actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
620,PT05M26.00S,2024-12-07T20:13:23.9Z,4,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,97,104,2024-12-07T20:13:23Z,6110000,False,,,0,,D. Wade Free Throw 2 of 2 (7 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
621,PT05M05.00S,2024-12-07T20:13:49.5Z,4,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612766,97,104,2024-12-07T20:13:57Z,6120000,False,,,0,,D. Garland shooting personal FOUL (3 PF) (Miller 2 FT),"[1629636, 1641706]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,,3.0,0.0,Miller,1641706.0,,,,,,,,,,,
623,PT05M05.00S,2024-12-07T20:14:07.4Z,4,REGULAR,foul,technical,['1freethrow'],1629636,,,1610612766,97,104,2024-12-07T20:14:19Z,6140000,False,,,0,,D. Garland technical FOUL (1 Tech),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,1146.0,,3.0,1.0,,,,,,,,,,,,,
624,PT05M05.00S,2024-12-07T20:14:21.4Z,4,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,98,104,2024-12-07T20:14:21Z,6150000,False,,,0,,B. Miller technical Free Throw 1 of 1 (21 PTS),[1641706],1610612766.0,CHA,technical,,,Miller,B. Miller,,,,,,,,Made,,,21.0,,,,,,,,,,,,,,,
625,PT05M05.00S,2024-12-07T20:14:22.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,98,104,2024-12-07T20:14:32Z,6160000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,
626,PT05M05.00S,2024-12-07T20:14:44.3Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,99,104,2024-12-07T20:14:44Z,6170000,False,,,0,,B. Miller Free Throw 1 of 2 (22 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,22.0,,,,,,,,,,,,,,,
627,PT05M05.00S,2024-12-07T20:14:48.1Z,4,REGULAR,substitution,out,[],1629731,,,1610612766,99,104,2024-12-07T20:14:54Z,6180000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M05.00S,2024-12-07T20:14:48.1Z,4,REGULAR,substitution,in,[],1628378,,,1610612766,99,104,2024-12-07T20:14:54Z,6190000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M05.00S,2024-12-07T20:15:04.6Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,100,104,2024-12-07T20:15:04Z,6200000,False,,,0,,B. Miller Free Throw 2 of 2 (23 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,23.0,,,,,,,,,,,,,,,
630,PT04M49.00S,2024-12-07T20:15:22.4Z,4,REGULAR,3pt,Jump Shot,[],1628378,27.020367936925098,80.88235294117648,1610612739,100,104,2024-12-07T20:15:27Z,6210000,False,-154.0,201.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
631,PT04M46.00S,2024-12-07T20:15:24.3Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,100,104,2024-12-07T20:15:24Z,6220000,False,,,0,,C. Martin REBOUND (Off:0 Def:9),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,630.0,,,,,,,,,,,,,9.0,9.0,0.0,,
632,PT04M37.00S,2024-12-07T20:15:33.3Z,4,REGULAR,3pt,Jump Shot,[],1628998,87.59855453350855,2.941176470588235,1610612766,100,104,2024-12-07T20:15:37Z,6230000,False,-235.0,64.0,1,right,MISS C. Martin 24' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
633,PT04M35.00S,2024-12-07T20:15:35.5Z,4,REGULAR,rebound,offensive,[],1641706,,,1610612766,100,104,2024-12-07T20:15:35Z,6240000,False,,,0,,B. Miller REBOUND (Off:1 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,632.0,,,,,,,,,,,,,4.0,3.0,1.0,,
634,PT04M31.00S,2024-12-07T20:15:46.4Z,4,REGULAR,foul,offensive,['inpenalty'],203995,,,1610612766,100,104,2024-12-07T20:16:05Z,6250000,False,,,0,,V. Micić offensive FOUL (2 PF),"[203995, 1629636]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,,1627964.0,,2.0,0.0,Garland,1629636.0,,,,,,,,,,,
636,PT04M31.00S,2024-12-07T20:15:46.4Z,4,REGULAR,turnover,offensive foul,[],203995,,,1610612766,100,104,2024-12-07T20:15:46Z,6270000,False,,,0,,V. Micić offensive foul TURNOVER (1 TO),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,,1627964.0,,,,,,1.0,,,,,,,,,,
637,PT04M15.00S,2024-12-07T20:16:09.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,11.645860709592641,47.30392156862745,1610612739,100,106,2024-12-07T20:22:07Z,6280000,False,13.0,57.0,1,left,D. Garland driving floating Jump Shot (18 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,,,18.0,,,,,,,,,,,,,,,
638,PT03M58.00S,2024-12-07T20:16:30.7Z,4,REGULAR,3pt,Jump Shot,[],1630182,71.96123521681997,19.362745098039216,1610612766,100,106,2024-12-07T20:22:56Z,6290000,False,-153.0,211.0,1,right,MISS J. Green 26' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
639,PT03M55.00S,2024-12-07T20:16:33.7Z,4,REGULAR,rebound,offensive,[],1631209,,,1610612766,100,106,2024-12-07T20:23:36Z,6300000,False,,,0,,I. Wong REBOUND (Off:2 Def:0),[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,Above the Break 3,24+ Left Center,,,638.0,,,,,,,,,,,,,2.0,0.0,2.0,,
640,PT03M50.00S,2024-12-07T20:16:35.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203995,66.83639947437582,39.705882352941174,1610612766,100,106,2024-12-07T20:16:39Z,6310000,False,-51.0,259.0,1,right,MISS V. Micić 26' 3PT,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
641,PT03M46.00S,2024-12-07T20:16:39.0Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,100,106,2024-12-07T20:16:39Z,6320000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,640.0,,,,,,,,,,,,,3.0,3.0,0.0,,
642,PT03M33.00S,2024-12-07T20:16:52.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,8.492115637319317,51.9607843137255,1610612739,100,108,2024-12-07T20:27:12Z,6330000,False,-10.0,27.0,1,left,E. Mobley Hook (36 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.9,Made,,,36.0,,,,,,D. Garland,1629636.0,5.0,,,,,,,
644,PT03M33.00S,2024-12-07T20:17:02.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,100,108,2024-12-07T20:17:02Z,6350000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M33.00S,2024-12-07T20:18:42.0Z,4,REGULAR,substitution,out,[],1631209,,,1610612766,100,108,2024-12-07T20:19:54Z,6360000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M33.00S,2024-12-07T20:18:42.0Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,100,108,2024-12-07T20:19:54Z,6370000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M15.00S,2024-12-07T20:20:12.1Z,4,REGULAR,3pt,Jump Shot,[],1641706,66.83639947437582,51.470588235294116,1610612766,100,108,2024-12-07T20:20:18Z,6380000,False,7.0,259.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
648,PT03M13.00S,2024-12-07T20:20:14.1Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,100,108,2024-12-07T20:20:14Z,6390000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,647.0,,,,,,,,,,,,,7.0,6.0,1.0,,
649,PT02M54.00S,2024-12-07T20:20:32.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.440867279894875,50.0,1610612739,100,110,2024-12-07T20:20:37Z,6400000,False,0.0,17.0,1,left,E. Mobley DUNK (38 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.74,Made,,,38.0,,,,,,C. LeVert,1627747.0,2.0,,,,,,,
651,PT02M34.00S,2024-12-07T20:20:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,87.64783180026281,56.15042892156863,1610612766,100,110,2024-12-07T20:26:59Z,6420000,False,31.0,64.0,1,right,MISS B. Miller 7' floating Shot,[1641706],1610612766.0,CHA,floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
652,PT02M32.00S,2024-12-07T20:20:55.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,100,110,2024-12-07T20:21:03Z,6430000,False,,,0,,J. Allen REBOUND (Off:3 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,651.0,,,,,,,,,,,,,9.0,6.0,3.0,,
653,PT02M17.00S,2024-12-07T20:21:10.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,18.2161629434954,94.36274509803921,1610612739,100,113,2024-12-07T20:21:16Z,6440000,False,-222.0,119.0,1,left,D. Mitchell 25' 3PT  (18 PTS) (C. LeVert 3 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,18.0,,,,,,C. LeVert,1627747.0,3.0,,,,,,,
655,PT02M01.00S,2024-12-07T20:21:27.0Z,4,REGULAR,2pt,Jump Shot,[],1641706,87.99277266754271,28.186274509803923,1610612766,102,113,2024-12-07T20:28:15Z,6460000,False,-109.0,60.0,1,right,B. Miller 12' pullup bank Jump Shot (25 PTS),[1641706],1610612766.0,CHA,pullup bank,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,12.47,Made,,,25.0,,,,,,,,,,,,,,,
657,PT01M46.00S,2024-12-07T20:23:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630596,4.944152431011826,2.2058823529411766,1610612739,102,116,2024-12-07T20:23:13Z,6480000,False,239.0,-6.0,1,left,E. Mobley 3PT  (41 PTS) (C. LeVert 4 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,23.91,Made,,,41.0,,,,,,C. LeVert,1627747.0,4.0,,,,,,,
659,PT01M35.00S,2024-12-07T20:23:22.4Z,4,REGULAR,3pt,Jump Shot,[],1641706,65.78515111695138,50.98039215686274,1610612766,102,116,2024-12-07T20:28:47Z,6500000,False,5.0,269.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
660,PT01M33.00S,2024-12-07T20:23:24.4Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,102,116,2024-12-07T20:23:26Z,6510000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:7),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,659.0,,,,,,,,,,,,,8.0,7.0,1.0,,
661,PT01M12.00S,2024-12-07T20:23:45.2Z,4,REGULAR,3pt,Jump Shot,[],1629636,32.933639947437584,47.794117647058826,1610612739,102,116,2024-12-07T20:23:49Z,6520000,False,11.0,257.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
662,PT01M11.00S,2024-12-07T20:23:46.2Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,102,116,2024-12-07T20:25:50Z,6530000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,661.0,,,,,,,,,,,,,10.0,7.0,3.0,,
663,PT01M11.00S,2024-12-07T20:23:49.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,9.543363994743759,72.30392156862744,1610612739,102,116,2024-12-07T20:29:42Z,6540000,False,-112.0,37.0,1,left,MISS E. Mobley 11' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,,
664,PT01M11.00S,2024-12-07T20:23:49.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,102,116,2024-12-07T20:25:31Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,663.0,,,,,,,,,,,,,,,,,
665,PT01M11.00S,2024-12-07T20:23:52.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,102,116,2024-12-07T20:24:03Z,6560000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,1155.0,,,,,,,,,,,,,,,,
666,PT00M56.60S,2024-12-07T20:24:13.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,69.46452036793693,24.264705882352942,1610612766,102,116,2024-12-07T20:24:16Z,6570000,False,-129.0,235.0,1,right,MISS J. Green 26' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
667,PT00M54.50S,2024-12-07T20:24:15.2Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,102,116,2024-12-07T20:24:15Z,6580000,False,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,666.0,,,,,,,,,,,,,10.0,7.0,3.0,,
668,PT00M37.10S,2024-12-07T20:24:32.5Z,4,REGULAR,3pt,Jump Shot,[],1628378,28.597240473061763,80.63725490196079,1610612739,102,116,2024-12-07T20:30:25Z,6590000,False,-153.0,216.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.51,Missed,,,,,,,,,,,,,,,,,,
669,PT00M34.50S,2024-12-07T20:24:35.3Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,102,116,2024-12-07T20:24:35Z,6600000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,668.0,,,,,,,,,,,,,2.0,1.0,1.0,,
670,PT00M25.80S,2024-12-07T20:24:43.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,27.020367936925098,17.15686274509804,1610612739,102,116,2024-12-07T20:30:52Z,6610000,False,164.0,201.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
671,PT00M23.90S,2024-12-07T20:24:45.8Z,4,REGULAR,rebound,defensive,[],203995,,,1610612766,102,116,2024-12-07T20:24:47Z,6620000,False,,,0,,V. Micić REBOUND (Off:1 Def:4),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,,,670.0,,,,,,,,,,,,,5.0,4.0,1.0,,
672,PT00M21.60S,2024-12-07T20:24:48.2Z,4,REGULAR,turnover,lost ball,[],203995,,,1610612766,102,116,2024-12-07T20:24:53Z,6630000,False,,,0,,V. Micić lost ball TURNOVER (2 TO),"[203995, 1630596]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,2.0,,,,Mobley,1630596.0,,,,,
673,PT00M21.60S,2024-12-07T20:24:48.2Z,4,REGULAR,steal,,[],1630596,,,1610612739,102,116,2024-12-07T20:24:49Z,6640000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2024-12-07T20:25:14.0Z,4,REGULAR,period,end,[],0,,,1610612739,102,116,2024-12-07T20:25:14Z,6650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2024-12-07T20:25:23.0Z,4,REGULAR,game,end,[],0,,,0,102,116,2024-12-07T20:25:23Z,6660000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
