actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
596,PT04M47.00S,2024-12-30T02:09:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629312,91.93495400788436,3.431372549019608,1610612748,92,92,2024-12-30T02:09:38Z,5900000,False,-233.0,23.0,1,right,H. Highsmith 3PT  (15 PTS) (T. Herro 9 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,23.4,Made,,15.0,T. Herro,1629639.0,9.0,,,,,,,,,,
598,PT04M18.00S,2024-12-30T02:09:59.9Z,4,REGULAR,3pt,Jump Shot,[],1627832,21.23850197109067,92.8921568627451,1610612745,92,92,2024-12-30T02:10:11Z,5920000,False,-214.0,147.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,26.01,Missed,,,,,,,,,,,,,,,
599,PT04M17.00S,2024-12-30T02:10:00.9Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,92,92,2024-12-30T02:10:11Z,5930000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,598.0,,,,,,,,,,4.0,1.0,3.0,,
600,PT04M11.00S,2024-12-30T02:10:07.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,29.911300919842315,24.264705882352942,1610612745,92,92,2024-12-30T02:10:16Z,5940000,False,129.0,229.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,26.24,Missed,,,,,,,,,,,,,,,
601,PT04M11.00S,2024-12-30T02:10:07.5Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,92,92,2024-12-30T02:10:16Z,5950000,False,,,0,,F. VanVleet REBOUND (Off:2 Def:5),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,600.0,,,,,,,,,,7.0,5.0,2.0,,
602,PT04M07.00S,2024-12-30T02:10:13.6Z,4,REGULAR,foul,personal,[],1628389,,,1610612745,92,92,2024-12-30T02:10:31Z,5960000,False,,,0,,B. Adebayo personal FOUL (5 PF),"[1628389, 1627832]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628482.0,5.0,1.0,VanVleet,1627832.0,,,,,
604,PT04M02.00S,2024-12-30T02:10:44.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,35.29894875164258,51.71568627450981,1610612745,92,92,2024-12-30T02:10:55Z,5980000,False,-9.0,279.0,1,left,MISS F. VanVleet 27' pullup 3PT - blocked,"[1627832, 1629312]",1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,27.94,Missed,,,,,,,,,,,,,,Highsmith,1629312.0
605,PT04M02.00S,2024-12-30T02:10:44.3Z,4,REGULAR,block,,[],1629312,,,1610612745,92,92,2024-12-30T02:10:47Z,5990000,False,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
606,PT03M59.00S,2024-12-30T02:10:47.3Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,92,92,2024-12-30T02:10:50Z,6000000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,604.0,,,,,,,,,,7.0,3.0,4.0,,
607,PT03M44.00S,2024-12-30T02:11:05.2Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612748,92,92,2024-12-30T02:11:22Z,6010000,False,,,0,,A. Sengun shooting personal FOUL (4 PF) (Herro 2 FT),"[1630578, 1629639]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1830.0,4.0,0.0,Herro,1629639.0,,,,,
609,PT03M44.00S,2024-12-30T02:11:33.3Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,92,93,2024-12-30T02:11:52Z,6030000,False,,,0,,T. Herro Free Throw 1 of 2 (24 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,24.0,,,,,,,,,,,,,
610,PT03M44.00S,2024-12-30T02:11:33.3Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,92,93,2024-12-30T02:11:52Z,6040000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
611,PT03M44.00S,2024-12-30T02:11:33.3Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,92,93,2024-12-30T02:11:52Z,6050000,False,,,0,,A. Thompson REBOUND (Off:3 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,610.0,,,,,,,,,,5.0,2.0,3.0,,
612,PT03M21.00S,2024-12-30T02:12:10.1Z,4,REGULAR,turnover,bad pass,[],1630578,,,1610612745,92,93,2024-12-30T02:12:15Z,6060000,False,,,0,,A. Sengun bad pass TURNOVER (5 TO),"[1630578, 1628389]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,5.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
613,PT03M21.00S,2024-12-30T02:12:10.1Z,4,REGULAR,steal,,[],1628389,,,1610612748,92,93,2024-12-30T02:12:52Z,6070000,False,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
614,PT03M08.00S,2024-12-30T02:12:24.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,74.32654402102497,13.970588235294118,1610612748,92,93,2024-12-30T02:12:32Z,6080000,False,-180.0,189.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,26.09,Missed,,,,,,,,,,,,,,,
615,PT03M05.00S,2024-12-30T02:12:27.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,92,93,2024-12-30T02:12:32Z,6090000,False,,,0,,J. Green REBOUND (Off:2 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,614.0,,,,,,,,,,3.0,1.0,2.0,,
616,PT02M47.00S,2024-12-30T02:12:44.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.5722733245729295,53.431372549019606,1610612745,94,93,2024-12-30T02:12:49Z,6100000,False,-17.0,19.0,1,left,D. Brooks driving Layup (19 PTS) (F. VanVleet 6 AST),"[1628415, 1627832]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,2.54,Made,,19.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,
618,PT02M33.00S,2024-12-30T02:12:58.2Z,4,REGULAR,2pt,Jump Shot,[],1629639,89.30683311432325,19.11764705882353,1610612748,94,93,2024-12-30T02:14:50Z,6120000,False,-154.0,48.0,1,right,MISS T. Herro 16' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left,,,,16.17,Missed,,,,,,,,,,,,,,,
619,PT02M32.00S,2024-12-30T02:12:59.2Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,94,93,2024-12-30T02:13:05Z,6130000,False,,,0,,A. Sengun REBOUND (Off:4 Def:12),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,618.0,,,,,,,,,,16.0,12.0,4.0,,
620,PT02M15.00S,2024-12-30T02:13:16.7Z,4,REGULAR,2pt,Jump Shot,[],1628415,14.668199737187912,23.03921568627451,1610612745,94,93,2024-12-30T02:13:24Z,6140000,False,135.0,85.0,1,left,MISS D. Brooks 15' turnaround fadeaway Shot,[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,15.96,Missed,,,,,,,,,,,,,,,
621,PT02M11.00S,2024-12-30T02:13:20.7Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,94,93,2024-12-30T02:13:24Z,6150000,False,,,0,,A. Sengun REBOUND (Off:5 Def:12),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,620.0,,,,,,,,,,17.0,12.0,5.0,,
622,PT02M11.00S,2024-12-30T02:13:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,94,93,2024-12-30T02:13:20Z,6160000,False,0.0,0.0,1,left,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
623,PT02M10.00S,2024-12-30T02:13:21.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,93,2024-12-30T02:13:21Z,6170000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,,622.0,,,,,,,,,,9.0,7.0,2.0,,
625,PT02M03.00S,2024-12-30T02:13:48.3Z,4,REGULAR,substitution,out,[],1630578,,,1610612748,94,93,2024-12-30T02:13:51Z,6190000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M03.00S,2024-12-30T02:13:48.3Z,4,REGULAR,substitution,in,[],1631095,,,1610612748,94,93,2024-12-30T02:13:51Z,6200000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M56.00S,2024-12-30T02:14:08.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,86.81011826544021,63.48039215686274,1610612748,94,95,2024-12-30T02:14:13Z,6210000,False,67.0,71.0,1,right,T. Herro 9' fadeaway Jump Shot (26 PTS),[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,,9.83,Made,,26.0,,,,,,,,,,,,,
628,PT01M47.00S,2024-12-30T02:14:21.4Z,4,REGULAR,3pt,Jump Shot,[],1630224,25.57490144546649,88.48039215686273,1610612745,94,95,2024-12-30T02:14:29Z,6220000,False,-192.0,188.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,26.89,Missed,,,,,,,,,,,,,,,
629,PT01M45.00S,2024-12-30T02:14:23.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,95,2024-12-30T02:14:29Z,6230000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,628.0,,,,,,,,,,10.0,8.0,2.0,,
630,PT01M28.00S,2024-12-30T02:14:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,87.59855453350855,37.5,1610612748,94,95,2024-12-30T02:14:50Z,6240000,False,-62.0,64.0,1,right,MISS T. Herro 8' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Left,,,,8.95,Missed,,,,,,,,,,,,,,,
631,PT01M26.00S,2024-12-30T02:14:42.2Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,94,95,2024-12-30T02:14:50Z,6250000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,630.0,,,,,,,,,,3.0,2.0,1.0,,
632,PT01M19.00S,2024-12-30T02:14:50.2Z,4,REGULAR,violation,kicked ball,[],1628389,,,1610612745,94,95,2024-12-30T02:14:59Z,6260000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,,
633,PT01M19.00S,2024-12-30T02:14:54.6Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,94,95,2024-12-30T02:14:58Z,6270000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M19.00S,2024-12-30T02:14:54.6Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,94,95,2024-12-30T02:14:58Z,6280000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M11.00S,2024-12-30T02:15:21.4Z,4,REGULAR,3pt,Jump Shot,[],1628415,11.383048620236531,96.81372549019608,1610612745,94,95,2024-12-30T02:15:28Z,6290000,False,-234.0,55.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,24.04,Missed,,,,,,,,,,,,,,,
636,PT01M09.00S,2024-12-30T02:15:23.4Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,94,95,2024-12-30T02:15:28Z,6300000,False,,,0,,H. Highsmith REBOUND (Off:4 Def:4),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,,,,635.0,,,,,,,,,,8.0,4.0,4.0,,
637,PT00M47.40S,2024-12-30T02:15:44.6Z,4,REGULAR,3pt,Jump Shot,[],1631107,75.90341655716163,90.19607843137256,1610612748,94,98,2024-12-30T02:16:18Z,6310000,False,201.0,174.0,1,right,N. Jović 26' 3PT  (16 PTS) (H. Highsmith 2 AST),"[1631107, 1629312]",1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,26.59,Made,,16.0,H. Highsmith,1629312.0,2.0,,,,,,,,,,
639,PT00M47.40S,2024-12-30T02:15:50.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,94,98,2024-12-30T02:15:50Z,6330000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M47.40S,2024-12-30T02:17:52.7Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612745,94,98,2024-12-30T02:18:01Z,6340000,False,,,0,,HOU 5-second-violation Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,,,,,,,,,
641,PT00M47.40S,2024-12-30T02:18:03.2Z,4,REGULAR,foul,technical,['1freethrow'],1627832,,,1610612748,94,98,2024-12-30T02:18:43Z,6350000,False,,,0,,F. VanVleet technical FOUL (1 Tech),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,4.0,1.0,,,,,,,
642,PT00M47.40S,2024-12-30T02:19:06.3Z,4,REGULAR,ejection,other,[],1627832,,,1610612748,94,98,2024-12-30T02:19:18Z,6360000,False,,,0,,Ejection F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
643,PT00M47.40S,2024-12-30T02:19:34.4Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,94,99,2024-12-30T02:19:34Z,6370000,False,,,0,,T. Herro technical Free Throw 1 of 1 (27 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,,,,Made,,27.0,,,,,,,,,,,,,
644,PT00M47.40S,2024-12-30T02:19:37.1Z,4,REGULAR,substitution,out,[],1627832,,,1610612748,94,99,2024-12-30T02:19:47Z,6380000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M47.40S,2024-12-30T02:19:37.1Z,4,REGULAR,substitution,in,[],1631095,,,1610612748,94,99,2024-12-30T02:19:47Z,6390000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M39.90S,2024-12-30T02:19:56.7Z,4,REGULAR,foul,personal,[],1641708,,,1610612748,94,99,2024-12-30T02:20:11Z,6400000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641708, 1629639]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,3.0,0.0,Herro,1629639.0,,,,,
651,PT00M35.70S,2024-12-30T02:25:27.5Z,4,REGULAR,ejection,other,[],1641708,,,1610612748,94,99,2024-12-30T02:27:27Z,6450000,False,,,0,,Ejection A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
652,PT00M35.70S,2024-12-30T02:25:44.9Z,4,REGULAR,ejection,other,[],1630224,,,1610612748,94,99,2024-12-30T02:27:34Z,6460000,False,,,0,,Ejection J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
653,PT00M35.70S,2024-12-30T02:25:47.4Z,4,REGULAR,ejection,other,[],204224,,,1610612748,94,99,2024-12-30T02:27:48Z,6470000,False,,,0,,Ejection,[204224],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
655,PT00M35.70S,2024-12-30T02:26:01.2Z,4,REGULAR,ejection,other,[],203152,,,1610612748,94,99,2024-12-30T02:28:28Z,6490000,False,,,0,,Ejection,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
656,PT00M35.70S,2024-12-30T02:26:03.5Z,4,REGULAR,ejection,other,[],1626179,,,1610612748,94,99,2024-12-30T02:28:45Z,6500000,False,,,0,,Ejection T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
685,PT00M35.70S,2024-12-30T02:26:11.2Z,4,REGULAR,ejection,other,[],1629639,,,1610612748,94,99,2024-12-30T02:34:13Z,6505000,False,,,0,,Ejection T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
657,PT00M35.70S,2024-12-30T02:26:19.0Z,4,REGULAR,foul,technical,['1freethrow'],203152,,,1610612748,94,99,2024-12-30T02:35:15Z,6510000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
686,PT00M35.70S,2024-12-30T02:26:27.5Z,4,REGULAR,foul,technical,['1freethrow'],204224,,,1610612748,94,99,2024-12-30T02:35:51Z,6515000,False,,,0,,TEAM foul technical,[204224],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
689,PT00M35.70S,2024-12-30T02:26:29.6Z,4,REGULAR,foul,technical,[],1630224,,,1610612748,94,99,2024-12-30T02:37:39Z,6516250,False,,,0,,J. Green technical FOUL (1 Tech),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,1830.0,2.0,1.0,,,,,,,
690,PT00M35.70S,2024-12-30T02:26:30.7Z,4,REGULAR,foul,technical,[],1641708,,,1610612748,94,99,2024-12-30T02:37:54Z,6516875,False,,,0,,A. Thompson technical FOUL (1 Tech),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,1830.0,3.0,1.0,,,,,,,
691,PT00M35.70S,2024-12-30T02:26:31.2Z,4,REGULAR,foul,technical,[],1626179,,,1610612748,94,99,2024-12-30T02:38:11Z,6517187,False,,,0,,T. Rozier technical FOUL (1 Tech),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,1830.0,1.0,1.0,,,,,,,
692,PT00M35.70S,2024-12-30T02:26:31.5Z,4,REGULAR,foul,technical,[],1629639,,,1610612748,94,99,2024-12-30T02:38:22Z,6517343,False,,,0,,T. Herro technical FOUL (1 Tech),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,1830.0,2.0,1.0,,,,,,,
688,PT00M35.70S,2024-12-30T02:26:31.8Z,4,REGULAR,freethrow,1 of 1,[],1631107,,,1610612748,94,100,2024-12-30T02:36:51Z,6517500,False,,,0,,N. Jović technical Free Throw 1 of 1 (17 PTS),[1631107],1610612748.0,MIA,technical,,,Jović,N. Jović,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
658,PT00M35.70S,2024-12-30T02:26:36.1Z,4,REGULAR,freethrow,1 of 1,[],1631107,,,1610612748,94,101,2024-12-30T02:37:07Z,6520000,False,,,0,,N. Jović technical Free Throw 1 of 1 (18 PTS),[1631107],1610612748.0,MIA,technical,,,Jović,N. Jović,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
660,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,out,[],1641708,,,1610612748,94,101,2024-12-30T02:26:57Z,6540000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,out,[],1630224,,,1610612748,94,101,2024-12-30T02:26:57Z,6550000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,out,[],1626179,,,1610612748,94,101,2024-12-30T02:26:57Z,6560000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,94,101,2024-12-30T02:26:57Z,6570000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,in,[],1641715,,,1610612748,94,101,2024-12-30T02:26:57Z,6580000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,in,[],1628988,,,1610612748,94,101,2024-12-30T02:26:57Z,6590000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,in,[],1631170,,,1610612748,94,101,2024-12-30T02:26:57Z,6600000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M35.70S,2024-12-30T02:26:46.3Z,4,REGULAR,substitution,in,[],202692,,,1610612748,94,101,2024-12-30T02:26:57Z,6610000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M33.90S,2024-12-30T02:27:16.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628988,,,1610612748,94,101,2024-12-30T02:40:06Z,6630000,False,,,0,,A. Holiday away-from-play personal FOUL (2 PF) (Burks 1 FT),"[1628988, 202692]",1610612745.0,HOU,away-from-play,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628482.0,2.0,0.0,Burks,202692.0,,,,,
671,PT00M33.90S,2024-12-30T02:27:54.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202692,,,1610612748,94,102,2024-12-30T02:40:11Z,6650000,False,,,0,,A. Burks away-from-play Free Throw 1 of 1 (4 PTS),[202692],1610612748.0,MIA,away-from-play,,,Burks,A. Burks,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
673,PT00M12.30S,2024-12-30T02:28:43.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631170,95.48291721419186,14.950980392156863,1610612748,94,102,2024-12-30T02:30:47Z,6670000,False,-175.0,-10.0,1,right,MISS J. Jaquez Jr. 17' turnaround fadeaway Shot,[1631170],1610612748.0,MIA,turnaround fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Left,,,,17.55,Missed,,,,,,,,,,,,,,,
674,PT00M09.90S,2024-12-30T02:28:45.8Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,94,102,2024-12-30T02:28:49Z,6680000,False,,,0,,A. Sengun REBOUND (Off:5 Def:13),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,673.0,,,,,,,,,,18.0,13.0,5.0,,
675,PT00M06.00S,2024-12-30T02:28:48.9Z,4,REGULAR,3pt,Jump Shot,[],1641715,32.276609724047304,29.166666666666668,1610612745,97,102,2024-12-30T02:28:58Z,6690000,False,104.0,251.0,1,left,C. Whitmore 27' 3PT pullup (7 PTS) (A. Sengun 6 AST),"[1641715, 1630578]",1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,27.17,Made,,7.0,A. Sengun,1630578.0,6.0,,,,,,,,,,
677,PT00M04.00S,2024-12-30T02:28:59.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612748,97,102,2024-12-30T02:29:05Z,6710000,False,,,0,,A. Holiday take personal FOUL (3 PF) (Adebayo 2 FT),"[1628988, 1628389]",1610612745.0,HOU,take,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,3.0,0.0,Adebayo,1628389.0,,,,,
