actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
584,PT04M38.00S,2025-03-09T02:07:26.8Z,4,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,134,100,2025-03-09T02:07:26Z,5750000,False,,,0,,C. Whitmore Free Throw 2 of 2 (2 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
585,PT04M24.00S,2025-03-09T02:07:43.7Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612740,134,100,2025-03-09T02:08:29Z,5760000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1629111, 1641722]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,,,,,,,,,,,1.0,0.0,Hawkins,1641722.0,,,,,
587,PT04M24.00S,2025-03-09T02:08:10.2Z,4,REGULAR,freethrow,1 of 2,[],1641722,,,1610612740,134,100,2025-03-09T02:08:10Z,5780000,False,,,0,,MISS J. Hawkins Free Throw 1 of 2,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
588,PT04M24.00S,2025-03-09T02:08:10.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,134,100,2025-03-09T02:08:10Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,
589,PT04M24.00S,2025-03-09T02:08:25.0Z,4,REGULAR,freethrow,2 of 2,[],1641722,,,1610612740,134,101,2025-03-09T02:08:25Z,5800000,False,,,0,,J. Hawkins Free Throw 2 of 2 (10 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
591,PT04M20.00S,2025-03-09T02:08:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631288,,,1610612745,134,101,2025-03-09T02:09:06Z,5820000,False,,,0,,J. Cain personal FOUL (1 PF) (Holiday 2 FT),"[1631288, 1628988]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,1151.0,,,,,,,,,,,1.0,0.0,Holiday,1628988.0,,,,,
593,PT04M20.00S,2025-03-09T02:08:53.8Z,4,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,135,101,2025-03-09T02:08:53Z,5840000,False,,,0,,A. Holiday Free Throw 1 of 2 (19 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
594,PT04M20.00S,2025-03-09T02:09:05.0Z,4,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,136,101,2025-03-09T02:09:05Z,5850000,False,,,0,,A. Holiday Free Throw 2 of 2 (20 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
595,PT04M08.00S,2025-03-09T02:09:21.2Z,4,REGULAR,3pt,Jump Shot,[],1631288,29.82917214191852,73.99662990196079,1610612740,136,104,2025-03-09T02:09:39Z,5860000,False,-120.0,228.0,1,left,J. Cain 25' 3PT step back (3 PTS) (Y. Missi 3 AST),"[1631288, 1642274]",1610612740.0,NOP,step back,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,25.76,Made,,,,,3.0,Y. Missi,1642274.0,3.0,,,,,,,,,
597,PT03M50.00S,2025-03-09T02:09:40.8Z,4,REGULAR,3pt,Jump Shot,[],1628988,80.15768725361366,6.8397671568627345,1610612745,136,104,2025-03-09T02:10:06Z,5880000,False,-216.0,134.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,25.4,Missed,,,,,,,,,,,,,,,,,
598,PT03M46.00S,2025-03-09T02:09:44.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,136,104,2025-03-09T02:10:06Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,597.0,,,,,,,,,,,,,,,,
600,PT03M36.00S,2025-03-09T02:10:09.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631466,93.82391590013141,59.903492647058826,1610612745,136,104,2025-03-09T02:11:13Z,5910000,False,50.0,6.0,1,right,MISS N. Williams driving reverse Layup,[1631466],1610612745.0,HOU,driving reverse,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,4.98,Missed,,,,,,,,,,,,,,,,,
602,PT03M35.00S,2025-03-09T02:10:10.5Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,136,104,2025-03-09T02:11:13Z,5930000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,600.0,1.0,0.0,1.0,,,,,,,,,,,,,
603,PT03M33.00S,2025-03-09T02:10:15.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,91.85282522996059,43.75,1610612745,138,104,2025-03-09T02:11:22Z,5940000,False,-31.0,24.0,1,right,J. Tate tip Layup (2 PTS),[1630256],1610612745.0,HOU,tip,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,3.94,Made,,,,,2.0,,,,,,,,,,,,
604,PT03M13.00S,2025-03-09T02:10:31.0Z,4,REGULAR,3pt,Jump Shot,[],1641722,35.167542706964525,29.411764705882355,1610612740,138,104,2025-03-09T02:11:41Z,5950000,False,103.0,278.0,1,left,MISS J. Hawkins 29' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,29.65,Missed,,,,,,,,,,,,,,,,,
605,PT03M11.00S,2025-03-09T02:10:33.0Z,4,REGULAR,rebound,offensive,[],1631288,,,1610612740,138,104,2025-03-09T02:11:41Z,5960000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,604.0,1.0,0.0,1.0,,,,,,,,,,,,,
606,PT03M09.00S,2025-03-09T02:10:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612740,138,104,2025-03-09T02:11:50Z,5970000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Cain 2 FT),"[1630256, 1631288]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Cain,1631288.0,,,,,
608,PT03M09.00S,2025-03-09T02:11:05.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631288,,,1610612740,138,105,2025-03-09T02:11:23Z,5990000,False,,,0,,J. Cain Free Throw 1 of 2 (4 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
609,PT03M09.00S,2025-03-09T02:11:05.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631288,,,1610612740,138,105,2025-03-09T02:11:23Z,6000000,False,,,0,,MISS J. Cain Free Throw 2 of 2,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
610,PT03M08.00S,2025-03-09T02:11:06.2Z,4,REGULAR,rebound,offensive,[],1641722,,,1610612740,138,105,2025-03-09T02:12:03Z,6010000,False,,,0,,J. Hawkins REBOUND (Off:2 Def:0),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,609.0,2.0,0.0,2.0,,,,,,,,,,,,,
611,PT03M01.00S,2025-03-09T02:11:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641722,12.220762155059134,56.533394607843135,1610612740,138,105,2025-03-09T02:12:23Z,6020000,False,-33.0,62.0,1,left,MISS J. Hawkins 7' driving Layup - blocked,"[1641722, 1631466]",1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,7.04,Missed,,,,,,,,,,,,,,,,Williams,1631466.0
612,PT03M01.00S,2025-03-09T02:11:29.5Z,4,REGULAR,block,,[],1631466,,,1610612740,138,105,2025-03-09T02:11:35Z,6030000,False,,,0,,N. Williams BLOCK (1 BLK),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT03M00.00S,2025-03-09T02:11:30.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,138,105,2025-03-09T02:12:23Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,611.0,,,,,,,,,,,,,,,,
615,PT02M58.00S,2025-03-09T02:12:01.1Z,4,REGULAR,turnover,lost ball,[],1642274,,,1610612740,138,105,2025-03-09T02:12:49Z,6060000,False,,,0,,Y. Missi lost ball TURNOVER (1 TO),"[1642274, 1630256]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Tate,1630256.0,,
616,PT02M58.00S,2025-03-09T02:12:01.1Z,4,REGULAR,steal,,[],1630256,,,1610612745,138,105,2025-03-09T02:12:03Z,6070000,False,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
617,PT02M51.00S,2025-03-09T02:12:07.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631466,65.88370565045992,59.55116421568628,1610612745,138,105,2025-03-09T02:13:20Z,6080000,False,48.0,268.0,1,right,MISS N. Williams 27' 3PT,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Center,,27.24,Missed,,,,,,,,,,,,,,,,,
618,PT02M48.00S,2025-03-09T02:12:10.8Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,138,105,2025-03-09T02:13:20Z,6090000,False,,,0,,K. Matković REBOUND (Off:2 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,617.0,6.0,4.0,2.0,,,,,,,,,,,,,
619,PT02M41.00S,2025-03-09T02:12:19.6Z,4,REGULAR,turnover,out-of-bounds,[],1631288,,,1610612740,138,105,2025-03-09T02:13:41Z,6100000,False,,,0,,J. Cain bad pass out-of-bounds TURNOVER (1 TO),[1631288],1610612740.0,NOP,bad pass,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,,,,,1.0,,,,
620,PT02M36.00S,2025-03-09T02:12:32.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,76.08409986859395,11.00643382352942,1610612745,138,105,2025-03-09T02:14:03Z,6110000,False,-195.0,172.0,1,right,MISS C. Whitmore 26' pullup 3PT,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,26.02,Missed,,,,,,,,,,,,,,,,,
621,PT02M33.00S,2025-03-09T02:12:35.2Z,4,REGULAR,rebound,defensive,[],1631288,,,1610612740,138,105,2025-03-09T02:14:03Z,6120000,False,,,0,,J. Cain REBOUND (Off:1 Def:1),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,620.0,2.0,1.0,1.0,,,,,,,,,,,,,
639,PT02M32.00S,2025-03-09T02:12:36.9Z,4,REGULAR,turnover,lost ball,[],1631288,,,1610612740,138,105,2025-03-09T02:20:16Z,6125000,False,,,0,,J. Cain lost ball TURNOVER (2 TO),"[1631288, 1631466]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Williams,1631466.0,,
640,PT02M32.00S,2025-03-09T02:12:36.9Z,4,REGULAR,steal,,[],1631466,,,1610612745,138,105,2025-03-09T02:15:05Z,6127500,False,,,0,,N. Williams STEAL (1 STL),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
622,PT02M29.00S,2025-03-09T02:12:41.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641715,87.51642575558475,41.97303921568627,1610612745,140,105,2025-03-09T02:20:30Z,6130000,False,-40.0,65.0,1,right,C. Whitmore 7' driving DUNK (4 PTS),[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,7.62,Made,,,,,4.0,,,,,,,,,,,,
623,PT02M21.00S,2025-03-09T02:12:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,11.826544021024972,53.55392156862745,1610612740,140,105,2025-03-09T02:14:55Z,6140000,False,-18.0,59.0,1,left,MISS J. Cain 6' driving Layup,[1631288],1610612740.0,NOP,driving,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,6.13,Missed,,,,,,,,,,,,,,,,,
624,PT02M20.00S,2025-03-09T02:12:47.4Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,140,105,2025-03-09T02:14:55Z,6150000,False,,,0,,A. Holiday REBOUND (Off:0 Def:4),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,623.0,4.0,4.0,0.0,,,,,,,,,,,,,
625,PT02M17.00S,2025-03-09T02:12:50.3Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612745,140,105,2025-03-09T02:15:16Z,6160000,False,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1642274]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Missi,1642274.0,,
626,PT02M17.00S,2025-03-09T02:12:50.3Z,4,REGULAR,steal,,[],1642274,,,1610612740,140,105,2025-03-09T02:12:54Z,6170000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
627,PT02M11.00S,2025-03-09T02:12:55.5Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641722,7.933639947437584,97.30392156862744,1610612740,140,105,2025-03-09T02:23:08Z,6180000,False,-237.0,22.0,1,left,MISS J. Hawkins running pullup 3PT,[1641722],1610612740.0,NOP,running pullup,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,23.75,Missed,,,,,,,,,,,,,,,,,
628,PT02M11.00S,2025-03-09T02:12:55.5Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612745,140,105,2025-03-09T02:17:24Z,6190000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,627.0,1.0,1.0,0.0,,,,,,,,,,,,,
629,PT01M59.00S,2025-03-09T02:13:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612745,140,105,2025-03-09T02:16:05Z,6200000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1630526, 1641715]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Left,2882.0,,,,,,,,,,,1.0,0.0,Whitmore,1641715.0,,,,,
631,PT01M59.00S,2025-03-09T02:13:35.6Z,4,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,141,105,2025-03-09T02:13:35Z,6220000,False,,,0,,C. Whitmore Free Throw 1 of 2 (5 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
632,PT01M59.00S,2025-03-09T02:13:51.6Z,4,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,142,105,2025-03-09T02:13:51Z,6230000,False,,,0,,C. Whitmore Free Throw 2 of 2 (6 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
633,PT01M43.00S,2025-03-09T02:14:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612740,142,105,2025-03-09T02:16:30Z,6240000,False,,,0,,J. Tate shooting personal FOUL (2 PF) (Cain 2 FT),"[1630256, 1631288]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,2.0,0.0,Cain,1631288.0,,,,,
635,PT01M43.00S,2025-03-09T02:14:43.4Z,4,REGULAR,freethrow,1 of 2,[],1631288,,,1610612740,142,106,2025-03-09T02:16:43Z,6260000,False,,,0,,J. Cain Free Throw 1 of 2 (5 PTS),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
636,PT01M43.00S,2025-03-09T02:14:43.4Z,4,REGULAR,freethrow,2 of 2,[],1631288,,,1610612740,142,106,2025-03-09T02:16:43Z,6270000,False,,,0,,MISS J. Cain Free Throw 2 of 2,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
637,PT01M42.00S,2025-03-09T02:14:44.4Z,4,REGULAR,rebound,offensive,[],1631255,,,1610612740,142,106,2025-03-09T02:16:43Z,6280000,False,,,0,,K. Matković REBOUND (Off:3 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,636.0,7.0,4.0,3.0,,,,,,,,,,,,,
638,PT01M40.00S,2025-03-09T02:15:03.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631255,6.833114323258869,45.17846200980392,1610612740,142,108,2025-03-09T02:16:55Z,6290000,False,24.0,12.0,1,left,K. Matković driving Layup (10 PTS),[1631255],1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,2.68,Made,,,,,10.0,,,,,,,,,,,,
641,PT01M40.00S,2025-03-09T02:15:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631466,,,1610612740,142,108,2025-03-09T02:17:03Z,6300000,False,,,0,,N. Williams shooting personal FOUL (1 PF) (Matković 1 FT),"[1631466, 1631255]",1610612745.0,HOU,shooting,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,1.0,0.0,Matković,1631255.0,,,,,
643,PT01M40.00S,2025-03-09T02:15:25.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631255,,,1610612740,142,109,2025-03-09T02:15:25Z,6320000,False,,,0,,K. Matković Free Throw 1 of 1 (11 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
644,PT01M33.00S,2025-03-09T02:15:37.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641715,92.11563731931669,52.286305147058826,1610612745,144,109,2025-03-09T02:17:30Z,6330000,False,11.0,22.0,1,right,C. Whitmore cutting DUNK (8 PTS) (A. Holiday 2 AST),"[1641715, 1628988]",1610612745.0,HOU,cutting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,2.44,Made,,,,,8.0,A. Holiday,1628988.0,2.0,,,,,,,,,
646,PT01M16.00S,2025-03-09T02:15:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,7.227332457293031,42.19898897058824,1610612740,144,111,2025-03-09T02:17:50Z,6350000,False,39.0,15.0,1,left,Y. Missi driving Layup (14 PTS) (J. Cain 2 AST),"[1642274, 1631288]",1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,4.19,Made,,,,,14.0,J. Cain,1631288.0,2.0,,,,,,,,,
648,PT01M04.00S,2025-03-09T02:16:13.0Z,4,REGULAR,2pt,Layup,[],1628988,87.12220762155059,33.88480392156863,1610612745,144,111,2025-03-09T02:18:17Z,6370000,False,-81.0,69.0,1,right,MISS A. Holiday 10' driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,10.58,Missed,,,,,,,,,,,,,,,,,
649,PT01M03.00S,2025-03-09T02:16:14.0Z,4,REGULAR,rebound,defensive,[],1631288,,,1610612740,144,111,2025-03-09T02:18:17Z,6380000,False,,,0,,J. Cain REBOUND (Off:1 Def:2),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,,,,648.0,3.0,2.0,1.0,,,,,,,,,,,,,
650,PT00M51.10S,2025-03-09T02:16:24.1Z,4,REGULAR,3pt,Jump Shot,[],1641722,34.43249014454665,61.30897671568628,1610612740,144,114,2025-03-09T02:18:38Z,6390000,False,-57.0,271.0,1,left,J. Hawkins 27' 3PT step back bank (13 PTS),[1641722],1610612740.0,NOP,step back bank,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,27.7,Made,,,,,13.0,,,,,,,,,,,,
651,PT00M37.00S,2025-03-09T02:16:51.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631288,,,1610612745,144,114,2025-03-09T02:18:56Z,6400000,False,,,0,,J. Cain personal FOUL (2 PF) (Tate 2 FT),"[1631288, 1630256]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,1628481.0,,,,,,,,,,,2.0,0.0,Tate,1630256.0,,,,,
653,PT00M37.00S,2025-03-09T02:17:14.1Z,4,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,145,114,2025-03-09T02:17:14Z,6420000,False,,,0,,J. Tate Free Throw 1 of 2 (3 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
654,PT00M37.00S,2025-03-09T02:17:26.4Z,4,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,146,114,2025-03-09T02:17:26Z,6430000,False,,,0,,J. Tate Free Throw 2 of 2 (4 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
655,PT00M25.00S,2025-03-09T02:17:42.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,7.966491458607096,63.725490196078425,1610612740,146,114,2025-03-09T02:19:29Z,6440000,False,-69.0,22.0,1,left,MISS J. Robinson-Earl 7' turnaround Shot,[1630526],1610612740.0,NOP,turnaround,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,7.22,Missed,,,,,,,,,,,,,,,,,
656,PT00M23.90S,2025-03-09T02:17:43.6Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,146,114,2025-03-09T02:19:29Z,6450000,False,,,0,,Y. Missi REBOUND (Off:4 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,655.0,6.0,2.0,4.0,,,,,,,,,,,,,
657,PT00M19.90S,2025-03-09T02:17:46.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,6.258212877792378,95.83333333333334,1610612740,146,117,2025-03-09T02:17:55Z,6460000,False,-229.0,6.0,1,left,J. Robinson-Earl 3PT  (7 PTS) (Y. Missi 4 AST),"[1630526, 1642274]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,22.93,Made,,,,,7.0,Y. Missi,1642274.0,4.0,,,,,,,,,
659,PT00M00.00S,2025-03-09T02:18:23.9Z,4,REGULAR,period,end,[],0,,,1610612745,146,117,2025-03-09T02:18:23Z,6480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2025-03-09T02:18:26.2Z,4,REGULAR,game,end,[],0,,,0,146,117,2025-03-09T02:18:26Z,6490000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
