actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
585,PT05M39.00S,2025-01-20T21:02:28.0Z,4,REGULAR,3pt,Jump Shot,[],1627832,34.37910643889619,58.08823529411765,1610612745,87,99,2025-01-20T21:11:27Z,5790000,False,-40.0,271.0,1,left,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
586,PT05M37.00S,2025-01-20T21:02:30.0Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,87,99,2025-01-20T21:02:43Z,5800000,False,,,0,,A. Sengun REBOUND (Off:5 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,585.0,,,,,,,,,8.0,3.0,5.0,,,,,,
587,PT05M33.00S,2025-01-20T21:02:34.3Z,4,REGULAR,turnover,lost ball,[],1630578,,,1610612745,87,99,2025-01-20T21:02:47Z,5810000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1631105]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,Duren,1631105.0,,,,,,,,,,,,,
588,PT05M33.00S,2025-01-20T21:02:34.3Z,4,REGULAR,steal,,[],1631105,,,1610612765,87,99,2025-01-20T21:02:36Z,5820000,False,,,0,,J. Duren STEAL (4 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT05M32.00S,2025-01-20T21:02:54.2Z,4,REGULAR,substitution,out,[],1631204,,,1610612765,87,99,2025-01-20T21:02:56Z,5830000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M32.00S,2025-01-20T21:02:54.2Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,87,99,2025-01-20T21:02:56Z,5840000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M32.00S,2025-01-20T21:03:35.5Z,4,REGULAR,jumpball,recovered,[],1627832,,,1610612765,87,99,2025-01-20T21:13:41Z,5870000,False,,,0,,Jump Ball T. Eason vs. T. Hardaway Jr.: Tip to F. VanVleet,"[1627832, 1631106, 203501]",1610612745.0,HOU,heldball,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Eason,1631106.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,,,,,,,
596,PT05M28.00S,2025-01-20T21:03:35.5Z,4,REGULAR,turnover,lost ball,[],203501,,,1610612765,87,99,2025-01-20T21:03:35Z,5900000,False,,,0,,T. Hardaway Jr. lost ball TURNOVER (1 TO),"[203501, 1631106]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,1.0,Eason,1631106.0,,,,,,,,,,,,,
597,PT05M28.00S,2025-01-20T21:03:35.5Z,4,REGULAR,steal,,[],1631106,,,1610612745,87,99,2025-01-20T21:03:35Z,5910000,False,,,0,,T. Eason STEAL (5 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M20.00S,2025-01-20T21:03:43.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,7.178055190538765,75.0,1610612745,87,99,2025-01-20T21:12:33Z,5920000,False,-125.0,15.0,1,left,MISS D. Brooks 12' step back Shot,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,12.59,Missed,,,,,,,,,,,,,,,,,,
599,PT05M16.00S,2025-01-20T21:03:47.6Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,87,99,2025-01-20T21:12:33Z,5930000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,598.0,,,,,,,,,4.0,2.0,2.0,,,,,,
600,PT05M14.00S,2025-01-20T21:03:49.1Z,4,REGULAR,turnover,lost ball,[],1631106,,,1610612745,87,99,2025-01-20T21:03:53Z,5940000,False,,,0,,T. Eason lost ball TURNOVER (2 TO),"[1631106, 203501]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,2.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,
601,PT05M14.00S,2025-01-20T21:03:49.1Z,4,REGULAR,steal,,[],203501,,,1610612765,87,99,2025-01-20T21:03:50Z,5950000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
602,PT05M12.00S,2025-01-20T21:03:51.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,92.06636005256242,51.470588235294116,1610612765,87,101,2025-01-20T21:03:59Z,5960000,False,7.0,22.0,1,right,A. Thompson running DUNK (11 PTS) (T. Hardaway Jr. 2 AST),"[1641709, 203501]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,,11.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,
604,PT04M42.00S,2025-01-20T21:04:21.3Z,4,REGULAR,2pt,Jump Shot,[],1627832,14.011169513797633,11.519607843137255,1610612745,89,101,2025-01-20T21:04:27Z,5980000,False,192.0,79.0,1,left,F. VanVleet 20' pullup Jump Shot (20 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,20.81,Made,,,,,,20.0,,,,,,,,,,,,
607,PT04M22.00S,2025-01-20T21:05:07.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,89,101,2025-01-20T21:05:07Z,6010000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M22.00S,2025-01-20T21:07:13.0Z,4,REGULAR,substitution,out,[],1630578,,,1610612765,89,101,2025-01-20T21:07:23Z,6040000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M22.00S,2025-01-20T21:07:13.0Z,4,REGULAR,substitution,in,[],1630224,,,1610612765,89,101,2025-01-20T21:07:23Z,6050000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M22.00S,2025-01-20T21:07:24.6Z,4,REGULAR,turnover,bad pass,[],1631105,,,1610612765,89,101,2025-01-20T21:07:50Z,6060000,False,,,0,,J. Duren bad pass TURNOVER (3 TO),"[1631105, 1641708]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,3.0,Thompson,1641708.0,,,,,,,,,,,,,
615,PT04M22.00S,2025-01-20T21:07:24.6Z,4,REGULAR,steal,,[],1641708,,,1610612745,89,101,2025-01-20T21:07:34Z,6070000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
616,PT04M05.00S,2025-01-20T21:07:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,34.37910643889619,49.50980392156863,1610612745,89,101,2025-01-20T21:08:00Z,6080000,False,2.0,271.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
617,PT04M04.00S,2025-01-20T21:07:51.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,89,101,2025-01-20T21:08:00Z,6090000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,616.0,,,,,,,,,,,,,,,,,
618,PT04M04.00S,2025-01-20T21:07:56.0Z,4,REGULAR,foul,personal,[],1631106,,,1610612765,89,101,2025-01-20T21:08:12Z,6100000,False,,,0,,T. Eason loose ball personal FOUL (1 PF),"[1631106, 1641842]",1610612745.0,HOU,loose ball,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,203054.0,,,,,,,,,,,1.0,0.0,Holland II,1641842.0,,
620,PT03M43.00S,2025-01-20T21:08:34.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,93.77463863337714,53.67647058823529,1610612765,89,101,2025-01-20T21:08:38Z,6120000,False,18.0,6.0,1,right,MISS T. Hardaway Jr. driving DUNK,[203501],1610612765.0,DET,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
621,PT03M41.00S,2025-01-20T21:08:36.0Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,89,101,2025-01-20T21:08:38Z,6130000,False,,,0,,J. Duren REBOUND (Off:5 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,620.0,,,,,,,,,12.0,7.0,5.0,,,,,,
622,PT03M40.00S,2025-01-20T21:08:37.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203501,93.38042049934296,15.196078431372548,1610612765,89,103,2025-01-20T21:08:42Z,6140000,False,-174.0,10.0,1,right,T. Hardaway Jr. 17' Jump Shot (8 PTS) (J. Duren 3 AST),"[203501, 1631105]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left,17.43,Made,,,,,,8.0,J. Duren,1631105.0,3.0,,,,,,,,,
624,PT03M12.00S,2025-01-20T21:09:04.4Z,4,REGULAR,3pt,Jump Shot,[],1641708,33.196452036793694,42.64705882352941,1610612745,89,103,2025-01-20T21:09:11Z,6160000,False,37.0,260.0,1,left,MISS A. Thompson 26' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
625,PT03M09.00S,2025-01-20T21:09:07.8Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,89,103,2025-01-20T21:09:07Z,6170000,False,,,0,,F. VanVleet REBOUND (Off:2 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,624.0,,,,,,,,,3.0,1.0,2.0,,,,,,
626,PT03M05.00S,2025-01-20T21:09:12.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,30.436925098554536,68.38235294117648,1610612745,92,103,2025-01-20T21:09:16Z,6180000,False,-92.0,234.0,1,left,D. Brooks 25' 3PT  (5 PTS) (T. Eason 1 AST),"[1628415, 1631106]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.1,Made,,,,,,5.0,T. Eason,1631106.0,1.0,,,,,,,,,
629,PT02M36.00S,2025-01-20T21:09:48.0Z,4,REGULAR,substitution,out,[],1641842,,,1610612765,92,103,2025-01-20T21:09:57Z,6210000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M36.00S,2025-01-20T21:09:48.0Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,92,103,2025-01-20T21:09:57Z,6220000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M36.00S,2025-01-20T21:09:48.0Z,4,REGULAR,substitution,in,[],202699,,,1610612765,92,103,2025-01-20T21:09:57Z,6230000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M36.00S,2025-01-20T21:09:48.0Z,4,REGULAR,substitution,in,[],1627736,,,1610612765,92,103,2025-01-20T21:09:57Z,6240000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M33.00S,2025-01-20T21:10:09.2Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,92,103,2025-01-20T21:10:13Z,6250000,False,,,0,,C. Cunningham bad pass TURNOVER (10 TO),"[1630595, 1641708]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,10.0,Thompson,1641708.0,,,,,,,,,,,,,
634,PT02M33.00S,2025-01-20T21:10:09.2Z,4,REGULAR,steal,,[],1641708,,,1610612745,92,103,2025-01-20T21:10:11Z,6260000,False,,,0,,A. Thompson STEAL (3 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT02M27.00S,2025-01-20T21:10:15.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631106,32.14520367936925,60.29411764705882,1610612745,92,103,2025-01-20T21:18:44Z,6270000,False,-51.0,250.0,1,left,MISS T. Eason 25' running pullup 3PT - blocked,"[1631106, 1631105]",1610612745.0,HOU,running pullup,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
636,PT02M27.00S,2025-01-20T21:10:15.2Z,4,REGULAR,block,,[],1631105,,,1610612745,92,103,2025-01-20T21:10:17Z,6280000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
637,PT02M25.00S,2025-01-20T21:10:17.2Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,92,103,2025-01-20T21:10:19Z,6290000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:8),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,635.0,,,,,,,,,8.0,8.0,0.0,,,,,,
638,PT02M10.00S,2025-01-20T21:10:32.9Z,4,REGULAR,2pt,Jump Shot,[],1630595,76.03482260183968,58.82352941176471,1610612765,92,103,2025-01-20T21:10:39Z,6300000,False,44.0,173.0,1,right,MISS C. Cunningham 17' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,17.83,Missed,,,,,,,,,,,,,,,,,,
639,PT02M07.00S,2025-01-20T21:10:35.9Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,92,103,2025-01-20T21:10:39Z,6310000,False,,,0,,J. Duren REBOUND (Off:6 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,638.0,,,,,,,,,13.0,7.0,6.0,,,,,,
640,PT01M55.00S,2025-01-20T21:10:48.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,90.09526938239159,63.48039215686274,1610612765,92,103,2025-01-20T21:10:52Z,6320000,False,67.0,41.0,1,right,MISS C. Cunningham 7' driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.87,Missed,,,,,,,,,,,,,,,,,,
641,PT01M53.00S,2025-01-20T21:10:50.0Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612745,92,103,2025-01-20T21:10:52Z,6330000,False,,,0,,F. VanVleet REBOUND (Off:2 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,640.0,,,,,,,,,4.0,2.0,2.0,,,,,,
642,PT01M51.00S,2025-01-20T21:10:54.1Z,4,REGULAR,foul,offensive,[],1631106,,,1610612745,92,103,2025-01-20T21:11:07Z,6340000,False,,,0,,T. Eason charge offensive FOUL (2 PF),"[1631106, 203501]",1610612745.0,HOU,charge,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,,,,2.0,0.0,Hardaway Jr.,203501.0,,
644,PT01M51.00S,2025-01-20T21:10:54.1Z,4,REGULAR,turnover,offensive foul,[],1631106,,,1610612745,92,103,2025-01-20T21:10:54Z,6360000,False,,,0,,T. Eason offensive foul TURNOVER (3 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,3.0,,,,,,,,,,,,,,,
645,PT01M27.00S,2025-01-20T21:11:36.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,66.70499342969777,64.4607843137255,1610612765,92,103,2025-01-20T21:11:42Z,6370000,False,72.0,260.0,1,right,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,27.03,Missed,,,,,,,,,,,,,,,,,,
646,PT01M21.00S,2025-01-20T21:11:42.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,92,103,2025-01-20T21:11:42Z,6380000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,645.0,,,,,,,,,3.0,2.0,1.0,,,,,,
647,PT01M20.00S,2025-01-20T21:11:42.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,33.196452036793694,40.931372549019606,1610612745,92,103,2025-01-20T21:20:51Z,6390000,False,45.0,260.0,1,left,MISS F. VanVleet 26' running pullup 3PT,[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
648,PT01M19.00S,2025-01-20T21:11:43.6Z,4,REGULAR,rebound,offensive,[],1627832,,,1610612745,92,103,2025-01-20T21:20:51Z,6400000,False,,,0,,F. VanVleet REBOUND (Off:3 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,647.0,,,,,,,,,5.0,2.0,3.0,,,,,,
649,PT01M18.00S,2025-01-20T21:11:45.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,30.831143232588698,70.58823529411765,1610612745,92,103,2025-01-20T21:11:54Z,6410000,False,-103.0,237.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
650,PT01M18.00S,2025-01-20T21:11:45.6Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,92,103,2025-01-20T21:11:54Z,6420000,False,,,0,,J. Duren REBOUND (Off:6 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,649.0,,,,,,,,,14.0,8.0,6.0,,,,,,
651,PT00M57.10S,2025-01-20T21:12:06.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,70.77858081471747,82.1078431372549,1610612765,92,103,2025-01-20T21:12:11Z,6430000,False,161.0,222.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,,,,,,,,,,,,,,,,,
652,PT00M54.50S,2025-01-20T21:12:09.5Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,92,103,2025-01-20T21:12:11Z,6440000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,651.0,,,,,,,,,4.0,3.0,1.0,,,,,,
653,PT00M48.90S,2025-01-20T21:12:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.863994743758213,50.98039215686274,1610612745,94,103,2025-01-20T21:12:24Z,6450000,False,-5.0,3.0,1,left,J. Green driving finger roll Layup (17 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,17.0,,,,,,,,,,,,
654,PT00M35.50S,2025-01-20T21:12:39.1Z,4,REGULAR,foul,personal,[],1641708,,,1610612765,94,103,2025-01-20T21:12:51Z,6460000,False,,,0,,A. Thompson personal FOUL (4 PF),"[1641708, 202699]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,2534.0,,,,,,,,,,,4.0,0.0,Harris,202699.0,,
656,PT00M30.80S,2025-01-20T21:13:02.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612765,94,103,2025-01-20T21:13:18Z,6480000,False,,,0,,A. Thompson take personal FOUL (5 PF) (Hardaway Jr. 2 FT),"[1641708, 203501]",1610612745.0,HOU,take,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,2534.0,,,,,,,,,,,5.0,0.0,Hardaway Jr.,203501.0,,
658,PT00M30.80S,2025-01-20T21:13:26.8Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612765,94,104,2025-01-20T21:13:26Z,6500000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (9 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
659,PT00M30.80S,2025-01-20T21:13:34.8Z,4,REGULAR,substitution,out,[],1631105,,,1610612765,94,104,2025-01-20T21:13:40Z,6510000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M30.80S,2025-01-20T21:13:34.8Z,4,REGULAR,substitution,in,[],1641709,,,1610612765,94,104,2025-01-20T21:13:40Z,6520000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M30.80S,2025-01-20T21:13:56.3Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612765,94,105,2025-01-20T21:13:56Z,6530000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (10 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
662,PT00M25.00S,2025-01-20T21:14:07.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,6.521024967148489,51.71568627450981,1610612745,96,105,2025-01-20T21:14:16Z,6540000,False,-9.0,9.0,1,left,J. Green driving DUNK (19 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,19.0,,,,,,,,,,,,
663,PT00M17.10S,2025-01-20T21:14:25.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612765,96,105,2025-01-20T21:14:34Z,6550000,False,,,0,,A. Thompson take personal FOUL (6 PF) (Beasley 2 FT),"[1641708, 1627736]",1610612745.0,HOU,take,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,1627534.0,,,,,,,,,,,6.0,0.0,Beasley,1627736.0,,
665,PT00M17.10S,2025-01-20T21:14:38.4Z,4,REGULAR,substitution,out,[],1641708,,,1610612765,96,105,2025-01-20T21:14:51Z,6570000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M17.10S,2025-01-20T21:14:38.4Z,4,REGULAR,substitution,in,[],1628988,,,1610612765,96,105,2025-01-20T21:14:51Z,6580000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M17.10S,2025-01-20T21:15:09.5Z,4,REGULAR,freethrow,1 of 2,[],1627736,,,1610612765,96,106,2025-01-20T21:15:09Z,6590000,False,,,0,,M. Beasley Free Throw 1 of 2 (16 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,,16.0,,,,,,,,,,,,
668,PT00M17.10S,2025-01-20T21:15:26.6Z,4,REGULAR,freethrow,2 of 2,[],1627736,,,1610612765,96,107,2025-01-20T21:15:26Z,6600000,False,,,0,,M. Beasley Free Throw 2 of 2 (17 PTS),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,Made,,,,,,17.0,,,,,,,,,,,,
669,PT00M09.20S,2025-01-20T21:15:34.6Z,4,REGULAR,3pt,Jump Shot,[],1630224,10.33180026281209,3.431372549019608,1610612745,96,107,2025-01-20T21:23:00Z,6610000,False,233.0,45.0,1,left,MISS J. Green step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
670,PT00M06.30S,2025-01-20T21:15:37.4Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,96,107,2025-01-20T21:15:37Z,6620000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:9),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,669.0,,,,,,,,,9.0,9.0,0.0,,,,,,
671,PT00M00.00S,2025-01-20T21:15:57.7Z,4,REGULAR,period,end,[],0,,,1610612765,96,107,2025-01-20T21:15:57Z,6630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2025-01-20T21:15:59.1Z,4,REGULAR,game,end,[],0,,,0,96,107,2025-01-20T21:15:59Z,6640000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
