actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
599,PT04M32.00S,2025-02-13T03:34:51.6Z,4,REGULAR,foul,personal,[],1630578,,,1610612756,104,104,2025-02-13T03:35:18Z,5850000,False,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 201142]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,3.0,0.0,Durant,201142.0,,,
601,PT04M15.00S,2025-02-13T03:35:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629626,6.258212877792378,4.411764705882353,1610612756,104,104,2025-02-13T03:35:28Z,5870000,False,228.0,6.0,1,left,MISS B. Bol 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,,22.8,Missed,,,,,,,,,,,,,,,
602,PT04M13.00S,2025-02-13T03:35:26.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,104,104,2025-02-13T03:45:02Z,5880000,False,,,0,,A. Sengun REBOUND (Off:2 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,,,601.0,,,,,,,,,,11.0,9.0,2.0
604,PT04M01.00S,2025-02-13T03:35:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630224,91.93495400788436,52.450980392156865,1610612745,106,104,2025-02-13T03:36:14Z,5900000,False,12.0,23.0,1,right,J. Green driving Layup (19 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.63,Made,,,,19.0,,,,,,,,,,,
605,PT04M01.00S,2025-02-13T03:35:49.3Z,4,REGULAR,violation,defensive goaltending,[],1629626,,,1610612745,106,104,2025-02-13T03:35:55Z,5910000,False,,,0,,B. Bol defensive goaltending VIOLATION,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,1628481.0,,,,,,,
606,PT03M41.00S,2025-02-13T03:36:18.9Z,4,REGULAR,2pt,Jump Shot,[],1626145,14.273981603153747,30.637254901960787,1610612756,106,104,2025-02-13T03:36:23Z,5920000,False,97.0,82.0,1,left,MISS T. Jones 12' pullup Shot,[1626145],1610612756.0,PHX,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,12.67,Missed,,,,,,,,,,,,,,,
607,PT03M38.00S,2025-02-13T03:36:21.9Z,4,REGULAR,rebound,offensive,[],1631102,,,1610612756,106,104,2025-02-13T03:36:23Z,5930000,False,,,0,,T. Washington Jr. REBOUND (Off:1 Def:3),[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,606.0,,,,,,,,,,4.0,3.0,1.0
608,PT03M36.00S,2025-02-13T03:36:27.4Z,4,REGULAR,turnover,traveling,[],1629626,,,1610612756,106,104,2025-02-13T03:36:32Z,5940000,False,,,0,,B. Bol traveling TURNOVER (1 TO),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,1628481.0,,,,,,,
609,PT03M36.00S,2025-02-13T03:36:42.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,106,104,2025-02-13T03:36:42Z,5950000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M36.00S,2025-02-13T03:37:54.4Z,4,REGULAR,substitution,out,[],1629626,,,1610612745,106,104,2025-02-13T03:38:17Z,5960000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M36.00S,2025-02-13T03:37:54.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612745,106,104,2025-02-13T03:38:17Z,5970000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M28.00S,2025-02-13T03:38:35.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,69.46452036793693,74.01960784313727,1610612745,109,104,2025-02-13T03:38:39Z,5980000,False,120.0,235.0,1,right,J. Green 26' 3PT step back (22 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,26.35,Made,,,,22.0,,,,,,,,,,,
613,PT03M07.00S,2025-02-13T03:38:55.4Z,4,REGULAR,2pt,Jump Shot,[],201142,4.812746386333772,71.81372549019608,1610612756,109,104,2025-02-13T03:39:03Z,5990000,False,-109.0,-7.0,1,left,MISS K. Durant 10' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,10.93,Missed,,,,,,,,,,,,,,,
614,PT03M06.00S,2025-02-13T03:38:56.4Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,109,104,2025-02-13T03:39:03Z,6000000,False,,,0,,A. Thompson REBOUND (Off:2 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,613.0,,,,,,,,,,8.0,6.0,2.0
615,PT02M49.00S,2025-02-13T03:39:16.0Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612745,109,104,2025-02-13T03:39:23Z,6010000,False,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Sengun 2 FT),"[203486, 1630578]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628481.0,4.0,0.0,Sengun,1630578.0,,,
617,PT02M49.00S,2025-02-13T03:39:57.5Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,109,104,2025-02-13T03:40:21Z,6030000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
618,PT02M49.00S,2025-02-13T03:39:57.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,109,104,2025-02-13T03:40:21Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,
619,PT02M49.00S,2025-02-13T03:39:58.4Z,4,REGULAR,substitution,out,[],203486,,,1610612745,109,104,2025-02-13T03:40:02Z,6050000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M49.00S,2025-02-13T03:39:58.4Z,4,REGULAR,substitution,in,[],1629626,,,1610612745,109,104,2025-02-13T03:40:02Z,6060000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M49.00S,2025-02-13T03:39:57.5Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,109,104,2025-02-13T03:40:21Z,6070000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
622,PT02M49.00S,2025-02-13T03:39:57.5Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612756,109,104,2025-02-13T03:40:21Z,6080000,False,,,0,,T. Jones REBOUND (Off:1 Def:3),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,621.0,,,,,,,,,,4.0,3.0,1.0
623,PT02M29.00S,2025-02-13T03:40:35.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,7.835085413929041,49.01960784313725,1610612756,109,106,2025-02-13T03:40:39Z,6090000,False,5.0,21.0,1,left,K. Durant driving DUNK (32 PTS),[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,2.17,Made,,,,32.0,,,,,,,,,,,
624,PT02M13.00S,2025-02-13T03:40:51.3Z,4,REGULAR,3pt,Jump Shot,[],1628415,67.36202365308804,65.44117647058823,1610612745,112,106,2025-02-13T03:40:55Z,6100000,False,77.0,254.0,1,right,D. Brooks 26' 3PT  (13 PTS) (J. Green 4 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,26.58,Made,,,,13.0,J. Green,1630224.0,4.0,,,,,,,,
626,PT01M59.00S,2025-02-13T03:41:05.4Z,4,REGULAR,3pt,Jump Shot,[],201142,35.29894875164258,67.15686274509804,1610612756,112,106,2025-02-13T03:41:13Z,6120000,False,-86.0,279.0,1,left,MISS K. Durant 29' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,29.22,Missed,,,,,,,,,,,,,,,
627,PT01M59.00S,2025-02-13T03:41:05.4Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,112,106,2025-02-13T03:41:13Z,6130000,False,,,0,,A. Thompson REBOUND (Off:2 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,626.0,,,,,,,,,,9.0,7.0,2.0
628,PT01M43.00S,2025-02-13T03:41:22.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,66.44218134034165,29.901960784313726,1610612745,112,106,2025-02-13T03:41:26Z,6140000,False,-100.0,263.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,28.15,Missed,,,,,,,,,,,,,,,
629,PT01M42.00S,2025-02-13T03:41:25.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,112,106,2025-02-13T03:41:25Z,6150000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,628.0,,,,,,,,,,,,
631,PT01M33.00S,2025-02-13T03:41:43.8Z,4,REGULAR,foul,personal,[],1628415,,,1610612756,112,106,2025-02-13T03:41:55Z,6170000,False,,,0,,D. Brooks personal FOUL (4 PF),"[1628415, 201142]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2534.0,4.0,0.0,Durant,201142.0,,,
633,PT01M25.00S,2025-02-13T03:42:12.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201142,11.645860709592641,60.5392156862745,1610612756,112,106,2025-02-13T03:42:40Z,6190000,False,-53.0,57.0,1,left,MISS K. Durant 7' Hook,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,7.76,Missed,,,,,,,,,,,,,,,
634,PT01M23.00S,2025-02-13T03:42:14.2Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,112,106,2025-02-13T03:42:20Z,6200000,False,,,0,,A. Sengun REBOUND (Off:2 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,633.0,,,,,,,,,,12.0,10.0,2.0
635,PT01M08.00S,2025-02-13T03:42:29.4Z,4,REGULAR,3pt,Jump Shot,[],1628415,67.09921156373193,58.08823529411765,1610612745,115,106,2025-02-13T03:42:33Z,6210000,False,40.0,257.0,1,right,D. Brooks 26' 3PT  (16 PTS) (J. Green 5 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,26.0,Made,,,,16.0,J. Green,1630224.0,5.0,,,,,,,,
637,PT01M08.00S,2025-02-13T03:42:36.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,115,106,2025-02-13T03:42:36Z,6230000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M04.00S,2025-02-13T03:44:14.3Z,4,REGULAR,3pt,Jump Shot,[],1629626,28.465834428383708,84.55882352941177,1610612756,115,106,2025-02-13T03:44:20Z,6240000,False,-173.0,215.0,1,left,MISS B. Bol 27' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,27.59,Missed,,,,,,,,,,,,,,,
639,PT01M01.00S,2025-02-13T03:44:17.1Z,4,REGULAR,rebound,offensive,[],1626145,,,1610612756,115,106,2025-02-13T03:44:17Z,6250000,False,,,0,,T. Jones REBOUND (Off:2 Def:3),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,638.0,,,,,,,,,,5.0,3.0,2.0
640,PT00M57.80S,2025-02-13T03:44:21.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201142,7.5722733245729295,45.83333333333333,1610612756,115,108,2025-02-13T03:44:27Z,6260000,False,21.0,19.0,1,left,K. Durant driving DUNK (34 PTS) (T. Washington Jr. 3 AST),"[201142, 1631102]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,2.8,Made,,,,34.0,T. Washington Jr.,1631102.0,3.0,,,,,,,,
642,PT00M51.60S,2025-02-13T03:44:34.4Z,4,REGULAR,foul,personal,[],201142,,,1610612745,115,108,2025-02-13T03:44:45Z,6280000,False,,,0,,K. Durant take personal FOUL (5 PF),"[201142, 1630578]",1610612756.0,PHX,take,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,5.0,0.0,Sengun,1630578.0,,,
644,PT00M50.60S,2025-02-13T03:44:57.9Z,4,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,115,108,2025-02-13T03:45:12Z,6300000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (3 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,,,1628951.0,,,,,,,
645,PT00M43.50S,2025-02-13T03:45:15.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201142,31.225361366622867,26.47058823529412,1610612756,115,111,2025-02-13T03:45:22Z,6310000,False,118.0,241.0,1,left,K. Durant 26' 3PT  (37 PTS) (T. Jones 6 AST),"[201142, 1626145]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,26.82,Made,,,,37.0,T. Jones,1626145.0,6.0,,,,,,,,
647,PT00M30.70S,2025-02-13T03:45:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626145,,,1610612745,115,111,2025-02-13T03:45:45Z,6330000,False,,,0,,T. Jones take personal FOUL (2 PF) (Brooks 2 FT),"[1626145, 1628415]",1610612756.0,PHX,take,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2534.0,2.0,0.0,Brooks,1628415.0,,,
649,PT00M30.70S,2025-02-13T03:45:55.0Z,4,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,116,111,2025-02-13T03:45:55Z,6350000,False,,,0,,D. Brooks Free Throw 1 of 2 (17 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
650,PT00M30.70S,2025-02-13T03:46:18.3Z,4,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,117,111,2025-02-13T03:46:18Z,6360000,False,,,0,,D. Brooks Free Throw 2 of 2 (18 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,,,,18.0,,,,,,,,,,,
651,PT00M24.30S,2025-02-13T03:46:31.0Z,4,REGULAR,3pt,Jump Shot,[],201142,38.58409986859396,53.431372549019606,1610612756,117,111,2025-02-13T03:46:37Z,6370000,False,-17.0,310.0,1,left,MISS K. Durant 31' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,31.07,Missed,,,,,,,,,,,,,,,
652,PT00M22.00S,2025-02-13T03:46:33.3Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,117,111,2025-02-13T03:46:33Z,6380000,False,,,0,,A. Sengun REBOUND (Off:2 Def:11),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,651.0,,,,,,,,,,13.0,11.0,2.0
653,PT00M20.50S,2025-02-13T03:46:36.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612745,117,111,2025-02-13T03:46:43Z,6390000,False,,,0,,R. O'Neale take personal FOUL (2 PF) (Sengun 2 FT),"[1626220, 1630578]",1610612756.0,PHX,take,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2534.0,2.0,0.0,Sengun,1630578.0,,,
655,PT00M20.50S,2025-02-13T03:47:12.9Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,118,111,2025-02-13T03:47:12Z,6410000,False,,,0,,A. Sengun Free Throw 1 of 2 (16 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,16.0,,,,,,,,,,,
656,PT00M20.50S,2025-02-13T03:47:36.9Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,119,111,2025-02-13T03:47:36Z,6420000,False,,,0,,A. Sengun Free Throw 2 of 2 (17 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,,,,17.0,,,,,,,,,,,
657,PT00M14.60S,2025-02-13T03:47:46.4Z,4,REGULAR,3pt,Jump Shot,[],1631102,31.09395532194481,72.79411764705883,1610612756,119,111,2025-02-13T03:47:51Z,6430000,False,-114.0,240.0,1,left,MISS T. Washington Jr. 26' step back 3PT,[1631102],1610612756.0,PHX,step back,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,26.55,Missed,,,,,,,,,,,,,,,
658,PT00M12.30S,2025-02-13T03:47:48.7Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,119,111,2025-02-13T03:47:48Z,6440000,False,,,0,,A. Thompson REBOUND (Off:2 Def:8),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,657.0,,,,,,,,,,10.0,8.0,2.0
659,PT00M00.00S,2025-02-13T03:48:04.5Z,4,REGULAR,period,end,[],0,,,1610612745,119,111,2025-02-13T03:48:04Z,6450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2025-02-13T03:48:12.4Z,4,REGULAR,game,end,[],0,,,0,119,111,2025-02-13T03:48:12Z,6460000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
