actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
503,PT02M18.00S,2025-04-03T01:49:14.8Z,3,REGULAR,3pt,Jump Shot,[],1641718,27.020367936925098,83.82352941176471,1610612762,96,68,2025-04-03T01:49:22Z,4950000,False,-169.0,201.0,1,left,MISS K. George 26' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
504,PT02M17.00S,2025-04-03T01:49:15.8Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,96,68,2025-04-03T01:49:22Z,4960000,False,,,0,,T. Eason REBOUND (Off:1 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,503.0,7.0,6.0,1.0,,,,,,,,,,,,,,
505,PT02M04.00S,2025-04-03T01:49:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,92.32917214191852,35.049019607843135,1610612745,98,68,2025-04-03T01:49:35Z,4970000,False,-75.0,20.0,1,right,J. Smith Jr. 7' turnaround fadeaway Jump Shot (15 PTS),[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.73,Made,,,,,,15.0,,,,,,,,,,,,
506,PT01M52.00S,2025-04-03T01:49:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,12.302890932982917,61.76470588235294,1610612762,98,68,2025-04-03T01:49:49Z,4980000,False,-59.0,63.0,1,left,MISS K. Martin 8' floating Shot,[1630231],1610612762.0,UTA,floating,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Left,8.62,Missed,,,,,,,,,,,,,,,,,,
507,PT01M52.00S,2025-04-03T01:49:41.0Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,98,68,2025-04-03T01:49:49Z,4990000,False,,,0,,T. Eason REBOUND (Off:1 Def:7),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,506.0,8.0,7.0,1.0,,,,,,,,,,,,,,
508,PT01M47.00S,2025-04-03T01:49:46.5Z,3,REGULAR,turnover,bad pass,[],1631106,,,1610612745,98,68,2025-04-03T01:49:52Z,5000000,False,,,0,,T. Eason bad pass TURNOVER (2 TO),"[1631106, 1630548]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Juzang,1630548.0,,,,
509,PT01M47.00S,2025-04-03T01:49:46.5Z,3,REGULAR,steal,,[],1630548,,,1610612762,98,68,2025-04-03T01:49:50Z,5010000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
510,PT01M37.00S,2025-04-03T01:49:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641718,12.697109067017081,49.754901960784316,1610612762,98,70,2025-04-03T01:49:59Z,5020000,False,1.0,67.0,1,left,K. George 6' driving finger roll Layup (3 PTS),[1641718],1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,,3.0,,,,,,,,,,,,
512,PT01M16.00S,2025-04-03T01:50:27.4Z,3,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612745,98,70,2025-04-03T01:50:31Z,5040000,False,,,0,,K. Filipowski shooting personal FOUL (3 PF) (Eason 2 FT),"[1642271, 1631106]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,,,,,3.0,0.0,Eason,1631106.0
514,PT01M16.00S,2025-04-03T01:50:47.8Z,3,REGULAR,freethrow,1 of 2,[],1631106,,,1610612745,98,70,2025-04-03T01:50:47Z,5060000,False,,,0,,MISS T. Eason Free Throw 1 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT01M16.00S,2025-04-03T01:50:47.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,98,70,2025-04-03T01:50:47Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
516,PT01M16.00S,2025-04-03T01:50:48.4Z,3,REGULAR,substitution,out,[],1642268,,,1610612745,98,70,2025-04-03T01:50:52Z,5080000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M16.00S,2025-04-03T01:50:48.4Z,3,REGULAR,substitution,in,[],1629004,,,1610612745,98,70,2025-04-03T01:50:52Z,5090000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M16.00S,2025-04-03T01:51:04.1Z,3,REGULAR,freethrow,2 of 2,[],1631106,,,1610612745,98,70,2025-04-03T01:51:04Z,5100000,False,,,0,,MISS T. Eason Free Throw 2 of 2,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
519,PT01M12.00S,2025-04-03T01:51:06.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,98,70,2025-04-03T01:51:06Z,5110000,False,,,0,,A. Sengun REBOUND (Off:4 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,518.0,11.0,7.0,4.0,,,,,,,,,,,,,,
520,PT01M12.00S,2025-04-03T01:51:06.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,100,70,2025-04-03T01:51:06Z,5120000,False,0.0,0.0,1,right,A. Sengun tip Layup (13 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,13.0,,,,,,,,,,,,
521,PT00M56.50S,2025-04-03T01:51:23.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,8.229303547963205,62.5,1610612762,100,70,2025-04-03T01:52:16Z,5130000,False,-62.0,25.0,1,left,MISS K. Filipowski 6' driving floating Shot - blocked,"[1642271, 1631106]",1610612762.0,UTA,driving floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,Eason,1631106.0,,,,,,,
522,PT00M56.50S,2025-04-03T01:51:23.8Z,3,REGULAR,block,,[],1631106,,,1610612762,100,70,2025-04-03T01:51:25Z,5140000,False,,,0,,T. Eason BLOCK (2 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
523,PT00M55.10S,2025-04-03T01:51:25.2Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,100,70,2025-04-03T01:51:37Z,5150000,False,,,0,,A. Sengun REBOUND (Off:4 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,12.0,8.0,4.0,,,,,,,,,,,,,,
524,PT00M48.10S,2025-04-03T01:51:32.3Z,3,REGULAR,3pt,Jump Shot,[],1628988,67.36202365308804,46.07843137254902,1610612745,100,70,2025-04-03T01:51:44Z,5160000,False,-20.0,254.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
525,PT00M46.30S,2025-04-03T01:51:34.1Z,3,REGULAR,rebound,defensive,[],1630548,,,1610612762,100,70,2025-04-03T01:51:44Z,5170000,False,,,0,,J. Juzang REBOUND (Off:1 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,524.0,2.0,1.0,1.0,,,,,,,,,,,,,,
526,PT00M39.90S,2025-04-03T01:51:41.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,8.360709592641262,50.73529411764706,1610612762,100,72,2025-04-03T01:53:17Z,5180000,False,-4.0,26.0,1,left,K. Martin DUNK (4 PTS) (J. Juzang 2 AST),"[1630231, 1630548]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,4.0,J. Juzang,1630548.0,2.0,,,,,,,,,
528,PT00M20.70S,2025-04-03T01:52:02.9Z,3,REGULAR,3pt,Jump Shot,[],1631095,93.38042049934296,97.54901960784314,1610612745,100,72,2025-04-03T01:52:10Z,5200000,False,238.0,10.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
529,PT00M20.40S,2025-04-03T01:52:04.5Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,100,72,2025-04-03T01:52:04Z,5210000,False,,,0,,T. Eason REBOUND (Off:2 Def:7),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,528.0,9.0,7.0,2.0,,,,,,,,,,,,,,
530,PT00M20.40S,2025-04-03T01:52:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,93.9060446780552,48.529411764705884,1610612745,102,72,2025-04-03T01:52:17Z,5220000,False,-7.0,5.0,1,right,T. Eason putback Layup (15 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,15.0,,,,,,,,,,,,
531,PT00M05.10S,2025-04-03T01:52:21.9Z,3,REGULAR,3pt,Jump Shot,[],1641718,30.17411300919842,65.68627450980392,1610612762,102,75,2025-04-03T01:52:29Z,5230000,False,-78.0,231.0,1,left,K. George 24' 3PT step back (6 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.4,Made,,,,,,6.0,,,,,,,,,,,,
532,PT00M01.30S,2025-04-03T01:52:29.9Z,3,REGULAR,3pt,Jump Shot,[],1628988,63.02562417871223,12.009803921568627,1610612745,102,75,2025-04-03T01:52:36Z,5240000,False,-190.0,295.0,1,right,MISS A. Holiday 35' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,35.1,Missed,,,,,,,,,,,,,,,,,,
533,PT00M01.30S,2025-04-03T01:52:29.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,102,75,2025-04-03T01:52:36Z,5250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,532.0,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2025-04-03T01:52:36.3Z,3,REGULAR,period,end,[],0,,,1610612745,102,75,2025-04-03T01:52:36Z,5260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,out,['startperiod'],1629111,,,1610612745,102,75,2025-04-03T01:55:21Z,5270000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,102,75,2025-04-03T01:55:21Z,5280000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,out,['startperiod'],1642271,,,1610612745,102,75,2025-04-03T01:55:21Z,5290000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,in,['startperiod'],1630256,,,1610612745,102,75,2025-04-03T01:55:21Z,5300000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,in,['startperiod'],1641715,,,1610612745,102,75,2025-04-03T01:55:21Z,5310000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-04-03T01:54:02.8Z,4,REGULAR,substitution,in,['startperiod'],1631117,,,1610612745,102,75,2025-04-03T01:55:21Z,5320000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-04-03T01:55:34.2Z,4,REGULAR,period,start,[],0,,,1610612762,102,75,2025-04-03T01:55:34Z,5330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M42.00S,2025-04-03T01:55:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,6.915243101182654,49.26470588235294,1610612762,102,77,2025-04-03T01:55:56Z,5340000,False,4.0,13.0,1,left,K. George driving Layup (8 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,8.0,,,,,,,,,,,,
543,PT11M19.00S,2025-04-03T01:56:13.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.59198423127464,52.94117647058824,1610612745,104,77,2025-04-03T01:56:19Z,5350000,False,15.0,17.0,1,right,A. Sengun driving DUNK (15 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,15.0,,,,,,,,,,,,
544,PT10M58.00S,2025-04-03T01:56:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,7.440867279894875,55.63725490196079,1610612762,104,77,2025-04-03T01:56:42Z,5360000,False,-28.0,17.0,1,left,MISS W. Kessler Layup,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
545,PT10M57.00S,2025-04-03T01:56:36.0Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,104,77,2025-04-03T01:56:42Z,5370000,False,,,0,,A. Sengun REBOUND (Off:4 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,544.0,13.0,9.0,4.0,,,,,,,,,,,,,,
546,PT10M49.00S,2025-04-03T01:56:44.7Z,4,REGULAR,3pt,Jump Shot,[],1628988,74.32654402102497,85.5392156862745,1610612745,104,77,2025-04-03T01:56:55Z,5380000,False,178.0,189.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
547,PT10M47.00S,2025-04-03T01:56:46.7Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612762,104,77,2025-04-03T01:56:55Z,5390000,False,,,0,,K. Martin REBOUND (Off:1 Def:2),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,546.0,3.0,2.0,1.0,,,,,,,,,,,,,,
548,PT10M43.00S,2025-04-03T01:56:50.4Z,4,REGULAR,turnover,bad pass,[],1630231,,,1610612762,104,77,2025-04-03T01:56:58Z,5400000,False,,,0,,K. Martin bad pass TURNOVER (1 TO),"[1630231, 1628988]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,Holiday,1628988.0,,,,
549,PT10M43.00S,2025-04-03T01:56:50.4Z,4,REGULAR,steal,,[],1628988,,,1610612745,104,77,2025-04-03T01:56:51Z,5410000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
550,PT10M38.00S,2025-04-03T01:56:55.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,89.17542706964521,54.41176470588235,1610612745,106,77,2025-04-03T01:57:08Z,5420000,False,22.0,49.0,1,right,C. Whitmore running Jump Shot (2 PTS) (A. Holiday 1 AST),"[1641715, 1628988]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,,2.0,A. Holiday,1628988.0,1.0,,,,,,,,,
552,PT10M16.00S,2025-04-03T01:57:17.1Z,4,REGULAR,3pt,Jump Shot,[],1630548,32.802233902759525,51.225490196078425,1610612762,106,77,2025-04-03T01:57:23Z,5440000,False,-6.0,256.0,1,left,MISS J. Juzang 25' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
553,PT10M15.00S,2025-04-03T01:57:18.1Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,106,77,2025-04-03T01:57:23Z,5450000,False,,,0,,A. Sengun REBOUND (Off:4 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,552.0,14.0,10.0,4.0,,,,,,,,,,,,,,
554,PT10M08.00S,2025-04-03T01:57:24.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,74.45795006570303,11.519607843137255,1610612745,106,77,2025-04-03T01:58:58Z,5460000,False,-192.0,188.0,1,right,MISS J. Smith Jr. 26' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
555,PT10M08.00S,2025-04-03T01:57:24.9Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,106,77,2025-04-03T01:57:34Z,5470000,False,,,0,,W. Kessler REBOUND (Off:4 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,554.0,9.0,5.0,4.0,,,,,,,,,,,,,,
556,PT10M01.00S,2025-04-03T01:57:33.0Z,4,REGULAR,3pt,Jump Shot,[],1630548,7.178055190538765,95.83333333333334,1610612762,106,77,2025-04-03T01:57:46Z,5480000,False,-229.0,15.0,1,left,MISS J. Juzang 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
557,PT09M59.00S,2025-04-03T01:57:35.0Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,106,77,2025-04-03T01:57:46Z,5490000,False,,,0,,W. Kessler REBOUND (Off:5 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,556.0,10.0,5.0,5.0,,,,,,,,,,,,,,
558,PT09M55.00S,2025-04-03T01:57:38.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,6.389618922470433,48.529411764705884,1610612762,106,79,2025-04-03T01:57:53Z,5500000,False,7.0,8.0,1,left,W. Kessler putback Layup (11 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,11.0,,,,,,,,,,,,
559,PT09M33.00S,2025-04-03T01:58:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,94.03745072273325,48.03921568627451,1610612745,108,79,2025-04-03T02:05:30Z,5510000,False,-10.0,4.0,1,right,C. Whitmore driving Layup (4 PTS) (A. Sengun 9 AST),"[1641715, 1630578]",1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,4.0,A. Sengun,1630578.0,9.0,,,,,,,,,
561,PT09M18.00S,2025-04-03T01:58:14.8Z,4,REGULAR,3pt,Jump Shot,[],1629004,10.5946123521682,3.1862745098039214,1610612762,108,82,2025-04-03T02:06:10Z,5530000,False,234.0,47.0,1,left,S. Mykhailiuk 3PT pullup (3 PTS) (K. Martin 2 AST),"[1629004, 1630231]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,,3.0,K. Martin,1630231.0,2.0,,,,,,,,,
563,PT08M59.00S,2025-04-03T01:58:36.9Z,4,REGULAR,turnover,traveling,[],1630578,,,1610612745,108,82,2025-04-03T01:58:42Z,5550000,False,,,0,,A. Sengun traveling TURNOVER (3 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,1146.0,,,,,,,3.0,,,,,,
564,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,out,[],1631095,,,1610612762,108,82,2025-04-03T01:58:52Z,5560000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,out,[],1630578,,,1610612762,108,82,2025-04-03T01:58:52Z,5570000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,out,[],1630231,,,1610612762,108,82,2025-04-03T01:58:52Z,5580000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,in,[],1629111,,,1610612762,108,82,2025-04-03T01:58:52Z,5590000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,in,[],1642263,,,1610612762,108,82,2025-04-03T01:58:52Z,5600000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M59.00S,2025-04-03T01:58:40.4Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,108,82,2025-04-03T01:58:52Z,5610000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M45.00S,2025-04-03T01:59:23.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,8.229303547963205,97.54901960784314,1610612762,108,85,2025-04-03T01:59:27Z,5630000,False,-238.0,25.0,1,left,K. George 3PT  (11 PTS) (C. Sexton 4 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.9,Made,,,,,,11.0,C. Sexton,1629012.0,4.0,,,,,,,,,
573,PT08M25.00S,2025-04-03T01:59:43.2Z,4,REGULAR,3pt,Jump Shot,[],1628988,68.28186596583443,71.32352941176471,1610612745,111,85,2025-04-03T01:59:47Z,5650000,False,107.0,246.0,1,right,A. Holiday 26' 3PT  (6 PTS) (C. Whitmore 1 AST),"[1628988, 1641715]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.78,Made,,,,,,6.0,C. Whitmore,1641715.0,1.0,,,,,,,,,
575,PT08M10.00S,2025-04-03T01:59:58.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,7.30946123521682,46.32352941176471,1610612762,111,85,2025-04-03T02:00:11Z,5670000,False,18.0,16.0,1,left,MISS W. Kessler alley-oop DUNK,[1631117],1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
576,PT08M10.00S,2025-04-03T01:59:58.4Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,111,85,2025-04-03T02:00:11Z,5680000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,575.0,1.0,1.0,0.0,,,,,,,,,,,,,,
577,PT08M04.00S,2025-04-03T02:00:03.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,76.16622864651774,12.990196078431374,1610612745,114,85,2025-04-03T02:00:16Z,5690000,False,-185.0,172.0,1,right,R. Sheppard 25' 3PT running (3 PTS) (A. Holiday 2 AST),"[1642263, 1628988]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,25.23,Made,,,,,,3.0,A. Holiday,1628988.0,2.0,,,,,,,,,
579,PT07M50.00S,2025-04-03T02:00:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.017739816031538,62.745098039215684,1610612762,114,85,2025-04-03T02:00:25Z,5710000,False,-64.0,32.0,1,left,MISS C. Sexton 7' driving finger roll Layup,[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,,
581,PT07M50.00S,2025-04-03T02:00:17.7Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612745,114,85,2025-04-03T02:00:25Z,5730000,False,,,0,,J. Landale REBOUND (Off:4 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,579.0,5.0,1.0,4.0,,,,,,,,,,,,,,
582,PT07M45.00S,2025-04-03T02:00:22.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,76.82325886990802,7.598039215686274,1610612745,114,85,2025-04-03T02:00:31Z,5740000,False,-212.0,165.0,1,right,MISS R. Sheppard 26' running 3PT,[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
583,PT07M45.00S,2025-04-03T02:00:22.8Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,114,85,2025-04-03T02:00:31Z,5750000,False,,,0,,W. Kessler REBOUND (Off:5 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,582.0,11.0,6.0,5.0,,,,,,,,,,,,,,
