actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
593,PT02M31.00S,2024-11-05T03:48:56.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,98,95,2024-11-05T03:49:03Z,5890000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,,,,,,,,,,,,,,,,,,
594,PT02M16.00S,2024-11-05T03:49:17.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,85.62746386333771,29.901960784313726,1610612752,98,95,2024-11-05T03:49:24Z,5900000,False,-100.0,83.0,1,right,MISS J. Brunson 13' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,13.01,,,,,,,,,,,
595,PT02M15.00S,2024-11-05T03:49:18.3Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,98,95,2024-11-05T03:49:24Z,5910000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,594.0,2.0,2.0,0.0,,,,,,,
596,PT02M10.00S,2024-11-05T03:49:23.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,7.703679369250986,48.03921568627451,1610612745,100,95,2024-11-05T03:49:29Z,5920000,False,10.0,20.0,1,left,T. Eason running reverse Layup (7 PTS) (J. Green 2 AST),"[1631106, 1630224]",1610612745.0,HOU,running reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,2.22,,,,,J. Green,1630224.0,2.0,,,,
598,PT01M51.00S,2024-11-05T03:49:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,90.3580814717477,53.92156862745098,1610612752,100,97,2024-11-05T03:49:49Z,5940000,False,20.0,38.0,1,right,J. Hart Layup (12 PTS) (J. Brunson 8 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,4.28,,,,,J. Brunson,1628973.0,8.0,,,,
600,PT01M34.00S,2024-11-05T03:50:02.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,9.149145860709593,49.754901960784316,1610612745,102,97,2024-11-05T03:50:09Z,5960000,False,1.0,34.0,1,left,A. Thompson driving DUNK (10 PTS) (J. Green 3 AST),"[1641708, 1630224]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,3.35,,,,,J. Green,1630224.0,3.0,,,,
603,PT01M21.00S,2024-11-05T03:50:49.1Z,4,REGULAR,3pt,Jump Shot,[],1628973,71.04139290407359,20.34313725490196,1610612752,102,97,2024-11-05T03:50:56Z,5990000,False,-148.0,220.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.51,,,,,,,,,,,
604,PT01M20.00S,2024-11-05T03:50:50.1Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,102,97,2024-11-05T03:50:56Z,6000000,False,,,0,,A. Sengun REBOUND (Off:2 Def:12),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,603.0,14.0,12.0,2.0,,,,,,,
605,PT00M58.10S,2024-11-05T03:51:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,23.47240473061761,9.313725490196079,1610612745,105,97,2024-11-05T03:51:51Z,6010000,False,203.0,168.0,1,left,J. Green 26' 3PT step back (13 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,13.0,26.39,,,,,,,,,,,
606,PT00M58.10S,2024-11-05T03:51:20.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,105,97,2024-11-05T03:51:57Z,6020000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M58.10S,2024-11-05T03:52:30.0Z,4,REGULAR,substitution,out,[],1630578,,,1610612752,105,97,2024-11-05T03:52:47Z,6030000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M58.10S,2024-11-05T03:52:30.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612752,105,97,2024-11-05T03:52:47Z,6040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M53.50S,2024-11-05T03:53:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.5407358738502,37.99019607843137,1610612752,105,97,2024-11-05T03:53:12Z,6050000,False,-60.0,27.0,1,right,MISS J. Brunson 6' driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.58,,,,,,,,,,,
610,PT00M52.20S,2024-11-05T03:53:06.1Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,105,97,2024-11-05T03:53:12Z,6060000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,609.0,3.0,3.0,0.0,,,,,,,
611,PT00M31.90S,2024-11-05T03:53:28.8Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612745,105,97,2024-11-05T03:53:41Z,6070000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Thompson 2 FT),"[1628404, 1641708]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,204059.0,,3.0,1.0,Thompson,1641708.0,,,,,,,,,,,,,,
613,PT00M31.90S,2024-11-05T03:53:56.2Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,106,97,2024-11-05T03:53:56Z,6090000,False,,,0,,A. Thompson Free Throw 1 of 2 (11 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
614,PT00M31.90S,2024-11-05T03:54:21.1Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,107,97,2024-11-05T03:54:21Z,6100000,False,,,0,,A. Thompson Free Throw 2 of 2 (12 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
615,PT00M24.80S,2024-11-05T03:54:31.2Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,107,97,2024-11-05T03:54:35Z,6110000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630224]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,,,Green,1630224.0
616,PT00M24.80S,2024-11-05T03:54:31.2Z,4,REGULAR,steal,,[],1630224,,,1610612745,107,97,2024-11-05T03:54:33Z,6120000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
617,PT00M19.60S,2024-11-05T03:54:37.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,9.149145860709593,47.30392156862745,1610612745,109,97,2024-11-05T03:54:44Z,6130000,False,13.0,34.0,1,left,J. Green running DUNK (15 PTS) (A. Thompson 3 AST),"[1630224, 1641708]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,Made,15.0,3.61,,,,,A. Thompson,1641708.0,3.0,,,,
619,PT00M13.20S,2024-11-05T03:54:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,67.36202365308804,31.862745098039213,1610612752,109,97,2024-11-05T03:55:07Z,6150000,False,-91.0,254.0,1,right,MISS M. Bridges 27' pullup 3PT,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,27.0,,,,,,,,,,,
620,PT00M11.70S,2024-11-05T03:54:49.2Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,109,97,2024-11-05T03:54:57Z,6160000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,619.0,4.0,4.0,0.0,,,,,,,
621,PT00M00.00S,2024-11-05T03:55:37.9Z,4,REGULAR,period,end,[],0,,,1610612745,109,97,2024-11-05T03:55:37Z,6170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M00.00S,2024-11-05T03:55:41.1Z,4,REGULAR,game,end,[],0,,,0,109,97,2024-11-05T03:55:41Z,6180000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
