actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
274,PT02M13.00S,2022-11-19T01:30:25.2Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,50,42,2022-11-19T01:32:05Z,2710000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M13.00S,2022-11-19T01:30:25.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,50,42,2022-11-19T01:32:05Z,2720000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M13.00S,2022-11-19T01:32:30.8Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,50,43,2022-11-19T01:32:30Z,2730000,False,,,0,,P. Washington Free Throw 1 of 2 (12 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
278,PT02M13.00S,2022-11-19T01:32:45.1Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,50,44,2022-11-19T01:32:45Z,2740000,False,,,0,,P. Washington Free Throw 2 of 2 (13 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
279,PT01M58.00S,2022-11-19T01:33:07.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.51182654402102,49.01960784313725,1610612739,52,44,2022-11-19T01:34:25Z,2750000,False,-5.0,8.0,1,right,E. Mobley alley-oop DUNK (9 PTS) (J. Allen 2 AST),"[1630596, 1628386]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.98,Made,9.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,
281,PT01M58.00S,2022-11-19T01:33:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630547,,,1610612739,52,44,2022-11-19T01:34:40Z,2770000,False,,,0,,J. Bouknight shooting personal FOUL (2 PF) (Mobley 1 FT),"[1630547, 1630596]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,2.0,0.0,Mobley,1630596.0,,,,,
283,PT01M58.00S,2022-11-19T01:33:36.0Z,2,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,52,44,2022-11-19T01:34:58Z,2790000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
284,PT01M57.00S,2022-11-19T01:33:37.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,52,44,2022-11-19T01:34:58Z,2800000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,283.0,,,,,,2.0,1.0,1.0,,
285,PT01M46.00S,2022-11-19T01:33:40.4Z,2,REGULAR,turnover,lost ball,[],1626179,,,1610612766,52,44,2022-11-19T01:34:01Z,2810000,False,,,0,,T. Rozier lost ball TURNOVER (2 TO),"[1626179, 1629636]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Garland,1629636.0,,,,,,,,,,,
286,PT01M46.00S,2022-11-19T01:33:40.4Z,2,REGULAR,steal,,[],1629636,,,1610612739,52,44,2022-11-19T01:33:45Z,2820000,False,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
288,PT01M34.00S,2022-11-19T01:34:09.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,81.15965834428384,23.03921568627451,1610612739,54,44,2022-11-19T01:36:24Z,2840000,False,-135.0,125.0,1,right,D. Garland 18' step back Jump Shot (14 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,18.36,Made,14.0,,,,,,,,,,,,,,,,,
289,PT01M23.00S,2022-11-19T01:34:24.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612766,54,44,2022-11-19T01:34:31Z,2850000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Washington 2 FT),"[1630596, 1629023]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,3.0,0.0,Washington,1629023.0,,,,,
291,PT01M23.00S,2022-11-19T01:34:46.0Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,54,45,2022-11-19T01:34:46Z,2870000,False,,,0,,P. Washington Free Throw 1 of 2 (14 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
292,PT01M23.00S,2022-11-19T01:34:48.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612766,54,45,2022-11-19T01:34:52Z,2880000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M23.00S,2022-11-19T01:34:48.3Z,2,REGULAR,substitution,in,[],201567,,,1610612766,54,45,2022-11-19T01:34:52Z,2890000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M23.00S,2022-11-19T01:35:07.1Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,54,46,2022-11-19T01:35:07Z,2900000,False,,,0,,P. Washington Free Throw 2 of 2 (15 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
295,PT01M10.00S,2022-11-19T01:35:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202330,,,1610612739,54,46,2022-11-19T01:35:31Z,2910000,False,,,0,,G. Hayward personal FOUL (1 PF) (Garland 2 FT),"[202330, 1629636]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2005.0,1.0,0.0,Garland,1629636.0,,,,,
297,PT01M10.00S,2022-11-19T01:35:47.4Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,55,46,2022-11-19T01:35:47Z,2930000,False,,,0,,D. Garland Free Throw 1 of 2 (15 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
298,PT01M10.00S,2022-11-19T01:35:48.8Z,2,REGULAR,substitution,out,[],201567,,,1610612739,55,46,2022-11-19T01:35:52Z,2940000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M10.00S,2022-11-19T01:35:48.8Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,55,46,2022-11-19T01:35:52Z,2950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M10.00S,2022-11-19T01:36:03.6Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,56,46,2022-11-19T01:36:03Z,2960000,False,,,0,,D. Garland Free Throw 2 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
303,PT00M57.60S,2022-11-19T01:36:26.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612766,56,46,2022-11-19T01:36:42Z,2990000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1628386, 203486]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,2.0,0.0,Plumlee,203486.0,,,,,
305,PT00M57.60S,2022-11-19T01:36:44.0Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,56,46,2022-11-19T01:37:17Z,3010000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT00M57.60S,2022-11-19T01:36:44.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,56,46,2022-11-19T01:36:44Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,
307,PT00M57.60S,2022-11-19T01:36:58.4Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,56,46,2022-11-19T01:37:17Z,3030000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT00M55.60S,2022-11-19T01:36:59.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,56,46,2022-11-19T01:36:59Z,3040000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,307.0,,,,,,5.0,4.0,1.0,,
309,PT00M38.80S,2022-11-19T01:37:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,81.02825229960578,55.63725490196079,1610612739,58,46,2022-11-19T01:37:29Z,3050000,False,28.0,126.0,1,right,D. Mitchell 12' pullup Jump Shot (18 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,18.0,,,,,,,,,,,,,,,,,
310,PT00M27.50S,2022-11-19T01:37:30.4Z,2,REGULAR,2pt,Jump Shot,[],1626179,7.440867279894875,25.735294117647058,1610612766,58,46,2022-11-19T01:37:37Z,3060000,False,121.0,17.0,1,left,MISS T. Rozier 12' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,12.25,Missed,,,,,,,,,,,,,,,,,,
311,PT00M25.30S,2022-11-19T01:37:32.6Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,58,46,2022-11-19T01:37:32Z,3070000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,310.0,,,,,,1.0,1.0,0.0,,
312,PT00M03.50S,2022-11-19T01:37:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629636,71.69842312746385,11.27450980392157,1610612739,58,46,2022-11-19T01:38:05Z,3080000,False,-194.0,214.0,1,right,MISS D. Garland 28' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,28.82,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.10S,2022-11-19T01:37:57.7Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,58,46,2022-11-19T01:37:57Z,3090000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,312.0,,,,,,1.0,0.0,1.0,,
314,PT00M00.00S,2022-11-19T01:38:01.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,93.24901445466492,3.431372549019608,1610612739,58,46,2022-11-19T05:38:29Z,3100000,False,-233.0,11.0,1,right,MISS D. Mitchell fadeaway 3PT,[1628378],1610612739.0,CLE,fadeaway,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2022-11-19T01:38:01.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,58,46,2022-11-19T05:38:29Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,314.0,,,,,,,,,,
316,PT00M00.00S,2022-11-19T01:38:05.6Z,2,REGULAR,period,end,[],0,,,1610612739,58,46,2022-11-19T01:38:05Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,58,46,2022-11-19T01:53:10Z,3130000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,58,46,2022-11-19T01:53:10Z,3140000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612739,58,46,2022-11-19T01:53:10Z,3150000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,in,['startperiod'],1630205,,,1610612739,58,46,2022-11-19T01:53:10Z,3160000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,58,46,2022-11-19T01:53:10Z,3170000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-19T01:52:35.8Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612739,58,46,2022-11-19T01:53:10Z,3180000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-11-19T01:53:22.8Z,3,REGULAR,period,start,[],0,,,1610612766,58,46,2022-11-19T01:53:22Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M45.00S,2022-11-19T01:53:36.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,81.94809461235218,50.49019607843137,1610612766,58,46,2022-11-19T01:53:42Z,3200000,False,2.0,117.0,1,right,MISS G. Hayward 11' driving floating Shot,[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,,,
325,PT11M43.00S,2022-11-19T01:53:38.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,58,46,2022-11-19T01:53:42Z,3210000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,324.0,,,,,,6.0,5.0,1.0,,
326,PT11M29.00S,2022-11-19T01:53:52.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,12.828515111695138,39.46078431372549,1610612739,60,46,2022-11-19T01:54:04Z,3220000,False,53.0,68.0,1,left,E. Mobley 8' driving Hook (11 PTS) (L. Stevens 1 AST),"[1630596, 1630205]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,8.61,Made,11.0,L. Stevens,1630205.0,1.0,,,,,,,,,,,,,,
328,PT11M14.00S,2022-11-19T01:54:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,92.06636005256242,3.6764705882352944,1610612766,60,46,2022-11-19T01:54:16Z,3240000,False,-232.0,22.0,1,right,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.27,Missed,,,,,,,,,,,,,,,,,,
329,PT11M12.00S,2022-11-19T01:54:09.9Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,60,46,2022-11-19T01:54:16Z,3250000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,,328.0,,,,,,7.0,6.0,1.0,,
330,PT11M08.00S,2022-11-19T01:54:13.9Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,60,46,2022-11-19T01:54:22Z,3260000,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 203486]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,4.0,Plumlee,203486.0,,,,,,,,,,,
331,PT11M08.00S,2022-11-19T01:54:13.9Z,3,REGULAR,steal,,[],203486,,,1610612766,60,46,2022-11-19T01:54:16Z,3270000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
332,PT11M02.00S,2022-11-19T01:54:19.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,94.1688567674113,48.529411764705884,1610612766,60,48,2022-11-19T01:54:41Z,3280000,False,-7.0,2.0,1,right,K. Oubre Jr. running Layup (12 PTS) (M. Plumlee 2 AST),"[1626162, 203486]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.77,Made,12.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
334,PT10M40.00S,2022-11-19T01:54:41.8Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,60,48,2022-11-19T01:54:50Z,3300000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1626162]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,
335,PT10M40.00S,2022-11-19T01:54:41.8Z,3,REGULAR,steal,,[],1626162,,,1610612766,60,48,2022-11-19T01:57:15Z,3310000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
336,PT10M35.00S,2022-11-19T01:54:46.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,90.62089356110381,96.07843137254902,1610612766,60,51,2022-11-19T01:55:33Z,3320000,False,230.0,36.0,1,right,G. Hayward 3PT running (7 PTS) (P. Washington 3 AST),"[202330, 1629023]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Right Corner 3,24+ Right,23.31,Made,7.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,
338,PT10M34.00S,2022-11-19T01:54:53.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,60,51,2022-11-19T01:54:53Z,3340000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M21.00S,2022-11-19T01:58:00.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,4.681340341655716,99.75490196078431,1610612739,60,51,2022-11-19T01:58:05Z,3350000,False,-249.0,-8.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,24.89,Missed,,,,,,,,,,,,,,,,,,
340,PT10M18.00S,2022-11-19T01:58:03.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,60,51,2022-11-19T01:58:05Z,3360000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,,,339.0,,,,,,4.0,3.0,1.0,,
341,PT10M13.00S,2022-11-19T01:58:11.6Z,3,REGULAR,foul,personal,[],1628378,,,1610612766,60,51,2022-11-19T01:58:29Z,3370000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 203486]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,2.0,0.0,Plumlee,203486.0,,,,,
343,PT10M02.00S,2022-11-19T01:58:39.6Z,3,REGULAR,2pt,Jump Shot,[],1626179,84.70762155059133,75.49019607843137,1610612766,60,51,2022-11-19T01:59:24Z,3390000,False,127.0,91.0,1,right,MISS T. Rozier 15' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,15.68,Missed,,,,,,,,,,,,,,,,,,
344,PT10M00.00S,2022-11-19T01:58:41.6Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,60,51,2022-11-19T01:58:47Z,3400000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,,,,,343.0,,,,,,2.0,2.0,0.0,,
345,PT09M50.00S,2022-11-19T01:58:55.8Z,3,REGULAR,foul,personal,[],1629023,,,1610612739,60,51,2022-11-19T01:59:13Z,3410000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1629636]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Garland,1629636.0,,,,,
347,PT09M34.00S,2022-11-19T01:59:35.8Z,3,REGULAR,2pt,Jump Shot,[],1628378,22.946780551905388,26.47058823529412,1610612739,62,51,2022-11-19T01:59:42Z,3430000,False,118.0,163.0,1,left,D. Mitchell 20' turnaround fadeaway Jump Shot (20 PTS),[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,20.12,Made,20.0,,,,,,,,,,,,,,,,,
348,PT09M22.00S,2022-11-19T01:59:48.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,81.42247043363994,46.32352941176471,1610612766,62,51,2022-11-19T02:00:23Z,3440000,False,-18.0,122.0,1,right,MISS K. Oubre Jr. 12' fadeaway Shot,[1626162],1610612766.0,CHA,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.35,Missed,,,,,,,,,,,,,,,,,,
349,PT09M18.00S,2022-11-19T01:59:52.0Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,62,51,2022-11-19T02:00:00Z,3450000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,348.0,,,,,,2.0,1.0,1.0,,
350,PT09M09.00S,2022-11-19T02:00:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,16.507884362680684,43.872549019607845,1610612739,62,51,2022-11-19T02:00:07Z,3460000,False,31.0,103.0,1,left,MISS J. Allen 10' driving floating Shot,[1628386],1610612739.0,CLE,driving floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,10.72,Missed,,,,,,,,,,,,,,,,,,
351,PT09M06.00S,2022-11-19T02:00:02.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,62,51,2022-11-19T02:00:02Z,3470000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,350.0,,,,,,5.0,4.0,1.0,,
352,PT08M54.00S,2022-11-19T02:00:14.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,93.64323258869908,3.1862745098039214,1610612766,62,51,2022-11-19T02:00:19Z,3480000,False,-234.0,7.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
353,PT08M51.00S,2022-11-19T02:00:17.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,62,51,2022-11-19T02:00:19Z,3490000,False,,,0,,E. Mobley REBOUND (Off:1 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,,,,,352.0,,,,,,10.0,9.0,1.0,,
354,PT08M31.00S,2022-11-19T02:00:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.521024967148489,50.245098039215684,1610612739,64,51,2022-11-19T02:00:48Z,3500000,False,-1.0,9.0,1,left,J. Allen Layup (12 PTS) (D. Garland 2 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.89,Made,12.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
356,PT08M16.00S,2022-11-19T02:00:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,80.89684625492772,51.470588235294116,1610612766,64,51,2022-11-19T02:01:28Z,3520000,False,7.0,127.0,1,right,MISS G. Hayward 12' step back Shot,[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,12.73,Missed,,,,,,,,,,,,,,,,,,
357,PT08M13.00S,2022-11-19T02:00:56.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,64,51,2022-11-19T02:00:59Z,3530000,False,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,356.0,,,,,,8.0,7.0,1.0,,
358,PT08M07.00S,2022-11-19T02:01:02.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.783837056504599,50.245098039215684,1610612739,66,51,2022-11-19T02:01:08Z,3540000,False,-1.0,11.0,1,left,J. Allen cutting DUNK (14 PTS) (D. Mitchell 3 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.14,Made,14.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
360,PT08M05.00S,2022-11-19T02:01:12.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,66,51,2022-11-19T02:01:12Z,3560000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
