actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
600,PT01M26.00S,2024-02-01T02:13:23.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,12.040078843626807,50.73529411764706,1610612741,105,115,2024-02-01T02:31:17Z,5840000,False,-4.0,61.0,1,left,C. White 6' driving floating Jump Shot (34 PTS) (A. Dosunmu 6 AST),"[1629632, 1630245]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,34.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,,,
601,PT01M26.00S,2024-02-01T02:13:30.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,105,115,2024-02-01T02:13:30Z,5850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M21.00S,2024-02-01T02:15:02.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,93.38042049934296,97.54901960784314,1610612766,105,115,2024-02-01T02:31:35Z,5860000,False,238.0,10.0,1,right,MISS M. Bridges pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
605,PT01M17.00S,2024-02-01T02:15:06.7Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,105,115,2024-02-01T02:31:35Z,5870000,False,,,0,,C. White REBOUND (Off:1 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,604.0,,,,,7.0,6.0,1.0,,,,,,,,,,
606,PT01M00.00S,2024-02-01T02:15:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.389618922470433,54.65686274509803,1610612741,105,115,2024-02-01T02:32:07Z,5880000,False,-23.0,8.0,1,left,MISS N. Vucevic driving finger roll Layup - blocked,"[202696, 1630208]",1610612741.0,CHI,driving finger roll,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,Richards,1630208.0,,,
607,PT01M00.00S,2024-02-01T02:15:22.9Z,4,REGULAR,block,,[],1630208,,,1610612741,105,115,2024-02-01T02:15:26Z,5890000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT00M57.00S,2024-02-01T02:15:25.9Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,105,115,2024-02-01T02:15:28Z,5900000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,606.0,,,,,1.0,1.0,0.0,,,,,,,,,,
609,PT00M54.40S,2024-02-01T02:15:29.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,71.96123521681997,81.86274509803921,1610612766,105,115,2024-02-01T02:15:38Z,5910000,False,159.0,211.0,1,right,MISS M. Bridges 26' running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
610,PT00M52.10S,2024-02-01T02:15:31.9Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,105,115,2024-02-01T02:15:31Z,5920000,False,,,0,,P. Washington REBOUND (Off:3 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,609.0,,,,,8.0,5.0,3.0,,,,,,,,,,
611,PT00M51.50S,2024-02-01T02:15:33.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629023,92.32917214191852,51.9607843137255,1610612766,107,115,2024-02-01T02:15:41Z,5930000,False,10.0,20.0,1,right,P. Washington DUNK (26 PTS) (N. Richards 1 AST),"[1629023, 1630208]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.19,Made,,26.0,N. Richards,1630208.0,1.0,,,,,,,,,,,,,
613,PT00M45.60S,2024-02-01T02:15:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612741,107,115,2024-02-01T02:16:01Z,5950000,False,,,0,,C. Martin take personal FOUL (3 PF) (DeRozan 2 FT),"[1628998, 201942]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627529.0,3.0,0.0,DeRozan,201942.0,,,,,
615,PT00M45.60S,2024-02-01T02:16:17.5Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,107,115,2024-02-01T02:16:17Z,5970000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT00M45.60S,2024-02-01T02:16:17.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,107,115,2024-02-01T02:16:17Z,5980000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,
617,PT00M45.60S,2024-02-01T02:16:35.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,107,116,2024-02-01T02:16:35Z,5990000,False,,,0,,D. DeRozan Free Throw 2 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
618,PT00M37.40S,2024-02-01T02:16:46.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,84.31340341655716,40.44117647058824,1610612766,107,116,2024-02-01T02:16:53Z,6000000,False,-48.0,95.0,1,right,MISS C. Martin 10' pullup Shot - blocked,"[1628998, 1627936]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,10.63,Missed,,,,,,,,,,,,,,Caruso,1627936.0,,,
619,PT00M37.40S,2024-02-01T02:16:46.9Z,4,REGULAR,block,,[],1627936,,,1610612766,107,116,2024-02-01T02:16:50Z,6010000,False,,,0,,A. Caruso BLOCK (2 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
620,PT00M36.60S,2024-02-01T02:16:47.7Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,107,116,2024-02-01T02:16:53Z,6020000,False,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,618.0,,,,,6.0,3.0,3.0,,,,,,,,,,
621,PT00M36.60S,2024-02-01T02:17:43.6Z,4,REGULAR,jumpball,recovered,[],1628970,,,1610612766,107,116,2024-02-01T02:34:45Z,6030000,False,,,0,,Jump Ball N. Richards vs. A. Caruso: Tip to M. Bridges,"[1628970, 1630208, 1627936]",1610612766.0,CHA,heldball,M. Bridges,1628970.0,Bridges,M. Bridges,Richards,1630208.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,,,,,,
624,PT00M32.30S,2024-02-01T02:17:44.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,69.59592641261499,28.431372549019606,1610612766,107,116,2024-02-01T02:17:58Z,6060000,False,-108.0,233.0,1,right,MISS M. Bridges 25' 3PT - blocked,"[1628970, 1627936]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,Caruso,1627936.0,,,
625,PT00M32.30S,2024-02-01T02:17:44.7Z,4,REGULAR,block,,[],1627936,,,1610612766,107,116,2024-02-01T02:17:55Z,6070000,False,,,0,,A. Caruso BLOCK (3 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
626,PT00M29.10S,2024-02-01T02:17:47.9Z,4,REGULAR,rebound,offensive,[],1628970,,,1610612766,107,116,2024-02-01T02:17:58Z,6080000,False,,,0,,M. Bridges REBOUND (Off:2 Def:13),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,624.0,,,,,15.0,13.0,2.0,,,,,,,,,,
627,PT00M29.10S,2024-02-01T02:17:57.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,68.01905387647832,30.637254901960787,1610612766,107,116,2024-02-01T02:35:28Z,6090000,False,-97.0,248.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
628,PT00M29.10S,2024-02-01T02:17:57.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,107,116,2024-02-01T02:35:47Z,6100000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,627.0,,,,,,,,,,,,,,,,,
630,PT00M25.00S,2024-02-01T02:18:08.1Z,4,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,107,116,2024-02-01T02:18:17Z,6120000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (3 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627529.0,,,,,,,3.0,,
631,PT00M21.20S,2024-02-01T02:18:20.2Z,4,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,107,116,2024-02-01T02:42:09Z,6130000,False,,,0,,B. Miller lost ball out-of-bounds TURNOVER (2 TO),[1641706],1610612766.0,CHA,lost ball,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202056.0,,,,,,,2.0,,
632,PT00M13.60S,2024-02-01T02:18:38.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612741,107,116,2024-02-01T02:18:57Z,6140000,False,,,0,,P. Washington personal FOUL (3 PF) (White 2 FT),"[1629023, 1629632]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202041.0,3.0,0.0,White,1629632.0,,,,,
634,PT00M13.60S,2024-02-01T02:19:06.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629632,,,1610612741,107,116,2024-02-01T02:19:06Z,6160000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
635,PT00M13.60S,2024-02-01T02:19:06.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,107,116,2024-02-01T02:19:06Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,
636,PT00M13.60S,2024-02-01T02:19:17.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629632,,,1610612741,107,117,2024-02-01T02:19:17Z,6180000,False,,,0,,C. White Free Throw 2 of 2 (35 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,35.0,,,,,,,,,,,,,,,,
637,PT00M07.90S,2024-02-01T02:19:26.6Z,4,REGULAR,3pt,Jump Shot,[],1628998,71.17279894875165,19.852941176470587,1610612766,110,117,2024-02-01T02:19:33Z,6190000,False,-151.0,218.0,1,right,C. Martin 26' 3PT pullup (7 PTS),[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.54,Made,,7.0,,,,,,,,,,,,,,,,
638,PT00M00.00S,2024-02-01T02:19:43.0Z,4,REGULAR,period,end,[],0,,,1610612741,110,117,2024-02-01T02:19:43Z,6200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2024-02-01T02:19:46.4Z,4,REGULAR,game,end,[],0,,,0,110,117,2024-02-01T02:19:46Z,6210000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
