actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
606,PT07M19.00S,2024-01-27T02:10:04.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,31.09395532194481,28.921568627450984,1610612745,87,124,2024-01-27T02:10:08Z,5800000,False,105.0,240.0,1,left,A. Holiday 26' 3PT  (8 PTS) (A. Thompson 7 AST),"[1628988, 1641708]",1610612745.0,HOU,,Holiday,A. Holiday,Above the Break 3,24+ Right Center,26.19,Made,8.0,A. Thompson,1641708.0,7.0,,,,,,,,,,,,,,,,,,,,
608,PT07M05.00S,2024-01-27T02:10:18.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,87.86136662286465,50.49019607843137,1610612766,89,124,2024-01-27T02:10:29Z,5820000,False,2.0,62.0,1,right,P. Washington 6' turnaround Hook (12 PTS) (M. Bridges 3 AST),"[1629023, 1628970]",1610612766.0,CHA,,Washington,P. Washington,In The Paint (Non-RA),0-8 Center,6.17,Made,12.0,M. Bridges,1628970.0,3.0,turnaround,,,,,,,,,,,,,,,,,,,
610,PT06M46.00S,2024-01-27T02:10:37.6Z,4,REGULAR,2pt,Jump Shot,[],1641715,20.581471747700395,52.94117647058824,1610612745,89,126,2024-01-27T02:10:45Z,5840000,False,-15.0,141.0,1,left,C. Whitmore 14' Jump Shot (24 PTS) (A. Thompson 8 AST),"[1641715, 1641708]",1610612745.0,HOU,,Whitmore,C. Whitmore,Mid-Range,8-16 Center,14.18,Made,24.0,A. Thompson,1641708.0,8.0,,,,,,,,,,,,,,,,,,,,
612,PT06M45.00S,2024-01-27T02:10:46.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,89,126,2024-01-27T02:10:46Z,5860000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,89,126,2024-01-27T02:13:27Z,5870000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,89,126,2024-01-27T02:13:27Z,5880000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1641733,,,1610612766,89,126,2024-01-27T02:13:27Z,5890000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1641706,,,1610612766,89,126,2024-01-27T02:13:27Z,5900000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,89,126,2024-01-27T02:13:27Z,5910000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1641715,,,1610612766,89,126,2024-01-27T02:13:27Z,5920000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,out,[],1630256,,,1610612766,89,126,2024-01-27T02:13:27Z,5930000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,89,126,2024-01-27T02:13:27Z,5940000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],202397,,,1610612766,89,126,2024-01-27T02:13:27Z,5950000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1641877,,,1610612766,89,126,2024-01-27T02:13:27Z,5960000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,89,126,2024-01-27T02:13:27Z,5970000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1630547,,,1610612766,89,126,2024-01-27T02:13:27Z,5980000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1626246,,,1610612766,89,126,2024-01-27T02:13:27Z,5990000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M45.00S,2024-01-27T02:12:15.9Z,4,REGULAR,substitution,in,[],1630207,,,1610612766,89,126,2024-01-27T02:13:27Z,6000000,False,,,0,,SUB in: N. Hinton,[1630207],1610612745.0,HOU,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M31.00S,2024-01-27T02:13:49.8Z,4,REGULAR,3pt,Jump Shot,[],1630547,82.07950065703022,96.81372549019608,1610612766,89,126,2024-01-27T02:14:02Z,6010000,False,234.0,116.0,1,right,MISS J. Bouknight 26' 3PT,[1630547],1610612766.0,CHA,,Bouknight,J. Bouknight,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M28.00S,2024-01-27T02:13:52.1Z,4,REGULAR,rebound,defensive,[],1630207,,,1610612745,89,126,2024-01-27T02:13:52Z,6020000,False,,,0,,N. Hinton REBOUND (Off:0 Def:1),[1630207],1610612745.0,HOU,,Hinton,N. Hinton,Above the Break 3,24+ Right Center,,,,,,,,,627.0,1.0,1.0,0.0,,,,,,,,,,,,,,
629,PT06M17.00S,2024-01-27T02:14:02.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,16.376478318002626,56.372549019607845,1610612745,89,128,2024-01-27T02:19:09Z,6030000,False,-32.0,101.0,1,left,A. Holiday 10' driving floating Jump Shot (10 PTS),[1628988],1610612745.0,HOU,,Holiday,A. Holiday,In The Paint (Non-RA),8-16 Center,10.63,Made,10.0,,,,driving floating,,,,,,,,,,,,,,,,,,,
630,PT06M07.00S,2024-01-27T02:14:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.11760840998686,50.49019607843137,1610612766,89,128,2024-01-27T02:19:36Z,6040000,False,2.0,12.0,1,right,MISS I. Smith driving reverse Layup,[202397],1610612766.0,CHA,,Smith,I. Smith,Restricted Area,0-8 Center,1.25,Missed,,,,,driving reverse,,,,,,,,,,,,,,,,,,,
631,PT06M07.00S,2024-01-27T02:14:13.4Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,89,128,2024-01-27T02:14:29Z,6050000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,Restricted Area,0-8 Center,,,,,,,,,630.0,1.0,1.0,0.0,,,,,,,,,,,,,,
632,PT05M59.00S,2024-01-27T02:14:24.3Z,4,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,89,128,2024-01-27T02:14:42Z,6060000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,1201.0,Thompson,A. Thompson,Above the Break 3,24+ Left Center,,,,,,,lost ball,1.0,,,,,,,,,,,,,,,,,,
633,PT05M59.00S,2024-01-27T02:14:30.0Z,4,REGULAR,substitution,out,[],1641708,,,1610612766,89,128,2024-01-27T02:14:35Z,6070000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M59.00S,2024-01-27T02:14:30.0Z,4,REGULAR,substitution,in,[],1631257,,,1610612766,89,128,2024-01-27T02:14:35Z,6080000,False,,,0,,SUB in: J. Samuels Jr.,[1631257],1610612745.0,HOU,,Samuels Jr.,J. Samuels Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M47.00S,2024-01-27T02:14:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,91.67214191852825,52.20588235294118,1610612766,91,128,2024-01-27T02:20:07Z,6090000,False,11.0,26.0,1,right,B. McGowens driving Layup (2 PTS),[1631121],1610612766.0,CHA,,McGowens,B. McGowens,Restricted Area,0-8 Center,2.8,Made,2.0,,,,driving,,,,,,,,,,,,,,,,,,,
636,PT05M33.00S,2024-01-27T02:15:01.0Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612745,91,128,2024-01-27T02:15:05Z,6100000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1630550]",1610612745.0,HOU,,Holiday,A. Holiday,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,,,,,,,Thor,1630550.0
637,PT05M33.00S,2024-01-27T02:15:01.0Z,4,REGULAR,steal,,[],1630550,,,1610612766,91,128,2024-01-27T02:15:02Z,6110000,False,,,0,,J. Thor STEAL (1 STL),[1630550],1610612766.0,CHA,,Thor,J. Thor,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M28.00S,2024-01-27T02:15:15.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630550,89.56964520367937,50.245098039215684,1610612766,91,128,2024-01-27T02:21:12Z,6120000,False,1.0,46.0,1,right,MISS J. Thor running Layup - blocked,"[1630550, 1630207]",1610612766.0,CHA,,Thor,J. Thor,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,running,,,,,,,,,,,,,,,,Hinton,1630207.0,,
639,PT05M28.00S,2024-01-27T02:15:15.8Z,4,REGULAR,block,,[],1630207,,,1610612766,91,128,2024-01-27T02:16:03Z,6130000,False,,,0,,N. Hinton BLOCK (1 BLK),[1630207],1610612745.0,HOU,,Hinton,N. Hinton,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M28.00S,2024-01-27T02:15:15.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,91,128,2024-01-27T02:15:24Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,638.0,,,,,,,,,,,,,,,,,
642,PT05M22.00S,2024-01-27T02:15:30.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631121,82.07950065703022,74.75490196078431,1610612766,91,128,2024-01-27T02:21:29Z,6160000,False,124.0,116.0,1,right,MISS B. McGowens 16' pullup Shot,[1631121],1610612766.0,CHA,,McGowens,B. McGowens,Mid-Range,16-24 Right Center,16.97,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
643,PT05M19.00S,2024-01-27T02:15:33.6Z,4,REGULAR,rebound,defensive,[],1630207,,,1610612745,91,128,2024-01-27T02:15:34Z,6170000,False,,,0,,N. Hinton REBOUND (Off:0 Def:2),[1630207],1610612745.0,HOU,,Hinton,N. Hinton,Mid-Range,16-24 Right Center,,,,,,,,,642.0,2.0,2.0,0.0,,,,,,,,,,,,,,
644,PT05M13.00S,2024-01-27T02:15:42.2Z,4,REGULAR,turnover,traveling,[],1628988,,,1610612745,91,128,2024-01-27T02:15:52Z,6180000,False,,,0,,A. Holiday traveling TURNOVER (2 TO),[1628988],1610612745.0,HOU,1201.0,Holiday,A. Holiday,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
645,PT04M48.00S,2024-01-27T02:16:13.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631121,72.09264126149803,81.61764705882352,1610612766,91,128,2024-01-27T02:21:56Z,6190000,False,158.0,210.0,1,right,MISS B. McGowens 26' pullup 3PT,[1631121],1610612766.0,CHA,,McGowens,B. McGowens,Above the Break 3,24+ Right Center,26.27,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
646,PT04M46.00S,2024-01-27T02:16:15.2Z,4,REGULAR,rebound,defensive,[],1630207,,,1610612745,91,128,2024-01-27T02:16:17Z,6200000,False,,,0,,N. Hinton REBOUND (Off:0 Def:3),[1630207],1610612745.0,HOU,,Hinton,N. Hinton,Above the Break 3,24+ Right Center,,,,,,,,,645.0,3.0,3.0,0.0,,,,,,,,,,,,,,
647,PT04M44.00S,2024-01-27T02:16:18.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630207,5.732588699080158,50.73529411764706,1610612745,91,130,2024-01-27T02:16:23Z,6210000,False,-4.0,1.0,1,left,N. Hinton running Layup (2 PTS),[1630207],1610612745.0,HOU,,Hinton,N. Hinton,Restricted Area,0-8 Center,0.4,Made,2.0,,,,running,,,,,,,,,,,,,,,,,,,
649,PT04M18.00S,2024-01-27T02:16:58.4Z,4,REGULAR,2pt,Jump Shot,[],1630550,81.8166885676741,27.941176470588236,1610612766,91,130,2024-01-27T02:22:28Z,6230000,False,-110.0,118.0,1,right,MISS J. Thor 16' turnaround Shot,[1630550],1610612766.0,CHA,,Thor,J. Thor,Mid-Range,16-24 Left Center,16.18,Missed,,,,,turnaround,,,,,,,,,,,,,,,,,,,
650,PT04M15.00S,2024-01-27T02:17:00.4Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,91,130,2024-01-27T02:17:00Z,6240000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:2),[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,Mid-Range,16-24 Left Center,,,,,,,,,649.0,2.0,2.0,0.0,,,,,,,,,,,,,,
651,PT04M08.00S,2024-01-27T02:17:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,6.783837056504599,50.73529411764706,1610612745,91,132,2024-01-27T02:22:43Z,6250000,False,-4.0,11.0,1,left,B. Marjanovic finger roll Layup (2 PTS) (N. Hinton 1 AST),"[1626246, 1630207]",1610612745.0,HOU,,Marjanovic,B. Marjanovic,Restricted Area,0-8 Center,1.19,Made,2.0,N. Hinton,1630207.0,1.0,finger roll,,,,,,,,,,,,,,,,,,,
653,PT03M55.00S,2024-01-27T02:17:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,91.40932982917214,51.71568627450981,1610612766,91,132,2024-01-27T02:23:05Z,6270000,False,9.0,28.0,1,right,MISS J. Bouknight driving Layup,[1630547],1610612766.0,CHA,,Bouknight,J. Bouknight,Restricted Area,0-8 Center,2.96,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
654,PT03M54.00S,2024-01-27T02:17:21.5Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,91,132,2024-01-27T02:17:24Z,6280000,False,,,0,,B. Marjanovic REBOUND (Off:0 Def:3),[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,Restricted Area,0-8 Center,,,,,,,,,653.0,3.0,3.0,0.0,,,,,,,,,,,,,,
655,PT03M45.00S,2024-01-27T02:17:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631257,8.360709592641262,50.98039215686274,1610612745,91,132,2024-01-27T02:17:40Z,6290000,False,-5.0,26.0,1,left,MISS J. Samuels Jr. Layup - blocked,"[1631257, 1641877]",1610612745.0,HOU,,Samuels Jr.,J. Samuels Jr.,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,,,,Mensah,1641877.0,,
656,PT03M45.00S,2024-01-27T02:17:31.1Z,4,REGULAR,block,,[],1641877,,,1610612745,91,132,2024-01-27T02:17:33Z,6300000,False,,,0,,N. Mensah BLOCK (1 BLK),[1641877],1610612766.0,CHA,,Mensah,N. Mensah,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M45.00S,2024-01-27T02:17:31.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,91,132,2024-01-27T02:17:37Z,6310000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,Restricted Area,0-8 Center,,,,,,,,,655.0,,,,,,,,,,,,,,,,,
659,PT03M23.00S,2024-01-27T02:17:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,91.27792378449409,53.431372549019606,1610612766,93,132,2024-01-27T02:24:22Z,6330000,False,17.0,29.0,1,right,B. McGowens driving Layup (4 PTS) (I. Smith 2 AST),"[1631121, 202397]",1610612766.0,CHA,,McGowens,B. McGowens,Restricted Area,0-8 Center,3.41,Made,4.0,I. Smith,202397.0,2.0,driving,,,,,,,,,,,,,,,,,,,
661,PT03M11.00S,2024-01-27T02:18:12.5Z,4,REGULAR,foul,personal,['2freethrow'],1641877,,,1610612745,93,132,2024-01-27T02:18:18Z,6350000,False,,,0,,N. Mensah shooting personal FOUL (1 PF) (Marjanovic 2 FT),"[1641877, 1626246]",1610612766.0,CHA,1148.0,Mensah,N. Mensah,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,1.0,0.0,Marjanovic,1626246.0,,,,,,,,,,
663,PT03M11.00S,2024-01-27T02:18:37.7Z,4,REGULAR,freethrow,1 of 2,[],1626246,,,1610612745,93,132,2024-01-27T02:18:37Z,6370000,False,,,0,,MISS B. Marjanovic Free Throw 1 of 2,[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M11.00S,2024-01-27T02:18:37.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,93,132,2024-01-27T02:18:37Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,,
665,PT03M11.00S,2024-01-27T02:18:38.7Z,4,REGULAR,substitution,out,[],202397,,,1610612745,93,132,2024-01-27T02:18:44Z,6390000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M11.00S,2024-01-27T02:18:38.7Z,4,REGULAR,substitution,in,[],1641733,,,1610612745,93,132,2024-01-27T02:18:44Z,6400000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M11.00S,2024-01-27T02:18:55.0Z,4,REGULAR,freethrow,2 of 2,[],1626246,,,1610612745,93,133,2024-01-27T02:18:55Z,6410000,False,,,0,,B. Marjanovic Free Throw 2 of 2 (3 PTS),[1626246],1610612745.0,HOU,,Marjanovic,B. Marjanovic,,,,Made,3.0,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M00.00S,2024-01-27T02:19:08.3Z,4,REGULAR,2pt,Jump Shot,[],1631121,87.33574244415243,78.43137254901961,1610612766,95,133,2024-01-27T02:24:51Z,6420000,False,142.0,67.0,1,right,B. McGowens 15' step back Jump Shot (6 PTS) (N. Mensah 1 AST),"[1631121, 1641877]",1610612766.0,CHA,,McGowens,B. McGowens,Mid-Range,8-16 Right,15.7,Made,6.0,N. Mensah,1641877.0,1.0,step back,,,,,,,,,,,,,,,,,,,
670,PT02M44.00S,2024-01-27T02:19:23.9Z,4,REGULAR,3pt,Jump Shot,[],1628988,33.065045992115635,56.61764705882353,1610612745,95,133,2024-01-27T02:25:07Z,6440000,False,-33.0,258.0,1,left,MISS A. Holiday 26' pullup 3PT,[1628988],1610612745.0,HOU,,Holiday,A. Holiday,Above the Break 3,24+ Center,26.04,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
671,PT02M42.00S,2024-01-27T02:19:26.2Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612766,95,133,2024-01-27T02:19:26Z,6450000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,McGowens,B. McGowens,Above the Break 3,24+ Center,,,,,,,,,670.0,1.0,1.0,0.0,,,,,,,,,,,,,,
672,PT02M36.00S,2024-01-27T02:19:32.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630547,92.59198423127464,51.225490196078425,1610612766,97,133,2024-01-27T02:25:43Z,6460000,False,6.0,17.0,1,right,J. Bouknight running reverse Layup (2 PTS) (J. Thor 1 AST),"[1630547, 1630550]",1610612766.0,CHA,,Bouknight,J. Bouknight,Restricted Area,0-8 Center,1.82,Made,2.0,J. Thor,1630550.0,1.0,running reverse,,,,,,,,,,,,,,,,,,,
674,PT02M21.00S,2024-01-27T02:19:47.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630207,5.732588699080158,50.245098039215684,1610612745,97,133,2024-01-27T02:26:04Z,6480000,False,-1.0,1.0,1,left,MISS N. Hinton driving bank Hook,[1630207],1610612745.0,HOU,,Hinton,N. Hinton,Restricted Area,0-8 Center,0.18,Missed,,,,,driving bank,,,,,,,,,,,,,,,,,,,
675,PT02M18.00S,2024-01-27T02:19:49.5Z,4,REGULAR,rebound,offensive,[],1631257,,,1610612745,97,133,2024-01-27T02:19:49Z,6490000,False,,,0,,J. Samuels Jr. REBOUND (Off:1 Def:0),[1631257],1610612745.0,HOU,,Samuels Jr.,J. Samuels Jr.,Restricted Area,0-8 Center,,,,,,,,,674.0,1.0,0.0,1.0,,,,,,,,,,,,,,
676,PT02M18.00S,2024-01-27T02:19:57.7Z,4,REGULAR,foul,personal,[],1631121,,,1610612745,97,133,2024-01-27T02:20:06Z,6500000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1628988]",1610612766.0,CHA,201638.0,McGowens,B. McGowens,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,0.0,Holiday,1628988.0,,,,,,,,,,
678,PT02M13.00S,2024-01-27T02:20:16.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203493,27.94021024967148,19.607843137254903,1610612745,97,136,2024-01-27T02:20:21Z,6520000,False,152.0,210.0,1,left,R. Bullock Jr. 25' 3PT  (3 PTS) (A. Holiday 5 AST),"[203493, 1628988]",1610612745.0,HOU,,Bullock Jr.,R. Bullock Jr.,Above the Break 3,24+ Right Center,25.93,Made,3.0,A. Holiday,1628988.0,5.0,,,,,,,,,,,,,,,,,,,,
680,PT02M00.00S,2024-01-27T02:20:30.2Z,4,REGULAR,3pt,Jump Shot,[],1630547,66.17936925098554,44.36274509803921,1610612766,100,136,2024-01-27T02:27:35Z,6540000,False,-28.0,265.0,1,right,J. Bouknight 26' 3PT pullup (5 PTS),[1630547],1610612766.0,CHA,,Bouknight,J. Bouknight,Above the Break 3,24+ Center,26.69,Made,5.0,,,,pullup,,,,,,,,,,,,,,,,,,,
681,PT01M48.00S,2024-01-27T02:20:47.4Z,4,REGULAR,foul,personal,[],1641877,,,1610612745,100,136,2024-01-27T02:20:59Z,6550000,False,,,0,,N. Mensah personal FOUL (2 PF),"[1641877, 1626246]",1610612766.0,CHA,1201.0,Mensah,N. Mensah,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,0.0,Marjanovic,1626246.0,,,,,,,,,,
683,PT01M39.00S,2024-01-27T02:21:11.5Z,4,REGULAR,turnover,bad pass,[],1626246,,,1610612745,100,136,2024-01-27T02:21:17Z,6570000,False,,,0,,B. Marjanovic bad pass TURNOVER (1 TO),"[1626246, 1630550]",1610612745.0,HOU,,Marjanovic,B. Marjanovic,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,,,,,,,,,,,,,,,,,Thor,1630550.0
684,PT01M39.00S,2024-01-27T02:21:11.5Z,4,REGULAR,steal,,[],1630550,,,1610612766,100,136,2024-01-27T02:30:43Z,6580000,False,,,0,,J. Thor STEAL (2 STL),[1630550],1610612766.0,CHA,,Thor,J. Thor,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M35.00S,2024-01-27T02:21:15.2Z,4,REGULAR,turnover,bad pass,[],1641733,,,1610612766,100,136,2024-01-27T02:21:22Z,6590000,False,,,0,,N. Smith Jr. bad pass TURNOVER (3 TO),"[1641733, 203493]",1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,,,,,,,,,Bullock Jr.,203493.0
686,PT01M35.00S,2024-01-27T02:21:15.2Z,4,REGULAR,steal,,[],203493,,,1610612745,100,136,2024-01-27T02:21:20Z,6600000,False,,,0,,R. Bullock Jr. STEAL (1 STL),[203493],1610612745.0,HOU,,Bullock Jr.,R. Bullock Jr.,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M28.00S,2024-01-27T02:21:22.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203493,29.25427069645204,26.47058823529412,1610612745,100,136,2024-01-27T02:29:15Z,6610000,False,118.0,222.0,1,left,MISS R. Bullock Jr. 25' running pullup 3PT,[203493],1610612745.0,HOU,,Bullock Jr.,R. Bullock Jr.,Above the Break 3,24+ Right Center,25.17,Missed,,,,,running pullup,,,,,,,,,,,,,,,,,,,
688,PT01M25.00S,2024-01-27T02:21:25.4Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,100,136,2024-01-27T02:21:27Z,6620000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,Thor,J. Thor,Above the Break 3,24+ Right Center,,,,,,,,,687.0,1.0,1.0,0.0,,,,,,,,,,,,,,
689,PT01M24.00S,2024-01-27T02:21:27.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630547,66.3107752956636,30.392156862745097,1610612766,100,136,2024-01-27T02:29:30Z,6630000,False,-98.0,264.0,1,right,MISS J. Bouknight 28' running pullup 3PT,[1630547],1610612766.0,CHA,,Bouknight,J. Bouknight,Above the Break 3,24+ Left Center,28.18,Missed,,,,,running pullup,,,,,,,,,,,,,,,,,,,
