actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
592,PT04M02.00S,2025-01-14T02:12:38.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.77463863337714,46.32352941176471,1610612764,96,109,2025-01-14T02:12:43Z,5730000,False,-18.0,6.0,1,right,K. Kuzma driving Layup (22 PTS) (C. Carrington 2 AST),"[1628398, 1642267]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,1.94,Made,22.0,C. Carrington,1642267.0,2.0,,,,,,,,,,
594,PT03M45.00S,2025-01-14T02:12:56.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,7.966491458607096,63.48039215686274,1610612750,96,109,2025-01-14T02:23:23Z,5750000,False,-67.0,22.0,1,left,MISS J. Randle 7' driving floating bank Shot,[203944],1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.1,Missed,,,,,,,,,,,,,,
595,PT03M43.00S,2025-01-14T02:12:58.0Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,96,109,2025-01-14T02:13:01Z,5760000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,594.0,5.0,4.0,1.0,,,,,,
596,PT03M33.00S,2025-01-14T02:13:08.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,29.122864651773984,76.9607843137255,1610612750,96,112,2025-01-14T02:13:13Z,5770000,False,-135.0,221.0,1,left,A. Edwards 25' 3PT step back (38 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,25.91,Made,38.0,,,,,,,,,,,,,
597,PT03M19.00S,2025-01-14T02:13:21.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,91.80354796320631,46.32352941176471,1610612764,96,112,2025-01-14T02:24:32Z,5780000,False,-18.0,25.0,1,right,MISS J. Poole driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,3.06,Missed,,,,,,,,,,,,,,
598,PT03M16.00S,2025-01-14T02:13:24.3Z,4,REGULAR,rebound,offensive,[],202685,,,1610612764,96,112,2025-01-14T02:24:32Z,5790000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:6),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,597.0,8.0,6.0,2.0,,,,,,
599,PT03M16.00S,2025-01-14T02:13:24.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612764,98,112,2025-01-14T02:13:24Z,5800000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (8 PTS),[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,8.0,,,,,,,,,,,,,
600,PT03M01.00S,2025-01-14T02:13:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.521024967148489,56.372549019607845,1610612750,98,112,2025-01-14T02:13:46Z,5810000,False,-32.0,9.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,3.31,Missed,,,,,,,,,,,,,,
601,PT02M59.00S,2025-01-14T02:13:42.1Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,98,112,2025-01-14T02:13:42Z,5820000,False,,,0,,A. Edwards REBOUND (Off:2 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,600.0,6.0,4.0,2.0,,,,,,
602,PT02M57.00S,2025-01-14T02:13:43.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,4.02431011826544,97.30392156862744,1610612750,98,112,2025-01-14T02:13:52Z,5830000,False,-237.0,-15.0,1,left,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,23.7,Missed,,,,,,,,,,,,,,
603,PT02M57.00S,2025-01-14T02:13:43.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,98,112,2025-01-14T02:13:52Z,5840000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,,602.0,5.0,5.0,0.0,,,,,,
604,PT02M52.00S,2025-01-14T02:13:50.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641731,93.64323258869908,52.20588235294118,1610612764,100,112,2025-01-14T02:13:57Z,5850000,False,11.0,7.0,1,right,B. Coulibaly running Layup (14 PTS) (K. Kuzma 5 AST),"[1641731, 1628398]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,1.32,Made,14.0,K. Kuzma,1628398.0,5.0,,,,,,,,,,
606,PT02M52.00S,2025-01-14T02:13:52.7Z,4,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612764,100,112,2025-01-14T02:14:02Z,5870000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Coulibaly 1 FT),"[1629638, 1641731]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Coulibaly,1641731.0
608,PT02M52.00S,2025-01-14T02:14:03.5Z,4,REGULAR,substitution,out,[],202685,,,1610612764,100,112,2025-01-14T02:14:07Z,5890000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M52.00S,2025-01-14T02:14:03.5Z,4,REGULAR,substitution,in,[],1642259,,,1610612764,100,112,2025-01-14T02:14:07Z,5900000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M52.00S,2025-01-14T02:14:29.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1641731,,,1610612764,101,112,2025-01-14T02:14:29Z,5910000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (15 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
611,PT02M33.00S,2025-01-14T02:14:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.1268068331143235,48.77450980392157,1610612750,101,114,2025-01-14T02:14:54Z,5920000,False,6.0,5.0,1,left,R. Gobert cutting DUNK (10 PTS) (J. Randle 3 AST),"[203497, 203944]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,0.8,Made,10.0,J. Randle,203944.0,3.0,,,,,,,,,,
613,PT02M19.00S,2025-01-14T02:15:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.59198423127464,38.48039215686275,1610612764,101,114,2025-01-14T02:15:09Z,5940000,False,-58.0,17.0,1,right,MISS J. Poole 6' driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.01,Missed,,,,,,,,,,,,,,
614,PT02M17.00S,2025-01-14T02:15:06.5Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,101,114,2025-01-14T02:15:09Z,5950000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,613.0,8.0,6.0,2.0,,,,,,
615,PT02M15.00S,2025-01-14T02:15:12.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,9.806176084099869,50.98039215686274,1610612750,101,116,2025-01-14T02:27:37Z,5960000,False,-5.0,40.0,1,left,A. Edwards running Layup (40 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,4.0,Made,40.0,,,,,,,,,,,,,
616,PT02M15.00S,2025-01-14T02:15:19.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628398,,,1610612750,101,116,2025-01-14T02:15:24Z,5970000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Edwards 1 FT),"[1628398, 1630162]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,3.0,0.0,Edwards,1630162.0
618,PT02M15.00S,2025-01-14T02:15:31.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,101,116,2025-01-14T02:15:58Z,5990000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M15.00S,2025-01-14T02:17:17.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,101,117,2025-01-14T02:27:59Z,6000000,False,,,0,,A. Edwards Free Throw 1 of 1 (41 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,41.0,,,,,,,,,,,,,
620,PT02M08.00S,2025-01-14T02:17:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.1688567674113,47.30392156862745,1610612764,103,117,2025-01-14T02:28:38Z,6010000,False,-13.0,2.0,1,right,J. Poole driving reverse Layup (20 PTS),[1629673],1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,1.37,Made,20.0,,,,,,,,,,,,,
621,PT01M56.00S,2025-01-14T02:17:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.258212877792378,55.88235294117647,1610612750,103,119,2025-01-14T02:17:41Z,6020000,False,-29.0,6.0,1,left,J. Randle driving Layup (20 PTS) (N. Alexander-Walker 3 AST),"[203944, 1629638]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,3.01,Made,20.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,
623,PT01M40.00S,2025-01-14T02:17:56.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,83.65637319316689,48.28431372549019,1610612764,103,119,2025-01-14T02:18:00Z,6040000,False,-9.0,101.0,1,right,MISS C. Carrington 10' turnaround fadeaway Shot,[1642267],1610612764.0,WAS,turnaround fadeaway,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.15,Missed,,,,,,,,,,,,,,
624,PT01M38.00S,2025-01-14T02:17:58.3Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,103,119,2025-01-14T02:18:00Z,6050000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,623.0,3.0,3.0,0.0,,,,,,
626,PT01M22.00S,2025-01-14T02:18:16.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612750,103,119,2025-01-14T02:18:26Z,6060000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Gobert 2 FT),"[1641731, 203497]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Gobert,203497.0
628,PT01M22.00S,2025-01-14T02:18:46.6Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,103,119,2025-01-14T02:18:46Z,6080000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
629,PT01M22.00S,2025-01-14T02:18:46.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,103,119,2025-01-14T02:18:46Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,628.0,,,,,,,,,
630,PT01M22.00S,2025-01-14T02:18:53.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,103,119,2025-01-14T02:18:53Z,6100000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,out,[],1641731,,,1610612750,103,119,2025-01-14T02:20:08Z,6110000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,out,[],1642267,,,1610612750,103,119,2025-01-14T02:20:08Z,6120000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612750,103,119,2025-01-14T02:20:08Z,6130000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,out,[],1628398,,,1610612750,103,119,2025-01-14T02:20:08Z,6140000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,out,[],1642259,,,1610612750,103,119,2025-01-14T02:20:08Z,6150000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,in,[],1630551,,,1610612750,103,119,2025-01-14T02:20:08Z,6160000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,in,[],1631116,,,1610612750,103,119,2025-01-14T02:20:08Z,6170000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,in,[],1630215,,,1610612750,103,119,2025-01-14T02:20:08Z,6180000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,in,[],1631098,,,1610612750,103,119,2025-01-14T02:20:08Z,6190000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M22.00S,2025-01-14T02:19:52.1Z,4,REGULAR,substitution,in,[],1630264,,,1610612750,103,119,2025-01-14T02:20:08Z,6200000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M22.00S,2025-01-14T02:20:35.6Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,103,120,2025-01-14T02:20:35Z,6210000,False,,,0,,R. Gobert Free Throw 2 of 2 (11 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
642,PT01M15.00S,2025-01-14T02:20:45.9Z,4,REGULAR,foul,personal,[],1630162,,,1610612764,103,120,2025-01-14T02:20:55Z,6220000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 1630215]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,1627962.0,,,,,,,,,,,,,2.0,0.0,Butler,1630215.0
644,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,out,[],1630183,,,1610612764,103,120,2025-01-14T02:21:11Z,6240000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,out,[],1630162,,,1610612764,103,120,2025-01-14T02:21:11Z,6250000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,out,[],1629638,,,1610612764,103,120,2025-01-14T02:21:11Z,6260000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,out,[],203497,,,1610612764,103,120,2025-01-14T02:21:11Z,6270000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,out,[],203944,,,1610612764,103,120,2025-01-14T02:21:11Z,6280000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,in,[],1641803,,,1610612764,103,120,2025-01-14T02:21:11Z,6290000,False,,,0,,SUB in: T. Newton,[1641803],1610612750.0,MIN,,,,Newton,T. Newton,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,in,[],1641740,,,1610612764,103,120,2025-01-14T02:21:11Z,6300000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,in,[],1630568,,,1610612764,103,120,2025-01-14T02:21:11Z,6310000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,in,[],1631169,,,1610612764,103,120,2025-01-14T02:21:11Z,6320000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M15.00S,2025-01-14T02:20:56.7Z,4,REGULAR,substitution,in,[],1631159,,,1610612764,103,120,2025-01-14T02:21:11Z,6330000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M09.00S,2025-01-14T02:21:31.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612764,103,120,2025-01-14T02:21:39Z,6340000,False,,,0,,L. Garza shooting personal FOUL (1 PF) (Gill 2 FT),"[1630568, 1630264]",1610612750.0,MIN,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,1.0,0.0,Gill,1630264.0
656,PT01M09.00S,2025-01-14T02:21:53.1Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,104,120,2025-01-14T02:21:53Z,6360000,False,,,0,,A. Gill Free Throw 1 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
657,PT01M09.00S,2025-01-14T02:22:07.9Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,104,120,2025-01-14T02:22:07Z,6370000,False,,,0,,MISS A. Gill Free Throw 2 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
658,PT01M06.00S,2025-01-14T02:22:09.4Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612750,104,120,2025-01-14T02:22:09Z,6380000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,657.0,1.0,1.0,0.0,,,,,,
659,PT00M51.30S,2025-01-14T02:22:25.6Z,4,REGULAR,2pt,Hook,[],1630568,8.09789750328515,32.1078431372549,1610612750,104,120,2025-01-14T02:30:49Z,6390000,False,89.0,24.0,1,left,MISS L. Garza 9' turnaround bank Hook,[1630568],1610612750.0,MIN,turnaround bank,,,Garza,L. Garza,,,,,Mid-Range,8-16 Right,,,,,9.26,Missed,,,,,,,,,,,,,,
660,PT00M49.60S,2025-01-14T02:22:27.3Z,4,REGULAR,rebound,defensive,[],1631116,,,1610612764,104,120,2025-01-14T02:22:29Z,6400000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,659.0,1.0,1.0,0.0,,,,,,
661,PT00M34.20S,2025-01-14T02:22:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,89.30683311432325,63.23529411764706,1610612764,104,120,2025-01-14T02:31:19Z,6410000,False,66.0,48.0,1,right,MISS A. Gill 8' driving floating Shot,[1630264],1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.18,Missed,,,,,,,,,,,,,,
662,PT00M32.10S,2025-01-14T02:22:44.7Z,4,REGULAR,rebound,defensive,[],1641803,,,1610612750,104,120,2025-01-14T02:31:19Z,6420000,False,,,0,,T. Newton REBOUND (Off:0 Def:1),[1641803],1610612750.0,MIN,,,,Newton,T. Newton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,661.0,1.0,1.0,0.0,,,,,,
663,PT00M29.80S,2025-01-14T02:22:50.3Z,4,REGULAR,turnover,traveling,[],1631159,,,1610612750,104,120,2025-01-14T02:22:56Z,6430000,False,,,0,,L. Miller traveling TURNOVER (1 TO),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,1.0,,,1830.0,,,,,,,,,,,,,,,,
664,PT00M21.60S,2025-01-14T02:23:11.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641803,,,1610612764,104,120,2025-01-14T02:23:24Z,6440000,False,,,0,,T. Newton personal FOUL (1 PF) (Butler 2 FT),"[1641803, 1630215]",1610612750.0,MIN,,,,Newton,T. Newton,,,,,In The Paint (Non-RA),0-8 Center,,,,1830.0,,,,,,,,,,,,,1.0,0.0,Butler,1630215.0
666,PT00M21.60S,2025-01-14T02:23:30.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630215,,,1610612764,105,120,2025-01-14T02:23:30Z,6460000,False,,,0,,J. Butler Free Throw 1 of 2 (6 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
667,PT00M21.60S,2025-01-14T02:23:44.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630215,,,1610612764,106,120,2025-01-14T02:23:44Z,6470000,False,,,0,,J. Butler Free Throw 2 of 2 (7 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
668,PT00M00.00S,2025-01-14T02:24:10.8Z,4,REGULAR,period,end,[],0,,,1610612750,106,120,2025-01-14T02:24:10Z,6480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2025-01-14T02:24:13.6Z,4,REGULAR,game,end,[],0,,,0,106,120,2025-01-14T02:24:13Z,6490000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
