actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
596,PT01M16.00S,2025-03-30T01:21:29.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641732,,,1610612764,107,108,2025-03-30T01:24:22Z,5860000,False,,,0,,C. Jones Free Throw 2 of 2 (18 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
597,PT01M00.00S,2025-03-30T01:22:11.3Z,4,REGULAR,3pt,Jump Shot,[],1631213,64.86530880420499,74.50980392156863,1610612751,107,111,2025-03-30T01:22:16Z,5870000,False,123.0,278.0,1,right,T. Martin 30' 3PT  (20 PTS) (D. Timme 3 AST),"[1631213, 1631166]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,30.36,Made,,,,,20.0,,,,,,,,,D. Timme,1631166.0,3.0,,
599,PT00M49.60S,2025-03-30T01:22:26.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641732,7.440867279894875,37.745098039215684,1610612764,109,111,2025-03-30T01:22:30Z,5890000,False,61.0,17.0,1,left,C. Jones 6' driving bank Hook (20 PTS),[1641732],1610612764.0,WAS,driving bank,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,,,,,20.0,,,,,,,,,,,,,
600,PT00M29.20S,2025-03-30T01:22:47.8Z,4,REGULAR,2pt,Jump Shot,[],1631213,87.33574244415243,31.127450980392158,1610612751,109,111,2025-03-30T01:22:55Z,5900000,False,-94.0,67.0,1,right,MISS T. Martin 11' driving bank Shot,[1631213],1610612751.0,BKN,driving bank,,,Martin,T. Martin,,,,,Mid-Range,8-16 Left,11.55,Missed,,,,,,,,,,,,,,,,,,
601,PT00M27.30S,2025-03-30T01:22:49.7Z,4,REGULAR,rebound,defensive,[],1641798,,,1610612764,109,111,2025-03-30T01:22:55Z,5910000,False,,,0,,J. Martin REBOUND (Off:2 Def:4),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Mid-Range,8-16 Left,,,600.0,6.0,4.0,2.0,,,,,,,,,,,,,,
602,PT00M23.00S,2025-03-30T01:22:54.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642358,31.750985545335087,7.8431372549019605,1610612764,112,111,2025-03-30T01:26:36Z,5920000,False,211.0,246.0,1,left,A. Johnson 32' 3PT running (20 PTS) (C. Jones 4 AST),"[1642358, 1641732]",1610612764.0,WAS,running,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,32.4,Made,,,,,20.0,,,,,,,,,C. Jones,1641732.0,4.0,,
604,PT00M13.40S,2025-03-30T01:23:12.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,112,111,2025-03-30T01:23:12Z,5940000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M08.40S,2025-03-30T01:25:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631166,93.77463863337714,44.36274509803921,1610612751,112,113,2025-03-30T01:27:09Z,5950000,False,-28.0,6.0,1,right,D. Timme cutting Layup (19 PTS) (T. Martin 4 AST),"[1631166, 1631213]",1610612751.0,BKN,cutting,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,19.0,,,,,,,,,T. Martin,1631213.0,4.0,,
607,PT00M08.40S,2025-03-30T01:25:30.0Z,4,REGULAR,violation,defensive goaltending,[],1630550,,,1610612751,112,113,2025-03-30T01:27:02Z,5970000,False,,,0,,J. Thor defensive goaltending VIOLATION,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
609,PT00M08.40S,2025-03-30T01:26:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,112,113,2025-03-30T01:26:35Z,5990000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M08.40S,2025-03-30T01:27:29.0Z,4,REGULAR,substitution,out,[],1631166,,,1610612764,112,113,2025-03-30T01:27:54Z,6000000,False,,,0,,SUB out: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M08.40S,2025-03-30T01:27:29.0Z,4,REGULAR,substitution,in,[],1630592,,,1610612764,112,113,2025-03-30T01:27:54Z,6010000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M02.70S,2025-03-30T01:28:27.7Z,4,REGULAR,turnover,out-of-bounds,[],1641732,,,1610612764,112,113,2025-03-30T01:28:32Z,6020000,False,,,0,,C. Jones bad pass out-of-bounds TURNOVER (1 TO),[1641732],1610612764.0,WAS,bad pass,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,,,,,,,,,,,
613,PT00M01.20S,2025-03-30T01:28:35.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630550,,,1610612751,112,113,2025-03-30T01:28:43Z,6030000,False,,,0,,J. Thor personal FOUL (2 PF) (Wilson 2 FT),"[1630550, 1630592]",1610612764.0,WAS,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,2.0,0.0,Wilson,1630592.0,,,,,
615,PT00M01.20S,2025-03-30T01:29:15.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630592,,,1610612751,112,114,2025-03-30T01:29:15Z,6050000,False,,,0,,J. Wilson Free Throw 1 of 2 (19 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
616,PT00M01.20S,2025-03-30T01:30:09.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630592,,,1610612751,112,115,2025-03-30T01:30:09Z,6060000,False,,,0,,J. Wilson Free Throw 2 of 2 (20 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
617,PT00M01.20S,2025-03-30T01:30:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,112,115,2025-03-30T01:30:12Z,6070000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M00.10S,2025-03-30T01:32:03.2Z,4,REGULAR,3pt,Jump Shot,[],1641732,10.463206307490145,96.56862745098039,1610612764,112,115,2025-03-30T01:32:08Z,6080000,False,-233.0,46.0,1,left,MISS C. Jones 3PT,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
619,PT00M00.10S,2025-03-30T01:32:03.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,112,115,2025-03-30T01:32:08Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,618.0,,,,,,,,,,,,,,,,,
620,PT00M00.00S,2025-03-30T01:32:10.0Z,4,REGULAR,period,end,[],0,,,1610612764,112,115,2025-03-30T01:32:10Z,6100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M00.00S,2025-03-30T01:32:11.9Z,4,REGULAR,game,end,[],0,,,0,112,115,2025-03-30T01:32:11Z,6110000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
