actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
527,PT01M35.00S,2024-10-31T00:58:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,4.944152431011826,47.30392156862745,1610612764,91,86,2024-10-31T00:58:23Z,5160000,False,13.0,-6.0,1,left,J. Valančiūnas driving Layup (14 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.48,Made,,,14.0,,,,,,,,,,,,,,,
528,PT01M27.00S,2024-10-31T00:58:27.9Z,3,REGULAR,3pt,Jump Shot,[],1630811,95.3515111695138,96.56862745098039,1610612737,91,89,2024-10-31T00:58:32Z,5170000,False,233.0,-9.0,1,right,K. Wallace 3PT  (8 PTS) (T. Young 10 AST),"[1630811, 1629027]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Right Corner 3,24+ Right,23.3,Made,,,8.0,T. Young,1629027.0,10.0,,,,,,,,,,,,
530,PT01M09.00S,2024-10-31T00:58:45.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,31.882391590013142,65.44117647058823,1610612764,91,89,2024-10-31T01:03:02Z,5190000,False,-77.0,247.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
531,PT01M05.00S,2024-10-31T00:58:49.8Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,91,89,2024-10-31T00:58:51Z,5200000,False,,,0,,J. Johnson REBOUND (Off:5 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,530.0,,,,,,14.0,9.0,5.0,,,,,,,,,
532,PT00M55.60S,2024-10-31T00:58:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,95.22010512483574,96.81372549019608,1610612737,91,92,2024-10-31T00:59:03Z,5210000,False,234.0,-8.0,1,right,T. Young 3PT  (31 PTS) (K. Wallace 2 AST),"[1629027, 1630811]",1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,23.42,Made,,,31.0,K. Wallace,1630811.0,2.0,,,,,,,,,,,,
534,PT00M35.40S,2024-10-31T00:59:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,5.601182654402102,46.81372549019608,1610612764,93,92,2024-10-31T01:03:23Z,5230000,False,16.0,0.0,1,left,B. Coulibaly cutting finger roll Layup (24 PTS) (J. Valančiūnas 5 AST),"[1641731, 202685]",1610612764.0,WAS,cutting finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.59,Made,,,24.0,J. Valančiūnas,202685.0,5.0,,,,,,,,,,,,
536,PT00M27.90S,2024-10-31T00:59:35.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,87.07293035479631,95.09803921568627,1610612737,93,92,2024-10-31T00:59:44Z,5250000,False,225.0,69.0,1,right,MISS T. Young fadeaway 3PT,[1629027],1610612737.0,ATL,fadeaway,,,Young,T. Young,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
537,PT00M24.30S,2024-10-31T00:59:39.4Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,93,92,2024-10-31T00:59:44Z,5260000,False,,,0,,B. Coulibaly REBOUND (Off:4 Def:5),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,536.0,,,,,,9.0,5.0,4.0,,,,,,,,,
538,PT00M01.40S,2024-10-31T01:00:04.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,93,92,2024-10-31T01:00:12Z,5270000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right,,,,204058.0,,,,,,,,,,,,,,,,
541,PT00M00.10S,2024-10-31T01:00:33.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,40.42378449408673,63.970588235294116,1610612737,93,92,2024-10-31T01:03:53Z,5300000,False,70.0,508.0,1,right,MISS T. Young 51' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,51.23,Missed,,,,,,,,,,,,,,,,,,
542,PT00M00.10S,2024-10-31T01:00:33.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,93,92,2024-10-31T01:00:46Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,541.0,,,,,,,,,,,,,,,,,
543,PT00M00.00S,2024-10-31T01:00:45.9Z,3,REGULAR,period,end,[],0,,,1610612737,93,92,2024-10-31T01:00:45Z,5320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612737,93,92,2024-10-31T01:03:05Z,5330000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612737,93,92,2024-10-31T01:03:05Z,5340000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],202685,,,1610612737,93,92,2024-10-31T01:03:05Z,5350000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,93,92,2024-10-31T01:03:05Z,5360000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1630168,,,1610612737,93,92,2024-10-31T01:03:05Z,5370000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,out,['startperiod'],1629726,,,1610612737,93,92,2024-10-31T01:03:05Z,5380000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1642273,,,1610612737,93,92,2024-10-31T01:03:05Z,5390000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612737,93,92,2024-10-31T01:03:05Z,5400000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1642259,,,1610612737,93,92,2024-10-31T01:03:05Z,5410000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1631223,,,1610612737,93,92,2024-10-31T01:03:05Z,5420000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,93,92,2024-10-31T01:03:05Z,5430000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2024-10-31T01:00:49.0Z,4,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,93,92,2024-10-31T01:03:05Z,5440000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2024-10-31T01:03:22.8Z,4,REGULAR,period,start,[],0,,,1610612737,93,92,2024-10-31T01:03:22Z,5450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT11M47.00S,2024-10-31T01:03:49.4Z,4,REGULAR,foul,technical,['1freethrow'],1642267,,,1610612737,93,92,2024-10-31T01:04:03Z,5480000,False,,,0,,C. Carrington defensive-3-second technical FOUL (1 Tech),[1642267],1610612764.0,WAS,defensive-3-second,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,204058.0,,,,,,,,2.0,1.0,,,,,,,
560,PT11M47.00S,2024-10-31T01:04:05.4Z,4,REGULAR,freethrow,1 of 1,[],1630552,,,1610612737,93,92,2024-10-31T01:04:05Z,5490000,False,,,0,,MISS J. Johnson technical Free Throw 1 of 1,[1630552],1610612737.0,ATL,technical,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
561,PT11M47.00S,2024-10-31T01:04:05.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,93,92,2024-10-31T01:04:05Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,
562,PT11M39.00S,2024-10-31T01:04:19.7Z,4,REGULAR,3pt,Jump Shot,[],1642258,67.36202365308804,75.0,1610612737,93,92,2024-10-31T01:04:26Z,5510000,False,125.0,254.0,1,right,MISS Z. Risacher 28' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
563,PT11M35.00S,2024-10-31T01:04:23.7Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,93,92,2024-10-31T01:04:26Z,5520000,False,,,0,,C. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,562.0,,,,,,3.0,3.0,0.0,,,,,,,,,
564,PT11M32.00S,2024-10-31T01:04:25.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,27.414586070959263,85.04901960784314,1610612764,96,92,2024-10-31T01:05:12Z,5530000,False,-175.0,205.0,1,left,C. Kispert 26' 3PT running (8 PTS) (C. Carrington 3 AST),"[1630557, 1642267]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,8.0,C. Carrington,1642267.0,3.0,,,,,,,,,,,,
566,PT11M15.00S,2024-10-31T01:04:43.9Z,4,REGULAR,turnover,lost ball,[],1630552,,,1610612737,96,92,2024-10-31T01:04:48Z,5550000,False,,,0,,J. Johnson lost ball TURNOVER (3 TO),"[1630552, 1642259]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Sarr,1642259.0
567,PT11M15.00S,2024-10-31T01:04:43.9Z,4,REGULAR,steal,,[],1642259,,,1610612764,96,92,2024-10-31T01:04:45Z,5560000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
568,PT10M57.00S,2024-10-31T01:05:01.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,7.966491458607096,2.2058823529411766,1610612764,99,92,2024-10-31T01:05:08Z,5570000,False,239.0,22.0,1,left,A. Sarr 24' 3PT  (9 PTS) (C. Kispert 1 AST),"[1642259, 1630557]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,24.0,Made,,,9.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,
570,PT10M40.00S,2024-10-31T01:05:20.6Z,4,REGULAR,foul,personal,[],1642273,,,1610612737,99,92,2024-10-31T01:05:36Z,5590000,False,,,0,,K. George personal FOUL (2 PF),"[1642273, 1630552]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left,,,,1628481.0,,,,,,,,2.0,0.0,Johnson,1630552.0,,,,,
572,PT10M40.00S,2024-10-31T01:05:33.7Z,4,REGULAR,substitution,out,[],1631098,,,1610612737,99,92,2024-10-31T01:05:38Z,5610000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M40.00S,2024-10-31T01:05:33.7Z,4,REGULAR,substitution,out,[],1630811,,,1610612737,99,92,2024-10-31T01:05:38Z,5620000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M40.00S,2024-10-31T01:05:33.7Z,4,REGULAR,substitution,in,[],1641731,,,1610612737,99,92,2024-10-31T01:05:38Z,5630000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M40.00S,2024-10-31T01:05:33.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,99,92,2024-10-31T01:05:38Z,5640000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT10M29.00S,2024-10-31T01:05:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,89.30683311432325,34.31372549019608,1610612737,99,92,2024-10-31T01:06:27Z,5650000,False,-78.0,48.0,1,right,MISS J. Johnson 9' driving floating Shot - blocked,"[1630552, 1642259]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.19,Missed,,,,,,,,,,,,,,Sarr,1642259.0,,,
577,PT10M29.00S,2024-10-31T01:05:56.4Z,4,REGULAR,block,,[],1642259,,,1610612737,99,92,2024-10-31T01:05:58Z,5660000,False,,,0,,A. Sarr BLOCK (4 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
578,PT10M27.00S,2024-10-31T01:05:58.4Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,99,92,2024-10-31T01:06:11Z,5670000,False,,,0,,J. Johnson REBOUND (Off:6 Def:9),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,576.0,,,,,,15.0,9.0,6.0,,,,,,,,,
579,PT10M23.00S,2024-10-31T01:06:02.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,91.40932982917214,49.754901960784316,1610612737,99,94,2024-10-31T01:06:50Z,5680000,False,-1.0,28.0,1,right,C. Capela Hook (10 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.83,Made,,,10.0,,,,,,,,,,,,,,,
580,PT10M14.00S,2024-10-31T01:06:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,7.30946123521682,55.392156862745104,1610612764,101,94,2024-10-31T01:07:10Z,5690000,False,-27.0,16.0,1,left,K. George cutting Layup (8 PTS) (A. Sarr 2 AST),"[1642273, 1642259]",1610612764.0,WAS,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,3.15,Made,,,8.0,A. Sarr,1642259.0,2.0,,,,,,,,,,,,
582,PT09M59.00S,2024-10-31T01:06:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630552,96.7969776609724,1.715686274509804,1610612737,101,94,2024-10-31T01:06:42Z,5710000,False,-241.0,-22.0,1,right,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,24.24,Missed,,,,,,,,,,,,,,,,,,
583,PT09M57.00S,2024-10-31T01:06:28.7Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,101,94,2024-10-31T01:06:42Z,5720000,False,,,0,,C. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Left Corner 3,24+ Left,,,582.0,,,,,,4.0,4.0,0.0,,,,,,,,,
584,PT09M52.00S,2024-10-31T01:06:33.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,23.603810775295663,8.57843137254902,1610612764,104,94,2024-10-31T01:07:28Z,5730000,False,207.0,169.0,1,left,K. George 26' 3PT running (11 PTS) (C. Carrington 4 AST),"[1642273, 1642267]",1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.76,Made,,,11.0,C. Carrington,1642267.0,4.0,,,,,,,,,,,,
586,PT09M52.00S,2024-10-31T01:06:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,104,94,2024-10-31T01:06:40Z,5750000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M38.00S,2024-10-31T01:09:54.2Z,4,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612737,104,94,2024-10-31T01:10:07Z,5760000,False,,,0,,K. George shooting personal FOUL (3 PF) (Capela 2 FT),"[1642273, 203991]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,3.0,0.0,Capela,203991.0,,,,,
589,PT09M38.00S,2024-10-31T01:10:21.9Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,104,95,2024-10-31T01:10:21Z,5780000,False,,,0,,C. Capela Free Throw 1 of 2 (11 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,11.0,,,,,,,,,,,,,,,
590,PT09M38.00S,2024-10-31T01:10:36.7Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,104,96,2024-10-31T01:10:36Z,5790000,False,,,0,,C. Capela Free Throw 2 of 2 (12 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,12.0,,,,,,,,,,,,,,,
592,PT09M20.00S,2024-10-31T01:10:56.2Z,4,REGULAR,2pt,Jump Shot,[],1642259,24.129434954007884,47.30392156862745,1610612764,106,96,2024-10-31T01:11:14Z,5810000,False,13.0,174.0,1,left,A. Sarr 17' turnaround fadeaway Jump Shot (11 PTS) (C. Kispert 2 AST),"[1642259, 1630557]",1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,17.48,Made,,,11.0,C. Kispert,1630557.0,2.0,,,,,,,,,,,,
594,PT09M08.00S,2024-10-31T01:11:10.5Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,106,96,2024-10-31T01:11:40Z,5830000,False,,,0,,T. Young bad pass TURNOVER (3 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,,
596,PT09M07.00S,2024-10-31T01:11:13.9Z,4,REGULAR,foul,personal,[],203991,,,1610612764,106,96,2024-10-31T02:21:53Z,5850000,False,,,0,,C. Capela loose ball personal FOUL (2 PF),"[203991, 1642259]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,204058.0,,,,,,,,2.0,0.0,Sarr,1642259.0,,,,,
598,PT09M07.00S,2024-10-31T01:11:23.1Z,4,REGULAR,substitution,out,[],1642258,,,1610612764,106,96,2024-10-31T01:11:33Z,5870000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M07.00S,2024-10-31T01:11:23.1Z,4,REGULAR,substitution,out,[],203991,,,1610612764,106,96,2024-10-31T01:11:33Z,5880000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M07.00S,2024-10-31T01:11:23.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612764,106,96,2024-10-31T01:11:33Z,5890000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M07.00S,2024-10-31T01:11:23.1Z,4,REGULAR,substitution,in,[],1629726,,,1610612764,106,96,2024-10-31T01:11:33Z,5900000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M52.00S,2024-10-31T01:12:00.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,21.632720105124836,89.95098039215686,1610612764,109,96,2024-10-31T01:12:05Z,5910000,False,-200.0,151.0,1,left,C. Kispert 25' 3PT  (11 PTS) (K. George 3 AST),"[1630557, 1642273]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,11.0,K. George,1642273.0,3.0,,,,,,,,,,,,
604,PT08M38.00S,2024-10-31T01:12:14.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.49605781865965,46.32352941176471,1610612737,109,96,2024-10-31T01:12:19Z,5930000,False,-18.0,84.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
605,PT08M35.00S,2024-10-31T01:12:17.5Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,109,96,2024-10-31T01:12:19Z,5940000,False,,,0,,C. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,604.0,,,,,,5.0,5.0,0.0,,,,,,,,,
606,PT08M32.00S,2024-10-31T01:12:20.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,19.92444152431012,93.38235294117648,1610612764,109,96,2024-10-31T01:14:12Z,5950000,False,-217.0,135.0,1,left,MISS K. George 25' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
607,PT08M28.00S,2024-10-31T01:12:24.6Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612737,109,96,2024-10-31T01:12:32Z,5960000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,606.0,,,,,,4.0,4.0,0.0,,,,,,,,,
608,PT08M24.00S,2024-10-31T01:12:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612737,109,96,2024-10-31T01:12:43Z,5970000,False,,,0,,K. George shooting personal FOUL (4 PF) (Young 2 FT),"[1642273, 1629027]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,1628481.0,,,,,,,,4.0,0.0,Young,1629027.0,,,,,
610,PT08M24.00S,2024-10-31T01:13:03.0Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,109,97,2024-10-31T01:13:03Z,5990000,False,,,0,,T. Young Free Throw 1 of 2 (32 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,32.0,,,,,,,,,,,,,,,
611,PT08M24.00S,2024-10-31T01:13:20.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,109,98,2024-10-31T01:13:20Z,6000000,False,,,0,,T. Young Free Throw 2 of 2 (33 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,33.0,,,,,,,,,,,,,,,
612,PT08M11.00S,2024-10-31T01:13:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,10.85742444152431,54.166666666666664,1610612764,109,98,2024-10-31T01:14:59Z,6010000,False,-21.0,50.0,1,left,MISS B. Coulibaly driving floating bank Shot,[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
613,PT08M10.00S,2024-10-31T01:13:35.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,109,98,2024-10-31T01:16:56Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,612.0,,,,,,,,,,,,,,,,,
616,PT08M10.00S,2024-10-31T01:13:43.2Z,4,REGULAR,substitution,out,[],1642259,,,1610612764,109,98,2024-10-31T01:13:47Z,6050000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M10.00S,2024-10-31T01:13:43.2Z,4,REGULAR,substitution,in,[],202685,,,1610612764,109,98,2024-10-31T01:13:47Z,6060000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M59.00S,2024-10-31T01:14:10.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,32.14520367936925,29.411764705882355,1610612764,112,98,2024-10-31T01:14:33Z,6070000,False,103.0,250.0,1,left,B. Coulibaly 27' 3PT  (27 PTS) (K. George 4 AST),"[1641731, 1642273]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,27.01,Made,,,27.0,K. George,1642273.0,4.0,,,,,,,,,,,,
620,PT07M48.00S,2024-10-31T01:14:21.4Z,4,REGULAR,3pt,Jump Shot,[],1629027,65.52233902759527,43.38235294117647,1610612737,112,98,2024-10-31T01:15:51Z,6090000,False,-33.0,272.0,1,right,MISS T. Young 27' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,,
