actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
614,PT04M38.00S,2021-12-21T04:05:37.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,67.7562417871222,33.088235294117645,1610612766,91,88,2021-12-21T04:05:41Z,6100000,-85.0,251.0,1,right,T. Rozier 26' 3PT  (20 PTS) (L. Ball 9 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,26.45,Made,,,,,,,,,,20.0,,L. Ball,1630163.0,9.0,,,,
616,PT04M37.00S,2021-12-21T04:05:43.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,91,88,2021-12-21T04:06:01Z,6120000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M20.00S,2021-12-21T04:07:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.652431011826544,54.41176470588235,1610612762,91,88,2021-12-21T04:07:30Z,6130000,-22.0,10.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,
618,PT04M17.00S,2021-12-21T04:07:29.3Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,91,88,2021-12-21T04:07:30Z,6140000,,,0,,R. Gobert REBOUND (Off:7 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,617.0,20.0,13.0,7.0,,,,,,,,,,,,,,
619,PT04M17.00S,2021-12-21T04:07:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612762,91,88,2021-12-21T04:07:29Z,6150000,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
620,PT04M17.00S,2021-12-21T04:07:29.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,91,88,2021-12-21T04:07:29Z,6160000,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,619.0,6.0,6.0,0.0,,,,,,,,,,,,,,
621,PT04M17.00S,2021-12-21T04:07:31.1Z,4,REGULAR,foul,personal,[],202711,,,1610612766,91,88,2021-12-21T04:07:38Z,6170000,,,0,,B. Bogdanovic take personal FOUL (3 PF),"[202711, 1626179]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,2003.0,3.0,0.0,Rozier,1626179.0,,,,,,,,,
623,PT04M05.00S,2021-12-21T04:08:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,87.07293035479631,62.254901960784316,1610612766,91,88,2021-12-21T04:08:15Z,6190000,61.0,69.0,1,right,MISS T. Rozier 9' driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,9.23,Missed,,,,,,,,,,,,,,,,,,
624,PT03M59.00S,2021-12-21T04:08:12.4Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,91,88,2021-12-21T04:08:12Z,6200000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,623.0,9.0,7.0,2.0,,,,,,,,,,,,,,
625,PT03M59.00S,2021-12-21T04:08:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,94.40999984741211,50.0,1610612766,91,90,2021-12-21T04:08:11Z,6210000,0.0,0.0,1,right,M. Plumlee tip Layup (4 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,
626,PT03M35.00S,2021-12-21T04:08:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.959921156373195,52.450980392156865,1610612762,91,90,2021-12-21T04:08:41Z,6220000,-12.0,69.0,1,left,MISS D. Mitchell 7' driving floating Shot - blocked,"[1628378, 1630163]",1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,7.04,Missed,,,,,,,,,,,,,,,Ball,1630163.0,,
632,PT03M35.00S,2021-12-21T04:08:35.5Z,4,REGULAR,block,,[],1630163,,,1610612762,91,90,2021-12-21T04:09:24Z,6225000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M32.00S,2021-12-21T04:08:38.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,91,90,2021-12-21T04:08:41Z,6230000,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,626.0,9.0,8.0,1.0,,,,,,,,,,,,,,
628,PT03M30.00S,2021-12-21T04:08:41.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626162,92.59198423127464,51.225490196078425,1610612766,91,92,2021-12-21T04:11:43Z,6240000,6.0,17.0,1,right,K. Oubre Jr. running DUNK (5 PTS) (L. Ball 10 AST),"[1626162, 1630163]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,1.82,Made,,,,,,,,,,5.0,,L. Ball,1630163.0,10.0,,,,
629,PT03M10.00S,2021-12-21T04:09:03.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.354139290407357,51.71568627450981,1610612762,93,92,2021-12-21T04:09:07Z,6250000,-9.0,73.0,1,left,M. Conley 7' floating Jump Shot (10 PTS),[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,7.35,Made,,,,,,,,,,10.0,,,,,,,,
630,PT03M10.00S,2021-12-21T04:09:06.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626179,,,1610612762,93,92,2021-12-21T04:09:11Z,6260000,,,0,,T. Rozier shooting personal FOUL (2 PF) (Conley 1 FT),"[1626179, 201144]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,2003.0,2.0,0.0,Conley,201144.0,,,,,,,,,
633,PT03M10.00S,2021-12-21T04:09:31.3Z,4,REGULAR,freethrow,1 of 1,[],201144,,,1610612762,94,92,2021-12-21T04:09:31Z,6280000,,,0,,M. Conley Free Throw 1 of 1 (11 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
635,PT02M55.00S,2021-12-21T04:09:50.0Z,4,REGULAR,2pt,Jump Shot,[],1630163,85.62746386333771,29.65686274509804,1610612766,94,92,2021-12-21T04:09:55Z,6290000,-102.0,83.0,1,right,MISS L. Ball 13' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,13.1,Missed,,,,,,,,,,,,,,,,,,
636,PT02M52.00S,2021-12-21T04:09:53.0Z,4,REGULAR,rebound,offensive,[],1630163,,,1610612766,94,92,2021-12-21T04:09:55Z,6300000,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,635.0,6.0,4.0,2.0,,,,,,,,,,,,,,
637,PT02M50.00S,2021-12-21T04:09:54.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,92.85479632063075,1.715686274509804,1610612766,94,92,2021-12-21T04:10:00Z,6310000,-241.0,15.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,
638,PT02M47.00S,2021-12-21T04:09:57.6Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,94,92,2021-12-21T04:09:57Z,6320000,,,0,,R. O'Neale REBOUND (Off:3 Def:10),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,637.0,13.0,10.0,3.0,,,,,,,,,,,,,,
640,PT02M44.00S,2021-12-21T04:10:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612762,94,92,2021-12-21T04:10:08Z,6340000,,,0,,K. Oubre Jr. personal FOUL (2 PF) (Mitchell 2 FT),"[1626162, 1628378]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,202035.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,
642,PT02M44.00S,2021-12-21T04:10:37.7Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,95,92,2021-12-21T04:10:59Z,6360000,,,0,,D. Mitchell Free Throw 1 of 2 (16 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
643,PT02M44.00S,2021-12-21T04:10:37.7Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,95,92,2021-12-21T04:10:59Z,6370000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT02M42.00S,2021-12-21T04:10:39.7Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,95,92,2021-12-21T04:10:59Z,6380000,,,0,,M. Bridges REBOUND (Off:1 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,643.0,10.0,9.0,1.0,,,,,,,,,,,,,,
645,PT02M31.00S,2021-12-21T04:11:09.9Z,4,REGULAR,3pt,Jump Shot,[],1628970,73.80091984231275,84.55882352941177,1610612766,95,92,2021-12-21T04:11:21Z,6390000,173.0,194.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
646,PT02M28.00S,2021-12-21T04:11:12.9Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,95,92,2021-12-21T04:11:15Z,6400000,,,0,,D. Mitchell REBOUND (Off:2 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,645.0,6.0,4.0,2.0,,,,,,,,,,,,,,
647,PT02M22.00S,2021-12-21T04:11:18.8Z,4,REGULAR,3pt,Jump Shot,[],202711,8.886333771353483,1.4705882352941175,1610612762,98,92,2021-12-21T04:11:25Z,6410000,243.0,31.0,1,left,B. Bogdanovic 24' 3PT  (20 PTS) (D. Mitchell 5 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.46,Made,,,,,,,,,,20.0,,D. Mitchell,1628378.0,5.0,,,,
649,PT02M21.00S,2021-12-21T04:11:25.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,98,92,2021-12-21T04:11:25Z,6430000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M21.00S,2021-12-21T04:12:48.9Z,4,REGULAR,substitution,out,[],203486,,,1610612766,98,92,2021-12-21T04:12:53Z,6440000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
651,PT02M21.00S,2021-12-21T04:12:48.9Z,4,REGULAR,substitution,in,[],1629667,,,1610612766,98,92,2021-12-21T04:12:53Z,6450000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M10.00S,2021-12-21T04:13:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630163,74.72076215505913,87.74509803921569,1610612766,98,95,2021-12-21T04:13:13Z,6460000,189.0,185.0,1,right,L. Ball 26' 3PT  (19 PTS) (M. Bridges 4 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.43,Made,,,,,,,,,,19.0,,M. Bridges,1628970.0,4.0,,,,
654,PT01M50.00S,2021-12-21T04:13:26.8Z,4,REGULAR,3pt,Jump Shot,[],202711,24.655059132720105,85.29411764705883,1610612762,101,95,2021-12-21T04:13:32Z,6480000,-176.0,179.0,1,left,B. Bogdanovic 25' 3PT  (23 PTS) (M. Conley 3 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.16,Made,,,,,,,,,,23.0,,M. Conley,201144.0,3.0,,,,
656,PT01M43.00S,2021-12-21T04:13:37.3Z,4,REGULAR,3pt,Jump Shot,[],1628970,67.36202365308804,52.450980392156865,1610612766,101,95,2021-12-21T04:13:44Z,6500000,12.0,254.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
657,PT01M38.00S,2021-12-21T04:13:42.2Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,101,95,2021-12-21T04:13:42Z,6510000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,656.0,5.0,4.0,1.0,,,,,,,,,,,,,,
658,PT01M37.00S,2021-12-21T04:13:43.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,69.20170827858082,67.15686274509804,1610612766,101,95,2021-12-21T04:13:48Z,6520000,86.0,237.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
659,PT01M34.00S,2021-12-21T04:13:46.4Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,101,95,2021-12-21T04:13:48Z,6530000,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,658.0,5.0,4.0,1.0,,,,,,,,,,,,,,
660,PT01M22.00S,2021-12-21T04:14:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.492115637319317,43.872549019607845,1610612762,103,95,2021-12-21T04:14:06Z,6540000,31.0,27.0,1,left,D. Mitchell driving Layup (18 PTS) (M. Conley 4 AST),"[1628378, 201144]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,4.1,Made,,,,,,,,,,18.0,,M. Conley,201144.0,4.0,,,,
662,PT01M22.00S,2021-12-21T04:14:03.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629667,,,1610612762,103,95,2021-12-21T04:14:11Z,6560000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Mitchell 1 FT),"[1629667, 1628378]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,202037.0,4.0,0.0,Mitchell,1628378.0,,,,,,,,,
664,PT01M22.00S,2021-12-21T04:14:28.0Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,104,95,2021-12-21T04:14:28Z,6580000,,,0,,D. Mitchell Free Throw 1 of 1 (19 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
665,PT01M17.00S,2021-12-21T04:14:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630163,67.36202365308804,18.872549019607842,1610612766,104,95,2021-12-21T04:14:44Z,6590000,-156.0,254.0,1,right,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,29.81,Missed,,,,,,,,,,,,,,,,,,
666,PT01M14.00S,2021-12-21T04:14:41.6Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,104,95,2021-12-21T04:14:44Z,6600000,,,0,,M. Conley REBOUND (Off:1 Def:5),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,665.0,6.0,5.0,1.0,,,,,,,,,,,,,,
667,PT01M14.00S,2021-12-21T04:14:43.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612762,104,95,2021-12-21T04:14:48Z,6610000,,,0,,J. McDaniels personal FOUL (5 PF) (Conley 2 FT),"[1629667, 201144]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,2003.0,5.0,0.0,Conley,201144.0,,,,,,,,,
669,PT01M14.00S,2021-12-21T04:15:18.1Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,105,95,2021-12-21T04:15:18Z,6630000,,,0,,M. Conley Free Throw 1 of 2 (12 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
670,PT01M14.00S,2021-12-21T04:15:34.3Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,106,95,2021-12-21T04:15:34Z,6640000,,,0,,M. Conley Free Throw 2 of 2 (13 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
671,PT01M08.00S,2021-12-21T04:15:46.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.88370565045992,55.392156862745104,1610612766,106,97,2021-12-21T04:15:52Z,6650000,27.0,33.0,1,right,M. Bridges driving Layup (18 PTS) (L. Ball 11 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.28,Made,,,,,,,,,,18.0,,L. Ball,1630163.0,11.0,,,,
672,PT01M08.00S,2021-12-21T04:15:49.6Z,4,REGULAR,foul,personal,['1freethrow'],203497,,,1610612766,106,97,2021-12-21T04:15:54Z,6660000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Bridges 1 FT),"[203497, 1628970]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,202037.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,
674,PT01M08.00S,2021-12-21T04:16:15.4Z,4,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,106,98,2021-12-21T04:16:15Z,6680000,,,0,,M. Bridges Free Throw 1 of 1 (19 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
676,PT01M05.00S,2021-12-21T04:16:25.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612762,106,98,2021-12-21T04:16:30Z,6690000,,,0,,L. Ball shooting personal FOUL (5 PF) (Mitchell 2 FT),"[1630163, 1628378]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,202037.0,5.0,0.0,Mitchell,1628378.0,,,,,,,,,
678,PT01M05.00S,2021-12-21T04:16:51.2Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,107,98,2021-12-21T04:16:51Z,6710000,,,0,,D. Mitchell Free Throw 1 of 2 (20 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
679,PT01M05.00S,2021-12-21T04:17:16.3Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,108,98,2021-12-21T04:17:16Z,6720000,,,0,,D. Mitchell Free Throw 2 of 2 (21 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
680,PT01M02.00S,2021-12-21T04:17:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612766,108,98,2021-12-21T04:17:46Z,6730000,,,0,,R. O'Neale personal FOUL (1 PF) (Ball 2 FT),"[1626220, 1630163]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,2003.0,1.0,0.0,Ball,1630163.0,,,,,,,,,
682,PT01M02.00S,2021-12-21T04:17:55.6Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,108,99,2021-12-21T04:17:55Z,6750000,,,0,,L. Ball Free Throw 1 of 2 (20 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
683,PT01M02.00S,2021-12-21T04:18:15.6Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,108,100,2021-12-21T04:18:15Z,6760000,,,0,,L. Ball Free Throw 2 of 2 (21 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
684,PT00M51.10S,2021-12-21T04:18:31.4Z,4,REGULAR,3pt,Jump Shot,[],1626220,20.18725361366623,5.392156862745098,1610612762,111,100,2021-12-21T04:18:38Z,6770000,223.0,137.0,1,left,R. O'Neale 26' 3PT  (3 PTS) (D. Mitchell 6 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.19,Made,,,,,,,,,,3.0,,D. Mitchell,1628378.0,6.0,,,,
686,PT00M35.40S,2021-12-21T04:18:50.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.19776609724047,40.931372549019606,1610612766,111,102,2021-12-21T04:18:56Z,6790000,-45.0,21.0,1,right,M. Bridges driving Layup (21 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,4.98,Made,,,,,,,,,,21.0,,T. Rozier,1626179.0,4.0,,,,
687,PT00M30.30S,2021-12-21T04:19:01.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612762,111,102,2021-12-21T04:19:07Z,6800000,,,0,,L. Ball personal FOUL (6 PF) (Conley 2 FT),"[1630163, 201144]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,202035.0,6.0,0.0,Conley,201144.0,,,,,,,,,
689,PT00M30.30S,2021-12-21T04:19:14.4Z,4,REGULAR,substitution,out,[],1630163,,,1610612762,111,102,2021-12-21T04:19:29Z,6820000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M30.30S,2021-12-21T04:19:14.4Z,4,REGULAR,substitution,in,[],1630547,,,1610612762,111,102,2021-12-21T04:19:29Z,6830000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M30.30S,2021-12-21T04:19:47.6Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,112,102,2021-12-21T04:20:07Z,6840000,,,0,,M. Conley Free Throw 1 of 2 (14 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
693,PT00M30.30S,2021-12-21T04:19:47.6Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,112,102,2021-12-21T04:20:07Z,6850000,,,0,,MISS M. Conley Free Throw 2 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,
694,PT00M29.40S,2021-12-21T04:19:48.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,112,102,2021-12-21T04:20:07Z,6860000,,,0,,M. Bridges REBOUND (Off:1 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,693.0,11.0,10.0,1.0,,,,,,,,,,,,,,
695,PT00M23.60S,2021-12-21T04:20:10.6Z,4,REGULAR,3pt,Jump Shot,[],1628970,71.56701708278581,21.813725490196077,1610612766,112,102,2021-12-21T04:20:21Z,6870000,-141.0,215.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
696,PT00M20.90S,2021-12-21T04:20:13.4Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,112,102,2021-12-21T04:20:13Z,6880000,,,0,,R. Gobert REBOUND (Off:7 Def:14),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,695.0,21.0,14.0,7.0,,,,,,,,,,,,,,
697,PT00M00.00S,2021-12-21T04:20:37.1Z,4,REGULAR,period,end,[],0,,,1610612762,112,102,2021-12-21T04:20:37Z,6890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2021-12-21T04:20:39.0Z,4,REGULAR,game,end,[],0,,,0,112,102,2021-12-21T04:20:39Z,6900000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
