actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
631,PT02M18.00S,2021-12-24T04:13:51.8Z,4,REGULAR,turnover,lost ball,[],1627774,,,1610612750,119,109,2021-12-24T04:13:56Z,6280000,,,0,,J. Layman lost ball TURNOVER (3 TO),"[1627774, 1626220]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,3.0,O'Neale,1626220.0,,,,,,,,,,
632,PT02M18.00S,2021-12-24T04:13:51.8Z,4,REGULAR,steal,,[],1626220,,,1610612762,119,109,2021-12-24T04:18:33Z,6290000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M00.00S,2021-12-24T04:14:09.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201144,31.09395532194481,71.07843137254902,1610612762,122,109,2021-12-24T04:14:15Z,6300000,-105.0,240.0,1,left,M. Conley 26' 3PT step back (16 PTS),[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,26.19,Made,,,,,,,,,,16.0,,,,,,,,,
634,PT01M44.00S,2021-12-24T04:14:30.5Z,4,REGULAR,2pt,Jump Shot,[],1627736,74.98357424441524,78.67647058823529,1610612750,122,111,2021-12-24T04:14:34Z,6310000,143.0,183.0,1,right,M. Beasley 23' step back Jump Shot (30 PTS) (D. Russell 13 AST),"[1627736, 1626156]",1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,23.23,Made,,,,,,,,,,30.0,D. Russell,1626156.0,13.0,,,,,,
636,PT01M28.00S,2021-12-24T04:14:49.8Z,4,REGULAR,3pt,Jump Shot,[],1628378,19.793035479632064,92.64705882352942,1610612762,125,111,2021-12-24T04:14:55Z,6330000,-213.0,134.0,1,left,D. Mitchell 25' 3PT  (26 PTS) (M. Conley 6 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.16,Made,,,,,,,,,,26.0,M. Conley,201144.0,6.0,,,,,,
638,PT01M19.00S,2021-12-24T04:15:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.72339027595268,54.166666666666664,1610612750,125,113,2021-12-24T04:15:06Z,6350000,21.0,16.0,1,right,N. Reid cutting Layup (17 PTS) (D. Russell 14 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,2.62,Made,,,,,,,,,,17.0,D. Russell,1626156.0,14.0,,,,,,
640,PT01M00.00S,2021-12-24T04:15:24.8Z,4,REGULAR,2pt,Jump Shot,[],1628378,17.559132720105126,30.392156862745097,1610612762,127,113,2021-12-24T04:15:31Z,6370000,98.0,113.0,1,left,D. Mitchell 14' pullup Jump Shot (28 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,14.93,Made,,,,,,,,,,28.0,,,,,,,,,
641,PT00M50.00S,2021-12-24T04:15:37.0Z,4,REGULAR,3pt,Jump Shot,[],1627736,70.90998685939553,74.75490196078431,1610612750,127,113,2021-12-24T04:15:43Z,6380000,124.0,221.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
642,PT00M47.20S,2021-12-24T04:15:40.0Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,127,113,2021-12-24T04:15:40Z,6390000,,,0,,J. McDaniels REBOUND (Off:2 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,641.0,8.0,6.0,2.0,,,,,,,,,,,,,
643,PT00M45.70S,2021-12-24T04:15:41.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,68.28186596583443,64.70588235294117,1610612750,127,116,2021-12-24T04:15:46Z,6400000,74.0,246.0,1,right,M. Beasley 25' 3PT  (33 PTS) (J. McDaniels 7 AST),"[1627736, 1630183]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.65,Made,,,,,,,,,,33.0,J. McDaniels,1630183.0,7.0,,,,,,
645,PT00M40.00S,2021-12-24T04:15:52.6Z,4,REGULAR,foul,personal,[],1626156,,,1610612762,127,116,2021-12-24T04:16:02Z,6420000,,,0,,D. Russell take personal FOUL (3 PF),"[1626156, 201144]",1610612750.0,MIN,take,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Conley,201144.0,
647,PT00M38.20S,2021-12-24T04:16:16.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612762,127,116,2021-12-24T04:16:22Z,6440000,,,0,,M. Beasley take personal FOUL (1 PF) (Conley 2 FT),"[1627736, 201144]",1610612750.0,MIN,take,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Conley,201144.0,
649,PT00M38.20S,2021-12-24T04:16:48.3Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,127,116,2021-12-24T04:16:48Z,6460000,,,0,,MISS M. Conley Free Throw 1 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
650,PT00M38.20S,2021-12-24T04:16:48.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,127,116,2021-12-24T04:16:48Z,6470000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,
651,PT00M38.20S,2021-12-24T04:17:03.7Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,128,116,2021-12-24T04:17:03Z,6480000,,,0,,M. Conley Free Throw 2 of 2 (17 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
652,PT00M38.20S,2021-12-24T04:17:06.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,128,116,2021-12-24T04:17:06Z,6490000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M34.70S,2021-12-24T04:18:46.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,75.1149802890933,8.333333333333332,1610612750,128,116,2021-12-24T04:18:50Z,6500000,-208.0,181.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
654,PT00M31.00S,2021-12-24T04:18:49.7Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,128,116,2021-12-24T04:18:49Z,6510000,,,0,,J. McDaniels REBOUND (Off:3 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,653.0,9.0,6.0,3.0,,,,,,,,,,,,,
655,PT00M29.50S,2021-12-24T04:18:51.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,86.5473061760841,96.56862745098039,1610612750,128,116,2021-12-24T04:18:56Z,6520000,233.0,74.0,1,right,MISS M. Beasley 24' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
656,PT00M26.40S,2021-12-24T04:18:54.3Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,128,116,2021-12-24T04:18:56Z,6530000,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,655.0,5.0,5.0,0.0,,,,,,,,,,,,,
657,PT00M25.20S,2021-12-24T04:18:55.6Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612762,128,116,2021-12-24T04:19:00Z,6540000,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 1627774]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,3.0,Layman,1627774.0,,,,,,,,,,
658,PT00M25.20S,2021-12-24T04:18:55.6Z,4,REGULAR,steal,,[],1627774,,,1610612750,128,116,2021-12-24T04:18:57Z,6550000,,,0,,J. Layman STEAL (2 STL),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M21.30S,2021-12-24T04:18:59.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627774,93.24901445466492,1.9607843137254901,1610612750,128,116,2021-12-24T04:19:05Z,6560000,-240.0,11.0,1,right,MISS J. Layman 24' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M18.80S,2021-12-24T04:19:01.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,128,116,2021-12-24T04:19:01Z,6570000,,,0,,R. Gobert REBOUND (Off:7 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,659.0,17.0,10.0,7.0,,,,,,,,,,,,,
661,PT00M00.00S,2021-12-24T04:19:22.5Z,4,REGULAR,period,end,[],0,,,1610612762,128,116,2021-12-24T04:19:22Z,6580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2021-12-24T04:19:24.5Z,4,REGULAR,game,end,[],0,,,0,128,116,2021-12-24T04:19:24Z,6590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
