actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
612,PT01M50.00S,2022-02-12T04:13:45.7Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612762,108,93,2022-02-12T04:13:49Z,6050000,,,0,,D. Mitchell lost ball TURNOVER (4 TO),"[1628378, 1629643]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,4.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,
613,PT01M50.00S,2022-02-12T04:13:45.7Z,4,REGULAR,steal,,[],1629643,,,1610612753,108,93,2022-02-12T04:13:48Z,6060000,,,0,,C. Okeke STEAL (4 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M47.00S,2022-02-12T04:13:50.5Z,4,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,108,93,2022-02-12T04:14:03Z,6070000,,,0,,C. Okeke bad pass out-of-bounds TURNOVER (3 TO),[1629643],1610612753.0,ORL,bad pass,,,Okeke,C. Okeke,,,,,3.0,,,,,,,,,,,,,,,1627534.0,,,,
615,PT01M32.00S,2022-02-12T04:14:14.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201144,68.9388961892247,68.38235294117648,1610612762,111,93,2022-02-12T04:14:46Z,6080000,92.0,239.0,1,right,M. Conley 25' 3PT pullup (8 PTS) (B. Bogdanovic 3 AST),"[201144, 202711]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,,25.65,Made,,,,,,,8.0,B. Bogdanovic,202711.0,3.0,,,,,
617,PT01M22.00S,2022-02-12T04:14:29.1Z,4,REGULAR,foul,personal,[],201144,,,1610612753,111,93,2022-02-12T04:15:10Z,6100000,,,0,,M. Conley take personal FOUL (2 PF),"[201144, 1630175]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Anthony,1630175.0
619,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,out,[],1626220,,,1610612753,111,93,2022-02-12T04:14:52Z,6120000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,out,[],202711,,,1610612753,111,93,2022-02-12T04:14:52Z,6130000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,out,[],1628378,,,1610612753,111,93,2022-02-12T04:14:52Z,6140000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,out,[],202355,,,1610612753,111,93,2022-02-12T04:14:52Z,6150000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,out,[],201144,,,1610612753,111,93,2022-02-12T04:14:52Z,6160000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,in,[],1627823,,,1610612753,111,93,2022-02-12T04:14:52Z,6170000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,in,[],1629638,,,1610612753,111,93,2022-02-12T04:14:52Z,6180000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,in,[],1630215,,,1610612753,111,93,2022-02-12T04:14:52Z,6190000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,in,[],1628962,,,1610612753,111,93,2022-02-12T04:14:52Z,6200000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M22.00S,2022-02-12T04:14:34.6Z,4,REGULAR,substitution,in,[],1630235,,,1610612753,111,93,2022-02-12T04:14:52Z,6210000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M17.00S,2022-02-12T04:15:07.4Z,4,REGULAR,3pt,Jump Shot,[],1629643,29.77989487516426,67.40196078431373,1610612753,111,96,2022-02-12T04:15:13Z,6220000,-87.0,227.0,1,left,C. Okeke 24' 3PT pullup (6 PTS) (M. Bamba 2 AST),"[1629643, 1628964]",1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,,,,24.35,Made,,,,,,,6.0,M. Bamba,1628964.0,2.0,,,,,
631,PT01M02.00S,2022-02-12T04:15:26.3Z,4,REGULAR,3pt,Jump Shot,[],1630235,92.72339027595268,2.696078431372549,1610612762,111,96,2022-02-12T04:15:30Z,6240000,-237.0,16.0,1,right,MISS T. Forrest 3PT,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,23.7,Missed,,,,,,,,,,,,,,,
632,PT00M59.10S,2022-02-12T04:15:29.2Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,111,96,2022-02-12T04:15:30Z,6250000,,,0,,C. Anthony REBOUND (Off:0 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,631.0,6.0,6.0,0.0,,,,,,,,,,,
633,PT00M55.10S,2022-02-12T04:15:33.3Z,4,REGULAR,3pt,Jump Shot,[],1629678,6.521024967148489,3.9215686274509802,1610612753,111,96,2022-02-12T04:15:41Z,6260000,230.0,9.0,1,left,MISS A. Schofield 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,
634,PT00M52.50S,2022-02-12T04:15:35.9Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612762,111,96,2022-02-12T04:15:41Z,6270000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,633.0,1.0,1.0,0.0,,,,,,,,,,,
635,PT00M43.60S,2022-02-12T04:15:45.2Z,4,REGULAR,3pt,Jump Shot,[],1630215,73.53810775295663,80.3921568627451,1610612762,114,96,2022-02-12T04:16:26Z,6280000,152.0,196.0,1,right,J. Butler 24' 3PT pullup (3 PTS),[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,,,,24.82,Made,,,,,,,3.0,,,,,,,,
636,PT00M36.60S,2022-02-12T04:15:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630175,27.677398160315374,77.20588235294117,1610612753,114,99,2022-02-12T04:15:59Z,6290000,-136.0,208.0,1,left,C. Anthony 24' 3PT pullup (18 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,,24.83,Made,,,,,,,18.0,,,,,,,,
637,PT00M11.40S,2022-02-12T04:16:26.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,114,99,2022-02-12T04:16:37Z,6300000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,201638.0,,,,
638,PT00M00.00S,2022-02-12T04:16:54.3Z,4,REGULAR,period,end,[],0,,,1610612753,114,99,2022-02-12T04:16:54Z,6310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2022-02-12T04:16:55.6Z,4,REGULAR,game,end,[],0,,,0,114,99,2022-02-12T04:16:55Z,6320000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
