actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
612,PT02M44.00S,2021-10-21T03:13:22.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629676,87.99277266754271,50.245098039215684,1610612760,103,79,2021-10-21T03:13:27Z,6030000,1.0,60.0,1,right,MISS I. Roby 6' Jump Shot - blocked,"[1629676, 1626220]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,6.04,Missed,,,,,,,,,,,,,,,O'Neale,1626220.0
613,PT02M44.00S,2021-10-21T03:13:22.0Z,4,REGULAR,block,,[],1626220,,,1610612760,103,79,2021-10-21T03:13:24Z,6040000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M43.00S,2021-10-21T03:13:23.0Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,103,79,2021-10-21T03:13:27Z,6050000,,,0,,I. Roby REBOUND (Off:4 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,612.0,6.0,2.0,4.0,,,,,,,,
615,PT02M43.00S,2021-10-21T03:13:26.0Z,4,REGULAR,turnover,out-of-bounds,[],1629676,,,1610612760,103,79,2021-10-21T03:13:33Z,6060000,,,0,,I. Roby bad pass out-of-bounds TURNOVER (1 TO),[1629676],1610612760.0,OKC,bad pass,,,Roby,I. Roby,,,,,2534.0,1.0,,,,,,,,,,,,,,,,,,
616,PT02M27.00S,2021-10-21T03:13:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202355,8.492115637319317,47.794117647058826,1610612762,105,79,2021-10-21T03:13:51Z,6070000,11.0,27.0,1,left,H. Whiteside Layup (6 PTS) (J. Butler 1 AST),"[202355, 1630215]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,2.94,Made,6.0,J. Butler,1630215.0,1.0,,,,,,,,,,,,
618,PT02M08.00S,2021-10-21T03:14:06.8Z,4,REGULAR,3pt,Jump Shot,[],1630544,72.35545335085413,12.5,1610612760,105,82,2021-10-21T03:14:13Z,6090000,-188.0,207.0,1,right,T. Mann 27' 3PT step back (9 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,27.96,Made,9.0,,,,,,,,,,,,,,,
619,PT01M52.00S,2021-10-21T03:14:21.6Z,4,REGULAR,3pt,Jump Shot,[],1630215,5.469776609724048,94.85294117647058,1610612762,105,82,2021-10-21T03:14:26Z,6100000,-224.0,-1.0,1,left,MISS J. Butler 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,22.43,Missed,,,,,,,,,,,,,,,,
620,PT01M50.00S,2021-10-21T03:14:23.6Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,105,82,2021-10-21T03:14:26Z,6110000,,,0,,J. Giddey REBOUND (Off:2 Def:8),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,619.0,10.0,8.0,2.0,,,,,,,,
621,PT01M46.00S,2021-10-21T03:14:29.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629676,91.67214191852825,49.754901960784316,1610612760,105,84,2021-10-21T03:14:36Z,6120000,-1.0,26.0,1,right,I. Roby cutting DUNK (6 PTS) (J. Giddey 2 AST),"[1629676, 1630581]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,,,2.58,Made,6.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,
624,PT01M35.00S,2021-10-21T03:14:47.5Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,105,84,2021-10-21T03:14:57Z,6140000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,200834.0,3.0,,,,,,,,,,,,,,,,,,
625,PT01M35.00S,2021-10-21T03:14:50.4Z,4,REGULAR,substitution,out,[],203903,,,1610612760,105,84,2021-10-21T03:15:02Z,6150000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M35.00S,2021-10-21T03:14:50.4Z,4,REGULAR,substitution,out,[],1626220,,,1610612760,105,84,2021-10-21T03:15:02Z,6160000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M35.00S,2021-10-21T03:14:50.4Z,4,REGULAR,substitution,in,[],1630238,,,1610612760,105,84,2021-10-21T03:15:02Z,6170000,,,0,,SUB in: M. Fitts,[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M35.00S,2021-10-21T03:14:50.4Z,4,REGULAR,substitution,in,[],1629671,,,1610612760,105,84,2021-10-21T03:15:02Z,6180000,,,0,,SUB in: M. Oni,[1629671],1610612762.0,UTA,,,,Oni,M. Oni,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M24.00S,2021-10-21T03:15:17.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,80.23981603153744,49.01960784313725,1610612760,105,84,2021-10-21T03:15:25Z,6190000,-5.0,133.0,1,right,MISS J. Giddey 13' driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,,,13.33,Missed,,,,,,,,,,,,,,,,
630,PT01M22.00S,2021-10-21T03:15:19.4Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,105,84,2021-10-21T03:15:25Z,6200000,,,0,,H. Whiteside REBOUND (Off:2 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,629.0,10.0,8.0,2.0,,,,,,,,
631,PT01M14.00S,2021-10-21T03:15:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630215,21.632720105124836,88.97058823529412,1610612762,105,84,2021-10-21T03:15:32Z,6210000,-195.0,151.0,1,left,MISS J. Butler 24' step back 3PT,[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,,,24.64,Missed,,,,,,,,,,,,,,,,
632,PT01M10.00S,2021-10-21T03:15:30.7Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,105,84,2021-10-21T03:15:32Z,6220000,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,631.0,1.0,1.0,0.0,,,,,,,,
633,PT01M01.00S,2021-10-21T03:15:41.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,92.85479632063075,48.03921568627451,1610612760,105,86,2021-10-21T03:15:48Z,6230000,-10.0,15.0,1,right,I. Roby driving DUNK (8 PTS) (J. Giddey 3 AST),"[1629676, 1630581]",1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,,,1.77,Made,8.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,
634,PT00M49.60S,2021-10-21T03:16:00.1Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612762,105,86,2021-10-21T03:16:10Z,6240000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Hughes 2 FT),"[1630581, 1630190]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,2534.0,,,,,,,,,,,,2.0,0.0,Hughes,1630190.0,,,,
636,PT00M49.60S,2021-10-21T03:16:19.8Z,4,REGULAR,freethrow,1 of 2,[],1630190,,,1610612762,106,86,2021-10-21T03:16:19Z,6260000,,,0,,E. Hughes Free Throw 1 of 2 (1 PTS),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
637,PT00M49.60S,2021-10-21T03:16:31.0Z,4,REGULAR,freethrow,2 of 2,[],1630190,,,1610612762,107,86,2021-10-21T03:16:31Z,6270000,,,0,,E. Hughes Free Throw 2 of 2 (2 PTS),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
638,PT00M40.20S,2021-10-21T03:16:49.6Z,4,REGULAR,foul,personal,[],1629671,,,1610612760,107,86,2021-10-21T03:16:59Z,6280000,,,0,,M. Oni personal FOUL (1 PF),"[1629671, 1630544]",1610612762.0,UTA,,,,Oni,M. Oni,,,,,1626300.0,,,,,,,,,,,,1.0,0.0,Mann,1630544.0,,,,
640,PT00M26.30S,2021-10-21T03:17:13.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,83.919185282523,43.38235294117647,1610612760,107,86,2021-10-21T03:17:17Z,6300000,-33.0,99.0,1,right,MISS T. Maledon 10' floating Shot,[1630177],1610612760.0,OKC,floating,,,Maledon,T. Maledon,,,,,,,10.41,Missed,,,,,,,,,,,,,,,,
641,PT00M26.00S,2021-10-21T03:17:13.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,107,86,2021-10-21T03:18:12Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,,,
645,PT00M26.00S,2021-10-21T03:17:45.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,107,86,2021-10-21T03:18:43Z,6320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M24.00S,2021-10-21T03:18:16.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629676,69.72733245729303,71.07843137254902,1610612760,107,86,2021-10-21T03:18:23Z,6330000,105.0,232.0,1,right,MISS I. Roby 25' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,25.49,Missed,,,,,,,,,,,,,,,,
644,PT00M20.40S,2021-10-21T03:18:20.1Z,4,REGULAR,rebound,defensive,[],1630238,,,1610612762,107,86,2021-10-21T03:18:23Z,6340000,,,0,,M. Fitts REBOUND (Off:0 Def:1),[1630238],1610612762.0,UTA,,,,Fitts,M. Fitts,,,,,,,,,,,,,643.0,1.0,1.0,0.0,,,,,,,,
646,PT00M00.00S,2021-10-21T03:18:45.9Z,4,REGULAR,period,end,[],0,,,1610612762,107,86,2021-10-21T03:18:45Z,6350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2021-10-21T03:18:48.7Z,4,REGULAR,game,end,[],0,,,0,107,86,2021-10-21T03:18:48Z,6360000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
