actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
606,PT04M29.00S,2025-12-06T04:51:07.2Z,4,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612760,122,94,2025-12-06T04:51:14Z,5950000,False,,,0,,D. Russell shooting personal FOUL (2 PF) (Barnhizer 1 FT),"[1626156, 1642964]",1610612742.0,DAL,shooting,,,Russell,D. Russell,,,,,201245.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Barnhizer,1642964.0,,
608,PT04M29.00S,2025-12-06T04:51:26.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1642964,,,1610612760,123,94,2025-12-06T04:51:26Z,5970000,False,,,0,,B. Barnhizer Free Throw 1 of 1 (3 PTS),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
609,PT04M21.00S,2025-12-06T04:51:40.1Z,4,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612742,123,94,2025-12-06T04:51:45Z,5980000,False,,,0,,J. Hardy bad pass out-of-bounds TURNOVER (1 TO),[1630702],1610612742.0,DAL,bad pass,,,Hardy,J. Hardy,,,,,201245.0,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,,,,,,
610,PT04M09.00S,2025-12-06T04:51:56.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631172,90.88370565045992,57.59803921568627,1610612760,123,94,2025-12-06T04:52:49Z,5990000,False,38.0,33.0,1,right,MISS O. Dieng driving Layup - blocked,"[1631172, 1630619]",1610612760.0,OKC,driving,,,Dieng,O. Dieng,,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,Cisse,1630619.0
611,PT04M09.00S,2025-12-06T04:51:56.4Z,4,REGULAR,block,,[],1630619,,,1610612760,123,94,2025-12-06T04:51:58Z,6000000,False,,,0,,M. Cisse BLOCK (1 BLK),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
612,PT04M08.00S,2025-12-06T04:51:57.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,123,94,2025-12-06T04:52:00Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,610.0,,,,,,,,,,,,
614,PT03M56.00S,2025-12-06T04:52:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630619,7.046649145860711,41.66666666666667,1610612742,123,94,2025-12-06T04:53:29Z,6030000,False,42.0,14.0,1,left,MISS M. Cisse driving Layup,[1630619],1610612742.0,DAL,driving,,,Cisse,M. Cisse,,,,,,In The Paint (Non-RA),0-8 Center,4.39,Missed,,,,,,,,,,,,,,,,,
615,PT03M54.00S,2025-12-06T04:52:14.9Z,4,REGULAR,rebound,defensive,[],1642964,,,1610612760,123,94,2025-12-06T04:52:16Z,6040000,False,,,0,,B. Barnhizer REBOUND (Off:0 Def:1),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,614.0,1.0,1.0,0.0,,,,,,,,,
616,PT03M48.00S,2025-12-06T04:52:20.6Z,4,REGULAR,3pt,Jump Shot,[],1642964,66.5735873850197,46.81372549019608,1610612760,123,94,2025-12-06T04:52:24Z,6050000,False,-16.0,262.0,1,right,MISS B. Barnhizer 26' 3PT,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,
617,PT03M45.00S,2025-12-06T04:52:23.6Z,4,REGULAR,rebound,defensive,[],1630619,,,1610612742,123,94,2025-12-06T04:52:24Z,6060000,False,,,0,,M. Cisse REBOUND (Off:0 Def:3),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,Above the Break 3,24+ Center,,,,,,,616.0,3.0,3.0,0.0,,,,,,,,,
618,PT03M30.00S,2025-12-06T04:52:38.9Z,4,REGULAR,3pt,Jump Shot,[],1626156,29.25427069645204,18.627450980392158,1610612742,123,97,2025-12-06T04:52:43Z,6070000,False,157.0,222.0,1,left,D. Russell 27' 3PT  (6 PTS) (J. Hardy 2 AST),"[1626156, 1630702]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,,Above the Break 3,24+ Right Center,27.23,Made,6.0,J. Hardy,1630702.0,2.0,,,,,,,,,,,,,
620,PT03M15.00S,2025-12-06T04:52:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,91.14651773981603,47.05882352941176,1610612760,125,97,2025-12-06T04:52:58Z,6090000,False,-15.0,31.0,1,right,O. Dieng driving Layup (7 PTS),[1631172],1610612760.0,OKC,driving,,,Dieng,O. Dieng,,,,,,Restricted Area,0-8 Center,3.4,Made,7.0,,,,,,,,,,,,,,,,
622,PT02M59.00S,2025-12-06T04:53:27.7Z,4,REGULAR,foul,personal,[],1642959,,,1610612742,125,97,2025-12-06T04:53:32Z,6110000,False,,,0,,C. Youngblood personal FOUL (3 PF),"[1642959, 1630314]",1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,1627961.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,0.0,Williams,1630314.0,,
624,PT02M49.00S,2025-12-06T04:54:01.2Z,4,REGULAR,foul,personal,[],1631172,,,1610612742,125,97,2025-12-06T04:54:20Z,6130000,False,,,0,,O. Dieng personal FOUL (1 PF),"[1631172, 1628997]",1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,202027.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,0.0,Martin,1628997.0,,
626,PT02M46.00S,2025-12-06T04:54:15.5Z,4,REGULAR,3pt,Jump Shot,[],1630702,7.703679369250986,3.6764705882352944,1610612742,125,100,2025-12-06T04:54:22Z,6150000,False,232.0,20.0,1,left,J. Hardy 3PT  (20 PTS) (B. Williams 5 AST),"[1630702, 1630314]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Right Corner 3,24+ Right,23.25,Made,20.0,B. Williams,1630314.0,5.0,,,,,,,,,,,,,
628,PT02M21.00S,2025-12-06T04:54:39.6Z,4,REGULAR,3pt,Jump Shot,[],1642382,91.67214191852825,3.1862745098039214,1610612760,128,100,2025-12-06T04:54:43Z,6170000,False,-234.0,26.0,1,right,B. Carlson 3PT  (9 PTS) (B. Barnhizer 2 AST),"[1642382, 1642964]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,Left Corner 3,24+ Left,23.55,Made,9.0,B. Barnhizer,1642964.0,2.0,,,,,,,,,,,,,
630,PT02M08.00S,2025-12-06T04:54:52.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,9.806176084099869,3.9215686274509802,1610612742,128,100,2025-12-06T04:54:58Z,6190000,False,230.0,40.0,1,left,MISS D. Russell 3PT,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,
631,PT02M08.00S,2025-12-06T04:54:52.8Z,4,REGULAR,rebound,defensive,[],1642959,,,1610612760,128,100,2025-12-06T04:56:50Z,6200000,False,,,0,,C. Youngblood REBOUND (Off:0 Def:4),[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,Right Corner 3,24+ Right,,,,,,,630.0,4.0,4.0,0.0,,,,,,,,,
632,PT01M52.00S,2025-12-06T04:55:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.64323258869908,51.470588235294116,1610612760,130,100,2025-12-06T04:55:12Z,6210000,False,7.0,7.0,1,right,K. Williams cutting Layup (10 PTS) (B. Carlson 2 AST),"[1629026, 1642382]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,,Restricted Area,0-8 Center,1.04,Made,10.0,B. Carlson,1642382.0,2.0,,,,,,,,,,,,,
634,PT01M43.00S,2025-12-06T04:55:23.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642959,,,1610612742,130,100,2025-12-06T04:55:30Z,6230000,False,,,0,,C. Youngblood personal FOUL (4 PF) (Williams 2 FT),"[1642959, 1630314]",1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,201245.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,4.0,0.0,Williams,1630314.0,,
636,PT01M43.00S,2025-12-06T04:55:54.6Z,4,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,130,101,2025-12-06T04:55:54Z,6250000,False,,,0,,B. Williams Free Throw 1 of 2 (8 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
637,PT01M43.00S,2025-12-06T04:56:12.8Z,4,REGULAR,freethrow,2 of 2,[],1630314,,,1610612742,130,102,2025-12-06T04:56:12Z,6260000,False,,,0,,B. Williams Free Throw 2 of 2 (9 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
638,PT01M27.00S,2025-12-06T04:56:34.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642964,82.9993429697766,48.28431372549019,1610612760,130,102,2025-12-06T04:57:26Z,6270000,False,-9.0,107.0,1,right,MISS B. Barnhizer 10' turnaround Shot,[1642964],1610612760.0,OKC,turnaround,,,Barnhizer,B. Barnhizer,,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,
639,PT01M27.00S,2025-12-06T04:56:34.2Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612742,130,102,2025-12-06T04:57:01Z,6280000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,638.0,3.0,3.0,0.0,,,,,,,,,
640,PT01M15.00S,2025-12-06T04:56:46.3Z,4,REGULAR,3pt,Jump Shot,[],1630702,23.73521681997372,91.66666666666666,1610612742,130,105,2025-12-06T04:56:54Z,6290000,False,-208.0,171.0,1,left,J. Hardy 26' 3PT step back (23 PTS),[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Left Center,26.92,Made,23.0,,,,,,,,,,,,,,,,
641,PT00M53.70S,2025-12-06T04:57:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642964,92.9862023653088,45.09803921568628,1610612760,132,105,2025-12-06T04:58:07Z,6300000,False,-25.0,13.0,1,right,B. Barnhizer reverse Layup (5 PTS) (B. Carlson 3 AST),"[1642964, 1642382]",1610612760.0,OKC,reverse,,,Barnhizer,B. Barnhizer,,,,,,Restricted Area,0-8 Center,2.79,Made,5.0,B. Carlson,1642382.0,3.0,,,,,,,,,,,,,
643,PT00M48.00S,2025-12-06T04:57:19.0Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.276609724047304,60.29411764705882,1610612742,132,108,2025-12-06T04:58:22Z,6320000,False,-51.0,251.0,1,left,D. Russell 25' 3PT pullup (9 PTS) (B. Williams 6 AST),"[1626156, 1630314]",1610612742.0,DAL,pullup,,,Russell,D. Russell,,,,,,Above the Break 3,24+ Center,25.61,Made,9.0,B. Williams,1630314.0,6.0,,,,,,,,,,,,,
645,PT00M27.30S,2025-12-06T04:57:43.1Z,4,REGULAR,3pt,Jump Shot,[],1642382,91.27792378449409,94.6078431372549,1610612760,132,108,2025-12-06T04:57:47Z,6340000,False,223.0,29.0,1,right,MISS B. Carlson 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,Right Corner 3,24+ Right,22.49,Missed,,,,,,,,,,,,,,,,,
646,PT00M24.20S,2025-12-06T04:57:46.2Z,4,REGULAR,rebound,defensive,[],1630314,,,1610612742,132,108,2025-12-06T04:57:47Z,6350000,False,,,0,,B. Williams REBOUND (Off:1 Def:2),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Right Corner 3,24+ Right,,,,,,,645.0,3.0,2.0,1.0,,,,,,,,,
647,PT00M20.60S,2025-12-06T04:57:49.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,28.728646517739815,20.833333333333336,1610612742,132,111,2025-12-06T04:58:50Z,6360000,False,146.0,218.0,1,left,D. Russell 26' 3PT running (12 PTS) (B. Williams 7 AST),"[1626156, 1630314]",1610612742.0,DAL,running,,,Russell,D. Russell,,,,,,Above the Break 3,24+ Right Center,26.18,Made,12.0,B. Williams,1630314.0,7.0,,,,,,,,,,,,,
649,PT00M00.00S,2025-12-06T04:58:35.6Z,4,REGULAR,period,end,[],0,,,1610612760,132,111,2025-12-06T04:58:35Z,6380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2025-12-06T04:58:37.8Z,4,REGULAR,game,end,[],0,,,0,132,111,2025-12-06T04:58:37Z,6390000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
