actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
602,PT06M41.00S,2025-11-04T05:11:49.0Z,4,REGULAR,rebound,offensive,[],1631321,,,1610612757,96,103,2025-11-04T05:11:51Z,5910000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:0),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,,601.0,2.0,0.0,2.0,,,,,,
604,PT06M35.00S,2025-11-04T05:11:58.4Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612757,96,103,2025-11-04T05:12:06Z,5920000,False,,,0,,M. Smart shooting personal FOUL (5 PF) (Avdija 2 FT),"[203935, 1630166]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,,,,,,,5.0,0.0,Avdija,1630166.0
606,PT06M35.00S,2025-11-04T05:12:36.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630166,,,1610612757,97,103,2025-11-04T05:12:36Z,5940000,False,,,0,,D. Avdija Free Throw 1 of 2 (25 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
607,PT06M35.00S,2025-11-04T05:12:37.2Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,97,103,2025-11-04T05:12:43Z,5950000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M35.00S,2025-11-04T05:12:37.2Z,4,REGULAR,substitution,out,[],203935,,,1610612757,97,103,2025-11-04T05:12:43Z,5960000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M35.00S,2025-11-04T05:12:37.2Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,97,103,2025-11-04T05:12:43Z,5970000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M35.00S,2025-11-04T05:12:37.2Z,4,REGULAR,substitution,in,[],1642355,,,1610612757,97,103,2025-11-04T05:12:43Z,5980000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M35.00S,2025-11-04T05:12:55.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630166,,,1610612757,98,103,2025-11-04T05:12:55Z,5990000,False,,,0,,D. Avdija Free Throw 2 of 2 (26 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
612,PT06M21.00S,2025-11-04T05:13:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,81.2910643889619,62.745098039215684,1610612747,98,103,2025-11-04T05:13:15Z,6000000,False,64.0,123.0,1,right,MISS N. Smith Jr. 13' pullup Shot,[1641733],1610612747.0,LAL,pullup,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
613,PT06M18.00S,2025-11-04T05:13:14.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,98,103,2025-11-04T05:13:15Z,6010000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,612.0,6.0,5.0,1.0,,,,,,
614,PT06M06.00S,2025-11-04T05:13:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.389618922470433,46.07843137254902,1610612757,98,103,2025-11-04T05:13:29Z,6020000,False,20.0,8.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
615,PT06M05.00S,2025-11-04T05:13:27.1Z,4,REGULAR,rebound,offensive,[],203924,,,1610612757,98,103,2025-11-04T05:13:27Z,6030000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,614.0,3.0,2.0,1.0,,,,,,
616,PT06M05.00S,2025-11-04T05:13:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203924,6.258212877792378,50.98039215686274,1610612757,100,103,2025-11-04T05:13:32Z,6040000,False,-5.0,6.0,1,left,J. Grant putback Layup (15 PTS),[203924],1610612757.0,POR,putback,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.8,Made,15.0,,,,,,,,,,,,,,,,,
617,PT05M53.00S,2025-11-04T05:13:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631321,,,1610612747,100,103,2025-11-04T05:13:55Z,6050000,False,,,0,,S. Cissoko personal FOUL (2 PF) (James 2 FT),"[1631321, 1642355]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,,201639.0,,,,,,,2.0,0.0,James,1642355.0
619,PT05M53.00S,2025-11-04T05:14:16.6Z,4,REGULAR,freethrow,1 of 2,[],1642355,,,1610612747,100,104,2025-11-04T05:14:16Z,6070000,False,,,0,,B. James Free Throw 1 of 2 (4 PTS),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
620,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,out,[],1631200,,,1610612747,100,104,2025-11-04T05:14:38Z,6080000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,out,[],1631321,,,1610612747,100,104,2025-11-04T05:14:38Z,6090000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,out,[],1629020,,,1610612747,100,104,2025-11-04T05:14:38Z,6100000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,in,[],201950,,,1610612747,100,104,2025-11-04T05:14:38Z,6110000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,in,[],1641739,,,1610612747,100,104,2025-11-04T05:14:38Z,6120000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M53.00S,2025-11-04T05:14:17.9Z,4,REGULAR,substitution,in,[],1629028,,,1610612747,100,104,2025-11-04T05:14:38Z,6130000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M53.00S,2025-11-04T05:14:40.7Z,4,REGULAR,freethrow,2 of 2,[],1642355,,,1610612747,100,105,2025-11-04T05:14:40Z,6140000,False,,,0,,B. James Free Throw 2 of 2 (5 PTS),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
627,PT05M39.00S,2025-11-04T05:14:57.8Z,4,REGULAR,foul,offensive,['inpenalty'],1630166,,,1610612757,100,105,2025-11-04T05:18:30Z,6150000,False,,,0,,D. Avdija charge offensive FOUL (2 PF),"[1630166, 1631222]",1610612757.0,POR,charge,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,,,,,,,2.0,0.0,LaRavia,1631222.0
629,PT05M39.00S,2025-11-04T05:14:57.8Z,4,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,100,105,2025-11-04T05:14:57Z,6170000,False,,,0,,D. Avdija offensive foul TURNOVER (5 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,5.0,,,,,,1628951.0,,,,,,,,,,
630,PT05M16.00S,2025-11-04T05:15:40.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629028,92.32917214191852,48.28431372549019,1610612747,100,107,2025-11-04T05:15:45Z,6180000,False,-9.0,20.0,1,right,D. Ayton floating Jump Shot (23 PTS) (B. James 6 AST),"[1629028, 1642355]",1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.14,Made,23.0,,,,B. James,1642355.0,6.0,,,,,,,,,,,
632,PT04M59.00S,2025-11-04T05:15:56.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,7.5722733245729295,4.166666666666666,1610612757,103,107,2025-11-04T05:16:00Z,6200000,False,229.0,19.0,1,left,D. Avdija 3PT  (29 PTS) (J. Grant 3 AST),"[1630166, 203924]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.0,Made,29.0,,,,J. Grant,203924.0,3.0,,,,,,,,,,,
634,PT04M35.00S,2025-11-04T05:16:21.1Z,4,REGULAR,2pt,Jump Shot,[],1641733,91.67214191852825,72.79411764705883,1610612747,103,107,2025-11-04T05:16:24Z,6220000,False,114.0,26.0,1,right,MISS N. Smith Jr. 11' turnaround fadeaway Shot,[1641733],1610612747.0,LAL,turnaround fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Right,11.69,Missed,,,,,,,,,,,,,,,,,,
635,PT04M33.00S,2025-11-04T05:16:23.1Z,4,REGULAR,rebound,defensive,[],1631101,,,1610612757,103,107,2025-11-04T05:16:24Z,6230000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:6),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,634.0,7.0,6.0,1.0,,,,,,
636,PT04M29.00S,2025-11-04T05:16:28.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,6.258212877792378,52.69607843137255,1610612757,103,107,2025-11-04T05:22:08Z,6240000,False,-13.0,6.0,1,left,MISS S. Sharpe running Layup - blocked,"[1631101, 1629028]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,Ayton,1629028.0,,,,
637,PT04M29.00S,2025-11-04T05:16:28.9Z,4,REGULAR,block,,[],1629028,,,1610612757,103,107,2025-11-04T05:16:31Z,6250000,False,,,0,,D. Ayton BLOCK (3 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT04M28.00S,2025-11-04T05:16:29.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,103,107,2025-11-04T05:21:28Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,636.0,,,,,,,,,
640,PT04M28.00S,2025-11-04T05:16:38.1Z,4,REGULAR,substitution,out,[],1641733,,,1610612757,103,107,2025-11-04T05:16:41Z,6280000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M28.00S,2025-11-04T05:16:38.1Z,4,REGULAR,substitution,in,[],203935,,,1610612757,103,107,2025-11-04T05:16:41Z,6290000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M26.00S,2025-11-04T05:16:56.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,34.641918528252305,32.1078431372549,1610612757,103,107,2025-11-04T05:17:00Z,6300000,False,89.0,273.0,1,left,MISS T. Camara 28' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,28.74,Missed,,,,,,,,,,,,,,,,,,
643,PT04M23.00S,2025-11-04T05:16:59.5Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,103,107,2025-11-04T05:17:00Z,6310000,False,,,0,,D. Ayton REBOUND (Off:3 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,642.0,8.0,5.0,3.0,,,,,,
645,PT04M02.00S,2025-11-04T05:17:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642355,90.75229960578186,62.5,1610612747,103,107,2025-11-04T05:17:40Z,6330000,False,62.0,34.0,1,right,MISS B. James 7' pullup Shot,[1642355],1610612747.0,LAL,pullup,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
646,PT04M00.00S,2025-11-04T05:17:39.1Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,103,107,2025-11-04T05:17:40Z,6340000,False,,,0,,D. Ayton REBOUND (Off:4 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,645.0,9.0,5.0,4.0,,,,,,
647,PT04M00.00S,2025-11-04T05:17:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.06636005256242,47.794117647058826,1610612747,103,109,2025-11-04T05:17:43Z,6350000,False,-11.0,22.0,1,right,D. Ayton putback Layup (25 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.47,Made,25.0,,,,,,,,,,,,,,,,,
648,PT03M45.00S,2025-11-04T05:17:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,5.863994743758213,52.69607843137255,1610612757,105,109,2025-11-04T05:17:59Z,6360000,False,-13.0,3.0,1,left,S. Sharpe Layup (20 PTS) (J. Holiday 5 AST),"[1631101, 201950]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.37,Made,20.0,,,,J. Holiday,201950.0,5.0,,,,,,,,,,,
651,PT03M32.00S,2025-11-04T05:18:21.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,105,109,2025-11-04T05:18:21Z,6390000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M32.00S,2025-11-04T05:20:11.3Z,4,REGULAR,substitution,out,[],1642355,,,1610612747,105,109,2025-11-04T05:20:58Z,6400000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M32.00S,2025-11-04T05:20:11.3Z,4,REGULAR,substitution,in,[],1641733,,,1610612747,105,109,2025-11-04T05:20:58Z,6410000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M22.00S,2025-11-04T05:21:39.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631222,92.19776609724047,55.392156862745104,1610612747,105,111,2025-11-04T05:21:46Z,6430000,False,27.0,21.0,1,right,J. LaRavia turnaround bank Hook (11 PTS),[1631222],1610612747.0,LAL,turnaround bank,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.41,Made,11.0,,,,,,,,,,,,,,,,,
656,PT03M03.00S,2025-11-04T05:21:56.9Z,4,REGULAR,turnover,bad pass,[],203924,,,1610612757,105,111,2025-11-04T05:22:01Z,6440000,False,,,0,,J. Grant bad pass TURNOVER (4 TO),"[203924, 203935]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,4.0,Smart,203935.0,,,,,,,,,,,,,,
657,PT03M03.00S,2025-11-04T05:21:56.9Z,4,REGULAR,steal,,[],203935,,,1610612747,105,111,2025-11-04T05:21:58Z,6450000,False,,,0,,M. Smart STEAL (4 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
658,PT02M53.00S,2025-11-04T05:22:07.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,67.7562417871222,22.794117647058822,1610612747,105,114,2025-11-04T05:22:12Z,6460000,False,-136.0,251.0,1,right,N. Smith Jr. 28' 3PT  (22 PTS) (M. Smart 5 AST),"[1641733, 203935]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,28.51,Made,22.0,,,,M. Smart,203935.0,5.0,,,,,,,,,,,
660,PT02M42.00S,2025-11-04T05:22:18.2Z,4,REGULAR,3pt,Jump Shot,[],201950,27.020367936925098,80.14705882352942,1610612757,105,114,2025-11-04T05:22:24Z,6480000,False,-151.0,201.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
661,PT02M41.00S,2025-11-04T05:22:21.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,105,114,2025-11-04T05:22:21Z,6490000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,660.0,,,,,,,,,
663,PT02M27.00S,2025-11-04T05:22:41.3Z,4,REGULAR,3pt,Jump Shot,[],1641733,64.73390275952694,61.76470588235294,1610612747,105,117,2025-11-04T05:22:45Z,6510000,False,59.0,279.0,1,right,N. Smith Jr. 28' 3PT  (25 PTS) (D. Ayton 2 AST),"[1641733, 1629028]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,28.51,Made,25.0,,,,D. Ayton,1629028.0,2.0,,,,,,,,,,,
665,PT02M26.00S,2025-11-04T05:22:49.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,105,117,2025-11-04T05:22:49Z,6530000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M21.00S,2025-11-04T05:24:18.6Z,4,REGULAR,3pt,Jump Shot,[],1631101,36.48160315374508,50.98039215686274,1610612757,105,117,2025-11-04T05:24:23Z,6540000,False,-5.0,290.0,1,left,MISS S. Sharpe 29' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,29.04,Missed,,,,,,,,,,,,,,,,,,
667,PT02M18.00S,2025-11-04T05:24:21.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,105,117,2025-11-04T05:24:23Z,6550000,False,,,0,,D. Ayton REBOUND (Off:4 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,666.0,10.0,6.0,4.0,,,,,,
668,PT02M08.00S,2025-11-04T05:24:31.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.72339027595268,49.754901960784316,1610612747,105,119,2025-11-04T05:24:40Z,6560000,False,-1.0,16.0,1,right,D. Ayton cutting Layup (27 PTS) (N. Smith Jr. 5 AST),"[1629028, 1641733]",1610612747.0,LAL,cutting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.59,Made,27.0,,,,N. Smith Jr.,1641733.0,5.0,,,,,,,,,,,
670,PT01M54.00S,2025-11-04T05:24:45.0Z,4,REGULAR,3pt,Jump Shot,[],1641739,27.94021024967148,21.323529411764707,1610612757,105,119,2025-11-04T05:24:49Z,6580000,False,143.0,210.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
671,PT01M51.00S,2025-11-04T05:24:48.0Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612747,105,119,2025-11-04T05:24:49Z,6590000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:4),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,670.0,5.0,4.0,1.0,,,,,,
672,PT01M35.00S,2025-11-04T05:25:04.4Z,4,REGULAR,turnover,lost ball,[],203935,,,1610612747,105,119,2025-11-04T05:25:10Z,6600000,False,,,0,,M. Smart lost ball TURNOVER (4 TO),"[203935, 1631101]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,4.0,Sharpe,1631101.0,,,,,,,,,,,,,,
673,PT01M35.00S,2025-11-04T05:25:04.4Z,4,REGULAR,steal,,[],1631101,,,1610612757,105,119,2025-11-04T05:25:06Z,6610000,False,,,0,,S. Sharpe STEAL (2 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
674,PT01M32.00S,2025-11-04T05:25:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,7.5722733245729295,49.01960784313725,1610612757,107,119,2025-11-04T05:25:14Z,6620000,False,5.0,19.0,1,left,S. Sharpe running Layup (22 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.93,Made,22.0,,,,,,,,,,,,,,,,,
675,PT01M32.00S,2025-11-04T05:25:11.4Z,4,REGULAR,foul,personal,['1freethrow'],1631222,,,1610612757,107,119,2025-11-04T05:25:17Z,6630000,False,,,0,,J. LaRavia shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1631222, 1631101]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,201639.0,,,,,,,3.0,0.0,Sharpe,1631101.0
677,PT01M32.00S,2025-11-04T05:25:37.9Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631101,,,1610612757,108,119,2025-11-04T05:25:37Z,6650000,False,,,0,,S. Sharpe Free Throw 1 of 1 (23 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
678,PT01M12.00S,2025-11-04T05:26:00.0Z,4,REGULAR,2pt,Jump Shot,[],1629060,96.32063074901446,21.545649509803923,1610612747,108,121,2025-11-04T05:28:31Z,6660000,False,-142.0,-18.0,1,right,R. Hachimura 14' pullup Jump Shot (28 PTS) (J. LaRavia 6 AST),"[1629060, 1631222]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,14.34,Made,28.0,,,,J. LaRavia,1631222.0,6.0,,,,,,,,,,,
680,PT01M09.00S,2025-11-04T05:26:09.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,5.995400788436268,47.05882352941176,1610612757,110,121,2025-11-04T05:26:17Z,6680000,False,15.0,4.0,1,left,D. Avdija driving DUNK (31 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.52,Made,31.0,,,,,,,,,,,,,,,,,
681,PT00M51.10S,2025-11-04T05:26:33.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,94.82588699080158,48.77450980392157,1610612747,110,123,2025-11-04T05:26:39Z,6690000,False,-6.0,-4.0,1,right,D. Ayton alley-oop DUNK (29 PTS) (N. Smith Jr. 6 AST),"[1629028, 1641733]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.72,Made,29.0,,,,N. Smith Jr.,1641733.0,6.0,,,,,,,,,,,
683,PT00M45.20S,2025-11-04T05:26:42.5Z,4,REGULAR,3pt,Jump Shot,[],1630166,36.48160315374508,46.568627450980394,1610612757,110,123,2025-11-04T05:26:47Z,6710000,False,17.0,290.0,1,left,MISS D. Avdija 29' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,29.09,Missed,,,,,,,,,,,,,,,,,,
684,PT00M43.00S,2025-11-04T05:26:44.8Z,4,REGULAR,rebound,offensive,[],201950,,,1610612757,110,123,2025-11-04T05:26:44Z,6720000,False,,,0,,J. Holiday REBOUND (Off:2 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,683.0,3.0,1.0,2.0,,,,,,
685,PT00M41.30S,2025-11-04T05:26:47.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203924,25.18068331143233,12.990196078431374,1610612757,113,123,2025-11-04T05:26:50Z,6730000,False,185.0,184.0,1,left,J. Grant 26' 3PT  (18 PTS) (J. Holiday 6 AST),"[203924, 201950]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.11,Made,18.0,,,,J. Holiday,201950.0,6.0,,,,,,,,,,,
687,PT00M23.40S,2025-11-04T05:27:09.9Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612747,113,123,2025-11-04T05:27:23Z,6750000,False,,,0,,M. Smart bad pass TURNOVER (5 TO),"[203935, 1631101]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,5.0,Sharpe,1631101.0,,,,,,,,,,,,,,
688,PT00M23.40S,2025-11-04T05:27:09.9Z,4,REGULAR,steal,,[],1631101,,,1610612757,113,123,2025-11-04T05:27:11Z,6760000,False,,,0,,S. Sharpe STEAL (3 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
689,PT00M17.50S,2025-11-04T05:27:16.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630166,5.601182654402102,48.03921568627451,1610612757,115,123,2025-11-04T05:30:51Z,6770000,False,10.0,0.0,1,left,D. Avdija running finger roll Layup (33 PTS) (J. Grant 4 AST),"[1630166, 203924]",1610612757.0,POR,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.98,Made,33.0,,,,J. Grant,203924.0,4.0,,,,,,,,,,,
691,PT00M00.00S,2025-11-04T05:27:37.3Z,4,REGULAR,period,end,[],0,,,1610612747,115,123,2025-11-04T05:27:37Z,6790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
