actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
597,PT02M26.00S,2025-02-22T02:20:42.7Z,4,REGULAR,2pt,Jump Shot,[],1642359,81.42247043363994,26.715686274509803,1610612752,137,98,2025-02-22T02:20:48Z,5840000,False,-116.0,122.0,1,right,MISS P. Dadiet 16' pullup Shot,[1642359],1610612752.0,NYK,pullup,,,Dadiet,P. Dadiet,,,,,Mid-Range,16-24 Left Center,16.87,Missed,,,,,,,,,,,,,,,,,,
598,PT02M23.00S,2025-02-22T02:20:45.7Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,137,98,2025-02-22T02:20:48Z,5850000,False,,,0,,I. Okoro REBOUND (Off:1 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Left Center,,,,597.0,5.0,4.0,1.0,,,,,,,,,,,,,
599,PT02M11.00S,2025-02-22T02:20:57.5Z,4,REGULAR,3pt,Jump Shot,[],1641854,5.206964520367937,94.85294117647058,1610612739,140,98,2025-02-22T02:21:04Z,5860000,False,-224.0,-4.0,1,left,C. Porter Jr. 3PT step back (13 PTS) (J. Tyson 3 AST),"[1641854, 1642281]",1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,22.43,Made,13.0,,,,,,,,,J. Tyson,1642281.0,3.0,,,,,,
602,PT01M56.00S,2025-02-22T02:21:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630346,73.14388961892247,13.970588235294118,1610612752,140,101,2025-02-22T02:21:18Z,5880000,False,-180.0,200.0,1,right,M. Ryan 26' 3PT  (3 PTS) (A. Hukporti 3 AST),"[1630346, 1630574]",1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,26.91,Made,3.0,,,,,,,,,A. Hukporti,1630574.0,3.0,,,,,,
604,PT01M39.00S,2025-02-22T02:21:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,17.821944809461236,43.627450980392155,1610612739,142,101,2025-02-22T02:22:55Z,5900000,False,32.0,115.0,1,left,J. Tyson 11' driving floating Jump Shot (4 PTS) (I. Okoro 1 AST),"[1642281, 1630171]",1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,11.93,Made,4.0,,,,,,,,,I. Okoro,1630171.0,1.0,,,,,,
606,PT01M25.00S,2025-02-22T02:21:49.4Z,4,REGULAR,3pt,Jump Shot,[],1630346,65.65374507227332,63.725490196078425,1610612752,142,101,2025-02-22T02:23:25Z,5920000,False,69.0,270.0,1,right,MISS M. Ryan 27' pullup 3PT,[1630346],1610612752.0,NYK,pullup,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,27.9,Missed,,,,,,,,,,,,,,,,,,
607,PT01M22.00S,2025-02-22T02:21:52.4Z,4,REGULAR,rebound,defensive,[],1641772,,,1610612739,142,101,2025-02-22T02:21:53Z,5930000,False,,,0,,N. Tomlin REBOUND (Off:1 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Center,,,,606.0,3.0,2.0,1.0,,,,,,,,,,,,,
608,PT01M09.00S,2025-02-22T02:22:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,19.004599211563733,46.32352941176471,1610612739,142,101,2025-02-22T02:22:09Z,5940000,False,18.0,126.0,1,left,MISS T. Thompson 12' floating Shot,[202684],1610612739.0,CLE,floating,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,12.74,Missed,,,,,,,,,,,,,,,,,,
609,PT01M07.00S,2025-02-22T02:22:07.5Z,4,REGULAR,rebound,offensive,[],1641854,,,1610612739,142,101,2025-02-22T02:22:09Z,5950000,False,,,0,,C. Porter Jr. REBOUND (Off:3 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,608.0,6.0,3.0,3.0,,,,,,,,,,,,,
610,PT01M04.00S,2025-02-22T02:22:10.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642281,27.808804204993432,20.34313725490196,1610612739,142,101,2025-02-22T02:22:14Z,5960000,False,148.0,209.0,1,left,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
611,PT01M02.00S,2025-02-22T02:22:12.4Z,4,REGULAR,rebound,defensive,[],1630346,,,1610612752,142,101,2025-02-22T02:22:14Z,5970000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,,,,610.0,1.0,1.0,0.0,,,,,,,,,,,,,
612,PT00M45.20S,2025-02-22T02:22:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,93.11760840998686,49.26470588235294,1610612752,142,103,2025-02-22T02:22:37Z,5980000,False,-4.0,12.0,1,right,D. Wright cutting Layup (4 PTS) (M. Ryan 1 AST),"[1626153, 1630346]",1610612752.0,NYK,cutting,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,1.27,Made,4.0,,,,,,,,,M. Ryan,1630346.0,1.0,,,,,,
614,PT00M20.70S,2025-02-22T02:22:57.3Z,4,REGULAR,3pt,Jump Shot,[],1641772,31.510758869908017,66.44454656862744,1610612739,142,103,2025-02-22T02:25:18Z,6000000,False,-82.0,244.0,1,left,MISS N. Tomlin 25' pullup 3PT,[1641772],1610612739.0,CLE,pullup,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
615,PT00M17.70S,2025-02-22T02:23:00.3Z,4,REGULAR,rebound,defensive,[],1642359,,,1610612752,142,103,2025-02-22T02:23:03Z,6010000,False,,,0,,P. Dadiet REBOUND (Off:0 Def:1),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Left Center,,,,614.0,1.0,1.0,0.0,,,,,,,,,,,,,
616,PT00M00.90S,2025-02-22T02:23:17.3Z,4,REGULAR,2pt,Jump Shot,[],1642359,92.13616951379764,88.99356617647058,1610612752,142,105,2025-02-22T02:24:50Z,6020000,False,195.0,21.0,1,right,P. Dadiet 19' Jump Shot (7 PTS) (M. Ryan 2 AST),"[1642359, 1630346]",1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Mid-Range,16-24 Right,19.62,Made,7.0,,,,,,,,,M. Ryan,1630346.0,2.0,,,,,,
618,PT00M00.00S,2025-02-22T02:23:28.2Z,4,REGULAR,period,end,[],0,,,1610612739,142,105,2025-02-22T02:23:28Z,6040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M00.00S,2025-02-22T02:23:37.9Z,4,REGULAR,game,end,[],0,,,0,142,105,2025-02-22T02:23:37Z,6050000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
