actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
581,PT04M44.00S,2024-11-21T02:29:58.8Z,4,REGULAR,rebound,defensive,[],1642281,,,1610612739,122,90,2024-11-21T02:31:02Z,5710000,False,,,0,,J. Tyson REBOUND (Off:4 Def:5),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,580.0,9.0,5.0,4.0,,,,,,,,,,,,,,
584,PT04M20.00S,2024-11-21T02:30:41.8Z,4,REGULAR,3pt,Jump Shot,[],1641854,59.21484888304862,44.6078431372549,1610612739,122,90,2024-11-21T02:31:22Z,5740000,False,-27.0,331.0,1,right,MISS C. Porter Jr. 33' pullup 3PT,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,33.2,Missed,,,,,,,,,,,,,,,,,,
585,PT04M20.00S,2024-11-21T02:30:44.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,122,90,2024-11-21T02:30:44Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,584.0,,,,,,,,,,,,,,,,,
586,PT04M20.00S,2024-11-21T02:30:45.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,122,90,2024-11-21T02:30:53Z,5760000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,1662.0,,,,,,,,,,,,
587,PT04M06.00S,2024-11-21T02:31:10.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631288,8.886333771353483,2.450980392156863,1610612740,122,93,2024-11-21T02:31:20Z,5770000,False,238.0,31.0,1,left,J. Cain 3PT  (6 PTS) (A. Reeves 1 AST),"[1631288, 1641810]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,23.97,Made,,,,,6.0,,,,,A. Reeves,1641810.0,1.0,,,,,,
589,PT03M54.00S,2024-11-21T02:31:25.0Z,4,REGULAR,foul,personal,[],1630527,,,1610612739,122,93,2024-11-21T02:31:42Z,5790000,False,,,0,,B. Boston Jr. personal FOUL (3 PF),"[1630527, 1642281]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,203593.0,,,,,,,3.0,0.0,Tyson,1642281.0,,
591,PT03M54.00S,2024-11-21T02:31:41.7Z,4,REGULAR,substitution,out,[],1630526,,,1610612739,122,93,2024-11-21T02:31:45Z,5810000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M54.00S,2024-11-21T02:31:41.7Z,4,REGULAR,substitution,in,[],1641998,,,1610612739,122,93,2024-11-21T02:31:45Z,5820000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M42.00S,2024-11-21T02:32:01.0Z,4,REGULAR,2pt,Jump Shot,[],1630550,79.188567674113,36.51960784313725,1610612739,124,93,2024-11-21T02:32:09Z,5830000,False,-67.0,143.0,1,right,J. Thor 15' turnaround Jump Shot (12 PTS) (L. Travers 3 AST),"[1630550, 1631247]",1610612739.0,CLE,turnaround,,,Thor,J. Thor,,,,,Mid-Range,8-16 Center,15.82,Made,,,,,12.0,,,,,L. Travers,1631247.0,3.0,,,,,,
594,PT03M28.00S,2024-11-21T02:32:16.0Z,4,REGULAR,3pt,Jump Shot,[],1641810,30.56833114323259,12.990196078431374,1610612740,124,93,2024-11-21T02:33:27Z,5840000,False,185.0,235.0,1,left,MISS A. Reeves 29' step back 3PT,[1641810],1610612740.0,NOP,step back,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,29.89,Missed,,,,,,,,,,,,,,,,,,
595,PT03M26.00S,2024-11-21T02:32:18.0Z,4,REGULAR,rebound,defensive,[],1642281,,,1610612739,124,93,2024-11-21T02:33:27Z,5850000,False,,,0,,J. Tyson REBOUND (Off:4 Def:6),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,594.0,10.0,6.0,4.0,,,,,,,,,,,,,,
596,PT03M18.00S,2024-11-21T02:32:26.0Z,4,REGULAR,turnover,lost ball,[],1630550,,,1610612739,124,93,2024-11-21T02:32:31Z,5860000,False,,,0,,J. Thor lost ball TURNOVER (2 TO),"[1630550, 1631288]",1610612739.0,CLE,,,,Thor,J. Thor,,,,,Mid-Range,16-24 Left,,,,,,,,,2.0,Cain,1631288.0,,,,,,,,,
597,PT03M18.00S,2024-11-21T02:32:26.0Z,4,REGULAR,steal,,[],1631288,,,1610612740,124,93,2024-11-21T02:32:28Z,5870000,False,,,0,,J. Cain STEAL (3 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
599,PT03M06.00S,2024-11-21T02:32:43.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,124,93,2024-11-21T02:32:43Z,5880000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M56.00S,2024-11-21T02:35:42.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630527,18.084756898817346,29.65686274509804,1610612740,124,93,2024-11-21T02:36:08Z,5890000,False,102.0,117.0,1,left,MISS B. Boston Jr. 15' step back Shot,[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Right,15.54,Missed,,,,,,,,,,,,,,,,,,
601,PT02M54.00S,2024-11-21T02:35:44.3Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612739,124,93,2024-11-21T02:35:52Z,5900000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612739.0,CLE,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Right,,,600.0,2.0,2.0,0.0,,,,,,,,,,,,,,
602,PT02M40.00S,2024-11-21T02:35:59.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,84.83902759526939,48.529411764705884,1610612739,126,93,2024-11-21T02:36:04Z,5910000,False,-7.0,90.0,1,right,T. Thompson 9' floating Jump Shot (6 PTS) (J. Tyson 7 AST),"[202684, 1642281]",1610612739.0,CLE,floating,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,,,,,6.0,,,,,J. Tyson,1642281.0,7.0,,,,,,
604,PT02M26.00S,2024-11-21T02:36:14.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,6.1268068331143235,43.38235294117647,1610612740,126,95,2024-11-21T02:36:36Z,5930000,False,33.0,5.0,1,left,A. Reeves driving floating bank Jump Shot (34 PTS) (T. Jemison III 1 AST),"[1641810, 1641998]",1610612740.0,NOP,driving floating bank,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,34.0,,,,,T. Jemison III,1641998.0,1.0,,,,,,
606,PT02M12.00S,2024-11-21T02:36:28.9Z,4,REGULAR,3pt,Jump Shot,[],1642281,94.56307490144546,96.56862745098039,1610612739,126,95,2024-11-21T02:37:02Z,5950000,False,233.0,-1.0,1,right,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
607,PT02M10.00S,2024-11-21T02:36:30.9Z,4,REGULAR,rebound,defensive,[],1641810,,,1610612740,126,95,2024-11-21T02:37:02Z,5960000,False,,,0,,A. Reeves REBOUND (Off:1 Def:4),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Right Corner 3,24+ Right,,,606.0,5.0,4.0,1.0,,,,,,,,,,,,,,
608,PT02M00.00S,2024-11-21T02:36:38.6Z,4,REGULAR,3pt,Jump Shot,[],1631288,3.4986859395532193,96.32352941176471,1610612740,126,98,2024-11-21T02:36:44Z,5970000,False,-232.0,-20.0,1,left,J. Cain 3PT  (9 PTS) (A. Reeves 2 AST),"[1631288, 1641810]",1610612740.0,NOP,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,23.24,Made,,,,,9.0,,,,,A. Reeves,1641810.0,2.0,,,,,,
610,PT01M38.00S,2024-11-21T02:37:07.3Z,4,REGULAR,3pt,Jump Shot,[],1631247,87.72996057818659,95.58823529411765,1610612739,126,98,2024-11-21T02:37:36Z,5990000,False,228.0,63.0,1,right,MISS L. Travers step back 3PT,[1631247],1610612739.0,CLE,step back,,,Travers,L. Travers,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
611,PT01M36.00S,2024-11-21T02:37:09.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,126,98,2024-11-21T02:41:21Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,610.0,,,,,,,,,,,,,,,,,
612,PT01M36.00S,2024-11-21T02:37:11.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,126,98,2024-11-21T02:37:20Z,6010000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,1628480.0,,,,,,,,,,,,
613,PT01M22.00S,2024-11-21T02:37:41.5Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612740,126,98,2024-11-21T02:37:49Z,6020000,False,,,0,,T. Thompson shooting personal FOUL (4 PF) (Jemison III 2 FT),"[202684, 1641998]",1610612739.0,CLE,shooting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,4.0,0.0,Jemison III,1641998.0,,
615,PT01M22.00S,2024-11-21T02:38:03.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641998,,,1610612740,126,98,2024-11-21T02:38:21Z,6040000,False,,,0,,MISS T. Jemison III Free Throw 1 of 2,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT01M22.00S,2024-11-21T02:38:03.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,126,98,2024-11-21T02:38:21Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,615.0,,,,,,,,,,,,,,,,,
617,PT01M22.00S,2024-11-21T02:38:03.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641998,,,1610612740,126,98,2024-11-21T02:38:21Z,6060000,False,,,0,,MISS T. Jemison III Free Throw 2 of 2,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT01M19.00S,2024-11-21T02:38:06.8Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,126,98,2024-11-21T02:38:21Z,6070000,False,,,0,,T. Thompson REBOUND (Off:2 Def:6),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,617.0,8.0,6.0,2.0,,,,,,,,,,,,,,
619,PT01M03.00S,2024-11-21T02:38:36.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,89.30683311432325,62.254901960784316,1610612739,128,98,2024-11-21T02:38:54Z,6080000,False,61.0,48.0,1,right,T. Thompson 7' driving Hook (8 PTS),[202684],1610612739.0,CLE,driving,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,,,,8.0,,,,,,,,,,,,,
620,PT00M43.90S,2024-11-21T02:38:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,6.258212877792378,48.529411764705884,1610612740,128,100,2024-11-21T02:39:24Z,6090000,False,7.0,6.0,1,left,B. Boston Jr. driving reverse Layup (14 PTS) (A. Reeves 3 AST),"[1630527, 1641810]",1610612740.0,NOP,driving reverse,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,14.0,,,,,A. Reeves,1641810.0,3.0,,,,,,
622,PT00M33.80S,2024-11-21T02:39:15.5Z,4,REGULAR,3pt,Jump Shot,[],1631247,94.03745072273325,96.07843137254902,1610612739,128,100,2024-11-21T02:39:47Z,6110000,False,230.0,4.0,1,right,MISS L. Travers 3PT,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
623,PT00M31.60S,2024-11-21T02:39:17.7Z,4,REGULAR,rebound,offensive,[],1642281,,,1610612739,128,100,2024-11-21T02:39:47Z,6120000,False,,,0,,J. Tyson REBOUND (Off:5 Def:6),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Right Corner 3,24+ Right,,,622.0,11.0,6.0,5.0,,,,,,,,,,,,,,
624,PT00M15.20S,2024-11-21T02:39:32.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,128,100,2024-11-21T02:39:38Z,6130000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,203593.0,,,,,,,,,,,,
625,PT00M08.00S,2024-11-21T02:39:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630527,5.338370565045992,49.26470588235294,1610612740,128,100,2024-11-21T02:41:55Z,6140000,False,4.0,-2.0,1,left,MISS B. Boston Jr. driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
626,PT00M06.90S,2024-11-21T02:39:56.4Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,128,100,2024-11-21T02:41:55Z,6150000,False,,,0,,T. Thompson REBOUND (Off:2 Def:7),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,625.0,9.0,7.0,2.0,,,,,,,,,,,,,,
627,PT00M00.00S,2024-11-21T02:40:09.8Z,4,REGULAR,period,end,[],0,,,1610612739,128,100,2024-11-21T02:40:09Z,6160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2024-11-21T02:40:22.6Z,4,REGULAR,game,end,[],0,,,0,128,100,2024-11-21T02:40:22Z,6170000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
