actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
425,PT03M41.00S,2026-01-10T19:44:08.0Z,3,REGULAR,substitution,in,[],203944,,,1610612739,86,84,2026-01-10T19:44:16Z,4210000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M41.00S,2026-01-10T19:44:30.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,87,84,2026-01-10T19:44:30Z,4220000,False,,,0,,E. Mobley Free Throw 2 of 2 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
427,PT03M32.00S,2026-01-10T19:44:45.5Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612750,87,84,2026-01-10T19:44:52Z,4230000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630596, 1630162]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,
429,PT03M32.00S,2026-01-10T19:45:23.3Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,87,85,2026-01-10T19:45:42Z,4250000,False,,,0,,A. Edwards Free Throw 1 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
430,PT03M32.00S,2026-01-10T19:45:23.3Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,87,85,2026-01-10T19:45:42Z,4260000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
431,PT03M30.00S,2026-01-10T19:45:25.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612739,87,85,2026-01-10T19:45:42Z,4270000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,430.0,2.0,2.0,0.0,,,,,,,,,,,,,
432,PT03M19.00S,2026-01-10T19:45:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,72.61826544021025,82.35294117647058,1610612739,90,85,2026-01-10T19:45:57Z,4280000,False,162.0,205.0,1,right,D. Mitchell 26' 3PT pullup (19 PTS) (C. Porter Jr. 3 AST),"[1628378, 1641854]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,26.11,Made,,,,,19.0,C. Porter Jr.,1641854.0,3.0,,,,,,,,,
434,PT03M07.00S,2026-01-10T19:46:05.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.488173455978973,28.431372549019606,1610612750,90,85,2026-01-10T19:46:09Z,4300000,False,108.0,243.0,1,left,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,26.63,Missed,,,,,,,,,,,,,,,,,
435,PT03M03.00S,2026-01-10T19:46:09.2Z,3,REGULAR,rebound,defensive,[],1641854,,,1610612739,90,85,2026-01-10T19:46:09Z,4310000,False,,,0,,C. Porter Jr. REBOUND (Off:2 Def:2),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,434.0,4.0,2.0,2.0,,,,,,,,,,,,,
436,PT03M00.00S,2026-01-10T19:46:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,84.97043363994744,43.872549019607845,1610612739,92,85,2026-01-10T19:47:11Z,4320000,False,-31.0,89.0,1,right,D. Mitchell 9' driving floating Jump Shot (21 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,9.39,Made,,,,,21.0,,,,,,,,,,,,
437,PT03M00.00S,2026-01-10T19:46:18.2Z,3,REGULAR,foul,personal,['1freethrow'],1641740,,,1610612739,92,85,2026-01-10T19:46:27Z,4330000,False,,,0,,J. Clark shooting personal FOUL (2 PF) (Mitchell 1 FT),"[1641740, 1628378]",1610612750.0,MIN,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,,,,
439,PT03M00.00S,2026-01-10T19:46:32.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612739,92,85,2026-01-10T19:46:56Z,4350000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M00.00S,2026-01-10T19:46:32.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612739,92,85,2026-01-10T19:46:56Z,4360000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M00.00S,2026-01-10T19:46:55.2Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,92,85,2026-01-10T19:46:57Z,4370000,False,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
442,PT02M58.00S,2026-01-10T19:46:57.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,92,85,2026-01-10T19:46:57Z,4380000,False,,,0,,N. Reid REBOUND (Off:2 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,441.0,5.0,3.0,2.0,,,,,,,,,,,,,
443,PT02M41.00S,2026-01-10T19:47:15.9Z,3,REGULAR,turnover,double dribble,[],203944,,,1610612750,92,85,2026-01-10T19:47:22Z,4390000,False,,,0,,J. Randle double dribble TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,1146.0,,,,,,,,,,,,,,,,,2.0,,
444,PT02M17.00S,2026-01-10T19:47:49.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630596,93.24901445466492,50.0,1610612739,94,85,2026-01-10T19:47:52Z,4400000,False,0.0,11.0,1,right,E. Mobley DUNK (17 PTS) (C. Porter Jr. 4 AST),"[1630596, 1641854]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,1.1,Made,,,,,17.0,C. Porter Jr.,1641854.0,4.0,,,,,,,,,
446,PT01M51.00S,2026-01-10T19:48:14.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,9.937582128777924,42.8921568627451,1610612750,94,85,2026-01-10T19:48:18Z,4420000,False,36.0,41.0,1,left,MISS N. Reid driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,5.42,Missed,,,,,,,,,,,,,,,,,
447,PT01M49.00S,2026-01-10T19:48:16.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,94,85,2026-01-10T19:48:18Z,4430000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,446.0,3.0,2.0,1.0,,,,,,,,,,,,,
448,PT01M42.00S,2026-01-10T19:48:23.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,69.33311432325887,71.56862745098039,1610612739,97,85,2026-01-10T19:48:29Z,4440000,False,108.0,236.0,1,right,D. Mitchell 25' 3PT step back (24 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,25.93,Made,,,,,24.0,,,,,,,,,,,,
449,PT01M27.00S,2026-01-10T19:48:38.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,20.97568988173456,89.4607843137255,1610612750,97,88,2026-01-10T19:48:43Z,4450000,False,-197.0,145.0,1,left,A. Edwards 24' 3PT step back (25 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,24.47,Made,,,,,25.0,,,,,,,,,,,,
450,PT01M18.00S,2026-01-10T19:48:50.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612739,97,88,2026-01-10T19:48:57Z,4460000,False,,,0,,J. Clark personal FOUL (3 PF) (Mitchell 2 FT),"[1641740, 1628378]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Right Center,1146.0,,,,,,,,,,,3.0,0.0,Mitchell,1628378.0,,,,,
452,PT01M18.00S,2026-01-10T19:49:23.1Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,98,88,2026-01-10T19:49:23Z,4480000,False,,,0,,D. Mitchell Free Throw 1 of 2 (25 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
453,PT01M18.00S,2026-01-10T19:49:43.7Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,99,88,2026-01-10T19:49:43Z,4490000,False,,,0,,D. Mitchell Free Throw 2 of 2 (26 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,
454,PT01M08.00S,2026-01-10T19:50:00.3Z,3,REGULAR,turnover,traveling,[],1629675,,,1610612750,99,88,2026-01-10T19:50:08Z,4500000,False,,,0,,N. Reid traveling TURNOVER (3 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,1627962.0,,,,,,,,,,,,,,,,,3.0,,
455,PT00M52.60S,2026-01-10T19:50:24.1Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,99,88,2026-01-10T19:50:27Z,4510000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1630538]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Hyland,1630538.0
456,PT00M52.60S,2026-01-10T19:50:24.1Z,3,REGULAR,steal,,[],1630538,,,1610612750,99,88,2026-01-10T19:54:13Z,4520000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
457,PT00M49.30S,2026-01-10T19:50:29.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,11.251642575558476,34.068627450980394,1610612750,99,90,2026-01-10T19:51:02Z,4530000,False,80.0,53.0,1,left,J. Randle 9' floating Jump Shot (15 PTS) (J. Clark 1 AST),"[203944, 1641740]",1610612750.0,MIN,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,9.59,Made,,,,,15.0,J. Clark,1641740.0,1.0,,,,,,,,,
459,PT00M49.30S,2026-01-10T19:50:32.9Z,3,REGULAR,foul,personal,['1freethrow'],1642281,,,1610612750,99,90,2026-01-10T19:50:39Z,4550000,False,,,0,,J. Tyson shooting personal FOUL (1 PF) (Randle 1 FT),"[1642281, 203944]",1610612739.0,CLE,shooting,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,1.0,0.0,Randle,203944.0,,,,,
461,PT00M49.30S,2026-01-10T19:50:59.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203944,,,1610612750,99,91,2026-01-10T19:50:59Z,4570000,False,,,0,,J. Randle Free Throw 1 of 1 (16 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
462,PT00M32.60S,2026-01-10T19:51:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630596,68.15045992115637,33.57843137254902,1610612739,99,91,2026-01-10T19:51:20Z,4580000,False,-82.0,247.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,26.02,Missed,,,,,,,,,,,,,,,,,
463,PT00M30.20S,2026-01-10T19:51:19.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,99,91,2026-01-10T19:51:19Z,4590000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,462.0,4.0,3.0,1.0,,,,,,,,,,,,,
464,PT00M11.10S,2026-01-10T19:51:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.521024967148489,50.245098039215684,1610612750,99,91,2026-01-10T19:54:03Z,4600000,False,-1.0,9.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612750.0,MIN,driving,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,0.89,Missed,,,,,,,,,,,,,,,,,
465,PT00M09.30S,2026-01-10T19:51:42.6Z,3,REGULAR,rebound,defensive,[],1641854,,,1610612739,99,91,2026-01-10T19:55:43Z,4610000,False,,,0,,C. Porter Jr. REBOUND (Off:2 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,464.0,5.0,3.0,2.0,,,,,,,,,,,,,
466,PT00M05.40S,2026-01-10T19:51:47.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,69.20170827858082,19.607843137254903,1610612739,99,91,2026-01-10T19:54:17Z,4620000,False,-152.0,237.0,1,right,MISS D. Mitchell 28' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,28.16,Missed,,,,,,,,,,,,,,,,,
467,PT00M02.70S,2026-01-10T19:51:49.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,99,91,2026-01-10T19:54:17Z,4630000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,466.0,5.0,4.0,1.0,,,,,,,,,,,,,
468,PT00M00.00S,2026-01-10T19:51:56.6Z,3,REGULAR,period,end,[],0,,,1610612750,99,91,2026-01-10T19:51:56Z,4640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,out,['startperiod'],1642281,,,1610612750,99,91,2026-01-10T19:55:09Z,4650000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,99,91,2026-01-10T19:55:09Z,4660000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,99,91,2026-01-10T19:55:09Z,4670000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,99,91,2026-01-10T19:55:09Z,4680000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,in,['startperiod'],1630241,,,1610612750,99,91,2026-01-10T19:55:09Z,4690000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,99,91,2026-01-10T19:55:09Z,4700000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,99,91,2026-01-10T19:55:09Z,4710000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2026-01-10T19:52:15.0Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,99,91,2026-01-10T19:55:09Z,4720000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2026-01-10T19:55:33.5Z,4,REGULAR,period,start,[],0,,,1610612750,99,91,2026-01-10T19:55:33Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M41.00S,2026-01-10T19:55:51.8Z,4,REGULAR,3pt,Jump Shot,[],1629675,31.61957950065703,40.931372549019606,1610612750,99,91,2026-01-10T19:56:20Z,4740000,False,45.0,245.0,1,left,MISS N. Reid 24' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,24.89,Missed,,,,,,,,,,,,,,,,,
480,PT11M41.00S,2026-01-10T19:55:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,99,91,2026-01-10T19:56:20Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,479.0,,,,,,,,,,,,,,,,
481,PT11M41.00S,2026-01-10T19:55:57.8Z,4,REGULAR,foul,personal,[],1628378,,,1610612750,99,91,2026-01-10T19:56:02Z,4760000,False,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1628378, 203497]",1610612739.0,CLE,loose ball,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,,
483,PT11M32.00S,2026-01-10T19:56:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,6.783837056504599,48.529411764705884,1610612750,99,93,2026-01-10T19:56:25Z,4780000,False,7.0,11.0,1,left,D. DiVincenzo driving Layup (13 PTS) (B. Hyland 6 AST),"[1628978, 1630538]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,1.35,Made,,,,,13.0,B. Hyland,1630538.0,6.0,,,,,,,,,
485,PT11M21.00S,2026-01-10T19:56:38.1Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612739,99,93,2026-01-10T19:56:51Z,4800000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Mitchell 2 FT),"[1630183, 1628378]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,4.0,0.0,Mitchell,1628378.0,,,,,
487,PT11M21.00S,2026-01-10T19:57:06.3Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,100,93,2026-01-10T19:57:06Z,4820000,False,,,0,,D. Mitchell Free Throw 1 of 2 (27 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,
488,PT11M21.00S,2026-01-10T19:57:25.6Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,101,93,2026-01-10T19:57:25Z,4830000,False,,,0,,D. Mitchell Free Throw 2 of 2 (28 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,
489,PT11M07.00S,2026-01-10T19:57:41.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,11.514454664914586,37.745098039215684,1610612750,101,95,2026-01-10T19:58:55Z,4840000,False,61.0,56.0,1,left,N. Reid 8' driving Hook (15 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Right,,8.28,Made,,,,,15.0,,,,,,,,,,,,
490,PT10M57.00S,2026-01-10T19:57:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.24901445466492,50.73529411764706,1610612739,103,95,2026-01-10T19:57:54Z,4850000,False,4.0,11.0,1,right,E. Mobley alley-oop DUNK (19 PTS) (D. Mitchell 5 AST),"[1630596, 1628378]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,1.16,Made,,,,,19.0,D. Mitchell,1628378.0,5.0,,,,,,,,,
492,PT10M44.00S,2026-01-10T19:58:04.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,28.597240473061763,23.774509803921568,1610612750,103,98,2026-01-10T19:58:07Z,4870000,False,131.0,216.0,1,left,B. Hyland 25' 3PT pullup (10 PTS),[1630538],1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,25.29,Made,,,,,10.0,,,,,,,,,,,,
493,PT10M27.00S,2026-01-10T19:58:21.9Z,4,REGULAR,2pt,Hook,[],1630596,90.62089356110381,32.35294117647059,1610612739,105,98,2026-01-10T19:58:28Z,4880000,False,-88.0,36.0,1,right,E. Mobley 9' turnaround Hook (21 PTS) (D. Mitchell 6 AST),"[1630596, 1628378]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,9.52,Made,,,,,21.0,D. Mitchell,1628378.0,6.0,,,,,,,,,
495,PT10M19.00S,2026-01-10T19:58:29.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.017739816031538,62.254901960784316,1610612750,105,100,2026-01-10T19:58:33Z,4900000,False,-61.0,32.0,1,left,J. McDaniels 6' driving floating Jump Shot (9 PTS) (D. DiVincenzo 5 AST),"[1630183, 1628978]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,6.93,Made,,,,,9.0,D. DiVincenzo,1628978.0,5.0,,,,,,,,,
497,PT10M00.00S,2026-01-10T19:58:48.6Z,4,REGULAR,3pt,Jump Shot,[],1630241,75.90341655716163,87.25490196078431,1610612739,108,100,2026-01-10T19:58:51Z,4920000,False,186.0,174.0,1,right,S. Merrill 25' 3PT  (20 PTS) (D. Mitchell 7 AST),"[1630241, 1628378]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,25.49,Made,,,,,20.0,D. Mitchell,1628378.0,7.0,,,,,,,,,
499,PT09M41.00S,2026-01-10T19:59:06.5Z,4,REGULAR,3pt,Jump Shot,[],1628978,27.151773981603156,7.107843137254902,1610612750,108,100,2026-01-10T19:59:10Z,4940000,False,214.0,203.0,1,left,MISS D. DiVincenzo 29' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,29.51,Missed,,,,,,,,,,,,,,,,,
500,PT09M38.00S,2026-01-10T19:59:09.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,108,100,2026-01-10T19:59:10Z,4950000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,499.0,4.0,3.0,1.0,,,,,,,,,,,,,
501,PT09M23.00S,2026-01-10T19:59:25.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.23324572930355,37.00980392156863,1610612739,110,100,2026-01-10T19:59:28Z,4960000,False,-65.0,86.0,1,right,E. Mobley 10' pullup Jump Shot (23 PTS) (D. Mitchell 8 AST),"[1630596, 1628378]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,10.8,Made,,,,,23.0,D. Mitchell,1628378.0,8.0,,,,,,,,,
503,PT09M06.00S,2026-01-10T19:59:41.0Z,4,REGULAR,3pt,Jump Shot,[],1629675,21.895532194480946,89.70588235294117,1610612750,110,103,2026-01-10T19:59:44Z,4980000,False,-199.0,153.0,1,left,N. Reid 25' 3PT  (18 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,25.08,Made,,,,,18.0,J. McDaniels,1630183.0,1.0,,,,,,,,,
505,PT08M53.00S,2026-01-10T19:59:54.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,67.62483574244416,62.5,1610612739,110,103,2026-01-10T19:59:59Z,5000000,False,62.0,252.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,25.94,Missed,,,,,,,,,,,,,,,,,
506,PT08M50.00S,2026-01-10T19:59:58.6Z,4,REGULAR,rebound,offensive,[],1641854,,,1610612739,110,103,2026-01-10T19:59:58Z,5010000,False,,,0,,C. Porter Jr. REBOUND (Off:3 Def:3),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,505.0,6.0,3.0,3.0,,,,,,,,,,,,,
507,PT08M50.00S,2026-01-10T20:00:00.5Z,4,REGULAR,turnover,bad pass,[],1630596,,,1610612739,110,103,2026-01-10T20:02:38Z,5020000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 203497]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0
508,PT08M50.00S,2026-01-10T20:00:00.5Z,4,REGULAR,steal,,[],203497,,,1610612750,110,103,2026-01-10T20:00:02Z,5030000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
509,PT08M48.00S,2026-01-10T20:00:03.3Z,4,REGULAR,turnover,lost ball,[],203497,,,1610612750,110,103,2026-01-10T20:02:43Z,5040000,False,,,0,,R. Gobert lost ball TURNOVER (2 TO),"[203497, 1630241]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Merrill,1630241.0
