actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
623,PT01M37.00S,2022-01-17T22:47:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630537,75.73915900131406,12.74509803921569,1610612754,130,124,2022-01-17T22:47:18Z,6190000,-186.0,176.0,1,right,C. Duarte 25' 3PT step back (24 PTS) (G. Bitadze 2 AST),"[1630537, 1629048]",1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,,,,,25.6,Made,24.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,
625,PT01M23.00S,2022-01-17T22:47:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201587,6.225361366622863,47.05882352941176,1610612746,132,124,2022-01-17T22:50:24Z,6210000,15.0,6.0,1,left,N. Batum cutting Layup (32 PTS) (I. Zubac 4 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,,,,,1.59,Made,32.0,I. Zubac,1627826.0,4.0,,,,,,,,,,
627,PT01M15.00S,2022-01-17T22:47:36.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,84.28055190538765,44.36274509803921,1610612754,132,126,2022-01-17T22:47:42Z,6230000,-28.0,95.0,1,right,C. LeVert 9' pullup Jump Shot (22 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,,9.94,Made,22.0,,,,,,,,,,,,,
628,PT00M51.80S,2022-01-17T22:48:04.7Z,4,REGULAR,3pt,Jump Shot,[],202704,20.811432325886997,8.088235294117652,1610612746,132,126,2022-01-17T22:53:47Z,6240000,210.0,143.0,1,left,MISS R. Jackson 25' step back 3PT - blocked,"[202704, 1629048]",1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,,25.38,Missed,,,,,,,,,,,,,Bitadze,1629048.0
629,PT00M51.80S,2022-01-17T22:48:04.7Z,4,REGULAR,block,,[],1629048,,,1610612746,132,126,2022-01-17T22:48:08Z,6250000,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M51.80S,2022-01-17T22:48:04.7Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,132,126,2022-01-17T22:49:07Z,6260000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,628.0,5.0,2.0,3.0,,,,,,
631,PT00M51.80S,2022-01-17T22:48:12.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,132,126,2022-01-17T22:48:22Z,6270000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,,,,202053.0,,,,,,,,,,,,,,,,
632,PT00M51.80S,2022-01-17T22:48:17.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612754,132,126,2022-01-17T22:48:26Z,6280000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M51.80S,2022-01-17T22:48:17.6Z,4,REGULAR,substitution,in,[],1629611,,,1610612754,132,126,2022-01-17T22:48:26Z,6290000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M45.00S,2022-01-17T22:48:35.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,92.82194480946123,44.607843137254896,1610612754,132,128,2022-01-17T22:48:46Z,6300000,-27.0,15.0,1,right,C. LeVert driving Layup (24 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,,,,,3.09,Made,24.0,,,,,,,,,,,,,
635,PT00M36.90S,2022-01-17T22:48:52.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612746,132,128,2022-01-17T22:55:43Z,6310000,,,0,,C. LeVert personal FOUL (5 PF) (Jackson 2 FT),"[1627747, 202704]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,203592.0,,,,,,,,,,,5.0,0.0,Jackson,202704.0,,
637,PT00M36.90S,2022-01-17T22:49:32.1Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,133,128,2022-01-17T22:55:43Z,6330000,,,0,,R. Jackson Free Throw 1 of 2 (20 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
640,PT00M36.90S,2022-01-17T22:49:32.1Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,133,128,2022-01-17T22:55:43Z,6335000,,,0,,MISS R. Jackson Free Throw 2 of 2,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,
641,PT00M36.90S,2022-01-17T22:49:32.1Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612754,133,128,2022-01-17T22:55:43Z,6337500,,,0,,G. Bitadze REBOUND (Off:5 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,640.0,8.0,3.0,5.0,,,,,,
638,PT00M36.90S,2022-01-17T22:49:41.6Z,4,REGULAR,substitution,out,[],203200,,,1610612754,133,128,2022-01-17T22:55:33Z,6340000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M36.90S,2022-01-17T22:49:41.6Z,4,REGULAR,substitution,in,[],1628470,,,1610612754,133,128,2022-01-17T22:55:33Z,6350000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M36.60S,2022-01-17T22:50:18.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,133,128,2022-01-17T22:55:33Z,6355000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M36.60S,2022-01-17T22:51:16.0Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,133,128,2022-01-17T22:51:44Z,6390000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M36.60S,2022-01-17T22:51:16.0Z,4,REGULAR,substitution,in,[],203200,,,1610612754,133,128,2022-01-17T22:51:44Z,6400000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M31.30S,2022-01-17T22:51:54.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.3318002628121,50.98039215686275,1610612754,133,130,2022-01-17T22:52:03Z,6410000,5.0,85.0,1,right,C. LeVert 8' fadeaway Jump Shot (26 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,,,,,8.55,Made,26.0,,,,,,,,,,,,,
646,PT00M30.90S,2022-01-17T22:52:07.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,133,130,2022-01-17T22:52:07Z,6420000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M30.90S,2022-01-17T22:52:53.6Z,4,REGULAR,substitution,out,[],1630537,,,1610612746,133,130,2022-01-17T22:53:29Z,6430000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M30.90S,2022-01-17T22:52:53.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612746,133,130,2022-01-17T22:53:29Z,6440000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M30.90S,2022-01-17T22:52:53.6Z,4,REGULAR,substitution,in,[],1628470,,,1610612746,133,130,2022-01-17T22:53:29Z,6450000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M30.90S,2022-01-17T22:52:53.6Z,4,REGULAR,substitution,in,[],1629052,,,1610612746,133,130,2022-01-17T22:53:29Z,6460000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M28.80S,2022-01-17T22:53:37.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202704,6.750985545335084,50.73529411764706,1610612746,135,130,2022-01-17T22:53:49Z,6470000,-4.0,11.0,1,left,R. Jackson driving DUNK (22 PTS) (N. Batum 3 AST),"[202704, 201587]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,,1.16,Made,22.0,N. Batum,201587.0,3.0,,,,,,,,,,
653,PT00M28.80S,2022-01-17T22:53:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,135,130,2022-01-17T22:53:46Z,6490000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M28.80S,2022-01-17T22:54:58.4Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,135,130,2022-01-17T22:55:16Z,6500000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M28.80S,2022-01-17T22:54:58.4Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,135,130,2022-01-17T22:55:16Z,6510000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M28.80S,2022-01-17T22:54:58.4Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,135,130,2022-01-17T22:55:16Z,6520000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M28.80S,2022-01-17T22:54:58.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,135,130,2022-01-17T22:55:16Z,6530000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M21.70S,2022-01-17T22:55:51.2Z,4,REGULAR,foul,offensive,['inpenalty'],1627747,,,1610612754,135,130,2022-01-17T22:58:09Z,6560000,,,0,,C. LeVert offensive FOUL (6 PF),"[1627747, 201587]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,202053.0,,,,,,,,,,,6.0,0.0,Batum,201587.0,,
662,PT00M21.70S,2022-01-17T22:55:51.2Z,4,REGULAR,turnover,offensive foul,[],1627747,,,1610612754,135,130,2022-01-17T22:56:30Z,6580000,,,0,,C. LeVert offensive foul TURNOVER (2 TO),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,2.0,,,203592.0,,,,,,,,,,,,,,,,
663,PT00M21.70S,2022-01-17T22:56:11.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,135,130,2022-01-17T22:56:11Z,6590000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,out,[],1627747,,,1610612746,135,130,2022-01-17T22:57:24Z,6600000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,out,[],1629048,,,1610612746,135,130,2022-01-17T22:57:24Z,6610000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612746,135,130,2022-01-17T22:57:24Z,6620000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,in,[],1630613,,,1610612746,135,130,2022-01-17T22:57:24Z,6630000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,in,[],1629052,,,1610612746,135,130,2022-01-17T22:57:24Z,6640000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M21.70S,2022-01-17T22:56:57.3Z,4,REGULAR,substitution,in,[],1628470,,,1610612746,135,130,2022-01-17T22:57:24Z,6650000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M20.20S,2022-01-17T22:57:43.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612746,135,130,2022-01-17T22:58:03Z,6680000,,,0,,J. Holiday take personal FOUL (1 PF) (Jackson 2 FT),"[203200, 202704]",1610612754.0,IND,take,,,Holiday,J. Holiday,,,,,,,,203592.0,,,,,,,,,,,1.0,0.0,Jackson,202704.0,,
674,PT00M20.20S,2022-01-17T22:58:18.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202704,,,1610612746,136,130,2022-01-17T22:58:18Z,6700000,,,0,,R. Jackson Free Throw 1 of 2 (23 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
675,PT00M20.20S,2022-01-17T22:58:19.5Z,4,REGULAR,substitution,out,[],1629052,,,1610612746,136,130,2022-01-17T22:58:28Z,6710000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M20.20S,2022-01-17T22:58:19.5Z,4,REGULAR,substitution,out,[],1628470,,,1610612746,136,130,2022-01-17T22:58:28Z,6720000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M20.20S,2022-01-17T22:58:19.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612746,136,130,2022-01-17T22:58:28Z,6730000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M20.20S,2022-01-17T22:58:19.5Z,4,REGULAR,substitution,in,[],1629048,,,1610612746,136,130,2022-01-17T22:58:28Z,6740000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M20.20S,2022-01-17T22:58:51.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202704,,,1610612746,137,130,2022-01-17T22:58:51Z,6750000,,,0,,R. Jackson Free Throw 2 of 2 (24 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
680,PT00M14.80S,2022-01-17T22:58:58.6Z,4,REGULAR,3pt,Jump Shot,[],203200,66.01511169513799,49.01960784313726,1610612754,137,133,2022-01-17T22:59:07Z,6760000,-5.0,267.0,1,right,J. Holiday 26' 3PT  (18 PTS) (D. Washington Jr. 2 AST),"[203200, 1630613]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,26.7,Made,18.0,D. Washington Jr.,1630613.0,2.0,,,,,,,,,,
682,PT00M12.40S,2022-01-17T22:59:06.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612746,137,133,2022-01-17T22:59:18Z,6780000,,,0,,C. Duarte take personal FOUL (4 PF) (Jackson 2 FT),"[1630537, 202704]",1610612754.0,IND,take,,,Duarte,C. Duarte,,,,,,,,203592.0,,,,,,,,,,,4.0,0.0,Jackson,202704.0,,
684,PT00M12.40S,2022-01-17T22:59:43.6Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,138,133,2022-01-17T22:59:43Z,6800000,,,0,,R. Jackson Free Throw 1 of 2 (25 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
685,PT00M12.40S,2022-01-17T23:00:06.8Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,139,133,2022-01-17T23:00:06Z,6810000,,,0,,R. Jackson Free Throw 2 of 2 (26 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
686,PT00M01.80S,2022-01-17T23:00:19.6Z,4,REGULAR,3pt,Jump Shot,[],203200,62.46714848883049,63.970588235294116,1610612754,139,133,2022-01-17T23:01:27Z,6820000,70.0,300.0,1,right,MISS J. Holiday 30' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,,30.83,Missed,,,,,,,,,,,,,,
687,PT00M00.70S,2022-01-17T23:00:20.7Z,4,REGULAR,rebound,defensive,[],202694,,,1610612746,139,133,2022-01-17T23:01:09Z,6830000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:7),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,686.0,8.0,7.0,1.0,,,,,,
688,PT00M00.00S,2022-01-17T23:00:33.3Z,4,REGULAR,period,end,[],0,,,1610612746,139,133,2022-01-17T23:00:33Z,6840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2022-01-17T23:03:26.3Z,4,REGULAR,game,end,[],0,,,0,139,133,2022-01-17T23:03:26Z,6850000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
