actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
611,PT00M11.00S,2021-11-12T05:45:54.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612746,108,107,2021-11-12T05:46:37Z,6060000,,,0,,D. Robinson take personal FOUL (5 PF) (Jackson 2 FT),"[1629130, 202704]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,,,,,,,,,201246.0,5.0,0.0,Jackson,202704.0,,,,,,,,
613,PT00M11.00S,2021-11-12T05:46:38.6Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,109,107,2021-11-12T05:46:38Z,6080000,,,0,,R. Jackson Free Throw 1 of 2 (19 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,,,,,,,,19.0,,,,,,,
614,PT00M11.00S,2021-11-12T05:46:40.6Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,109,107,2021-11-12T05:46:45Z,6090000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M11.00S,2021-11-12T05:46:40.6Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,109,107,2021-11-12T05:46:45Z,6100000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M11.00S,2021-11-12T05:47:01.4Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,110,107,2021-11-12T05:47:01Z,6110000,,,0,,R. Jackson Free Throw 2 of 2 (20 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,,,,,,,,20.0,,,,,,,
617,PT00M11.00S,2021-11-12T05:47:08.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,110,107,2021-11-12T05:47:08Z,6120000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M04.90S,2021-11-12T05:48:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,93.34756898817345,52.450980392156865,1610612748,110,109,2021-11-12T05:48:51Z,6130000,12.0,10.0,1,right,K. Lowry driving Layup (25 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,1.59,Made,,,,,,,,,,,,25.0,,,,,,,
619,PT00M04.90S,2021-11-12T05:48:52.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,110,109,2021-11-12T05:48:52Z,6140000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M04.90S,2021-11-12T05:49:53.6Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,110,109,2021-11-12T05:49:56Z,6150000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M04.90S,2021-11-12T05:49:53.6Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,110,109,2021-11-12T05:49:56Z,6160000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M04.90S,2021-11-12T05:50:04.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612746,110,109,2021-11-12T05:50:17Z,6170000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M04.90S,2021-11-12T05:50:04.6Z,4,REGULAR,substitution,in,[],1628997,,,1610612746,110,109,2021-11-12T05:50:17Z,6180000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M03.90S,2021-11-12T05:50:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612746,110,109,2021-11-12T05:50:36Z,6190000,,,0,,C. Martin take personal FOUL (1 PF) (Jackson 2 FT),"[1628997, 202704]",1610612748.0,MIA,take,,,Martin,C. Martin,,,,,,,,,,,,,1148.0,1.0,0.0,Jackson,202704.0,,,,,,,,
626,PT00M03.90S,2021-11-12T05:50:57.8Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,111,109,2021-11-12T05:50:57Z,6210000,,,0,,R. Jackson Free Throw 1 of 2 (21 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,,,,,,,,21.0,,,,,,,
627,PT00M03.90S,2021-11-12T05:51:20.4Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,112,109,2021-11-12T05:51:20Z,6220000,,,0,,R. Jackson Free Throw 2 of 2 (22 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,,,,,,,,22.0,,,,,,,
628,PT00M03.90S,2021-11-12T05:51:24.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,112,109,2021-11-12T05:51:24Z,6230000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M03.90S,2021-11-12T05:52:20.4Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,112,109,2021-11-12T05:52:23Z,6240000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M03.90S,2021-11-12T05:52:20.4Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,112,109,2021-11-12T05:52:23Z,6250000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M03.90S,2021-11-12T05:52:34.2Z,4,REGULAR,substitution,out,[],1628379,,,1610612748,112,109,2021-11-12T05:52:39Z,6260000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M03.90S,2021-11-12T05:52:34.2Z,4,REGULAR,substitution,in,[],1629611,,,1610612748,112,109,2021-11-12T05:52:39Z,6270000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M01.40S,2021-11-12T05:52:52.5Z,4,REGULAR,turnover,bad pass,[],200782,,,1610612748,112,109,2021-11-12T05:53:01Z,6280000,,,0,,P. Tucker bad pass TURNOVER (3 TO),"[200782, 201587]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,3.0,Batum,201587.0,
634,PT00M01.40S,2021-11-12T05:52:52.5Z,4,REGULAR,steal,,[],201587,,,1610612746,112,109,2021-11-12T05:52:55Z,6290000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M00.10S,2021-11-12T05:53:27.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629611,7.933639947437584,54.65686274509804,1610612746,112,109,2021-11-12T05:55:45Z,6300000,-23.0,22.0,1,left,MISS T. Mann running DUNK,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
636,PT00M00.10S,2021-11-12T05:53:27.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,112,109,2021-11-12T05:55:45Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2021-11-12T05:53:31.3Z,4,REGULAR,period,end,[],0,,,1610612746,112,109,2021-11-12T05:53:31Z,6320000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2021-11-12T05:56:31.6Z,4,REGULAR,game,end,[],0,,,0,112,109,2021-11-12T05:56:31Z,6330000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
