actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
627,PT02M19.00S,2021-10-24T04:47:30.1Z,4,REGULAR,freethrow,1 of 2,[],202339,,,1610612746,109,113,2021-10-24T04:47:52Z,6220000,,,0,,E. Bledsoe Free Throw 1 of 2 (12 PTS),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
628,PT02M19.00S,2021-10-24T04:47:30.1Z,4,REGULAR,freethrow,2 of 2,[],202339,,,1610612746,109,113,2021-10-24T04:47:52Z,6230000,,,0,,MISS E. Bledsoe Free Throw 2 of 2,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,Missed,,,,,,,,,,,,,,,
629,PT02M16.00S,2021-10-24T04:47:33.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,109,113,2021-10-24T04:47:52Z,6240000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,628.0,7.0,6.0,1.0,,,,,,,,,
630,PT01M56.00S,2021-10-24T04:48:11.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.613009198423129,44.607843137254896,1610612763,109,113,2021-10-24T04:48:17Z,6250000,27.0,57.0,1,left,MISS J. Morant 6' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,,,Missed,,6.28,,,,,,,,,,,,,
631,PT01M54.00S,2021-10-24T04:48:13.4Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,109,113,2021-10-24T04:48:17Z,6260000,,,0,,P. George REBOUND (Off:0 Def:10),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,630.0,10.0,10.0,0.0,,,,,,,,,
632,PT01M46.00S,2021-10-24T04:48:21.1Z,4,REGULAR,3pt,Jump Shot,[],202694,89.6681997371879,96.32352941176471,1610612746,109,113,2021-10-24T04:48:32Z,6270000,232.0,45.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,Missed,,23.59,,,,,,,,,,,,,
633,PT01M44.00S,2021-10-24T04:48:23.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,109,113,2021-10-24T04:48:32Z,6280000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,
634,PT01M44.00S,2021-10-24T04:48:32.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612763,109,113,2021-10-24T04:48:44Z,6290000,,,0,,T. Mann loose ball personal FOUL (3 PF) (Clarke 2 FT),"[1629611, 1629634]",1610612746.0,LAC,loose ball,,,Mann,T. Mann,,,,,202007.0,3.0,0.0,Clarke,1629634.0,,,,,,,,,,,,,,,,
636,PT01M44.00S,2021-10-24T04:48:57.6Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,109,114,2021-10-24T04:48:57Z,6310000,,,0,,B. Clarke Free Throw 1 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
637,PT01M44.00S,2021-10-24T04:48:57.6Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,109,114,2021-10-24T04:49:21Z,6320000,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,Missed,,,,,,,,,,,,,,,
638,PT01M43.00S,2021-10-24T04:48:58.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,109,114,2021-10-24T04:49:21Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,,
639,PT01M43.00S,2021-10-24T04:49:21.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,109,114,2021-10-24T04:49:21Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M34.00S,2021-10-24T04:49:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,9.247700394218143,57.84313725490196,1610612763,109,114,2021-10-24T04:50:00Z,6350000,-39.0,34.0,1,left,MISS D. Melton driving Layup,[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,,,,,,Missed,,5.22,,,,,,,,,,,,,
641,PT01M29.00S,2021-10-24T04:49:54.3Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,109,114,2021-10-24T04:50:17Z,6360000,,,0,,B. Clarke REBOUND (Off:2 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,640.0,6.0,4.0,2.0,,,,,,,,,
642,PT01M29.00S,2021-10-24T04:49:53.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,109,114,2021-10-24T04:50:28Z,6370000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
643,PT01M29.00S,2021-10-24T04:49:53.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,109,114,2021-10-24T04:50:28Z,6380000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,642.0,,,,,,,,,,,,
644,PT01M29.00S,2021-10-24T04:49:57.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,109,114,2021-10-24T04:49:57Z,6390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M17.00S,2021-10-24T04:50:26.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,109,114,2021-10-24T04:50:26Z,6400000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M14.00S,2021-10-24T04:53:23.0Z,4,REGULAR,3pt,Jump Shot,[],202331,70.87713534822602,27.450980392156865,1610612746,112,114,2021-10-24T04:53:30Z,6410000,-113.0,221.0,1,right,P. George 24' 3PT  (39 PTS) (M. Morris Sr. 1 AST),"[202331, 202694]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Made,39.0,24.83,,,,,M. Morris Sr.,202694.0,1.0,,,,,,
648,PT00M50.70S,2021-10-24T04:53:52.4Z,4,REGULAR,2pt,Jump Shot,[],1630217,5.962549277266746,9.558823529411768,1610612763,112,116,2021-10-24T04:53:59Z,6430000,202.0,4.0,1,left,D. Bane 20' fadeaway Jump Shot (18 PTS) (B. Clarke 2 AST),"[1630217, 1629634]",1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,,,,,,Made,18.0,20.22,,,,,B. Clarke,1629634.0,2.0,,,,,,
649,PT00M39.70S,2021-10-24T04:54:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,92.82194480946123,48.0392156862745,1610612746,114,116,2021-10-24T04:54:19Z,6440000,-10.0,15.0,1,right,P. George driving Layup (41 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,,,,,,Made,41.0,1.79,,,,,,,,,,,,,
650,PT00M17.50S,2021-10-24T04:54:36.7Z,4,REGULAR,3pt,Jump Shot,[],1628991,20.942838370565042,10.539215686274503,1610612763,114,119,2021-10-24T04:54:44Z,6450000,197.0,144.0,1,left,J. Jackson Jr. 24' 3PT  (21 PTS) (J. Morant 8 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,Made,21.0,24.45,,,,,J. Morant,1629630.0,8.0,,,,,,
652,PT00M16.70S,2021-10-24T04:54:44.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,114,119,2021-10-24T04:54:44Z,6470000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,out,[],202339,,,1610612746,114,119,2021-10-24T04:56:13Z,6480000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,out,[],1629611,,,1610612746,114,119,2021-10-24T04:56:13Z,6490000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612746,114,119,2021-10-24T04:56:13Z,6500000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,114,119,2021-10-24T04:56:13Z,6510000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,in,[],201587,,,1610612746,114,119,2021-10-24T04:56:13Z,6520000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M16.70S,2021-10-24T04:55:36.6Z,4,REGULAR,substitution,in,[],203937,,,1610612746,114,119,2021-10-24T04:56:13Z,6530000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M13.90S,2021-10-24T04:56:23.6Z,4,REGULAR,3pt,Jump Shot,[],202331,72.7168199737188,79.65686274509804,1610612746,114,119,2021-10-24T04:56:30Z,6540000,148.0,204.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,Missed,,25.22,,,,,,,,,,,,,
661,PT00M11.30S,2021-10-24T04:56:27.9Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,114,119,2021-10-24T04:56:27Z,6550000,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,660.0,6.0,6.0,0.0,,,,,,,,,
662,PT00M11.30S,2021-10-24T04:56:32.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612763,114,119,2021-10-24T04:56:39Z,6560000,,,0,,L. Kennard take personal FOUL (4 PF) (Bane 2 FT),"[1628379, 1630217]",1610612746.0,LAC,take,,,Kennard,L. Kennard,,,,,1146.0,4.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,,
664,PT00M11.30S,2021-10-24T04:56:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,114,119,2021-10-24T04:56:55Z,6580000,,,0,,MISS D. Bane Free Throw 1 of 2,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Missed,,,,,,,,,,,,,,,
665,PT00M11.30S,2021-10-24T04:56:55.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,114,119,2021-10-24T04:56:55Z,6590000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,664.0,,,,,,,,,,,,
666,PT00M11.30S,2021-10-24T04:57:09.1Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,114,120,2021-10-24T04:57:09Z,6600000,,,0,,D. Bane Free Throw 2 of 2 (19 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
667,PT00M06.50S,2021-10-24T04:57:16.6Z,4,REGULAR,3pt,Jump Shot,[],202331,69.82588699080158,20.34313725490196,1610612746,114,120,2021-10-24T04:57:24Z,6610000,-148.0,231.0,1,right,MISS P. George 27' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,,,,,,Missed,,27.46,,,,,,,,,,,,,
668,PT00M03.70S,2021-10-24T04:57:19.4Z,4,REGULAR,rebound,defensive,[],203937,,,1610612763,114,120,2021-10-24T04:57:19Z,6620000,,,0,,K. Anderson REBOUND (Off:3 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,667.0,7.0,4.0,3.0,,,,,,,,,
669,PT00M00.00S,2021-10-24T04:57:24.2Z,4,REGULAR,period,end,[],0,,,1610612763,114,120,2021-10-24T04:57:24Z,6630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2021-10-24T04:59:08.7Z,4,REGULAR,game,end,[],0,,,0,114,120,2021-10-24T04:59:08Z,6640000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
