actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
596,PT04M03.00S,2025-04-13T18:57:22.9Z,4,REGULAR,substitution,out,[],203994,,,1610612766,86,83,2025-04-13T18:57:26Z,5820000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M03.00S,2025-04-13T18:57:22.9Z,4,REGULAR,substitution,in,[],1642275,,,1610612766,86,83,2025-04-13T18:57:26Z,5830000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M03.00S,2025-04-13T18:57:17.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631217,,,1610612766,86,83,2025-04-13T18:57:42Z,5840000,False,,,0,,MISS M. Diabaté Free Throw 2 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
599,PT04M01.00S,2025-04-13T18:57:19.7Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,86,83,2025-04-13T18:57:42Z,5850000,False,,,0,,B. Scheierman REBOUND (Off:1 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,598.0,,,,6.0,5.0,1.0,,,,,
600,PT03M41.00S,2025-04-13T18:58:02.0Z,4,REGULAR,2pt,Jump Shot,[],1631120,76.82325886990802,40.44117647058824,1610612738,86,83,2025-04-13T18:58:11Z,5860000,False,-48.0,165.0,1,right,MISS J. Davison 17' turnaround Shot,[1631120],1610612738.0,BOS,turnaround,,,Davison,J. Davison,,,,,Mid-Range,16-24 Center,17.22,Missed,,,,,,,,,,,,,,,,,,
601,PT03M38.00S,2025-04-13T18:58:05.0Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,86,83,2025-04-13T19:12:55Z,5870000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Center,,,,,,,,,600.0,,,,8.0,5.0,3.0,,,,,
602,PT03M25.00S,2025-04-13T18:58:19.1Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612766,86,83,2025-04-13T18:58:39Z,5880000,False,,,0,,N. Queta shooting personal FOUL (3 PF) (Diabaté 2 FT),"[1629674, 1631217]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,1628487.0,3.0,0.0,Diabaté,1631217.0,,,,,,,,,,,,
604,PT03M25.00S,2025-04-13T18:58:44.3Z,4,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,86,84,2025-04-13T18:59:04Z,5900000,False,,,0,,M. Diabaté Free Throw 1 of 2 (8 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
605,PT03M25.00S,2025-04-13T18:58:44.3Z,4,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,86,84,2025-04-13T18:59:04Z,5910000,False,,,0,,MISS M. Diabaté Free Throw 2 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT03M21.00S,2025-04-13T18:58:48.3Z,4,REGULAR,rebound,defensive,[],1641775,,,1610612738,86,84,2025-04-13T18:59:04Z,5920000,False,,,0,,J. Walsh REBOUND (Off:2 Def:6),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,605.0,,,,8.0,6.0,2.0,,,,,
607,PT03M08.00S,2025-04-13T18:59:16.1Z,4,REGULAR,turnover,bad pass,[],1631120,,,1610612738,86,84,2025-04-13T18:59:19Z,5930000,False,,,0,,J. Davison bad pass TURNOVER (2 TO),"[1631120, 1631217]",1610612738.0,BOS,,,,Davison,J. Davison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Diabaté,1631217.0
608,PT03M08.00S,2025-04-13T18:59:16.1Z,4,REGULAR,steal,,[],1631217,,,1610612766,86,84,2025-04-13T18:59:18Z,5940000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT03M05.00S,2025-04-13T18:59:25.0Z,4,REGULAR,turnover,out-of-bounds,[],1642275,,,1610612766,86,84,2025-04-13T19:10:36Z,5950000,False,,,0,,T. Salaün bad pass out-of-bounds TURNOVER (2 TO),[1642275],1610612766.0,CHA,bad pass,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,,203593.0,,,,,,,,,,,,,,2.0,,
610,PT02M53.00S,2025-04-13T18:59:42.9Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,86,84,2025-04-13T18:59:55Z,5960000,False,,,0,,P. Pritchard bad pass TURNOVER (4 TO),"[1630202, 1642354]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,4.0,Simpson,1642354.0
611,PT02M53.00S,2025-04-13T18:59:42.9Z,4,REGULAR,steal,,[],1642354,,,1610612766,86,84,2025-04-13T18:59:45Z,5970000,False,,,0,,K. Simpson STEAL (2 STL),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
612,PT02M47.00S,2025-04-13T18:59:50.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631301,33.459264126149804,40.68627450980392,1610612766,86,84,2025-04-13T19:02:11Z,5980000,False,47.0,262.0,1,left,MISS J. Sims 26' 3PT - blocked,"[1631301, 1641775]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,Walsh,1641775.0,,,
613,PT02M47.00S,2025-04-13T18:59:50.7Z,4,REGULAR,block,,[],1641775,,,1610612766,86,84,2025-04-13T18:59:55Z,5990000,False,,,0,,J. Walsh BLOCK (1 BLK),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
614,PT02M45.00S,2025-04-13T18:59:52.7Z,4,REGULAR,rebound,offensive,[],1642354,,,1610612766,86,84,2025-04-13T19:02:28Z,6000000,False,,,0,,K. Simpson REBOUND (Off:1 Def:4),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,,,612.0,,,,5.0,4.0,1.0,,,,,
615,PT02M42.00S,2025-04-13T18:59:59.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641878,33.98488830486202,65.93137254901961,1610612766,86,84,2025-04-13T19:02:38Z,6010000,False,-80.0,267.0,1,left,MISS D. Baugh 27' 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Center,27.86,Missed,,,,,,,,,,,,,,,,,,
616,PT02M40.00S,2025-04-13T19:00:01.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,86,84,2025-04-13T19:02:38Z,6020000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,615.0,,,,,,,,,,,
618,PT02M40.00S,2025-04-13T19:00:10.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,86,84,2025-04-13T19:00:10Z,6040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M24.00S,2025-04-13T19:03:11.5Z,4,REGULAR,turnover,bad pass,[],1641775,,,1610612738,86,84,2025-04-13T19:13:46Z,6050000,False,,,0,,J. Walsh bad pass TURNOVER (3 TO),"[1641775, 1631217]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Diabaté,1631217.0
621,PT02M24.00S,2025-04-13T19:03:11.5Z,4,REGULAR,steal,,[],1631217,,,1610612766,86,84,2025-04-13T19:03:13Z,6060000,False,,,0,,M. Diabaté STEAL (2 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
622,PT02M13.00S,2025-04-13T19:03:22.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,8.886333771353483,44.11764705882353,1610612766,86,86,2025-04-13T19:03:28Z,6070000,False,29.0,31.0,1,left,M. Diabaté driving Layup (10 PTS),[1631217],1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.27,Made,10.0,,,,,,,,,,,,,,,,,
623,PT01M59.00S,2025-04-13T19:03:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631120,90.80157687253615,63.013174019607845,1610612738,88,86,2025-04-13T19:03:43Z,6080000,False,65.0,34.0,1,right,J. Davison 7' driving Layup (9 PTS),[1631120],1610612738.0,BOS,driving,,,Davison,J. Davison,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,9.0,,,,,,,,,,,,,,,,,
624,PT01M50.00S,2025-04-13T19:03:50.6Z,4,REGULAR,foul,personal,[],1631120,,,1610612766,88,86,2025-04-13T19:03:56Z,6090000,False,,,0,,J. Davison personal FOUL (1 PF),"[1631120, 1642354]",1610612738.0,BOS,,,,Davison,J. Davison,,,,,Above the Break 3,24+ Left Center,,,,1628487.0,1.0,0.0,Simpson,1642354.0,,,,,,,,,,,,
626,PT01M40.00S,2025-04-13T19:04:17.5Z,4,REGULAR,2pt,Jump Shot,[],1642354,20.97568988173456,62.99019607843137,1610612766,88,86,2025-04-13T19:04:25Z,6110000,False,-65.0,145.0,1,left,MISS K. Simpson 15' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,Mid-Range,8-16 Center,15.86,Missed,,,,,,,,,,,,,,,,,,
627,PT01M37.00S,2025-04-13T19:04:20.5Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612766,88,86,2025-04-13T19:04:49Z,6120000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Center,,,,,,,,,626.0,,,,9.0,5.0,4.0,,,,,
628,PT01M35.00S,2025-04-13T19:04:21.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,5.590000152587891,50.0,1610612766,88,86,2025-04-13T19:04:21Z,6130000,False,0.0,0.0,1,left,MISS M. Diabaté tip Layup,[1631217],1610612766.0,CHA,tip,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
629,PT01M35.00S,2025-04-13T19:04:22.3Z,4,REGULAR,rebound,offensive,[],1631301,,,1610612766,88,86,2025-04-13T19:04:22Z,6140000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,,,628.0,,,,1.0,0.0,1.0,,,,,
630,PT01M31.00S,2025-04-13T19:04:25.6Z,4,REGULAR,turnover,bad pass,[],1641878,,,1610612766,88,86,2025-04-13T19:04:35Z,6150000,False,,,0,,D. Baugh bad pass TURNOVER (3 TO),"[1641878, 1641775]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Walsh,1641775.0
631,PT01M31.00S,2025-04-13T19:04:25.6Z,4,REGULAR,steal,,[],1641775,,,1610612738,88,86,2025-04-13T19:04:27Z,6160000,False,,,0,,J. Walsh STEAL (1 STL),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
632,PT01M26.00S,2025-04-13T19:04:30.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630202,87.20433639947439,94.36274509803921,1610612738,88,86,2025-04-13T19:15:43Z,6170000,False,222.0,68.0,1,right,MISS P. Pritchard running 3PT,[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
633,PT01M25.00S,2025-04-13T19:04:34.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,88,86,2025-04-13T19:04:34Z,6180000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,632.0,,,,,,,,,,,
634,PT01M25.00S,2025-04-13T19:04:38.7Z,4,REGULAR,foul,personal,[],1642354,,,1610612738,88,86,2025-04-13T19:04:50Z,6190000,False,,,0,,K. Simpson loose ball personal FOUL (2 PF),"[1642354, 1631120]",1610612766.0,CHA,loose ball,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,2.0,0.0,Davison,1631120.0,,,,,,,,,,,,
636,PT01M19.00S,2025-04-13T19:05:02.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641775,87.86136662286465,95.83333333333334,1610612738,91,86,2025-04-13T19:05:06Z,6210000,False,229.0,62.0,1,right,J. Walsh 3PT  (10 PTS) (J. Davison 4 AST),"[1641775, 1631120]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,23.73,Made,10.0,,,,,,,J. Davison,1631120.0,4.0,,,,,,,,
638,PT00M54.10S,2025-04-13T19:05:31.9Z,4,REGULAR,turnover,bad pass,[],1631301,,,1610612766,91,86,2025-04-13T19:05:36Z,6230000,False,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1631301, 1631248]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Scheierman,1631248.0
639,PT00M54.10S,2025-04-13T19:05:31.9Z,4,REGULAR,steal,,[],1631248,,,1610612738,91,86,2025-04-13T19:05:33Z,6240000,False,,,0,,B. Scheierman STEAL (3 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
640,PT00M32.80S,2025-04-13T19:05:53.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631120,83.919185282523,74.50980392156863,1610612738,91,86,2025-04-13T19:19:26Z,6250000,False,123.0,99.0,1,right,MISS J. Davison 15' fadeaway Shot,[1631120],1610612738.0,BOS,fadeaway,,,Davison,J. Davison,,,,,Mid-Range,8-16 Right,15.73,Missed,,,,,,,,,,,,,,,,,,
641,PT00M31.00S,2025-04-13T19:05:55.0Z,4,REGULAR,rebound,offensive,[],1631248,,,1610612738,91,86,2025-04-13T19:11:30Z,6260000,False,,,0,,B. Scheierman REBOUND (Off:2 Def:5),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Right,,,,,,,,,640.0,,,,7.0,5.0,2.0,,,,,
665,PT00M31.00S,2025-04-13T19:05:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631248,91.40932982917214,50.49019607843137,1610612738,91,86,2025-04-13T19:11:47Z,6265000,False,2.0,28.0,1,right,MISS B. Scheierman tip Layup,[1631248],1610612738.0,BOS,tip,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
666,PT00M30.00S,2025-04-13T19:05:56.0Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612738,91,86,2025-04-13T19:11:47Z,6267500,False,,,0,,N. Queta REBOUND (Off:2 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,665.0,,,,6.0,4.0,2.0,,,,,
642,PT00M29.00S,2025-04-13T19:05:56.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629674,94.40999984741211,50.0,1610612738,91,86,2025-04-13T19:19:52Z,6270000,False,0.0,0.0,1,right,MISS N. Queta putback Layup - blocked,"[1629674, 1641878]",1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Baugh,1641878.0,,,
649,PT00M29.00S,2025-04-13T19:05:56.9Z,4,REGULAR,block,,[],1641878,,,1610612738,91,86,2025-04-13T19:07:23Z,6275000,False,,,0,,D. Baugh BLOCK (1 BLK),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT00M28.30S,2025-04-13T19:05:57.6Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,91,86,2025-04-13T19:09:28Z,6280000,False,,,0,,D. Baugh REBOUND (Off:3 Def:4),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,642.0,,,,7.0,4.0,3.0,,,,,
652,PT00M26.60S,2025-04-13T19:06:03.4Z,4,REGULAR,turnover,bad pass,[],1641878,,,1610612766,91,86,2025-04-13T19:12:11Z,6305000,False,,,0,,D. Baugh bad pass TURNOVER (4 TO),"[1641878, 1641775]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,4.0,Walsh,1641775.0
653,PT00M26.60S,2025-04-13T19:06:03.4Z,4,REGULAR,steal,,[],1641775,,,1610612738,91,86,2025-04-13T19:07:49Z,6307500,False,,,0,,J. Walsh STEAL (2 STL),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT00M24.30S,2025-04-13T19:06:24.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,91,86,2025-04-13T19:06:24Z,6330000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M24.30S,2025-04-13T19:07:09.1Z,4,REGULAR,substitution,out,[],1641775,,,1610612738,91,86,2025-04-13T19:07:37Z,6340000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M24.30S,2025-04-13T19:07:09.1Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,91,86,2025-04-13T19:07:37Z,6350000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M19.50S,2025-04-13T19:07:50.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642275,,,1610612738,91,86,2025-04-13T19:08:06Z,6360000,False,,,0,,T. Salaün take personal FOUL (3 PF) (Pritchard 2 FT),"[1642275, 1630202]",1610612766.0,CHA,take,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,,203593.0,3.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,
656,PT00M19.50S,2025-04-13T19:08:21.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630202,,,1610612738,92,86,2025-04-13T19:08:21Z,6380000,False,,,0,,P. Pritchard Free Throw 1 of 2 (33 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
657,PT00M19.50S,2025-04-13T19:08:25.3Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,92,86,2025-04-13T19:08:28Z,6390000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M19.50S,2025-04-13T19:08:25.3Z,4,REGULAR,substitution,in,[],1641775,,,1610612738,92,86,2025-04-13T19:08:28Z,6400000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M19.50S,2025-04-13T19:08:39.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630202,,,1610612738,93,86,2025-04-13T19:08:39Z,6410000,False,,,0,,P. Pritchard Free Throw 2 of 2 (34 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
660,PT00M19.50S,2025-04-13T19:08:58.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,93,86,2025-04-13T19:08:58Z,6420000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M12.20S,2025-04-13T19:10:33.4Z,4,REGULAR,3pt,Jump Shot,[],1631217,33.459264126149804,66.17647058823529,1610612766,93,86,2025-04-13T21:03:51Z,6430000,False,-81.0,262.0,1,left,MISS M. Diabaté 27' pullup 3PT,[1631217],1610612766.0,CHA,pullup,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,27.42,Missed,,,,,,,,,,,,,,,,,,
662,PT00M06.30S,2025-04-13T19:10:39.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,93,86,2025-04-13T19:10:39Z,6440000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,661.0,,,,7.0,4.0,3.0,,,,,
663,PT00M00.00S,2025-04-13T19:10:48.1Z,4,REGULAR,period,end,[],0,,,1610612738,93,86,2025-04-13T19:10:48Z,6450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M00.00S,2025-04-13T19:10:55.1Z,4,REGULAR,game,end,[],0,,,0,93,86,2025-04-13T19:10:55Z,6460000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
