actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
645,PT02M09.00S,2026-01-31T04:44:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642268,11.777266754270697,56.372549019607845,1610612762,93,103,2026-01-31T04:52:05Z,6075000,False,-32.0,58.0,1,left,MISS I. Collier 6' driving Layup - blocked,"[1642268, 1642849]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,Traore,1642849.0,,,
646,PT02M09.00S,2026-01-31T04:44:27.4Z,4,REGULAR,block,,[],1642849,,,1610612762,93,103,2026-01-31T04:51:08Z,6077500,False,,,0,,N. Traore BLOCK (2 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
647,PT02M09.00S,2026-01-31T04:44:27.4Z,4,REGULAR,rebound,defensive,[],1642849,,,1610612751,93,103,2026-01-31T04:51:08Z,6078750,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,645.0,,,,,,1.0,1.0,0.0,,,,,,,,
648,PT01M48.00S,2026-01-31T04:44:58.9Z,4,REGULAR,3pt,Jump Shot,[],1642856,71.13994743758212,23.774509803921575,1610612751,93,106,2026-01-31T04:52:02Z,6117500,False,-131.0,219.0,1,right,E. Dëmin 25' 3PT pullup (24 PTS) (N. Traore 5 AST),"[1642856, 1642849]",1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,25.51,Made,24.0,,,,,,,,,,N. Traore,1642849.0,5.0,,,,,
623,PT01M35.00S,2026-01-31T04:45:15.5Z,4,REGULAR,3pt,Jump Shot,[],1642846,32.11235216819975,65.19607843137254,1610612762,93,106,2026-01-31T04:56:11Z,6120000,False,-76.0,249.0,1,left,MISS A. Bailey 26' pullup 3PT,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
624,PT01M33.00S,2026-01-31T04:45:17.5Z,4,REGULAR,rebound,defensive,[],1642849,,,1610612751,93,106,2026-01-31T04:56:23Z,6130000,False,,,0,,N. Traore REBOUND (Off:0 Def:2),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,,,,623.0,,,,,,2.0,2.0,0.0,,,,,,,,
625,PT01M12.00S,2026-01-31T04:45:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,91.93495400788436,48.03921568627451,1610612751,93,108,2026-01-31T04:56:54Z,6140000,False,-10.0,23.0,1,right,D. Wolf driving Layup (14 PTS) (N. Traore 6 AST),"[1642874, 1642849]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,2.53,Made,14.0,,,,,,,,,,N. Traore,1642849.0,6.0,,,,,
627,PT01M05.00S,2026-01-31T04:45:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,8.09789750328515,55.88235294117647,1610612762,95,108,2026-01-31T04:57:23Z,6160000,False,-29.0,24.0,1,left,K. Filipowski driving Layup (14 PTS) (I. Collier 7 AST),"[1642271, 1642268]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.77,Made,14.0,,,,,,,,,,I. Collier,1642268.0,7.0,,,,,
629,PT00M55.20S,2026-01-31T04:46:00.9Z,4,REGULAR,turnover,out-of-bounds,[],1642849,,,1610612751,95,108,2026-01-31T04:46:08Z,6180000,False,,,0,,N. Traore lost ball out-of-bounds TURNOVER (1 TO),[1642849],1610612751.0,BKN,lost ball,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,,
630,PT00M52.90S,2026-01-31T04:46:39.8Z,4,REGULAR,foul,technical,['1freethrow'],203759,,,1610612762,95,108,2026-01-31T04:46:53Z,6190000,False,,,0,,TEAM foul technical,[203759],1610612751.0,BKN,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,,,
631,PT00M52.90S,2026-01-31T04:46:58.2Z,4,REGULAR,freethrow,1 of 1,[],1641729,,,1610612762,96,108,2026-01-31T04:46:58Z,6200000,False,,,0,,B. Sensabaugh technical Free Throw 1 of 1 (15 PTS),[1641729],1610612762.0,UTA,technical,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
632,PT00M44.60S,2026-01-31T04:47:19.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642262,12.828515111695138,49.754901960784316,1610612762,96,108,2026-01-31T04:47:36Z,6210000,False,1.0,68.0,1,left,MISS C. Williams 6' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
633,PT00M43.10S,2026-01-31T04:47:21.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,96,108,2026-01-31T04:47:36Z,6220000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,632.0,,,,,,,,,,,,,,,,
634,PT00M43.10S,2026-01-31T04:47:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642271,,,1610612751,96,108,2026-01-31T04:47:42Z,6230000,False,,,0,,K. Filipowski loose ball personal FOUL (5 PF) (Dëmin 2 FT),"[1642271, 1642856]",1610612762.0,UTA,loose ball,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,201246.0,5.0,0.0,Dëmin,1642856.0,,,,,,,,,,,
636,PT00M43.10S,2026-01-31T04:48:04.2Z,4,REGULAR,freethrow,1 of 2,[],1642856,,,1610612751,96,109,2026-01-31T04:48:04Z,6250000,False,,,0,,E. Dëmin Free Throw 1 of 2 (25 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
638,PT00M43.10S,2026-01-31T04:48:04.2Z,4,REGULAR,freethrow,2 of 2,[],1642856,,,1610612751,96,109,2026-01-31T04:49:31Z,6260000,False,,,0,,MISS E. Dëmin Free Throw 2 of 2,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT00M43.10S,2026-01-31T04:48:04.2Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,96,109,2026-01-31T04:49:31Z,6265000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:4),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,638.0,,,,,,5.0,4.0,1.0,,,,,,,,
639,PT00M32.50S,2026-01-31T04:48:27.6Z,4,REGULAR,3pt,Jump Shot,[],1641729,29.25427069645204,19.607843137254903,1610612762,99,109,2026-01-31T04:59:30Z,6270000,False,152.0,222.0,1,left,B. Sensabaugh 26' 3PT step back (18 PTS),[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,26.95,Made,18.0,,,,,,,,,,,,,,,,,
640,PT00M09.90S,2026-01-31T04:48:50.6Z,4,REGULAR,3pt,Jump Shot,[],1642874,72.61826544021025,84.80392156862744,1610612751,99,109,2026-01-31T04:49:01Z,6280000,False,174.0,205.0,1,right,MISS D. Wolf 26' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
641,PT00M06.10S,2026-01-31T04:48:54.4Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,99,109,2026-01-31T04:49:01Z,6290000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:11),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,640.0,,,,,,12.0,11.0,1.0,,,,,,,,
642,PT00M02.30S,2026-01-31T04:49:00.3Z,4,REGULAR,foul,personal,[],1642849,,,1610612762,99,109,2026-01-31T04:49:13Z,6300000,False,,,0,,N. Traore personal FOUL (1 PF),"[1642849, 1642268]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,1628159.0,1.0,0.0,Collier,1642268.0,,,,,,,,,,,
650,PT00M00.00S,2026-01-31T04:52:27.8Z,4,REGULAR,period,end,[],0,,,1610612762,99,109,2026-01-31T04:52:27Z,6320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2026-01-31T04:52:33.3Z,4,REGULAR,game,end,[],0,,,0,99,109,2026-01-31T04:52:33Z,6330000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
