actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
431,PT05M17.00S,2025-11-22T04:40:22.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,9.280551905387648,60.29411764705882,1610612762,84,86,2025-11-22T04:40:27Z,4240000,False,-51.0,35.0,1,left,MISS C. Williams 6' driving Layup,[1642262],1610612762.0,UTA,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,,Williams,C. Williams,,,,,,,,,,,,,,,,,,
432,PT05M15.00S,2025-11-22T04:40:24.9Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,84,86,2025-11-22T04:40:27Z,4250000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Holmgren,C. Holmgren,,,,431.0,2.0,2.0,0.0,,,,,,,,,,,
433,PT05M09.00S,2025-11-22T04:40:30.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,91.93495400788436,56.86274509803921,1610612760,84,88,2025-11-22T04:42:06Z,4260000,False,34.0,23.0,1,right,S. Gilgeous-Alexander running finger roll Layup (23 PTS),[1628983],1610612760.0,OKC,running finger roll,,,,,,Restricted Area,0-8 Center,4.15,Made,23.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
434,PT05M09.00S,2025-11-22T04:40:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,84,88,2025-11-22T04:40:35Z,4270000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,out,[],1629004,,,1610612762,84,88,2025-11-22T04:42:49Z,4280000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,,,,,,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,
437,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,84,88,2025-11-22T04:42:49Z,4290000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
438,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,in,[],1642271,,,1610612762,84,88,2025-11-22T04:42:49Z,4300000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,,,,,,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,
439,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,in,[],1642268,,,1610612762,84,88,2025-11-22T04:42:49Z,4310000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,,,,,,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,
440,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,out,[],1631096,,,1610612762,84,88,2025-11-22T04:43:29Z,4320000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,,,,,,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,
441,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,out,[],1641717,,,1610612762,84,88,2025-11-22T04:43:29Z,4330000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,,,,,,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,
442,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,out,[],1628392,,,1610612762,84,88,2025-11-22T04:43:29Z,4340000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
443,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,in,[],1631119,,,1610612762,84,88,2025-11-22T04:43:29Z,4350000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
444,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,in,[],1630198,,,1610612762,84,88,2025-11-22T04:43:29Z,4360000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
445,PT05M09.00S,2025-11-22T04:42:45.8Z,3,REGULAR,substitution,in,[],1642349,,,1610612762,84,88,2025-11-22T04:43:29Z,4370000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
446,PT04M50.00S,2025-11-22T04:43:42.5Z,3,REGULAR,2pt,Jump Shot,[],1641718,3.892904073587385,16.176470588235293,1610612762,84,88,2025-11-22T04:43:46Z,4380000,False,169.0,-16.0,1,left,MISS K. George 16' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,,,,Mid-Range,16-24 Right,16.98,Missed,,George,K. George,,,,,,,,,,,,,,,,,,
447,PT04M48.00S,2025-11-22T04:43:44.5Z,3,REGULAR,rebound,offensive,[],201567,,,1610612762,84,88,2025-11-22T04:43:46Z,4390000,False,,,0,,K. Love REBOUND (Off:1 Def:0),[201567],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Right,,,,Love,K. Love,,,,446.0,1.0,0.0,1.0,,,,,,,,,,,
448,PT04M47.00S,2025-11-22T04:43:46.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201567,11.777266754270697,50.49019607843137,1610612762,84,88,2025-11-22T04:43:56Z,4400000,False,-2.0,58.0,1,left,MISS K. Love turnaround Hook,[201567],1610612762.0,UTA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,Love,K. Love,,,,,,,,,,,,,,,,,,
449,PT04M45.00S,2025-11-22T04:43:48.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,84,88,2025-11-22T04:43:56Z,4410000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,448.0,1.0,1.0,0.0,,,,,,,,,,,
450,PT04M37.00S,2025-11-22T04:43:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629652,74.19513797634691,4.166666666666666,1610612760,84,88,2025-11-22T04:44:03Z,4420000,False,-229.0,190.0,1,right,MISS L. Dort 29' 3PT,[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,29.78,Missed,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
451,PT04M34.00S,2025-11-22T04:43:59.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,84,88,2025-11-22T04:44:03Z,4430000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,450.0,,,,,,,,,,,,,,
453,PT04M18.00S,2025-11-22T04:44:27.0Z,3,REGULAR,turnover,lost ball,[],1642268,,,1610612762,84,88,2025-11-22T04:44:30Z,4450000,False,,,0,,I. Collier lost ball TURNOVER (2 TO),"[1642268, 1630198]",1610612762.0,UTA,,,,,,,Mid-Range,16-24 Left,,,,Collier,I. Collier,,,,,,,,,,,,,2.0,Joe,1630198.0,,,
454,PT04M18.00S,2025-11-22T04:44:27.0Z,3,REGULAR,steal,,[],1630198,,,1610612760,84,88,2025-11-22T04:44:28Z,4460000,False,,,0,,I. Joe STEAL (2 STL),[1630198],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
455,PT04M14.00S,2025-11-22T04:44:31.4Z,3,REGULAR,foul,personal,[],201567,,,1610612760,84,88,2025-11-22T04:44:38Z,4470000,False,,,0,,K. Love personal FOUL (5 PF),"[201567, 1630198]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,,Love,K. Love,,,,,,,,202901.0,5.0,0.0,Joe,1630198.0,,,,,,
457,PT04M14.00S,2025-11-22T04:44:40.7Z,3,REGULAR,substitution,out,[],201567,,,1610612760,84,88,2025-11-22T04:44:43Z,4490000,False,,,0,,SUB out: K. Love,[201567],1610612762.0,UTA,,,,,,,,,,,,Love,K. Love,,,,,,,,,,,,,,,,,,
458,PT04M14.00S,2025-11-22T04:44:40.7Z,3,REGULAR,substitution,in,[],1628374,,,1610612760,84,88,2025-11-22T04:44:43Z,4500000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,,,,,,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
459,PT04M07.00S,2025-11-22T04:45:05.2Z,3,REGULAR,foul,personal,[],1641718,,,1610612760,84,88,2025-11-22T04:45:25Z,4510000,False,,,0,,K. George personal FOUL (3 PF),"[1641718, 1630198]",1610612762.0,UTA,,,,,,,Mid-Range,16-24 Center,,,,George,K. George,,,,,,,,202901.0,3.0,0.0,Joe,1630198.0,,,,,,
461,PT04M00.00S,2025-11-22T04:45:27.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642349,88.51839684625493,43.872549019607845,1610612760,84,88,2025-11-22T04:45:31Z,4530000,False,-31.0,55.0,1,right,MISS A. Mitchell 6' Jump Shot - blocked,"[1642349, 1642268]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,Collier,1642268.0,
462,PT04M00.00S,2025-11-22T04:45:27.3Z,3,REGULAR,block,,[],1642268,,,1610612760,84,88,2025-11-22T04:45:29Z,4540000,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,
463,PT03M58.00S,2025-11-22T04:45:29.3Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,84,88,2025-11-22T04:45:31Z,4550000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Collier,I. Collier,,,,461.0,1.0,1.0,0.0,,,,,,,,,,,
464,PT03M57.00S,2025-11-22T04:45:34.4Z,3,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,84,88,2025-11-22T04:45:39Z,4560000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (3 TO),[1642268],1610612762.0,UTA,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Collier,I. Collier,,,,,,,,202901.0,,,,,3.0,,,,,
465,PT03M48.00S,2025-11-22T04:45:46.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,82.34231274638634,5.147058823529411,1610612760,84,91,2025-11-22T04:45:51Z,4570000,False,-224.0,113.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (26 PTS),[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Left Center,25.14,Made,26.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
466,PT03M30.00S,2025-11-22T04:46:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,11.514454664914586,49.50980392156863,1610612762,84,91,2025-11-22T04:46:08Z,4580000,False,2.0,56.0,1,left,MISS K. Filipowski Layup - blocked,"[1642271, 1628983]",1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,
467,PT03M30.00S,2025-11-22T04:46:04.2Z,3,REGULAR,block,,[],1628983,,,1610612762,84,91,2025-11-22T04:46:06Z,4590000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
468,PT03M27.00S,2025-11-22T04:46:07.2Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,84,91,2025-11-22T04:46:08Z,4600000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,466.0,2.0,2.0,0.0,,,,,,,,,,,
469,PT03M23.00S,2025-11-22T04:46:10.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642349,93.11760840998686,3.431372549019608,1610612760,84,94,2025-11-22T04:46:16Z,4610000,False,-233.0,12.0,1,right,A. Mitchell 3PT running (8 PTS) (I. Joe 1 AST),"[1642349, 1630198]",1610612760.0,OKC,running,,,,,,Left Corner 3,24+ Left,23.31,Made,8.0,Mitchell,A. Mitchell,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,,
471,PT02M58.00S,2025-11-22T04:46:39.3Z,3,REGULAR,foul,offensive,[],1642271,,,1610612762,84,94,2025-11-22T04:47:25Z,4630000,False,,,0,,K. Filipowski offensive FOUL (3 PF),"[1642271, 1630198]",1610612762.0,UTA,,,,,,,Mid-Range,16-24 Right Center,,,,Filipowski,K. Filipowski,,,,,,,,1628951.0,3.0,0.0,Joe,1630198.0,,,,,,
473,PT02M58.00S,2025-11-22T04:46:39.3Z,3,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,84,94,2025-11-22T04:46:39Z,4650000,False,,,0,,K. Filipowski offensive foul TURNOVER (2 TO),[1642271],1610612762.0,UTA,,,,,,,Mid-Range,16-24 Right Center,,,,Filipowski,K. Filipowski,,,,,,,,1628951.0,,,,,2.0,,,,,
474,PT02M58.00S,2025-11-22T04:47:12.3Z,3,REGULAR,foul,technical,[],1642349,,,1610612760,84,94,2025-11-22T04:47:14Z,4660000,False,,,0,,A. Mitchell double technical FOUL (1 Tech),[1642349],1610612760.0,OKC,double,,,,,,,,,,,Mitchell,A. Mitchell,,,,,,,,2882.0,2.0,1.0,,,,,,,,
475,PT02M58.00S,2025-11-22T04:47:12.3Z,3,REGULAR,foul,technical,[],1642268,,,1610612760,84,94,2025-11-22T04:47:15Z,4670000,False,,,0,,I. Collier double technical FOUL (1 Tech),[1642268],1610612762.0,UTA,double,,,,,,,,,,,Collier,I. Collier,,,,,,,,2882.0,0.0,1.0,,,,,,,,
476,PT02M58.00S,2025-11-22T04:47:21.6Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,84,94,2025-11-22T04:47:24Z,4680000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
477,PT02M58.00S,2025-11-22T04:47:21.6Z,3,REGULAR,substitution,in,[],1627936,,,1610612760,84,94,2025-11-22T04:47:24Z,4690000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
478,PT02M49.00S,2025-11-22T04:47:34.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,87.07293035479631,3.431372549019608,1610612760,84,97,2025-11-22T04:47:39Z,4700000,False,-233.0,69.0,1,right,A. Caruso 24' 3PT  (5 PTS) (J. Williams 4 AST),"[1627936, 1631119]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,24.28,Made,5.0,Caruso,A. Caruso,J. Williams,1631119.0,4.0,,,,,,,,,,,,,,,
480,PT02M27.00S,2025-11-22T04:48:00.1Z,3,REGULAR,foul,offensive,[],1642268,,,1610612762,84,97,2025-11-22T04:48:13Z,4720000,False,,,0,,I. Collier charge offensive FOUL (1 PF),"[1642268, 1630198]",1610612762.0,UTA,charge,,,,,,In The Paint (Non-RA),8-16 Left,,,,Collier,I. Collier,,,,,,,,202901.0,1.0,1.0,Joe,1630198.0,,,,,,
482,PT02M27.00S,2025-11-22T04:48:00.1Z,3,REGULAR,turnover,offensive foul,[],1642268,,,1610612762,84,97,2025-11-22T04:48:00Z,4740000,False,,,0,,I. Collier offensive foul TURNOVER (4 TO),[1642268],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Collier,I. Collier,,,,,,,,202901.0,,,,,4.0,,,,,
483,PT02M09.00S,2025-11-22T04:48:36.8Z,3,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612760,84,97,2025-11-22T04:48:42Z,4750000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1642262, 1628983]",1610612762.0,UTA,shooting,,,,,,Mid-Range,16-24 Left Center,,,,Williams,C. Williams,,,,,,,,2882.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
485,PT02M09.00S,2025-11-22T04:49:00.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,84,98,2025-11-22T04:49:00Z,4770000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (27 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,27.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
486,PT02M09.00S,2025-11-22T04:49:15.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,84,99,2025-11-22T04:49:15Z,4780000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (28 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,28.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
487,PT01M53.00S,2025-11-22T04:49:36.6Z,3,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612762,84,99,2025-11-22T04:49:42Z,4790000,False,,,0,,I. Joe shooting personal FOUL (2 PF) (George 2 FT),"[1630198, 1641718]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,,Joe,I. Joe,,,,,,,,2882.0,2.0,0.0,George,1641718.0,,,,,,
489,PT01M53.00S,2025-11-22T04:50:04.9Z,3,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,85,99,2025-11-22T04:50:04Z,4810000,False,,,0,,K. George Free Throw 1 of 2 (17 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,17.0,George,K. George,,,,,,,,,,,,,,,,,,
490,PT01M53.00S,2025-11-22T04:50:26.5Z,3,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,86,99,2025-11-22T04:50:26Z,4820000,False,,,0,,K. George Free Throw 2 of 2 (18 PTS),[1641718],1610612762.0,UTA,,,,,,,,,,Made,18.0,George,K. George,,,,,,,,,,,,,,,,,,
491,PT01M36.00S,2025-11-22T04:50:45.6Z,3,REGULAR,3pt,Jump Shot,[],1631119,79.31997371879106,8.333333333333332,1610612760,86,102,2025-11-22T04:50:50Z,4830000,False,-208.0,142.0,1,right,J. Williams 25' 3PT  (12 PTS) (I. Joe 2 AST),"[1631119, 1630198]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,25.2,Made,12.0,Williams,J. Williams,I. Joe,1630198.0,2.0,,,,,,,,,,,,,,,
493,PT01M13.00S,2025-11-22T04:51:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,11.777266754270697,61.274509803921575,1610612762,86,102,2025-11-22T04:51:13Z,4850000,False,-56.0,58.0,1,left,MISS L. Markkanen 8' floating Shot,[1628374],1610612762.0,UTA,floating,,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
494,PT01M11.00S,2025-11-22T04:51:11.4Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,86,102,2025-11-22T04:51:13Z,4860000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631119],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Williams,J. Williams,,,,493.0,4.0,4.0,0.0,,,,,,,,,,,
495,PT01M04.00S,2025-11-22T04:51:18.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,68.41327201051249,33.82352941176471,1610612760,86,105,2025-11-22T04:51:24Z,4870000,False,-81.0,244.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (31 PTS),[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Center,25.74,Made,31.0,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
497,PT00M44.00S,2025-11-22T04:51:52.3Z,3,REGULAR,turnover,bad pass,[],1642271,,,1610612762,86,105,2025-11-22T04:51:58Z,4890000,False,,,0,,K. Filipowski bad pass TURNOVER (3 TO),"[1642271, 1642349]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Right Center,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,3.0,Mitchell,1642349.0,,,
498,PT00M44.00S,2025-11-22T04:51:52.3Z,3,REGULAR,steal,,[],1642349,,,1610612760,86,105,2025-11-22T04:51:54Z,4900000,False,,,0,,A. Mitchell STEAL (2 STL),[1642349],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
499,PT00M41.40S,2025-11-22T04:51:56.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642349,92.59198423127464,44.85294117647059,1610612760,86,107,2025-11-22T04:52:03Z,4910000,False,-26.0,17.0,1,right,A. Mitchell running Layup (10 PTS),[1642349],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.09,Made,10.0,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,
500,PT00M31.20S,2025-11-22T04:52:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,8.623521681997373,59.80392156862745,1610612762,88,107,2025-11-22T04:52:17Z,4920000,False,-49.0,29.0,1,left,K. George driving Layup (20 PTS),[1641718],1610612762.0,UTA,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,20.0,George,K. George,,,,,,,,,,,,,,,,,,
501,PT00M25.90S,2025-11-22T04:52:25.7Z,3,REGULAR,foul,personal,[],1642262,,,1610612760,88,107,2025-11-22T04:52:36Z,4930000,False,,,0,,C. Williams personal FOUL (2 PF),"[1642262, 1628983]",1610612762.0,UTA,,,,,,,Above the Break 3,24+ Center,,,,Williams,C. Williams,,,,,,,,2882.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
511,PT00M18.50S,2025-11-22T04:52:40.3Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,88,107,2025-11-22T04:53:58Z,4945000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1628374]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,2.0,Markkanen,1628374.0,,,
512,PT00M18.50S,2025-11-22T04:52:40.3Z,3,REGULAR,steal,,[],1628374,,,1610612762,88,107,2025-11-22T05:08:22Z,4947500,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,
515,PT00M18.50S,2025-11-22T04:52:47.6Z,3,REGULAR,turnover,bad pass,[],1642268,,,1610612762,88,107,2025-11-22T04:54:27Z,4948750,False,,,0,,I. Collier bad pass TURNOVER (5 TO),"[1642268, 1628983]",1610612762.0,UTA,,,,,,,Restricted Area,0-8 Center,,,,Collier,I. Collier,,,,,,,,,,,,,5.0,Gilgeous-Alexander,1628983.0,,,
516,PT00M18.50S,2025-11-22T04:52:47.6Z,3,REGULAR,steal,,[],1628983,,,1610612760,88,107,2025-11-22T04:54:27Z,4949375,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
503,PT00M18.50S,2025-11-22T04:52:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,91.67214191852825,54.166666666666664,1610612760,88,107,2025-11-22T04:54:27Z,4950000,False,21.0,26.0,1,right,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,3.31,Missed,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
504,PT00M17.40S,2025-11-22T04:52:56.1Z,3,REGULAR,rebound,offensive,[],1631119,,,1610612760,88,107,2025-11-22T04:52:56Z,4960000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631119],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,Williams,J. Williams,,,,503.0,5.0,4.0,1.0,,,,,,,,,,,
505,PT00M13.00S,2025-11-22T04:53:00.5Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1631119,93.77463863337714,3.431372549019608,1610612760,88,110,2025-11-22T04:54:27Z,4970000,False,-233.0,6.0,1,right,J. Williams 3PT  (15 PTS) (A. Caruso 3 AST),"[1631119, 1627936]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,23.29,Made,15.0,Williams,J. Williams,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,,,
508,PT00M00.80S,2025-11-22T04:53:15.7Z,3,REGULAR,2pt,Jump Shot,[],1641718,14.273981603153747,30.14705882352941,1610612762,88,110,2025-11-22T04:53:22Z,5000000,False,99.0,82.0,1,left,MISS K. George 12' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,,,,Mid-Range,8-16 Right,12.86,Missed,,George,K. George,,,,,,,,,,,,,,,,,,
509,PT00M00.80S,2025-11-22T04:53:15.7Z,3,REGULAR,rebound,offensive,[],1642271,,,1610612762,88,110,2025-11-22T04:53:22Z,5010000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:4),[1642271],1610612762.0,UTA,,,,,,,Mid-Range,8-16 Right,,,,Filipowski,K. Filipowski,,,,508.0,6.0,4.0,2.0,,,,,,,,,,,
510,PT00M00.00S,2025-11-22T04:53:26.0Z,3,REGULAR,period,end,[],0,,,1610612762,88,110,2025-11-22T04:53:26Z,5020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-11-22T04:54:53.7Z,4,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,88,110,2025-11-22T04:55:55Z,5030000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,,,,,,,,,George,K. George,,,,,,,,,,,,,,,,,,
