actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
617,PT02M16.00S,2023-03-26T04:42:49.5Z,4,REGULAR,steal,,[],1626195,,,1610612740,108,129,2023-03-26T04:42:51Z,6070000,False,,,0,,W. Hernangomez STEAL (1 STL),[1626195],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,
618,PT02M10.00S,2023-03-26T04:42:55.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630230,15.160972404730614,39.950980392156865,1610612740,108,129,2023-03-26T04:46:34Z,6080000,False,50.0,90.0,1,left,MISS N. Marshall 10' running pullup Shot,[1630230],1610612740.0,NOP,running pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Marshall,N. Marshall,,,10.31,Missed,,,,,,,,,,,,,,
619,PT02M08.00S,2023-03-26T04:42:57.2Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,108,129,2023-03-26T04:43:05Z,6090000,False,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Covington,R. Covington,,,,,618.0,2.0,2.0,0.0,,,,,,,,,,
620,PT02M03.00S,2023-03-26T04:43:03.1Z,4,REGULAR,turnover,bad pass,[],1629599,,,1610612746,108,129,2023-03-26T04:43:08Z,6100000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1626196]",1610612746.0,LAC,,,,,,,Mid-Range,8-16 Right,,,,Coffey,A. Coffey,,,,,,,,,,1.0,Richardson,1626196.0,,,,,,
621,PT02M03.00S,2023-03-26T04:43:03.1Z,4,REGULAR,steal,,[],1626196,,,1610612740,108,129,2023-03-26T04:43:04Z,6110000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
622,PT01M47.00S,2023-03-26T04:43:18.7Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612740,108,129,2023-03-26T04:43:22Z,6120000,False,,,0,,J. Richardson bad pass TURNOVER (5 TO),"[1626196, 203496]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Richardson,J. Richardson,,,,,,,,,,5.0,Covington,203496.0,,,,,,
623,PT01M47.00S,2023-03-26T04:43:18.7Z,4,REGULAR,steal,,[],203496,,,1610612746,108,129,2023-03-26T04:43:20Z,6130000,False,,,0,,R. Covington STEAL (2 STL),[203496],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,
624,PT01M39.00S,2023-03-26T04:43:26.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631217,87.17148488830486,41.17647058823529,1610612746,110,129,2023-03-26T04:43:31Z,6140000,False,-44.0,68.0,1,right,M. Diabate 8' Hook (2 PTS) (X. Moon 2 AST),"[1631217, 1629875]",1610612746.0,LAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Diabate,M. Diabate,,,8.11,Made,,,,,2.0,,,,X. Moon,1629875.0,2.0,,,
626,PT01M16.00S,2023-03-26T04:43:53.5Z,4,REGULAR,2pt,Jump Shot,[],1626195,11.744415243101187,87.99019607843137,1610612740,110,129,2023-03-26T04:43:57Z,6160000,False,-190.0,58.0,1,left,MISS W. Hernangomez 19' turnaround Shot,[1626195],1610612740.0,NOP,turnaround,,,,,,Mid-Range,16-24 Left,,,,Hernangomez,W. Hernangomez,,,19.86,Missed,,,,,,,,,,,,,,
627,PT01M13.00S,2023-03-26T04:43:56.5Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,110,129,2023-03-26T04:43:57Z,6170000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612746.0,LAC,,,,,,,Mid-Range,16-24 Left,,,,Hyland,B. Hyland,,,,,626.0,2.0,2.0,0.0,,,,,,,,,,
628,PT01M08.00S,2023-03-26T04:44:01.4Z,4,REGULAR,2pt,Jump Shot,[],1629875,79.41852825229961,49.754901960784316,1610612746,110,129,2023-03-26T04:47:54Z,6180000,False,-1.0,141.0,1,right,MISS X. Moon 14' fadeaway Shot,[1629875],1610612746.0,LAC,fadeaway,,,,,,Mid-Range,8-16 Center,,,,Moon,X. Moon,,,14.1,Missed,,,,,,,,,,,,,,
629,PT01M05.00S,2023-03-26T04:44:04.4Z,4,REGULAR,rebound,defensive,[],1626195,,,1610612740,110,129,2023-03-26T04:44:09Z,6190000,False,,,0,,W. Hernangomez REBOUND (Off:1 Def:1),[1626195],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Center,,,,Hernangomez,W. Hernangomez,,,,,628.0,2.0,1.0,1.0,,,,,,,,,,
630,PT00M58.70S,2023-03-26T04:44:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,12.795663600525614,44.36274509803921,1610612740,110,129,2023-03-26T04:48:23Z,6200000,False,28.0,68.0,1,left,MISS J. Richardson 7' driving floating Shot,[1626196],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Richardson,J. Richardson,,,7.34,Missed,,,,,,,,,,,,,,
631,PT00M56.10S,2023-03-26T04:44:14.6Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,110,129,2023-03-26T04:44:16Z,6210000,False,,,0,,X. Moon REBOUND (Off:0 Def:1),[1629875],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Moon,X. Moon,,,,,630.0,1.0,1.0,0.0,,,,,,,,,,
632,PT00M45.90S,2023-03-26T04:44:24.7Z,4,REGULAR,3pt,Jump Shot,[],1630538,64.04402102496715,68.13725490196079,1610612746,110,129,2023-03-26T04:44:29Z,6220000,False,91.0,285.0,1,right,MISS B. Hyland 29' 3PT,[1630538],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Hyland,B. Hyland,,,29.96,Missed,,,,,,,,,,,,,,
633,PT00M42.30S,2023-03-26T04:44:28.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,110,129,2023-03-26T04:44:29Z,6230000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Marshall,N. Marshall,,,,,632.0,3.0,3.0,0.0,,,,,,,,,,
634,PT00M33.60S,2023-03-26T04:44:37.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.241130091984232,51.96078431372549,1610612740,110,131,2023-03-26T04:49:02Z,6240000,False,-10.0,81.0,1,left,N. Marshall 8' driving floating Jump Shot (8 PTS),[1630230],1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Marshall,N. Marshall,,,8.2,Made,,,,,8.0,,,,,,,,,
636,PT00M08.30S,2023-03-26T04:45:25.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,110,131,2023-03-26T04:45:43Z,6260000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,1628953.0,,,,,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2023-03-26T04:45:47.0Z,4,REGULAR,period,end,[],0,,,1610612740,110,131,2023-03-26T04:45:47Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2023-03-26T04:45:52.8Z,4,REGULAR,game,end,[],0,,,0,110,131,2023-03-26T04:45:52Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
