actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
604,PT02M39.00S,2022-10-30T21:06:30.4Z,4,REGULAR,3pt,Jump Shot,[],1629611,73.37385019710908,88.48039215686275,1610612746,81,103,2022-10-30T21:24:08Z,5980000,192.0,198.0,1,right,MISS T. Mann 27' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,27.59,Missed,,,,,,,,,,,,
605,PT02M37.00S,2022-10-30T21:06:32.4Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,81,103,2022-10-30T21:06:34Z,5990000,,,0,,N. Marshall REBOUND (Off:1 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,604.0,5.0,4.0,1.0,,,,,,,,
606,PT02M34.00S,2022-10-30T21:06:35.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626204,6.8823915900131425,54.16666666666667,1610612740,81,105,2022-10-30T21:24:25Z,6000000,-21.0,12.0,1,left,L. Nance Jr. running Layup (13 PTS) (N. Marshall 4 AST),"[1626204, 1630230]",1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.41,Made,,,,,13.0,N. Marshall,1630230.0,4.0,,,,
608,PT02M19.00S,2022-10-30T21:06:49.6Z,4,REGULAR,3pt,Jump Shot,[],1630527,72.19119579500656,19.117647058823522,1610612746,84,105,2022-10-30T21:06:55Z,6020000,-154.0,209.0,1,right,B. Boston Jr. 25' 3PT step back (3 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.98,Made,,,,,3.0,,,,,,,
609,PT01M59.00S,2022-10-30T21:07:09.7Z,4,REGULAR,3pt,Jump Shot,[],1630530,33.42641261498029,60.049019607843135,1610612740,84,108,2022-10-30T21:24:51Z,6030000,-50.0,262.0,1,left,T. Murphy III 26' 3PT pullup (15 PTS) (L. Nance Jr. 2 AST),"[1630530, 1626204]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,26.65,Made,,,,,15.0,L. Nance Jr.,1626204.0,2.0,,,,
611,PT01M51.00S,2022-10-30T21:07:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.0335085413929,49.50980392156863,1610612746,86,108,2022-10-30T21:07:28Z,6050000,-2.0,22.0,1,right,T. Mann driving Layup (4 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,2.25,Made,,,,,4.0,,,,,,,
612,PT01M37.00S,2022-10-30T21:07:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,8.722076215505908,47.549019607843135,1610612740,86,110,2022-10-30T21:07:48Z,6060000,12.0,29.0,1,left,L. Nance Jr. Layup (15 PTS) (J. Alvarado 2 AST),"[1626204, 1630631]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,3.2,Made,,,,,15.0,J. Alvarado,1630631.0,2.0,,,,
614,PT01M25.00S,2022-10-30T21:07:59.1Z,4,REGULAR,3pt,Jump Shot,[],1630527,70.22010512483574,27.941176470588232,1610612746,89,110,2022-10-30T21:25:01Z,6080000,-110.0,227.0,1,right,B. Boston Jr. 25' 3PT pullup (6 PTS) (T. Mann 2 AST),"[1630527, 1629611]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.27,Made,,,,,6.0,T. Mann,1629611.0,2.0,,,,
616,PT01M11.00S,2022-10-30T21:08:20.4Z,4,REGULAR,2pt,Jump Shot,[],1630230,21.59986859395532,49.01960784313726,1610612740,89,112,2022-10-30T21:10:03Z,6100000,5.0,151.0,1,left,N. Marshall 15' driving floating bank Jump Shot (17 PTS) (L. Nance Jr. 3 AST),"[1630230, 1626204]",1610612740.0,NOP,driving floating bank,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,,15.06,Made,,,,,17.0,L. Nance Jr.,1626204.0,3.0,,,,
617,PT00M57.20S,2022-10-30T21:08:36.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,87.9599211563732,57.35294117647059,1610612746,89,112,2022-10-30T21:08:44Z,6110000,37.0,61.0,1,right,MISS B. Boston Jr. 7' floating Shot,[1630527],1610612746.0,LAC,floating,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.1,Missed,,,,,,,,,,,,
618,PT00M55.30S,2022-10-30T21:08:38.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,89,112,2022-10-30T21:08:44Z,6120000,,,0,,N. Marshall REBOUND (Off:1 Def:5),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,617.0,6.0,5.0,1.0,,,,,,,,
619,PT00M32.00S,2022-10-30T21:09:03.1Z,4,REGULAR,3pt,Jump Shot,[],1630631,29.747043363994734,22.549019607843135,1610612740,89,112,2022-10-30T21:25:16Z,6130000,137.0,227.0,1,left,MISS J. Alvarado 26' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,26.54,Missed,,,,,,,,,,,,
620,PT00M32.00S,2022-10-30T21:09:03.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,89,112,2022-10-30T21:09:52Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,619.0,,,,,,,,,,,
621,PT00M32.00S,2022-10-30T21:09:10.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,89,112,2022-10-30T21:09:14Z,6150000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Left,1830.0,,,,,,,,,,,,,,,,,,,
622,PT00M32.00S,2022-10-30T21:09:15.3Z,4,REGULAR,substitution,out,[],1630230,,,1610612746,89,112,2022-10-30T21:09:18Z,6160000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M32.00S,2022-10-30T21:09:15.3Z,4,REGULAR,substitution,in,[],1631220,,,1610612746,89,112,2022-10-30T21:09:18Z,6170000,,,0,,SUB in: D. Seabron,[1631220],1610612740.0,NOP,,,,Seabron,D. Seabron,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M17.80S,2022-10-30T21:09:39.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629611,90.8508541392904,49.754901960784316,1610612746,91,112,2022-10-30T21:25:33Z,6180000,-1.0,34.0,1,right,T. Mann driving floating Jump Shot (6 PTS) (A. Coffey 2 AST),"[1629611, 1629599]",1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,3.35,Made,,,,,6.0,A. Coffey,1629599.0,2.0,,,,
627,PT00M00.00S,2022-10-30T21:10:03.4Z,4,REGULAR,period,end,[],0,,,1610612740,91,112,2022-10-30T21:10:03Z,6200000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M00.00S,2022-10-30T21:11:59.5Z,4,REGULAR,game,end,[],0,,,0,91,112,2022-10-30T21:11:59Z,6210000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
