actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
601,PT01M46.00S,2022-11-07T05:18:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202331,94.00459921156373,96.07843137254902,1610612746,100,106,2022-11-07T05:22:59Z,5990000,230.0,4.0,1,right,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
602,PT01M42.00S,2022-11-07T05:18:54.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,100,106,2022-11-07T05:18:55Z,6000000,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,601.0,4.0,4.0,0.0,,
603,PT01M25.00S,2022-11-07T05:19:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,14.635348226018394,53.92156862745098,1610612762,100,106,2022-11-07T05:19:14Z,6010000,-20.0,85.0,1,left,MISS M. Conley 8' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,,,,
604,PT01M23.00S,2022-11-07T05:19:13.2Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,100,106,2022-11-07T05:19:14Z,6020000,,,0,,P. George REBOUND (Off:0 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,603.0,8.0,8.0,0.0,,
605,PT01M15.00S,2022-11-07T05:19:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.87319316688567,50.49019607843137,1610612746,102,106,2022-11-07T05:19:25Z,6030000,2.0,5.0,1,right,I. Zubac Layup (12 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.57,Made,12.0,P. George,202331.0,4.0,,,,,,,,,,,,,,
607,PT00M54.30S,2022-11-07T05:19:46.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629012,6.619579500657039,52.205882352941174,1610612762,102,108,2022-11-07T05:19:50Z,6050000,-11.0,10.0,1,left,C. Sexton cutting DUNK (22 PTS) (K. Olynyk 4 AST),"[1629012, 203482]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.47,Made,22.0,K. Olynyk,203482.0,4.0,,,,,,,,,,,,,,
609,PT00M54.30S,2022-11-07T05:19:50.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,102,108,2022-11-07T05:19:50Z,6070000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M54.30S,2022-11-07T05:21:10.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,102,108,2022-11-07T05:21:23Z,6080000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M54.30S,2022-11-07T05:21:10.9Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,102,108,2022-11-07T05:21:23Z,6090000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M49.80S,2022-11-07T05:21:34.6Z,4,REGULAR,3pt,Jump Shot,[],202331,67.19776609724047,64.4607843137255,1610612746,102,108,2022-11-07T05:21:39Z,6100000,72.0,256.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
613,PT00M46.00S,2022-11-07T05:21:38.4Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612762,102,108,2022-11-07T05:21:39Z,6110000,,,0,,M. Beasley REBOUND (Off:1 Def:3),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,612.0,4.0,3.0,1.0,,
614,PT00M24.50S,2022-11-07T05:22:00.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.4881734559789805,50.245098039215684,1610612762,102,110,2022-11-07T05:22:08Z,6120000,-1.0,8.0,1,left,L. Markkanen cutting Layup (18 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.86,Made,18.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
616,PT00M14.30S,2022-11-07T05:22:12.8Z,4,REGULAR,3pt,Jump Shot,[],202694,66.01511169513799,59.31372549019608,1610612746,102,110,2022-11-07T05:22:17Z,6140000,47.0,267.0,1,right,MISS M. Morris Sr. 27' 3PT - blocked,"[202694, 1628374]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,27.1,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
617,PT00M14.30S,2022-11-07T05:22:12.8Z,4,REGULAR,block,,[],1628374,,,1610612746,102,110,2022-11-07T05:22:15Z,6150000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
618,PT00M11.80S,2022-11-07T05:22:15.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,102,110,2022-11-07T05:22:17Z,6160000,,,0,,L. Markkanen REBOUND (Off:2 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,616.0,9.0,7.0,2.0,,
619,PT00M00.00S,2022-11-07T05:22:27.9Z,4,REGULAR,period,end,[],0,,,1610612762,102,110,2022-11-07T05:22:27Z,6170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M00.00S,2022-11-07T05:24:27.6Z,4,REGULAR,game,end,[],0,,,0,102,110,2022-11-07T05:24:27Z,6180000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
