actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
597,PT04M04.00S,2022-11-18T05:52:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,8.590670170827863,50.49019607843137,1610612746,87,79,2022-11-18T05:52:52Z,5930000,False,-2.0,28.0,1,left,K. Leonard driving finger roll Layup (6 PTS),[202695],1610612746.0,LAC,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Leonard,K. Leonard,,,2.84,Made,,,,,6.0,,,,,,,,,
598,PT03M58.00S,2022-11-18T05:52:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,91.11366622864652,52.205882352941174,1610612765,87,81,2022-11-18T05:53:03Z,5940000,False,11.0,31.0,1,right,J. Ivey driving Layup (16 PTS),[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,3.29,Made,,,,,16.0,,,,,,,,,
599,PT03M37.00S,2022-11-18T05:53:14.3Z,4,REGULAR,3pt,Jump Shot,[],202695,32.637976346911955,33.33333333333334,1610612746,87,81,2022-11-18T05:53:18Z,5950000,False,83.0,254.0,1,left,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Leonard,K. Leonard,,,26.76,Missed,,,,,,,,,,,,,,
600,PT03M35.00S,2022-11-18T05:53:16.3Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,87,81,2022-11-18T05:53:18Z,5960000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Bagley III,M. Bagley III,,,,,599.0,7.0,5.0,2.0,,,,,,,,,,
601,PT03M26.00S,2022-11-18T05:53:28.6Z,4,REGULAR,foul,offensive,[],1631093,,,1610612765,87,81,2022-11-18T05:53:38Z,5970000,False,,,0,,J. Ivey offensive FOUL (4 PF),"[1631093, 202331]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,202037.0,4.0,0.0,Ivey,J. Ivey,George,202331.0,,,,,,,,,,,,,,,,
603,PT03M26.00S,2022-11-18T05:53:28.6Z,4,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,87,81,2022-11-18T05:53:28Z,5990000,False,,,0,,J. Ivey offensive foul TURNOVER (4 TO),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,Ivey,J. Ivey,,,,,,,,,,4.0,,,,,,,,
604,PT03M12.00S,2022-11-18T05:54:04.3Z,4,REGULAR,turnover,3-second-violation,[],1627826,,,1610612746,87,81,2022-11-18T05:54:22Z,6000000,False,,,0,,I. Zubac 3-second-violation TURNOVER (5 TO),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,2004.0,,,Zubac,I. Zubac,,,,,,,,,,5.0,,,,,,,,
605,PT02M53.00S,2022-11-18T05:54:36.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202711,88.35413929040736,22.058823529411768,1610612765,87,81,2022-11-18T05:56:36Z,6010000,False,-140.0,57.0,1,right,MISS B. Bogdanovic 15' step back Shot,[202711],1610612765.0,DET,step back,,,,,,Mid-Range,8-16 Left,,,,Bogdanovic,B. Bogdanovic,,,15.09,Missed,,,,,,,,,,,,,,
606,PT02M51.00S,2022-11-18T05:54:38.0Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,87,81,2022-11-18T05:54:41Z,6020000,False,,,0,,P. George REBOUND (Off:1 Def:7),[202331],1610612746.0,LAC,,,,,,,Mid-Range,8-16 Left,,,,George,P. George,,,,,605.0,8.0,7.0,1.0,,,,,,,,,,
608,PT02M43.00S,2022-11-18T05:54:46.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,11.744415243101187,49.754901960784316,1610612746,87,81,2022-11-18T05:54:54Z,6040000,False,1.0,58.0,1,left,MISS P. George driving floating Shot,[202331],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,George,P. George,,,5.79,Missed,,,,,,,,,,,,,,
609,PT02M43.00S,2022-11-18T05:54:46.1Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,87,81,2022-11-18T05:54:54Z,6050000,False,,,0,,P. George REBOUND (Off:2 Def:7),[202331],1610612746.0,LAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,George,P. George,,,,,608.0,9.0,7.0,2.0,,,,,,,,,,
610,PT02M43.00S,2022-11-18T05:54:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612746,87,81,2022-11-18T05:54:56Z,6060000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (George 2 FT),"[202711, 202331]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Bogdanovic,B. Bogdanovic,George,202331.0,,,,,,,,,,,,,,,,
612,PT02M43.00S,2022-11-18T05:55:22.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202331,,,1610612746,88,81,2022-11-18T05:55:22Z,6080000,False,,,0,,P. George Free Throw 1 of 2 (15 PTS),[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,Made,,,,,15.0,,,,,,,,,
613,PT02M43.00S,2022-11-18T05:55:25.0Z,4,REGULAR,substitution,out,[],202695,,,1610612746,88,81,2022-11-18T05:55:28Z,6090000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,,,,,,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,
614,PT02M43.00S,2022-11-18T05:55:25.0Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,88,81,2022-11-18T05:55:28Z,6100000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,
615,PT02M43.00S,2022-11-18T05:55:48.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202331,,,1610612746,89,81,2022-11-18T05:55:48Z,6110000,False,,,0,,P. George Free Throw 2 of 2 (16 PTS),[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,Made,,,,,16.0,,,,,,,,,
616,PT02M29.00S,2022-11-18T05:56:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,90.5880420499343,49.26470588235294,1610612765,89,81,2022-11-18T05:56:20Z,6120000,False,-4.0,36.0,1,right,MISS J. Ivey Layup - blocked,"[1631093, 202704]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,3.62,Missed,,,,,,,,,,,,Jackson,202704.0,
617,PT02M29.00S,2022-11-18T05:56:04.2Z,4,REGULAR,block,,[],202704,,,1610612765,89,81,2022-11-18T05:59:47Z,6130000,False,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,
618,PT02M29.00S,2022-11-18T05:56:04.2Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612765,89,81,2022-11-18T05:56:20Z,6140000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,,,616.0,4.0,3.0,1.0,,,,,,,,,,
619,PT02M29.00S,2022-11-18T05:56:09.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,91.63929040735874,48.0392156862745,1610612765,89,83,2022-11-18T05:56:24Z,6150000,False,-10.0,26.0,1,right,J. Ivey putback Layup (18 PTS),[1631093],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,,,,Ivey,J. Ivey,,,2.79,Made,,,,,18.0,,,,,,,,,
620,PT02M29.00S,2022-11-18T05:56:12.3Z,4,REGULAR,foul,personal,['1freethrow'],202704,,,1610612765,89,83,2022-11-18T05:56:18Z,6160000,False,,,0,,R. Jackson shooting personal FOUL (3 PF) (Ivey 1 FT),"[202704, 1631093]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,1627962.0,3.0,0.0,Jackson,R. Jackson,Ivey,1631093.0,,,,,,,,,,,,,,,,
622,PT02M29.00S,2022-11-18T05:56:46.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631093,,,1610612765,89,83,2022-11-18T05:56:49Z,6180000,False,,,0,,MISS J. Ivey Free Throw 1 of 1,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,Missed,,,,,,,,,,,,,,
623,PT02M26.00S,2022-11-18T05:56:49.8Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,89,83,2022-11-18T05:56:49Z,6190000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,,,,,,,,,Powell,N. Powell,,,,,622.0,2.0,2.0,0.0,,,,,,,,,,
624,PT02M10.00S,2022-11-18T05:57:04.0Z,4,REGULAR,2pt,Jump Shot,[],202331,24.6222076215506,34.31372549019608,1610612746,89,83,2022-11-18T05:57:09Z,6200000,False,78.0,179.0,1,left,MISS P. George 19' step back Shot,[202331],1610612746.0,LAC,step back,,,,,,Mid-Range,16-24 Right Center,,,,George,P. George,,,19.53,Missed,,,,,,,,,,,,,,
625,PT02M07.00S,2022-11-18T05:57:07.0Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,89,83,2022-11-18T05:57:09Z,6210000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Bogdanovic,B. Bogdanovic,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,
626,PT02M02.00S,2022-11-18T05:57:11.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202711,67.59198423127464,40.68627450980392,1610612765,89,83,2022-11-18T05:58:21Z,6220000,False,-47.0,252.0,1,right,MISS B. Bogdanovic 25' running pullup 3PT,[202711],1610612765.0,DET,running pullup,,,,,,Above the Break 3,24+ Center,,,,Bogdanovic,B. Bogdanovic,,,25.64,Missed,,,,,,,,,,,,,,
627,PT01M59.00S,2022-11-18T05:57:14.5Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,89,83,2022-11-18T05:57:22Z,6230000,False,,,0,,I. Zubac REBOUND (Off:5 Def:13),[1627826],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Zubac,I. Zubac,,,,,626.0,18.0,13.0,5.0,,,,,,,,,,
628,PT01M44.00S,2022-11-18T05:57:31.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,7.013797634691201,53.431372549019606,1610612746,91,83,2022-11-18T05:57:37Z,6240000,False,-17.0,13.0,1,left,I. Zubac alley-oop DUNK (9 PTS) (P. George 3 AST),"[1627826, 202331]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Zubac,I. Zubac,,,2.18,Made,,,,,9.0,,,,P. George,202331.0,3.0,,,
630,PT01M44.00S,2022-11-18T05:57:41.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,91,83,2022-11-18T05:57:41Z,6260000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M28.00S,2022-11-18T05:59:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.95335085413929,52.69607843137255,1610612765,91,85,2022-11-18T05:59:35Z,6270000,False,13.0,14.0,1,right,B. Bogdanovic driving Layup (24 PTS),[202711],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,1.92,Made,,,,,24.0,,,,,,,,,
632,PT01M10.00S,2022-11-18T05:59:45.6Z,4,REGULAR,2pt,Jump Shot,[],202331,13.666228646517737,29.633884803921575,1610612746,91,85,2022-11-18T06:01:31Z,6280000,False,102.0,76.0,1,left,MISS P. George 12' driving floating bank Shot,[202331],1610612746.0,LAC,driving floating bank,,,,,,Mid-Range,8-16 Right,,,,George,P. George,,,12.7,Missed,,,,,,,,,,,,,,
633,PT01M10.00S,2022-11-18T05:59:45.6Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,91,85,2022-11-18T05:59:54Z,6290000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:6),[1628963],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bagley III,M. Bagley III,,,,,632.0,8.0,6.0,2.0,,,,,,,,,,
634,PT00M57.90S,2022-11-18T06:00:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612765,91,85,2022-11-18T06:00:41Z,6300000,False,,,0,,I. Zubac shooting personal FOUL (5 PF) (Burks 2 FT),"[1627826, 202692]",1610612746.0,LAC,shooting,,,,,,In The Paint (Non-RA),8-16 Left,2004.0,5.0,1.0,Zubac,I. Zubac,Burks,202692.0,,,,,,,,,,,,,,,,
636,PT00M57.90S,2022-11-18T06:00:31.8Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,91,86,2022-11-18T06:00:31Z,6320000,False,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,Made,,,,,3.0,,,,,,,,,
637,PT00M57.90S,2022-11-18T06:00:44.9Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,91,87,2022-11-18T06:00:44Z,6330000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,Made,,,,,4.0,,,,,,,,,
638,PT00M33.90S,2022-11-18T06:01:13.3Z,4,REGULAR,3pt,Jump Shot,[],202694,23.176741130091983,91.42156862745098,1610612746,91,87,2022-11-18T06:01:19Z,6340000,False,-207.0,165.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,Morris Sr.,M. Morris Sr.,,,26.5,Missed,,,,,,,,,,,,,,
639,PT00M31.10S,2022-11-18T06:01:16.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,91,87,2022-11-18T06:01:19Z,6350000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,638.0,,,,,,,,,,,,,
641,PT00M22.90S,2022-11-18T06:01:45.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626181,6.225361366622863,49.754901960784316,1610612746,93,87,2022-11-18T06:01:51Z,6370000,False,1.0,6.0,1,left,N. Powell driving DUNK (14 PTS) (R. Jackson 3 AST),"[1626181, 202704]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,,,,Powell,N. Powell,,,0.61,Made,,,,,14.0,,,,R. Jackson,202704.0,3.0,,,
643,PT00M22.90S,2022-11-18T06:01:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,93,87,2022-11-18T06:01:53Z,6390000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M22.90S,2022-11-18T06:03:13.5Z,4,REGULAR,substitution,out,[],1627826,,,1610612765,93,87,2022-11-18T06:03:28Z,6400000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
645,PT00M22.90S,2022-11-18T06:03:13.5Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,93,87,2022-11-18T06:03:28Z,6410000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
646,PT00M22.90S,2022-11-18T06:03:13.5Z,4,REGULAR,substitution,in,[],1629611,,,1610612765,93,87,2022-11-18T06:03:28Z,6420000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
647,PT00M22.90S,2022-11-18T06:03:13.5Z,4,REGULAR,substitution,in,[],1630587,,,1610612765,93,87,2022-11-18T06:03:28Z,6430000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,,,,,,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,
648,PT00M22.20S,2022-11-18T06:03:44.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612765,93,87,2022-11-18T06:03:50Z,6440000,False,,,0,,P. George personal FOUL (5 PF) (Burks 2 FT),"[202331, 202692]",1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,2004.0,5.0,1.0,George,P. George,Burks,202692.0,,,,,,,,,,,,,,,,
650,PT00M22.20S,2022-11-18T06:04:17.6Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,93,88,2022-11-18T06:04:17Z,6460000,False,,,0,,A. Burks Free Throw 1 of 2 (5 PTS),[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,Made,,,,,5.0,,,,,,,,,
651,PT00M22.20S,2022-11-18T06:04:24.4Z,4,REGULAR,substitution,out,[],1629611,,,1610612765,93,88,2022-11-18T06:04:29Z,6470000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
652,PT00M22.20S,2022-11-18T06:04:24.4Z,4,REGULAR,substitution,in,[],1627826,,,1610612765,93,88,2022-11-18T06:04:29Z,6480000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
653,PT00M22.20S,2022-11-18T06:04:40.5Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,93,89,2022-11-18T06:04:40Z,6490000,False,,,0,,A. Burks Free Throw 2 of 2 (6 PTS),[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,Made,,,,,6.0,,,,,,,,,
654,PT00M22.20S,2022-11-18T06:04:47.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,93,89,2022-11-18T06:04:47Z,6500000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M22.20S,2022-11-18T06:05:40.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,93,89,2022-11-18T06:06:01Z,6510000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,
656,PT00M22.20S,2022-11-18T06:05:40.6Z,4,REGULAR,substitution,in,[],201587,,,1610612746,93,89,2022-11-18T06:06:01Z,6520000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,
657,PT00M16.80S,2022-11-18T06:06:22.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612746,93,89,2022-11-18T06:06:32Z,6530000,False,,,0,,S. Bey personal FOUL (2 PF) (Jackson 2 FT),"[1630180, 202704]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Bey,S. Bey,Jackson,202704.0,,,,,,,,,,,,,,,,
659,PT00M16.80S,2022-11-18T06:07:06.5Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,94,89,2022-11-18T06:07:06Z,6550000,False,,,0,,R. Jackson Free Throw 1 of 2 (22 PTS),[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,Made,,,,,22.0,,,,,,,,,
660,PT00M16.80S,2022-11-18T06:07:32.9Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,95,89,2022-11-18T06:07:32Z,6560000,False,,,0,,R. Jackson Free Throw 2 of 2 (23 PTS),[202704],1610612746.0,LAC,,,,,,,,,,,,Jackson,R. Jackson,,,,Made,,,,,23.0,,,,,,,,,
661,PT00M10.10S,2022-11-18T06:07:47.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202711,92.95335085413929,50.49019607843137,1610612765,95,91,2022-11-18T06:08:13Z,6570000,False,2.0,14.0,1,right,B. Bogdanovic driving DUNK (26 PTS) (J. Ivey 5 AST),"[202711, 1631093]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,1.39,Made,,,,,26.0,,,,J. Ivey,1631093.0,5.0,,,
663,PT00M07.90S,2022-11-18T06:07:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612746,95,91,2022-11-18T06:12:23Z,6590000,False,,,0,,J. Ivey clear-path personal FOUL (5 PF) (Morris Sr. 2 FT),"[1631093, 202694]",1610612765.0,DET,clear-path,,,,,,Above the Break 3,24+ Right Center,202037.0,5.0,0.0,Ivey,J. Ivey,Morris Sr.,202694.0,,,,,,,,,,,,,,,,
666,PT00M07.90S,2022-11-18T06:09:22.3Z,4,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,95,91,2022-11-18T06:12:12Z,6620000,False,,,0,,MISS M. Morris Sr. clear-path Free Throw 1 of 2,[202694],1610612746.0,LAC,clear-path,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,Missed,,,,,,,,,,,,,,
667,PT00M07.90S,2022-11-18T06:09:22.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,95,91,2022-11-18T06:09:52Z,6630000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,666.0,,,,,,,,,,,,,
668,PT00M07.90S,2022-11-18T06:09:26.6Z,4,REGULAR,substitution,out,[],202331,,,1610612746,95,91,2022-11-18T06:09:29Z,6640000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,
669,PT00M07.90S,2022-11-18T06:09:26.6Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,95,91,2022-11-18T06:09:29Z,6650000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,
670,PT00M07.90S,2022-11-18T06:09:22.3Z,4,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,96,91,2022-11-18T06:12:12Z,6660000,False,,,0,,M. Morris Sr. clear-path Free Throw 2 of 2 (16 PTS),[202694],1610612746.0,LAC,clear-path,,,,,,,,,,,Morris Sr.,M. Morris Sr.,,,,Made,,,,,16.0,,,,,,,,,
672,PT00M00.00S,2022-11-18T06:10:33.5Z,4,REGULAR,period,end,[],0,,,1610612765,96,91,2022-11-18T06:12:12Z,6680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.00S,2022-11-18T06:13:01.0Z,4,REGULAR,game,end,[],0,,,0,96,91,2022-11-18T06:13:01Z,6690000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
