actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
612,PT04M02.00S,2026-04-11T03:52:31.3Z,4,REGULAR,substitution,in,[],1630162,,,1610612745,119,128,2026-04-11T03:52:47Z,6050000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M02.00S,2026-04-11T03:52:59.6Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,120,128,2026-04-11T03:52:59Z,6060000,False,,,0,,K. Durant Free Throw 2 of 2 (32 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
614,PT03M52.00S,2026-04-11T03:53:11.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630545,16.245072273324574,52.94117647058824,1610612750,120,130,2026-04-11T03:53:15Z,6070000,False,-15.0,100.0,1,left,T. Shannon Jr. 10' driving floating Jump Shot (23 PTS) (K. Anderson 8 AST),"[1630545, 203937]",1610612750.0,MIN,driving floating,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.13,Made,,,,,,,23.0,,,,,,,,,K. Anderson,203937.0,8.0
616,PT03M44.00S,2026-04-11T03:53:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,89.70105124835742,60.78431372549019,1610612745,122,130,2026-04-11T03:53:27Z,6090000,False,54.0,44.0,1,right,A. Thompson 6' driving finger roll Layup (36 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.98,Made,,,,,,,36.0,,,,,,,,,,,
617,PT03M44.00S,2026-04-11T03:53:26.0Z,4,REGULAR,foul,personal,['1freethrow'],1630545,,,1610612745,122,130,2026-04-11T03:53:34Z,6100000,False,,,0,,T. Shannon Jr. shooting personal FOUL (2 PF) (Thompson 1 FT),"[1630545, 1641708]",1610612750.0,MIN,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,2.0,0.0,Thompson,1641708.0,,,,,,
619,PT03M44.00S,2026-04-11T03:53:36.0Z,4,REGULAR,substitution,out,[],203937,,,1610612745,122,130,2026-04-11T03:54:17Z,6120000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M44.00S,2026-04-11T03:53:36.0Z,4,REGULAR,substitution,in,[],1642866,,,1610612745,122,130,2026-04-11T03:54:17Z,6130000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M44.00S,2026-04-11T03:53:54.9Z,4,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,123,130,2026-04-11T03:53:54Z,6140000,False,,,0,,A. Thompson Free Throw 1 of 1 (37 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,37.0,,,,,,,,,,,
625,PT03M21.00S,2026-04-11T03:54:19.6Z,4,REGULAR,3pt,Jump Shot,[],1630183,29.77989487516426,68.38235294117648,1610612750,123,130,2026-04-11T04:15:07Z,6180000,False,-92.0,227.0,1,left,MISS J. McDaniels 24' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
626,PT03M20.00S,2026-04-11T03:54:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,123,130,2026-04-11T03:54:31Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,625.0,,,,,,,,,,,,,,,,,
627,PT03M20.00S,2026-04-11T03:54:26.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,123,130,2026-04-11T03:54:35Z,6200000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,,,,,,,,,
628,PT03M20.00S,2026-04-11T03:54:43.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,123,130,2026-04-11T03:54:43Z,6210000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M20.00S,2026-04-11T03:55:59.7Z,4,REGULAR,substitution,out,[],1642866,,,1610612745,123,130,2026-04-11T03:56:15Z,6220000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M20.00S,2026-04-11T03:55:59.7Z,4,REGULAR,substitution,in,[],203937,,,1610612745,123,130,2026-04-11T03:56:15Z,6230000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M05.00S,2026-04-11T03:56:35.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,86.41590013140605,56.372549019607845,1610612745,125,130,2026-04-11T03:56:39Z,6240000,False,32.0,75.0,1,right,A. Sengun 8' turnaround Hook (20 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.17,Made,,,,,,,20.0,,,,,,,,,,,
632,PT02M48.00S,2026-04-11T03:56:53.7Z,4,REGULAR,2pt,Jump Shot,[],1630245,23.47240473061761,28.921568627450984,1610612750,125,132,2026-04-11T03:56:58Z,6250000,False,105.0,168.0,1,left,A. Dosunmu 19' pullup Jump Shot (15 PTS) (K. Anderson 9 AST),"[1630245, 203937]",1610612750.0,MIN,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right Center,19.84,Made,,,,,,,15.0,,,,,,,,,K. Anderson,203937.0,9.0
634,PT02M25.00S,2026-04-11T03:57:15.6Z,4,REGULAR,3pt,Jump Shot,[],201142,68.15045992115637,31.61764705882353,1610612745,125,132,2026-04-11T03:57:24Z,6270000,False,-92.0,247.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
635,PT02M23.00S,2026-04-11T03:57:17.6Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,125,132,2026-04-11T03:57:24Z,6280000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,634.0,5.0,2.0,3.0,,,,,,,,,,,,,,
636,PT02M20.00S,2026-04-11T03:57:21.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.85479632063075,56.61764705882353,1610612745,127,132,2026-04-11T03:57:27Z,6290000,False,33.0,15.0,1,right,A. Sengun driving Layup (22 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,22.0,,,,,,,,,,,
638,PT01M56.00S,2026-04-11T03:58:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,13.485545335085414,60.049019607843135,1610612750,127,132,2026-04-11T03:58:19Z,6310000,False,-50.0,74.0,1,left,MISS T. Shannon Jr. 8' driving Layup - blocked,"[1630545, 201142]",1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.97,Missed,,,,,Durant,201142.0,,,,,,,,,,,,
639,PT01M56.00S,2026-04-11T03:58:00.9Z,4,REGULAR,block,,[],201142,,,1610612750,127,132,2026-04-11T03:58:03Z,6320000,False,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
640,PT01M55.00S,2026-04-11T03:58:01.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,127,132,2026-04-11T03:58:19Z,6330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,638.0,,,,,,,,,,,,,,,,,
642,PT01M52.00S,2026-04-11T03:58:20.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630183,18.873193166885677,75.73529411764706,1610612750,127,132,2026-04-11T03:58:27Z,6350000,False,-129.0,125.0,1,left,MISS J. McDaniels 17' turnaround fadeaway Shot,[1630183],1610612750.0,MIN,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,17.93,Missed,,,,,,,,,,,,,,,,,,
643,PT01M49.00S,2026-04-11T03:58:23.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,127,132,2026-04-11T03:58:23Z,6360000,False,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,642.0,7.0,7.0,0.0,,,,,,,,,,,,,,
644,PT01M40.00S,2026-04-11T03:58:32.4Z,4,REGULAR,3pt,Jump Shot,[],1629006,91.5407358738502,96.32352941176471,1610612745,127,132,2026-04-11T03:58:36Z,6370000,False,232.0,27.0,1,right,MISS J. Okogie 3PT,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
645,PT01M37.00S,2026-04-11T03:58:35.4Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,127,132,2026-04-11T03:58:36Z,6380000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,644.0,2.0,1.0,1.0,,,,,,,,,,,,,,
646,PT01M18.00S,2026-04-11T03:58:58.2Z,4,REGULAR,foul,offensive,[],1630162,,,1610612750,127,132,2026-04-11T03:59:07Z,6390000,False,,,0,,A. Edwards offensive FOUL (4 PF),"[1630162, 1629006]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,202049.0,4.0,0.0,Okogie,1629006.0,,,,,,
648,PT01M18.00S,2026-04-11T03:58:58.2Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,127,132,2026-04-11T03:58:58Z,6410000,False,,,0,,A. Edwards offensive foul TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,202049.0,,,,,3.0,,,,,
649,PT01M18.00S,2026-04-11T03:59:13.5Z,4,REGULAR,substitution,out,[],1630545,,,1610612745,127,132,2026-04-11T03:59:17Z,6420000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M18.00S,2026-04-11T03:59:13.5Z,4,REGULAR,substitution,in,[],1628978,,,1610612745,127,132,2026-04-11T03:59:17Z,6430000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M08.00S,2026-04-11T03:59:31.4Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612745,127,132,2026-04-11T03:59:37Z,6440000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Durant 2 FT),"[1628978, 201142]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1629178.0,3.0,0.0,Durant,201142.0,,,,,,
653,PT01M08.00S,2026-04-11T04:00:00.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612745,127,132,2026-04-11T04:00:00Z,6460000,False,,,0,,MISS K. Durant Free Throw 1 of 2,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
654,PT01M08.00S,2026-04-11T04:00:00.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,127,132,2026-04-11T04:00:00Z,6470000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,653.0,,,,,,,,,,,,,,,,,
655,PT01M08.00S,2026-04-11T04:00:22.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612745,128,132,2026-04-11T04:00:22Z,6480000,False,,,0,,K. Durant Free Throw 2 of 2 (33 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,,,33.0,,,,,,,,,,,
656,PT00M50.50S,2026-04-11T04:00:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,25.18068331143233,82.35294117647058,1610612750,128,135,2026-04-11T04:00:54Z,6490000,False,-162.0,184.0,1,left,A. Edwards 24' 3PT step back (22 PTS) (J. McDaniels 2 AST),"[1630162, 1630183]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.52,Made,,,,,,,22.0,,,,,,,,,J. McDaniels,1630183.0,2.0
658,PT00M43.10S,2026-04-11T04:01:00.2Z,4,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,128,135,2026-04-11T04:01:09Z,6510000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (3 TO),[201142],1610612745.0,HOU,bad pass,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1629178.0,,,,,3.0,,,,,
659,PT00M25.80S,2026-04-11T04:01:25.9Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,128,135,2026-04-11T04:01:31Z,6520000,False,,,0,,A. Edwards lost ball TURNOVER (4 TO),"[1630162, 1641708]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,4.0,Thompson,1641708.0,,,
660,PT00M25.80S,2026-04-11T04:01:25.9Z,4,REGULAR,steal,,[],1641708,,,1610612745,128,135,2026-04-11T04:01:27Z,6530000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
661,PT00M23.50S,2026-04-11T04:01:42.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612745,128,135,2026-04-11T04:01:48Z,6540000,False,,,0,,K. Anderson personal FOUL (3 PF) (Thompson 2 FT),"[203937, 1641708]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202049.0,3.0,0.0,Thompson,1641708.0,,,,,,
663,PT00M23.50S,2026-04-11T04:02:03.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641708,,,1610612745,129,135,2026-04-11T04:02:03Z,6560000,False,,,0,,A. Thompson Free Throw 1 of 2 (38 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,38.0,,,,,,,,,,,
664,PT00M23.50S,2026-04-11T04:02:06.1Z,4,REGULAR,substitution,out,[],1628978,,,1610612745,129,135,2026-04-11T04:02:10Z,6570000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M23.50S,2026-04-11T04:02:06.1Z,4,REGULAR,substitution,in,[],1642866,,,1610612745,129,135,2026-04-11T04:02:10Z,6580000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M23.50S,2026-04-11T04:02:24.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641708,,,1610612745,130,135,2026-04-11T04:02:24Z,6590000,False,,,0,,A. Thompson Free Throw 2 of 2 (39 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,39.0,,,,,,,,,,,
667,PT00M23.50S,2026-04-11T04:02:28.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,130,135,2026-04-11T04:02:28Z,6600000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M23.50S,2026-04-11T04:03:40.9Z,4,REGULAR,substitution,out,[],1630578,,,1610612750,130,135,2026-04-11T04:04:03Z,6610000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M23.50S,2026-04-11T04:03:40.9Z,4,REGULAR,substitution,out,[],1642866,,,1610612750,130,135,2026-04-11T04:04:03Z,6620000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M23.50S,2026-04-11T04:03:40.9Z,4,REGULAR,substitution,in,[],1631106,,,1610612750,130,135,2026-04-11T04:04:03Z,6630000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M23.50S,2026-04-11T04:03:40.9Z,4,REGULAR,substitution,in,[],1628978,,,1610612750,130,135,2026-04-11T04:04:03Z,6640000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M19.90S,2026-04-11T04:04:24.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612750,130,135,2026-04-11T04:04:41Z,6650000,False,,,0,,A. Thompson personal FOUL (2 PF) (Anderson 2 FT),"[1641708, 203937]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,202049.0,2.0,0.0,Anderson,203937.0,,,,,,
674,PT00M19.90S,2026-04-11T04:05:07.0Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,130,136,2026-04-11T04:05:07Z,6670000,False,,,0,,K. Anderson Free Throw 1 of 2 (17 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
675,PT00M19.90S,2026-04-11T04:05:08.0Z,4,REGULAR,substitution,out,[],1631106,,,1610612750,130,136,2026-04-11T04:05:21Z,6680000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M19.90S,2026-04-11T04:05:08.0Z,4,REGULAR,substitution,in,[],1630578,,,1610612750,130,136,2026-04-11T04:05:21Z,6690000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M19.90S,2026-04-11T04:05:07.0Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,130,136,2026-04-11T04:05:39Z,6700000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT00M18.10S,2026-04-11T04:05:08.8Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,130,136,2026-04-11T04:05:39Z,6710000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,677.0,6.0,3.0,3.0,,,,,,,,,,,,,,
679,PT00M10.10S,2026-04-11T04:05:45.7Z,4,REGULAR,3pt,Jump Shot,[],1631095,90.75229960578186,94.36274509803921,1610612745,130,136,2026-04-11T04:52:44Z,6720000,False,222.0,34.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
680,PT00M06.70S,2026-04-11T04:05:49.1Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,130,136,2026-04-11T04:05:49Z,6730000,False,,,0,,K. Anderson REBOUND (Off:3 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,679.0,6.0,3.0,3.0,,,,,,,,,,,,,,
681,PT00M06.30S,2026-04-11T04:05:50.8Z,4,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612750,130,136,2026-04-11T04:05:59Z,6740000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (1 TO),[1628978],1610612750.0,MIN,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1626301.0,,,,,1.0,,,,,
682,PT00M02.40S,2026-04-11T04:06:05.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641708,83.39356110381078,30.392156862745097,1610612745,132,136,2026-04-11T04:06:12Z,6750000,False,-98.0,104.0,1,right,A. Thompson 14' fadeaway Jump Shot (41 PTS) (K. Durant 7 AST),"[1641708, 201142]",1610612745.0,HOU,fadeaway,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,14.26,Made,,,,,,,41.0,,,,,,,,,K. Durant,201142.0,7.0
684,PT00M00.00S,2026-04-11T04:06:49.4Z,4,REGULAR,period,end,[],0,,,1610612750,132,136,2026-04-11T04:06:49Z,6770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M00.00S,2026-04-11T04:06:51.3Z,4,REGULAR,game,end,[],0,,,0,132,136,2026-04-11T04:06:51Z,6780000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
