actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
611,PT06M32.00S,2025-12-06T03:11:37.1Z,4,REGULAR,substitution,out,[],1642263,,,1610612756,110,85,2025-12-06T03:11:47Z,6020000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M32.00S,2025-12-06T03:11:37.1Z,4,REGULAR,substitution,in,[],1631120,,,1610612756,110,85,2025-12-06T03:11:47Z,6030000,False,,,0,,SUB in: J. Davison,[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M20.00S,2025-12-06T03:12:06.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642853,92.32917214191852,97.05882352941177,1610612756,110,85,2025-12-06T03:12:13Z,6040000,False,235.0,20.0,1,right,MISS R. Fleming 3PT,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
614,PT06M18.00S,2025-12-06T03:12:08.5Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612756,110,85,2025-12-06T03:12:13Z,6050000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,,,,613.0,,,,,,,5.0,3.0,2.0,,,,,,,
615,PT06M11.00S,2025-12-06T03:12:15.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,82.07950065703022,36.27450980392157,1610612756,110,87,2025-12-06T03:12:23Z,6060000,False,-69.0,116.0,1,right,N. Richards 13' Jump Shot (2 PTS) (J. Goodwin 2 AST),"[1630208, 1630692]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,2.0,,,,,J. Goodwin,1630692.0,2.0,,,,,,,,,,
617,PT05M54.00S,2025-12-06T03:12:31.8Z,4,REGULAR,3pt,Jump Shot,[],1630256,11.251642575558476,97.05882352941177,1610612745,113,87,2025-12-06T03:12:37Z,6080000,False,-235.0,53.0,1,left,J. Tate 24' 3PT  (8 PTS) (A. Holiday 2 AST),"[1630256, 1628988]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,24.13,Made,8.0,,,,,A. Holiday,1628988.0,2.0,,,,,,,,,,
619,PT05M39.00S,2025-12-06T03:12:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631123,82.07950065703022,58.82352941176471,1610612756,113,87,2025-12-06T03:17:18Z,6100000,False,44.0,116.0,1,right,MISS J. Bouyea 12' floating Shot,[1631123],1610612756.0,PHX,floating,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,12.41,Missed,,,,,,,,,,,,,,,,,,
620,PT05M37.00S,2025-12-06T03:12:49.4Z,4,REGULAR,rebound,offensive,[],1631123,,,1610612756,113,87,2025-12-06T03:12:52Z,6110000,False,,,0,,J. Bouyea REBOUND (Off:1 Def:1),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),8-16 Center,,,,619.0,,,,,,,2.0,1.0,1.0,,,,,,,
621,PT05M35.00S,2025-12-06T03:12:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631123,92.85479632063075,54.65686274509803,1610612756,113,89,2025-12-06T03:12:57Z,6120000,False,23.0,15.0,1,right,J. Bouyea putback Layup (16 PTS),[1631123],1610612756.0,PHX,putback,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,2.75,Made,16.0,,,,,,,,,,,,,,,,,
622,PT05M10.00S,2025-12-06T03:13:15.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631120,16.63929040735874,44.11764705882353,1610612745,113,89,2025-12-06T04:56:10Z,6130000,False,29.0,104.0,1,left,MISS J. Davison 10' driving floating Shot,[1631120],1610612745.0,HOU,driving floating,,,Davison,J. Davison,,,,,In The Paint (Non-RA),8-16 Center,10.8,Missed,,,,,,,,,,,,,,,,,,
623,PT05M10.00S,2025-12-06T03:13:15.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,113,89,2025-12-06T03:13:41Z,6140000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,622.0,,,,,,,,,,,,,,,,
625,PT05M10.00S,2025-12-06T03:13:27.2Z,4,REGULAR,substitution,out,[],1628502,,,1610612756,113,89,2025-12-06T03:13:41Z,6160000,False,,,0,,SUB out: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M10.00S,2025-12-06T03:13:27.2Z,4,REGULAR,substitution,in,[],1642863,,,1610612756,113,89,2025-12-06T03:13:41Z,6170000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M55.00S,2025-12-06T03:13:56.4Z,4,REGULAR,3pt,Jump Shot,[],1630692,75.24638633377135,14.705882352941178,1610612756,113,89,2025-12-06T03:14:04Z,6180000,False,-176.0,180.0,1,right,MISS J. Goodwin 25' pullup 3PT,[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
628,PT04M54.00S,2025-12-06T03:13:57.4Z,4,REGULAR,rebound,defensive,[],203500,,,1610612745,113,89,2025-12-06T03:14:04Z,6190000,False,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,627.0,,,,,,,8.0,5.0,3.0,,,,,,,
629,PT04M35.00S,2025-12-06T03:14:16.3Z,4,REGULAR,3pt,Jump Shot,[],1631120,9.017739816031538,4.166666666666666,1610612745,113,89,2025-12-06T03:14:21Z,6200000,False,229.0,32.0,1,left,MISS J. Davison 3PT,[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
630,PT04M32.00S,2025-12-06T03:14:19.3Z,4,REGULAR,rebound,defensive,[],1642863,,,1610612756,113,89,2025-12-06T03:14:21Z,6210000,False,,,0,,K. Maluach REBOUND (Off:0 Def:1),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Right Corner 3,24+ Right,,,,629.0,,,,,,,1.0,1.0,0.0,,,,,,,
631,PT04M20.00S,2025-12-06T03:14:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,81.68528252299606,53.67647058823529,1610612756,113,89,2025-12-06T03:14:38Z,6220000,False,18.0,120.0,1,right,MISS J. Goodwin 12' fadeaway Shot,[1630692],1610612756.0,PHX,fadeaway,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,12.11,Missed,,,,,,,,,,,,,,,,,,
632,PT04M19.00S,2025-12-06T03:14:32.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,113,89,2025-12-06T03:14:38Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,631.0,,,,,,,,,,,,,,,,
634,PT04M11.00S,2025-12-06T03:14:57.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642853,85.75886990801577,37.99019607843137,1610612756,113,89,2025-12-06T03:15:11Z,6250000,False,-60.0,81.0,1,right,MISS R. Fleming 10' driving Hook,[1642853],1610612756.0,PHX,driving,,,Fleming,R. Fleming,,,,,In The Paint (Non-RA),8-16 Left,10.11,Missed,,,,,,,,,,,,,,,,,,
635,PT04M10.00S,2025-12-06T03:14:58.9Z,4,REGULAR,rebound,defensive,[],1631120,,,1610612745,113,89,2025-12-06T03:15:11Z,6260000,False,,,0,,J. Davison REBOUND (Off:0 Def:1),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,In The Paint (Non-RA),8-16 Left,,,,634.0,,,,,,,1.0,1.0,0.0,,,,,,,
636,PT03M52.00S,2025-12-06T03:15:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,6.783837056504599,61.029411764705884,1610612745,115,89,2025-12-06T03:15:21Z,6270000,False,-55.0,11.0,1,left,A. Holiday driving finger roll Layup (8 PTS),[1628988],1610612745.0,HOU,driving finger roll,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.62,Made,8.0,,,,,,,,,,,,,,,,,
637,PT03M43.00S,2025-12-06T03:15:28.3Z,4,REGULAR,foul,personal,[],203500,,,1610612756,115,89,2025-12-06T03:15:43Z,6280000,False,,,0,,S. Adams take personal FOUL (5 PF),"[203500, 1631123]",1610612745.0,HOU,take,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627962.0,5.0,0.0,Bouyea,1631123.0,,
639,PT03M43.00S,2025-12-06T03:15:36.5Z,4,REGULAR,substitution,out,[],203500,,,1610612756,115,89,2025-12-06T03:15:43Z,6300000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M43.00S,2025-12-06T03:15:36.5Z,4,REGULAR,substitution,in,[],203991,,,1610612756,115,89,2025-12-06T03:15:43Z,6310000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M32.00S,2025-12-06T03:16:02.5Z,4,REGULAR,2pt,Jump Shot,[],1630208,92.46057818659659,87.74509803921569,1610612756,115,89,2025-12-06T03:18:59Z,6320000,False,189.0,18.0,1,right,MISS N. Richards 18' pullup Shot,[1630208],1610612756.0,PHX,pullup,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right,18.96,Missed,,,,,,,,,,,,,,,,,,
642,PT03M31.00S,2025-12-06T03:16:03.5Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,115,89,2025-12-06T03:16:09Z,6330000,False,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Mid-Range,16-24 Right,,,,641.0,,,,,,,2.0,2.0,0.0,,,,,,,
643,PT03M13.00S,2025-12-06T03:16:21.0Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612745,115,89,2025-12-06T03:16:26Z,6340000,False,,,0,,A. Holiday bad pass TURNOVER (2 TO),"[1628988, 1642853]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,,,,,2.0,Fleming,1642853.0,,,,,,,,,,,,,
644,PT03M13.00S,2025-12-06T03:16:21.0Z,4,REGULAR,steal,,[],1642853,,,1610612756,115,89,2025-12-06T03:16:23Z,6350000,False,,,0,,R. Fleming STEAL (2 STL),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
645,PT03M10.00S,2025-12-06T03:16:25.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642853,93.9060446780552,52.94117647058824,1610612756,115,91,2025-12-06T03:16:33Z,6360000,False,15.0,5.0,1,right,R. Fleming running Layup (2 PTS) (J. Bouyea 1 AST),"[1642853, 1631123]",1610612756.0,PHX,running,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,1.55,Made,2.0,,,,,J. Bouyea,1631123.0,1.0,,,,,,,,,,
646,PT03M10.00S,2025-12-06T03:16:28.4Z,4,REGULAR,foul,personal,['1freethrow'],201145,,,1610612756,115,91,2025-12-06T03:16:38Z,6370000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Fleming 1 FT),"[201145, 1642853]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Fleming,1642853.0,,
648,PT03M10.00S,2025-12-06T03:16:50.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642853,,,1610612756,115,92,2025-12-06T03:16:50Z,6390000,False,,,0,,R. Fleming Free Throw 1 of 1 (3 PTS),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
649,PT02M54.00S,2025-12-06T03:17:12.8Z,4,REGULAR,turnover,traveling,[],203991,,,1610612745,115,92,2025-12-06T03:17:46Z,6400000,False,,,0,,C. Capela traveling TURNOVER (2 TO),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,2.0,,,,,,,,,203591.0,,,,,,
650,PT02M54.00S,2025-12-06T03:17:17.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,115,92,2025-12-06T03:17:17Z,6410000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT02M54.00S,2025-12-06T03:19:17.8Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,115,92,2025-12-06T03:20:08Z,6420000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M54.00S,2025-12-06T03:19:17.8Z,4,REGULAR,substitution,in,[],1628502,,,1610612756,115,92,2025-12-06T03:20:08Z,6430000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M37.00S,2025-12-06T03:20:32.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628502,79.71419185282524,63.725490196078425,1610612756,115,92,2025-12-06T03:20:40Z,6440000,False,69.0,138.0,1,right,MISS N. Hayes-Davis 15' Jump Shot,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),8-16 Center,15.43,Missed,,,,,,,,,,,,,,,,,,
655,PT02M35.00S,2025-12-06T03:20:34.2Z,4,REGULAR,rebound,defensive,[],1631120,,,1610612745,115,92,2025-12-06T03:20:40Z,6450000,False,,,0,,J. Davison REBOUND (Off:0 Def:2),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,In The Paint (Non-RA),8-16 Center,,,,654.0,,,,,,,2.0,2.0,0.0,,,,,,,
656,PT02M21.00S,2025-12-06T03:20:47.9Z,4,REGULAR,2pt,Jump Shot,[],1631120,12.040078843626807,31.61764705882353,1610612745,115,92,2025-12-06T03:20:54Z,6460000,False,92.0,61.0,1,left,MISS J. Davison 11' driving floating Shot,[1631120],1610612745.0,HOU,driving floating,,,Davison,J. Davison,,,,,Mid-Range,8-16 Right,11.01,Missed,,,,,,,,,,,,,,,,,,
657,PT02M20.00S,2025-12-06T03:20:48.9Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,115,92,2025-12-06T03:20:54Z,6470000,False,,,0,,R. Fleming REBOUND (Off:0 Def:2),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Mid-Range,8-16 Right,,,,656.0,,,,,,,2.0,2.0,0.0,,,,,,,
658,PT02M01.00S,2025-12-06T03:21:07.7Z,4,REGULAR,3pt,Jump Shot,[],1642853,82.47371879106439,4.6568627450980395,1610612756,115,92,2025-12-06T03:21:13Z,6480000,False,-227.0,112.0,1,right,MISS R. Fleming 25' 3PT,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
659,PT02M00.00S,2025-12-06T03:21:08.7Z,4,REGULAR,rebound,offensive,[],1642863,,,1610612756,115,92,2025-12-06T03:21:13Z,6490000,False,,,0,,K. Maluach REBOUND (Off:1 Def:1),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Left Center,,,,658.0,,,,,,,2.0,1.0,1.0,,,,,,,
660,PT01M57.00S,2025-12-06T03:21:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642863,92.06636005256242,58.333333333333336,1610612756,115,92,2025-12-06T03:21:19Z,6500000,False,42.0,22.0,1,right,MISS K. Maluach putback Layup,[1642863],1610612756.0,PHX,putback,,,Maluach,K. Maluach,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
662,PT01M57.00S,2025-12-06T03:21:11.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,115,92,2025-12-06T03:21:19Z,6520000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,660.0,,,,,,,,,,,,,,,,
664,PT01M48.00S,2025-12-06T03:21:47.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628502,87.33574244415243,54.41176470588235,1610612756,115,94,2025-12-06T03:21:55Z,6540000,False,22.0,67.0,1,right,N. Hayes-Davis 7' floating Jump Shot (2 PTS),[1628502],1610612756.0,PHX,floating,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,2.0,,,,,,,,,,,,,,,,,
665,PT01M31.00S,2025-12-06T03:22:09.5Z,4,REGULAR,turnover,bad pass,[],1630256,,,1610612745,115,94,2025-12-06T03:22:13Z,6550000,False,,,0,,J. Tate bad pass TURNOVER (2 TO),"[1630256, 1631123]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Center,,,,,2.0,Bouyea,1631123.0,,,,,,,,,,,,,
666,PT01M31.00S,2025-12-06T03:22:09.5Z,4,REGULAR,steal,,[],1631123,,,1610612756,115,94,2025-12-06T03:22:11Z,6560000,False,,,0,,J. Bouyea STEAL (1 STL),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
667,PT01M24.00S,2025-12-06T03:22:17.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642863,91.5407358738502,49.754901960784316,1610612756,115,96,2025-12-06T03:22:25Z,6570000,False,-1.0,27.0,1,right,K. Maluach DUNK (2 PTS) (N. Richards 1 AST),"[1642863, 1630208]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,2.7,Made,2.0,,,,,N. Richards,1630208.0,1.0,,,,,,,,,,
669,PT01M17.00S,2025-12-06T03:22:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642853,,,1610612745,115,96,2025-12-06T03:22:43Z,6590000,False,,,0,,R. Fleming personal FOUL (1 PF) (Holiday 2 FT),"[1642853, 1628988]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Holiday,1628988.0,,
671,PT01M17.00S,2025-12-06T03:22:55.0Z,4,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,116,96,2025-12-06T03:22:55Z,6610000,False,,,0,,A. Holiday Free Throw 1 of 2 (9 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
672,PT01M17.00S,2025-12-06T03:23:07.9Z,4,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,117,96,2025-12-06T03:23:07Z,6620000,False,,,0,,A. Holiday Free Throw 2 of 2 (10 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
673,PT00M54.10S,2025-12-06T03:23:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,91.5407358738502,56.127450980392155,1610612756,117,98,2025-12-06T03:23:38Z,6630000,False,31.0,27.0,1,right,J. Bouyea driving finger roll Layup (18 PTS),[1631123],1610612756.0,PHX,driving finger roll,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,4.08,Made,18.0,,,,,,,,,,,,,,,,,
674,PT00M33.20S,2025-12-06T03:24:02.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642863,,,1610612745,117,98,2025-12-06T03:24:10Z,6640000,False,,,0,,K. Maluach shooting personal FOUL (1 PF) (Capela 2 FT),"[1642863, 203991]",1610612756.0,PHX,shooting,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2002.0,1.0,0.0,Capela,203991.0,,
676,PT00M33.20S,2025-12-06T03:24:28.1Z,4,REGULAR,freethrow,1 of 2,[],203991,,,1610612745,117,98,2025-12-06T03:24:49Z,6660000,False,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
677,PT00M33.20S,2025-12-06T03:24:28.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,117,98,2025-12-06T03:24:49Z,6670000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,676.0,,,,,,,,,,,,,,,,
678,PT00M33.20S,2025-12-06T03:24:28.1Z,4,REGULAR,freethrow,2 of 2,[],203991,,,1610612745,117,98,2025-12-06T03:24:49Z,6680000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
679,PT00M33.20S,2025-12-06T03:24:28.1Z,4,REGULAR,rebound,defensive,[],1642863,,,1610612756,117,98,2025-12-06T03:24:49Z,6690000,False,,,0,,K. Maluach REBOUND (Off:1 Def:2),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,678.0,,,,,,,3.0,2.0,1.0,,,,,,,
680,PT00M13.80S,2025-12-06T03:25:01.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631123,89.43823915900131,55.392156862745104,1610612756,117,98,2025-12-06T03:25:07Z,6700000,False,27.0,47.0,1,right,MISS J. Bouyea driving DUNK - blocked,"[1631123, 203991]",1610612756.0,PHX,driving,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
681,PT00M13.80S,2025-12-06T03:25:01.2Z,4,REGULAR,block,,[],203991,,,1610612756,117,98,2025-12-06T03:25:03Z,6710000,False,,,0,,C. Capela BLOCK (4 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
682,PT00M10.80S,2025-12-06T03:25:04.2Z,4,REGULAR,rebound,defensive,[],201145,,,1610612745,117,98,2025-12-06T03:25:07Z,6720000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,680.0,,,,,,,1.0,1.0,0.0,,,,,,,
683,PT00M00.00S,2025-12-06T03:25:17.5Z,4,REGULAR,period,end,[],0,,,1610612745,117,98,2025-12-06T03:25:17Z,6730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2025-12-06T03:25:18.9Z,4,REGULAR,game,end,[],0,,,0,117,98,2025-12-06T03:25:18Z,6740000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
