actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-02T00:11:28.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-02T00:11:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M44.00S,2026-04-02T00:12:00.9Z,1,REGULAR,jumpball,recovered,[],1641708,,,0,0,0,2026-04-02T00:12:00Z,40000,False,,,0,,Jump Ball A. Thompson vs. G. Trent Jr.: Tip to A. Thompson,"[1641708, 1641708, 1629018]",1610612745.0,HOU,unclearpass,A. Thompson,1641708.0,Thompson,A. Thompson,Thompson,1641708.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,,,,,
9,PT11M43.00S,2026-04-02T00:12:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612745,0,0,2026-04-02T00:12:26Z,90000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Sengun 2 FT),"[1630579, 1630578]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
11,PT11M43.00S,2026-04-02T00:12:32.7Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,1,0,2026-04-02T00:12:32Z,110000,False,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
12,PT11M43.00S,2026-04-02T00:12:48.0Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,2,0,2026-04-02T00:12:48Z,120000,False,,,0,,A. Sengun Free Throw 2 of 2 (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
14,PT11M28.00S,2026-04-02T00:13:03.9Z,1,REGULAR,2pt,Jump Shot,[],1631260,22.683968462549277,39.21568627450981,1610612749,2,0,2026-04-02T00:13:10Z,130000,False,54.0,161.0,1,left,MISS A. Green 16' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.95,,,,,,,,,,,,
15,PT11M28.00S,2026-04-02T00:13:03.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,2,0,2026-04-02T00:13:10Z,140000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,
16,PT11M22.00S,2026-04-02T00:13:11.8Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,2,0,2026-04-02T00:13:19Z,150000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612745.0,HOU,bad pass,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,203593.0,,,,,,,,,,,,1.0,,,,,,,
17,PT11M09.00S,2026-04-02T00:13:30.8Z,1,REGULAR,foul,offensive,[],1630579,,,1610612749,2,0,2026-04-02T00:13:39Z,160000,False,,,0,,J. Sims offensive FOUL (2 PF),"[1630579, 1641708]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,203593.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
19,PT11M09.00S,2026-04-02T00:13:30.8Z,1,REGULAR,turnover,offensive foul,[],1630579,,,1610612749,2,0,2026-04-02T00:13:30Z,180000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,203593.0,,,,,,,,,,,,1.0,,,,,,,
20,PT10M59.00S,2026-04-02T00:13:48.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,87.20433639947439,56.61764705882353,1610612745,4,0,2026-04-02T00:13:51Z,190000,False,33.0,68.0,1,right,K. Durant 7' pullup Jump Shot (2 PTS) (J. Smith Jr. 1 AST),"[201142, 1631095]",1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,7.54,,,,,,J. Smith Jr.,1631095.0,1.0,,,,
22,PT10M43.00S,2026-04-02T00:14:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,6.915243101182654,62.99019607843137,1610612749,4,0,2026-04-02T00:14:11Z,210000,False,-65.0,13.0,1,left,MISS O. Dieng 6' driving floating bank Shot,[1631172],1610612749.0,MIL,driving floating bank,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.62,,,,,,,,,,,,
23,PT10M42.00S,2026-04-02T00:14:05.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,4,0,2026-04-02T00:14:27Z,220000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT10M37.00S,2026-04-02T00:14:13.2Z,1,REGULAR,violation,kicked ball,[],1629018,,,1610612745,4,0,2026-04-02T00:14:20Z,230000,False,,,0,,G. Trent Jr. kicked ball VIOLATION,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,203593.0,,,,,,,,,,,,,,,,,,,
25,PT10M32.00S,2026-04-02T00:14:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,85.10183968462549,42.8921568627451,1610612745,4,0,2026-04-02T00:14:38Z,240000,False,-36.0,88.0,1,right,MISS A. Thompson 9' floating Shot,[1641708],1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.44,,,,,,,,,,,,
26,PT10M31.00S,2026-04-02T00:14:32.4Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612749,4,0,2026-04-02T00:31:17Z,250000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT10M12.00S,2026-04-02T00:14:50.9Z,1,REGULAR,3pt,Jump Shot,[],1631260,32.40801576872536,65.93137254901961,1610612749,4,3,2026-04-02T00:14:54Z,260000,False,-80.0,252.0,1,left,A. Green 26' 3PT pullup (3 PTS) (O. Dieng 1 AST),"[1631260, 1631172]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,26.44,,,,,,O. Dieng,1631172.0,1.0,,,,
29,PT09M54.00S,2026-04-02T00:15:08.9Z,1,REGULAR,3pt,Jump Shot,[],201142,76.95466491458606,93.38235294117648,1610612745,4,3,2026-04-02T00:15:16Z,280000,False,217.0,164.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.2,,,,,,,,,,,,
30,PT09M54.00S,2026-04-02T00:15:08.9Z,1,REGULAR,rebound,defensive,[],1631250,,,1610612749,4,3,2026-04-02T00:15:16Z,290000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT09M43.00S,2026-04-02T00:15:19.8Z,1,REGULAR,2pt,Jump Shot,[],1629018,17.0335085413929,27.941176470588236,1610612749,4,3,2026-04-02T00:15:25Z,300000,False,110.0,108.0,1,left,MISS G. Trent Jr. 15' fadeaway Shot,[1629018],1610612749.0,MIL,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.41,,,,,,,,,,,,
32,PT09M43.00S,2026-04-02T00:15:19.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,4,3,2026-04-02T00:15:25Z,310000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,
33,PT09M41.00S,2026-04-02T00:15:24.5Z,1,REGULAR,foul,personal,[],1629018,,,1610612745,4,3,2026-04-02T00:15:33Z,320000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 201142]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,203593.0,1.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
35,PT09M32.00S,2026-04-02T00:15:51.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631095,91.5407358738502,53.431372549019606,1610612745,6,3,2026-04-02T00:15:54Z,340000,False,17.0,27.0,1,right,J. Smith Jr. cutting DUNK (2 PTS) (R. Sheppard 1 AST),"[1631095, 1642263]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.2,,,,,,R. Sheppard,1642263.0,1.0,,,,
37,PT09M23.00S,2026-04-02T00:16:00.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,7.5722733245729295,53.92156862745098,1610612749,6,3,2026-04-02T00:16:10Z,360000,False,-20.0,19.0,1,left,MISS J. Sims alley-oop DUNK,[1630579],1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.71,,,,,,,,,,,,
38,PT09M23.00S,2026-04-02T00:16:00.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,6,3,2026-04-02T00:16:10Z,370000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,
39,PT09M14.00S,2026-04-02T00:16:09.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.01511169513797,54.65686274509803,1610612745,6,3,2026-04-02T00:16:18Z,380000,False,23.0,32.0,1,right,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.96,,,,,,,,,,,,
40,PT09M14.00S,2026-04-02T00:16:09.7Z,1,REGULAR,rebound,defensive,[],1631250,,,1610612749,6,3,2026-04-02T00:16:18Z,390000,False,,,0,,P. Nance REBOUND (Off:0 Def:2),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,
41,PT09M04.00S,2026-04-02T00:16:20.3Z,1,REGULAR,3pt,Jump Shot,[],1631250,32.40801576872536,38.970588235294116,1610612749,6,3,2026-04-02T00:16:26Z,400000,False,55.0,252.0,1,left,MISS P. Nance 25' 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.81,,,,,,,,,,,,
42,PT09M03.00S,2026-04-02T00:16:21.3Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612749,6,3,2026-04-02T00:16:26Z,410000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,
43,PT08M52.00S,2026-04-02T00:16:31.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631172,32.670827858081466,61.51960784313726,1610612749,6,3,2026-04-02T00:16:42Z,420000,False,-58.0,255.0,1,left,MISS O. Dieng 26' step back 3PT,[1631172],1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.1,,,,,,,,,,,,
44,PT08M51.00S,2026-04-02T00:16:32.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,6,3,2026-04-02T00:16:52Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,43.0,,,,,,,,,,,
45,PT08M51.00S,2026-04-02T00:16:36.5Z,1,REGULAR,foul,personal,[],1630578,,,1610612749,6,3,2026-04-02T00:16:48Z,440000,False,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 1630579]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,203593.0,1.0,0.0,Sims,1630579.0,,,,,,,,,,,,,,,
47,PT08M43.00S,2026-04-02T00:16:57.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631250,13.091327201051248,50.98039215686274,1610612749,6,5,2026-04-02T00:17:01Z,460000,False,-5.0,71.0,1,left,P. Nance 7' turnaround Hook (2 PTS) (O. Dieng 2 AST),"[1631250, 1631172]",1610612749.0,MIL,turnaround,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,7.08,,,,,,O. Dieng,1631172.0,2.0,,,,
49,PT08M33.00S,2026-04-02T00:17:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.67674113009198,63.99356617647059,1610612745,8,5,2026-04-02T00:17:47Z,480000,False,70.0,82.0,1,right,K. Durant 10' turnaround fadeaway Jump Shot (4 PTS) (J. Smith Jr. 2 AST),"[201142, 1631095]",1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,4.0,10.79,,,,,,J. Smith Jr.,1631095.0,2.0,,,,
51,PT08M20.00S,2026-04-02T00:17:20.1Z,1,REGULAR,turnover,lost ball,[],1629018,,,1610612749,8,5,2026-04-02T00:17:24Z,500000,False,,,0,,G. Trent Jr. lost ball TURNOVER (1 TO),"[1629018, 1641708]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Thompson,1641708.0,,
52,PT08M20.00S,2026-04-02T00:17:20.1Z,1,REGULAR,steal,,[],1641708,,,1610612745,8,5,2026-04-02T00:17:22Z,510000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M16.00S,2026-04-02T00:17:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,93.11760840998686,54.90196078431373,1610612745,10,5,2026-04-02T00:17:39Z,520000,False,25.0,12.0,1,right,K. Durant running finger roll Layup (6 PTS) (A. Thompson 1 AST),"[201142, 1641708]",1610612745.0,HOU,running finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.74,,,,,,A. Thompson,1641708.0,1.0,,,,
55,PT08M15.00S,2026-04-02T00:17:38.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,10,5,2026-04-02T00:17:38Z,540000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M00.00S,2026-04-02T00:20:39.4Z,1,REGULAR,3pt,Jump Shot,[],1631250,24.917871222076215,17.401960784313726,1610612749,10,8,2026-04-02T00:20:43Z,550000,False,163.0,182.0,1,left,P. Nance 24' 3PT  (5 PTS) (A. Green 1 AST),"[1631250, 1631260]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,24.41,,,,,,A. Green,1631260.0,1.0,,,,
58,PT07M40.00S,2026-04-02T00:20:58.4Z,1,REGULAR,3pt,Jump Shot,[],1642263,70.12155059132719,82.35294117647058,1610612745,13,8,2026-04-02T00:21:02Z,570000,False,162.0,228.0,1,right,R. Sheppard 27' 3PT  (3 PTS) (K. Durant 1 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,27.99,,,,,,K. Durant,201142.0,1.0,,,,
60,PT07M32.00S,2026-04-02T00:21:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631172,7.30946123521682,46.568627450980394,1610612749,13,10,2026-04-02T00:21:12Z,590000,False,17.0,16.0,1,left,O. Dieng driving Layup (2 PTS),[1631172],1610612749.0,MIL,driving,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.36,,,,,,,,,,,,
61,PT07M16.00S,2026-04-02T00:21:22.6Z,1,REGULAR,3pt,Jump Shot,[],1642263,67.36202365308804,28.431372549019606,1610612745,16,10,2026-04-02T00:21:26Z,600000,False,-108.0,254.0,1,right,R. Sheppard 27' 3PT  (6 PTS) (A. Sengun 1 AST),"[1642263, 1630578]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,27.62,,,,,,A. Sengun,1630578.0,1.0,,,,
63,PT07M03.00S,2026-04-02T00:21:36.0Z,1,REGULAR,turnover,bad pass,[],1631172,,,1610612749,16,10,2026-04-02T00:21:40Z,620000,False,,,0,,O. Dieng bad pass TURNOVER (1 TO),"[1631172, 1630578]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Sengun,1630578.0,,
64,PT07M03.00S,2026-04-02T00:21:36.0Z,1,REGULAR,steal,,[],1630578,,,1610612745,16,10,2026-04-02T00:21:38Z,630000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M40.00S,2026-04-02T00:21:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,88.51839684625493,47.549019607843135,1610612745,16,10,2026-04-02T00:22:07Z,640000,False,-12.0,55.0,1,right,MISS K. Durant cutting Layup,[201142],1610612745.0,HOU,cutting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.67,,,,,,,,,,,,
66,PT06M39.00S,2026-04-02T00:22:00.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,16,10,2026-04-02T00:22:07Z,650000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,65.0,2.0,1.0,1.0,,,,,,,,
67,PT06M31.00S,2026-04-02T00:22:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630579,10.5946123521682,57.35294117647059,1610612749,16,10,2026-04-02T00:22:13Z,660000,False,-37.0,47.0,1,left,MISS J. Sims driving floating Shot - blocked,"[1630579, 1630578]",1610612749.0,MIL,driving floating,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.98,,,,,,,,,,,Sengun,1630578.0
207,PT06M31.00S,2026-04-02T00:22:07.9Z,1,REGULAR,block,,[],1630578,,,1610612749,16,10,2026-04-02T00:46:39Z,665000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2026-04-02T00:22:07.9Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,16,10,2026-04-02T00:22:13Z,670000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,
69,PT06M20.00S,2026-04-02T00:22:19.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.25558475689881,55.63725490196079,1610612745,18,10,2026-04-02T00:22:23Z,680000,False,28.0,58.0,1,right,A. Sengun 6' turnaround Hook (4 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,6.44,,,,,,,,,,,,
71,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,out,[],1641708,,,1610612749,18,10,2026-04-02T00:22:49Z,700000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,out,[],1630578,,,1610612749,18,10,2026-04-02T00:22:49Z,710000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,out,[],1631250,,,1610612749,18,10,2026-04-02T00:22:49Z,720000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,in,[],1631106,,,1610612749,18,10,2026-04-02T00:22:49Z,730000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,in,[],203991,,,1610612749,18,10,2026-04-02T00:22:49Z,740000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M08.00S,2026-04-02T00:22:33.8Z,1,REGULAR,substitution,in,[],1641748,,,1610612749,18,10,2026-04-02T00:22:49Z,750000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2026-04-02T00:23:06.2Z,1,REGULAR,foul,personal,[],203991,,,1610612749,18,10,2026-04-02T00:23:17Z,760000,False,,,0,,C. Capela personal FOUL (1 PF),"[203991, 1631172]",1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,202058.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
79,PT05M55.00S,2026-04-02T00:23:26.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,9.806176084099869,37.5,1610612749,18,10,2026-04-02T00:23:34Z,780000,False,62.0,40.0,1,left,MISS G. Trent Jr. 7' driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.4,,,,,,,,,,,,
80,PT05M54.00S,2026-04-02T00:23:27.8Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612749,18,10,2026-04-02T00:23:34Z,790000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,79.0,3.0,1.0,2.0,,,,,,,,
81,PT05M50.00S,2026-04-02T00:23:31.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,4.812746386333772,2.2058823529411766,1610612749,18,10,2026-04-02T00:23:37Z,800000,False,239.0,-7.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.91,,,,,,,,,,,,
82,PT05M48.00S,2026-04-02T00:23:33.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,18,10,2026-04-02T00:23:37Z,810000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
83,PT05M37.00S,2026-04-02T00:23:44.1Z,1,REGULAR,3pt,Jump Shot,[],201142,68.67608409986859,24.509803921568626,1610612745,18,10,2026-04-02T00:23:50Z,820000,False,-127.0,242.0,1,right,MISS K. Durant 27' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.34,,,,,,,,,,,,
84,PT05M36.00S,2026-04-02T00:23:45.1Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,18,10,2026-04-02T00:23:50Z,830000,False,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,83.0,4.0,2.0,2.0,,,,,,,,
85,PT05M23.00S,2026-04-02T00:23:59.1Z,1,REGULAR,2pt,Jump Shot,[],1631172,22.421156373193167,54.166666666666664,1610612749,18,12,2026-04-02T00:24:03Z,840000,False,-21.0,158.0,1,left,O. Dieng 15' step back Jump Shot (4 PTS) (J. Sims 1 AST),"[1631172, 1630579]",1610612749.0,MIL,step back,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Center,,,,,,Made,4.0,15.97,,,,,,J. Sims,1630579.0,1.0,,,,
87,PT05M05.00S,2026-04-02T00:24:16.0Z,1,REGULAR,3pt,Jump Shot,[],1642263,67.09921156373193,21.813725490196077,1610612745,18,12,2026-04-02T00:24:22Z,860000,False,-141.0,257.0,1,right,MISS R. Sheppard 29' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,29.29,,,,,,,,,,,,
88,PT05M05.00S,2026-04-02T00:24:16.0Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,18,12,2026-04-02T00:24:22Z,870000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,
89,PT05M01.00S,2026-04-02T00:24:21.1Z,1,REGULAR,turnover,out-of-bounds,[],1641748,,,1610612749,18,12,2026-04-02T00:24:27Z,880000,False,,,0,,A. Jackson Jr. bad pass out-of-bounds TURNOVER (1 TO),[1641748],1610612749.0,MIL,bad pass,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left,1628954.0,,,,,,,,,,,,1.0,,,,,,,
