actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
436,PT06M17.00S,2025-11-15T02:36:36.1Z,3,REGULAR,3pt,Jump Shot,[],201142,25.969119579500656,80.63725490196079,1610612745,93,70,2025-11-15T02:36:42Z,4270000,False,-153.0,192.0,1,left,MISS K. Durant 24' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
437,PT06M16.00S,2025-11-15T02:36:37.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,93,70,2025-11-15T02:36:42Z,4280000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,436.0,4.0,4.0,0.0,,,,,,,,,,,,,
438,PT06M06.00S,2025-11-15T02:36:46.0Z,3,REGULAR,3pt,Jump Shot,[],203924,87.99277266754271,4.166666666666666,1610612757,93,73,2025-11-15T02:36:50Z,4290000,False,-229.0,60.0,1,right,J. Grant 3PT  (8 PTS) (J. Holiday 6 AST),"[203924, 201950]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.7,Made,8.0,,,,,,,,,,,J. Holiday,201950.0,6.0,,,,
440,PT05M46.00S,2025-11-15T02:37:05.7Z,3,REGULAR,3pt,Jump Shot,[],1631095,7.703679369250986,4.6568627450980395,1610612745,93,73,2025-11-15T02:37:16Z,4310000,False,227.0,20.0,1,left,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.76,Missed,,,,,,,,,,,,,,,,,,
441,PT05M45.00S,2025-11-15T02:37:06.7Z,3,REGULAR,rebound,offensive,[],1629006,,,1610612745,93,73,2025-11-15T02:37:16Z,4320000,False,,,0,,J. Okogie REBOUND (Off:2 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,,,,440.0,3.0,1.0,2.0,,,,,,,,,,,,,
442,PT05M42.00S,2025-11-15T02:37:10.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,5.590000152587891,50.0,1610612745,95,73,2025-11-15T02:37:10Z,4330000,False,0.0,0.0,1,left,J. Okogie tip Layup (11 PTS),[1629006],1610612745.0,HOU,tip,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,0.0,Made,11.0,,,,,,,,,,,,,,,,,
443,PT05M36.00S,2025-11-15T02:37:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,91.27792378449409,64.70588235294117,1610612757,95,75,2025-11-15T02:38:22Z,4340000,False,74.0,29.0,1,right,S. Sharpe 7' driving floating Jump Shot (16 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,16.0,,,,,,,,,,,,,,,,,
444,PT05M36.00S,2025-11-15T02:37:27.2Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612757,95,75,2025-11-15T02:37:40Z,4350000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Sharpe 1 FT),"[201142, 1631101]",1610612745.0,HOU,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,
446,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,out,[],201950,,,1610612757,95,75,2025-11-15T02:38:11Z,4370000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,95,75,2025-11-15T02:38:11Z,4380000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,in,[],1629057,,,1610612757,95,75,2025-11-15T02:38:11Z,4390000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,95,75,2025-11-15T02:38:11Z,4400000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,out,[],1641708,,,1610612757,95,75,2025-11-15T02:43:45Z,4405000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,out,[],1630578,,,1610612757,95,75,2025-11-15T02:43:45Z,4407500,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,in,[],203500,,,1610612757,95,75,2025-11-15T02:43:45Z,4408750,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M36.00S,2025-11-15T02:37:40.8Z,3,REGULAR,substitution,in,[],1642263,,,1610612757,95,75,2025-11-15T02:43:45Z,4409375,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M36.00S,2025-11-15T02:37:51.3Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,95,76,2025-11-15T02:37:51Z,4410000,False,,,0,,S. Sharpe Free Throw 1 of 1 (17 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
451,PT05M18.00S,2025-11-15T02:38:09.7Z,3,REGULAR,turnover,lost ball,[],1629006,,,1610612745,95,76,2025-11-15T02:38:13Z,4420000,False,,,0,,J. Okogie lost ball TURNOVER (1 TO),"[1629006, 1631101]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,Sharpe,1631101.0
452,PT05M18.00S,2025-11-15T02:38:09.7Z,3,REGULAR,steal,,[],1631101,,,1610612757,95,76,2025-11-15T02:38:11Z,4430000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
453,PT05M15.00S,2025-11-15T02:38:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,92.19776609724047,45.34313725490196,1610612757,95,78,2025-11-15T02:38:24Z,4440000,False,-23.0,21.0,1,right,D. Avdija running Layup (8 PTS) (S. Sharpe 3 AST),"[1630166, 1631101]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.12,Made,8.0,,,,,,,,,,,S. Sharpe,1631101.0,3.0,,,,
455,PT05M15.00S,2025-11-15T02:38:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631095,,,1610612757,95,78,2025-11-15T02:39:01Z,4460000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Avdija 1 FT),"[1631095, 1630166]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,4.0,0.0,Avdija,1630166.0,,,,,,,,
624,PT05M15.00S,2025-11-15T02:38:42.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612757,95,78,2025-11-15T03:05:31Z,4475000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M15.00S,2025-11-15T02:38:42.3Z,3,REGULAR,substitution,out,[],1629006,,,1610612757,95,78,2025-11-15T03:05:31Z,4477500,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M15.00S,2025-11-15T02:38:42.3Z,3,REGULAR,substitution,in,[],1641708,,,1610612757,95,78,2025-11-15T03:05:31Z,4478750,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M15.00S,2025-11-15T02:38:42.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612757,95,78,2025-11-15T03:05:31Z,4479375,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M15.00S,2025-11-15T02:39:02.1Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630166,,,1610612757,95,79,2025-11-15T02:39:02Z,4480000,False,,,0,,D. Avdija Free Throw 1 of 1 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
462,PT04M55.00S,2025-11-15T02:39:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,8.492115637319317,52.450980392156865,1610612745,95,79,2025-11-15T02:39:30Z,4530000,False,-12.0,27.0,1,left,MISS R. Sheppard driving Layup,[1642263],1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
463,PT04M52.00S,2025-11-15T02:39:25.0Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,95,79,2025-11-15T02:39:30Z,4540000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:6),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,462.0,7.0,6.0,1.0,,,,,,,,,,,,,
464,PT04M42.00S,2025-11-15T02:39:35.7Z,3,REGULAR,3pt,Jump Shot,[],1630166,75.3777923784494,13.725490196078432,1610612757,95,82,2025-11-15T02:39:41Z,4550000,False,-181.0,179.0,1,right,D. Avdija 25' 3PT  (12 PTS) (J. Grant 1 AST),"[1630166, 203924]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.48,Made,12.0,,,,,,,,,,,J. Grant,203924.0,1.0,,,,
466,PT04M29.00S,2025-11-15T02:39:50.7Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612745,95,82,2025-11-15T02:39:57Z,4570000,False,,,0,,J. Grant shooting personal FOUL (2 PF) (Adams 2 FT),"[203924, 203500]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,2.0,0.0,Adams,203500.0,,,,,,,,
470,PT04M29.00S,2025-11-15T02:40:20.1Z,3,REGULAR,freethrow,1 of 2,[],203500,,,1610612745,96,82,2025-11-15T02:40:20Z,4590000,False,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
471,PT04M29.00S,2025-11-15T02:40:20.1Z,3,REGULAR,freethrow,2 of 2,[],203500,,,1610612745,96,82,2025-11-15T02:40:51Z,4600000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
472,PT04M29.00S,2025-11-15T02:40:20.1Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,96,82,2025-11-15T02:40:51Z,4610000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,471.0,5.0,5.0,0.0,,,,,,,,,,,,,
474,PT04M13.00S,2025-11-15T02:40:54.7Z,3,REGULAR,3pt,Jump Shot,[],203924,73.66951379763469,87.25490196078431,1610612757,96,82,2025-11-15T02:41:00Z,4620000,False,186.0,195.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.97,Missed,,,,,,,,,,,,,,,,,,
475,PT04M12.00S,2025-11-15T02:40:56.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,96,82,2025-11-15T02:40:56Z,4630000,False,,,0,,S. Adams REBOUND (Off:0 Def:4),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,474.0,4.0,4.0,0.0,,,,,,,,,,,,,
476,PT04M09.00S,2025-11-15T02:40:59.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201142,23.078186596583443,11.76470588235294,1610612745,99,82,2025-11-15T02:48:55Z,4640000,False,191.0,164.0,1,left,K. Durant 25' 3PT running (23 PTS) (A. Thompson 4 AST),"[201142, 1641708]",1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.22,Made,23.0,,,,,,,,,,,A. Thompson,1641708.0,4.0,,,,
478,PT03M42.00S,2025-11-15T02:41:25.9Z,3,REGULAR,3pt,Jump Shot,[],1631101,66.70499342969777,37.00980392156863,1610612757,99,82,2025-11-15T02:41:33Z,4660000,False,-65.0,260.0,1,right,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
479,PT03M41.00S,2025-11-15T02:41:26.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612745,99,82,2025-11-15T02:41:33Z,4670000,False,,,0,,S. Adams REBOUND (Off:0 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,478.0,5.0,5.0,0.0,,,,,,,,,,,,,
480,PT03M34.00S,2025-11-15T02:41:37.1Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612745,99,82,2025-11-15T02:41:43Z,4680000,False,,,0,,K. Durant lost ball out-of-bounds TURNOVER (3 TO),[201142],1610612745.0,HOU,lost ball,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,,,,,3.0,,,,,,,
481,PT03M34.00S,2025-11-15T02:41:41.3Z,3,REGULAR,substitution,out,[],1631101,,,1610612757,99,82,2025-11-15T02:41:45Z,4690000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M34.00S,2025-11-15T02:41:41.3Z,3,REGULAR,substitution,in,[],1631321,,,1610612757,99,82,2025-11-15T02:41:45Z,4700000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M20.00S,2025-11-15T02:42:06.1Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,99,82,2025-11-15T02:42:10Z,4710000,False,,,0,,D. Avdija bad pass TURNOVER (4 TO),"[1630166, 203500]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,,,,Adams,203500.0
484,PT03M20.00S,2025-11-15T02:42:06.1Z,3,REGULAR,steal,,[],203500,,,1610612745,99,82,2025-11-15T02:42:08Z,4720000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT03M09.00S,2025-11-15T02:42:17.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641708,14.273981603153747,51.225490196078425,1610612745,99,82,2025-11-15T02:42:27Z,4730000,False,-6.0,82.0,1,left,MISS A. Thompson 8' driving floating Shot,[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
486,PT03M09.00S,2025-11-15T02:42:17.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,99,82,2025-11-15T02:42:27Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,485.0,,,,,,,,,,,,,,,,
488,PT03M01.00S,2025-11-15T02:42:33.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,83.65637319316689,49.754901960784316,1610612757,99,82,2025-11-15T02:50:38Z,4760000,False,-1.0,101.0,1,right,MISS D. Avdija 10' turnaround Shot,[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
489,PT02M59.00S,2025-11-15T02:42:35.9Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,99,82,2025-11-15T02:42:35Z,4770000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,488.0,6.0,5.0,1.0,,,,,,,,,,,,,
490,PT02M57.00S,2025-11-15T02:42:45.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628988,,,1610612757,99,82,2025-11-15T02:43:22Z,4780000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Grant 3 FT),"[1628988, 203924]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,,1146.0,1.0,0.0,Grant,203924.0,,,,,,,,
496,PT02M57.00S,2025-11-15T02:45:04.3Z,3,REGULAR,substitution,out,[],201142,,,1610612757,99,82,2025-11-15T02:45:28Z,4800000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M57.00S,2025-11-15T02:45:04.3Z,3,REGULAR,substitution,in,[],1630578,,,1610612757,99,82,2025-11-15T02:45:28Z,4810000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M57.00S,2025-11-15T02:45:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,99,82,2025-11-15T02:50:44Z,4815000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M57.00S,2025-11-15T02:45:54.4Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],203924,,,1610612757,99,83,2025-11-15T02:45:54Z,4820000,False,,,0,,J. Grant Free Throw 1 of 3 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
501,PT02M57.00S,2025-11-15T02:46:07.8Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],203924,,,1610612757,99,84,2025-11-15T02:46:07Z,4830000,False,,,0,,J. Grant Free Throw 2 of 3 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
502,PT02M57.00S,2025-11-15T02:46:25.7Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],203924,,,1610612757,99,85,2025-11-15T02:46:25Z,4840000,False,,,0,,J. Grant Free Throw 3 of 3 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
505,PT02M34.00S,2025-11-15T02:46:51.3Z,3,REGULAR,2pt,Jump Shot,[],1628988,5.995400788436268,30.637254901960787,1610612745,101,85,2025-11-15T02:47:01Z,4850000,False,97.0,4.0,1,left,A. Holiday 9' driving floating Jump Shot (2 PTS) (A. Sengun 7 AST),"[1628988, 1630578]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,9.69,Made,2.0,,,,,,,,,,,A. Sengun,1630578.0,7.0,,,,
507,PT02M18.00S,2025-11-15T02:47:08.5Z,3,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,101,85,2025-11-15T02:47:14Z,4870000,False,,,0,,D. Avdija lost ball out-of-bounds TURNOVER (5 TO),[1630166],1610612757.0,POR,lost ball,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,1151.0,,,,,5.0,,,,,,,
508,PT02M10.00S,2025-11-15T02:47:22.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,25.04927726675427,8.333333333333332,1610612745,101,85,2025-11-15T02:47:30Z,4880000,False,208.0,183.0,1,left,MISS R. Sheppard 27' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
509,PT02M08.00S,2025-11-15T02:47:24.7Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,101,85,2025-11-15T02:47:30Z,4890000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,508.0,2.0,2.0,0.0,,,,,,,,,,,,,
510,PT01M58.00S,2025-11-15T02:47:34.2Z,3,REGULAR,3pt,Jump Shot,[],1630166,72.22404730617609,21.568627450980394,1610612757,101,88,2025-11-15T02:54:55Z,4900000,False,-142.0,209.0,1,right,D. Avdija 25' 3PT  (15 PTS) (J. Grant 2 AST),"[1630166, 203924]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.25,Made,15.0,,,,,,,,,,,J. Grant,203924.0,2.0,,,,
512,PT01M32.00S,2025-11-15T02:48:00.1Z,3,REGULAR,3pt,Jump Shot,[],1628988,4.418528252299605,96.32352941176471,1610612745,101,88,2025-11-15T02:48:08Z,4920000,False,-232.0,-11.0,1,left,MISS A. Holiday 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
513,PT01M31.00S,2025-11-15T02:48:01.1Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,101,88,2025-11-15T02:48:08Z,4930000,False,,,0,,S. Adams REBOUND (Off:1 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,,512.0,6.0,5.0,1.0,,,,,,,,,,,,,
514,PT01M29.00S,2025-11-15T02:48:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612745,101,88,2025-11-15T02:48:04Z,4940000,False,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
515,PT01M28.00S,2025-11-15T02:48:04.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612745,101,88,2025-11-15T02:48:04Z,4950000,False,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,514.0,7.0,5.0,2.0,,,,,,,,,,,,,
516,PT01M27.00S,2025-11-15T02:48:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.915243101182654,49.754901960784316,1610612745,101,88,2025-11-15T02:56:01Z,4960000,False,1.0,13.0,1,left,MISS S. Adams putback Layup,[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
517,PT01M26.00S,2025-11-15T02:48:06.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,101,88,2025-11-15T02:56:01Z,4970000,False,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,516.0,7.0,6.0,1.0,,,,,,,,,,,,,
518,PT01M23.00S,2025-11-15T02:48:12.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630166,76.95466491458606,58.333333333333336,1610612757,101,90,2025-11-15T03:29:54Z,4980000,False,42.0,164.0,1,right,D. Avdija 16' driving floating Jump Shot (17 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,16.93,Made,17.0,,,,,,,,,,,,,,,,,
519,PT01M23.00S,2025-11-15T02:48:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642263,,,1610612757,101,90,2025-11-15T02:48:29Z,4990000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Avdija 1 FT),"[1642263, 1630166]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Center,,,,,,,,1628172.0,3.0,0.0,Avdija,1630166.0,,,,,,,,
521,PT01M23.00S,2025-11-15T02:48:33.3Z,3,REGULAR,substitution,out,[],1631321,,,1610612757,101,90,2025-11-15T02:49:10Z,5010000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M23.00S,2025-11-15T02:48:33.3Z,3,REGULAR,substitution,in,[],201950,,,1610612757,101,90,2025-11-15T02:49:10Z,5020000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M23.00S,2025-11-15T02:48:53.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630166,,,1610612757,101,91,2025-11-15T02:48:53Z,5030000,False,,,0,,D. Avdija Free Throw 1 of 1 (18 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
524,PT01M11.00S,2025-11-15T02:49:07.3Z,3,REGULAR,3pt,Jump Shot,[],1641708,31.750985545335087,54.65686274509803,1610612745,101,91,2025-11-15T02:49:17Z,5040000,False,-23.0,246.0,1,left,MISS A. Thompson 24' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,24.71,Missed,,,,,,,,,,,,,,,,,,
