actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
589,PT06M39.00S,2026-04-04T02:00:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.64323258869908,50.73529411764706,1610612745,120,87,2026-04-04T02:04:19Z,5740000,False,4.0,7.0,1,right,MISS J. Tate driving Layup - blocked,"[1630256, 1643016]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,0.82,Missed,,,,,,,,,,,,,,,Mbeng,1643016.0
590,PT06M39.00S,2026-04-04T02:00:45.5Z,4,REGULAR,block,,[],1643016,,,1610612745,120,87,2026-04-04T02:00:47Z,5750000,False,,,0,,B. Mbeng BLOCK (1 BLK),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT06M39.00S,2026-04-04T02:00:45.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,120,87,2026-04-04T02:00:50Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,589.0,,,,,,,,,,,,,,,
593,PT06M39.00S,2026-04-04T02:00:51.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,120,87,2026-04-04T02:00:51Z,5780000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M39.00S,2026-04-04T02:03:32.7Z,4,REGULAR,substitution,out,[],1629006,,,1610612745,120,87,2026-04-04T02:03:46Z,5790000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M39.00S,2026-04-04T02:03:32.7Z,4,REGULAR,substitution,out,[],1641729,,,1610612745,120,87,2026-04-04T02:03:46Z,5800000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M39.00S,2026-04-04T02:03:32.7Z,4,REGULAR,substitution,in,[],1631120,,,1610612745,120,87,2026-04-04T02:03:46Z,5810000,False,,,0,,SUB in: J. Davison,[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M39.00S,2026-04-04T02:03:32.7Z,4,REGULAR,substitution,in,[],1642262,,,1610612745,120,87,2026-04-04T02:03:46Z,5820000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M35.00S,2026-04-04T02:03:59.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,93.11760840998686,2.450980392156863,1610612745,120,87,2026-04-04T02:04:07Z,5830000,False,-238.0,12.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,23.8,Missed,,,,,,,,,,,,,,,,
599,PT06M34.00S,2026-04-04T02:04:00.1Z,4,REGULAR,rebound,defensive,[],1642262,,,1610612762,120,87,2026-04-04T02:04:07Z,5840000,False,,,0,,C. Williams REBOUND (Off:5 Def:5),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,,,598.0,10.0,5.0,5.0,,,,,,,,,,,,
600,PT06M27.00S,2026-04-04T02:04:07.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631113,16.507884362680684,50.73529411764706,1610612762,120,87,2026-04-04T02:04:51Z,5850000,False,-4.0,103.0,1,left,MISS K. Chandler 10' running pullup Shot,[1631113],1610612762.0,UTA,running pullup,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Center,,,10.28,Missed,,,,,,,,,,,,,,,,
601,PT06M26.00S,2026-04-04T02:04:08.4Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,120,87,2026-04-04T02:04:13Z,5860000,False,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,600.0,3.0,3.0,0.0,,,,,,,,,,,,
602,PT06M11.00S,2026-04-04T02:04:24.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,86.67871222076215,51.71568627450981,1610612745,122,87,2026-04-04T02:04:29Z,5870000,False,9.0,73.0,1,right,J. Tate 7' driving Hook (4 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,7.32,Made,,,,,,,4.0,,,,,,,,,
603,PT05M53.00S,2026-04-04T02:04:40.5Z,4,REGULAR,2pt,Jump Shot,[],1642262,22.026938239159,22.54901960784314,1610612762,122,89,2026-04-04T02:04:44Z,5880000,False,137.0,155.0,1,left,C. Williams 20' pullup Jump Shot (22 PTS) (K. Chandler 3 AST),"[1642262, 1631113]",1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,16-24 Right Center,,,20.68,Made,,,,,,,22.0,K. Chandler,1631113.0,3.0,,,,,,
605,PT05M33.00S,2026-04-04T02:05:02.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,86.94152431011827,51.225490196078425,1610612745,122,89,2026-04-04T02:05:08Z,5900000,False,6.0,70.0,1,right,MISS A. Holiday 7' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,7.05,Missed,,,,,,,,,,,,,,,,
606,PT05M32.00S,2026-04-04T02:05:03.0Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,122,89,2026-04-04T02:05:08Z,5910000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:5),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,605.0,7.0,5.0,2.0,,,,,,,,,,,,
607,PT05M26.00S,2026-04-04T02:05:08.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642262,7.046649145860711,50.73529411764706,1610612762,122,91,2026-04-04T02:05:17Z,5920000,False,-4.0,14.0,1,left,C. Williams running DUNK (24 PTS) (K. Filipowski 2 AST),"[1642262, 1642271]",1610612762.0,UTA,running,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,1.42,Made,,,,,,,24.0,K. Filipowski,1642271.0,2.0,,,,,,
609,PT05M06.00S,2026-04-04T02:05:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.32917214191852,51.71568627450981,1610612745,124,91,2026-04-04T02:05:33Z,5940000,False,9.0,20.0,1,right,D. Finney-Smith alley-oop Layup (2 PTS) (J. Green 1 AST),"[1627827, 201145]",1610612745.0,HOU,alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,2.14,Made,,,,,,,2.0,J. Green,201145.0,1.0,,,,,,
611,PT04M54.00S,2026-04-04T02:05:40.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642271,16.770696452036795,47.05882352941176,1610612762,124,91,2026-04-04T02:05:48Z,5960000,False,15.0,105.0,1,left,MISS K. Filipowski 10' turnaround Hook,[1642271],1610612762.0,UTA,turnaround,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,10.61,Missed,,,,,,,,,,,,,,,,
612,PT04M54.00S,2026-04-04T02:05:40.6Z,4,REGULAR,rebound,defensive,[],1631120,,,1610612745,124,91,2026-04-04T02:05:48Z,5970000,False,,,0,,J. Davison REBOUND (Off:0 Def:1),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,In The Paint (Non-RA),8-16 Center,,,,,611.0,1.0,1.0,0.0,,,,,,,,,,,,
613,PT04M47.00S,2026-04-04T02:05:47.1Z,4,REGULAR,3pt,Jump Shot,[],1628988,93.24901445466492,3.9215686274509802,1610612745,127,91,2026-04-04T02:05:58Z,5980000,False,-230.0,11.0,1,right,A. Holiday 3PT  (6 PTS) (D. Finney-Smith 1 AST),"[1628988, 1627827]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,23.07,Made,,,,,,,6.0,D. Finney-Smith,1627827.0,1.0,,,,,,
618,PT04M36.00S,2026-04-04T02:06:20.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,127,91,2026-04-04T02:07:31Z,6030000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M36.00S,2026-04-04T02:07:47.6Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612762,127,91,2026-04-04T02:07:54Z,6060000,False,,,0,,A. Holiday shooting personal FOUL (4 PF) (Williams 2 FT),"[1628988, 1642262]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,1146.0,,,,,,,,,,,,,,4.0,0.0,Williams,1642262.0,,
623,PT04M36.00S,2026-04-04T02:09:21.8Z,4,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,127,92,2026-04-04T02:09:21Z,6080000,False,,,0,,C. Williams Free Throw 1 of 2 (25 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,25.0,,,,,,,,,
624,PT04M36.00S,2026-04-04T02:09:37.3Z,4,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,127,93,2026-04-04T02:09:37Z,6090000,False,,,0,,C. Williams Free Throw 2 of 2 (26 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,Made,,,,,,,26.0,,,,,,,,,
625,PT04M19.00S,2026-04-04T02:10:00.3Z,4,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612745,127,93,2026-04-04T02:10:35Z,6100000,False,,,0,,K. Filipowski shooting personal FOUL (6 PF) (Davison 2 FT),"[1642271, 1631120]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,202026.0,,,,,,,,,,,,,,6.0,1.0,Davison,1631120.0,,
627,PT04M19.00S,2026-04-04T02:10:13.8Z,4,REGULAR,substitution,out,[],1642271,,,1610612745,127,93,2026-04-04T02:10:16Z,6120000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M19.00S,2026-04-04T02:10:13.8Z,4,REGULAR,substitution,in,[],1631131,,,1610612745,127,93,2026-04-04T02:10:16Z,6130000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M19.00S,2026-04-04T02:10:38.1Z,4,REGULAR,freethrow,1 of 2,[],1631120,,,1610612745,127,93,2026-04-04T02:10:38Z,6140000,False,,,0,,MISS J. Davison Free Throw 1 of 2,[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
630,PT04M19.00S,2026-04-04T02:10:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,127,93,2026-04-04T02:10:38Z,6150000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,
631,PT04M19.00S,2026-04-04T02:10:51.9Z,4,REGULAR,freethrow,2 of 2,[],1631120,,,1610612745,128,93,2026-04-04T02:10:51Z,6160000,False,,,0,,J. Davison Free Throw 2 of 2 (1 PTS),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,
632,PT03M59.00S,2026-04-04T02:11:13.8Z,4,REGULAR,3pt,Jump Shot,[],1642846,23.99802890932983,85.04901960784314,1610612762,128,96,2026-04-04T02:11:24Z,6170000,False,-175.0,173.0,1,left,A. Bailey 24' 3PT step back (17 PTS) (C. Williams 4 AST),"[1642846, 1642262]",1610612762.0,UTA,step back,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,,,24.63,Made,,,,,,,17.0,C. Williams,1642262.0,4.0,,,,,,
634,PT03M45.00S,2026-04-04T02:11:27.0Z,4,REGULAR,turnover,bad pass,[],1628988,,,1610612745,128,96,2026-04-04T02:11:34Z,6190000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1631131]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,Tshiebwe,1631131.0,,,,,,,,,,
635,PT03M45.00S,2026-04-04T02:11:27.0Z,4,REGULAR,steal,,[],1631131,,,1610612762,128,96,2026-04-04T02:11:28Z,6200000,False,,,0,,O. Tshiebwe STEAL (2 STL),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
636,PT03M42.00S,2026-04-04T02:11:31.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631113,7.30946123521682,50.245098039215684,1610612762,128,96,2026-04-04T02:11:45Z,6210000,False,-1.0,16.0,1,left,MISS K. Chandler running finger roll Layup,[1631113],1610612762.0,UTA,running finger roll,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,,,1.62,Missed,,,,,,,,,,,,,,,,
637,PT03M41.00S,2026-04-04T02:11:32.3Z,4,REGULAR,rebound,offensive,[],1631131,,,1610612762,128,96,2026-04-04T02:11:45Z,6220000,False,,,0,,O. Tshiebwe REBOUND (Off:7 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,636.0,9.0,2.0,7.0,,,,,,,,,,,,
638,PT03M40.00S,2026-04-04T02:11:33.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1631131,7.30946123521682,49.50980392156863,1610612762,128,98,2026-04-04T02:20:09Z,6230000,False,2.0,16.0,1,left,O. Tshiebwe putback Layup (13 PTS),[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.64,Made,,,,,,,13.0,,,,,,,,,
639,PT03M09.00S,2026-04-04T02:12:06.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,81.02825229960578,37.00980392156863,1610612745,128,98,2026-04-04T02:23:28Z,6240000,False,-65.0,126.0,1,right,MISS J. Green 14' turnaround fadeaway Shot,[201145],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,14.16,Missed,,,,,,,,,,,,,,,,
640,PT03M05.00S,2026-04-04T02:12:10.0Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,128,98,2026-04-04T02:23:28Z,6250000,False,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,639.0,4.0,3.0,1.0,,,,,,,,,,,,
643,PT03M04.00S,2026-04-04T02:12:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,92.59198423127464,51.470588235294116,1610612745,130,98,2026-04-04T02:12:25Z,6280000,False,7.0,17.0,1,right,J. Tate putback Layup (6 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,,,6.0,,,,,,,,,
644,PT03M04.00S,2026-04-04T02:12:14.6Z,4,REGULAR,foul,personal,['1freethrow'],1631131,,,1610612745,130,98,2026-04-04T02:12:27Z,6290000,False,,,0,,O. Tshiebwe shooting personal FOUL (3 PF) (Tate 1 FT),"[1631131, 1630256]",1610612762.0,UTA,shooting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,,,,,,,3.0,0.0,Tate,1630256.0,,
646,PT03M04.00S,2026-04-04T02:12:34.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,131,98,2026-04-04T02:12:34Z,6310000,False,,,0,,J. Tate Free Throw 1 of 1 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
647,PT02M53.00S,2026-04-04T02:12:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642846,7.046649145860711,50.0,1610612762,131,100,2026-04-04T02:12:55Z,6320000,False,0.0,14.0,1,left,A. Bailey driving Layup (19 PTS) (K. Chandler 4 AST),"[1642846, 1631113]",1610612762.0,UTA,driving,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,1.37,Made,,,,,,,19.0,K. Chandler,1631113.0,4.0,,,,,,
649,PT02M40.00S,2026-04-04T02:13:04.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631113,,,1610612745,131,100,2026-04-04T02:13:26Z,6340000,False,,,0,,K. Chandler shooting personal FOUL (3 PF) (Davison 2 FT),"[1631113, 1631120]",1610612762.0,UTA,shooting,,,Chandler,K. Chandler,,,,,Mid-Range,16-24 Left,1201.0,,,,,,,,,,,,,,3.0,0.0,Davison,1631120.0,,
651,PT02M40.00S,2026-04-04T02:13:37.3Z,4,REGULAR,freethrow,1 of 2,[],1631120,,,1610612745,132,100,2026-04-04T02:13:37Z,6360000,False,,,0,,J. Davison Free Throw 1 of 2 (2 PTS),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
652,PT02M40.00S,2026-04-04T02:13:50.7Z,4,REGULAR,freethrow,2 of 2,[],1631120,,,1610612745,133,100,2026-04-04T02:13:50Z,6370000,False,,,0,,J. Davison Free Throw 2 of 2 (3 PTS),[1631120],1610612745.0,HOU,,,,Davison,J. Davison,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
653,PT02M35.00S,2026-04-04T02:14:03.2Z,4,REGULAR,foul,offensive,['inpenalty'],1642262,,,1610612762,133,100,2026-04-04T02:14:10Z,6380000,False,,,0,,C. Williams offensive FOUL (2 PF),"[1642262, 1631120]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,1146.0,,,,,,,,,,,,,,2.0,0.0,Davison,1631120.0,,
655,PT02M35.00S,2026-04-04T02:14:03.2Z,4,REGULAR,turnover,offensive foul,[],1642262,,,1610612762,133,100,2026-04-04T02:14:03Z,6400000,False,,,0,,C. Williams offensive foul TURNOVER (2 TO),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,1146.0,2.0,,,,,,,,,,,,,,,,,,
656,PT02M20.00S,2026-04-04T02:14:34.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201145,91.67214191852825,15.441176470588236,1610612745,133,100,2026-04-04T02:15:26Z,6410000,False,-173.0,26.0,1,right,MISS J. Green 17' turnaround fadeaway Shot,[201145],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,17.47,Missed,,,,,,,,,,,,,,,,
657,PT02M19.00S,2026-04-04T02:14:35.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,133,100,2026-04-04T02:14:47Z,6420000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left,,,,,656.0,,,,,,,,,,,,,,,
658,PT02M19.00S,2026-04-04T02:14:40.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631120,,,1610612762,133,100,2026-04-04T02:15:08Z,6430000,False,,,0,,J. Davison loose ball personal FOUL (1 PF) (Bailey 2 FT),"[1631120, 1642846]",1610612745.0,HOU,loose ball,,,Davison,J. Davison,,,,,Restricted Area,0-8 Center,1146.0,,,,,,,,,,,,,,1.0,0.0,Bailey,1642846.0,,
661,PT02M19.00S,2026-04-04T02:15:11.6Z,4,REGULAR,freethrow,1 of 2,[],1642846,,,1610612762,133,100,2026-04-04T02:15:11Z,6460000,False,,,0,,MISS A. Bailey Free Throw 1 of 2,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
662,PT02M19.00S,2026-04-04T02:15:11.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,133,100,2026-04-04T02:15:11Z,6470000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,
663,PT02M19.00S,2026-04-04T02:15:26.3Z,4,REGULAR,freethrow,2 of 2,[],1642846,,,1610612762,133,101,2026-04-04T02:15:26Z,6480000,False,,,0,,A. Bailey Free Throw 2 of 2 (20 PTS),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
664,PT02M00.00S,2026-04-04T02:15:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,91.27792378449409,49.754901960784316,1610612745,133,101,2026-04-04T02:15:58Z,6490000,False,-1.0,29.0,1,right,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,2.95,Missed,,,,,,,,,,,,,,,,
665,PT01M59.00S,2026-04-04T02:15:52.8Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612745,133,101,2026-04-04T02:16:05Z,6500000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,664.0,1.0,0.0,1.0,,,,,,,,,,,,
666,PT01M59.00S,2026-04-04T02:15:54.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,94.40999984741211,50.0,1610612745,135,101,2026-04-04T02:16:07Z,6510000,False,0.0,0.0,1,right,D. Finney-Smith tip Layup (4 PTS),[1627827],1610612745.0,HOU,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,4.0,,,,,,,,,
667,PT01M47.00S,2026-04-04T02:16:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642262,8.360709592641262,46.81372549019608,1610612762,135,101,2026-04-04T02:16:12Z,6520000,False,16.0,26.0,1,left,MISS C. Williams driving Layup,[1642262],1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,3.06,Missed,,,,,,,,,,,,,,,,
668,PT01M47.00S,2026-04-04T02:16:05.4Z,4,REGULAR,rebound,offensive,[],1631131,,,1610612762,135,101,2026-04-04T02:16:12Z,6530000,False,,,0,,O. Tshiebwe REBOUND (Off:8 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,667.0,10.0,2.0,8.0,,,,,,,,,,,,
669,PT01M47.00S,2026-04-04T02:16:09.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631131,6.783837056504599,49.26470588235294,1610612762,135,103,2026-04-04T02:16:17Z,6540000,False,4.0,11.0,1,left,O. Tshiebwe putback Layup (15 PTS),[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,1.19,Made,,,,,,,15.0,,,,,,,,,
670,PT01M47.00S,2026-04-04T02:16:13.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201145,,,1610612762,135,103,2026-04-04T02:16:20Z,6550000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Tshiebwe 1 FT),"[201145, 1631131]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1201.0,,,,,,,,,,,,,,1.0,0.0,Tshiebwe,1631131.0,,
672,PT01M47.00S,2026-04-04T02:16:34.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631131,,,1610612762,135,103,2026-04-04T02:16:34Z,6570000,False,,,0,,MISS O. Tshiebwe Free Throw 1 of 1,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
673,PT01M47.00S,2026-04-04T02:16:34.0Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612745,135,103,2026-04-04T02:16:37Z,6580000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,672.0,2.0,1.0,1.0,,,,,,,,,,,,
674,PT01M35.00S,2026-04-04T02:16:45.1Z,4,REGULAR,3pt,Jump Shot,[],1627827,86.02168199737189,93.87254901960785,1610612745,138,103,2026-04-04T02:16:49Z,6590000,False,219.0,79.0,1,right,D. Finney-Smith 3PT  (7 PTS) (A. Holiday 2 AST),"[1627827, 1628988]",1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,23.32,Made,,,,,,,7.0,A. Holiday,1628988.0,2.0,,,,,,
676,PT01M27.00S,2026-04-04T02:16:55.3Z,4,REGULAR,3pt,Jump Shot,[],1642262,4.681340341655716,96.56862745098039,1610612762,138,103,2026-04-04T02:17:03Z,6610000,False,-233.0,-8.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,23.3,Missed,,,,,,,,,,,,,,,,
677,PT01M26.00S,2026-04-04T02:16:56.3Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,138,103,2026-04-04T02:17:03Z,6620000,False,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,,676.0,5.0,4.0,1.0,,,,,,,,,,,,
678,PT01M05.00S,2026-04-04T02:17:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631120,92.19776609724047,48.77450980392157,1610612745,140,103,2026-04-04T02:17:22Z,6630000,False,-6.0,21.0,1,right,J. Davison driving finger roll Layup (5 PTS) (A. Holiday 3 AST),"[1631120, 1628988]",1610612745.0,HOU,driving finger roll,,,Davison,J. Davison,,,,,Restricted Area,0-8 Center,,,2.17,Made,,,,,,,5.0,A. Holiday,1628988.0,3.0,,,,,,
