actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
590,PT03M23.00S,2026-03-17T03:54:40.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203935,93.51182654402102,3.1862745098039214,1610612747,88,87,2026-03-17T03:54:45Z,5840000,False,-234.0,8.0,1,right,MISS M. Smart 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.43,,,,,,,,,,,
591,PT03M21.00S,2026-03-17T03:54:43.4Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,88,87,2026-03-17T03:54:43Z,5850000,False,,,0,,D. Ayton REBOUND (Off:3 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,590.0,,,7.0,4.0,3.0,,,,,,,,
592,PT03M17.00S,2026-03-17T03:54:47.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630559,90.3580814717477,52.69607843137255,1610612747,88,87,2026-03-17T03:54:59Z,5860000,False,13.0,38.0,1,right,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.04,,,,,,,,,,,
593,PT03M16.00S,2026-03-17T03:54:48.9Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,88,87,2026-03-17T03:54:59Z,5870000,False,,,0,,D. Ayton REBOUND (Off:4 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,592.0,,,8.0,4.0,4.0,,,,,,,,
596,PT03M16.00S,2026-03-17T03:55:01.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1629028,94.40999984741211,50.0,1610612747,88,89,2026-03-17T03:55:28Z,5900000,False,0.0,0.0,1,right,D. Ayton tip Layup (3 PTS),[1629028],1610612747.0,LAL,tip,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,Made,,3.0,0.0,,,,,,,,,,,
597,PT03M16.00S,2026-03-17T03:55:03.1Z,4,REGULAR,violation,defensive goaltending,[],1631106,,,1610612747,88,89,2026-03-17T03:55:28Z,5910000,False,,,0,,T. Eason defensive goaltending VIOLATION,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,1626301.0,,,,,,,,,,,,,,,,,,,
598,PT03M02.00S,2026-03-17T03:55:21.0Z,4,REGULAR,3pt,Jump Shot,[],1631095,24.917871222076215,14.705882352941178,1610612745,88,89,2026-03-17T03:55:31Z,5920000,False,176.0,182.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.33,,,,,,,,,,,
599,PT02M58.00S,2026-03-17T03:55:24.2Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612747,88,89,2026-03-17T03:55:24Z,5930000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,598.0,,,3.0,2.0,1.0,,,,,,,,
600,PT02M49.00S,2026-03-17T03:55:33.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.34231274638634,37.745098039215684,1610612747,88,89,2026-03-17T03:56:35Z,5940000,False,-61.0,113.0,1,right,MISS L. Dončić 12' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.9,,,,,,,,,,,
601,PT02M47.00S,2026-03-17T03:55:35.5Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,88,89,2026-03-17T03:55:35Z,5950000,False,,,0,,D. Ayton REBOUND (Off:5 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,600.0,,,9.0,4.0,5.0,,,,,,,,
602,PT02M46.00S,2026-03-17T03:55:37.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630559,78.66294349540078,8.333333333333332,1610612747,88,89,2026-03-17T03:57:14Z,5960000,False,-208.0,148.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.56,,,,,,,,,,,
603,PT02M45.00S,2026-03-17T03:55:38.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,88,89,2026-03-17T03:57:14Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,602.0,,,,,,,,,,,,,
605,PT02M45.00S,2026-03-17T03:55:44.6Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,88,89,2026-03-17T03:55:50Z,5990000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M45.00S,2026-03-17T03:55:44.6Z,4,REGULAR,substitution,in,[],2544,,,1610612747,88,89,2026-03-17T03:55:50Z,6000000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M38.00S,2026-03-17T03:56:04.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,91.80354796320631,61.51960784313726,1610612747,88,91,2026-03-17T03:56:10Z,6010000,False,58.0,25.0,1,right,L. Dončić 6' turnaround fadeaway Jump Shot (36 PTS),[1629029],1610612747.0,LAL,turnaround fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,36.0,6.26,,,,,,,,,,,
608,PT02M22.00S,2026-03-17T03:56:21.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612745,88,91,2026-03-17T03:56:32Z,6020000,False,,,0,,M. Smart personal FOUL (5 PF) (Thompson 2 FT),"[203935, 1641708]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,5.0,0.0,Thompson,1641708.0,,,,,,,,,,,,,,,
610,PT02M22.00S,2026-03-17T03:56:58.1Z,4,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,89,91,2026-03-17T03:56:58Z,6040000,False,,,0,,A. Thompson Free Throw 1 of 2 (18 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
611,PT02M22.00S,2026-03-17T03:57:16.1Z,4,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,90,91,2026-03-17T03:57:16Z,6050000,False,,,0,,A. Thompson Free Throw 2 of 2 (19 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
612,PT02M13.00S,2026-03-17T03:57:32.2Z,4,REGULAR,foul,personal,[],1641708,,,1610612747,90,91,2026-03-17T03:57:43Z,6060000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641708, 203935]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,202058.0,3.0,1.0,Smart,203935.0,,,,,,,,,,,,,,,
614,PT02M00.00S,2026-03-17T03:58:05.6Z,4,REGULAR,3pt,Jump Shot,[],203935,90.75229960578186,4.411764705882353,1610612747,90,94,2026-03-17T03:58:12Z,6080000,False,-228.0,34.0,1,right,M. Smart 3PT  (11 PTS) (L. James 5 AST),"[203935, 2544]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,Made,,11.0,23.05,,,,L. James,2544.0,5.0,,,,,
616,PT01M39.00S,2026-03-17T03:58:51.0Z,4,REGULAR,2pt,Jump Shot,[],1631106,12.302890932982917,9.068627450980392,1610612745,90,94,2026-03-17T03:59:00Z,6100000,False,205.0,63.0,1,left,MISS T. Eason 21' Jump Shot,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,21.42,,,,,,,,,,,
617,PT01M39.00S,2026-03-17T03:58:53.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,90,94,2026-03-17T03:58:53Z,6110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,616.0,,,,,,,,,,,,,
619,PT01M37.00S,2026-03-17T03:59:09.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,5.338370565045992,5.392156862745098,1610612745,90,94,2026-03-17T03:59:18Z,6130000,False,223.0,-2.0,1,left,MISS R. Sheppard 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.3,,,,,,,,,,,
620,PT01M33.00S,2026-03-17T03:59:13.9Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,90,94,2026-03-17T03:59:18Z,6140000,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,,,,,619.0,,,6.0,6.0,0.0,,,,,,,,
621,PT01M16.00S,2026-03-17T03:59:31.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.32917214191852,44.11764705882353,1610612747,90,94,2026-03-17T03:59:36Z,6150000,False,-29.0,20.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1631095]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.53,,,,,,,,,,Smith Jr.,1631095.0
622,PT01M16.00S,2026-03-17T03:59:31.1Z,4,REGULAR,block,,[],1631095,,,1610612747,90,94,2026-03-17T03:59:33Z,6160000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
623,PT01M15.00S,2026-03-17T03:59:32.1Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,90,94,2026-03-17T03:59:36Z,6170000,False,,,0,,D. Ayton REBOUND (Off:6 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,621.0,,,10.0,4.0,6.0,,,,,,,,
624,PT01M15.00S,2026-03-17T03:59:34.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629028,93.51182654402102,49.754901960784316,1610612747,90,96,2026-03-17T03:59:41Z,6180000,False,-1.0,8.0,1,right,D. Ayton putback DUNK (5 PTS),[1629028],1610612747.0,LAL,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,0.86,,,,,,,,,,,
625,PT00M56.60S,2026-03-17T03:59:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,17.427726675427067,48.77450980392157,1610612745,90,96,2026-03-17T03:59:59Z,6190000,False,6.0,111.0,1,left,MISS T. Eason 11' driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.15,,,,,,,,,,,
626,PT00M55.40S,2026-03-17T03:59:54.4Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,90,96,2026-03-17T03:59:59Z,6200000,False,,,0,,D. Ayton REBOUND (Off:6 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,625.0,,,11.0,5.0,6.0,,,,,,,,
627,PT00M43.40S,2026-03-17T04:00:07.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,89.56964520367937,45.588235294117645,1610612747,90,98,2026-03-17T04:00:17Z,6210000,False,-22.0,46.0,1,right,D. Ayton turnaround Hook (7 PTS) (M. Smart 1 AST),"[1629028, 203935]",1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,7.0,5.06,,,,M. Smart,203935.0,1.0,,,,,
629,PT00M43.40S,2026-03-17T04:00:14.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,90,98,2026-03-17T04:00:14Z,6230000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M43.40S,2026-03-17T04:01:04.9Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,90,98,2026-03-17T04:01:44Z,6240000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M43.40S,2026-03-17T04:01:04.9Z,4,REGULAR,substitution,in,[],203991,,,1610612745,90,98,2026-03-17T04:01:44Z,6250000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M42.00S,2026-03-17T04:01:58.5Z,4,REGULAR,turnover,bad pass,[],1631106,,,1610612745,90,98,2026-03-17T04:02:03Z,6260000,False,,,0,,T. Eason bad pass TURNOVER (2 TO),"[1631106, 1630559]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Reaves,1630559.0,,
633,PT00M42.00S,2026-03-17T04:01:58.5Z,4,REGULAR,steal,,[],1630559,,,1610612747,90,98,2026-03-17T04:02:00Z,6270000,False,,,0,,A. Reaves STEAL (4 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
634,PT00M39.90S,2026-03-17T04:02:01.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,91.67214191852825,49.26470588235294,1610612747,90,100,2026-03-17T04:02:23Z,6280000,False,-4.0,26.0,1,right,L. James running DUNK (18 PTS) (A. Reaves 5 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,2.61,,,,A. Reaves,1630559.0,5.0,,,,,
636,PT00M29.80S,2026-03-17T04:02:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201142,6.783837056504599,49.754901960784316,1610612745,92,100,2026-03-17T04:02:26Z,6300000,False,1.0,11.0,1,left,K. Durant driving Layup (18 PTS),[201142],1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,1.14,,,,,,,,,,,
637,PT00M05.70S,2026-03-17T04:02:56.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,92,100,2026-03-17T04:03:08Z,6310000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,1626300.0,,,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2026-03-17T04:03:12.3Z,4,REGULAR,period,end,[],0,,,1610612745,92,100,2026-03-17T04:03:12Z,6320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2026-03-17T04:03:13.7Z,4,REGULAR,game,end,[],0,,,0,92,100,2026-03-17T04:03:13Z,6330000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
