actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
661,PT05M40.00S,2022-10-29T02:20:13.8Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,110,97,2022-10-29T02:20:18Z,6480000,,,0,,D. Rose REBOUND (Off:1 Def:3),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,660.0,4.0,3.0,1.0,,
662,PT05M38.00S,2022-10-29T02:20:15.9Z,4,REGULAR,turnover,lost ball,[],201565,,,1610612752,110,97,2022-10-29T02:20:22Z,6490000,,,0,,D. Rose lost ball TURNOVER (1 TO),"[201565, 1628975]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Carter,1628975.0,,,,,,,,,,,
663,PT05M38.00S,2022-10-29T02:20:15.9Z,4,REGULAR,steal,,[],1628975,,,1610612749,110,97,2022-10-29T02:20:18Z,6500000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
664,PT05M32.00S,2022-10-29T02:20:22.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201950,72.22404730617609,80.14705882352942,1610612749,110,97,2022-10-29T02:20:27Z,6510000,151.0,209.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
665,PT05M29.00S,2022-10-29T02:20:25.2Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,110,97,2022-10-29T02:20:27Z,6520000,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,664.0,4.0,3.0,1.0,,
666,PT05M26.00S,2022-10-29T02:20:30.8Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612752,110,97,2022-10-29T02:20:40Z,6530000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Barrett 2 FT),"[201950, 1629628]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,3.0,0.0,Barrett,1629628.0,,,,,,
668,PT05M26.00S,2022-10-29T02:20:50.5Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,110,98,2022-10-29T02:21:13Z,6550000,,,0,,R. Barrett Free Throw 1 of 2 (20 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
669,PT05M26.00S,2022-10-29T02:20:53.5Z,4,REGULAR,substitution,out,[],201565,,,1610612752,110,98,2022-10-29T02:20:57Z,6560000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M26.00S,2022-10-29T02:20:53.5Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,110,98,2022-10-29T02:20:57Z,6570000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M26.00S,2022-10-29T02:20:50.5Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,110,98,2022-10-29T02:21:13Z,6580000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
672,PT05M23.00S,2022-10-29T02:20:53.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,110,98,2022-10-29T02:21:13Z,6590000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,671.0,11.0,11.0,0.0,,
673,PT05M09.00S,2022-10-29T02:21:21.4Z,4,REGULAR,3pt,Jump Shot,[],1628975,95.6143232588699,95.83333333333334,1610612749,113,98,2022-10-29T02:21:26Z,6600000,229.0,-11.0,1,right,J. Carter 3PT  (14 PTS) (G. Hill 2 AST),"[1628975, 201588]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,22.95,Made,14.0,G. Hill,201588.0,2.0,,,,,,,,,,,,,,
675,PT04M59.00S,2022-10-29T02:21:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.74178712220762,62.5,1610612752,113,98,2022-10-29T02:25:21Z,6620000,-62.0,124.0,1,left,MISS J. Brunson 13' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,13.86,Missed,,,,,,,,,,,,,,,,,,
676,PT04M56.00S,2022-10-29T02:21:34.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,113,98,2022-10-29T02:21:40Z,6630000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,675.0,12.0,12.0,0.0,,
677,PT04M53.00S,2022-10-29T02:21:37.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201588,93.11760840998686,50.98039215686274,1610612749,115,98,2022-10-29T02:21:45Z,6640000,5.0,12.0,1,right,G. Hill running Layup (12 PTS) (G. Antetokounmpo 9 AST),"[201588, 203507]",1610612749.0,MIL,running,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,1.31,Made,12.0,G. Antetokounmpo,203507.0,9.0,,,,,,,,,,,,,,
679,PT04M34.00S,2022-10-29T02:21:57.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,18.084756898817346,50.73529411764706,1610612752,115,98,2022-10-29T02:22:01Z,6660000,-4.0,117.0,1,left,MISS I. Hartenstein 11' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
680,PT04M31.00S,2022-10-29T02:22:00.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,115,98,2022-10-29T02:22:01Z,6670000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,679.0,13.0,13.0,0.0,,
681,PT04M24.00S,2022-10-29T02:22:08.5Z,4,REGULAR,3pt,Jump Shot,[],203507,73.9323258869908,13.480392156862745,1610612749,115,98,2022-10-29T02:25:14Z,6680000,-183.0,193.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
682,PT04M23.00S,2022-10-29T02:22:09.5Z,4,REGULAR,rebound,offensive,[],201588,,,1610612749,115,98,2022-10-29T02:25:14Z,6690000,,,0,,G. Hill REBOUND (Off:1 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,681.0,3.0,2.0,1.0,,
683,PT04M22.00S,2022-10-29T02:22:13.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201588,94.40999984741211,50.0,1610612749,115,98,2022-10-29T02:25:35Z,6700000,0.0,0.0,1,right,MISS G. Hill tip Layup,[201588],1610612749.0,MIL,tip,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
684,PT04M21.00S,2022-10-29T02:22:14.8Z,4,REGULAR,rebound,offensive,[],201588,,,1610612749,115,98,2022-10-29T02:25:35Z,6710000,,,0,,G. Hill REBOUND (Off:2 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,683.0,4.0,2.0,2.0,,
685,PT04M20.00S,2022-10-29T02:22:16.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201588,94.40999984741211,50.0,1610612749,115,98,2022-10-29T02:25:52Z,6720000,0.0,0.0,1,right,MISS G. Hill tip Layup,[201588],1610612749.0,MIL,tip,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
686,PT04M19.00S,2022-10-29T02:22:17.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,115,98,2022-10-29T02:25:52Z,6730000,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,685.0,9.0,6.0,3.0,,
687,PT04M11.00S,2022-10-29T02:22:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,7.703679369250986,52.20588235294118,1610612752,115,100,2022-10-29T02:22:28Z,6740000,-11.0,20.0,1,left,I. Quickley running Layup (14 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.27,Made,14.0,,,,,,,,,,,,,,,,,
688,PT04M05.00S,2022-10-29T02:22:31.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,115,100,2022-10-29T02:22:31Z,6750000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M05.00S,2022-10-29T02:23:51.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612749,115,100,2022-10-29T02:24:07Z,6760000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT04M05.00S,2022-10-29T02:23:51.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612749,115,100,2022-10-29T02:24:07Z,6770000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M50.00S,2022-10-29T02:24:32.3Z,4,REGULAR,3pt,Jump Shot,[],201588,67.23061760840999,30.14705882352941,1610612749,115,100,2022-10-29T02:24:37Z,6780000,-99.0,256.0,1,right,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
692,PT03M46.00S,2022-10-29T02:24:35.5Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,115,100,2022-10-29T02:24:35Z,6790000,,,0,,M. Robinson REBOUND (Off:5 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,691.0,6.0,1.0,5.0,,
693,PT03M36.00S,2022-10-29T02:24:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612752,115,100,2022-10-29T02:24:57Z,6800000,,,0,,B. Portis personal FOUL (3 PF) (Randle 2 FT),"[1626171, 203944]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1626300.0,3.0,0.0,Randle,203944.0,,,,,,
695,PT03M36.00S,2022-10-29T02:25:15.2Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,115,101,2022-10-29T02:25:15Z,6820000,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
696,PT03M36.00S,2022-10-29T02:25:39.2Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,115,102,2022-10-29T02:25:39Z,6830000,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
697,PT03M17.00S,2022-10-29T02:25:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,90.48948751642575,48.28431372549019,1610612749,115,102,2022-10-29T02:26:04Z,6840000,-9.0,37.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
698,PT03M15.00S,2022-10-29T02:26:00.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,115,102,2022-10-29T02:26:04Z,6850000,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,697.0,10.0,7.0,3.0,,
699,PT03M04.00S,2022-10-29T02:26:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.835085413929041,49.754901960784316,1610612752,115,104,2022-10-29T02:26:32Z,6860000,1.0,21.0,1,left,J. Randle cutting Layup (12 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.11,Made,12.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
702,PT02M49.00S,2022-10-29T02:26:37.5Z,4,REGULAR,3pt,Jump Shot,[],201588,94.82588699080158,2.941176470588235,1610612749,115,104,2022-10-29T02:26:56Z,6890000,-235.0,-4.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
703,PT02M49.00S,2022-10-29T02:26:37.5Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,115,104,2022-10-29T02:26:56Z,6900000,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,702.0,7.0,2.0,5.0,,
704,PT02M49.00S,2022-10-29T02:26:49.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612752,115,104,2022-10-29T02:27:01Z,6910000,,,0,,B. Portis personal FOUL (4 PF) (Robinson 2 FT),"[1626171, 1629011]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,4.0,0.0,Robinson,1629011.0,,,,,,
706,PT02M49.00S,2022-10-29T02:27:15.8Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,115,104,2022-10-29T02:27:15Z,6930000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
707,PT02M49.00S,2022-10-29T02:27:15.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,115,104,2022-10-29T02:27:15Z,6940000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,706.0,,,,,
708,PT02M49.00S,2022-10-29T02:27:16.8Z,4,REGULAR,substitution,out,[],201588,,,1610612752,115,104,2022-10-29T02:27:22Z,6950000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT02M49.00S,2022-10-29T02:27:16.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612752,115,104,2022-10-29T02:27:22Z,6960000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT02M49.00S,2022-10-29T02:27:16.8Z,4,REGULAR,substitution,in,[],201572,,,1610612752,115,104,2022-10-29T02:27:22Z,6970000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT02M49.00S,2022-10-29T02:27:16.8Z,4,REGULAR,substitution,in,[],1628960,,,1610612752,115,104,2022-10-29T02:27:22Z,6980000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT02M49.00S,2022-10-29T02:27:42.4Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,115,105,2022-10-29T02:27:42Z,6990000,,,0,,M. Robinson Free Throw 2 of 2 (5 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
713,PT02M39.00S,2022-10-29T02:27:59.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.27792378449409,52.20588235294118,1610612749,115,105,2022-10-29T02:28:06Z,7000000,11.0,29.0,1,right,MISS B. Lopez driving Layup - blocked,"[201572, 1629011]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
714,PT02M39.00S,2022-10-29T02:27:59.2Z,4,REGULAR,block,,[],1629011,,,1610612749,115,105,2022-10-29T02:28:04Z,7010000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
715,PT02M39.00S,2022-10-29T02:27:59.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,115,105,2022-10-29T02:28:06Z,7020000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,713.0,,,,,
717,PT02M33.00S,2022-10-29T02:28:17.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,86.94152431011827,43.627450980392155,1610612749,115,105,2022-10-29T02:28:21Z,7040000,-32.0,70.0,1,right,MISS J. Holiday 7' Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
718,PT02M31.00S,2022-10-29T02:28:19.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,115,105,2022-10-29T02:28:21Z,7050000,,,0,,J. Randle REBOUND (Off:3 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,717.0,11.0,8.0,3.0,,
719,PT02M21.00S,2022-10-29T02:28:32.9Z,4,REGULAR,turnover,3-second-violation,[],203944,,,1610612752,115,105,2022-10-29T02:28:44Z,7060000,,,0,,J. Randle 3-second-violation TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,204059.0,,,,,,,,,,
720,PT01M57.00S,2022-10-29T02:29:04.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201950,67.23061760840999,39.950980392156865,1610612749,115,105,2022-10-29T02:29:10Z,7070000,-50.0,256.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
721,PT01M57.00S,2022-10-29T02:29:04.9Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,115,105,2022-10-29T02:29:10Z,7080000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,720.0,3.0,3.0,0.0,,
722,PT01M57.00S,2022-10-29T02:29:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612752,115,105,2022-10-29T02:29:41Z,7090000,,,0,,B. Lopez personal FOUL (4 PF) (Brunson 2 FT),"[201572, 1628973]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1626300.0,4.0,2.0,Brunson,1628973.0,,,,,,
724,PT01M57.00S,2022-10-29T02:29:43.0Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,115,106,2022-10-29T02:29:43Z,7110000,,,0,,J. Brunson Free Throw 1 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
725,PT01M57.00S,2022-10-29T02:29:43.0Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,115,106,2022-10-29T02:30:04Z,7120000,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
726,PT01M54.00S,2022-10-29T02:29:46.0Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,115,106,2022-10-29T02:30:04Z,7130000,,,0,,B. Lopez REBOUND (Off:3 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,725.0,10.0,7.0,3.0,,
727,PT01M31.00S,2022-10-29T02:30:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.01511169513797,50.245098039215684,1610612749,115,106,2022-10-29T02:30:43Z,7140000,1.0,32.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
728,PT01M29.00S,2022-10-29T02:30:25.2Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,115,106,2022-10-29T02:30:25Z,7150000,,,0,,B. Lopez REBOUND (Off:4 Def:7),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,727.0,11.0,7.0,4.0,,
729,PT01M23.00S,2022-10-29T02:30:31.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,77.08607095926413,92.64705882352942,1610612749,115,106,2022-10-29T02:30:37Z,7160000,213.0,163.0,1,right,MISS J. Carter 26' step back 3PT,[1628975],1610612749.0,MIL,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.83,Missed,,,,,,,,,,,,,,,,,,
730,PT01M20.00S,2022-10-29T02:30:34.1Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,115,106,2022-10-29T02:30:34Z,7170000,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,729.0,8.0,3.0,5.0,,
731,PT01M12.00S,2022-10-29T02:30:41.5Z,4,REGULAR,3pt,Jump Shot,[],1628973,30.305519053876477,22.30392156862745,1610612752,115,106,2022-10-29T02:30:46Z,7180000,138.0,232.0,1,left,MISS J. Brunson 27' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
732,PT01M09.00S,2022-10-29T02:30:44.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,115,106,2022-10-29T02:30:46Z,7190000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,731.0,14.0,14.0,0.0,,
733,PT00M56.00S,2022-10-29T02:30:59.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,83.65637319316689,94.6078431372549,1610612749,115,106,2022-10-29T02:31:04Z,7200000,223.0,101.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,,
734,PT00M53.00S,2022-10-29T02:31:02.3Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,115,106,2022-10-29T02:31:04Z,7210000,,,0,,M. Robinson REBOUND (Off:5 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,733.0,9.0,4.0,5.0,,
735,PT00M49.20S,2022-10-29T02:31:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.799605781865965,46.81372549019608,1610612752,115,106,2022-10-29T02:33:49Z,7220000,16.0,87.0,1,left,MISS I. Quickley 8' driving floating Shot - blocked,"[1630193, 201950]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,Holiday,201950.0
736,PT00M49.20S,2022-10-29T02:31:08.4Z,4,REGULAR,block,,[],201950,,,1610612752,115,106,2022-10-29T02:31:11Z,7230000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
737,PT00M48.00S,2022-10-29T02:31:09.6Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,115,106,2022-10-29T02:33:49Z,7240000,,,0,,J. Randle REBOUND (Off:4 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,735.0,12.0,8.0,4.0,,
738,PT00M44.90S,2022-10-29T02:31:15.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.835085413929041,51.225490196078425,1610612752,115,106,2022-10-29T02:31:27Z,7250000,-6.0,21.0,1,left,MISS J. Randle putback Layup - blocked,"[203944, 201572]",1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
739,PT00M44.90S,2022-10-29T02:31:15.6Z,4,REGULAR,block,,[],201572,,,1610612752,115,106,2022-10-29T02:31:19Z,7260000,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
740,PT00M44.90S,2022-10-29T02:31:15.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,115,106,2022-10-29T02:41:00Z,7270000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,738.0,,,,,
