actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
589,PT06M06.00S,2022-11-01T02:09:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.258212877792378,48.529411764705884,1610612765,95,92,2022-11-01T02:09:16Z,5820000,7.0,6.0,1,left,J. Ivey driving Layup (17 PTS),[1631093],1610612765.0,DET,,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,0.97,Made,17.0,,,,,,,,,
590,PT05M39.00S,2022-11-01T02:09:36.2Z,4,REGULAR,2pt,Jump Shot,[],1626171,87.07293035479631,23.03921568627451,1610612749,97,92,2022-11-01T02:09:42Z,5830000,-135.0,69.0,1,right,B. Portis 15' turnaround Jump Shot (15 PTS),[1626171],1610612749.0,MIL,,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,15.14,Made,15.0,,,,,,,,,
591,PT05M23.00S,2022-11-01T02:09:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,14.536793692509855,47.794117647058826,1610612765,97,92,2022-11-01T02:09:58Z,5840000,11.0,84.0,1,left,MISS H. Diallo 8' floating Shot,[1628977],1610612765.0,DET,,floating,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,8.48,Missed,,,,,,,,,,
592,PT05M20.00S,2022-11-01T02:09:55.4Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,97,92,2022-11-01T02:09:58Z,5850000,,,0,,W. Matthews REBOUND (Off:1 Def:1),[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,591.0,2.0,1.0,1.0,,,,,
593,PT05M07.00S,2022-11-01T02:10:08.3Z,4,REGULAR,3pt,Jump Shot,[],201950,70.12155059132719,70.58823529411765,1610612749,97,92,2022-11-01T02:10:13Z,5860000,103.0,228.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,25.05,Missed,,,,,,,,,,
594,PT05M04.00S,2022-11-01T02:10:11.3Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,97,92,2022-11-01T02:10:13Z,5870000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,593.0,4.0,3.0,1.0,,,,,
595,PT05M02.00S,2022-11-01T02:10:20.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,97,92,2022-11-01T02:10:20Z,5880000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M02.00S,2022-11-01T02:12:15.1Z,4,REGULAR,substitution,out,[],201572,,,1610612765,97,92,2022-11-01T02:13:17Z,5890000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M02.00S,2022-11-01T02:12:15.1Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,97,92,2022-11-01T02:13:17Z,5900000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M02.00S,2022-11-01T02:12:15.1Z,4,REGULAR,substitution,in,[],203507,,,1610612765,97,92,2022-11-01T02:13:17Z,5910000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M02.00S,2022-11-01T02:12:15.1Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,97,92,2022-11-01T02:13:17Z,5920000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M56.00S,2022-11-01T02:13:26.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612765,97,92,2022-11-01T02:13:38Z,5930000,,,0,,G. Antetokounmpo shooting personal FOUL (5 PF) (Stewart 2 FT),"[203507, 1630191]",1610612749.0,MIL,1179.0,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,5.0,0.0,Stewart,1630191.0,,,,,,,,,,,,
602,PT04M56.00S,2022-11-01T02:13:52.8Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,97,92,2022-11-01T02:13:52Z,5950000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,Missed,,,,,,,,,,
603,PT04M56.00S,2022-11-01T02:13:52.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,97,92,2022-11-01T02:13:52Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,
604,PT04M56.00S,2022-11-01T02:14:05.6Z,4,REGULAR,substitution,out,[],203507,,,1610612765,97,92,2022-11-01T02:14:11Z,5970000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M56.00S,2022-11-01T02:14:05.6Z,4,REGULAR,substitution,in,[],201572,,,1610612765,97,92,2022-11-01T02:14:11Z,5980000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M56.00S,2022-11-01T02:14:20.5Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,97,93,2022-11-01T02:14:20Z,5990000,,,0,,I. Stewart Free Throw 2 of 2 (7 PTS),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
607,PT04M37.00S,2022-11-01T02:14:39.7Z,4,REGULAR,2pt,Jump Shot,[],201950,73.80091984231275,71.07843137254902,1610612749,97,93,2022-11-01T02:21:17Z,6000000,105.0,194.0,1,right,MISS J. Holiday 22' pullup Shot,[201950],1610612749.0,MIL,,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,22.06,Missed,,,,,,,,,,
608,PT04M35.00S,2022-11-01T02:14:42.8Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,97,93,2022-11-01T02:14:42Z,6010000,,,0,,B. Portis REBOUND (Off:3 Def:8),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,607.0,11.0,8.0,3.0,,,,,
609,PT04M34.00S,2022-11-01T02:14:43.7Z,4,REGULAR,turnover,bad pass,[],1626171,,,1610612749,97,93,2022-11-01T02:14:55Z,6020000,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1630595]",1610612749.0,MIL,,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,
610,PT04M34.00S,2022-11-01T02:14:43.7Z,4,REGULAR,steal,,[],1630595,,,1610612765,97,93,2022-11-01T02:14:46Z,6030000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
611,PT04M29.00S,2022-11-01T02:14:47.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,6.389618922470433,50.245098039215684,1610612765,97,95,2022-11-01T02:15:02Z,6040000,-1.0,8.0,1,left,B. Bogdanovic running Layup (18 PTS) (C. Cunningham 5 AST),"[202711, 1630595]",1610612765.0,DET,,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,0.77,Made,18.0,,,,,C. Cunningham,1630595.0,5.0,,
613,PT04M15.00S,2022-11-01T02:15:01.7Z,4,REGULAR,3pt,Jump Shot,[],202083,92.46057818659659,3.431372549019608,1610612749,97,95,2022-11-01T02:15:08Z,6060000,-233.0,18.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,,,,,,,,23.35,Missed,,,,,,,,,,
614,PT04M13.00S,2022-11-01T02:15:03.7Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,97,95,2022-11-01T02:18:53Z,6070000,,,0,,B. Lopez REBOUND (Off:3 Def:4),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,,,,,,613.0,7.0,4.0,3.0,,,,,
615,PT04M11.00S,2022-11-01T02:15:06.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201572,69.85873850197109,21.568627450980394,1610612749,100,95,2022-11-01T02:15:12Z,6080000,-142.0,231.0,1,right,B. Lopez 27' 3PT  (20 PTS),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.11,Made,20.0,,,,,,,,,
617,PT03M58.00S,2022-11-01T02:15:18.9Z,4,REGULAR,2pt,Jump Shot,[],1631093,17.69053876478318,28.921568627450984,1610612765,100,95,2022-11-01T02:15:24Z,6100000,105.0,114.0,1,left,MISS J. Ivey 15' driving floating Shot,[1631093],1610612765.0,DET,,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,15.51,Missed,,,,,,,,,,
618,PT03M55.00S,2022-11-01T02:15:21.9Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,100,95,2022-11-01T02:15:24Z,6110000,,,0,,B. Lopez REBOUND (Off:3 Def:5),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,,,,,617.0,8.0,5.0,3.0,,,,,
619,PT03M39.00S,2022-11-01T02:15:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,81.68528252299606,35.53921568627451,1610612749,100,95,2022-11-01T02:15:53Z,6120000,-72.0,120.0,1,right,MISS B. Portis 13' floating Shot,[1626171],1610612749.0,MIL,,floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,13.98,Missed,,,,,,,,,,
620,PT03M39.00S,2022-11-01T02:15:39.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,100,95,2022-11-01T02:15:53Z,6130000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,619.0,,,,,,,,
621,PT03M39.00S,2022-11-01T02:15:43.2Z,4,REGULAR,foul,personal,[],1630180,,,1610612749,100,95,2022-11-01T02:15:58Z,6140000,,,0,,S. Bey loose ball personal FOUL (4 PF),"[1630180, 201572]",1610612765.0,DET,203592.0,loose ball,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,4.0,0.0,Lopez,201572.0,,,,,,,,,,,,
623,PT03M39.00S,2022-11-01T02:16:01.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,100,95,2022-11-01T02:16:01Z,6160000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M39.00S,2022-11-01T02:16:54.6Z,4,REGULAR,substitution,out,[],201588,,,1610612749,100,95,2022-11-01T02:17:35Z,6170000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M39.00S,2022-11-01T02:16:54.6Z,4,REGULAR,substitution,in,[],203507,,,1610612749,100,95,2022-11-01T02:17:35Z,6180000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M33.00S,2022-11-01T02:17:43.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,82.7365308804205,42.64705882352941,1610612749,100,95,2022-11-01T02:17:50Z,6190000,-37.0,110.0,1,right,MISS G. Antetokounmpo 11' pullup Shot,[203507],1610612749.0,MIL,,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,11.58,Missed,,,,,,,,,,
627,PT03M29.00S,2022-11-01T02:17:47.7Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,100,95,2022-11-01T02:17:50Z,6200000,,,0,,C. Cunningham REBOUND (Off:1 Def:4),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,626.0,5.0,4.0,1.0,,,,,
628,PT03M19.00S,2022-11-01T02:17:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,20.05584756898817,34.80392156862745,1610612765,100,97,2022-11-01T02:18:05Z,6210000,76.0,136.0,1,left,B. Bogdanovic 15' pullup Jump Shot (20 PTS) (C. Cunningham 6 AST),"[202711, 1630595]",1610612765.0,DET,,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,15.58,Made,20.0,,,,,C. Cunningham,1630595.0,6.0,,
630,PT03M02.00S,2022-11-01T02:18:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.59198423127464,51.9607843137255,1610612749,102,97,2022-11-01T02:18:21Z,6230000,10.0,17.0,1,right,B. Lopez cutting Layup (22 PTS) (J. Holiday 10 AST),"[201572, 201950]",1610612749.0,MIL,,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,1.97,Made,22.0,,,,,J. Holiday,201950.0,10.0,,
632,PT03M01.00S,2022-11-01T02:18:21.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,102,97,2022-11-01T02:18:21Z,6250000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M52.00S,2022-11-01T02:20:16.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612765,102,97,2022-11-01T02:27:54Z,6260000,,,0,,W. Matthews personal FOUL (3 PF) (Cunningham 2 FT),"[202083, 1630595]",1610612749.0,MIL,203592.0,,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,3.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
635,PT02M52.00S,2022-11-01T02:20:39.6Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,102,98,2022-11-01T02:20:39Z,6280000,,,0,,C. Cunningham Free Throw 1 of 2 (26 PTS),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,Made,26.0,,,,,,,,,
636,PT02M52.00S,2022-11-01T02:20:50.1Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,102,99,2022-11-01T02:20:50Z,6290000,,,0,,C. Cunningham Free Throw 2 of 2 (27 PTS),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,Made,27.0,,,,,,,,,
637,PT02M36.00S,2022-11-01T02:21:10.2Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612749,102,99,2022-11-01T02:21:19Z,6300000,,,0,,I. Stewart shooting personal FOUL (5 PF) (Antetokounmpo 2 FT),"[1630191, 203507]",1610612765.0,DET,203592.0,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,5.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
639,PT02M36.00S,2022-11-01T02:21:52.4Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,102,99,2022-11-01T02:21:52Z,6320000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Missed,,,,,,,,,,
640,PT02M36.00S,2022-11-01T02:21:52.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,102,99,2022-11-01T02:21:52Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,639.0,,,,,,,,
641,PT02M36.00S,2022-11-01T02:22:18.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,103,99,2022-11-01T02:22:18Z,6340000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,Made,29.0,,,,,,,,,
642,PT02M26.00S,2022-11-01T02:22:38.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201572,,,1610612765,103,99,2022-11-01T02:23:03Z,6350000,,,0,,B. Lopez shooting personal FOUL (4 PF) (Stewart 2 FT),"[201572, 1630191]",1610612749.0,MIL,203592.0,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,4.0,0.0,Stewart,1630191.0,,,,,,,,,,,,
644,PT02M26.00S,2022-11-01T02:23:05.0Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,103,100,2022-11-01T02:23:05Z,6370000,,,0,,I. Stewart Free Throw 1 of 2 (8 PTS),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,Made,8.0,,,,,,,,,
645,PT02M26.00S,2022-11-01T02:23:18.5Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,103,101,2022-11-01T02:23:18Z,6380000,,,0,,I. Stewart Free Throw 2 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,
646,PT02M07.00S,2022-11-01T02:23:39.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,82.9993429697766,46.32352941176471,1610612749,105,101,2022-11-01T02:23:45Z,6390000,-18.0,107.0,1,right,G. Antetokounmpo 10' fadeaway Jump Shot (31 PTS),[203507],1610612749.0,MIL,,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,10.89,Made,31.0,,,,,,,,,
647,PT01M44.00S,2022-11-01T02:24:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.478975032851512,45.588235294117645,1610612765,105,101,2022-11-01T02:24:08Z,6400000,22.0,121.0,1,left,MISS C. Cunningham 12' turnaround fadeaway Shot,[1630595],1610612765.0,DET,,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,12.32,Missed,,,,,,,,,,
648,PT01M42.00S,2022-11-01T02:24:04.6Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,105,101,2022-11-01T02:24:08Z,6410000,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,647.0,12.0,9.0,3.0,,,,,
649,PT01M33.00S,2022-11-01T02:24:14.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.59198423127464,50.245098039215684,1610612749,105,101,2022-11-01T02:24:20Z,6420000,1.0,17.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,1.71,Missed,,,,,,,,,,
650,PT01M30.00S,2022-11-01T02:24:17.4Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,105,101,2022-11-01T02:24:20Z,6430000,,,0,,I. Stewart REBOUND (Off:5 Def:6),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,649.0,11.0,6.0,5.0,,,,,
651,PT01M28.00S,2022-11-01T02:24:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612765,105,101,2022-11-01T02:24:57Z,6440000,,,0,,J. Holiday personal FOUL (1 PF) (Ivey 2 FT),"[201950, 1631093]",1610612749.0,MIL,202037.0,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
653,PT01M28.00S,2022-11-01T02:24:58.1Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,105,102,2022-11-01T02:24:58Z,6460000,,,0,,J. Ivey Free Throw 1 of 2 (18 PTS),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,
654,PT01M28.00S,2022-11-01T02:25:12.9Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,105,103,2022-11-01T02:25:12Z,6470000,,,0,,J. Ivey Free Throw 2 of 2 (19 PTS),[1631093],1610612765.0,DET,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,19.0,,,,,,,,,
655,PT01M10.00S,2022-11-01T02:25:34.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,90.48948751642575,52.94117647058824,1610612749,105,103,2022-11-01T02:31:12Z,6480000,15.0,37.0,1,right,MISS G. Antetokounmpo driving floating Shot,[203507],1610612749.0,MIL,,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,3.97,Missed,,,,,,,,,,
656,PT01M09.00S,2022-11-01T02:25:35.7Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,105,103,2022-11-01T02:31:12Z,6490000,,,0,,B. Lopez REBOUND (Off:4 Def:5),[201572],1610612749.0,MIL,,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,655.0,9.0,5.0,4.0,,,,,
657,PT01M09.00S,2022-11-01T02:25:39.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,94.40999984741211,50.0,1610612749,105,103,2022-11-01T02:31:28Z,6500000,0.0,0.0,1,right,MISS B. Lopez tip Layup,[201572],1610612749.0,MIL,,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,0.0,Missed,,,,,,,,,,
658,PT01M08.00S,2022-11-01T02:25:40.3Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,105,103,2022-11-01T02:31:28Z,6510000,,,0,,C. Cunningham REBOUND (Off:1 Def:5),[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,657.0,6.0,5.0,1.0,,,,,
659,PT00M57.60S,2022-11-01T02:25:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.623521681997373,49.26470588235294,1610612765,105,105,2022-11-01T02:25:51Z,6520000,4.0,29.0,1,left,I. Stewart cutting Layup (11 PTS) (C. Cunningham 7 AST),"[1630191, 1630595]",1610612765.0,DET,,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,2.88,Made,11.0,,,,,C. Cunningham,1630595.0,7.0,,
661,PT00M45.30S,2022-11-01T02:26:04.3Z,4,REGULAR,3pt,Jump Shot,[],201950,68.80749014454665,69.85294117647058,1610612749,108,105,2022-11-01T02:26:11Z,6540000,99.0,241.0,1,right,J. Holiday 26' 3PT step back (25 PTS),[201950],1610612749.0,MIL,,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,26.04,Made,25.0,,,,,,,,,
662,PT00M45.30S,2022-11-01T02:26:12.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,108,105,2022-11-01T02:26:12Z,6550000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M45.30S,2022-11-01T02:27:12.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612765,108,105,2022-11-01T02:27:58Z,6560000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M45.30S,2022-11-01T02:27:12.8Z,4,REGULAR,substitution,in,[],1628975,,,1610612765,108,105,2022-11-01T02:27:58Z,6570000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M35.70S,2022-11-01T02:28:10.6Z,4,REGULAR,2pt,Jump Shot,[],1630595,24.52365308804205,32.35294117647059,1610612765,108,105,2022-11-01T02:28:17Z,6580000,88.0,178.0,1,left,MISS C. Cunningham 19' pullup Shot,[1630595],1610612765.0,DET,,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,,,,,,,,19.87,Missed,,,,,,,,,,
666,PT00M31.50S,2022-11-01T02:28:14.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,108,105,2022-11-01T02:28:17Z,6590000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,665.0,7.0,5.0,2.0,,,,,
667,PT00M14.70S,2022-11-01T02:28:31.6Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,108,105,2022-11-01T02:30:20Z,6600000,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 202711]",1610612749.0,MIL,,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,
668,PT00M14.70S,2022-11-01T02:28:31.6Z,4,REGULAR,steal,,[],202711,,,1610612765,108,105,2022-11-01T02:28:34Z,6610000,,,0,,B. Bogdanovic STEAL (2 STL),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
669,PT00M05.30S,2022-11-01T02:28:41.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,31.61957950065703,13.725490196078432,1610612765,108,105,2022-11-01T02:30:41Z,6620000,181.0,245.0,1,left,MISS C. Cunningham 30' 3PT,[1630595],1610612765.0,DET,,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,,,30.46,Missed,,,,,,,,,,
670,PT00M01.90S,2022-11-01T02:28:44.4Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,108,105,2022-11-01T02:28:44Z,6630000,,,0,,W. Matthews REBOUND (Off:1 Def:2),[202083],1610612749.0,MIL,,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,669.0,3.0,2.0,1.0,,,,,
