actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
599,PT03M40.00S,2022-11-28T03:15:30.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,83.04862023653088,48.80131740196079,1610612749,122,107,2022-11-28T03:15:38Z,5960000,False,-6.0,107.0,1,right,MISS G. Antetokounmpo 10' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,10.7,Missed,,,,,,,,,,,,,,,,,,
600,PT03M36.00S,2022-11-28T03:15:34.0Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,122,107,2022-11-28T03:15:38Z,5970000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,599.0,4.0,4.0,0.0,,
601,PT03M26.00S,2022-11-28T03:15:49.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612742,122,107,2022-11-28T03:16:05Z,5980000,False,,,0,,G. Antetokounmpo personal FOUL (5 PF) (Wood 2 FT),"[203507, 1626174]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,1627963.0,,,,,,,5.0,0.0,Wood,1626174.0,,,,,,
603,PT03M26.00S,2022-11-28T03:16:20.2Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,122,107,2022-11-28T03:19:35Z,6000000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT03M26.00S,2022-11-28T03:16:20.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,122,107,2022-11-28T03:19:35Z,6010000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,,,,,
605,PT03M26.00S,2022-11-28T03:16:37.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,122,107,2022-11-28T03:16:37Z,6020000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,out,[],203507,,,1610612742,122,107,2022-11-28T03:18:07Z,6030000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,122,107,2022-11-28T03:18:07Z,6040000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,122,107,2022-11-28T03:18:07Z,6050000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,out,[],203915,,,1610612742,122,107,2022-11-28T03:18:07Z,6060000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,122,107,2022-11-28T03:18:07Z,6070000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,in,[],1626171,,,1610612742,122,107,2022-11-28T03:18:07Z,6080000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,in,[],1630267,,,1610612742,122,107,2022-11-28T03:18:07Z,6090000,False,,,0,,SUB in: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,in,[],1629033,,,1610612742,122,107,2022-11-28T03:18:07Z,6100000,False,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,in,[],202722,,,1610612742,122,107,2022-11-28T03:18:07Z,6110000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M26.00S,2022-11-28T03:17:30.7Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,122,107,2022-11-28T03:18:07Z,6120000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M26.00S,2022-11-28T03:16:20.2Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,122,108,2022-11-28T03:19:35Z,6130000,False,,,0,,C. Wood Free Throw 2 of 2 (19 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
618,PT03M04.00S,2022-11-28T03:18:38.7Z,4,REGULAR,2pt,Jump Shot,[],201950,87.72996057818659,70.09803921568627,1610612749,122,108,2022-11-28T03:18:43Z,6140000,False,100.0,63.0,1,right,MISS J. Holiday 11' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,11.85,Missed,,,,,,,,,,,,,,,,,,
619,PT03M01.00S,2022-11-28T03:18:41.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,122,108,2022-11-28T03:18:41Z,6150000,False,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,618.0,7.0,7.0,0.0,,
620,PT02M45.00S,2022-11-28T03:18:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,15.588042049934298,46.07843137254902,1610612742,122,110,2022-11-28T03:19:03Z,6160000,False,20.0,94.0,1,left,C. Wood 9' floating Jump Shot (21 PTS),[1626174],1610612742.0,DAL,floating,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,9.6,Made,21.0,,,,,,,,,,,,,,,,,
621,PT02M28.00S,2022-11-28T03:19:15.0Z,4,REGULAR,3pt,Jump Shot,[],201950,71.56701708278581,21.323529411764707,1610612749,122,110,2022-11-28T03:19:20Z,6170000,False,-143.0,215.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
622,PT02M26.00S,2022-11-28T03:19:17.4Z,4,REGULAR,rebound,offensive,[],202083,,,1610612749,122,110,2022-11-28T03:19:17Z,6180000,False,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,621.0,1.0,0.0,1.0,,
623,PT02M13.00S,2022-11-28T03:19:29.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628975,79.84559789750328,26.96078431372549,1610612749,124,110,2022-11-28T03:19:34Z,6190000,False,-115.0,137.0,1,right,J. Carter 17' step back Jump Shot (14 PTS),[1628975],1610612749.0,MIL,step back,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,17.9,Made,14.0,,,,,,,,,,,,,,,,,
624,PT01M58.00S,2022-11-28T03:19:44.4Z,4,REGULAR,3pt,Jump Shot,[],202722,24.78646517739816,8.088235294117647,1610612742,124,110,2022-11-28T03:19:57Z,6200000,False,210.0,180.0,1,left,MISS D. Bertans 27' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,27.66,Missed,,,,,,,,,,,,,,,,,,
625,PT01M58.00S,2022-11-28T03:19:44.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,124,110,2022-11-28T03:19:57Z,6210000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,624.0,,,,,
627,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,out,[],201588,,,1610612749,124,110,2022-11-28T03:20:26Z,6230000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,124,110,2022-11-28T03:20:26Z,6240000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,out,[],201950,,,1610612749,124,110,2022-11-28T03:20:26Z,6250000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,out,[],202083,,,1610612749,124,110,2022-11-28T03:20:26Z,6260000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,in,[],1630699,,,1610612749,124,110,2022-11-28T03:20:26Z,6270000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,124,110,2022-11-28T03:20:26Z,6280000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,in,[],1629670,,,1610612749,124,110,2022-11-28T03:20:26Z,6290000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M58.00S,2022-11-28T03:19:53.7Z,4,REGULAR,substitution,in,[],1630572,,,1610612749,124,110,2022-11-28T03:20:26Z,6300000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M58.00S,2022-11-28T03:20:15.6Z,4,REGULAR,substitution,out,[],1626174,,,1610612749,124,110,2022-11-28T03:20:50Z,6305000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M58.00S,2022-11-28T03:20:15.6Z,4,REGULAR,substitution,in,[],203939,,,1610612749,124,110,2022-11-28T03:20:50Z,6307500,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M48.00S,2022-11-28T03:20:37.5Z,4,REGULAR,turnover,bad pass,[],1630699,,,1610612749,124,110,2022-11-28T03:20:56Z,6310000,False,,,0,,M. Beauchamp bad pass TURNOVER (1 TO),"[1630699, 1628373]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,1.0,,,,Ntilikina,1628373.0,,,,,,,,,,
636,PT01M48.00S,2022-11-28T03:20:37.5Z,4,REGULAR,steal,,[],1628373,,,1610612742,124,110,2022-11-28T03:20:40Z,6320000,False,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
637,PT01M38.00S,2022-11-28T03:20:48.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629033,8.886333771353483,95.83333333333334,1610612742,124,110,2022-11-28T03:21:03Z,6330000,False,-229.0,31.0,1,left,MISS T. Pinson 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
640,PT01M34.00S,2022-11-28T03:20:51.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,124,110,2022-11-28T03:20:51Z,6340000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,637.0,2.0,2.0,0.0,,
641,PT01M19.00S,2022-11-28T03:21:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,92.85479632063075,42.8921568627451,1610612749,124,110,2022-11-28T03:21:14Z,6350000,False,-36.0,15.0,1,right,MISS S. Mamukelashvili cutting Layup,[1630572],1610612749.0,MIL,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
642,PT01M16.00S,2022-11-28T03:21:09.8Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,124,110,2022-11-28T03:21:14Z,6360000,False,,,0,,T. Pinson REBOUND (Off:0 Def:1),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,641.0,1.0,1.0,0.0,,
643,PT01M08.00S,2022-11-28T03:21:22.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612742,124,110,2022-11-28T03:23:08Z,6370000,False,,,0,,A. Green personal FOUL (1 PF) (Powell 2 FT),"[1631260, 203939]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Center,,,,1627963.0,,,,,,,1.0,0.0,Powell,203939.0,,,,,,
645,PT01M08.00S,2022-11-28T03:21:59.5Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,124,111,2022-11-28T03:21:59Z,6390000,False,,,0,,D. Powell Free Throw 1 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
646,PT01M08.00S,2022-11-28T03:22:03.4Z,4,REGULAR,substitution,out,[],1626171,,,1610612742,124,111,2022-11-28T03:22:12Z,6400000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M08.00S,2022-11-28T03:22:03.4Z,4,REGULAR,substitution,in,[],203648,,,1610612742,124,111,2022-11-28T03:22:12Z,6410000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M08.00S,2022-11-28T03:22:22.6Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,124,112,2022-11-28T03:22:22Z,6420000,False,,,0,,D. Powell Free Throw 2 of 2 (4 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
649,PT00M53.00S,2022-11-28T03:22:40.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,82.9993429697766,52.20588235294118,1610612749,124,112,2022-11-28T03:22:56Z,6430000,False,11.0,107.0,1,right,MISS J. Nwora 10' turnaround Shot,[1629670],1610612749.0,MIL,turnaround,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,10.79,Missed,,,,,,,,,,,,,,,,,,
650,PT00M52.70S,2022-11-28T03:22:40.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,124,112,2022-11-28T03:22:47Z,6440000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,649.0,,,,,
652,PT00M41.60S,2022-11-28T03:23:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630267,29.122864651773984,77.69607843137256,1610612742,124,115,2022-11-28T03:23:08Z,6460000,False,-138.0,221.0,1,left,F. Campazzo 26' 3PT  (3 PTS) (D. Bertans 1 AST),"[1630267, 202722]",1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,Above the Break 3,24+ Left Center,26.11,Made,3.0,,,D. Bertans,202722.0,1.0,,,,,,,,,,,,
654,PT00M30.20S,2022-11-28T03:23:16.1Z,4,REGULAR,3pt,Jump Shot,[],1631260,65.65374507227332,36.029411764705884,1610612749,124,115,2022-11-28T03:24:15Z,6480000,False,-70.0,270.0,1,right,MISS A. Green 27' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,27.93,Missed,,,,,,,,,,,,,,,,,,
655,PT00M26.70S,2022-11-28T03:23:19.6Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,124,115,2022-11-28T03:23:23Z,6490000,False,,,0,,T. Pinson REBOUND (Off:0 Def:2),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,654.0,2.0,2.0,0.0,,
656,PT00M26.70S,2022-11-28T03:23:22.8Z,4,REGULAR,turnover,traveling,[],1629033,,,1610612742,124,115,2022-11-28T03:23:31Z,6500000,False,,,0,,T. Pinson traveling TURNOVER (1 TO),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Above the Break 3,24+ Center,,,,1162.0,1.0,,,,,,,,,,,,,,,
657,PT00M02.70S,2022-11-28T03:24:04.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,124,115,2022-11-28T03:24:15Z,6510000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,1162.0,,,,,,,,,,,,,,,,
658,PT00M00.00S,2022-11-28T03:24:19.7Z,4,REGULAR,period,end,[],0,,,1610612742,124,115,2022-11-28T03:24:19Z,6520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2022-11-28T03:24:23.2Z,4,REGULAR,game,end,[],0,,,0,124,115,2022-11-28T03:24:23Z,6530000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
