actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
620,PT05M51.00S,2022-12-03T02:51:19.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,114,116,2022-12-03T02:55:38Z,6050000,False,0.0,0.0,1,right,A. Davis tip Layup (36 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,36.0,,,,,,,,,,,,,
621,PT05M39.00S,2022-12-03T02:51:27.6Z,4,REGULAR,3pt,Jump Shot,[],1626192,7.046649145860711,97.05882352941177,1610612749,117,116,2022-12-03T02:51:32Z,6060000,False,-235.0,14.0,1,left,P. Connaughton 3PT  (8 PTS) (J. Holiday 9 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,8.0,J. Holiday,201950.0,9.0,,,,,,,,,,
623,PT05M19.00S,2022-12-03T02:51:48.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],2544,92.06636005256242,58.08823529411765,1610612747,117,118,2022-12-03T02:51:53Z,6080000,False,40.0,22.0,1,right,L. James driving bank Hook (21 PTS),[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,,,,21.0,,,,,,,,,,,,,
624,PT05M07.00S,2022-12-03T02:51:59.7Z,4,REGULAR,3pt,Jump Shot,[],201950,32.276609724047304,31.372549019607842,1610612749,120,118,2022-12-03T02:56:16Z,6090000,False,93.0,251.0,1,left,J. Holiday 26' 3PT pullup (28 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.76,Made,,,,,28.0,,,,,,,,,,,,,
625,PT04M44.00S,2022-12-03T02:52:21.7Z,4,REGULAR,3pt,Jump Shot,[],203076,67.36202365308804,23.52941176470588,1610612747,120,121,2022-12-03T02:52:27Z,6100000,False,-132.0,254.0,1,right,A. Davis 28' 3PT  (39 PTS) (L. James 10 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,28.67,Made,,,,,39.0,L. James,2544.0,10.0,,,,,,,,,,
627,PT04M31.00S,2022-12-03T02:52:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.726018396846255,52.450980392156865,1610612749,120,121,2022-12-03T02:52:42Z,6120000,False,-12.0,48.0,1,left,MISS J. Holiday driving Layup - blocked,"[201950, 203076]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,Davis,203076.0,,,,,
628,PT04M31.00S,2022-12-03T02:52:35.9Z,4,REGULAR,block,,[],203076,,,1610612749,120,121,2022-12-03T02:52:39Z,6130000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT04M27.00S,2022-12-03T02:52:39.9Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,120,121,2022-12-03T02:52:42Z,6140000,False,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,627.0,8.0,6.0,2.0,,,,,,,,,,,,,,
630,PT04M24.00S,2022-12-03T02:52:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612747,120,121,2022-12-03T02:52:57Z,6150000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (James 2 FT),"[1626192, 2544]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,,,James,2544.0,,,
632,PT04M24.00S,2022-12-03T02:53:17.3Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,120,121,2022-12-03T02:53:17Z,6170000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT04M24.00S,2022-12-03T02:53:17.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,120,121,2022-12-03T02:53:17Z,6180000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT04M24.00S,2022-12-03T02:53:21.0Z,4,REGULAR,substitution,out,[],201572,,,1610612747,120,121,2022-12-03T02:53:26Z,6190000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M24.00S,2022-12-03T02:53:21.0Z,4,REGULAR,substitution,in,[],203507,,,1610612747,120,121,2022-12-03T02:53:26Z,6200000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M24.00S,2022-12-03T02:53:37.6Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,120,122,2022-12-03T02:53:37Z,6210000,False,,,0,,L. James Free Throw 2 of 2 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
637,PT04M13.00S,2022-12-03T02:53:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.178055190538765,48.529411764705884,1610612749,122,122,2022-12-03T02:53:58Z,6220000,False,7.0,15.0,1,left,G. Antetokounmpo driving finger roll Layup (37 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,37.0,,,,,,,,,,,,,
638,PT04M13.00S,2022-12-03T02:53:57.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612749,122,122,2022-12-03T02:54:05Z,6230000,False,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[201566, 203507]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,4.0,0.0,,,Antetokounmpo,203507.0,,,
640,PT04M13.00S,2022-12-03T02:54:35.2Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,123,122,2022-12-03T02:54:35Z,6250000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (38 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
641,PT03M57.00S,2022-12-03T02:54:51.7Z,4,REGULAR,3pt,Jump Shot,[],2544,72.35545335085413,15.931372549019606,1610612747,123,125,2022-12-03T02:55:00Z,6260000,False,-170.0,207.0,1,right,L. James 26' 3PT  (25 PTS) (A. Davis 4 AST),"[2544, 203076]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,25.0,A. Davis,203076.0,4.0,,,,,,,,,,
643,PT03M55.00S,2022-12-03T02:55:01.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,123,125,2022-12-03T02:55:01Z,6280000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M55.00S,2022-12-03T02:56:10.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,123,125,2022-12-03T02:56:34Z,6290000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M55.00S,2022-12-03T02:56:10.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,123,125,2022-12-03T02:56:34Z,6300000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M55.00S,2022-12-03T02:56:10.8Z,4,REGULAR,substitution,in,[],203114,,,1610612749,123,125,2022-12-03T02:56:34Z,6310000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M55.00S,2022-12-03T02:56:10.8Z,4,REGULAR,substitution,in,[],201572,,,1610612749,123,125,2022-12-03T02:56:34Z,6320000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M45.00S,2022-12-03T02:56:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,11.908672798948752,38.72549019607843,1610612749,123,125,2022-12-03T02:56:53Z,6330000,False,56.0,59.0,1,left,MISS K. Middleton 8' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,,,,,,,,,,
649,PT03M43.00S,2022-12-03T02:56:50.1Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,123,125,2022-12-03T02:56:50Z,6340000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Right,,,648.0,6.0,3.0,3.0,,,,,,,,,,,,,,
650,PT03M42.00S,2022-12-03T02:56:50.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,6.915243101182654,50.0,1610612749,125,125,2022-12-03T02:57:02Z,6350000,False,0.0,13.0,1,left,G. Antetokounmpo putback DUNK (40 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,40.0,,,,,,,,,,,,,
651,PT03M22.00S,2022-12-03T02:57:11.0Z,4,REGULAR,3pt,Jump Shot,[],2544,67.23061760840999,67.64705882352942,1610612747,125,128,2022-12-03T02:57:16Z,6360000,False,88.0,256.0,1,right,L. James 27' 3PT  (28 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.03,Made,,,,,28.0,A. Reaves,1630559.0,2.0,,,,,,,,,,
653,PT03M02.00S,2022-12-03T02:57:31.9Z,4,REGULAR,3pt,Jump Shot,[],1626192,34.11629434954008,32.59803921568628,1610612749,125,128,2022-12-03T02:57:36Z,6380000,False,87.0,268.0,1,left,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,28.2,Missed,,,,,,,,,,,,,,,,,,
654,PT02M59.00S,2022-12-03T02:57:34.9Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,125,128,2022-12-03T02:57:36Z,6390000,False,,,0,,A. Davis REBOUND (Off:2 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,653.0,9.0,7.0,2.0,,,,,,,,,,,,,,
655,PT02M41.00S,2022-12-03T02:57:53.1Z,4,REGULAR,3pt,Jump Shot,[],2544,70.90998685939553,18.627450980392158,1610612747,125,128,2022-12-03T02:58:01Z,6400000,False,-157.0,221.0,1,right,MISS L. James 27' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
656,PT02M37.00S,2022-12-03T02:57:57.1Z,4,REGULAR,rebound,offensive,[],201566,,,1610612747,125,128,2022-12-03T02:58:01Z,6410000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,655.0,6.0,4.0,2.0,,,,,,,,,,,,,,
657,PT02M32.00S,2022-12-03T02:58:05.5Z,4,REGULAR,violation,kicked ball,[],203507,,,1610612747,125,128,2022-12-03T02:58:15Z,6420000,False,,,0,,G. Antetokounmpo kicked ball VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,
658,PT02M32.00S,2022-12-03T02:58:12.5Z,4,REGULAR,substitution,out,[],1626192,,,1610612747,125,128,2022-12-03T02:58:20Z,6430000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M32.00S,2022-12-03T02:58:12.5Z,4,REGULAR,substitution,in,[],1628960,,,1610612747,125,128,2022-12-03T02:58:20Z,6440000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M19.00S,2022-12-03T02:58:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203076,69.33311432325887,22.058823529411764,1610612747,125,128,2022-12-03T02:58:47Z,6450000,False,-140.0,236.0,1,right,MISS A. Davis 27' step back 3PT,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
661,PT02M15.00S,2022-12-03T02:58:41.8Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,125,128,2022-12-03T02:58:47Z,6460000,False,,,0,,G. Allen REBOUND (Off:0 Def:4),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,660.0,4.0,4.0,0.0,,,,,,,,,,,,,,
662,PT02M13.00S,2022-12-03T02:58:46.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612749,125,128,2022-12-03T02:59:12Z,6470000,False,,,0,,L. James shooting personal FOUL (2 PF) (Lopez 2 FT),"[2544, 201572]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,,,Lopez,201572.0,,,
664,PT02M13.00S,2022-12-03T02:59:19.2Z,4,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,126,128,2022-12-03T02:59:19Z,6490000,False,,,0,,B. Lopez Free Throw 1 of 2 (10 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
665,PT02M13.00S,2022-12-03T02:59:36.4Z,4,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,127,128,2022-12-03T02:59:36Z,6500000,False,,,0,,B. Lopez Free Throw 2 of 2 (11 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
666,PT01M58.00S,2022-12-03T02:59:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.38042049934296,50.245098039215684,1610612747,127,130,2022-12-03T03:00:00Z,6510000,False,1.0,10.0,1,right,A. Davis driving Layup (41 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,41.0,,,,,,,,,,,,,
667,PT01M42.00S,2022-12-03T03:00:15.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,8.886333771353483,58.82352941176471,1610612749,127,130,2022-12-03T03:00:20Z,6520000,False,-44.0,31.0,1,left,MISS K. Middleton driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
668,PT01M40.00S,2022-12-03T03:00:17.7Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,127,130,2022-12-03T03:00:20Z,6530000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,667.0,7.0,5.0,2.0,,,,,,,,,,,,,,
669,PT01M23.00S,2022-12-03T03:00:35.3Z,4,REGULAR,2pt,Jump Shot,[],2544,93.77463863337714,20.34313725490196,1610612747,127,130,2022-12-03T03:00:52Z,6540000,False,-148.0,6.0,1,right,MISS L. James 14' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,14.84,Missed,,,,,,,,,,,,,,,,,,
670,PT01M20.00S,2022-12-03T03:00:38.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,127,130,2022-12-03T03:00:52Z,6550000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,669.0,7.0,4.0,3.0,,,,,,,,,,,,,,
671,PT01M09.00S,2022-12-03T03:00:48.8Z,4,REGULAR,turnover,bad pass,[],1628960,,,1610612749,127,130,2022-12-03T03:01:29Z,6560000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 2544]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,James,2544.0
672,PT01M09.00S,2022-12-03T03:00:48.8Z,4,REGULAR,steal,,[],2544,,,1610612747,127,130,2022-12-03T03:00:51Z,6570000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
673,PT01M07.00S,2022-12-03T03:00:52.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,94.1688567674113,51.225490196078425,1610612747,127,132,2022-12-03T03:02:15Z,6580000,False,6.0,2.0,1,right,A. Davis running DUNK (43 PTS) (L. James 11 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,43.0,L. James,2544.0,11.0,,,,,,,,,,
675,PT00M48.90S,2022-12-03T03:01:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,15.719448094612352,41.911764705882355,1610612749,129,132,2022-12-03T03:02:09Z,6600000,False,40.0,95.0,1,left,B. Lopez 10' floating Jump Shot (13 PTS) (K. Middleton 7 AST),"[201572, 203114]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,10.35,Made,,,,,13.0,K. Middleton,203114.0,7.0,,,,,,,,,,
677,PT00M45.60S,2022-12-03T03:01:25.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,129,132,2022-12-03T03:01:25Z,6620000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M30.80S,2022-12-03T03:03:22.2Z,4,REGULAR,2pt,Jump Shot,[],203076,89.43823915900131,32.35294117647059,1610612747,129,132,2022-12-03T03:03:33Z,6630000,False,-88.0,47.0,1,right,MISS A. Davis 9' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,9.98,Missed,,,,,,,,,,,,,,,,,,
679,PT00M28.00S,2022-12-03T03:03:25.0Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,129,132,2022-12-03T03:03:25Z,6640000,False,,,0,,G. Allen REBOUND (Off:0 Def:5),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,678.0,5.0,5.0,0.0,,,,,,,,,,,,,,
681,PT00M21.40S,2022-12-03T03:03:39.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,129,132,2022-12-03T03:03:39Z,6660000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M21.40S,2022-12-03T03:04:21.4Z,4,REGULAR,substitution,out,[],1629022,,,1610612749,129,132,2022-12-03T03:05:01Z,6670000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M21.40S,2022-12-03T03:04:21.4Z,4,REGULAR,substitution,in,[],201976,,,1610612749,129,132,2022-12-03T03:05:01Z,6680000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M18.20S,2022-12-03T03:05:17.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,29.25427069645204,77.20588235294117,1610612749,129,132,2022-12-03T03:05:25Z,6690000,False,-136.0,222.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
685,PT00M15.20S,2022-12-03T03:05:20.2Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,129,132,2022-12-03T03:05:20Z,6700000,False,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,684.0,8.0,7.0,1.0,,,,,,,,,,,,,,
686,PT00M13.30S,2022-12-03T03:05:26.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612747,129,132,2022-12-03T03:06:09Z,6710000,False,,,0,,K. Middleton take personal FOUL (3 PF) (Westbrook 2 FT),"[203114, 201566]",1610612749.0,MIL,take,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2534.0,3.0,0.0,,,Westbrook,201566.0,,,
688,PT00M13.30S,2022-12-03T03:05:58.3Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,129,132,2022-12-03T03:06:29Z,6730000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
689,PT00M13.30S,2022-12-03T03:05:58.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,129,132,2022-12-03T03:06:29Z,6740000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,688.0,,,,,,,,,,,,,,,,,
690,PT00M13.30S,2022-12-03T03:06:00.3Z,4,REGULAR,substitution,out,[],201572,,,1610612747,129,132,2022-12-03T03:06:06Z,6750000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M13.30S,2022-12-03T03:06:00.3Z,4,REGULAR,substitution,in,[],1626171,,,1610612747,129,132,2022-12-03T03:06:06Z,6760000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M13.30S,2022-12-03T03:05:58.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,129,132,2022-12-03T03:06:29Z,6770000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
693,PT00M09.50S,2022-12-03T03:06:02.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,129,132,2022-12-03T03:06:29Z,6780000,False,,,0,,B. Portis REBOUND (Off:4 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,692.0,10.0,6.0,4.0,,,,,,,,,,,,,,
694,PT00M05.60S,2022-12-03T03:06:24.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201950,28.07161629434954,18.38235294117647,1610612749,129,132,2022-12-03T03:07:10Z,6790000,False,158.0,211.0,1,left,MISS J. Holiday 26' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
695,PT00M04.50S,2022-12-03T03:06:25.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,129,132,2022-12-03T03:07:10Z,6800000,False,,,0,,A. Davis REBOUND (Off:2 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,694.0,10.0,8.0,2.0,,,,,,,,,,,,,,
696,PT00M04.50S,2022-12-03T03:06:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612747,129,132,2022-12-03T03:06:56Z,6810000,False,,,0,,G. Antetokounmpo personal FOUL (2 PF) (Davis 2 FT),"[203507, 203076]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,2.0,1.0,,,Davis,203076.0,,,
698,PT00M04.50S,2022-12-03T03:07:05.5Z,4,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,129,133,2022-12-03T03:07:05Z,6830000,False,,,0,,A. Davis Free Throw 1 of 2 (44 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,44.0,,,,,,,,,,,,,
699,PT00M04.50S,2022-12-03T03:07:05.5Z,4,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,129,133,2022-12-03T03:07:31Z,6840000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
700,PT00M00.20S,2022-12-03T03:07:09.8Z,4,REGULAR,rebound,offensive,[],201976,,,1610612747,129,133,2022-12-03T03:07:31Z,6850000,False,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,699.0,4.0,3.0,1.0,,,,,,,,,,,,,,
701,PT00M00.00S,2022-12-03T03:07:41.6Z,4,REGULAR,period,end,[],0,,,1610612747,129,133,2022-12-03T03:07:41Z,6860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M00.00S,2022-12-03T03:07:44.6Z,4,REGULAR,game,end,[],0,,,0,129,133,2022-12-03T03:07:44Z,6870000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
