actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
594,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612765,104,78,2022-11-03T02:08:42Z,5890000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,out,[],201950,,,1610612765,104,78,2022-11-03T02:08:42Z,5900000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,out,[],1626171,,,1610612765,104,78,2022-11-03T02:08:42Z,5910000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,in,[],201588,,,1610612765,104,78,2022-11-03T02:08:42Z,5920000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,in,[],1629670,,,1610612765,104,78,2022-11-03T02:08:42Z,5930000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,in,[],201586,,,1610612765,104,78,2022-11-03T02:08:42Z,5940000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M37.00S,2022-11-03T02:07:51.3Z,4,REGULAR,substitution,in,[],203648,,,1610612765,104,78,2022-11-03T02:08:42Z,5950000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M25.00S,2022-11-03T02:09:16.5Z,4,REGULAR,3pt,Jump Shot,[],202711,28.465834428383708,75.98039215686273,1610612765,104,78,2022-11-03T02:09:26Z,5960000,-130.0,215.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
602,PT05M22.00S,2022-11-03T02:09:19.5Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,104,78,2022-11-03T02:09:26Z,5970000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,601.0,1.0,1.0,0.0,,,,,,,,,,,,,,
603,PT05M14.00S,2022-11-03T02:09:34.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,104,78,2022-11-03T02:09:34Z,5980000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M14.00S,2022-11-03T02:10:28.2Z,4,REGULAR,substitution,out,[],1630595,,,1610612749,104,78,2022-11-03T02:11:06Z,5990000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M14.00S,2022-11-03T02:10:28.2Z,4,REGULAR,substitution,out,[],1631093,,,1610612749,104,78,2022-11-03T02:11:06Z,6000000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M14.00S,2022-11-03T02:10:28.2Z,4,REGULAR,substitution,in,[],1630165,,,1610612749,104,78,2022-11-03T02:11:06Z,6010000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M14.00S,2022-11-03T02:10:28.2Z,4,REGULAR,substitution,in,[],202709,,,1610612749,104,78,2022-11-03T02:11:06Z,6020000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M04.00S,2022-11-03T02:11:17.7Z,4,REGULAR,foul,personal,['3freethrow'],202709,,,1610612749,104,78,2022-11-03T02:18:15Z,6022500,,,0,,C. Joseph shooting personal FOUL (2 PF) (Hill 3 FT),"[202709, 201588]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626302.0,2.0,0.0,Hill,201588.0,,,,,,,,
610,PT05M04.00S,2022-11-03T02:11:51.4Z,4,REGULAR,freethrow,1 of 3,[],201588,,,1610612749,105,78,2022-11-03T02:18:35Z,6024375,,,0,,G. Hill Free Throw 1 of 3 (4 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
611,PT05M04.00S,2022-11-03T02:11:51.4Z,4,REGULAR,freethrow,2 of 3,[],201588,,,1610612749,105,78,2022-11-03T02:18:35Z,6024687,,,0,,MISS G. Hill Free Throw 2 of 3,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT05M04.00S,2022-11-03T02:11:51.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,105,78,2022-11-03T02:18:35Z,6024843,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
615,PT05M04.00S,2022-11-03T02:11:51.4Z,4,REGULAR,freethrow,3 of 3,[],201588,,,1610612749,106,78,2022-11-03T02:18:35Z,6024921,,,0,,G. Hill Free Throw 3 of 3 (5 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
613,PT05M04.00S,2022-11-03T02:12:28.7Z,4,REGULAR,substitution,out,[],202711,,,1610612765,106,78,2022-11-03T02:18:35Z,6025000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M04.00S,2022-11-03T02:12:28.7Z,4,REGULAR,substitution,in,[],1628995,,,1610612765,106,78,2022-11-03T02:18:35Z,6027500,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M55.00S,2022-11-03T02:12:59.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,22.552562417871222,10.784313725490197,1610612765,106,78,2022-11-03T02:13:04Z,6110000,196.0,159.0,1,left,MISS S. Bey 25' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
617,PT04M51.00S,2022-11-03T02:13:03.1Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,106,78,2022-11-03T02:13:04Z,6120000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Above the Break 3,24+ Right Center,,,616.0,1.0,1.0,0.0,,,,,,,,,,,,,,
618,PT04M28.00S,2022-11-03T02:13:25.1Z,4,REGULAR,2pt,Jump Shot,[],1629670,78.66294349540078,48.03921568627451,1610612749,106,78,2022-11-03T02:13:29Z,6130000,-10.0,148.0,1,right,MISS J. Nwora 14' driving floating Shot,[1629670],1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Center,14.84,Missed,,,,,,,,,,,,,,,,,,
619,PT04M26.00S,2022-11-03T02:13:27.9Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,106,78,2022-11-03T02:13:27Z,6140000,,,0,,I. Stewart REBOUND (Off:1 Def:9),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Center,,,618.0,10.0,9.0,1.0,,,,,,,,,,,,,,
620,PT04M16.00S,2022-11-03T02:13:37.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,5.732588699080158,47.549019607843135,1610612765,106,80,2022-11-03T02:13:42Z,6150000,12.0,1.0,1,left,I. Stewart cutting DUNK (16 PTS) (C. Joseph 4 AST),"[1630191, 202709]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,16.0,,,,,,,,,C. Joseph,202709.0,4.0,,
622,PT03M54.00S,2022-11-03T02:13:59.0Z,4,REGULAR,3pt,Jump Shot,[],201586,66.5735873850197,45.34313725490196,1610612749,109,80,2022-11-03T02:14:04Z,6170000,-23.0,262.0,1,right,S. Ibaka 26' 3PT  (3 PTS) (G. Hill 3 AST),"[201586, 201588]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,3.0,,,,,,,,,G. Hill,201588.0,3.0,,
624,PT03M38.00S,2022-11-03T02:14:14.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,9.411957950065702,45.588235294117645,1610612765,109,80,2022-11-03T02:14:19Z,6190000,22.0,36.0,1,left,MISS I. Stewart Hook - blocked,"[1630191, 201586]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,Ibaka,201586.0
625,PT03M38.00S,2022-11-03T02:14:14.4Z,4,REGULAR,block,,[],201586,,,1610612765,109,80,2022-11-03T02:14:18Z,6200000,,,0,,S. Ibaka BLOCK (1 BLK),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT03M34.00S,2022-11-03T02:14:18.4Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,109,80,2022-11-03T02:14:19Z,6210000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,624.0,2.0,2.0,0.0,,,,,,,,,,,,,,
627,PT03M25.00S,2022-11-03T02:14:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201588,94.30026281208936,50.245098039215684,1610612749,111,80,2022-11-03T02:14:35Z,6220000,1.0,1.0,1,right,G. Hill driving finger roll Layup (7 PTS),[201588],1610612749.0,MIL,driving finger roll,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,7.0,,,,,,,,,,,,,
628,PT03M09.00S,2022-11-03T02:14:44.3Z,4,REGULAR,turnover,bad pass,[],1630191,,,1610612765,111,80,2022-11-03T02:14:51Z,6230000,,,0,,I. Stewart bad pass TURNOVER (2 TO),"[1630191, 1630699]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Beauchamp,1630699.0,,,,,
629,PT03M09.00S,2022-11-03T02:14:44.3Z,4,REGULAR,steal,,[],1630699,,,1610612749,111,80,2022-11-03T02:14:46Z,6240000,,,0,,M. Beauchamp STEAL (2 STL),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT03M05.00S,2022-11-03T02:14:48.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,93.64323258869908,50.245098039215684,1610612749,113,80,2022-11-03T02:14:56Z,6250000,1.0,7.0,1,right,J. Nwora running Layup (10 PTS) (M. Beauchamp 1 AST),"[1629670, 1630699]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,10.0,,,,,,,,,M. Beauchamp,1630699.0,1.0,,
632,PT02M46.00S,2022-11-03T02:15:07.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,18.347568988173457,92.64705882352942,1610612765,113,83,2022-11-03T02:15:15Z,6270000,-213.0,120.0,1,left,S. Bey 24' 3PT step back (20 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,step back,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,24.47,Made,,,,,20.0,,,,,,,,,I. Stewart,1630191.0,1.0,,
634,PT02M19.00S,2022-11-03T02:15:33.6Z,4,REGULAR,3pt,Jump Shot,[],1630699,80.23981603153744,92.15686274509804,1610612749,113,83,2022-11-03T02:15:44Z,6290000,211.0,133.0,1,right,MISS M. Beauchamp 24' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
635,PT02M16.00S,2022-11-03T02:15:36.6Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,113,83,2022-11-03T02:15:44Z,6300000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,634.0,1.0,1.0,0.0,,,,,,,,,,,,,,
636,PT02M15.00S,2022-11-03T02:15:39.7Z,4,REGULAR,foul,personal,['2freethrow'],201588,,,1610612765,113,83,2022-11-03T02:15:52Z,6310000,,,0,,G. Hill shooting personal FOUL (1 PF) (Bey 2 FT),"[201588, 1630180]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Bey,1630180.0,,,,,,,,
638,PT02M15.00S,2022-11-03T02:16:12.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630180,,,1610612765,113,84,2022-11-03T02:16:12Z,6330000,,,0,,S. Bey Free Throw 1 of 2 (21 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
639,PT02M15.00S,2022-11-03T02:16:13.8Z,4,REGULAR,substitution,out,[],1630191,,,1610612765,113,84,2022-11-03T02:16:19Z,6340000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M15.00S,2022-11-03T02:16:13.8Z,4,REGULAR,substitution,in,[],1630296,,,1610612765,113,84,2022-11-03T02:16:19Z,6350000,,,0,,SUB in: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M15.00S,2022-11-03T02:16:32.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630180,,,1610612765,113,85,2022-11-03T02:16:32Z,6360000,,,0,,S. Bey Free Throw 2 of 2 (22 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
642,PT01M54.00S,2022-11-03T02:16:53.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,82.9993429697766,59.80392156862745,1610612749,113,85,2022-11-03T02:17:00Z,6370000,49.0,107.0,1,right,MISS S. Ibaka 11' turnaround fadeaway Shot,[201586],1610612749.0,MIL,turnaround fadeaway,,,Ibaka,S. Ibaka,,,,,In The Paint (Non-RA),8-16 Center,11.8,Missed,,,,,,,,,,,,,,,,,,
643,PT01M52.00S,2022-11-03T02:16:55.8Z,4,REGULAR,rebound,offensive,[],1629670,,,1610612749,113,85,2022-11-03T02:17:00Z,6380000,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,642.0,4.0,2.0,2.0,,,,,,,,,,,,,,
644,PT01M47.00S,2022-11-03T02:17:00.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629670,92.85479632063075,8.088235294117647,1610612749,115,85,2022-11-03T02:17:07Z,6390000,-210.0,15.0,1,right,J. Nwora 21' step back Jump Shot (12 PTS),[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Left,21.01,Made,,,,,12.0,,,,,,,,,,,,,
645,PT01M38.00S,2022-11-03T02:17:11.6Z,4,REGULAR,3pt,Jump Shot,[],1628995,21.23850197109067,89.4607843137255,1610612765,115,85,2022-11-03T02:17:16Z,6400000,-197.0,147.0,1,left,MISS K. Knox II 24' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
646,PT01M35.00S,2022-11-03T02:17:14.6Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,115,85,2022-11-03T02:17:16Z,6410000,,,0,,G. Hill REBOUND (Off:0 Def:4),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,645.0,4.0,4.0,0.0,,,,,,,,,,,,,,
647,PT01M30.00S,2022-11-03T02:17:22.5Z,4,REGULAR,foul,personal,[],1630180,,,1610612749,115,85,2022-11-03T02:17:45Z,6420000,,,0,,S. Bey take personal FOUL (2 PF),"[1630180, 201588]",1610612765.0,DET,take,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,203591.0,2.0,0.0,Hill,201588.0,,,,,,,,
649,PT01M30.00S,2022-11-03T02:17:34.5Z,4,REGULAR,substitution,out,[],1630180,,,1610612749,115,85,2022-11-03T02:17:37Z,6440000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M30.00S,2022-11-03T02:17:34.5Z,4,REGULAR,substitution,in,[],203585,,,1610612749,115,85,2022-11-03T02:17:37Z,6450000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M18.00S,2022-11-03T02:17:57.6Z,4,REGULAR,3pt,Jump Shot,[],201588,71.30420499342969,75.49019607843137,1610612749,115,85,2022-11-03T02:18:05Z,6460000,127.0,217.0,1,right,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
652,PT01M17.00S,2022-11-03T02:17:58.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,115,85,2022-11-03T02:18:05Z,6470000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,651.0,,,,,,,,,,,,,,,,,
653,PT01M17.00S,2022-11-03T02:18:04.7Z,4,REGULAR,foul,personal,[],201586,,,1610612765,115,85,2022-11-03T02:18:16Z,6480000,,,0,,S. Ibaka loose ball personal FOUL (1 PF),"[201586, 1630296]",1610612749.0,MIL,loose ball,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Key,1630296.0,,,,,,,,
656,PT01M08.00S,2022-11-03T02:18:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,16.63929040735874,58.57843137254902,1610612765,115,87,2022-11-03T02:18:30Z,6510000,-43.0,104.0,1,left,K. Knox II 11' driving floating Jump Shot (2 PTS) (C. Joseph 5 AST),"[1628995, 202709]",1610612765.0,DET,driving floating,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,,,,,2.0,,,,,,,,,C. Joseph,202709.0,5.0,,
658,PT00M51.50S,2022-11-03T02:18:48.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203585,,,1610612749,115,87,2022-11-03T02:19:01Z,6530000,,,0,,R. McGruder shooting personal FOUL (1 PF) (Beauchamp 2 FT),"[203585, 1630699]",1610612765.0,DET,shooting,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,1.0,0.0,Beauchamp,1630699.0,,,,,,,,
660,PT00M51.50S,2022-11-03T02:19:14.6Z,4,REGULAR,freethrow,1 of 2,[],1630699,,,1610612749,116,87,2022-11-03T02:19:33Z,6550000,,,0,,M. Beauchamp Free Throw 1 of 2 (3 PTS),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
661,PT00M51.50S,2022-11-03T02:19:14.6Z,4,REGULAR,freethrow,2 of 2,[],1630699,,,1610612749,116,87,2022-11-03T02:19:33Z,6560000,,,0,,MISS M. Beauchamp Free Throw 2 of 2,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT00M49.40S,2022-11-03T02:19:16.7Z,4,REGULAR,rebound,defensive,[],1630296,,,1610612765,116,87,2022-11-03T02:19:33Z,6570000,,,0,,B. Key REBOUND (Off:0 Def:1),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,661.0,1.0,1.0,0.0,,,,,,,,,,,,,,
663,PT00M43.40S,2022-11-03T02:19:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,6.521024967148489,49.26470588235294,1610612765,116,87,2022-11-03T02:24:43Z,6580000,4.0,9.0,1,left,MISS K. Hayes floating Shot,[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
664,PT00M42.80S,2022-11-03T02:19:38.3Z,4,REGULAR,rebound,offensive,[],202709,,,1610612765,116,87,2022-11-03T02:21:20Z,6590000,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,663.0,2.0,1.0,1.0,,,,,,,,,,,,,,
665,PT00M42.30S,2022-11-03T02:19:43.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202709,5.590000152587891,50.0,1610612765,116,89,2022-11-03T02:20:11Z,6600000,0.0,0.0,1,left,C. Joseph tip Layup (2 PTS),[202709],1610612765.0,DET,tip,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
666,PT00M30.00S,2022-11-03T02:19:55.4Z,4,REGULAR,foul,offensive,[],1629670,,,1610612749,116,89,2022-11-03T02:20:05Z,6610000,,,0,,J. Nwora offensive FOUL (1 PF),"[1629670, 203585]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,,,,,,,,2003.0,1.0,0.0,McGruder,203585.0,,,,,,,,
668,PT00M30.00S,2022-11-03T02:19:55.4Z,4,REGULAR,turnover,offensive foul,[],1629670,,,1610612749,116,89,2022-11-03T02:19:55Z,6630000,,,0,,J. Nwora offensive foul TURNOVER (4 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Right,,,,,,,,2003.0,,,,,4.0,,,,,,,
669,PT00M23.00S,2022-11-03T02:20:19.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628995,5.075558475689881,49.01960784313725,1610612765,116,91,2022-11-03T02:20:26Z,6640000,5.0,-5.0,1,left,K. Knox II driving DUNK (4 PTS) (C. Joseph 6 AST),"[1628995, 202709]",1610612765.0,DET,driving,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,4.0,,,,,,,,,C. Joseph,202709.0,6.0,,
671,PT00M00.00S,2022-11-03T02:20:47.8Z,4,REGULAR,period,end,[],0,,,1610612749,116,91,2022-11-03T02:20:47Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M00.00S,2022-11-03T02:20:57.3Z,4,REGULAR,game,end,[],0,,,0,116,91,2022-11-03T02:20:57Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
