actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
682,PT04M23.00S,2023-02-01T03:11:20.3Z,4,REGULAR,2pt,Jump Shot,[],203114,90.88370565045992,30.88235294117647,1610612749,115,101,2023-02-01T03:11:26Z,6740000,False,-96.0,33.0,1,right,MISS K. Middleton 10' fadeaway bank Shot,[203114],1610612749.0,MIL,fadeaway bank,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,10.12,Missed,,,,,,,,,,,,,,,,,,
683,PT04M20.00S,2023-02-01T03:11:23.6Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,115,101,2023-02-01T03:11:23Z,6750000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,682.0,,,,,4.0,4.0,0.0,,,,,,,,,,
684,PT04M16.00S,2023-02-01T03:11:30.7Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612766,115,101,2023-02-01T03:11:37Z,6760000,False,,,0,,B. Lopez shooting personal FOUL (4 PF) (Washington 2 FT),"[201572, 1629023]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,4.0,2.0,Washington,1629023.0,,,
686,PT04M16.00S,2023-02-01T03:11:55.3Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,115,102,2023-02-01T03:11:55Z,6780000,False,,,0,,P. Washington Free Throw 1 of 2 (13 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
687,PT04M16.00S,2023-02-01T03:12:13.2Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,115,103,2023-02-01T03:12:13Z,6790000,False,,,0,,P. Washington Free Throw 2 of 2 (14 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
688,PT03M57.00S,2023-02-01T03:12:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.67214191852825,52.20588235294118,1610612749,115,103,2023-02-01T03:12:41Z,6800000,False,11.0,26.0,1,right,MISS J. Holiday driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
689,PT03M55.00S,2023-02-01T03:12:34.8Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,115,103,2023-02-01T03:12:34Z,6810000,False,,,0,,J. Holiday REBOUND (Off:6 Def:7),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,688.0,,,,,13.0,7.0,6.0,,,,,,,,,,
690,PT03M50.00S,2023-02-01T03:12:39.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,91.80354796320631,62.5,1610612749,115,103,2023-02-01T03:12:46Z,6820000,False,62.0,25.0,1,right,MISS K. Middleton 6' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,,
691,PT03M50.00S,2023-02-01T03:12:39.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,115,103,2023-02-01T03:12:46Z,6830000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,690.0,,,,,6.0,5.0,1.0,,,,,,,,,,
692,PT03M47.00S,2023-02-01T03:12:47.0Z,4,REGULAR,violation,kicked ball,[],204060,,,1610612766,115,103,2023-02-01T03:12:59Z,6840000,False,,,0,,J. Ingles kicked ball VIOLATION,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,1193.0,,,,,,,
693,PT03M34.00S,2023-02-01T03:13:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,15.325229960578188,42.15686274509804,1610612766,115,103,2023-02-01T03:13:23Z,6850000,False,39.0,92.0,1,left,MISS T. Rozier 9' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,9.96,Missed,,,,,,,,,,,,,,,,,,
694,PT03M32.00S,2023-02-01T03:13:17.5Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,115,103,2023-02-01T03:14:22Z,6860000,False,,,0,,B. Lopez REBOUND (Off:0 Def:11),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,693.0,,,,,11.0,11.0,0.0,,,,,,,,,,
695,PT03M21.00S,2023-02-01T03:13:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,90.22667542706965,49.754901960784316,1610612749,115,103,2023-02-01T03:13:54Z,6870000,False,-1.0,39.0,1,right,MISS J. Ingles driving finger roll Layup - blocked,"[204060, 1629023]",1610612749.0,MIL,driving finger roll,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,Washington,1629023.0,,,,,,,,
696,PT03M21.00S,2023-02-01T03:13:29.6Z,4,REGULAR,block,,[],1629023,,,1610612749,115,103,2023-02-01T03:13:32Z,6880000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
697,PT03M18.00S,2023-02-01T03:13:32.6Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,115,103,2023-02-01T03:13:39Z,6890000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,695.0,,,,,5.0,5.0,0.0,,,,,,,,,,
698,PT03M18.00S,2023-02-01T03:13:35.3Z,4,REGULAR,foul,personal,['2freethrow'],201572,,,1610612766,115,103,2023-02-01T03:13:42Z,6900000,False,,,0,,B. Lopez shooting personal FOUL (5 PF) (Rozier 2 FT),"[201572, 1626179]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,5.0,2.0,Rozier,1626179.0,,,
700,PT03M18.00S,2023-02-01T03:14:03.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626179,,,1610612766,115,104,2023-02-01T03:14:03Z,6920000,False,,,0,,T. Rozier Free Throw 1 of 2 (15 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
701,PT03M18.00S,2023-02-01T03:14:08.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,115,104,2023-02-01T03:14:08Z,6930000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT03M18.00S,2023-02-01T03:15:05.6Z,4,REGULAR,substitution,out,[],201572,,,1610612766,115,104,2023-02-01T03:15:35Z,6940000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT03M18.00S,2023-02-01T03:15:05.6Z,4,REGULAR,substitution,out,[],204060,,,1610612766,115,104,2023-02-01T03:15:35Z,6950000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT03M18.00S,2023-02-01T03:15:05.6Z,4,REGULAR,substitution,in,[],1626192,,,1610612766,115,104,2023-02-01T03:15:35Z,6960000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT03M18.00S,2023-02-01T03:15:05.6Z,4,REGULAR,substitution,in,[],203507,,,1610612766,115,104,2023-02-01T03:15:35Z,6970000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT03M18.00S,2023-02-01T03:16:05.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626179,,,1610612766,115,105,2023-02-01T03:16:05Z,6980000,False,,,0,,T. Rozier Free Throw 2 of 2 (16 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
707,PT03M14.00S,2023-02-01T03:16:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612749,115,105,2023-02-01T03:16:41Z,6990000,False,,,0,,M. Plumlee personal FOUL (3 PF) (Connaughton 2 FT),"[203486, 1626192]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,101284.0,3.0,0.0,Connaughton,1626192.0,,,
709,PT03M14.00S,2023-02-01T03:16:42.5Z,4,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,115,105,2023-02-01T03:16:42Z,7010000,False,,,0,,MISS P. Connaughton Free Throw 1 of 2,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
710,PT03M14.00S,2023-02-01T03:16:42.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,115,105,2023-02-01T03:16:42Z,7020000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,709.0,,,,,,,,,,,,,,,,,
711,PT03M14.00S,2023-02-01T03:16:55.7Z,4,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,116,105,2023-02-01T03:16:55Z,7030000,False,,,0,,P. Connaughton Free Throw 2 of 2 (8 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
712,PT03M06.00S,2023-02-01T03:17:02.7Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,116,105,2023-02-01T03:17:08Z,7040000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 203114]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Middleton,203114.0
713,PT03M06.00S,2023-02-01T03:17:02.7Z,4,REGULAR,steal,,[],203114,,,1610612749,116,105,2023-02-01T03:17:05Z,7050000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
714,PT02M47.00S,2023-02-01T03:17:21.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201950,93.24901445466492,51.470588235294116,1610612749,116,105,2023-02-01T03:19:25Z,7060000,False,7.0,11.0,1,right,MISS J. Holiday cutting DUNK,[201950],1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
715,PT02M44.00S,2023-02-01T03:17:24.6Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,116,105,2023-02-01T03:17:26Z,7070000,False,,,0,,P. Washington REBOUND (Off:1 Def:6),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,714.0,,,,,7.0,6.0,1.0,,,,,,,,,,
716,PT02M36.00S,2023-02-01T03:17:33.2Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,116,105,2023-02-01T03:17:41Z,7080000,False,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1626192]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Connaughton,1626192.0
717,PT02M36.00S,2023-02-01T03:17:33.2Z,4,REGULAR,steal,,[],1626192,,,1610612749,116,105,2023-02-01T03:17:36Z,7090000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
718,PT02M28.00S,2023-02-01T03:17:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,89.70105124835742,54.65686274509803,1610612749,116,105,2023-02-01T03:17:46Z,7100000,False,23.0,44.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1630163]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,Ball,1630163.0,,,,,,,,
747,PT02M28.00S,2023-02-01T03:17:40.1Z,4,REGULAR,block,,[],1630163,,,1610612749,116,105,2023-02-01T03:20:29Z,7105000,False,,,0,,L. Ball BLOCK (3 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
719,PT02M24.00S,2023-02-01T03:17:44.1Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,116,105,2023-02-01T03:20:29Z,7110000,False,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,718.0,,,,,6.0,6.0,0.0,,,,,,,,,,
720,PT02M20.00S,2023-02-01T03:17:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,8.229303547963205,50.245098039215684,1610612766,116,105,2023-02-01T03:19:14Z,7120000,False,-1.0,25.0,1,left,MISS M. Plumlee running reverse Layup,[203486],1610612766.0,CHA,running reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
721,PT02M12.00S,2023-02-01T03:17:56.9Z,4,REGULAR,rebound,offensive,[],1629667,,,1610612766,116,105,2023-02-01T03:20:48Z,7130000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,720.0,,,,,6.0,5.0,1.0,,,,,,,,,,
722,PT02M12.00S,2023-02-01T03:17:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,5.590000152587891,50.0,1610612766,116,107,2023-02-01T03:17:56Z,7140000,False,0.0,0.0,1,left,J. McDaniels tip Layup (13 PTS),[1629667],1610612766.0,CHA,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,,13.0,,,,,,,,,,,,,,,,
723,PT02M06.00S,2023-02-01T03:18:02.7Z,4,REGULAR,turnover,lost ball,[],203114,,,1610612749,116,107,2023-02-01T03:18:10Z,7150000,False,,,0,,K. Middleton lost ball TURNOVER (3 TO),"[203114, 1630163]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Ball,1630163.0
724,PT02M06.00S,2023-02-01T03:18:02.7Z,4,REGULAR,steal,,[],1630163,,,1610612766,116,107,2023-02-01T03:23:29Z,7160000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
725,PT02M04.00S,2023-02-01T03:18:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,6.915243101182654,49.26470588235294,1610612766,116,109,2023-02-01T03:18:15Z,7170000,False,4.0,13.0,1,left,J. McDaniels running reverse Layup (15 PTS) (L. Ball 10 AST),"[1629667, 1630163]",1610612766.0,CHA,running reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.3,Made,,15.0,L. Ball,1630163.0,10.0,,,,,,,,,,,,,
727,PT02M04.00S,2023-02-01T03:18:10.8Z,4,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612766,116,109,2023-02-01T03:18:35Z,7190000,False,,,0,,G. Allen shooting personal FOUL (2 PF) (McDaniels 1 FT),"[1628960, 1629667]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,2.0,0.0,McDaniels,1629667.0,,,
729,PT02M04.00S,2023-02-01T03:18:24.6Z,4,REGULAR,substitution,out,[],1628960,,,1610612766,116,109,2023-02-01T03:18:33Z,7210000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT02M04.00S,2023-02-01T03:18:24.6Z,4,REGULAR,substitution,out,[],203114,,,1610612766,116,109,2023-02-01T03:18:33Z,7220000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT02M04.00S,2023-02-01T03:18:24.6Z,4,REGULAR,substitution,in,[],204060,,,1610612766,116,109,2023-02-01T03:18:33Z,7230000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT02M04.00S,2023-02-01T03:18:24.6Z,4,REGULAR,substitution,in,[],201572,,,1610612766,116,109,2023-02-01T03:18:33Z,7240000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT02M04.00S,2023-02-01T03:18:47.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629667,,,1610612766,116,109,2023-02-01T03:18:50Z,7250000,False,,,0,,MISS J. McDaniels Free Throw 1 of 1,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
734,PT02M00.00S,2023-02-01T03:18:51.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,116,109,2023-02-01T03:18:50Z,7260000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,733.0,,,,,17.0,14.0,3.0,,,,,,,,,,
735,PT01M46.00S,2023-02-01T03:19:03.7Z,4,REGULAR,3pt,Jump Shot,[],1626192,71.96123521681997,11.519607843137255,1610612749,116,109,2023-02-01T03:19:21Z,7270000,False,-192.0,211.0,1,right,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
736,PT01M43.00S,2023-02-01T03:19:07.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,116,109,2023-02-01T03:19:07Z,7280000,False,,,0,,T. Rozier REBOUND (Off:0 Def:7),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,735.0,,,,,7.0,7.0,0.0,,,,,,,,,,
737,PT01M36.00S,2023-02-01T03:19:14.8Z,4,REGULAR,3pt,Jump Shot,[],1630163,31.225361366622867,61.51960784313726,1610612766,116,109,2023-02-01T03:19:24Z,7290000,False,-58.0,241.0,1,left,MISS L. Ball 24' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,24.78,Missed,,,,,,,,,,,,,,,,,,
738,PT01M31.00S,2023-02-01T03:19:19.8Z,4,REGULAR,rebound,defensive,[],204060,,,1610612749,116,109,2023-02-01T03:19:24Z,7300000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,737.0,,,,,3.0,3.0,0.0,,,,,,,,,,
739,PT01M22.00S,2023-02-01T03:19:38.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612749,116,109,2023-02-01T03:19:56Z,7310000,False,,,0,,J. McDaniels personal FOUL (3 PF) (Holiday 2 FT),"[1629667, 201950]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1193.0,3.0,0.0,Holiday,201950.0,,,
741,PT01M22.00S,2023-02-01T03:19:57.7Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,116,109,2023-02-01T03:19:57Z,7330000,False,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
742,PT01M22.00S,2023-02-01T03:19:57.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,116,109,2023-02-01T03:19:57Z,7340000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,741.0,,,,,,,,,,,,,,,,,
743,PT01M22.00S,2023-02-01T03:20:04.2Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,116,109,2023-02-01T03:20:08Z,7350000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT01M22.00S,2023-02-01T03:20:04.2Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,116,109,2023-02-01T03:20:08Z,7360000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT01M22.00S,2023-02-01T03:20:19.2Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,117,109,2023-02-01T03:20:19Z,7370000,False,,,0,,J. Holiday Free Throw 2 of 2 (15 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
746,PT01M22.00S,2023-02-01T03:20:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,117,109,2023-02-01T03:20:25Z,7380000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT01M18.00S,2023-02-01T03:22:09.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.440867279894875,51.9607843137255,1610612766,117,111,2023-02-01T03:22:20Z,7390000,False,-10.0,17.0,1,left,T. Rozier driving finger roll Layup (18 PTS) (M. Plumlee 5 AST),"[1626179, 203486]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.0,Made,,18.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,,,
750,PT01M14.00S,2023-02-01T03:22:19.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612749,117,111,2023-02-01T03:22:28Z,7410000,False,,,0,,L. Ball personal FOUL (4 PF) (Ingles 2 FT),"[1630163, 204060]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1193.0,4.0,0.0,Ingles,204060.0,,,
752,PT01M14.00S,2023-02-01T03:22:46.2Z,4,REGULAR,freethrow,1 of 2,[],204060,,,1610612749,117,111,2023-02-01T03:22:46Z,7430000,False,,,0,,MISS J. Ingles Free Throw 1 of 2,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
753,PT01M14.00S,2023-02-01T03:22:46.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,117,111,2023-02-01T03:22:46Z,7440000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,752.0,,,,,,,,,,,,,,,,,
754,PT01M14.00S,2023-02-01T03:23:00.4Z,4,REGULAR,freethrow,2 of 2,[],204060,,,1610612749,118,111,2023-02-01T03:23:00Z,7450000,False,,,0,,J. Ingles Free Throw 2 of 2 (6 PTS),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
755,PT01M06.00S,2023-02-01T03:23:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,6.652431011826544,50.0,1610612766,118,113,2023-02-01T03:23:16Z,7460000,False,0.0,10.0,1,left,M. Plumlee cutting Layup (14 PTS) (L. Ball 11 AST),"[203486, 1630163]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.0,Made,,14.0,L. Ball,1630163.0,11.0,,,,,,,,,,,,,
757,PT01M06.00S,2023-02-01T03:23:14.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201572,,,1610612766,118,113,2023-02-01T03:23:26Z,7480000,False,,,0,,B. Lopez shooting personal FOUL (6 PF) (Plumlee 1 FT),"[201572, 203486]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1193.0,6.0,2.0,Plumlee,203486.0,,,
760,PT01M06.00S,2023-02-01T03:23:21.3Z,4,REGULAR,substitution,out,[],201572,,,1610612766,118,113,2023-02-01T03:24:04Z,7495000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
761,PT01M06.00S,2023-02-01T03:23:21.3Z,4,REGULAR,substitution,in,[],202083,,,1610612766,118,113,2023-02-01T03:24:04Z,7497500,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
759,PT01M06.00S,2023-02-01T03:23:27.9Z,4,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,118,113,2023-02-01T03:24:15Z,7500000,False,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
762,PT01M04.00S,2023-02-01T03:23:29.9Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,118,113,2023-02-01T03:28:40Z,7510000,False,,,0,,M. Plumlee REBOUND (Off:5 Def:9),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,759.0,,,,,14.0,9.0,5.0,,,,,,,,,,
769,PT01M00.00S,2023-02-01T03:23:54.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,4.418528252299605,95.58823529411765,1610612766,118,113,2023-02-01T03:29:12Z,7511250,False,-228.0,-11.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
