actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
594,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,out,[],1630174,,,1610612754,105,106,2022-11-10T02:09:23Z,5890000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,out,[],1628971,,,1610612754,105,106,2022-11-10T02:09:23Z,5900000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,105,106,2022-11-10T02:09:23Z,5910000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,in,[],1630188,,,1610612754,105,106,2022-11-10T02:09:23Z,5920000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M12.00S,2022-11-10T02:08:53.8Z,4,REGULAR,substitution,in,[],1627750,,,1610612754,105,106,2022-11-10T02:09:23Z,5930000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M58.00S,2022-11-10T02:09:42.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,13.61695137976347,51.9607843137255,1610612754,105,106,2022-11-10T02:09:48Z,5940000,False,-10.0,75.0,1,left,MISS M. Turner 7' turnaround fadeaway Shot,[1626167],1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.61,Missed,,,,,,,,,,,,
600,PT06M54.00S,2022-11-10T02:09:46.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,105,106,2022-11-10T02:09:48Z,5950000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,599.0,2.0,2.0,0.0,,,,,,,,
601,PT06M37.00S,2022-11-10T02:10:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.67871222076215,47.30392156862745,1610612743,105,108,2022-11-10T02:13:00Z,5960000,False,-13.0,73.0,1,right,N. Jokic 7' floating Jump Shot (20 PTS) (B. Hyland 3 AST),"[203999, 1630538]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.39,Made,,,,,,,20.0,B. Hyland,1630538.0,3.0,,
603,PT06M19.00S,2022-11-10T02:10:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.178055190538765,52.94117647058824,1610612754,107,108,2022-11-10T02:10:24Z,5980000,False,-15.0,15.0,1,left,B. Hield cutting Layup (15 PTS) (M. Turner 2 AST),"[1627741, 1626167]",1610612754.0,IND,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,2.1,Made,,,,,,,15.0,M. Turner,1626167.0,2.0,,
605,PT06M05.00S,2022-11-10T02:10:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.85479632063075,50.0,1610612743,107,110,2022-11-10T02:10:38Z,6000000,False,0.0,15.0,1,right,M. Porter Jr. cutting Layup (17 PTS) (N. Jokic 6 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.47,Made,,,,,,,17.0,N. Jokic,203999.0,6.0,,
607,PT05M50.00S,2022-11-10T02:10:49.2Z,4,REGULAR,3pt,Jump Shot,[],1629614,7.703679369250986,96.56862745098039,1610612754,110,110,2022-11-10T02:10:53Z,6020000,False,-233.0,20.0,1,left,A. Nembhard 3PT  (8 PTS) (T. Haliburton 10 AST),"[1629614, 1630169]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,23.36,Made,,,,,,,8.0,T. Haliburton,1630169.0,10.0,,
609,PT05M36.00S,2022-11-10T02:11:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.14651773981603,56.61764705882353,1610612743,110,110,2022-11-10T02:11:07Z,6040000,False,33.0,31.0,1,right,MISS N. Jokic turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.51,Missed,,,,,,,,,,,,
610,PT05M33.00S,2022-11-10T02:11:07.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,110,110,2022-11-10T02:11:07Z,6050000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,609.0,6.0,5.0,1.0,,,,,,,,
611,PT05M25.00S,2022-11-10T02:11:14.9Z,4,REGULAR,3pt,Jump Shot,[],1630188,6.258212877792378,96.32352941176471,1610612754,110,110,2022-11-10T02:11:19Z,6060000,False,-232.0,6.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,,23.17,Missed,,,,,,,,,,,,
612,PT05M21.00S,2022-11-10T02:11:18.9Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,110,110,2022-11-10T02:11:19Z,6070000,False,,,0,,A. Gordon REBOUND (Off:3 Def:11),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,,,611.0,14.0,11.0,3.0,,,,,,,,
613,PT05M08.00S,2022-11-10T02:11:32.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.38042049934296,55.63725490196079,1610612743,110,110,2022-11-10T02:11:35Z,6080000,False,28.0,10.0,1,right,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,2.98,Missed,,,,,,,,,,,,
614,PT05M05.00S,2022-11-10T02:11:35.1Z,4,REGULAR,rebound,offensive,[],1627750,,,1610612743,110,110,2022-11-10T02:11:35Z,6090000,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,613.0,5.0,4.0,1.0,,,,,,,,
615,PT05M05.00S,2022-11-10T02:11:35.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627750,94.40999984741211,50.0,1610612743,110,110,2022-11-10T02:11:39Z,6100000,False,0.0,0.0,1,right,MISS J. Murray tip Layup,[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
616,PT05M05.00S,2022-11-10T02:11:35.0Z,4,REGULAR,rebound,offensive,[],1627750,,,1610612743,110,110,2022-11-10T02:11:39Z,6110000,False,,,0,,J. Murray REBOUND (Off:2 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,615.0,6.0,4.0,2.0,,,,,,,,
617,PT05M03.00S,2022-11-10T02:11:37.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,92.59198423127464,51.71568627450981,1610612743,110,112,2022-11-10T02:11:41Z,6120000,False,9.0,17.0,1,right,J. Murray putback Layup (12 PTS),[1627750],1610612743.0,DEN,putback,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1.91,Made,,,,,,,12.0,,,,,
618,PT04M55.00S,2022-11-10T02:11:44.5Z,4,REGULAR,3pt,Jump Shot,[],1627741,31.488173455978973,61.76470588235294,1610612754,110,112,2022-11-10T02:11:49Z,6130000,False,-59.0,243.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,25.05,Missed,,,,,,,,,,,,
619,PT04M52.00S,2022-11-10T02:11:47.5Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,110,112,2022-11-10T02:11:49Z,6140000,False,,,0,,A. Gordon REBOUND (Off:3 Def:12),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,,618.0,15.0,12.0,3.0,,,,,,,,
620,PT04M41.00S,2022-11-10T02:11:59.9Z,4,REGULAR,2pt,Jump Shot,[],1627750,76.2976346911958,50.245098039215684,1610612743,110,112,2022-11-10T02:12:04Z,6150000,False,1.0,170.0,1,right,MISS J. Murray 17' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,17.03,Missed,,,,,,,,,,,,
621,PT04M36.00S,2022-11-10T02:12:04.9Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,110,112,2022-11-10T02:12:04Z,6160000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,620.0,5.0,4.0,1.0,,,,,,,,
622,PT04M31.00S,2022-11-10T02:12:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,7.046649145860711,52.69607843137255,1610612754,112,112,2022-11-10T02:12:13Z,6170000,False,-13.0,14.0,1,left,B. Hield running finger roll Layup (17 PTS) (T. Haliburton 11 AST),"[1627741, 1630169]",1610612754.0,IND,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1.92,Made,,,,,,,17.0,T. Haliburton,1630169.0,11.0,,
624,PT04M13.00S,2022-11-10T02:12:27.9Z,4,REGULAR,3pt,Jump Shot,[],1627750,67.88764783180025,37.00980392156863,1610612743,112,115,2022-11-10T02:12:45Z,6190000,False,-65.0,249.0,1,right,J. Murray 25' 3PT pullup bank (15 PTS),[1627750],1610612743.0,DEN,pullup bank,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,25.77,Made,,,,,,,15.0,,,,,
625,PT03M55.00S,2022-11-10T02:12:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630188,21.23850197109067,91.66666666666666,1610612754,112,115,2022-11-10T02:12:50Z,6200000,False,-208.0,147.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,25.5,Missed,,,,,,,,,,,,
626,PT03M50.00S,2022-11-10T02:12:49.9Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,112,115,2022-11-10T02:12:50Z,6210000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,625.0,3.0,3.0,0.0,,,,,,,,
628,PT03M38.00S,2022-11-10T02:13:11.0Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,112,115,2022-11-10T02:13:14Z,6230000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M38.00S,2022-11-10T02:13:11.0Z,4,REGULAR,substitution,in,[],203484,,,1610612743,112,115,2022-11-10T02:13:14Z,6240000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT03M28.00S,2022-11-10T02:13:23.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,88.78120893561103,40.44117647058824,1610612743,112,115,2022-11-10T02:26:17Z,6245000,False,-48.0,53.0,1,right,MISS J. Murray 7' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.14,Missed,,,,,,,,,,,,
698,PT03M28.00S,2022-11-10T02:13:23.7Z,4,REGULAR,rebound,offensive,[],1627750,,,1610612743,112,115,2022-11-10T02:26:17Z,6247500,False,,,0,,J. Murray REBOUND (Off:3 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,697.0,7.0,4.0,3.0,,,,,,,,
630,PT03M28.00S,2022-11-10T02:13:36.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,112,115,2022-11-10T02:13:42Z,6250000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,204059.0,,,,,,,,,,,,,,,,,,,
631,PT03M28.00S,2022-11-10T02:13:43.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,112,115,2022-11-10T02:13:46Z,6260000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M28.00S,2022-11-10T02:13:43.4Z,4,REGULAR,substitution,in,[],1631097,,,1610612754,112,115,2022-11-10T02:13:46Z,6270000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M16.00S,2022-11-10T02:14:02.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,8.09789750328515,94.85294117647058,1610612754,112,115,2022-11-10T02:14:07Z,6280000,False,-224.0,24.0,1,left,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,22.55,Missed,,,,,,,,,,,,
634,PT03M11.00S,2022-11-10T02:14:07.1Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,112,115,2022-11-10T02:14:07Z,6290000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:7),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,,,633.0,8.0,7.0,1.0,,,,,,,,
635,PT02M53.00S,2022-11-10T02:14:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.27792378449409,45.588235294117645,1610612743,112,115,2022-11-10T02:14:37Z,6300000,False,-22.0,29.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 1626167]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,3.69,Missed,,,,,,,,,,,Turner,1626167.0
636,PT02M53.00S,2022-11-10T02:14:25.0Z,4,REGULAR,block,,[],1626167,,,1610612743,112,115,2022-11-10T02:14:26Z,6310000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT02M50.00S,2022-11-10T02:14:28.0Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,112,115,2022-11-10T02:14:37Z,6320000,False,,,0,,A. Gordon REBOUND (Off:4 Def:12),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,635.0,16.0,12.0,4.0,,,,,,,,
638,PT02M49.00S,2022-11-10T02:14:28.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203932,92.90407358738501,80.61427696078431,1610612743,112,115,2022-11-10T02:19:40Z,6330000,False,153.0,14.0,1,right,MISS A. Gordon 15' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,,15.38,Missed,,,,,,,,,,,,
639,PT02M48.00S,2022-11-10T02:14:29.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,112,115,2022-11-10T02:14:44Z,6340000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,,,,,,,,,638.0,4.0,3.0,1.0,,,,,,,,
640,PT02M48.00S,2022-11-10T02:14:32.9Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612743,112,115,2022-11-10T02:14:42Z,6350000,False,,,0,,M. Turner shooting personal FOUL (5 PF) (Jokic 2 FT),"[1626167, 203999]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1627964.0,5.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
642,PT02M48.00S,2022-11-10T02:15:06.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,112,116,2022-11-10T02:15:06Z,6370000,False,,,0,,N. Jokic Free Throw 1 of 2 (21 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,Made,,,,,,,21.0,,,,,
643,PT02M48.00S,2022-11-10T02:15:23.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,112,117,2022-11-10T02:15:23Z,6380000,False,,,0,,N. Jokic Free Throw 2 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,Made,,,,,,,22.0,,,,,
644,PT02M34.00S,2022-11-10T02:15:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.492115637319317,49.754901960784316,1610612754,112,117,2022-11-10T02:15:46Z,6390000,False,1.0,27.0,1,left,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,2.73,Missed,,,,,,,,,,,,
645,PT02M31.00S,2022-11-10T02:15:43.1Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,112,117,2022-11-10T02:15:46Z,6400000,False,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,644.0,7.0,5.0,2.0,,,,,,,,
646,PT02M31.00S,2022-11-10T02:15:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.590000152587891,50.0,1610612754,114,117,2022-11-10T02:15:42Z,6410000,False,0.0,0.0,1,left,M. Turner tip Layup (14 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,,,,,,,14.0,,,,,
647,PT02M11.00S,2022-11-10T02:16:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.51182654402102,55.392156862745104,1610612743,114,117,2022-11-10T02:16:08Z,6420000,False,27.0,8.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,2.83,Missed,,,,,,,,,,,,
648,PT02M09.00S,2022-11-10T02:16:04.1Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,114,117,2022-11-10T02:26:46Z,6430000,False,,,0,,M. Turner REBOUND (Off:2 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,647.0,8.0,6.0,2.0,,,,,,,,
651,PT02M04.00S,2022-11-10T02:16:12.9Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612754,114,117,2022-11-10T02:16:21Z,6460000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1630538, 1631097]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,203592.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
653,PT02M04.00S,2022-11-10T02:16:53.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,114,117,2022-11-10T02:16:53Z,6480000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
654,PT02M04.00S,2022-11-10T02:16:53.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,114,117,2022-11-10T02:16:53Z,6490000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,653.0,,,,,,,,,,,
655,PT02M04.00S,2022-11-10T02:17:02.7Z,4,REGULAR,substitution,out,[],1630538,,,1610612754,114,117,2022-11-10T02:17:05Z,6500000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M04.00S,2022-11-10T02:17:02.7Z,4,REGULAR,substitution,in,[],1629008,,,1610612754,114,117,2022-11-10T02:17:05Z,6510000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M04.00S,2022-11-10T02:17:19.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,115,117,2022-11-10T02:17:19Z,6520000,False,,,0,,B. Mathurin Free Throw 2 of 2 (30 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,Made,,,,,,,30.0,,,,,
658,PT01M48.00S,2022-11-10T02:17:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,90.62089356110381,48.03921568627451,1610612743,115,117,2022-11-10T02:23:03Z,6530000,False,-10.0,36.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,3.7,Missed,,,,,,,,,,,,
659,PT01M46.00S,2022-11-10T02:17:39.4Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,115,117,2022-11-10T02:17:43Z,6540000,False,,,0,,M. Turner REBOUND (Off:2 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,658.0,9.0,7.0,2.0,,,,,,,,
660,PT01M36.00S,2022-11-10T02:17:49.7Z,4,REGULAR,3pt,Jump Shot,[],1630169,16.63929040735874,94.36274509803921,1610612754,115,117,2022-11-10T02:23:14Z,6550000,False,-222.0,104.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,24.49,Missed,,,,,,,,,,,,
661,PT01M34.00S,2022-11-10T02:17:51.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,115,117,2022-11-10T02:17:55Z,6560000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,660.0,,,,,,,,,,,
663,PT01M21.00S,2022-11-10T02:18:19.8Z,4,REGULAR,foul,personal,[],1629614,,,1610612743,115,117,2022-11-10T02:23:39Z,6580000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 203999]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,203592.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
665,PT01M18.00S,2022-11-10T02:18:43.3Z,4,REGULAR,3pt,Jump Shot,[],203999,65.52233902759527,53.92156862745098,1610612743,115,117,2022-11-10T02:18:50Z,6600000,False,20.0,272.0,1,right,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,27.23,Missed,,,,,,,,,,,,
666,PT01M13.00S,2022-11-10T02:18:48.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,115,117,2022-11-10T02:18:49Z,6610000,False,,,0,,M. Turner REBOUND (Off:2 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,665.0,10.0,8.0,2.0,,,,,,,,
667,PT00M55.20S,2022-11-10T02:19:07.0Z,4,REGULAR,2pt,Jump Shot,[],1630169,27.94021024967148,63.970588235294116,1610612754,117,117,2022-11-10T02:24:11Z,6620000,False,-70.0,210.0,1,left,T. Haliburton 22' step back Jump Shot (19 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,22.14,Made,,,,,,,19.0,,,,,
669,PT00M35.20S,2022-11-10T02:20:29.8Z,4,REGULAR,2pt,Jump Shot,[],203999,72.35545335085413,52.450980392156865,1610612743,117,119,2022-11-10T02:20:34Z,6640000,False,12.0,207.0,1,right,N. Jokic 20' Jump Shot (24 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,20.78,Made,,,,,,,24.0,J. Murray,1627750.0,4.0,,
671,PT00M30.20S,2022-11-10T02:20:46.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,31.61957950065703,27.941176470588236,1610612754,117,119,2022-11-10T02:20:55Z,6660000,False,110.0,245.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,26.84,Missed,,,,,,,,,,,,
672,PT00M26.80S,2022-11-10T02:20:49.6Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,117,119,2022-11-10T02:20:55Z,6670000,False,,,0,,J. Murray REBOUND (Off:3 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,671.0,8.0,5.0,3.0,,,,,,,,
673,PT00M22.20S,2022-11-10T02:20:57.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612743,117,119,2022-11-10T02:21:15Z,6680000,False,,,0,,B. Mathurin personal FOUL (3 PF) (Murray 2 FT),"[1631097, 1627750]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,1627964.0,3.0,1.0,Murray,1627750.0,,,,,,,,,,,,,,,
675,PT00M22.20S,2022-11-10T02:21:17.8Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1320,,,1610612743,117,119,2022-11-10T02:21:29Z,6700000,False,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,,,,,,
