actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
474,PT04M51.00S,2023-04-01T00:41:21.3Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,79,82,2023-04-01T00:41:21Z,4690000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
475,PT04M39.00S,2023-04-01T00:41:34.9Z,3,REGULAR,2pt,Jump Shot,[],204456,9.149145860709593,27.696078431372552,1610612754,81,82,2023-04-01T00:41:40Z,4700000,False,112.0,34.0,1,left,T. McConnell 11' pullup Jump Shot (10 PTS) (B. Hield 4 AST),"[204456, 1627741]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,11.64,Made,,,,,,,,,10.0,B. Hield,1627741.0,4.0,,,,,,
477,PT04M30.00S,2023-04-01T00:41:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630581,82.60512483574244,94.85294117647058,1610612760,81,82,2023-04-01T00:41:49Z,4720000,False,224.0,111.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
478,PT04M26.00S,2023-04-01T00:41:49.1Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,81,82,2023-04-01T00:41:49Z,4730000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,477.0,4.0,2.0,2.0,,,,,,,,,,,,,,
479,PT04M20.00S,2023-04-01T00:41:54.3Z,3,REGULAR,2pt,Jump Shot,[],204456,6.1268068331143235,28.186274509803923,1610612754,81,82,2023-04-01T00:44:08Z,4740000,False,109.0,5.0,1,left,MISS T. McConnell 10' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,10.92,Missed,,,,,,,,,,,,,,,,,,
480,PT04M17.00S,2023-04-01T00:41:57.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,81,82,2023-04-01T00:42:01Z,4750000,False,,,0,,L. Dort REBOUND (Off:1 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,479.0,5.0,4.0,1.0,,,,,,,,,,,,,,
481,PT04M13.00S,2023-04-01T00:42:03.4Z,3,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612760,81,82,2023-04-01T00:42:13Z,4760000,False,,,0,,J. Nwora shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629670, 1628983]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
483,PT04M13.00S,2023-04-01T00:42:25.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,81,83,2023-04-01T00:42:25Z,4780000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
484,PT04M13.00S,2023-04-01T00:42:26.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,81,83,2023-04-01T00:42:31Z,4790000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M13.00S,2023-04-01T00:42:26.8Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,81,83,2023-04-01T00:42:31Z,4800000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M13.00S,2023-04-01T00:42:47.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,81,84,2023-04-01T00:42:47Z,4810000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,26.0,,,,,,,,,
487,PT03M57.00S,2023-04-01T00:43:06.7Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,81,84,2023-04-01T00:43:12Z,4820000,False,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 1630198]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,Joe,1630198.0,,,,,,,,,,
488,PT03M57.00S,2023-04-01T00:43:06.7Z,3,REGULAR,steal,,[],1630198,,,1610612760,81,84,2023-04-01T00:43:08Z,4830000,False,,,0,,I. Joe STEAL (3 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT03M51.00S,2023-04-01T00:43:13.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,94.30026281208936,51.9607843137255,1610612760,81,86,2023-04-01T00:43:20Z,4840000,False,10.0,1.0,1,right,S. Gilgeous-Alexander running DUNK (28 PTS) (A. Wiggins 2 AST),"[1628983, 1630598]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,,,,,28.0,A. Wiggins,1630598.0,2.0,,,,,,
491,PT03M51.00S,2023-04-01T00:43:16.2Z,3,REGULAR,foul,personal,['1freethrow'],1631097,,,1610612760,81,86,2023-04-01T00:43:29Z,4860000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1631097, 1628983]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,
493,PT03M51.00S,2023-04-01T00:43:29.7Z,3,REGULAR,substitution,out,[],1629670,,,1610612760,81,86,2023-04-01T00:44:08Z,4880000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M51.00S,2023-04-01T00:43:29.7Z,3,REGULAR,substitution,in,[],1629052,,,1610612760,81,86,2023-04-01T00:44:08Z,4890000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M51.00S,2023-04-01T00:43:46.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628983,,,1610612760,81,87,2023-04-01T00:43:46Z,4900000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,29.0,,,,,,,,,
496,PT03M26.00S,2023-04-01T00:44:13.8Z,3,REGULAR,2pt,Jump Shot,[],1629052,22.815374507227332,48.28431372549019,1610612754,81,87,2023-04-01T00:44:19Z,4910000,False,9.0,162.0,1,left,MISS O. Brissett 16' floating Shot,[1629052],1610612754.0,IND,floating,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Center,16.22,Missed,,,,,,,,,,,,,,,,,,
497,PT03M24.00S,2023-04-01T00:44:16.4Z,3,REGULAR,rebound,defensive,[],1631119,,,1610612760,81,87,2023-04-01T00:44:16Z,4920000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,,
498,PT03M17.00S,2023-04-01T00:44:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.32917214191852,53.92156862745098,1610612760,81,87,2023-04-01T00:44:37Z,4930000,False,20.0,20.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup - blocked,"[1628983, 1630543]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
499,PT03M17.00S,2023-04-01T00:44:23.4Z,3,REGULAR,block,,[],1630543,,,1610612760,81,87,2023-04-01T00:44:26Z,4940000,False,,,0,,I. Jackson BLOCK (2 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT03M15.00S,2023-04-01T00:44:25.4Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,81,87,2023-04-01T00:46:15Z,4950000,False,,,0,,L. Dort REBOUND (Off:2 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,498.0,6.0,4.0,2.0,,,,,,,,,,,,,,
501,PT03M15.00S,2023-04-01T00:44:35.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612760,81,87,2023-04-01T00:46:20Z,4960000,False,,,0,,O. Brissett personal FOUL (1 PF) (Dort 2 FT),"[1629052, 1629652]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,1.0,0.0,Dort,1629652.0,,
503,PT03M15.00S,2023-04-01T00:45:03.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629652,,,1610612760,81,88,2023-04-01T00:45:03Z,4980000,False,,,0,,L. Dort Free Throw 1 of 2 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
504,PT03M15.00S,2023-04-01T00:45:21.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629652,,,1610612760,81,89,2023-04-01T00:45:21Z,4990000,False,,,0,,L. Dort Free Throw 2 of 2 (7 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
506,PT02M55.00S,2023-04-01T00:45:49.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,81,89,2023-04-01T00:45:49Z,5010000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M52.00S,2023-04-01T00:48:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612754,81,89,2023-04-01T00:49:08Z,5020000,False,,,0,,B. Hield lost ball out-of-bounds TURNOVER (2 TO),[1627741],1610612754.0,IND,lost ball,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,,,,,1193.0,2.0,,,,,,,,,,,,
508,PT02M41.00S,2023-04-01T00:49:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612760,81,89,2023-04-01T00:49:24Z,5030000,False,,,0,,I. Jackson shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630543, 1628983]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
510,PT02M41.00S,2023-04-01T00:49:40.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,81,90,2023-04-01T00:49:40Z,5050000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,30.0,,,,,,,,,
511,PT02M41.00S,2023-04-01T00:49:55.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,81,91,2023-04-01T00:49:55Z,5060000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,,
512,PT02M24.00S,2023-04-01T00:50:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.863994743758213,47.549019607843135,1610612754,83,91,2023-04-01T00:50:17Z,5070000,False,12.0,3.0,1,left,T. McConnell driving finger roll Layup (12 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,12.0,,,,,,,,,
513,PT02M09.00S,2023-04-01T00:50:28.1Z,3,REGULAR,3pt,Jump Shot,[],1630198,69.99014454664915,74.01960784313727,1610612760,83,91,2023-04-01T00:50:33Z,5080000,False,120.0,230.0,1,right,MISS I. Joe 25' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
514,PT02M07.00S,2023-04-01T00:50:30.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,83,91,2023-04-01T00:50:33Z,5090000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,
515,PT02M03.00S,2023-04-01T00:50:34.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,8.754927726675426,2.450980392156863,1610612754,86,91,2023-04-01T00:50:40Z,5100000,False,238.0,30.0,1,left,B. Hield 3PT running (8 PTS) (T. McConnell 5 AST),"[1627741, 204456]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.96,Made,,,,,,,,,8.0,T. McConnell,204456.0,5.0,,,,,,
517,PT01M50.00S,2023-04-01T00:50:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,89.70105124835742,43.13725490196079,1610612760,86,93,2023-04-01T00:50:52Z,5120000,False,-34.0,44.0,1,right,L. Dort driving finger roll Layup (9 PTS),[1629652],1610612760.0,OKC,driving finger roll,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,,,,,,,,,9.0,,,,,,,,,
518,PT01M22.00S,2023-04-01T00:51:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.338370565045992,55.392156862745104,1610612754,86,93,2023-04-01T00:51:19Z,5130000,False,-27.0,-2.0,1,left,MISS B. Mathurin driving finger roll Layup,[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
519,PT01M20.00S,2023-04-01T00:51:18.7Z,3,REGULAR,rebound,offensive,[],1629052,,,1610612754,86,93,2023-04-01T00:51:18Z,5140000,False,,,0,,O. Brissett REBOUND (Off:2 Def:0),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,518.0,2.0,0.0,2.0,,,,,,,,,,,,,,
520,PT01M20.00S,2023-04-01T00:51:18.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629052,5.590000152587891,50.0,1610612754,86,93,2023-04-01T00:51:22Z,5150000,False,0.0,0.0,1,left,MISS O. Brissett tip Layup - blocked,"[1629052, 1628983]",1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
521,PT01M20.00S,2023-04-01T00:51:18.7Z,3,REGULAR,block,,[],1628983,,,1610612754,86,93,2023-04-01T00:51:20Z,5160000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT01M20.00S,2023-04-01T00:51:18.7Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,86,93,2023-04-01T00:51:22Z,5170000,False,,,0,,L. Dort REBOUND (Off:2 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,520.0,7.0,5.0,2.0,,,,,,,,,,,,,,
523,PT01M13.00S,2023-04-01T00:51:25.8Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,86,93,2023-04-01T00:51:29Z,5180000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 204456]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,McConnell,204456.0,,,,,,,,,,
524,PT01M13.00S,2023-04-01T00:51:25.8Z,3,REGULAR,steal,,[],204456,,,1610612754,86,93,2023-04-01T00:51:27Z,5190000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT01M01.00S,2023-04-01T00:51:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,7.703679369250986,53.431372549019606,1610612754,86,93,2023-04-01T00:51:41Z,5200000,False,-17.0,20.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
526,PT00M57.80S,2023-04-01T00:51:41.1Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,86,93,2023-04-01T00:51:41Z,5210000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,525.0,4.0,2.0,2.0,,,,,,,,,,,,,,
527,PT00M55.80S,2023-04-01T00:51:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629052,7.5722733245729295,44.6078431372549,1610612754,86,93,2023-04-01T00:51:48Z,5220000,False,27.0,19.0,1,left,MISS O. Brissett cutting Layup - blocked,"[1629052, 1630598]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,Wiggins,1630598.0
528,PT00M55.80S,2023-04-01T00:51:43.1Z,3,REGULAR,block,,[],1630598,,,1610612754,86,93,2023-04-01T00:56:57Z,5230000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
529,PT00M55.80S,2023-04-01T00:51:43.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,86,93,2023-04-01T00:51:48Z,5240000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,527.0,,,,,,,,,,,,,,,,,
531,PT00M48.70S,2023-04-01T00:52:12.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612754,86,93,2023-04-01T00:52:19Z,5260000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Brissett 2 FT),"[1630598, 1629052]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,3.0,0.0,Brissett,1629052.0,,
533,PT00M48.70S,2023-04-01T00:52:45.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629052,,,1610612754,87,93,2023-04-01T00:52:44Z,5280000,False,,,0,,O. Brissett Free Throw 1 of 2 (4 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
534,PT00M48.70S,2023-04-01T00:52:45.6Z,3,REGULAR,substitution,out,[],1631119,,,1610612754,87,93,2023-04-01T00:52:50Z,5290000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT00M48.70S,2023-04-01T00:52:45.6Z,3,REGULAR,substitution,in,[],1630322,,,1610612754,87,93,2023-04-01T00:52:50Z,5300000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M48.70S,2023-04-01T00:53:03.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629052,,,1610612754,88,93,2023-04-01T00:53:03Z,5310000,False,,,0,,O. Brissett Free Throw 2 of 2 (5 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
537,PT00M33.30S,2023-04-01T00:53:24.3Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,88,93,2023-04-01T00:53:31Z,5320000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (3 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1830.0,3.0,,,,,,,,,,,,
538,PT00M22.50S,2023-04-01T00:53:50.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,7.440867279894875,44.6078431372549,1610612754,90,93,2023-04-01T00:53:54Z,5330000,False,27.0,17.0,1,left,T. McConnell driving finger roll Layup (14 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,,14.0,,,,,,,,,
539,PT00M09.20S,2023-04-01T00:54:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630198,91.01511169513797,3.1862745098039214,1610612760,90,93,2023-04-01T00:54:15Z,5340000,False,-234.0,32.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
540,PT00M03.10S,2023-04-01T00:54:14.6Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,90,93,2023-04-01T01:00:04Z,5350000,False,,,0,,O. Brissett REBOUND (Off:2 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Left Corner 3,24+ Left,,,539.0,3.0,1.0,2.0,,,,,,,,,,,,,,
581,PT00M03.10S,2023-04-01T00:54:12.6Z,3,REGULAR,turnover,bad pass,[],1629052,,,1610612754,90,93,2023-04-01T01:02:10Z,5355000,False,,,0,,O. Brissett bad pass TURNOVER (2 TO),"[1629052, 1629652]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,
582,PT00M03.10S,2023-04-01T00:54:12.6Z,3,REGULAR,steal,,[],1629652,,,1610612760,90,93,2023-04-01T01:01:57Z,5357500,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
541,PT00M03.10S,2023-04-01T00:54:16.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612760,90,93,2023-04-01T00:54:25Z,5360000,False,,,0,,T. McConnell shooting personal FOUL (3 PF) (Dort 2 FT),"[204456, 1629652]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,3.0,0.0,Dort,1629652.0,,
543,PT00M03.10S,2023-04-01T00:55:15.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,90,94,2023-04-01T01:01:57Z,5380000,False,,,0,,L. Dort Free Throw 1 of 2 (10 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
544,PT00M03.10S,2023-04-01T00:55:22.6Z,3,REGULAR,substitution,out,[],1628983,,,1610612760,90,94,2023-04-01T00:55:27Z,5390000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT00M03.10S,2023-04-01T00:55:22.6Z,3,REGULAR,substitution,in,[],1630581,,,1610612760,90,94,2023-04-01T00:55:27Z,5400000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT00M03.10S,2023-04-01T00:55:15.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,90,94,2023-04-01T01:01:57Z,5410000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT00M02.30S,2023-04-01T00:55:15.9Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,90,94,2023-04-01T00:55:50Z,5420000,False,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,,,,,
548,PT00M00.00S,2023-04-01T00:55:53.8Z,3,REGULAR,period,end,[],0,,,1610612754,90,94,2023-04-01T00:55:53Z,5430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2023-04-01T00:58:15.3Z,4,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,90,94,2023-04-01T00:58:30Z,5440000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2023-04-01T00:58:15.3Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612754,90,94,2023-04-01T00:58:30Z,5450000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2023-04-01T00:58:15.3Z,4,REGULAR,substitution,out,['startperiod'],1630198,,,1610612754,90,94,2023-04-01T00:58:30Z,5460000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2023-04-01T00:58:15.3Z,4,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,90,94,2023-04-01T00:58:30Z,5470000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
