actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
602,PT01M23.00S,2022-11-05T01:17:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,7.178055190538765,49.754901960784316,1610612754,99,94,2022-11-05T01:17:33Z,5920000,1.0,15.0,1,left,T. Haliburton driving finger roll Layup (21 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,21.0,,,,,,,,,,,,,
603,PT01M20.00S,2022-11-05T01:17:39.5Z,4,REGULAR,foul,personal,['3freethrow'],1626167,,,1610612748,99,94,2022-11-05T01:17:46Z,5930000,,,0,,M. Turner shooting personal FOUL (4 PF) (Herro 3 FT),"[1626167, 1629639]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1155.0,,,,4.0,0.0,Herro,1629639.0,,
605,PT01M20.00S,2022-11-05T01:18:11.4Z,4,REGULAR,freethrow,1 of 3,[],1629639,,,1610612748,99,95,2022-11-05T01:18:11Z,5950000,,,0,,T. Herro Free Throw 1 of 3 (25 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
606,PT01M20.00S,2022-11-05T01:18:28.8Z,4,REGULAR,freethrow,2 of 3,[],1629639,,,1610612748,99,96,2022-11-05T01:18:28Z,5960000,,,0,,T. Herro Free Throw 2 of 3 (26 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
607,PT01M20.00S,2022-11-05T01:18:47.3Z,4,REGULAR,freethrow,3 of 3,[],1629639,,,1610612748,99,97,2022-11-05T01:18:47Z,5970000,,,0,,T. Herro Free Throw 3 of 3 (27 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
608,PT00M59.40S,2022-11-05T01:19:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612754,99,97,2022-11-05T01:19:18Z,5980000,,,0,,G. Vincent shooting personal FOUL (5 PF) (Haliburton 2 FT),"[1629216, 1630169]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,5.0,0.0,Haliburton,1630169.0,,
610,PT00M59.40S,2022-11-05T01:19:37.0Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,99,97,2022-11-05T01:19:37Z,6000000,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT00M59.40S,2022-11-05T01:19:37.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,99,97,2022-11-05T01:19:37Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,610.0,,,,,,,,,,,,,,,,,
612,PT00M59.40S,2022-11-05T01:19:51.7Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,100,97,2022-11-05T01:19:51Z,6020000,,,0,,T. Haliburton Free Throw 2 of 2 (22 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
613,PT00M49.70S,2022-11-05T01:20:05.3Z,4,REGULAR,2pt,Jump Shot,[],1628389,82.7365308804205,28.186274509803923,1610612748,100,97,2022-11-05T01:20:09Z,6030000,-109.0,110.0,1,right,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,15.48,Missed,,,,,,,,,,,,,,,,,,
614,PT00M46.40S,2022-11-05T01:20:08.6Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,100,97,2022-11-05T01:20:09Z,6040000,,,0,,T. Haliburton REBOUND (Off:0 Def:9),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,613.0,9.0,9.0,0.0,,,,,,,,,,,,,,
615,PT00M28.50S,2022-11-05T01:20:26.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,37.66425755584757,52.69607843137255,1610612754,100,97,2022-11-05T01:21:34Z,6050000,-13.0,302.0,1,left,MISS T. Haliburton 30' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,30.18,Missed,,,,,,,,,,,,,,,,,,
616,PT00M25.80S,2022-11-05T01:20:29.2Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612754,100,97,2022-11-05T01:20:33Z,6060000,,,0,,B. Hield REBOUND (Off:1 Def:8),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,615.0,9.0,8.0,1.0,,,,,,,,,,,,,,
617,PT00M23.80S,2022-11-05T01:21:09.7Z,4,REGULAR,jumpball,recovered,[],1629622,,,1610612754,100,97,2022-11-05T01:21:09Z,6070000,,,0,,Jump Ball G. Vincent vs. B. Hield: Tip to M. Strus,"[1629622, 1629216, 1627741]",1610612748.0,MIA,heldball,M. Strus,1629622.0,Strus,M. Strus,Vincent,1629216.0,Hield,1627741.0,,,,,,,,,,,,,,,,,,,,,,
620,PT00M23.80S,2022-11-05T01:21:09.7Z,4,REGULAR,turnover,lost ball,[],1627741,,,1610612754,100,97,2022-11-05T01:21:09Z,6100000,,,0,,B. Hield lost ball TURNOVER (5 TO),"[1627741, 1629216]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,5.0,Vincent,1629216.0,,,,,,
621,PT00M23.80S,2022-11-05T01:21:09.7Z,4,REGULAR,steal,,[],1629216,,,1610612748,100,97,2022-11-05T01:21:09Z,6110000,,,0,,G. Vincent STEAL (3 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M21.60S,2022-11-05T01:21:21.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,100,97,2022-11-05T01:21:21Z,6120000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M21.60S,2022-11-05T01:22:31.3Z,4,REGULAR,substitution,out,[],1630169,,,1610612748,100,97,2022-11-05T01:22:48Z,6130000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M21.60S,2022-11-05T01:22:31.3Z,4,REGULAR,substitution,in,[],204456,,,1610612748,100,97,2022-11-05T01:22:48Z,6140000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M10.10S,2022-11-05T01:23:27.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,92.85479632063075,50.49019607843137,1610612748,100,97,2022-11-05T01:26:30Z,6150000,2.0,15.0,1,right,MISS M. Strus driving finger roll Layup - blocked,"[1629622, 1626167]",1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
629,PT00M10.10S,2022-11-05T01:23:27.0Z,4,REGULAR,block,,[],1626167,,,1610612748,100,97,2022-11-05T01:26:25Z,6152500,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT00M10.10S,2022-11-05T01:23:27.0Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,100,97,2022-11-05T01:35:29Z,6155000,,,0,,K. Lowry REBOUND (Off:2 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,625.0,6.0,4.0,2.0,,,,,,,,,,,,,,
631,PT00M10.10S,2022-11-05T01:26:48.1Z,4,REGULAR,substitution,out,[],204456,,,1610612748,100,97,2022-11-05T01:26:50Z,6180000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M10.10S,2022-11-05T01:26:48.1Z,4,REGULAR,substitution,in,[],1630169,,,1610612748,100,97,2022-11-05T01:26:50Z,6190000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M08.40S,2022-11-05T01:27:01.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612748,100,97,2022-11-05T01:27:08Z,6200000,,,0,,A. Nembhard personal FOUL (4 PF) (Herro 2 FT),"[1629614, 1629639]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627524.0,,,,4.0,0.0,Herro,1629639.0,,
635,PT00M08.40S,2022-11-05T01:27:28.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629639,,,1610612748,100,98,2022-11-05T01:27:28Z,6220000,,,0,,T. Herro Free Throw 1 of 2 (28 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
636,PT00M08.40S,2022-11-05T01:27:51.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629639,,,1610612748,100,99,2022-11-05T01:27:51Z,6230000,,,0,,T. Herro Free Throw 2 of 2 (29 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
637,PT00M08.40S,2022-11-05T01:27:55.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,100,99,2022-11-05T01:27:55Z,6240000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M08.40S,2022-11-05T01:29:08.3Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,100,99,2022-11-05T01:29:20Z,6250000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M08.40S,2022-11-05T01:29:08.3Z,4,REGULAR,substitution,out,[],1629639,,,1610612754,100,99,2022-11-05T01:29:20Z,6260000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M08.40S,2022-11-05T01:29:08.3Z,4,REGULAR,substitution,in,[],204456,,,1610612754,100,99,2022-11-05T01:29:20Z,6270000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M08.40S,2022-11-05T01:29:08.3Z,4,REGULAR,substitution,in,[],1628997,,,1610612754,100,99,2022-11-05T01:29:20Z,6280000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M07.60S,2022-11-05T01:29:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612754,100,99,2022-11-05T01:31:47Z,6290000,,,0,,M. Strus personal FOUL (3 PF) (Mathurin 2 FT),"[1629622, 1631097]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2530.0,,,,3.0,0.0,Mathurin,1631097.0,,
644,PT00M07.60S,2022-11-05T01:30:11.0Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,100,99,2022-11-05T01:30:11Z,6310000,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
645,PT00M07.60S,2022-11-05T01:30:11.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,100,99,2022-11-05T01:30:11Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,
646,PT00M07.60S,2022-11-05T01:30:15.4Z,4,REGULAR,substitution,out,[],1630169,,,1610612754,100,99,2022-11-05T01:30:26Z,6330000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M07.60S,2022-11-05T01:30:15.4Z,4,REGULAR,substitution,out,[],1629216,,,1610612754,100,99,2022-11-05T01:30:26Z,6340000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M07.60S,2022-11-05T01:30:15.4Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,100,99,2022-11-05T01:30:26Z,6350000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M07.60S,2022-11-05T01:30:15.4Z,4,REGULAR,substitution,in,[],203473,,,1610612754,100,99,2022-11-05T01:30:26Z,6360000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M07.60S,2022-11-05T01:30:45.4Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,101,99,2022-11-05T01:30:45Z,6370000,,,0,,B. Mathurin Free Throw 2 of 2 (23 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
651,PT00M07.60S,2022-11-05T01:30:48.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,101,99,2022-11-05T01:30:48Z,6380000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M07.60S,2022-11-05T01:32:08.6Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,101,99,2022-11-05T01:32:22Z,6390000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M07.60S,2022-11-05T01:32:08.6Z,4,REGULAR,substitution,out,[],203473,,,1610612748,101,99,2022-11-05T01:32:22Z,6400000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M07.60S,2022-11-05T01:32:08.6Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,101,99,2022-11-05T01:32:22Z,6410000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M07.60S,2022-11-05T01:32:08.6Z,4,REGULAR,substitution,in,[],1629216,,,1610612748,101,99,2022-11-05T01:32:22Z,6420000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M01.30S,2022-11-05T01:32:41.2Z,4,REGULAR,3pt,Jump Shot,[],1629639,69.59592641261499,82.35294117647058,1610612748,101,99,2022-11-05T01:32:48Z,6430000,162.0,233.0,1,right,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,28.39,Missed,,,,,,,,,,,,,,,,,,
657,PT00M01.30S,2022-11-05T01:32:41.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,101,99,2022-11-05T01:32:48Z,6440000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,656.0,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2022-11-05T01:32:45.2Z,4,REGULAR,period,end,[],0,,,1610612748,101,99,2022-11-05T01:32:45Z,6450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2022-11-05T01:32:46.9Z,4,REGULAR,game,end,[],0,,,0,101,99,2022-11-05T01:32:46Z,6460000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
