actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
521,PT08M33.00S,2025-03-05T03:01:39.8Z,4,REGULAR,3pt,Jump Shot,[],1629022,23.078186596583443,87.99019607843137,1610612755,101,87,2025-03-05T03:01:45Z,5120000,False,-190.0,164.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Walker IV,L. Walker IV,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
522,PT08M31.00S,2025-03-05T03:01:41.8Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,101,87,2025-03-05T03:01:45Z,5130000,False,,,0,,M. Conley REBOUND (Off:1 Def:6),[201144],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Conley,M. Conley,,,,,521.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
523,PT08M17.00S,2025-03-05T03:01:55.7Z,4,REGULAR,3pt,Jump Shot,[],1628978,80.89684625492772,6.862745098039216,1610612750,101,87,2025-03-05T03:02:03Z,5140000,False,-216.0,127.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,DiVincenzo,D. DiVincenzo,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
524,PT08M15.00S,2025-03-05T03:01:57.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,101,87,2025-03-05T03:02:03Z,5150000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,
525,PT08M15.00S,2025-03-05T03:02:02.5Z,4,REGULAR,foul,personal,[],1628978,,,1610612755,101,87,2025-03-05T03:02:13Z,5160000,False,,,0,,D. DiVincenzo loose ball personal FOUL (4 PF),"[1628978, 1629022]",1610612750.0,MIN,loose ball,Mid-Range,16-24 Left Center,201639.0,4.0,0.0,DiVincenzo,D. DiVincenzo,Walker IV,1629022.0,,,,,,,,,,,,,,,,,,,,,
527,PT08M00.00S,2025-03-05T03:02:30.2Z,4,REGULAR,2pt,Jump Shot,[],1629656,17.0335085413929,72.30392156862744,1610612755,101,89,2025-03-05T03:02:35Z,5180000,False,-112.0,108.0,1,left,Q. Grimes 15' pullup Jump Shot (30 PTS),[1629656],1610612755.0,PHI,pullup,Mid-Range,8-16 Left,,,,Grimes,Q. Grimes,,,15.5,Made,,,,,30.0,,,,,,,,,,,,,,
528,PT07M42.00S,2025-03-05T03:02:48.1Z,4,REGULAR,3pt,Jump Shot,[],1629638,94.69448094612353,96.81372549019608,1610612750,101,89,2025-03-05T03:02:55Z,5190000,False,234.0,-3.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,Right Corner 3,24+ Right,,,,Alexander-Walker,N. Alexander-Walker,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
529,PT07M41.00S,2025-03-05T03:02:49.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,101,89,2025-03-05T03:02:55Z,5200000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,
531,PT07M22.00S,2025-03-05T03:03:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,8.886333771353483,55.392156862745104,1610612755,101,89,2025-03-05T03:03:29Z,5220000,False,-27.0,31.0,1,left,MISS J. Butler driving Layup,[1630215],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,4.11,Missed,,,,,,,,,,,,,,,,,,,
532,PT07M16.00S,2025-03-05T03:03:26.1Z,4,REGULAR,rebound,offensive,[],1630215,,,1610612755,101,89,2025-03-05T03:07:09Z,5230000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[1630215],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,,531.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
533,PT07M13.00S,2025-03-05T03:03:29.4Z,4,REGULAR,turnover,bad pass,[],1630215,,,1610612755,101,89,2025-03-05T03:03:36Z,5240000,False,,,0,,J. Butler bad pass TURNOVER (3 TO),"[1630215, 1628978]",1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Butler,J. Butler,,,,,,,,,,,,,3.0,DiVincenzo,1628978.0,,,,,,,,
534,PT07M13.00S,2025-03-05T03:03:29.4Z,4,REGULAR,steal,,[],1628978,,,1610612750,101,89,2025-03-05T03:03:31Z,5250000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,Above the Break 3,24+ Right Center,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M10.00S,2025-03-05T03:03:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,93.64323258869908,51.225490196078425,1610612750,103,89,2025-03-05T03:03:42Z,5260000,False,6.0,7.0,1,right,N. Alexander-Walker Layup (15 PTS) (D. DiVincenzo 6 AST),"[1629638, 1628978]",1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Alexander-Walker,N. Alexander-Walker,,,0.95,Made,,,,,15.0,D. DiVincenzo,1628978.0,6.0,,,,,,,,,,,
565,PT06M56.00S,2025-03-05T03:03:51.9Z,4,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,103,89,2025-03-05T03:10:45Z,5305000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,lost ball,In The Paint (Non-RA),0-8 Center,201639.0,,,Grimes,Q. Grimes,,,,,,,,,,,,,2.0,,,,,,,,,,
541,PT06M56.00S,2025-03-05T03:04:01.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,103,89,2025-03-05T03:04:01Z,5320000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M56.00S,2025-03-05T03:05:04.4Z,4,REGULAR,substitution,out,[],1629656,,,1610612750,103,89,2025-03-05T03:05:37Z,5330000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M56.00S,2025-03-05T03:05:04.4Z,4,REGULAR,substitution,in,[],1630288,,,1610612750,103,89,2025-03-05T03:05:37Z,5340000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M42.00S,2025-03-05T03:05:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,94.95729303547962,47.30392156862745,1610612750,105,89,2025-03-05T03:09:04Z,5350000,False,-13.0,-5.0,1,right,N. Alexander-Walker driving Layup (17 PTS) (M. Conley 6 AST),"[1629638, 201144]",1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Alexander-Walker,N. Alexander-Walker,,,1.44,Made,,,,,17.0,M. Conley,201144.0,6.0,,,,,,,,,,,
546,PT06M26.00S,2025-03-05T03:06:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.521024967148489,50.73529411764706,1610612755,105,91,2025-03-05T03:06:12Z,5370000,False,-4.0,9.0,1,left,K. Oubre Jr. cutting Layup (23 PTS) (J. Butler 4 AST),"[1626162, 1630215]",1610612755.0,PHI,cutting,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,0.95,Made,,,,,23.0,J. Butler,1630215.0,4.0,,,,,,,,,,,
548,PT06M26.00S,2025-03-05T03:06:05.9Z,4,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612755,105,91,2025-03-05T03:06:12Z,5390000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1630183, 1626162]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1629178.0,2.0,0.0,McDaniels,J. McDaniels,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,,,,,
550,PT06M26.00S,2025-03-05T03:06:12.8Z,4,REGULAR,substitution,out,[],201144,,,1610612755,105,91,2025-03-05T03:07:09Z,5410000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M26.00S,2025-03-05T03:06:12.8Z,4,REGULAR,substitution,out,[],1629675,,,1610612755,105,91,2025-03-05T03:07:09Z,5420000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M26.00S,2025-03-05T03:06:12.8Z,4,REGULAR,substitution,in,[],203944,,,1610612755,105,91,2025-03-05T03:07:09Z,5430000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M26.00S,2025-03-05T03:06:12.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612755,105,91,2025-03-05T03:07:09Z,5440000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M26.00S,2025-03-05T03:06:38.9Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,105,92,2025-03-05T03:06:38Z,5450000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (24 PTS),[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,Made,,,,,24.0,,,,,,,,,,,,,,
556,PT06M09.00S,2025-03-05T03:07:14.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,87.33574244415243,4.6568627450980395,1610612750,108,92,2025-03-05T03:07:20Z,5470000,False,-227.0,67.0,1,right,D. DiVincenzo 3PT  (9 PTS) (J. Randle 5 AST),"[1628978, 203944]",1610612750.0,MIN,,Left Corner 3,24+ Left,,,,DiVincenzo,D. DiVincenzo,,,23.63,Made,,,,,9.0,J. Randle,203944.0,5.0,,,,,,,,,,,
558,PT05M43.00S,2025-03-05T03:07:39.0Z,4,REGULAR,3pt,Jump Shot,[],1630215,28.07161629434954,16.176470588235293,1610612755,108,92,2025-03-05T03:07:50Z,5490000,False,169.0,211.0,1,left,MISS J. Butler 27' step back 3PT,[1630215],1610612755.0,PHI,step back,Above the Break 3,24+ Right Center,,,,Butler,J. Butler,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
559,PT05M40.00S,2025-03-05T03:07:42.0Z,4,REGULAR,rebound,offensive,[],1630288,,,1610612755,108,92,2025-03-05T03:07:50Z,5500000,False,,,0,,J. Dowtin Jr. REBOUND (Off:2 Def:0),[1630288],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,558.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
560,PT05M36.00S,2025-03-05T03:07:48.0Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612755,108,92,2025-03-05T03:08:00Z,5510000,False,,,0,,D. DiVincenzo shooting personal FOUL (5 PF) (Yabusele 2 FT),"[1628978, 1627824]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1628159.0,5.0,0.0,DiVincenzo,D. DiVincenzo,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,
562,PT05M36.00S,2025-03-05T03:08:19.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627824,,,1610612755,108,93,2025-03-05T03:08:19Z,5530000,False,,,0,,G. Yabusele Free Throw 1 of 2 (15 PTS),[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,Made,,,,,15.0,,,,,,,,,,,,,,
563,PT05M36.00S,2025-03-05T03:08:38.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627824,,,1610612755,108,94,2025-03-05T03:08:38Z,5540000,False,,,0,,G. Yabusele Free Throw 2 of 2 (16 PTS),[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,Made,,,,,16.0,,,,,,,,,,,,,,
564,PT05M23.00S,2025-03-05T03:08:56.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.85479632063075,50.73529411764706,1610612750,110,94,2025-03-05T03:09:02Z,5550000,False,4.0,15.0,1,right,J. Randle driving Layup (14 PTS),[203944],1610612750.0,MIN,driving,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,1.52,Made,,,,,14.0,,,,,,,,,,,,,,
566,PT04M59.00S,2025-03-05T03:09:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,7.440867279894875,51.9607843137255,1610612755,110,94,2025-03-05T03:09:30Z,5560000,False,-10.0,17.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Walker IV,L. Walker IV,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
567,PT04M57.00S,2025-03-05T03:09:21.9Z,4,REGULAR,rebound,offensive,[],1629022,,,1610612755,110,94,2025-03-05T03:09:21Z,5570000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Walker IV,L. Walker IV,,,,,566.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
568,PT04M57.00S,2025-03-05T03:09:23.1Z,4,REGULAR,turnover,bad pass,[],1629022,,,1610612755,110,94,2025-03-05T03:09:33Z,5580000,False,,,0,,L. Walker IV bad pass TURNOVER (2 TO),"[1629022, 1629638]",1610612755.0,PHI,,Above the Break 3,24+ Center,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,2.0,Alexander-Walker,1629638.0,,,,,,,,
569,PT04M57.00S,2025-03-05T03:09:23.1Z,4,REGULAR,steal,,[],1629638,,,1610612750,110,94,2025-03-05T03:09:24Z,5590000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M44.00S,2025-03-05T03:09:34.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630183,77.4802890932983,50.49019607843137,1610612750,112,94,2025-03-05T03:09:40Z,5600000,False,2.0,159.0,1,right,J. McDaniels 15' fadeaway Jump Shot (17 PTS) (D. DiVincenzo 7 AST),"[1630183, 1628978]",1610612750.0,MIN,fadeaway,Mid-Range,8-16 Center,,,,McDaniels,J. McDaniels,,,15.92,Made,,,,,17.0,D. DiVincenzo,1628978.0,7.0,,,,,,,,,,,
572,PT04M29.00S,2025-03-05T03:09:50.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,6.521024967148489,52.69607843137255,1610612755,112,96,2025-03-05T03:09:56Z,5620000,False,-13.0,9.0,1,left,G. Yabusele reverse Layup (18 PTS) (K. Oubre Jr. 2 AST),"[1627824, 1626162]",1610612755.0,PHI,reverse,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,1.61,Made,,,,,18.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,
574,PT04M17.00S,2025-03-05T03:10:06.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,87.86136662286465,50.73529411764706,1610612750,114,96,2025-03-05T03:10:23Z,5640000,False,4.0,62.0,1,right,N. Alexander-Walker 6' driving floating Jump Shot (19 PTS),[1629638],1610612750.0,MIN,driving floating,In The Paint (Non-RA),0-8 Center,,,,Alexander-Walker,N. Alexander-Walker,,,6.17,Made,,,,,19.0,,,,,,,,,,,,,,
575,PT04M17.00S,2025-03-05T03:10:09.6Z,4,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612750,114,96,2025-03-05T03:10:16Z,5650000,False,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Alexander-Walker 1 FT),"[1629022, 1629638]",1610612755.0,PHI,shooting,In The Paint (Non-RA),0-8 Center,1629178.0,2.0,0.0,Walker IV,L. Walker IV,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,,,,,,
577,PT04M17.00S,2025-03-05T03:10:18.0Z,4,REGULAR,substitution,out,[],1626162,,,1610612750,114,96,2025-03-05T03:10:45Z,5670000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M17.00S,2025-03-05T03:10:18.0Z,4,REGULAR,substitution,out,[],1627824,,,1610612750,114,96,2025-03-05T03:10:45Z,5680000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M17.00S,2025-03-05T03:10:18.0Z,4,REGULAR,substitution,in,[],1641741,,,1610612750,114,96,2025-03-05T03:10:45Z,5690000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,
