actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
633,PT07M31.00S,2026-01-06T02:42:24.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,16.770696452036795,47.05882352941176,1610612761,96,86,2026-01-06T02:42:35Z,6220000,False,15.0,105.0,1,left,R. Barrett 10' turnaround Hook (10 PTS),[1629628],1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,10.61,Made,10.0,,,,,,,,,,,,,,,
634,PT07M15.00S,2026-01-06T02:42:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,85.89027595269383,60.5392156862745,1610612737,96,86,2026-01-06T02:42:50Z,6230000,False,53.0,80.0,1,right,MISS J. Johnson 9' turnaround fadeaway bank Shot,[1630552],1610612737.0,ATL,turnaround fadeaway bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,9.59,Missed,,,,,,,,,,,,,,,,
635,PT07M09.00S,2026-01-06T02:42:48.2Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,96,86,2026-01-06T02:42:50Z,6240000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:6),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,634.0,6.0,6.0,0.0,,,,
636,PT07M08.00S,2026-01-06T02:42:48.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,32.276609724047304,30.88235294117647,1610612761,96,86,2026-01-06T02:42:54Z,6250000,False,96.0,251.0,1,left,MISS R. Barrett 26' running 3PT,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,26.85,Missed,,,,,,,,,,,,,,,,
637,PT07M05.00S,2026-01-06T02:42:51.5Z,4,REGULAR,rebound,defensive,[],1642258,,,1610612737,96,86,2026-01-06T02:42:54Z,6260000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,636.0,3.0,3.0,0.0,,,,
638,PT06M58.00S,2026-01-06T02:42:59.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,87.33574244415243,45.09803921568628,1610612737,96,86,2026-01-06T02:43:04Z,6270000,False,-25.0,67.0,1,right,MISS D. Daniels 7' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,7.09,Missed,,,,,,,,,,,,,,,,
639,PT06M54.00S,2026-01-06T02:43:03.0Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,96,86,2026-01-06T02:43:04Z,6280000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,638.0,3.0,3.0,0.0,,,,
640,PT06M49.00S,2026-01-06T02:43:07.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630572,5.469776609724048,48.77450980392157,1610612761,98,86,2026-01-06T02:43:15Z,6290000,False,6.0,-1.0,1,left,S. Mamukelashvili running finger roll Layup (12 PTS) (S. Barnes 7 AST),"[1630572, 1630567]",1610612761.0,TOR,running finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,0.62,Made,12.0,S. Barnes,1630567.0,7.0,,,,,,,,,,,,
642,PT06M34.00S,2026-01-06T02:43:22.7Z,4,REGULAR,turnover,lost ball,[],1630552,,,1610612737,98,86,2026-01-06T02:43:28Z,6310000,False,,,0,,J. Johnson lost ball TURNOVER (6 TO),"[1630552, 1629628]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,6.0,,,,,,,,,,,,,,,Barrett,1629628.0,,
643,PT06M34.00S,2026-01-06T02:43:22.7Z,4,REGULAR,steal,,[],1629628,,,1610612761,98,86,2026-01-06T02:43:25Z,6320000,False,,,0,,R. Barrett STEAL (3 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
644,PT06M32.00S,2026-01-06T02:43:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641711,5.075558475689881,51.9607843137255,1610612761,100,86,2026-01-06T02:43:32Z,6330000,False,-10.0,-5.0,1,left,G. Dick running finger roll Layup (11 PTS),[1641711],1610612761.0,TOR,running finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,1.09,Made,11.0,,,,,,,,,,,,,,,
645,PT06M32.00S,2026-01-06T02:43:33.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,100,86,2026-01-06T02:43:33Z,6340000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,out,[],1641711,,,1610612737,100,86,2026-01-06T02:45:15Z,6350000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,out,[],1629628,,,1610612737,100,86,2026-01-06T02:45:15Z,6360000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,out,[],1630572,,,1610612737,100,86,2026-01-06T02:45:15Z,6370000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,100,86,2026-01-06T02:45:15Z,6380000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,out,[],204001,,,1610612737,100,86,2026-01-06T02:45:15Z,6390000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,in,[],1642266,,,1610612737,100,86,2026-01-06T02:45:15Z,6400000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,in,[],1627742,,,1610612737,100,86,2026-01-06T02:45:15Z,6410000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,in,[],1642867,,,1610612737,100,86,2026-01-06T02:45:15Z,6420000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,100,86,2026-01-06T02:45:15Z,6430000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT06M32.00S,2026-01-06T02:45:03.1Z,4,REGULAR,substitution,in,[],1629638,,,1610612737,100,86,2026-01-06T02:45:15Z,6440000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT06M20.00S,2026-01-06T02:45:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,94.43166885676742,50.98039215686274,1610612737,100,88,2026-01-06T02:46:48Z,6450000,False,5.0,0.0,1,right,O. Okongwu driving Layup (14 PTS) (Z. Risacher 3 AST),"[1630168, 1642258]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.49,Made,14.0,Z. Risacher,1642258.0,3.0,,,,,,,,,,,,
657,PT06M01.00S,2026-01-06T02:45:34.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,8.623521681997373,24.019607843137255,1610612761,100,88,2026-01-06T02:45:40Z,6460000,False,130.0,29.0,1,left,MISS B. Ingram 13' step back Shot,[1627742],1610612761.0,TOR,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,13.3,Missed,,,,,,,,,,,,,,,,
658,PT05M57.00S,2026-01-06T02:45:38.4Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,100,88,2026-01-06T02:45:40Z,6470000,False,,,0,,J. Johnson REBOUND (Off:3 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,657.0,13.0,10.0,3.0,,,,
659,PT05M54.00S,2026-01-06T02:45:44.0Z,4,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612737,100,88,2026-01-06T02:45:54Z,6480000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (3 TO),[1629638],1610612737.0,ATL,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1627534.0,3.0,,,,,,,,,,,,,,,,,,
661,PT05M40.00S,2026-01-06T02:46:15.0Z,4,REGULAR,turnover,bad pass,[],1630193,,,1610612761,100,88,2026-01-06T02:46:21Z,6490000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1642258]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,Risacher,1642258.0,,
662,PT05M40.00S,2026-01-06T02:46:15.0Z,4,REGULAR,steal,,[],1642258,,,1610612737,100,88,2026-01-06T02:46:17Z,6500000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
663,PT05M37.00S,2026-01-06T02:46:18.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,94.03745072273325,54.166666666666664,1610612737,100,90,2026-01-06T02:46:27Z,6510000,False,21.0,4.0,1,right,N. Alexander-Walker running finger roll Layup (12 PTS) (Z. Risacher 4 AST),"[1629638, 1642258]",1610612737.0,ATL,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.11,Made,12.0,Z. Risacher,1642258.0,4.0,,,,,,,,,,,,
665,PT05M36.00S,2026-01-06T02:46:26.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,100,90,2026-01-06T02:46:26Z,6530000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT05M19.00S,2026-01-06T02:48:04.7Z,4,REGULAR,turnover,lost ball,[],1627742,,,1610612761,100,90,2026-01-06T02:48:08Z,6540000,False,,,0,,B. Ingram lost ball TURNOVER (3 TO),"[1627742, 1630552]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,Johnson,1630552.0,,
667,PT05M19.00S,2026-01-06T02:48:04.7Z,4,REGULAR,steal,,[],1630552,,,1610612737,100,90,2026-01-06T02:49:32Z,6550000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
668,PT05M15.00S,2026-01-06T02:48:08.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642258,71.96123521681997,87.25490196078431,1610612737,100,93,2026-01-06T02:48:15Z,6560000,False,186.0,211.0,1,right,Z. Risacher 28' 3PT running (16 PTS) (N. Alexander-Walker 4 AST),"[1642258, 1629638]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,28.16,Made,16.0,N. Alexander-Walker,1629638.0,4.0,,,,,,,,,,,,
670,PT04M55.00S,2026-01-06T02:48:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,31.225361366622867,17.647058823529413,1610612761,100,93,2026-01-06T02:48:32Z,6580000,False,162.0,241.0,1,left,MISS I. Quickley 29' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,29.03,Missed,,,,,,,,,,,,,,,,
671,PT04M51.00S,2026-01-06T02:48:31.8Z,4,REGULAR,rebound,defensive,[],1642258,,,1610612737,100,93,2026-01-06T02:48:32Z,6590000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:4),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,670.0,4.0,4.0,0.0,,,,
672,PT04M44.00S,2026-01-06T02:48:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.38042049934296,49.01960784313725,1610612737,100,93,2026-01-06T02:48:44Z,6600000,False,-5.0,10.0,1,right,MISS D. Daniels driving finger roll Layup,[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.09,Missed,,,,,,,,,,,,,,,,
673,PT04M41.00S,2026-01-06T02:48:42.6Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,100,93,2026-01-06T02:48:42Z,6610000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:8),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,672.0,12.0,8.0,4.0,,,,
674,PT04M41.00S,2026-01-06T02:48:42.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,100,93,2026-01-06T02:52:01Z,6620000,False,0.0,0.0,1,right,MISS O. Okongwu putback Layup - blocked,"[1630168, 1642266]",1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,Walter,1642266.0
675,PT04M41.00S,2026-01-06T02:48:42.6Z,4,REGULAR,block,,[],1642266,,,1610612737,100,93,2026-01-06T02:48:44Z,6630000,False,,,0,,J. Walter BLOCK (1 BLK),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
676,PT04M39.00S,2026-01-06T02:48:44.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,100,93,2026-01-06T02:48:54Z,6640000,False,,,0,,S. Barnes REBOUND (Off:2 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,674.0,7.0,5.0,2.0,,,,
677,PT04M38.00S,2026-01-06T02:48:46.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,5.075558475689881,48.529411764705884,1610612761,102,93,2026-01-06T02:48:53Z,6650000,False,7.0,-5.0,1,left,S. Barnes running Layup (17 PTS),[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,0.88,Made,17.0,,,,,,,,,,,,,,,
678,PT04M38.00S,2026-01-06T02:48:48.7Z,4,REGULAR,foul,personal,['1freethrow'],1642258,,,1610612761,102,93,2026-01-06T02:49:03Z,6660000,False,,,0,,Z. Risacher shooting personal FOUL (6 PF) (Barnes 1 FT),"[1642258, 1630567]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,6.0,0.0,Barnes,1630567.0,,,,,,,,
680,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,out,[],1642258,,,1610612761,102,93,2026-01-06T02:49:32Z,6680000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,in,[],1630249,,,1610612761,102,93,2026-01-06T02:49:32Z,6690000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,out,[],1630193,,,1610612761,102,93,2026-01-06T02:49:32Z,6700000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,102,93,2026-01-06T02:49:32Z,6710000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,102,93,2026-01-06T02:49:32Z,6720000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT04M38.00S,2026-01-06T02:49:05.2Z,4,REGULAR,substitution,in,[],1629628,,,1610612761,102,93,2026-01-06T02:49:32Z,6730000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M38.00S,2026-01-06T02:49:30.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630567,,,1610612761,103,93,2026-01-06T02:49:30Z,6740000,False,,,0,,S. Barnes Free Throw 1 of 1 (18 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
687,PT04M20.00S,2026-01-06T02:49:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.72339027595268,52.450980392156865,1610612737,103,95,2026-01-06T02:49:57Z,6750000,False,12.0,16.0,1,right,D. Daniels driving finger roll Layup (11 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,2.01,Made,11.0,,,,,,,,,,,,,,,
688,PT04M01.00S,2026-01-06T02:50:11.7Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612761,103,95,2026-01-06T02:50:16Z,6760000,False,,,0,,R. Barrett lost ball TURNOVER (4 TO),"[1629628, 1630168]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,4.0,,,,,,,,,,,,,,,Okongwu,1630168.0,,
689,PT04M01.00S,2026-01-06T02:50:11.7Z,4,REGULAR,steal,,[],1630168,,,1610612737,103,95,2026-01-06T02:50:14Z,6770000,False,,,0,,O. Okongwu STEAL (4 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
690,PT03M45.00S,2026-01-06T02:50:31.1Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,103,95,2026-01-06T02:50:37Z,6780000,False,,,0,,O. Okongwu step out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,step,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,1627534.0,1.0,,,,,,,,,,,,,,,,,,
691,PT03M26.00S,2026-01-06T02:51:02.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,29.911300919842315,79.16666666666666,1610612761,103,95,2026-01-06T02:51:07Z,6790000,False,-146.0,229.0,1,left,MISS B. Ingram 27' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,27.12,Missed,,,,,,,,,,,,,,,,
692,PT03M23.00S,2026-01-06T02:51:05.3Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,103,95,2026-01-06T02:51:07Z,6800000,False,,,0,,J. Johnson REBOUND (Off:3 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,691.0,14.0,11.0,3.0,,,,
693,PT03M06.00S,2026-01-06T02:51:22.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,67.62483574244416,26.96078431372549,1610612737,103,95,2026-01-06T02:51:28Z,6810000,False,-115.0,252.0,1,right,MISS N. Alexander-Walker 27' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,27.69,Missed,,,,,,,,,,,,,,,,
694,PT03M03.00S,2026-01-06T02:51:25.2Z,4,REGULAR,rebound,defensive,[],1642867,,,1610612761,103,95,2026-01-06T02:51:28Z,6820000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:4),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,693.0,6.0,4.0,2.0,,,,
696,PT02M44.00S,2026-01-06T02:52:04.1Z,4,REGULAR,3pt,Jump Shot,[],1627742,6.389618922470433,98.2843137254902,1610612761,106,95,2026-01-06T02:52:09Z,6840000,False,-241.0,8.0,1,left,B. Ingram 24' 3PT  (16 PTS) (C. Murray-Boyles 7 AST),"[1627742, 1642867]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,24.15,Made,16.0,C. Murray-Boyles,1642867.0,7.0,,,,,,,,,,,,
698,PT02M34.00S,2026-01-06T02:52:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.9862023653088,50.49019607843137,1610612737,106,95,2026-01-06T02:52:20Z,6860000,False,2.0,13.0,1,right,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612737.0,ATL,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,1.36,Missed,,,,,,,,,,,,,,,,
699,PT02M31.00S,2026-01-06T02:52:16.8Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612761,106,95,2026-01-06T02:52:20Z,6870000,False,,,0,,B. Ingram REBOUND (Off:0 Def:8),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,698.0,8.0,8.0,0.0,,,,
700,PT02M26.00S,2026-01-06T02:52:21.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,8.886333771353483,98.0392156862745,1610612761,106,95,2026-01-06T02:52:39Z,6880000,False,-240.0,31.0,1,left,MISS R. Barrett 24' running 3PT,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,24.22,Missed,,,,,,,,,,,,,,,,
701,PT02M24.00S,2026-01-06T02:52:23.8Z,4,REGULAR,rebound,offensive,[],1627742,,,1610612761,106,95,2026-01-06T02:52:23Z,6890000,False,,,0,,B. Ingram REBOUND (Off:1 Def:8),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,700.0,9.0,8.0,1.0,,,,
702,PT02M17.00S,2026-01-06T02:52:30.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,18.610381077529567,6.61764705882353,1610612761,109,95,2026-01-06T02:52:41Z,6900000,False,217.0,122.0,1,left,R. Barrett 24' 3PT  (13 PTS) (S. Barnes 8 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,24.91,Made,13.0,S. Barnes,1630567.0,8.0,,,,,,,,,,,,
704,PT02M02.00S,2026-01-06T02:52:47.3Z,4,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612737,109,95,2026-01-06T02:52:55Z,6920000,False,,,0,,J. Shead shooting personal FOUL (4 PF) (Alexander-Walker 2 FT),"[1642347, 1629638]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
706,PT02M02.00S,2026-01-06T02:53:15.6Z,4,REGULAR,freethrow,1 of 2,[],1629638,,,1610612737,109,96,2026-01-06T02:53:15Z,6940000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (13 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
707,PT02M02.00S,2026-01-06T02:53:36.5Z,4,REGULAR,freethrow,2 of 2,[],1629638,,,1610612737,109,97,2026-01-06T02:53:36Z,6950000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (14 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
708,PT01M53.00S,2026-01-06T02:53:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.389618922470433,48.03921568627451,1610612761,111,97,2026-01-06T02:55:32Z,6960000,False,10.0,8.0,1,left,R. Barrett cutting Layup (15 PTS) (J. Shead 4 AST),"[1629628, 1642347]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,1.24,Made,15.0,J. Shead,1642347.0,4.0,,,,,,,,,,,,
710,PT01M45.00S,2026-01-06T02:53:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,93.11760840998686,47.549019607843135,1610612737,111,97,2026-01-06T02:54:01Z,6980000,False,-12.0,12.0,1,right,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612737.0,ATL,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,1.73,Missed,,,,,,,,,,,,,,,,
711,PT01M43.00S,2026-01-06T02:53:59.1Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,111,97,2026-01-06T02:53:59Z,6990000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,710.0,6.0,5.0,1.0,,,,
