actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
625,PT04M19.00S,2023-12-17T03:43:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,9.937582128777924,47.30392156862745,1610612751,114,108,2023-12-17T03:43:50Z,5920000,False,13.0,41.0,1,left,C. Thomas driving Layup (40 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,4.31,Made,40.0,,,,,,,,,,,,,,,,,
626,PT04M19.00S,2023-12-17T03:43:47.2Z,4,REGULAR,foul,personal,['1freethrow'],202691,,,1610612751,114,108,2023-12-17T03:43:52Z,5930000,False,,,0,,K. Thompson shooting personal FOUL (2 PF) (Thomas 1 FT),"[202691, 1630560]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,
628,PT04M19.00S,2023-12-17T03:44:10.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,114,108,2023-12-17T03:44:36Z,5950000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M19.00S,2023-12-17T03:46:02.1Z,4,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,114,109,2023-12-17T03:46:02Z,5960000,False,,,0,,C. Thomas Free Throw 1 of 1 (41 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
631,PT03M58.00S,2023-12-17T03:46:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.20433639947439,56.127450980392155,1610612744,114,109,2023-12-17T03:46:58Z,5970000,False,31.0,68.0,1,right,MISS K. Thompson 7' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
632,PT03M54.00S,2023-12-17T03:46:28.3Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,114,109,2023-12-17T03:46:30Z,5980000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,631.0,5.0,3.0,2.0,,,,,,,,,,,,
633,PT03M54.00S,2023-12-17T03:46:29.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,94.40999984741211,50.0,1610612744,114,109,2023-12-17T03:46:32Z,5990000,False,0.0,0.0,1,right,MISS A. Wiggins putback Layup - blocked,"[203952, 1629651]",1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,Claxton,1629651.0,,,,,,,
634,PT03M54.00S,2023-12-17T03:46:29.0Z,4,REGULAR,block,,[],1629651,,,1610612744,114,109,2023-12-17T03:46:30Z,6000000,False,,,0,,N. Claxton BLOCK (4 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT03M54.00S,2023-12-17T03:46:29.0Z,4,REGULAR,rebound,defensive,[],203915,,,1610612751,114,109,2023-12-17T03:46:32Z,6010000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,633.0,4.0,4.0,0.0,,,,,,,,,,,,
636,PT03M50.00S,2023-12-17T03:46:33.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,5.601182654402102,2.2058823529411766,1610612751,114,112,2023-12-17T03:47:34Z,6020000,False,239.0,0.0,1,left,M. Bridges 3PT running (18 PTS) (S. Dinwiddie 12 AST),"[1628969, 203915]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.9,Made,18.0,,,,,,S. Dinwiddie,203915.0,12.0,,,,,,,,,
638,PT03M24.00S,2023-12-17T03:46:58.5Z,4,REGULAR,3pt,Jump Shot,[],202691,81.02825229960578,4.166666666666666,1610612744,117,112,2023-12-17T03:47:02Z,6040000,False,-229.0,126.0,1,right,K. Thompson 26' 3PT  (21 PTS) (B. Podziemski 4 AST),"[202691, 1641764]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.15,Made,21.0,,,,,,B. Podziemski,1641764.0,4.0,,,,,,,,,
640,PT03M11.00S,2023-12-17T03:47:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,10.85742444152431,46.81372549019608,1610612751,117,114,2023-12-17T03:47:25Z,6060000,False,16.0,50.0,1,left,N. Claxton Layup (16 PTS) (S. Dinwiddie 13 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,16.0,,,,,,S. Dinwiddie,203915.0,13.0,,,,,,,,,
642,PT03M11.00S,2023-12-17T03:47:17.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641764,,,1610612751,117,114,2023-12-17T03:47:38Z,6080000,False,,,0,,B. Podziemski shooting personal FOUL (4 PF) (Claxton 1 FT),"[1641764, 1629651]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,4.0,0.0,Claxton,1629651.0,,,
644,PT03M11.00S,2023-12-17T03:47:26.7Z,4,REGULAR,substitution,out,[],1641764,,,1610612751,117,114,2023-12-17T03:48:41Z,6100000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M11.00S,2023-12-17T03:47:26.7Z,4,REGULAR,substitution,in,[],101108,,,1610612751,117,114,2023-12-17T03:48:41Z,6110000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M11.00S,2023-12-17T03:48:05.2Z,4,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,117,115,2023-12-17T03:48:05Z,6120000,False,,,0,,N. Claxton Free Throw 1 of 1 (17 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
648,PT02M54.00S,2023-12-17T03:48:24.1Z,4,REGULAR,3pt,Jump Shot,[],202691,72.09264126149803,15.196078431372548,1610612744,120,115,2023-12-17T03:49:11Z,6130000,False,-174.0,210.0,1,right,K. Thompson 27' 3PT step back (24 PTS) (C. Paul 11 AST),"[202691, 101108]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.26,Made,24.0,,,,,,C. Paul,101108.0,11.0,,,,,,,,,
650,PT02M41.00S,2023-12-17T03:48:41.7Z,4,REGULAR,foul,offensive,[],1630560,,,1610612751,120,115,2023-12-17T03:48:47Z,6150000,False,,,0,,C. Thomas offensive FOUL (5 PF),"[1630560, 203952]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,204059.0,,,,,,,,,,5.0,0.0,Wiggins,203952.0,,,
652,PT02M41.00S,2023-12-17T03:48:41.7Z,4,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,120,115,2023-12-17T03:48:41Z,6170000,False,,,0,,C. Thomas offensive foul TURNOVER (5 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,204059.0,,,,,,,,,,,,,,5.0,,
653,PT02M41.00S,2023-12-17T03:48:54.0Z,4,REGULAR,substitution,out,[],1630560,,,1610612744,120,115,2023-12-17T03:48:59Z,6180000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M41.00S,2023-12-17T03:48:54.0Z,4,REGULAR,substitution,in,[],1629661,,,1610612744,120,115,2023-12-17T03:48:59Z,6190000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M34.00S,2023-12-17T03:49:23.9Z,4,REGULAR,foul,personal,[],1626220,,,1610612744,120,115,2023-12-17T03:50:18Z,6200000,False,,,0,,R. O'Neale personal FOUL (4 PF),"[1626220, 101108]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,204059.0,,,,,,,,,,4.0,0.0,Paul,101108.0,,,
657,PT02M27.00S,2023-12-17T03:49:48.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202691,90.48948751642575,58.57843137254902,1610612744,120,115,2023-12-17T03:51:51Z,6220000,False,43.0,37.0,1,right,MISS K. Thompson driving Hook,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
658,PT02M24.00S,2023-12-17T03:49:51.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,120,115,2023-12-17T03:49:59Z,6230000,False,,,0,,N. Claxton REBOUND (Off:5 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,657.0,11.0,6.0,5.0,,,,,,,,,,,,
659,PT02M14.00S,2023-12-17T03:50:00.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,23.99802890932983,84.55882352941177,1610612751,120,118,2023-12-17T03:52:25Z,6240000,False,-173.0,173.0,1,left,R. O'Neale 24' 3PT running (11 PTS) (C. Johnson 5 AST),"[1626220, 1629661]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.46,Made,11.0,,,,,,C. Johnson,1629661.0,5.0,,,,,,,,,
661,PT02M00.00S,2023-12-17T03:50:19.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,86.02168199737189,49.754901960784316,1610612744,120,118,2023-12-17T03:53:09Z,6260000,False,-1.0,79.0,1,right,MISS A. Wiggins 7' turnaround Shot - blocked,"[203952, 203915]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,Dinwiddie,203915.0,,,,,,,
662,PT02M00.00S,2023-12-17T03:50:19.4Z,4,REGULAR,block,,[],203915,,,1610612744,120,118,2023-12-17T03:53:09Z,6270000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
663,PT01M57.00S,2023-12-17T03:50:22.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,120,118,2023-12-17T03:53:09Z,6280000,False,,,0,,N. Claxton REBOUND (Off:5 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,661.0,12.0,7.0,5.0,,,,,,,,,,,,
664,PT01M55.00S,2023-12-17T03:50:25.9Z,4,REGULAR,turnover,lost ball,[],1629651,,,1610612751,120,118,2023-12-17T03:53:31Z,6290000,False,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 203952]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Wiggins,203952.0
665,PT01M55.00S,2023-12-17T03:50:25.9Z,4,REGULAR,steal,,[],203952,,,1610612744,120,118,2023-12-17T03:50:28Z,6300000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
666,PT01M36.00S,2023-12-17T03:50:39.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,68.41327201051249,72.05882352941177,1610612744,120,118,2023-12-17T03:50:47Z,6310000,False,110.0,244.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
667,PT01M32.00S,2023-12-17T03:50:43.6Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,120,118,2023-12-17T03:50:47Z,6320000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,666.0,2.0,2.0,0.0,,,,,,,,,,,,
668,PT01M28.00S,2023-12-17T03:50:47.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,6.389618922470433,96.56862745098039,1610612751,120,118,2023-12-17T03:55:35Z,6330000,False,-233.0,8.0,1,left,MISS S. Dinwiddie running 3PT,[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
669,PT01M24.00S,2023-12-17T03:50:51.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,120,118,2023-12-17T03:50:56Z,6340000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,668.0,3.0,3.0,0.0,,,,,,,,,,,,
670,PT01M09.00S,2023-12-17T03:51:10.6Z,4,REGULAR,foul,personal,[],1629651,,,1610612744,120,118,2023-12-17T03:51:17Z,6350000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1626172]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,1.0,0.0,Looney,1626172.0,,,
672,PT01M09.00S,2023-12-17T03:51:19.7Z,4,REGULAR,substitution,out,[],203952,,,1610612744,120,118,2023-12-17T03:51:23Z,6370000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M09.00S,2023-12-17T03:51:19.7Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,120,118,2023-12-17T03:51:23Z,6380000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M56.40S,2023-12-17T03:51:53.2Z,4,REGULAR,2pt,Jump Shot,[],201939,85.3646517739816,30.14705882352941,1610612744,122,118,2023-12-17T03:51:57Z,6390000,False,-99.0,85.0,1,right,S. Curry 13' driving floating bank Jump Shot (35 PTS) (K. Looney 3 AST),"[201939, 1626172]",1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,13.08,Made,35.0,,,,,,K. Looney,1626172.0,3.0,,,,,,,,,
676,PT00M45.30S,2023-12-17T03:52:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,8.360709592641262,57.107843137254896,1610612751,122,120,2023-12-17T03:52:12Z,6410000,False,-36.0,26.0,1,left,N. Claxton alley-oop Layup (19 PTS) (S. Dinwiddie 14 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,19.0,,,,,,S. Dinwiddie,203915.0,14.0,,,,,,,,,
678,PT00M32.30S,2023-12-17T03:52:24.9Z,4,REGULAR,3pt,Jump Shot,[],1641764,64.99671484888306,54.41176470588235,1610612744,122,120,2023-12-17T03:52:33Z,6430000,False,22.0,277.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,27.74,Missed,,,,,,,,,,,,,,,,,,
679,PT00M28.30S,2023-12-17T03:52:28.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,122,120,2023-12-17T03:52:33Z,6440000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,678.0,,,,,,,,,,,,,,,
681,PT00M28.30S,2023-12-17T03:52:35.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,122,120,2023-12-17T03:52:46Z,6460000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M28.30S,2023-12-17T03:52:35.5Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,122,120,2023-12-17T03:52:46Z,6470000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M28.30S,2023-12-17T03:52:52.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,122,120,2023-12-17T03:52:52Z,6480000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M28.30S,2023-12-17T03:53:45.0Z,4,REGULAR,substitution,out,[],1626172,,,1610612751,122,120,2023-12-17T03:54:15Z,6490000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M28.30S,2023-12-17T03:53:45.0Z,4,REGULAR,substitution,in,[],1630228,,,1610612751,122,120,2023-12-17T03:54:15Z,6500000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M24.40S,2023-12-17T03:54:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,8.360709592641262,41.42156862745098,1610612751,122,120,2023-12-17T03:54:54Z,6510000,False,43.0,26.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
687,PT00M22.20S,2023-12-17T03:54:45.1Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,122,120,2023-12-17T03:54:54Z,6520000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,686.0,5.0,4.0,1.0,,,,,,,,,,,,
688,PT00M17.30S,2023-12-17T03:54:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,89.56964520367937,53.18627450980392,1610612744,124,120,2023-12-17T03:55:06Z,6530000,False,16.0,46.0,1,right,S. Curry running Layup (37 PTS) (B. Podziemski 5 AST),"[201939, 1641764]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,37.0,,,,,,B. Podziemski,1641764.0,5.0,,,,,,,,,
690,PT00M10.30S,2023-12-17T03:54:58.7Z,4,REGULAR,3pt,Jump Shot,[],1630560,33.196452036793694,45.34313725490196,1610612751,124,120,2023-12-17T03:58:12Z,6550000,False,23.0,260.0,1,left,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
691,PT00M10.30S,2023-12-17T03:54:58.7Z,4,REGULAR,rebound,offensive,[],203915,,,1610612751,124,120,2023-12-17T03:55:15Z,6560000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,690.0,5.0,4.0,1.0,,,,,,,,,,,,
692,PT00M06.10S,2023-12-17T03:55:03.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,26.757555847568987,11.519607843137255,1610612751,124,120,2023-12-17T03:55:17Z,6570000,False,192.0,199.0,1,left,MISS S. Dinwiddie 27' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
693,PT00M03.30S,2023-12-17T03:55:05.8Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,124,120,2023-12-17T03:55:05Z,6580000,False,,,0,,K. Thompson REBOUND (Off:2 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,692.0,5.0,3.0,2.0,,,,,,,,,,,,
694,PT00M00.00S,2023-12-17T03:55:20.4Z,4,REGULAR,period,end,[],0,,,1610612744,124,120,2023-12-17T03:55:20Z,6590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M00.00S,2023-12-17T03:55:22.6Z,4,REGULAR,game,end,[],0,,,0,124,120,2023-12-17T03:55:22Z,6600000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
