actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
622,PT04M18.00S,2023-11-25T05:25:55.1Z,4,REGULAR,2pt,Jump Shot,[],1630170,78.40013140604468,47.794117647058826,1610612759,106,95,2023-11-25T05:25:58Z,6070000,False,-11.0,151.0,1,right,D. Vassell 15' turnaround Jump Shot (19 PTS),[1630170],1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,15.09,Made,19.0,,,,,,,,,,,,,,,,,
623,PT04M04.00S,2023-11-25T05:26:14.5Z,4,REGULAR,foul,personal,[],1631110,,,1610612744,106,95,2023-11-25T05:26:17Z,6080000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 201939]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Curry,201939.0,,,,
625,PT03M55.00S,2023-11-25T05:26:40.8Z,4,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612744,106,95,2023-11-25T05:26:50Z,6100000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Looney 2 FT),"[1628380, 1626172]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203593.0,3.0,0.0,Looney,1626172.0,,,,
627,PT03M55.00S,2023-11-25T05:27:05.7Z,4,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,106,95,2023-11-25T05:27:05Z,6120000,False,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
628,PT03M55.00S,2023-11-25T05:27:05.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,106,95,2023-11-25T05:27:05Z,6130000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,627.0,,,,,,,,,,,,,
629,PT03M55.00S,2023-11-25T05:27:26.6Z,4,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,107,95,2023-11-25T05:27:26Z,6140000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
630,PT03M41.00S,2023-11-25T05:27:42.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,71.82982917214193,15.196078431372548,1610612759,107,95,2023-11-25T05:27:45Z,6150000,False,-174.0,212.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,27.45,Missed,,,,,,,,,,,,,,,,,,
631,PT03M37.00S,2023-11-25T05:27:46.2Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,107,95,2023-11-25T05:27:46Z,6160000,False,,,0,,D. Saric REBOUND (Off:2 Def:5),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,630.0,7.0,5.0,2.0,,,,,,,,,,
632,PT03M28.00S,2023-11-25T05:27:56.2Z,4,REGULAR,turnover,out-of-bounds,[],101108,,,1610612744,107,95,2023-11-25T05:27:58Z,6170000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612744.0,GSW,bad pass,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,1146.0,,,,,,,,
633,PT03M28.00S,2023-11-25T05:28:01.5Z,4,REGULAR,substitution,out,[],1626172,,,1610612759,107,95,2023-11-25T05:28:13Z,6180000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M28.00S,2023-11-25T05:28:01.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612759,107,95,2023-11-25T05:28:13Z,6190000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M09.00S,2023-11-25T05:28:36.6Z,4,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,107,95,2023-11-25T05:28:41Z,6200000,False,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (3 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,1146.0,,,,,,,,
636,PT03M09.00S,2023-11-25T05:28:44.4Z,4,REGULAR,substitution,out,[],1628380,,,1610612744,107,95,2023-11-25T05:28:47Z,6210000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M09.00S,2023-11-25T05:28:44.4Z,4,REGULAR,substitution,in,[],1641705,,,1610612744,107,95,2023-11-25T05:28:47Z,6220000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M49.00S,2023-11-25T05:29:15.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,26.888961892247043,15.441176470588236,1610612744,110,95,2023-11-25T05:29:18Z,6230000,False,173.0,200.0,1,left,S. Curry 26' 3PT  (29 PTS) (C. Paul 10 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.45,Made,29.0,C. Paul,101108.0,10.0,,,,,,,,,,,,,,
640,PT02M36.00S,2023-11-25T05:29:28.6Z,4,REGULAR,3pt,Jump Shot,[],1630170,71.43561103810775,16.666666666666664,1610612759,110,95,2023-11-25T05:29:31Z,6250000,False,-167.0,216.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
641,PT02M32.00S,2023-11-25T05:29:32.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,110,95,2023-11-25T05:29:32Z,6260000,False,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,640.0,3.0,3.0,0.0,,,,,,,,,,
642,PT02M25.00S,2023-11-25T05:29:43.6Z,4,REGULAR,foul,offensive,[],203952,,,1610612744,110,95,2023-11-25T05:29:48Z,6270000,False,,,0,,A. Wiggins offensive FOUL (3 PF),"[203952, 1630170]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1146.0,3.0,0.0,Vassell,1630170.0,,,,
644,PT02M25.00S,2023-11-25T05:29:43.6Z,4,REGULAR,turnover,offensive foul,[],203952,,,1610612744,110,95,2023-11-25T05:29:43Z,6290000,False,,,0,,A. Wiggins offensive foul TURNOVER (3 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,3.0,1146.0,,,,,,,,
645,PT02M15.00S,2023-11-25T05:30:03.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630170,92.46057818659659,51.9607843137255,1610612759,110,97,2023-11-25T05:30:06Z,6300000,False,10.0,18.0,1,right,D. Vassell cutting DUNK (21 PTS) (J. Sochan 4 AST),"[1630170, 1631110]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,2.08,Made,21.0,J. Sochan,1631110.0,4.0,,,,,,,,,,,,,,
647,PT02M05.00S,2023-11-25T05:30:14.3Z,4,REGULAR,turnover,lost ball,[],201939,,,1610612744,110,97,2023-11-25T05:30:16Z,6320000,False,,,0,,S. Curry lost ball TURNOVER (5 TO),"[201939, 1629640]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,5.0,,,,,,Johnson,1629640.0,,
648,PT02M05.00S,2023-11-25T05:30:14.3Z,4,REGULAR,steal,,[],1629640,,,1610612759,110,97,2023-11-25T05:30:17Z,6330000,False,,,0,,K. Johnson STEAL (2 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
649,PT02M00.00S,2023-11-25T05:30:18.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641705,91.93495400788436,47.05882352941176,1610612759,110,99,2023-11-25T05:30:23Z,6340000,False,-15.0,23.0,1,right,V. Wembanyama DUNK (21 PTS) (K. Johnson 4 AST),"[1641705, 1629640]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.75,Made,21.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,,
651,PT01M44.00S,2023-11-25T05:30:40.6Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,110,99,2023-11-25T05:30:46Z,6360000,False,,,0,,S. Curry step out-of-bounds TURNOVER (6 TO),[201939],1610612744.0,GSW,step,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,6.0,1146.0,,,,,,,,
652,PT01M44.00S,2023-11-25T05:30:51.8Z,4,REGULAR,substitution,out,[],203952,,,1610612759,110,99,2023-11-25T05:30:57Z,6370000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M44.00S,2023-11-25T05:30:51.8Z,4,REGULAR,substitution,in,[],202691,,,1610612759,110,99,2023-11-25T05:30:57Z,6380000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M31.00S,2023-11-25T05:31:18.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,65.91655716162943,63.23529411764706,1610612759,110,102,2023-11-25T05:31:21Z,6390000,False,66.0,268.0,1,right,D. Vassell 27' 3PT pullup (24 PTS) (V. Wembanyama 3 AST),"[1630170, 1641705]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,27.6,Made,24.0,V. Wembanyama,1641705.0,3.0,,,,,,,,,,,,,,
656,PT01M20.00S,2023-11-25T05:31:36.0Z,4,REGULAR,foul,offensive,[],203967,,,1610612744,110,102,2023-11-25T05:31:41Z,6410000,False,,,0,,D. Saric offensive FOUL (2 PF),"[203967, 1629640]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,203593.0,2.0,0.0,Johnson,1629640.0,,,,
658,PT01M20.00S,2023-11-25T05:31:36.0Z,4,REGULAR,turnover,offensive foul,[],203967,,,1610612744,110,102,2023-11-25T05:31:36Z,6430000,False,,,0,,D. Saric offensive foul TURNOVER (3 TO),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,203593.0,,,,,,,,
659,PT01M20.00S,2023-11-25T05:31:48.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,102,2023-11-25T05:31:48Z,6440000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M03.00S,2023-11-25T05:33:47.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,67.09921156373193,35.294117647058826,1610612759,110,102,2023-11-25T05:33:50Z,6460000,False,-74.0,257.0,1,right,MISS C. Osman 26' pullup 3PT,[1626224],1610612759.0,SAS,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
662,PT01M01.00S,2023-11-25T05:33:52.6Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,110,102,2023-11-25T05:33:52Z,6470000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,661.0,9.0,7.0,2.0,,,,,,,,,,
663,PT01M01.00S,2023-11-25T05:33:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641705,94.40999984741211,50.0,1610612759,110,102,2023-11-25T05:33:52Z,6480000,False,0.0,0.0,1,right,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
664,PT01M01.00S,2023-11-25T05:33:54.5Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,110,102,2023-11-25T05:33:54Z,6490000,False,,,0,,K. Johnson REBOUND (Off:3 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,663.0,11.0,8.0,3.0,,,,,,,,,,
665,PT01M01.00S,2023-11-25T05:33:54.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,110,104,2023-11-25T05:33:54Z,6500000,False,0.0,0.0,1,right,K. Johnson tip Layup (18 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
666,PT01M01.00S,2023-11-25T05:33:56.0Z,4,REGULAR,foul,personal,['1freethrow'],203967,,,1610612759,110,104,2023-11-25T05:34:08Z,6510000,False,,,0,,D. Saric shooting personal FOUL (3 PF) (Johnson 1 FT),"[203967, 1629640]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203593.0,3.0,0.0,Johnson,1629640.0,,,,
668,PT01M01.00S,2023-11-25T05:34:12.7Z,4,REGULAR,foul,technical,['1freethrow'],203967,,,1610612759,110,104,2023-11-25T05:35:48Z,6530000,False,,,0,,D. Saric technical FOUL (1 Tech),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,1146.0,3.0,1.0,,,,,,
669,PT01M01.00S,2023-11-25T05:34:26.7Z,4,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,110,105,2023-11-25T05:35:48Z,6540000,False,,,0,,V. Wembanyama technical Free Throw 1 of 1 (22 PTS),[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
670,PT01M01.00S,2023-11-25T05:34:40.6Z,4,REGULAR,substitution,out,[],203967,,,1610612759,110,105,2023-11-25T05:35:48Z,6550000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M01.00S,2023-11-25T05:34:40.6Z,4,REGULAR,substitution,in,[],1626172,,,1610612759,110,105,2023-11-25T05:35:48Z,6560000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M01.00S,2023-11-25T05:34:57.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629640,,,1610612759,110,106,2023-11-25T05:34:57Z,6570000,False,,,0,,K. Johnson Free Throw 1 of 1 (19 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
673,PT00M55.60S,2023-11-25T05:35:06.2Z,4,REGULAR,turnover,out-of-bounds,[],1627780,,,1610612744,110,106,2023-11-25T05:35:11Z,6580000,False,,,0,,G. Payton II lost ball out-of-bounds TURNOVER (2 TO),[1627780],1610612744.0,GSW,lost ball,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,1201.0,,,,,,,,
674,PT00M37.90S,2023-11-25T05:35:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,66.83639947437582,33.33333333333333,1610612759,110,106,2023-11-25T05:35:47Z,6590000,False,-83.0,259.0,1,right,MISS K. Johnson 27' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
675,PT00M34.50S,2023-11-25T05:35:48.8Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,110,106,2023-11-25T05:35:48Z,6600000,False,,,0,,K. Looney REBOUND (Off:1 Def:7),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,674.0,8.0,7.0,1.0,,,,,,,,,,
676,PT00M34.50S,2023-11-25T05:35:51.8Z,4,REGULAR,foul,personal,[],1626224,,,1610612744,110,106,2023-11-25T05:35:56Z,6610000,False,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 1626172]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1201.0,2.0,0.0,Looney,1626172.0,,,,
678,PT00M34.50S,2023-11-25T05:36:00.9Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,110,106,2023-11-25T05:36:04Z,6630000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M34.50S,2023-11-25T05:36:00.9Z,4,REGULAR,substitution,in,[],203967,,,1610612744,110,106,2023-11-25T05:36:04Z,6640000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M27.90S,2023-11-25T05:36:33.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612744,110,106,2023-11-25T05:36:37Z,6650000,False,,,0,,D. Vassell personal FOUL (1 PF) (Curry 2 FT),"[1630170, 201939]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1201.0,1.0,0.0,Curry,201939.0,,,,
682,PT00M27.90S,2023-11-25T05:37:12.2Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,111,106,2023-11-25T05:37:12Z,6670000,False,,,0,,S. Curry Free Throw 1 of 2 (30 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
683,PT00M27.90S,2023-11-25T05:37:13.9Z,4,REGULAR,substitution,out,[],203967,,,1610612744,111,106,2023-11-25T05:37:16Z,6680000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M27.90S,2023-11-25T05:37:13.9Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,111,106,2023-11-25T05:37:16Z,6690000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M27.90S,2023-11-25T05:37:40.9Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,112,106,2023-11-25T05:37:40Z,6700000,False,,,0,,S. Curry Free Throw 2 of 2 (31 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
686,PT00M20.70S,2023-11-25T05:37:55.3Z,4,REGULAR,3pt,Jump Shot,[],1626224,75.64060446780552,15.931372549019606,1610612759,112,109,2023-11-25T05:37:58Z,6710000,False,-170.0,176.0,1,right,C. Osman 24' 3PT  (11 PTS) (V. Wembanyama 4 AST),"[1626224, 1641705]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,24.53,Made,11.0,V. Wembanyama,1641705.0,4.0,,,,,,,,,,,,,,
688,PT00M18.60S,2023-11-25T05:38:07.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612744,112,109,2023-11-25T05:38:12Z,6730000,False,,,0,,K. Johnson personal FOUL (3 PF) (Curry 2 FT),"[1629640, 201939]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1201.0,3.0,0.0,Curry,201939.0,,,,
690,PT00M18.60S,2023-11-25T05:38:43.6Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,113,109,2023-11-25T05:38:43Z,6750000,False,,,0,,S. Curry Free Throw 1 of 2 (32 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
691,PT00M18.60S,2023-11-25T05:39:00.9Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,114,109,2023-11-25T05:39:00Z,6760000,False,,,0,,S. Curry Free Throw 2 of 2 (33 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
692,PT00M18.60S,2023-11-25T05:39:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,114,109,2023-11-25T05:39:04Z,6770000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M17.60S,2023-11-25T05:40:47.7Z,4,REGULAR,3pt,Jump Shot,[],1641705,66.70499342969777,50.0,1610612759,114,109,2023-11-25T05:41:09Z,6780000,False,0.0,260.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
694,PT00M14.20S,2023-11-25T05:40:51.1Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,114,109,2023-11-25T05:41:09Z,6790000,False,,,0,,K. Johnson REBOUND (Off:4 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,693.0,12.0,8.0,4.0,,,,,,,,,,
695,PT00M14.20S,2023-11-25T05:40:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612759,114,109,2023-11-25T05:41:01Z,6800000,False,,,0,,K. Looney shooting personal FOUL (3 PF) (Johnson 2 FT),"[1626172, 1629640]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1146.0,3.0,0.0,Johnson,1629640.0,,,,
697,PT00M14.20S,2023-11-25T05:41:18.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,114,109,2023-11-25T05:41:18Z,6820000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
698,PT00M14.20S,2023-11-25T05:41:18.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,114,109,2023-11-25T05:41:18Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,697.0,,,,,,,,,,,,,
699,PT00M14.20S,2023-11-25T05:41:22.0Z,4,REGULAR,substitution,out,[],1627780,,,1610612759,114,109,2023-11-25T05:41:31Z,6840000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M14.20S,2023-11-25T05:41:22.0Z,4,REGULAR,substitution,in,[],203967,,,1610612759,114,109,2023-11-25T05:41:31Z,6850000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M14.20S,2023-11-25T05:41:41.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,114,110,2023-11-25T05:41:41Z,6860000,False,,,0,,K. Johnson Free Throw 2 of 2 (20 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
704,PT00M13.60S,2023-11-25T05:42:08.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612744,114,110,2023-11-25T05:42:13Z,6890000,False,,,0,,D. Vassell personal FOUL (2 PF) (Thompson 2 FT),"[1630170, 202691]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,203593.0,2.0,0.0,Thompson,202691.0,,,,
706,PT00M13.60S,2023-11-25T05:42:21.7Z,4,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,115,110,2023-11-25T05:42:21Z,6910000,False,,,0,,K. Thompson Free Throw 1 of 2 (14 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
707,PT00M13.60S,2023-11-25T05:42:40.4Z,4,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,116,110,2023-11-25T05:42:40Z,6920000,False,,,0,,K. Thompson Free Throw 2 of 2 (15 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
708,PT00M07.10S,2023-11-25T05:42:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.67214191852825,53.431372549019606,1610612759,116,112,2023-11-25T05:42:54Z,6930000,False,17.0,26.0,1,right,K. Johnson driving Layup (22 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.1,Made,22.0,,,,,,,,,,,,,,,,,
709,PT00M06.30S,2023-11-25T05:42:57.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612744,116,112,2023-11-25T05:43:02Z,6940000,False,,,0,,C. Osman personal FOUL (3 PF) (Curry 2 FT),"[1626224, 201939]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,203593.0,3.0,0.0,Curry,201939.0,,,,
711,PT00M06.30S,2023-11-25T05:43:29.0Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,117,112,2023-11-25T05:43:29Z,6960000,False,,,0,,S. Curry Free Throw 1 of 2 (34 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
712,PT00M06.30S,2023-11-25T05:43:44.2Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,118,112,2023-11-25T05:43:44Z,6970000,False,,,0,,S. Curry Free Throw 2 of 2 (35 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
