actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
597,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,109,95,2024-01-31T05:21:38Z,5930000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
598,PT04M04.00S,2024-01-31T05:21:15.4Z,4,REGULAR,substitution,in,[],1630531,,,1610612755,109,95,2024-01-31T05:21:38Z,5940000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
599,PT03M49.00S,2024-01-31T05:22:00.2Z,4,REGULAR,3pt,Jump Shot,[],1627788,67.62483574244416,25.49019607843137,1610612755,109,98,2024-01-31T05:25:37Z,5950000,False,-123.0,252.0,1,right,F. Korkmaz 28' 3PT pullup (16 PTS),[1627788],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,,,,Korkmaz,F. Korkmaz,,,28.0,Made,,,,,16.0,,,,,,,,,
600,PT03M26.00S,2024-01-31T05:22:22.8Z,4,REGULAR,3pt,Jump Shot,[],1630228,10.85742444152431,3.431372549019608,1610612744,109,98,2024-01-31T05:22:28Z,5960000,False,233.0,50.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Kuminga,J. Kuminga,,,23.8,Missed,,,,,,,,,,,,,,
601,PT03M24.00S,2024-01-31T05:22:24.8Z,4,REGULAR,rebound,defensive,[],1630531,,,1610612755,109,98,2024-01-31T05:22:28Z,5970000,False,,,0,,J. Springer REBOUND (Off:0 Def:5),[1630531],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Springer,J. Springer,,,,,600.0,5.0,5.0,0.0,,,,,,,,,,
602,PT03M18.00S,2024-01-31T05:22:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,91.01511169513797,40.19607843137255,1610612755,109,98,2024-01-31T05:27:27Z,5980000,False,-49.0,32.0,1,right,MISS J. Springer driving Layup - blocked,"[1630531, 203110]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Springer,J. Springer,,,5.85,Missed,,,,,,,,,Green,203110.0,,,,
603,PT03M18.00S,2024-01-31T05:22:32.9Z,4,REGULAR,block,,[],203110,,,1610612755,109,98,2024-01-31T05:22:35Z,5990000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
604,PT03M17.00S,2024-01-31T05:22:33.9Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,109,98,2024-01-31T05:27:27Z,6000000,False,,,0,,T. Harris REBOUND (Off:6 Def:4),[202699],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,,,602.0,10.0,4.0,6.0,,,,,,,,,,
605,PT03M11.00S,2024-01-31T05:22:37.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202699,86.67871222076215,3.431372549019608,1610612755,109,101,2024-01-31T05:22:42Z,6010000,False,-233.0,73.0,1,right,T. Harris 24' 3PT  (26 PTS),[202699],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Harris,T. Harris,,,24.39,Made,,,,,26.0,,,,,,,,,
606,PT02M56.00S,2024-01-31T05:22:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.703679369250986,55.63725490196079,1610612744,111,101,2024-01-31T05:23:06Z,6020000,False,-28.0,20.0,1,left,B. Podziemski cutting Layup (11 PTS) (D. Green 6 AST),"[1641764, 203110]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,,,,Podziemski,B. Podziemski,,,3.45,Made,,,,,11.0,D. Green,203110.0,6.0,,,,,,
608,PT02M33.00S,2024-01-31T05:23:15.5Z,4,REGULAR,3pt,Jump Shot,[],1627788,63.02562417871223,51.470588235294116,1610612755,111,104,2024-01-31T05:23:21Z,6040000,False,7.0,295.0,1,right,F. Korkmaz 29' 3PT  (19 PTS) (J. Springer 2 AST),"[1627788, 1630531]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Korkmaz,F. Korkmaz,,,29.52,Made,,,,,19.0,J. Springer,1630531.0,2.0,,,,,,
610,PT02M17.00S,2024-01-31T05:23:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.964520367936925,54.6798406862745,1610612744,113,104,2024-01-31T05:23:41Z,6060000,False,-23.0,13.0,1,left,J. Kuminga driving Layup (22 PTS) (S. Curry 7 AST),"[1630228, 201939]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,2.68,Made,,,,,22.0,S. Curry,201939.0,7.0,,,,,,
612,PT02M08.00S,2024-01-31T05:23:45.2Z,4,REGULAR,foul,offensive,[],202699,,,1610612755,113,104,2024-01-31T05:23:54Z,6080000,False,,,0,,T. Harris charge offensive FOUL (2 PF),"[202699, 203110]",1610612755.0,PHI,charge,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,2.0,0.0,Harris,T. Harris,Green,203110.0,,,,,,,,,,,,,,,,
614,PT02M08.00S,2024-01-31T05:23:45.2Z,4,REGULAR,turnover,offensive foul,[],202699,,,1610612755,113,104,2024-01-31T05:23:45Z,6100000,False,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,,,Harris,T. Harris,,,,,,,,,,,,,,,2.0,,,
615,PT01M52.00S,2024-01-31T05:24:14.1Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,113,104,2024-01-31T05:24:58Z,6110000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1626162]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,,,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,
616,PT01M52.00S,2024-01-31T05:24:14.1Z,4,REGULAR,steal,,[],1626162,,,1610612755,113,104,2024-01-31T05:24:16Z,6120000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
617,PT01M49.00S,2024-01-31T05:24:19.0Z,4,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612755,113,104,2024-01-31T05:35:14Z,6130000,False,,,0,,J. Kuminga shooting personal FOUL (3 PF) (Martin 2 FT),"[1630228, 1630231]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,3.0,1.0,Kuminga,J. Kuminga,Martin,1630231.0,,,,,,,,,,,,,,,,
619,PT01M49.00S,2024-01-31T05:24:52.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612755,113,104,2024-01-31T05:25:11Z,6150000,False,,,0,,MISS K. Martin Free Throw 1 of 2,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,Missed,,,,,,,,,,,,,,
620,PT01M49.00S,2024-01-31T05:24:52.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,113,104,2024-01-31T05:25:11Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,619.0,,,,,,,,,,,,,
621,PT01M49.00S,2024-01-31T05:24:52.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612755,113,104,2024-01-31T05:25:11Z,6170000,False,,,0,,MISS K. Martin Free Throw 2 of 2,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,Missed,,,,,,,,,,,,,,
622,PT01M47.00S,2024-01-31T05:24:54.7Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,113,104,2024-01-31T05:25:11Z,6180000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,621.0,6.0,5.0,1.0,,,,,,,,,,
623,PT01M32.00S,2024-01-31T05:25:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612744,113,104,2024-01-31T05:25:31Z,6190000,False,,,0,,K. Martin shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1630231, 1630228]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,1146.0,3.0,0.0,Martin,K. Martin,Kuminga,1630228.0,,,,,,,,,,,,,,,,
625,PT01M32.00S,2024-01-31T05:25:55.4Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,114,104,2024-01-31T05:25:55Z,6210000,False,,,0,,J. Kuminga Free Throw 1 of 2 (23 PTS),[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,Made,,,,,23.0,,,,,,,,,
626,PT01M32.00S,2024-01-31T05:25:56.9Z,4,REGULAR,substitution,out,[],202699,,,1610612744,114,104,2024-01-31T05:26:00Z,6220000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
627,PT01M32.00S,2024-01-31T05:25:56.9Z,4,REGULAR,substitution,in,[],1641741,,,1610612744,114,104,2024-01-31T05:26:00Z,6230000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,
628,PT01M32.00S,2024-01-31T05:26:12.6Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,115,104,2024-01-31T05:26:12Z,6240000,False,,,0,,J. Kuminga Free Throw 2 of 2 (24 PTS),[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,Made,,,,,24.0,,,,,,,,,
629,PT01M23.00S,2024-01-31T05:26:23.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612755,115,104,2024-01-31T05:26:28Z,6250000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[203952, 1626162]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,Wiggins,A. Wiggins,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,
631,PT01M23.00S,2024-01-31T05:26:48.9Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,115,105,2024-01-31T05:27:10Z,6270000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (15 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,Made,,,,,15.0,,,,,,,,,
632,PT01M23.00S,2024-01-31T05:26:48.9Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,115,105,2024-01-31T05:27:10Z,6280000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,Missed,,,,,,,,,,,,,,
633,PT01M22.00S,2024-01-31T05:26:49.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,115,105,2024-01-31T05:27:10Z,6290000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,
635,PT01M13.00S,2024-01-31T05:27:27.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612744,115,105,2024-01-31T05:27:46Z,6310000,False,,,0,,J. Springer personal FOUL (4 PF) (Curry 2 FT),"[1630531, 201939]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,202035.0,4.0,0.0,Springer,J. Springer,Curry,201939.0,,,,,,,,,,,,,,,,
637,PT01M13.00S,2024-01-31T05:27:57.9Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,116,105,2024-01-31T05:27:57Z,6330000,False,,,0,,S. Curry Free Throw 1 of 2 (36 PTS),[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,Made,,,,,36.0,,,,,,,,,
638,PT01M13.00S,2024-01-31T05:28:14.5Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,117,105,2024-01-31T05:28:14Z,6340000,False,,,0,,S. Curry Free Throw 2 of 2 (37 PTS),[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,Made,,,,,37.0,,,,,,,,,
639,PT01M00.00S,2024-01-31T05:28:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,89.17542706964521,43.38235294117647,1610612755,117,107,2024-01-31T05:28:36Z,6350000,False,-33.0,49.0,1,right,R. Council IV driving Layup (2 PTS) (F. Korkmaz 3 AST),"[1641741, 1627788]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Council IV,R. Council IV,,,5.94,Made,,,,,2.0,F. Korkmaz,1627788.0,3.0,,,,,,
640,PT00M41.80S,2024-01-31T05:28:50.4Z,4,REGULAR,3pt,Jump Shot,[],1641764,23.603810775295663,6.372549019607843,1610612744,117,107,2024-01-31T05:28:55Z,6360000,False,218.0,169.0,1,left,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Podziemski,B. Podziemski,,,27.62,Missed,,,,,,,,,,,,,,
641,PT00M39.30S,2024-01-31T05:28:52.9Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,117,107,2024-01-31T05:28:55Z,6370000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:5),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,,640.0,7.0,5.0,2.0,,,,,,,,,,
642,PT00M31.70S,2024-01-31T05:29:02.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630228,8.492115637319317,47.549019607843135,1610612744,119,107,2024-01-31T05:29:05Z,6380000,False,12.0,27.0,1,left,J. Kuminga DUNK (26 PTS) (B. Podziemski 3 AST),"[1630228, 1641764]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,2.99,Made,,,,,26.0,B. Podziemski,1641764.0,3.0,,,,,,
644,PT00M22.90S,2024-01-31T05:29:14.8Z,4,REGULAR,3pt,Jump Shot,[],1626162,65.78515111695138,42.15686274509804,1610612755,119,107,2024-01-31T05:29:18Z,6400000,False,-39.0,269.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Oubre Jr.,K. Oubre Jr.,,,27.19,Missed,,,,,,,,,,,,,,
645,PT00M20.60S,2024-01-31T05:29:17.1Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,119,107,2024-01-31T05:29:17Z,6410000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Green,D. Green,,,,,644.0,6.0,5.0,1.0,,,,,,,,,,
646,PT00M00.00S,2024-01-31T05:29:39.7Z,4,REGULAR,period,end,[],0,,,1610612744,119,107,2024-01-31T05:29:39Z,6420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2024-01-31T05:29:41.0Z,4,REGULAR,game,end,[],0,,,0,119,107,2024-01-31T05:29:41Z,6430000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
