actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
602,PT04M02.00S,2024-01-16T02:11:52.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,99,86,2024-01-16T02:11:54Z,5910000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Restricted Area,0-8 Center,,,600.0,,6.0,6.0,0.0,,,,,,,,,,,,
611,PT04M00.00S,2024-01-16T02:11:52.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,5.863994743758213,48.529411764705884,1610612741,99,86,2024-01-16T02:29:31Z,5915000,False,7.0,3.0,1,left,MISS C. White running Layup,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,
613,PT04M00.00S,2024-01-16T02:11:52.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,99,86,2024-01-16T02:12:52Z,5918750,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Restricted Area,0-8 Center,,,611.0,,,,,,,,,,,,,,,,
603,PT04M00.00S,2024-01-16T02:11:56.3Z,4,REGULAR,foul,personal,[],1629622,,,1610612741,99,86,2024-01-16T02:22:26Z,5920000,False,,,0,,M. Strus loose ball personal FOUL (2 PF),"[1629622, 202696]",1610612739.0,CLE,loose ball,,,Strus,M. Strus,,,,,2530.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Vucevic,202696.0,,
605,PT03M52.00S,2024-01-16T02:12:21.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203897,8.360709592641262,4.411764705882353,1610612741,99,89,2024-01-16T02:12:52Z,5940000,False,228.0,26.0,1,left,Z. LaVine 3PT  (17 PTS) (C. White 3 AST),"[203897, 1629632]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Right Corner 3,24+ Right,22.94,Made,,,,,,17.0,C. White,1629632.0,3.0,,,,,,,,
607,PT03M30.00S,2024-01-16T02:12:44.3Z,4,REGULAR,3pt,Jump Shot,[],1629622,68.80749014454665,22.058823529411764,1610612739,99,89,2024-01-16T02:12:58Z,5960000,False,-140.0,241.0,1,right,MISS M. Strus 27' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,
608,PT03M27.00S,2024-01-16T02:12:47.0Z,4,REGULAR,rebound,offensive,[],1629731,,,1610612739,99,89,2024-01-16T02:12:47Z,5970000,False,,,0,,D. Wade REBOUND (Off:1 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,,,607.0,,5.0,4.0,1.0,,,,,,,,,,,,
609,PT03M24.00S,2024-01-16T02:12:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,93.24901445466492,49.754901960784316,1610612739,101,89,2024-01-16T02:13:04Z,5980000,False,-1.0,11.0,1,right,M. Strus cutting Layup (2 PTS) (D. Wade 3 AST),"[1629622, 1629731]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,2.0,D. Wade,1629731.0,3.0,,,,,,,,
615,PT03M15.00S,2024-01-16T02:13:20.1Z,4,REGULAR,foul,offensive,[],203083,,,1610612741,101,89,2024-01-16T02:13:43Z,6010000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1628386]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,202056.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,
617,PT03M15.00S,2024-01-16T02:13:20.1Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612741,101,89,2024-01-16T02:13:20Z,6030000,False,,,0,,A. Drummond offensive foul TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,202056.0,Mid-Range,8-16 Right,,,,2.0,,,,,,,,,,,,,,,
618,PT02M54.00S,2024-01-16T02:14:00.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,74.98357424441524,12.745098039215685,1610612739,104,89,2024-01-16T02:14:05Z,6040000,False,-186.0,183.0,1,right,D. Wade 26' 3PT  (9 PTS) (C. LeVert 7 AST),"[1629731, 1627747]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,9.0,C. LeVert,1627747.0,7.0,,,,,,,,
620,PT02M42.00S,2024-01-16T02:14:16.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,10.5946123521682,54.65686274509803,1610612741,104,91,2024-01-16T02:14:47Z,6060000,False,-23.0,47.0,1,left,C. White driving floating Jump Shot (18 PTS) (N. Vucevic 4 AST),"[1629632, 202696]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,,,,,,18.0,N. Vucevic,202696.0,4.0,,,,,,,,
621,PT02M42.00S,2024-01-16T02:14:33.3Z,4,REGULAR,foul,personal,['1freethrow'],1629731,,,1610612741,104,91,2024-01-16T02:18:53Z,6070000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (White 1 FT),"[1629731, 1629632]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,White,1629632.0,,
624,PT02M42.00S,2024-01-16T02:14:48.3Z,4,REGULAR,substitution,out,[],203083,,,1610612741,104,91,2024-01-16T02:15:13Z,6090000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M42.00S,2024-01-16T02:14:48.3Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,104,91,2024-01-16T02:15:13Z,6100000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M42.00S,2024-01-16T02:14:56.0Z,4,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,104,91,2024-01-16T02:15:46Z,6110000,False,,,0,,MISS C. White Free Throw 1 of 1,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
633,PT02M42.00S,2024-01-16T02:14:56.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,104,91,2024-01-16T02:15:46Z,6115000,False,,,0,,J. Allen REBOUND (Off:5 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,626.0,,13.0,8.0,5.0,,,,,,,,,,,,
627,PT02M21.00S,2024-01-16T02:15:09.1Z,4,REGULAR,3pt,Jump Shot,[],1629622,74.85216819973719,12.745098039215685,1610612739,104,91,2024-01-16T02:15:49Z,6120000,False,-186.0,184.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,
628,PT02M16.00S,2024-01-16T02:15:13.0Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,104,91,2024-01-16T02:15:13Z,6130000,False,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Left Center,,,627.0,,3.0,3.0,0.0,,,,,,,,,,,,
629,PT02M08.00S,2024-01-16T02:15:21.4Z,4,REGULAR,3pt,Jump Shot,[],1627936,23.209592641261498,10.53921568627451,1610612741,104,91,2024-01-16T02:15:52Z,6140000,False,197.0,166.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,
630,PT02M06.00S,2024-01-16T02:15:23.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,104,91,2024-01-16T02:15:52Z,6150000,False,,,0,,J. Allen REBOUND (Off:5 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Right Center,,,629.0,,14.0,9.0,5.0,,,,,,,,,,,,
631,PT02M06.00S,2024-01-16T02:15:34.5Z,4,REGULAR,foul,personal,[],203897,,,1610612739,104,91,2024-01-16T02:15:39Z,6160000,False,,,0,,Z. LaVine personal FOUL (3 PF),"[203897, 1628386]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,1629422.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Allen,1628386.0,,
634,PT01M49.00S,2024-01-16T02:16:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,83.65637319316689,38.23529411764706,1610612739,104,91,2024-01-16T02:24:44Z,6180000,False,-59.0,101.0,1,right,MISS J. Allen 11' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,
635,PT01M46.00S,2024-01-16T02:16:09.4Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,104,91,2024-01-16T02:16:10Z,6190000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),8-16 Center,,,634.0,,10.0,10.0,0.0,,,,,,,,,,,,
636,PT01M40.00S,2024-01-16T02:16:15.1Z,4,REGULAR,3pt,Jump Shot,[],202696,29.77989487516426,11.76470588235294,1610612741,104,91,2024-01-16T02:16:19Z,6200000,False,191.0,227.0,1,left,MISS N. Vucevic 29' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Right Center,29.71,Missed,,,,,,,,,,,,,,,,,
637,PT01M38.00S,2024-01-16T02:16:17.1Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,104,91,2024-01-16T02:16:19Z,6210000,False,,,0,,D. Wade REBOUND (Off:1 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Right Center,,,636.0,,6.0,5.0,1.0,,,,,,,,,,,,
638,PT01M34.00S,2024-01-16T02:16:24.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612739,104,91,2024-01-16T02:16:39Z,6220000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Mitchell 2 FT),"[201942, 1628378]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Mitchell,1628378.0,,
640,PT01M34.00S,2024-01-16T02:17:05.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,105,91,2024-01-16T02:25:01Z,6240000,False,,,0,,D. Mitchell Free Throw 1 of 2 (33 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,33.0,,,,,,,,,,,
641,PT01M34.00S,2024-01-16T02:17:21.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,91,2024-01-16T02:17:21Z,6250000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,out,[],203897,,,1610612739,105,91,2024-01-16T02:18:39Z,6260000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,out,[],202696,,,1610612739,105,91,2024-01-16T02:18:39Z,6270000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,out,[],201942,,,1610612739,105,91,2024-01-16T02:18:39Z,6280000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,out,[],1627936,,,1610612739,105,91,2024-01-16T02:18:39Z,6290000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,in,[],1628975,,,1610612739,105,91,2024-01-16T02:18:39Z,6300000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,in,[],1631207,,,1610612739,105,91,2024-01-16T02:18:39Z,6310000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,in,[],203083,,,1610612739,105,91,2024-01-16T02:18:39Z,6320000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M34.00S,2024-01-16T02:17:23.7Z,4,REGULAR,substitution,in,[],1630678,,,1610612739,105,91,2024-01-16T02:18:39Z,6330000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M34.00S,2024-01-16T02:17:05.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,106,91,2024-01-16T02:25:01Z,6340000,False,,,0,,D. Mitchell Free Throw 2 of 2 (34 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,34.0,,,,,,,,,,,
651,PT01M23.00S,2024-01-16T02:19:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,7.966491458607096,50.98039215686274,1610612741,106,91,2024-01-16T02:19:21Z,6350000,False,-5.0,22.0,1,left,MISS D. Terry driving Layup,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,
652,PT01M21.00S,2024-01-16T02:19:18.3Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,106,91,2024-01-16T02:19:21Z,6360000,False,,,0,,C. LeVert REBOUND (Off:1 Def:6),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Restricted Area,0-8 Center,,,651.0,,7.0,6.0,1.0,,,,,,,,,,,,
653,PT01M01.00S,2024-01-16T02:19:38.2Z,4,REGULAR,3pt,Jump Shot,[],1629731,72.35545335085413,17.647058823529413,1610612739,109,91,2024-01-16T02:19:43Z,6370000,False,-162.0,207.0,1,right,D. Wade 26' 3PT  (12 PTS) (M. Strus 4 AST),"[1629731, 1629622]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,26.3,Made,,,,,,12.0,M. Strus,1629622.0,4.0,,,,,,,,
655,PT00M55.30S,2024-01-16T02:19:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.046649145860711,50.49019607843137,1610612741,109,91,2024-01-16T02:20:00Z,6390000,False,-2.0,14.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,
657,PT00M54.00S,2024-01-16T02:19:48.1Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,109,91,2024-01-16T02:20:00Z,6410000,False,,,0,,D. Wade REBOUND (Off:1 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Restricted Area,0-8 Center,,,655.0,,7.0,6.0,1.0,,,,,,,,,,,,
658,PT00M32.20S,2024-01-16T02:20:11.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,109,91,2024-01-16T02:20:23Z,6420000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
659,PT00M08.20S,2024-01-16T02:20:49.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,109,91,2024-01-16T02:21:01Z,6430000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2024-01-16T02:21:30.1Z,4,REGULAR,period,end,[],0,,,1610612739,109,91,2024-01-16T02:21:30Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2024-01-16T02:21:32.4Z,4,REGULAR,game,end,[],0,,,0,109,91,2024-01-16T02:21:32Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
