actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
612,PT02M55.00S,2024-02-13T02:17:45.5Z,4,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612755,108,115,2024-02-13T02:17:52Z,5980000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (2 TO),[1627741],1610612755.0,PHI,bad pass,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,1628954.0,,,,,2.0,,,,,,,,,,,
613,PT02M42.00S,2024-02-13T02:18:03.4Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,108,115,2024-02-13T02:18:12Z,5990000,False,,,0,,J. Allen lost ball TURNOVER (3 TO),"[1628386, 1626162]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,3.0,Oubre Jr.,1626162.0,,,,,,,,,
614,PT02M42.00S,2024-02-13T02:18:03.4Z,4,REGULAR,steal,,[],1626162,,,1610612755,108,115,2024-02-13T02:18:05Z,6000000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
616,PT02M30.00S,2024-02-13T02:18:23.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,87.59855453350855,21.07843137254902,1610612755,108,117,2024-02-13T02:18:53Z,6020000,False,-145.0,64.0,1,right,T. Maxey 15' step back Jump Shot (21 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,15.82,Made,,,21.0,,,,,,,,,,,,,,,
617,PT02M15.00S,2024-02-13T02:18:31.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,27.94021024967148,80.14705882352942,1610612739,108,117,2024-02-13T02:18:37Z,6030000,False,-151.0,210.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
618,PT02M10.00S,2024-02-13T02:18:35.6Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612755,108,117,2024-02-13T02:18:35Z,6040000,False,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,617.0,,,8.0,6.0,2.0,,,,,,,,,,,,
619,PT01M58.00S,2024-02-13T02:18:51.2Z,4,REGULAR,foul,personal,[],1629622,,,1610612755,108,117,2024-02-13T02:19:00Z,6050000,False,,,0,,M. Strus personal FOUL (3 PF),"[1629622, 1630178]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,202007.0,,,,,,,,,,3.0,1.0,Maxey,1630178.0,,,
621,PT01M45.00S,2024-02-13T02:19:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.46057818659659,52.20588235294118,1610612755,108,117,2024-02-13T02:19:35Z,6070000,False,11.0,18.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
622,PT01M41.00S,2024-02-13T02:19:20.7Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612739,108,117,2024-02-13T02:19:35Z,6080000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,621.0,,,3.0,2.0,1.0,,,,,,,,,,,,
623,PT01M33.00S,2024-02-13T02:19:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.338370565045992,50.245098039215684,1610612739,110,117,2024-02-13T02:19:33Z,6090000,False,-1.0,-2.0,1,left,J. Allen Layup (21 PTS) (D. Garland 9 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.26,Made,,,21.0,,,,,,,,,,,,,D. Garland,1629636.0,9.0
625,PT01M25.00S,2024-02-13T02:19:41.3Z,4,REGULAR,3pt,Jump Shot,[],1626162,66.70499342969777,61.029411764705884,1610612755,110,120,2024-02-13T02:21:04Z,6110000,False,55.0,260.0,1,right,K. Oubre Jr. 26' 3PT pullup (24 PTS) (K. Martin 1 AST),"[1626162, 1630231]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,26.63,Made,,,24.0,,,,,,,,,,,,,K. Martin,1630231.0,1.0
627,PT01M13.00S,2024-02-13T02:20:04.1Z,4,REGULAR,3pt,Jump Shot,[],1629636,28.203022339027594,22.058823529411764,1610612739,113,120,2024-02-13T02:20:10Z,6130000,False,140.0,213.0,1,left,D. Garland 25' 3PT step back (21 PTS) (M. Strus 4 AST),"[1629636, 1629622]",1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,21.0,,,,,,,,,,,,,M. Strus,1629622.0,4.0
629,PT00M58.80S,2024-02-13T02:20:25.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,113,120,2024-02-13T02:20:25Z,6150000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M57.90S,2024-02-13T02:21:59.3Z,4,REGULAR,substitution,out,[],1629636,,,1610612755,113,120,2024-02-13T02:22:11Z,6180000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M57.90S,2024-02-13T02:21:59.3Z,4,REGULAR,substitution,out,[],1630231,,,1610612755,113,120,2024-02-13T02:22:11Z,6190000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M57.90S,2024-02-13T02:21:59.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612755,113,120,2024-02-13T02:22:11Z,6200000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M57.90S,2024-02-13T02:21:59.3Z,4,REGULAR,substitution,in,[],1626166,,,1610612755,113,120,2024-02-13T02:22:11Z,6210000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M53.80S,2024-02-13T02:22:14.0Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612755,113,120,2024-02-13T02:22:56Z,6220000,False,,,0,,B. Hield bad pass TURNOVER (3 TO),"[1627741, 1628378]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,Mitchell,1628378.0,,,,,,,,,
637,PT00M53.80S,2024-02-13T02:22:14.0Z,4,REGULAR,steal,,[],1628378,,,1610612739,113,120,2024-02-13T02:22:17Z,6230000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
638,PT00M53.40S,2024-02-13T02:22:20.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,11.251642575558476,41.17647058823529,1610612739,115,120,2024-02-13T02:22:45Z,6240000,False,44.0,53.0,1,left,D. Mitchell 6' driving floating bank Jump Shot (30 PTS),[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,30.0,,,,,,,,,,,,,,,
639,PT00M53.40S,2024-02-13T02:22:25.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627741,,,1610612739,115,120,2024-02-13T02:22:33Z,6250000,False,,,0,,B. Hield shooting personal FOUL (6 PF) (Mitchell 1 FT),"[1627741, 1628378]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,,,,202007.0,,,,,,,,,,6.0,0.0,Mitchell,1628378.0,,,
641,PT00M53.40S,2024-02-13T02:22:39.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612739,115,120,2024-02-13T02:22:49Z,6270000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M53.40S,2024-02-13T02:22:39.5Z,4,REGULAR,substitution,in,[],1630231,,,1610612739,115,120,2024-02-13T02:22:49Z,6280000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M53.40S,2024-02-13T02:23:07.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628378,,,1610612739,116,120,2024-02-13T02:23:07Z,6290000,False,,,0,,D. Mitchell Free Throw 1 of 1 (31 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,31.0,,,,,,,,,,,,,,,
645,PT00M32.00S,2024-02-13T02:23:31.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,85.62746386333771,38.48039215686275,1610612755,116,120,2024-02-13T02:23:35Z,6300000,False,-58.0,83.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,10.07,Missed,,,,,,,,,,,,,,,,,,
646,PT00M29.80S,2024-02-13T02:23:33.1Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612755,116,120,2024-02-13T02:23:33Z,6310000,False,,,0,,K. Martin REBOUND (Off:3 Def:5),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,645.0,,,8.0,5.0,3.0,,,,,,,,,,,,
647,PT00M29.40S,2024-02-13T02:23:39.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,116,120,2024-02-13T02:27:33Z,6320000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,202007.0,,,,,,,,,,,,,,,,
648,PT00M29.40S,2024-02-13T02:23:53.8Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,116,120,2024-02-13T02:24:07Z,6330000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M29.40S,2024-02-13T02:23:53.8Z,4,REGULAR,substitution,out,[],1628964,,,1610612739,116,120,2024-02-13T02:24:07Z,6340000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M29.40S,2024-02-13T02:23:53.8Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,116,120,2024-02-13T02:24:07Z,6350000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M29.40S,2024-02-13T02:23:53.8Z,4,REGULAR,substitution,in,[],1641741,,,1610612739,116,120,2024-02-13T02:24:07Z,6360000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M21.50S,2024-02-13T02:24:29.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,29.25427069645204,27.205882352941174,1610612739,116,120,2024-02-13T02:24:34Z,6380000,False,114.0,222.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
654,PT00M19.70S,2024-02-13T02:24:31.0Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612739,116,120,2024-02-13T02:24:31Z,6390000,False,,,0,,M. Strus REBOUND (Off:2 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,653.0,,,4.0,2.0,2.0,,,,,,,,,,,,
655,PT00M17.70S,2024-02-13T02:24:33.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,5.338370565045992,1.9607843137254901,1610612739,116,120,2024-02-13T02:24:37Z,6400000,False,240.0,-2.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
656,PT00M14.80S,2024-02-13T02:24:35.9Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,116,120,2024-02-13T02:24:36Z,6410000,False,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,655.0,,,4.0,2.0,2.0,,,,,,,,,,,,
657,PT00M14.00S,2024-02-13T02:24:39.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,31.09395532194481,65.44117647058823,1610612739,119,120,2024-02-13T02:24:42Z,6420000,False,-77.0,240.0,1,left,D. Mitchell 25' 3PT  (34 PTS) (C. LeVert 6 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.19,Made,,,34.0,,,,,,,,,,,,,C. LeVert,1627747.0,6.0
660,PT00M10.10S,2024-02-13T02:25:31.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612755,119,120,2024-02-13T02:25:38Z,6450000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Council IV 2 FT),"[1628386, 1641741]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1628954.0,,,,,,,,,,2.0,0.0,Council IV,1641741.0,,,
662,PT00M10.10S,2024-02-13T02:26:00.0Z,4,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,119,121,2024-02-13T02:26:00Z,6470000,False,,,0,,R. Council IV Free Throw 1 of 2 (7 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
663,PT00M10.10S,2024-02-13T02:26:01.0Z,4,REGULAR,substitution,out,[],1629636,,,1610612755,119,121,2024-02-13T02:26:18Z,6480000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M10.10S,2024-02-13T02:26:01.0Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,119,121,2024-02-13T02:26:18Z,6490000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M10.10S,2024-02-13T02:26:01.0Z,4,REGULAR,substitution,in,[],1630596,,,1610612755,119,121,2024-02-13T02:26:18Z,6500000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M10.10S,2024-02-13T02:26:01.0Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,119,121,2024-02-13T02:26:18Z,6510000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M10.10S,2024-02-13T02:26:27.1Z,4,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,119,122,2024-02-13T02:26:27Z,6520000,False,,,0,,R. Council IV Free Throw 2 of 2 (8 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
668,PT00M10.10S,2024-02-13T02:26:34.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,119,122,2024-02-13T02:26:34Z,6530000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M10.10S,2024-02-13T02:27:27.2Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,119,122,2024-02-13T02:27:50Z,6540000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M10.10S,2024-02-13T02:27:27.2Z,4,REGULAR,substitution,out,[],1630178,,,1610612739,119,122,2024-02-13T02:27:50Z,6550000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M10.10S,2024-02-13T02:27:27.2Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,119,122,2024-02-13T02:27:50Z,6560000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M10.10S,2024-02-13T02:27:27.2Z,4,REGULAR,substitution,in,[],1626166,,,1610612739,119,122,2024-02-13T02:27:50Z,6570000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M09.00S,2024-02-13T02:28:07.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612739,119,122,2024-02-13T02:28:13Z,6580000,False,,,0,,R. Council IV personal FOUL (1 PF) (Mitchell 2 FT),"[1641741, 1628378]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,202007.0,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,,
675,PT00M09.00S,2024-02-13T02:28:40.9Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,120,122,2024-02-13T02:28:40Z,6600000,False,,,0,,D. Mitchell Free Throw 1 of 2 (35 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,35.0,,,,,,,,,,,,,,,
676,PT00M09.00S,2024-02-13T02:28:42.7Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,120,122,2024-02-13T02:29:01Z,6610000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M09.00S,2024-02-13T02:28:42.7Z,4,REGULAR,substitution,out,[],1641741,,,1610612739,120,122,2024-02-13T02:29:01Z,6620000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M09.00S,2024-02-13T02:28:42.7Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,120,122,2024-02-13T02:29:01Z,6630000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M09.00S,2024-02-13T02:28:42.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612739,120,122,2024-02-13T02:29:01Z,6640000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M09.00S,2024-02-13T02:29:14.7Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,121,122,2024-02-13T02:29:14Z,6650000,False,,,0,,D. Mitchell Free Throw 2 of 2 (36 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,36.0,,,,,,,,,,,,,,,
681,PT00M06.90S,2024-02-13T02:29:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612755,121,122,2024-02-13T02:31:05Z,6660000,False,,,0,,I. Okoro personal FOUL (2 PF) (Maxey 2 FT),"[1630171, 1630178]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,,,,,,,,,,2.0,0.0,Maxey,1630178.0,,,
683,PT00M06.90S,2024-02-13T02:30:00.2Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,121,122,2024-02-13T02:30:00Z,6680000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT00M06.90S,2024-02-13T02:30:00.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,121,122,2024-02-13T02:30:00Z,6690000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,
685,PT00M06.90S,2024-02-13T02:30:02.9Z,4,REGULAR,substitution,out,[],1630171,,,1610612755,121,122,2024-02-13T02:30:17Z,6700000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M06.90S,2024-02-13T02:30:02.9Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,121,122,2024-02-13T02:30:17Z,6710000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M06.90S,2024-02-13T02:30:02.9Z,4,REGULAR,substitution,in,[],1630596,,,1610612755,121,122,2024-02-13T02:30:17Z,6720000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M06.90S,2024-02-13T02:30:02.9Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,121,122,2024-02-13T02:30:17Z,6730000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M06.90S,2024-02-13T02:30:25.3Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,121,123,2024-02-13T02:30:25Z,6740000,False,,,0,,T. Maxey Free Throw 2 of 2 (22 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,22.0,,,,,,,,,,,,,,,
690,PT00M06.90S,2024-02-13T02:30:30.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,121,123,2024-02-13T02:30:30Z,6750000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M06.90S,2024-02-13T02:31:11.5Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,121,123,2024-02-13T02:31:58Z,6760000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M06.90S,2024-02-13T02:31:11.5Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,121,123,2024-02-13T02:31:58Z,6770000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M01.10S,2024-02-13T02:32:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.5722733245729295,50.73529411764706,1610612739,121,123,2024-02-13T02:32:55Z,6780000,False,-4.0,19.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1628378, 1630194]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,Reed,1630194.0,,,,,,,
694,PT00M01.10S,2024-02-13T02:32:15.2Z,4,REGULAR,block,,[],1630194,,,1610612739,121,123,2024-02-13T02:33:30Z,6790000,False,,,0,,P. Reed BLOCK (2 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
695,PT00M01.10S,2024-02-13T02:32:15.2Z,4,REGULAR,rebound,offensive,[],1628378,,,1610612739,121,123,2024-02-13T02:32:23Z,6800000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,693.0,,,4.0,3.0,1.0,,,,,,,,,,,,
696,PT00M00.00S,2024-02-13T02:32:21.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,5.863994743758213,4.411764705882353,1610612739,121,123,2024-02-13T02:32:26Z,6810000,False,228.0,3.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2024-02-13T02:32:24.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,121,123,2024-02-13T02:32:24Z,6820000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,696.0,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2024-02-13T02:32:25.7Z,4,REGULAR,period,end,[],0,,,1610612739,121,123,2024-02-13T02:32:25Z,6830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2024-02-13T02:32:35.9Z,4,REGULAR,game,end,[],0,,,0,121,123,2024-02-13T02:32:36Z,6840000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
