actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
626,PT02M25.00S,2022-10-23T04:28:04.8Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612758,98,105,2022-10-23T04:28:06Z,6120000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,625.0,3.0,3.0,0.0,,,,,,,,,,
627,PT02M22.00S,2022-10-23T04:28:08.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628368,5.995400788436268,55.392156862745104,1610612758,100,105,2022-10-23T04:28:27Z,6130000,-27.0,4.0,1,left,D. Fox driving Layup (31 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.73,Made,31.0,,,,,,,,,,,,,,,,,
628,PT02M22.00S,2022-10-23T04:28:13.5Z,4,REGULAR,violation,defensive goaltending,[],202331,,,1610612758,100,105,2022-10-23T04:28:27Z,6140000,,,0,,P. George defensive goaltending VIOLATION,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,204058.0,,,,
629,PT02M06.00S,2022-10-23T04:28:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,94.03745072273325,51.225490196078425,1610612746,100,107,2022-10-23T04:28:41Z,6150000,6.0,4.0,1,right,P. George driving Layup (38 PTS) (R. Covington 2 AST),"[202331, 203496]",1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,0.7,Made,38.0,R. Covington,203496.0,2.0,,,,,,,,,,,,,,
631,PT02M00.00S,2022-10-23T04:28:40.7Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,100,107,2022-10-23T04:28:49Z,6170000,,,0,,D. Fox bad pass TURNOVER (3 TO),"[1628368, 202704]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,Jackson,202704.0,,,,,
632,PT02M00.00S,2022-10-23T04:28:40.7Z,4,REGULAR,steal,,[],202704,,,1610612746,100,107,2022-10-23T04:28:45Z,6180000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
633,PT01M57.00S,2022-10-23T04:28:45.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",202331,93.9060446780552,50.98039215686274,1610612746,100,109,2022-10-23T04:29:18Z,6190000,5.0,5.0,1,right,P. George running Layup (40 PTS) (N. Powell 4 AST),"[202331, 1626181]",1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,0.69,Made,40.0,N. Powell,1626181.0,4.0,,,,,,,,,,,,,,
634,PT01M57.00S,2022-10-23T04:28:53.1Z,4,REGULAR,violation,defensive goaltending,[],1628989,,,1610612746,100,109,2022-10-23T04:29:18Z,6200000,,,0,,K. Huerter defensive goaltending VIOLATION,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,204058.0,,,,
635,PT01M51.00S,2022-10-23T04:29:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.046649145860711,46.07843137254902,1610612758,100,109,2022-10-23T04:33:20Z,6210000,20.0,14.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
636,PT01M49.00S,2022-10-23T04:29:10.5Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,100,109,2022-10-23T04:29:10Z,6220000,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,635.0,10.0,7.0,3.0,,,,,,,,,,
638,PT01M46.00S,2022-10-23T04:29:13.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,20.45006570302234,90.44117647058823,1610612758,103,109,2022-10-23T04:29:24Z,6230000,-202.0,140.0,1,left,K. Huerter 24' 3PT  (18 PTS) (D. Sabonis 7 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.58,Made,18.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,
640,PT01M27.00S,2022-10-23T04:29:39.6Z,4,REGULAR,turnover,out-of-bounds,[],202331,,,1610612746,103,109,2022-10-23T04:29:54Z,6250000,,,0,,P. George bad pass out-of-bounds TURNOVER (4 TO),[202331],1610612746.0,LAC,bad pass,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,,,101284.0,,,,
641,PT01M18.00S,2022-10-23T04:30:03.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,11.908672798948752,58.82352941176471,1610612758,103,109,2022-10-23T04:30:10Z,6260000,-44.0,59.0,1,left,MISS D. Fox 7' driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
642,PT01M14.00S,2022-10-23T04:30:06.2Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,103,109,2022-10-23T04:30:06Z,6270000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,641.0,2.0,2.0,0.0,,,,,,,,,,
643,PT01M12.00S,2022-10-23T04:30:09.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,92.9862023653088,43.13725490196079,1610612746,103,109,2022-10-23T04:34:48Z,6280000,-34.0,13.0,1,right,MISS N. Powell Layup - blocked,"[1626181, 1631099]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,Murray,1631099.0,,,,,,,,
644,PT01M12.00S,2022-10-23T04:30:09.0Z,4,REGULAR,block,,[],1631099,,,1610612746,103,109,2022-10-23T04:30:17Z,6290000,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
645,PT01M12.00S,2022-10-23T04:30:09.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,103,109,2022-10-23T04:30:22Z,6300000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,643.0,,,,,,,,,,,,,
646,PT01M11.00S,2022-10-23T04:30:20.1Z,4,REGULAR,foul,personal,[],201587,,,1610612758,103,109,2022-10-23T04:31:37Z,6310000,,,0,,N. Batum loose ball personal FOUL (5 PF),"[201587, 203084]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627526.0,5.0,0.0,Barnes,203084.0
648,PT01M09.00S,2022-10-23T04:30:44.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612758,103,109,2022-10-23T04:30:53Z,6330000,,,0,,P. George shooting personal FOUL (2 PF) (Barnes 2 FT),"[202331, 203084]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627526.0,2.0,1.0,Barnes,203084.0
650,PT01M09.00S,2022-10-23T04:31:15.9Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,103,109,2022-10-23T04:31:15Z,6350000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
651,PT01M09.00S,2022-10-23T04:31:15.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,103,109,2022-10-23T04:31:15Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,
652,PT01M09.00S,2022-10-23T04:31:33.0Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,104,109,2022-10-23T04:31:33Z,6370000,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
653,PT01M09.00S,2022-10-23T04:31:40.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,104,109,2022-10-23T04:31:40Z,6380000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M49.50S,2022-10-23T04:33:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.11760840998686,45.34313725490196,1610612746,104,109,2022-10-23T04:35:53Z,6400000,-23.0,12.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
656,PT00M45.30S,2022-10-23T04:33:52.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,104,109,2022-10-23T04:33:52Z,6410000,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,655.0,6.0,6.0,0.0,,,,,,,,,,
657,PT00M41.40S,2022-10-23T04:33:56.9Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628368,8.09789750328515,21.07843137254902,1610612758,106,109,2022-10-23T04:34:04Z,6420000,145.0,24.0,1,left,D. Fox 14' running Jump Shot (33 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,14.65,Made,33.0,,,,,,,,,,,,,,,,,
659,PT00M22.20S,2022-10-23T04:34:28.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,106,109,2022-10-23T04:34:28Z,6440000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M16.50S,2022-10-23T04:36:03.8Z,4,REGULAR,3pt,Jump Shot,[],202331,78.9257555847569,91.66666666666666,1610612746,106,109,2022-10-23T04:36:09Z,6450000,208.0,146.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.41,Missed,,,,,,,,,,,,,,,,,,
661,PT00M14.40S,2022-10-23T04:36:06.0Z,4,REGULAR,rebound,offensive,[],201587,,,1610612746,106,109,2022-10-23T04:36:06Z,6460000,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,660.0,5.0,4.0,1.0,,,,,,,,,,
662,PT00M14.40S,2022-10-23T04:36:08.7Z,4,REGULAR,foul,personal,[],1628989,,,1610612746,106,109,2022-10-23T04:36:25Z,6470000,,,0,,K. Huerter take personal FOUL (3 PF),"[1628989, 202331]",1610612758.0,SAC,take,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,204058.0,3.0,0.0,George,202331.0
664,PT00M14.40S,2022-10-23T04:36:27.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612746,106,109,2022-10-23T04:36:33Z,6490000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M14.40S,2022-10-23T04:36:27.6Z,4,REGULAR,substitution,in,[],1630558,,,1610612746,106,109,2022-10-23T04:36:33Z,6500000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M14.40S,2022-10-23T04:36:39.4Z,4,REGULAR,substitution,out,[],203496,,,1610612746,106,109,2022-10-23T04:36:46Z,6510000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M14.40S,2022-10-23T04:36:39.4Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,106,109,2022-10-23T04:36:46Z,6520000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M12.70S,2022-10-23T04:37:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612746,106,109,2022-10-23T04:37:16Z,6530000,,,0,,K. Huerter personal FOUL (4 PF) (Powell 2 FT),"[1628989, 1626181]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204058.0,4.0,0.0,Powell,1626181.0
671,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,out,[],1630558,,,1610612746,106,109,2022-10-23T04:37:37Z,6560000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,in,[],1627734,,,1610612746,106,109,2022-10-23T04:37:37Z,6570000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,out,[],202704,,,1610612746,106,109,2022-10-23T04:38:02Z,6580000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,106,109,2022-10-23T04:38:02Z,6590000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,106,109,2022-10-23T04:38:17Z,6595000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M12.70S,2022-10-23T04:37:29.4Z,4,REGULAR,substitution,in,[],203496,,,1610612746,106,109,2022-10-23T04:38:17Z,6597500,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M12.70S,2022-10-23T04:37:30.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626181,,,1610612746,106,110,2022-10-23T04:41:15Z,6598125,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
675,PT00M12.70S,2022-10-23T04:37:30.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626181,,,1610612746,106,111,2022-10-23T04:41:15Z,6598437,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
676,PT00M07.60S,2022-10-23T04:38:04.4Z,4,REGULAR,3pt,Jump Shot,[],1631099,5.387647831800263,2.9641544117647056,1610612758,106,111,2022-10-23T04:42:46Z,6598750,235.0,-2.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
677,PT00M06.20S,2022-10-23T04:38:05.8Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,106,111,2022-10-23T04:40:18Z,6599375,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,676.0,7.0,6.0,1.0,,,,,,,,,,
684,PT00M04.60S,2022-10-23T04:38:07.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203084,12.13863337713535,49.26470588235294,1610612758,106,111,2022-10-23T04:45:57Z,6614687,4.0,62.0,1,left,MISS H. Barnes 6' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
685,PT00M03.60S,2022-10-23T04:38:08.6Z,4,REGULAR,rebound,offensive,[],1628368,,,1610612758,106,111,2022-10-23T04:45:40Z,6622343,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,684.0,5.0,4.0,1.0,,,,,,,,,,
678,PT00M00.00S,2022-10-23T04:38:10.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,26.10052562417871,18.38235294117647,1610612758,109,111,2022-10-23T04:45:40Z,6630000,158.0,193.0,1,left,D. Fox 24' 3PT  (36 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.93,Made,36.0,,,,,,,,,,,,,,,,,
681,PT00M00.00S,2022-10-23T04:40:42.5Z,4,REGULAR,period,end,[],0,,,1610612746,109,111,2022-10-23T04:40:42Z,6640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2022-10-23T04:45:37.3Z,4,REGULAR,game,end,[],0,,,0,109,111,2022-10-23T04:45:37Z,6650000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
