actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
619,PT01M35.00S,2022-03-22T03:03:52.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,104,103,2022-03-22T03:03:52Z,6140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M25.00S,2022-03-22T03:04:12.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,31.61957950065703,35.294117647058826,1610612742,104,103,2022-03-22T03:04:17Z,6150000,74.0,245.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
621,PT01M24.00S,2022-03-22T03:04:14.4Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,104,103,2022-03-22T03:04:14Z,6160000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,620.0,7.0,5.0,2.0,,,,,,,,
622,PT01M14.00S,2022-03-22T03:04:23.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,10.068988173455978,2.696078431372549,1610612742,107,103,2022-03-22T03:04:30Z,6170000,237.0,42.0,1,left,D. Finney-Smith 24' 3PT  (15 PTS) (L. Doncic 10 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.02,Made,15.0,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,,
624,PT01M14.00S,2022-03-22T03:04:32.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,107,103,2022-03-22T03:04:32Z,6190000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M14.00S,2022-03-22T03:05:45.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612750,107,103,2022-03-22T03:06:19Z,6200000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M14.00S,2022-03-22T03:05:45.5Z,4,REGULAR,substitution,in,[],1628467,,,1610612750,107,103,2022-03-22T03:06:19Z,6210000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M00.00S,2022-03-22T03:06:38.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,92.46057818659659,50.245098039215684,1610612750,107,105,2022-03-22T03:06:43Z,6220000,1.0,18.0,1,right,K. Towns driving DUNK (22 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.84,Made,22.0,,,,,,,,,,,,,,,,,,
628,PT00M40.60S,2022-03-22T03:06:59.3Z,4,REGULAR,3pt,Jump Shot,[],203493,8.360709592641262,4.166666666666666,1610612742,110,105,2022-03-22T03:07:03Z,6230000,229.0,26.0,1,left,R. Bullock 3PT  (18 PTS) (S. Dinwiddie 3 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.07,Made,18.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
630,PT00M34.30S,2022-03-22T03:07:13.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612750,110,105,2022-03-22T03:07:20Z,6250000,,,0,,S. Dinwiddie personal FOUL (2 PF) (Russell 2 FT),"[203915, 1626156]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Russell,1626156.0,
632,PT00M34.30S,2022-03-22T03:07:35.0Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,110,106,2022-03-22T03:07:35Z,6270000,,,0,,D. Russell Free Throw 1 of 2 (17 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
633,PT00M34.30S,2022-03-22T03:07:47.7Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,110,107,2022-03-22T03:07:47Z,6280000,,,0,,D. Russell Free Throw 2 of 2 (18 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
634,PT00M14.80S,2022-03-22T03:08:19.3Z,4,REGULAR,3pt,Jump Shot,[],1629029,55.66688567674113,37.5,1610612742,110,107,2022-03-22T03:09:22Z,6290000,62.0,471.0,1,left,MISS L. Doncic 47' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,47.49,Missed,,,,,,,,,,,,,,,,,,,
635,PT00M10.30S,2022-03-22T03:08:23.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,110,107,2022-03-22T03:09:22Z,6300000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,634.0,,,,,,,,,,,
636,PT00M10.30S,2022-03-22T03:08:23.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,110,107,2022-03-22T03:09:05Z,6310000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,
637,PT00M10.30S,2022-03-22T03:08:39.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,110,107,2022-03-22T03:08:39Z,6320000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M06.50S,2022-03-22T03:10:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612750,110,107,2022-03-22T03:11:13Z,6330000,,,0,,R. Bullock take personal FOUL (3 PF) (Beverley 2 FT),"[203493, 201976]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Beverley,201976.0,
640,PT00M06.50S,2022-03-22T03:11:16.3Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612750,110,107,2022-03-22T03:11:16Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M06.50S,2022-03-22T03:11:42.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612750,110,107,2022-03-22T03:11:42Z,6360000,,,0,,MISS P. Beverley Free Throw 1 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
642,PT00M06.50S,2022-03-22T03:11:42.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,110,107,2022-03-22T03:11:42Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,641.0,,,,,,,,,,,
643,PT00M06.50S,2022-03-22T03:11:42.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612750,110,107,2022-03-22T03:12:03Z,6380000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
644,PT00M05.40S,2022-03-22T03:11:43.7Z,4,REGULAR,rebound,offensive,[],201976,,,1610612750,110,107,2022-03-22T03:12:03Z,6390000,,,0,,P. Beverley REBOUND (Off:5 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,643.0,7.0,2.0,5.0,,,,,,,,
649,PT00M05.40S,2022-03-22T03:12:04.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,92.32917214191852,48.77450980392157,1610612750,110,107,2022-03-22T03:17:34Z,6405000,-6.0,20.0,1,right,MISS P. Beverley Layup,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
650,PT00M05.40S,2022-03-22T03:12:04.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,110,107,2022-03-22T03:17:34Z,6412500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,649.0,,,,,,,,,,,
647,PT00M05.40S,2022-03-22T03:12:26.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,110,107,2022-03-22T03:17:14Z,6420000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M05.40S,2022-03-22T03:12:37.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612750,110,107,2022-03-22T03:18:16Z,6430000,,,0,,,[],1610612742.0,DAL,overturned,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,No Foul on L. Doncic
651,PT00M02.50S,2022-03-22T03:17:08.5Z,4,REGULAR,jumpball,recovered,[],201976,,,1610612750,110,107,2022-03-22T03:17:08Z,6440000,,,0,,Jump Ball K. Towns vs. M. Kleber: Tip to P. Beverley,"[201976, 1626157, 1628467]",1610612750.0,MIN,challenge,P. Beverley,201976.0,Beverley,P. Beverley,Towns,1626157.0,Kleber,1628467.0,,,,,,,,,,,,,,,,,,,,,
654,PT00M02.50S,2022-03-22T03:17:11.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612750,110,107,2022-03-22T03:17:19Z,6470000,,,0,,L. Doncic take personal FOUL (4 PF) (Beverley 2 FT),"[1629029, 201976]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1626300.0,4.0,0.0,Beverley,201976.0,
656,PT00M02.50S,2022-03-22T03:17:31.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,110,107,2022-03-22T03:18:04Z,6490000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,
657,PT00M02.50S,2022-03-22T03:17:51.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",201976,,,1610612750,110,108,2022-03-22T03:17:51Z,6500000,,,0,,P. Beverley Free Throw 1 of 2 (8 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
658,PT00M02.50S,2022-03-22T03:17:51.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",201976,,,1610612750,110,108,2022-03-22T03:18:15Z,6510000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M02.50S,2022-03-22T03:17:51.0Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,110,108,2022-03-22T03:18:15Z,6520000,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,658.0,8.0,6.0,2.0,,,,,,,,
662,PT00M00.50S,2022-03-22T03:18:05.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,1.7904073587385019,86.27450980392157,1610612750,110,108,2022-03-22T03:20:52Z,6525000,181.0,871.0,1,right,MISS K. Towns 88' fadeaway 3PT,[1626157],1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,88.94,Missed,,,,,,,,,,,,,,,,,,,
663,PT00M00.50S,2022-03-22T03:18:05.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,110,108,2022-03-22T03:20:52Z,6527500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,662.0,,,,,,,,,,,
660,PT00M00.00S,2022-03-22T03:18:19.8Z,4,REGULAR,period,end,[],0,,,1610612750,110,108,2022-03-22T03:18:19Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2022-03-22T03:18:36.2Z,4,REGULAR,game,end,[],0,,,0,110,108,2022-03-22T03:18:36Z,6540000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
