actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
645,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,in,[],1629730,,,1610612743,95,80,2022-01-04T03:46:41Z,6340000,,,0,,SUB in: R. Tucker,[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,in,[],1630637,,,1610612743,95,80,2022-01-04T03:46:41Z,6350000,,,0,,SUB in: C. Jones,[1630637],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M12.00S,2022-01-04T03:46:22.3Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,95,80,2022-01-04T03:46:41Z,6360000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M53.00S,2022-01-04T03:47:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630637,92.46057818659659,52.69607843137255,1610612743,95,82,2022-01-04T03:47:39Z,6370000,13.0,18.0,1,right,C. Jones driving Layup (2 PTS),[1630637],1610612743.0,DEN,driving,,,Jones,C. Jones,,,,,2.28,Made,,,,,,,,,,,2.0,,,,,,,,
649,PT01M39.00S,2022-01-04T03:47:49.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,31.225361366622867,20.588235294117645,1610612742,98,82,2022-01-04T03:47:55Z,6380000,147.0,241.0,1,left,L. Doncic 28' 3PT step back (21 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.23,Made,,,,,,,,,,,21.0,,,,,,,,
650,PT01M36.00S,2022-01-04T03:47:58.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612743,98,82,2022-01-04T03:48:11Z,6390000,,,0,,L. Doncic take personal FOUL (5 PF) (Tucker 2 FT),"[1629029, 1629730]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,,,,,,,1627541.0,5.0,0.0,Tucker,1629730.0,,,,,,,,,,
652,PT01M36.00S,2022-01-04T03:48:26.5Z,4,REGULAR,freethrow,1 of 2,[],1629730,,,1610612743,98,82,2022-01-04T03:48:26Z,6410000,,,0,,MISS R. Tucker Free Throw 1 of 2,[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,Missed,,,,,,,,,,,,,,,,,,,
653,PT01M36.00S,2022-01-04T03:48:26.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,98,82,2022-01-04T03:48:26Z,6420000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,
654,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,out,[],203939,,,1610612743,98,82,2022-01-04T03:48:47Z,6430000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612743,98,82,2022-01-04T03:48:47Z,6440000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,out,[],1628973,,,1610612743,98,82,2022-01-04T03:48:47Z,6450000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,out,[],203493,,,1610612743,98,82,2022-01-04T03:48:47Z,6460000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,out,[],1629029,,,1610612743,98,82,2022-01-04T03:48:47Z,6470000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,in,[],1629033,,,1610612743,98,82,2022-01-04T03:48:47Z,6480000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,in,[],1630182,,,1610612743,98,82,2022-01-04T03:48:47Z,6490000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,in,[],1628373,,,1610612743,98,82,2022-01-04T03:48:47Z,6500000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,in,[],1627737,,,1610612743,98,82,2022-01-04T03:48:47Z,6510000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M36.00S,2022-01-04T03:48:27.3Z,4,REGULAR,substitution,in,[],1628425,,,1610612743,98,82,2022-01-04T03:48:47Z,6520000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M36.00S,2022-01-04T03:48:50.4Z,4,REGULAR,freethrow,2 of 2,[],1629730,,,1610612743,98,83,2022-01-04T03:48:50Z,6530000,,,0,,R. Tucker Free Throw 2 of 2 (1 PTS),[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
665,PT01M20.00S,2022-01-04T03:49:09.3Z,4,REGULAR,2pt,Jump Shot,[],1630182,17.16491458607096,29.411764705882355,1610612742,100,83,2022-01-04T03:49:13Z,6540000,103.0,109.0,1,left,J. Green 14' pullup Jump Shot (6 PTS) (F. Ntilikina 1 AST),"[1630182, 1628373]",1610612742.0,DAL,pullup,,,Green,J. Green,,,,,14.98,Made,,,,,,,,,,,6.0,F. Ntilikina,1628373.0,1.0,,,,,
667,PT01M09.00S,2022-01-04T03:49:26.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612743,100,83,2022-01-04T03:49:38Z,6560000,,,0,,J. Green personal FOUL (3 PF) (Cornelie 2 FT),"[1630182, 1627822]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,2530.0,3.0,0.0,Cornelie,1627822.0,,,,,,,,,,
669,PT01M09.00S,2022-01-04T03:49:48.9Z,4,REGULAR,freethrow,1 of 2,[],1627822,,,1610612743,100,84,2022-01-04T03:49:48Z,6580000,,,0,,P. Cornelie Free Throw 1 of 2 (1 PTS),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
670,PT01M09.00S,2022-01-04T03:50:06.2Z,4,REGULAR,freethrow,2 of 2,[],1627822,,,1610612743,100,85,2022-01-04T03:50:06Z,6590000,,,0,,P. Cornelie Free Throw 2 of 2 (2 PTS),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
671,PT00M54.40S,2022-01-04T03:50:22.8Z,4,REGULAR,turnover,bad pass,[],1630182,,,1610612742,100,85,2022-01-04T03:50:28Z,6600000,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630182, 1629730]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,2.0,,,,,,,Tucker,1629730.0,
672,PT00M54.40S,2022-01-04T03:50:22.8Z,4,REGULAR,steal,,[],1629730,,,1610612743,100,85,2022-01-04T03:50:24Z,6610000,,,0,,R. Tucker STEAL (1 STL),[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M50.10S,2022-01-04T03:50:27.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629626,93.24901445466492,54.166666666666664,1610612743,100,87,2022-01-04T03:50:32Z,6620000,21.0,11.0,1,right,B. Bol alley-oop DUNK (5 PTS) (R. Tucker 1 AST),"[1629626, 1629730]",1610612743.0,DEN,alley-oop,,,Bol,B. Bol,,,,,2.35,Made,,,,,,,,,,,5.0,R. Tucker,1629730.0,1.0,,,,,
675,PT00M41.90S,2022-01-04T03:50:38.8Z,4,REGULAR,3pt,Jump Shot,[],1628425,30.436925098554536,20.098039215686274,1610612742,103,87,2022-01-04T03:50:43Z,6640000,150.0,234.0,1,left,S. Brown 27' 3PT pullup (5 PTS),[1628425],1610612742.0,DAL,pullup,,,Brown,S. Brown,,,,,27.73,Made,,,,,,,,,,,5.0,,,,,,,,
676,PT00M30.10S,2022-01-04T03:50:55.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628425,,,1610612743,103,87,2022-01-04T03:51:17Z,6650000,,,0,,S. Brown shooting personal FOUL (1 PF) (Tucker 2 FT),"[1628425, 1629730]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,1627541.0,1.0,0.0,Tucker,1629730.0,,,,,,,,,,
678,PT00M30.10S,2022-01-04T03:51:18.5Z,4,REGULAR,freethrow,1 of 2,[],1629730,,,1610612743,103,88,2022-01-04T03:51:18Z,6670000,,,0,,R. Tucker Free Throw 1 of 2 (2 PTS),[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
679,PT00M30.10S,2022-01-04T03:51:31.1Z,4,REGULAR,freethrow,2 of 2,[],1629730,,,1610612743,103,89,2022-01-04T03:51:31Z,6680000,,,0,,R. Tucker Free Throw 2 of 2 (3 PTS),[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
680,PT00M13.80S,2022-01-04T03:51:49.4Z,4,REGULAR,3pt,Jump Shot,[],1629033,18.2161629434954,94.11764705882352,1610612742,103,89,2022-01-04T03:51:55Z,6690000,-221.0,119.0,1,left,MISS T. Pinson 25' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
681,PT00M10.20S,2022-01-04T03:51:52.9Z,4,REGULAR,rebound,defensive,[],1627822,,,1610612743,103,89,2022-01-04T03:51:52Z,6700000,,,0,,P. Cornelie REBOUND (Off:0 Def:1),[1627822],1610612743.0,DEN,,,,Cornelie,P. Cornelie,,,,,,,680.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
682,PT00M00.00S,2022-01-04T03:52:04.8Z,4,REGULAR,period,end,[],0,,,1610612743,103,89,2022-01-04T03:52:04Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2022-01-04T03:52:07.3Z,4,REGULAR,game,end,[],0,,,0,103,89,2022-01-04T03:52:07Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
