actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
618,PT03M50.00S,2022-01-06T02:51:12.0Z,4,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612744,89,77,2022-01-06T02:51:20Z,6160000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1628973, 203952]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Wiggins,203952.0
620,PT03M50.00S,2022-01-06T02:51:36.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203952,,,1610612744,89,77,2022-01-06T02:51:36Z,6180000,,,0,,MISS A. Wiggins Free Throw 1 of 1,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Missed,,,,,,,,,,,,,,,
621,PT03M47.00S,2022-01-06T02:51:38.2Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,89,77,2022-01-06T02:51:38Z,6190000,,,0,,G. Payton II REBOUND (Off:2 Def:9),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,620.0,11.0,9.0,2.0,,,,,,,,,,,
622,PT03M43.00S,2022-01-06T02:51:42.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203952,78.66294349540078,9.803921568627452,1610612744,89,80,2022-01-06T02:51:52Z,6200000,-201.0,148.0,1,right,A. Wiggins 24' 3PT  (17 PTS) (J. Poole 3 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,24.97,Made,,,,,17.0,J. Poole,1629673.0,3.0,,,,,,,
624,PT03M22.00S,2022-01-06T02:52:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.783837056504599,51.71568627450981,1610612742,89,80,2022-01-06T02:52:07Z,6220000,-9.0,11.0,1,left,MISS D. Finney-Smith cutting Layup,[1627827],1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.42,Missed,,,,,,,,,,,,,,,
625,PT03M21.00S,2022-01-06T02:52:03.8Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612742,89,80,2022-01-06T02:52:07Z,6230000,,,0,,D. Finney-Smith REBOUND (Off:3 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,624.0,9.0,6.0,3.0,,,,,,,,,,,
626,PT03M10.00S,2022-01-06T02:52:16.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,33.722076215505915,59.068627450980394,1610612742,89,80,2022-01-06T02:52:20Z,6240000,-45.0,264.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,26.84,Missed,,,,,,,,,,,,,,,
627,PT03M08.00S,2022-01-06T02:52:18.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,89,80,2022-01-06T02:52:20Z,6250000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,
628,PT03M08.00S,2022-01-06T02:52:20.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,89,80,2022-01-06T02:52:20Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M59.00S,2022-01-06T02:52:36.4Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,89,80,2022-01-06T02:52:41Z,6270000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (4 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,4.0,,,,,,,,,,,,,1628171.0,,,,,,
630,PT02M47.00S,2022-01-06T02:53:03.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,89,80,2022-01-06T02:53:03Z,6280000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M37.00S,2022-01-06T02:54:41.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,23.209592641261498,73.52941176470588,1610612742,89,80,2022-01-06T02:54:45Z,6290000,-118.0,166.0,1,left,MISS J. Brunson 20' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,20.32,Missed,,,,,,,,,,,,,,,
632,PT02M33.00S,2022-01-06T02:54:45.4Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,89,80,2022-01-06T02:54:45Z,6300000,,,0,,S. Curry REBOUND (Off:0 Def:9),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,631.0,9.0,9.0,0.0,,,,,,,,,,,
633,PT02M24.00S,2022-01-06T02:54:53.7Z,4,REGULAR,3pt,Jump Shot,[],1629673,70.12155059132719,74.75490196078431,1610612744,89,80,2022-01-06T02:54:58Z,6310000,124.0,228.0,1,right,MISS J. Poole 25' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,25.98,Missed,,,,,,,,,,,,,,,
634,PT02M22.00S,2022-01-06T02:54:55.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,89,80,2022-01-06T02:54:58Z,6320000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,633.0,7.0,7.0,0.0,,,,,,,,,,,
635,PT02M05.00S,2022-01-06T02:55:17.7Z,4,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,89,80,2022-01-06T02:55:24Z,6330000,,,0,,L. Doncic step out-of-bounds TURNOVER (6 TO),[1629029],1610612742.0,DAL,step,,,Doncic,L. Doncic,,,,,6.0,,,,,,,,,,,,,1830.0,,,,,,
636,PT01M56.00S,2022-01-06T02:55:37.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,70.64717477003943,79.16666666666666,1610612744,89,80,2022-01-06T02:55:41Z,6340000,146.0,223.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,26.68,Missed,,,,,,,,,,,,,,,
637,PT01M54.00S,2022-01-06T02:55:39.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,89,80,2022-01-06T02:55:41Z,6350000,,,0,,M. Kleber REBOUND (Off:1 Def:9),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,636.0,10.0,9.0,1.0,,,,,,,,,,,
638,PT01M49.00S,2022-01-06T02:55:47.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612742,89,80,2022-01-06T02:55:56Z,6360000,,,0,,S. Curry shooting personal FOUL (2 PF) (Brunson 2 FT),"[201939, 1628973]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,1628171.0,,,2.0,0.0,Brunson,1628973.0
640,PT01M49.00S,2022-01-06T02:56:26.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612742,90,80,2022-01-06T02:56:26Z,6380000,,,0,,J. Brunson Free Throw 1 of 2 (12 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
641,PT01M49.00S,2022-01-06T02:56:26.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,90,80,2022-01-06T02:56:32Z,6390000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M49.00S,2022-01-06T02:56:26.8Z,4,REGULAR,substitution,in,[],203501,,,1610612742,90,80,2022-01-06T02:56:32Z,6400000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M49.00S,2022-01-06T02:56:47.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612742,91,80,2022-01-06T02:56:47Z,6410000,,,0,,J. Brunson Free Throw 2 of 2 (13 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
644,PT01M42.00S,2022-01-06T02:56:56.9Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,91,80,2022-01-06T02:57:01Z,6420000,,,0,,S. Curry bad pass TURNOVER (5 TO),"[201939, 203501]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,5.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,,
645,PT01M42.00S,2022-01-06T02:56:56.9Z,4,REGULAR,steal,,[],203501,,,1610612742,91,80,2022-01-06T02:56:58Z,6430000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M33.00S,2022-01-06T02:57:08.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,5.863994743758213,46.32352941176471,1610612742,93,80,2022-01-06T02:57:14Z,6440000,18.0,3.0,1,left,J. Brunson driving Layup (15 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,1.86,Made,,,,,15.0,,,,,,,,,,
647,PT01M33.00S,2022-01-06T02:57:12.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,93,80,2022-01-06T02:57:12Z,6450000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],1629029,,,1610612744,93,80,2022-01-06T02:58:50Z,6460000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,93,80,2022-01-06T02:58:50Z,6470000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,93,80,2022-01-06T02:58:50Z,6480000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],203952,,,1610612744,93,80,2022-01-06T02:58:50Z,6490000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],203110,,,1610612744,93,80,2022-01-06T02:58:50Z,6500000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,out,[],201939,,,1610612744,93,80,2022-01-06T02:58:50Z,6510000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612744,93,80,2022-01-06T02:58:50Z,6520000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1629308,,,1610612744,93,80,2022-01-06T02:58:50Z,6530000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1629683,,,1610612744,93,80,2022-01-06T02:58:50Z,6540000,,,0,,SUB in: Q. Weatherspoon,[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,93,80,2022-01-06T02:58:50Z,6550000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1630541,,,1610612744,93,80,2022-01-06T02:58:50Z,6560000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M33.00S,2022-01-06T02:57:39.4Z,4,REGULAR,substitution,in,[],1629185,,,1610612744,93,80,2022-01-06T02:58:50Z,6570000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M19.00S,2022-01-06T02:59:12.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,93,80,2022-01-06T02:59:12Z,6580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612744,93,80,2022-01-06T02:59:29Z,6590000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,out,[],203501,,,1610612744,93,80,2022-01-06T02:59:29Z,6600000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612744,93,80,2022-01-06T02:59:29Z,6610000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,out,[],203493,,,1610612744,93,80,2022-01-06T02:59:29Z,6620000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,out,[],1628467,,,1610612744,93,80,2022-01-06T02:59:29Z,6630000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,in,[],1628425,,,1610612744,93,80,2022-01-06T02:59:29Z,6640000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,in,[],1629033,,,1610612744,93,80,2022-01-06T02:59:29Z,6650000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,in,[],1628373,,,1610612744,93,80,2022-01-06T02:59:29Z,6660000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,in,[],1630182,,,1610612744,93,80,2022-01-06T02:59:29Z,6670000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M19.00S,2022-01-06T02:59:13.5Z,4,REGULAR,substitution,in,[],1627737,,,1610612744,93,80,2022-01-06T02:59:29Z,6680000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M08.00S,2022-01-06T02:59:48.5Z,4,REGULAR,2pt,Jump Shot,[],1630228,86.94152431011827,29.901960784313726,1610612744,93,80,2022-01-06T03:01:17Z,6690000,-100.0,70.0,1,right,MISS J. Kuminga 12' bank Shot,[1630228],1610612744.0,GSW,bank,,,Kuminga,J. Kuminga,,,,,,,,12.26,Missed,,,,,,,,,,,,,,,
672,PT01M04.00S,2022-01-06T02:59:51.4Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,93,80,2022-01-06T02:59:51Z,6700000,,,0,,S. Brown REBOUND (Off:0 Def:4),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,671.0,4.0,4.0,0.0,,,,,,,,,,,
673,PT00M44.50S,2022-01-06T03:00:12.2Z,4,REGULAR,3pt,Jump Shot,[],1628373,17.559132720105126,6.127450980392156,1610612742,96,80,2022-01-06T03:00:17Z,6710000,219.0,113.0,1,left,F. Ntilikina 24' 3PT  (3 PTS) (T. Pinson 1 AST),"[1628373, 1629033]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,24.66,Made,,,,,3.0,T. Pinson,1629033.0,1.0,,,,,,,
675,PT00M30.70S,2022-01-06T03:00:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629683,92.85479632063075,49.754901960784316,1610612744,96,82,2022-01-06T03:00:35Z,6730000,-1.0,15.0,1,right,Q. Weatherspoon driving Layup (2 PTS),[1629683],1610612744.0,GSW,driving,,,Weatherspoon,Q. Weatherspoon,,,,,,,,1.47,Made,,,,,2.0,,,,,,,,,,
677,PT00M08.80S,2022-01-06T03:00:53.6Z,4,REGULAR,3pt,Jump Shot,[],1627737,31.750985545335087,33.33333333333333,1610612742,99,82,2022-01-06T03:00:58Z,6750000,83.0,246.0,1,left,M. Chriss 25' 3PT  (3 PTS) (S. Brown 1 AST),"[1627737, 1628425]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,25.97,Made,,,,,3.0,S. Brown,1628425.0,1.0,,,,,,,
679,PT00M00.00S,2022-01-06T03:01:10.6Z,4,REGULAR,period,end,[],0,,,1610612744,99,82,2022-01-06T03:01:10Z,6770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2022-01-06T03:01:18.7Z,4,REGULAR,game,end,[],0,,,0,99,82,2022-01-06T03:01:18Z,6780000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
