actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
640,PT03M32.00S,2022-01-24T01:26:34.0Z,4,REGULAR,3pt,Jump Shot,[],1629216,63.9454664914586,37.99019607843137,1610612748,104,93,2022-01-24T01:26:39Z,6350000,-60.0,286.0,1,right,MISS G. Vincent 29' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
641,PT03M27.00S,2022-01-24T01:26:39.0Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,104,93,2022-01-24T01:26:39Z,6360000,,,0,,R. Westbrook REBOUND (Off:2 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,640.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
642,PT03M23.00S,2022-01-24T01:26:42.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2546,29.6484888304862,72.79411764705883,1610612747,104,96,2022-01-24T01:33:16Z,6370000,-114.0,226.0,1,left,C. Anthony 25' 3PT running (11 PTS) (R. Westbrook 9 AST),"[2546, 201566]",1610612747.0,LAL,running,,,Anthony,C. Anthony,,,,,25.33,Made,,,,,,,11.0,R. Westbrook,201566.0,9.0,,,,,,,,,
644,PT03M11.00S,2022-01-24T01:26:58.2Z,4,REGULAR,foul,personal,[],2544,,,1610612748,104,96,2022-01-24T01:27:21Z,6390000,,,0,,L. James personal FOUL (4 PF),"[2544, 200782]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,1627963.0,,,,,,,,4.0,0.0,Tucker,200782.0,,,
646,PT03M11.00S,2022-01-24T01:27:13.1Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,104,96,2022-01-24T01:27:20Z,6410000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M11.00S,2022-01-24T01:27:13.1Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,104,96,2022-01-24T01:27:20Z,6420000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M59.00S,2022-01-24T01:27:41.1Z,4,REGULAR,2pt,Jump Shot,[],202710,85.9395532194481,74.75873161764706,1610612748,104,96,2022-01-24T01:34:19Z,6430000,124.0,80.0,1,right,MISS J. Butler 14' step back Shot,[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,,
649,PT02M58.00S,2022-01-24T01:27:42.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,104,96,2022-01-24T01:28:11Z,6440000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,,
650,PT02M57.00S,2022-01-24T01:27:51.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612747,104,96,2022-01-24T01:34:57Z,6450000,,,0,,P. Tucker loose ball personal FOUL (3 PF) (Westbrook 2 FT),"[200782, 201566]",1610612748.0,MIA,loose ball,,,Tucker,P. Tucker,,,,,,,,,,,203592.0,,,,,,,,3.0,0.0,Westbrook,201566.0,,,
652,PT02M57.00S,2022-01-24T01:28:15.5Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,104,97,2022-01-24T01:28:15Z,6470000,,,0,,R. Westbrook Free Throw 1 of 2 (21 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,21.0,,,,,,,,,,,,
653,PT02M57.00S,2022-01-24T01:28:33.3Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,104,98,2022-01-24T01:28:33Z,6480000,,,0,,R. Westbrook Free Throw 2 of 2 (22 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
654,PT02M51.00S,2022-01-24T01:28:52.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612748,104,98,2022-01-24T01:29:01Z,6490000,,,0,,C. Anthony personal FOUL (3 PF) (Robinson 2 FT),"[2546, 1629130]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,202058.0,,,,,,,,3.0,1.0,Robinson,1629130.0,,,
656,PT02M51.00S,2022-01-24T01:29:19.9Z,4,REGULAR,freethrow,1 of 2,[],1629130,,,1610612748,105,98,2022-01-24T01:29:38Z,6510000,,,0,,D. Robinson Free Throw 1 of 2 (22 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Made,,,,,,,22.0,,,,,,,,,,,,
657,PT02M51.00S,2022-01-24T01:29:19.9Z,4,REGULAR,freethrow,2 of 2,[],1629130,,,1610612748,105,98,2022-01-24T01:29:38Z,6520000,,,0,,MISS D. Robinson Free Throw 2 of 2,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
658,PT02M49.00S,2022-01-24T01:29:21.9Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,105,98,2022-01-24T01:29:38Z,6530000,,,0,,R. Westbrook REBOUND (Off:2 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,657.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
659,PT02M34.00S,2022-01-24T01:29:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.652431011826544,50.245098039215684,1610612747,105,100,2022-01-24T01:29:57Z,6540000,-1.0,10.0,1,left,R. Westbrook driving finger roll Layup (24 PTS) (L. James 4 AST),"[201566, 2544]",1610612747.0,LAL,driving finger roll,,,Westbrook,R. Westbrook,,,,,1.01,Made,,,,,,,24.0,L. James,2544.0,4.0,,,,,,,,,
661,PT02M20.00S,2022-01-24T01:30:05.3Z,4,REGULAR,3pt,Jump Shot,[],1629130,67.09921156373193,63.970588235294116,1610612748,108,100,2022-01-24T01:30:13Z,6560000,70.0,257.0,1,right,D. Robinson 26' 3PT pullup (25 PTS) (B. Adebayo 4 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,26.61,Made,,,,,,,25.0,B. Adebayo,1628389.0,4.0,,,,,,,,,
663,PT02M09.00S,2022-01-24T01:30:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.995400788436268,55.88235294117647,1610612747,108,102,2022-01-24T01:36:38Z,6580000,-29.0,4.0,1,left,L. James cutting Layup (28 PTS) (A. Bradley 1 AST),"[2544, 202340]",1610612747.0,LAL,cutting,,,James,L. James,,,,,2.97,Made,,,,,,,28.0,A. Bradley,202340.0,1.0,,,,,,,,,
665,PT02M09.00S,2022-01-24T01:30:23.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629216,,,1610612747,108,102,2022-01-24T01:30:27Z,6600000,,,0,,G. Vincent shooting personal FOUL (5 PF) (James 1 FT),"[1629216, 2544]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,1627963.0,,,,,,,,5.0,1.0,James,2544.0,,,
667,PT02M09.00S,2022-01-24T01:30:46.4Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,108,103,2022-01-24T01:30:46Z,6620000,,,0,,L. James Free Throw 1 of 1 (29 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,29.0,,,,,,,,,,,,
668,PT01M48.00S,2022-01-24T01:31:11.6Z,4,REGULAR,3pt,Jump Shot,[],200782,92.85479632063075,96.56862745098039,1610612748,111,103,2022-01-24T01:31:17Z,6630000,233.0,15.0,1,right,P. Tucker 3PT  (8 PTS) (B. Adebayo 5 AST),"[200782, 1628389]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.33,Made,,,,,,,8.0,B. Adebayo,1628389.0,5.0,,,,,,,,,
670,PT01M40.00S,2022-01-24T01:31:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612747,111,103,2022-01-24T01:33:40Z,6650000,,,0,,G. Vincent shooting personal FOUL (6 PF) (James 2 FT),"[1629216, 2544]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,202058.0,,,,,,,,6.0,1.0,James,2544.0,,,
673,PT01M40.00S,2022-01-24T01:31:41.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612747,111,103,2022-01-24T01:33:44Z,6680000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M40.00S,2022-01-24T01:31:46.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612747,111,103,2022-01-24T01:33:40Z,6690000,,,0,,,[],1610612747.0,LAL,overturned,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,Corrected to Shooting Foul on G. Vincent,,
677,PT01M40.00S,2022-01-24T01:33:50.2Z,4,REGULAR,substitution,out,[],1629216,,,1610612747,111,103,2022-01-24T01:34:09Z,6720000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT01M40.00S,2022-01-24T01:33:50.2Z,4,REGULAR,substitution,in,[],1629622,,,1610612747,111,103,2022-01-24T01:34:09Z,6730000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT01M40.00S,2022-01-24T01:34:18.5Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,111,104,2022-01-24T01:34:18Z,6740000,,,0,,L. James Free Throw 1 of 2 (30 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,30.0,,,,,,,,,,,,
680,PT01M40.00S,2022-01-24T01:34:33.3Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,111,105,2022-01-24T01:34:33Z,6750000,,,0,,L. James Free Throw 2 of 2 (31 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,31.0,,,,,,,,,,,,
682,PT01M25.00S,2022-01-24T01:34:57.9Z,4,REGULAR,foul,offensive,['inpenalty'],1628389,,,1610612748,111,105,2022-01-24T01:38:13Z,6770000,,,0,,B. Adebayo charge offensive FOUL (6 PF),"[1628389, 202340]",1610612748.0,MIA,charge,,,Adebayo,B. Adebayo,,,,,,,,,,,202058.0,,,,,,,,6.0,0.0,Bradley,202340.0,,,
684,PT01M25.00S,2022-01-24T01:34:57.9Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,111,105,2022-01-24T01:34:57Z,6790000,,,0,,B. Adebayo offensive foul TURNOVER (5 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202058.0,5.0,,,,,,,,,,,,,
685,PT01M25.00S,2022-01-24T01:35:12.4Z,4,REGULAR,substitution,out,[],1628389,,,1610612747,111,105,2022-01-24T01:35:17Z,6800000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M25.00S,2022-01-24T01:35:12.4Z,4,REGULAR,substitution,in,[],1628997,,,1610612747,111,105,2022-01-24T01:35:17Z,6810000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M08.00S,2022-01-24T01:35:44.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2546,7.178055190538765,54.166666666666664,1610612747,111,105,2022-01-24T01:38:46Z,6820000,-21.0,15.0,1,left,MISS C. Anthony reverse Layup,[2546],1610612747.0,LAL,reverse,,,Anthony,C. Anthony,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
688,PT01M07.00S,2022-01-24T01:35:45.7Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,111,105,2022-01-24T01:35:51Z,6830000,,,0,,L. James REBOUND (Off:2 Def:9),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,687.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
689,PT01M07.00S,2022-01-24T01:35:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2544,6.783837056504599,44.6078431372549,1610612747,111,107,2022-01-24T01:35:57Z,6840000,27.0,11.0,1,left,L. James putback Layup (33 PTS),[2544],1610612747.0,LAL,putback,,,James,L. James,,,,,2.93,Made,,,,,,,33.0,,,,,,,,,,,,
690,PT00M51.20S,2022-01-24T01:36:05.9Z,4,REGULAR,2pt,Jump Shot,[],202710,92.46057818659659,70.34313725490196,1610612748,111,107,2022-01-24T01:39:25Z,6850000,102.0,18.0,1,right,MISS J. Butler 10' floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,10.34,Missed,,,,,,,,,,,,,,,,,,,
691,PT00M46.80S,2022-01-24T01:36:10.3Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,111,107,2022-01-24T01:36:14Z,6860000,,,0,,R. Westbrook REBOUND (Off:2 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,690.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
692,PT00M37.70S,2022-01-24T01:36:22.8Z,4,REGULAR,foul,offensive,['inpenalty'],202340,,,1610612747,111,107,2022-01-24T01:36:39Z,6870000,,,0,,A. Bradley off-the-ball offensive FOUL (2 PF),"[202340, 200782]",1610612747.0,LAL,off-the-ball,,,Bradley,A. Bradley,,,,,,,,,,,1627963.0,,,,,,,,2.0,0.0,Tucker,200782.0,,,
694,PT00M37.70S,2022-01-24T01:36:22.8Z,4,REGULAR,turnover,offensive foul,[],202340,,,1610612747,111,107,2022-01-24T01:36:22Z,6890000,,,0,,A. Bradley offensive foul TURNOVER (2 TO),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,1627963.0,2.0,,,,,,,,,,,,,
695,PT00M37.70S,2022-01-24T01:36:35.8Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,111,107,2022-01-24T01:36:35Z,6900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M37.70S,2022-01-24T01:36:37.6Z,4,REGULAR,substitution,out,[],2546,,,1610612748,111,107,2022-01-24T01:36:48Z,6910000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M37.70S,2022-01-24T01:36:37.6Z,4,REGULAR,substitution,in,[],1626169,,,1610612748,111,107,2022-01-24T01:36:48Z,6920000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M13.40S,2022-01-24T01:37:21.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202710,82.07950065703022,80.63725490196079,1610612748,111,107,2022-01-24T01:37:31Z,6930000,153.0,116.0,1,right,MISS J. Butler 19' turnaround Shot,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,19.22,Missed,,,,,,,,,,,,,,,,,,,
699,PT00M09.20S,2022-01-24T01:37:25.9Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,111,107,2022-01-24T01:37:25Z,6940000,,,0,,P. Tucker REBOUND (Off:2 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,698.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
700,PT00M07.00S,2022-01-24T01:37:31.2Z,4,REGULAR,turnover,traveling,[],200782,,,1610612748,111,107,2022-01-24T01:37:44Z,6950000,,,0,,P. Tucker traveling TURNOVER (1 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,1627963.0,1.0,,,,,,,,,,,,,
701,PT00M07.00S,2022-01-24T01:37:40.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,111,107,2022-01-24T01:37:40Z,6960000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M07.00S,2022-01-24T01:38:04.2Z,4,REGULAR,substitution,out,[],1626169,,,1610612747,111,107,2022-01-24T01:39:09Z,6970000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M07.00S,2022-01-24T01:38:04.2Z,4,REGULAR,substitution,in,[],2546,,,1610612747,111,107,2022-01-24T01:39:09Z,6980000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M05.90S,2022-01-24T01:39:28.7Z,4,REGULAR,turnover,bad pass,[],1629659,,,1610612747,111,107,2022-01-24T01:39:34Z,6990000,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1628997]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,2.0,,,,,Martin,1628997.0,,,,,,,
705,PT00M05.90S,2022-01-24T01:39:28.7Z,4,REGULAR,steal,,[],1628997,,,1610612748,111,107,2022-01-24T01:39:30Z,7000000,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M04.20S,2022-01-24T01:39:31.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,91.93495400788436,48.77450980392157,1610612748,113,107,2022-01-24T01:42:03Z,7010000,-6.0,23.0,1,right,C. Martin running Layup (15 PTS),[1628997],1610612748.0,MIA,running,,,Martin,C. Martin,,,,,2.41,Made,,,,,,,15.0,,,,,,,,,,,,
707,PT00M04.20S,2022-01-24T01:39:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,113,107,2022-01-24T01:39:44Z,7020000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M04.20S,2022-01-24T01:39:56.9Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,113,107,2022-01-24T01:40:54Z,7030000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M04.20S,2022-01-24T01:39:56.9Z,4,REGULAR,substitution,in,[],1626169,,,1610612747,113,107,2022-01-24T01:40:54Z,7040000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M03.10S,2022-01-24T01:41:22.2Z,4,REGULAR,3pt,Jump Shot,[],202340,28.83336070959264,80.39598651960785,1610612747,113,107,2022-01-24T01:42:36Z,7050000,-152.0,219.0,1,left,MISS A. Bradley 26' pullup 3PT,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
711,PT00M00.50S,2022-01-24T01:41:24.8Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,113,107,2022-01-24T01:42:03Z,7060000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,710.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
712,PT00M00.00S,2022-01-24T01:41:32.5Z,4,REGULAR,period,end,[],0,,,1610612748,113,107,2022-01-24T01:41:32Z,7070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2022-01-24T01:41:34.2Z,4,REGULAR,game,end,[],0,,,0,113,107,2022-01-24T01:41:34Z,7080000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
