actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
635,PT02M37.00S,2021-12-07T02:54:04.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,85,100,2021-12-07T02:54:10Z,6290000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,,,
636,PT02M37.00S,2021-12-07T02:54:09.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,85,100,2021-12-07T02:54:09Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M24.00S,2021-12-07T02:54:28.1Z,4,REGULAR,foul,personal,['2freethrow'],203500,,,1610612748,85,100,2021-12-07T02:54:36Z,6320000,,,0,,S. Adams shooting personal FOUL (3 PF) (Martin 2 FT),"[203500, 1628997]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,101283.0,3.0,0.0,Martin,1628997.0,,,,,,,
640,PT02M24.00S,2021-12-07T02:55:02.5Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,86,100,2021-12-07T02:55:02Z,6340000,,,0,,C. Martin Free Throw 1 of 2 (11 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,,,,11.0,,,,,,
641,PT02M24.00S,2021-12-07T02:55:21.7Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,86,100,2021-12-07T02:55:21Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M24.00S,2021-12-07T02:55:02.5Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,86,100,2021-12-07T02:55:54Z,6360000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M21.00S,2021-12-07T02:55:05.5Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,86,100,2021-12-07T02:55:54Z,6370000,,,0,,D. Bane REBOUND (Off:1 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,642.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
644,PT02M10.00S,2021-12-07T02:56:04.1Z,4,REGULAR,3pt,Jump Shot,[],1628415,73.14388961892247,12.745098039215685,1610612763,86,103,2021-12-07T02:56:12Z,6380000,-186.0,200.0,1,right,D. Brooks 27' 3PT  (21 PTS) (T. Jones 7 AST),"[1628415, 1626145]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,27.33,Made,,,,,,,,,,,,,21.0,T. Jones,1626145.0,7.0,,,
646,PT01M57.00S,2021-12-07T02:56:16.1Z,4,REGULAR,2pt,Jump Shot,[],1628997,18.084756898817346,30.88235294117647,1610612748,86,103,2021-12-07T02:56:32Z,6400000,96.0,117.0,1,left,MISS C. Martin 15' step back Shot - blocked,"[1628997, 1628991]",1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,15.15,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
647,PT01M57.00S,2021-12-07T02:56:16.1Z,4,REGULAR,block,,[],1628991,,,1610612748,86,103,2021-12-07T02:56:20Z,6410000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M52.00S,2021-12-07T02:56:21.1Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,86,103,2021-12-07T02:56:32Z,6420000,,,0,,D. Bane REBOUND (Off:1 Def:7),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,646.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
649,PT01M32.00S,2021-12-07T02:56:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.94809461235218,56.86274509803921,1610612763,86,103,2021-12-07T02:56:49Z,6430000,34.0,117.0,1,right,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.21,Missed,,,,,,,,,,,,,,,,,,,
650,PT01M28.00S,2021-12-07T02:56:46.0Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,86,103,2021-12-07T02:56:46Z,6440000,,,0,,G. Vincent REBOUND (Off:1 Def:4),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,649.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
651,PT01M18.00S,2021-12-07T02:56:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.668199737187912,45.588235294117645,1610612748,86,103,2021-12-07T02:57:03Z,6450000,22.0,85.0,1,left,MISS T. Herro 8' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,8.82,Missed,,,,,,,,,,,,,,,,,,,
652,PT01M16.00S,2021-12-07T02:56:57.9Z,4,REGULAR,rebound,offensive,[],1629639,,,1610612748,86,103,2021-12-07T02:57:03Z,6460000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,651.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
653,PT01M16.00S,2021-12-07T02:57:02.8Z,4,REGULAR,foul,personal,[],1628991,,,1610612748,86,103,2021-12-07T02:57:16Z,6470000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1629639]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1662.0,2.0,0.0,Herro,1629639.0,,,,,,,
655,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,86,103,2021-12-07T02:57:57Z,6490000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],203500,,,1610612748,86,103,2021-12-07T02:57:57Z,6500000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],1628991,,,1610612748,86,103,2021-12-07T02:57:57Z,6510000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],1630217,,,1610612748,86,103,2021-12-07T02:57:57Z,6520000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],1628415,,,1610612748,86,103,2021-12-07T02:57:57Z,6530000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,out,[],1626145,,,1610612748,86,103,2021-12-07T02:57:57Z,6540000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1629644,,,1610612748,86,103,2021-12-07T02:57:57Z,6550000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1630582,,,1610612748,86,103,2021-12-07T02:57:57Z,6560000,,,0,,SUB in: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1630214,,,1610612748,86,103,2021-12-07T02:57:57Z,6570000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1629681,,,1610612748,86,103,2021-12-07T02:57:57Z,6580000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1629723,,,1610612748,86,103,2021-12-07T02:57:57Z,6590000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M16.00S,2021-12-07T02:57:44.2Z,4,REGULAR,substitution,in,[],1629633,,,1610612748,86,103,2021-12-07T02:57:57Z,6600000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M07.00S,2021-12-07T02:58:09.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,6.652431011826544,59.55882352941176,1610612748,88,103,2021-12-07T02:58:16Z,6610000,-48.0,10.0,1,left,O. Yurtseven turnaround Hook (4 PTS) (G. Vincent 3 AST),"[1630209, 1629216]",1610612748.0,MIA,turnaround,,,Yurtseven,O. Yurtseven,,,,,4.88,Made,,,,,,,,,,,,,4.0,G. Vincent,1629216.0,3.0,,,
669,PT00M46.60S,2021-12-07T02:58:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629633,82.7365308804205,43.38235294117647,1610612763,88,105,2021-12-07T02:58:47Z,6630000,-33.0,110.0,1,right,J. Culver 11' floating Jump Shot (2 PTS),[1629633],1610612763.0,MEM,floating,,,Culver,J. Culver,,,,,11.47,Made,,,,,,,,,,,,,2.0,,,,,,
670,PT00M34.40S,2021-12-07T02:58:47.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630209,8.09789750328515,46.07843137254902,1610612748,90,105,2021-12-07T02:58:51Z,6640000,20.0,24.0,1,left,O. Yurtseven cutting Layup (6 PTS) (G. Vincent 4 AST),"[1630209, 1629216]",1610612748.0,MIA,cutting,,,Yurtseven,O. Yurtseven,,,,,3.07,Made,,,,,,,,,,,,,6.0,G. Vincent,1629216.0,4.0,,,
672,PT00M16.20S,2021-12-07T02:59:12.7Z,4,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,90,105,2021-12-07T02:59:17Z,6660000,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (2 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,,,,,,,2.0,,,1628954.0,,,,,,,,,,,
673,PT00M02.40S,2021-12-07T02:59:32.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,24.52365308804205,14.215686274509803,1610612748,90,105,2021-12-07T03:00:46Z,6670000,179.0,178.0,1,left,MISS G. Vincent 25' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
674,PT00M00.10S,2021-12-07T02:59:35.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,90,105,2021-12-07T02:59:59Z,6680000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,673.0,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2021-12-07T02:59:36.5Z,4,REGULAR,period,end,[],0,,,1610612748,90,105,2021-12-07T02:59:36Z,6690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-12-07T02:59:45.3Z,4,REGULAR,game,end,[],0,,,0,90,105,2021-12-07T02:59:45Z,6700000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
