actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
625,PT01M46.00S,2021-11-18T02:52:04.2Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,106,88,2021-11-18T02:52:08Z,6150000,,,0,,H. Jones REBOUND (Off:2 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,624.0,5.0,3.0,2.0,,,,,
626,PT01M44.00S,2021-11-18T02:52:08.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,95.3515111695138,3.6764705882352944,1610612740,106,91,2021-11-18T02:52:12Z,6160000,-232.0,-9.0,1,right,D. Graham 3PT  (11 PTS) (B. Ingram 5 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,23.18,Made,11.0,B. Ingram,1627742.0,5.0,,,,,,,,,
628,PT01M25.00S,2021-11-18T02:52:33.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,6.915243101182654,56.61764705882353,1610612748,108,91,2021-11-18T02:52:37Z,6180000,-33.0,13.0,1,left,P. Tucker driving floating bank Jump Shot (13 PTS) (J. Butler 10 AST),"[200782, 202710]",1610612748.0,MIA,driving floating bank,,,Tucker,P. Tucker,,,,,,,,,,,3.54,Made,13.0,J. Butler,202710.0,10.0,,,,,,,,,
629,PT01M20.00S,2021-11-18T02:52:47.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612740,108,91,2021-11-18T02:52:53Z,6190000,,,0,,M. Strus shooting personal FOUL (2 PF) (Hart 2 FT),"[1629622, 1628404]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,101283.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
632,PT01M20.00S,2021-11-18T02:53:16.1Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,108,92,2021-11-18T02:53:16Z,6210000,,,0,,J. Hart Free Throw 1 of 2 (17 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
633,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,out,[],1629639,,,1610612740,108,92,2021-11-18T02:53:31Z,6220000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,out,[],200782,,,1610612740,108,92,2021-11-18T02:53:31Z,6230000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,out,[],202710,,,1610612740,108,92,2021-11-18T02:53:31Z,6240000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,out,[],1629622,,,1610612740,108,92,2021-11-18T02:53:31Z,6250000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,in,[],1630209,,,1610612740,108,92,2021-11-18T02:53:31Z,6260000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,in,[],1630585,,,1610612740,108,92,2021-11-18T02:53:31Z,6270000,,,0,,SUB in: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,in,[],1629644,,,1610612740,108,92,2021-11-18T02:53:31Z,6280000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M20.00S,2021-11-18T02:53:18.7Z,4,REGULAR,substitution,in,[],1628997,,,1610612740,108,92,2021-11-18T02:53:31Z,6290000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M20.00S,2021-11-18T02:53:16.1Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,108,92,2021-11-18T02:53:47Z,6300000,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Missed,,,,,,,,,,,,,
642,PT01M16.00S,2021-11-18T02:53:20.1Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612740,108,92,2021-11-18T02:53:47Z,6310000,,,0,,N. Alexander-Walker REBOUND (Off:4 Def:0),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,641.0,4.0,0.0,4.0,,,,,
643,PT01M15.00S,2021-11-18T02:53:48.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,94.30026281208936,46.32352941176471,1610612740,108,94,2021-11-18T02:53:54Z,6320000,-18.0,1.0,1,right,N. Alexander-Walker reverse Layup (21 PTS),[1629638],1610612740.0,NOP,reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,1.84,Made,21.0,,,,,,,,,,,,
644,PT01M11.00S,2021-11-18T02:53:59.5Z,4,REGULAR,foul,personal,[],1630529,,,1610612748,108,94,2021-11-18T02:54:08Z,6330000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1629216]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1627964.0,4.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,,
646,PT00M51.20S,2021-11-18T02:54:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,19.398817345597898,50.73529411764706,1610612748,110,94,2021-11-18T02:54:39Z,6350000,-4.0,130.0,1,left,G. Vincent 12' turnaround fadeaway Jump Shot (13 PTS),[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,,,,,,,12.99,Made,13.0,,,,,,,,,,,,
647,PT00M43.30S,2021-11-18T02:54:45.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,70.38436268068331,75.49019607843137,1610612740,110,97,2021-11-18T02:54:48Z,6360000,127.0,226.0,1,right,N. Alexander-Walker 25' 3PT  (24 PTS) (D. Graham 4 AST),"[1629638, 1628984]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,25.94,Made,24.0,D. Graham,1628984.0,4.0,,,,,,,,,
649,PT00M26.90S,2021-11-18T02:55:02.8Z,4,REGULAR,3pt,Jump Shot,[],1628997,28.991458607095925,29.65686274509804,1610612748,113,97,2021-11-18T02:55:08Z,6380000,102.0,220.0,1,left,C. Martin 24' 3PT  (12 PTS) (O. Yurtseven 1 AST),"[1628997, 1630209]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,24.24,Made,12.0,O. Yurtseven,1630209.0,1.0,,,,,,,,,
651,PT00M14.00S,2021-11-18T02:55:23.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630209,,,1610612740,113,97,2021-11-18T02:55:34Z,6400000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Hart 2 FT),"[1630209, 1628404]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,1627964.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
653,PT00M14.00S,2021-11-18T02:55:54.1Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,113,97,2021-11-18T02:55:54Z,6420000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Missed,,,,,,,,,,,,,
654,PT00M14.00S,2021-11-18T02:55:54.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,113,97,2021-11-18T02:55:54Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,653.0,,,,,,,,
655,PT00M14.00S,2021-11-18T02:56:12.4Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,113,98,2021-11-18T02:56:12Z,6440000,,,0,,J. Hart Free Throw 2 of 2 (18 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
656,PT00M00.00S,2021-11-18T02:56:31.0Z,4,REGULAR,period,end,[],0,,,1610612748,113,98,2021-11-18T02:56:31Z,6450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2021-11-18T02:56:40.8Z,4,REGULAR,game,end,[],0,,,0,113,98,2021-11-18T02:56:40Z,6460000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
