actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
448,PT08M02.00S,2021-10-22T01:41:31.0Z,3,REGULAR,2pt,Jump Shot,[],202710,8.492115637319317,79.65686274509804,1610612748,85,49,2021-10-22T01:41:38Z,4390000,-148.0,27.0,1,left,J. Butler 15' turnaround fadeaway Jump Shot (19 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,15.08,Made,19.0,,,,,,,,,,,,,,,
449,PT08M01.00S,2021-10-22T01:41:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,85,49,2021-10-22T01:41:37Z,4400000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT07M41.00S,2021-10-22T01:44:49.5Z,3,REGULAR,3pt,Jump Shot,[],201588,67.49342969776609,68.13725490196079,1610612749,85,52,2021-10-22T01:44:55Z,4410000,91.0,253.0,1,right,G. Hill 26' 3PT  (8 PTS) (G. Antetokounmpo 2 AST),"[201588, 203507]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,26.89,Made,8.0,,,,,,,,,,G. Antetokounmpo,203507.0,2.0,,,
452,PT07M23.00S,2021-10-22T01:45:06.1Z,3,REGULAR,3pt,Jump Shot,[],200768,30.699737187910642,69.11764705882352,1610612748,85,52,2021-10-22T01:45:12Z,4430000,-96.0,236.0,1,left,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,25.47,Missed,,,,,,,,,,,,,,,,
453,PT07M19.00S,2021-10-22T01:45:10.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,85,52,2021-10-22T01:45:12Z,4440000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,452.0,9.0,8.0,1.0,,,,,,
454,PT07M16.00S,2021-10-22T01:45:15.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203114,92.9862023653088,54.41176470588235,1610612749,85,54,2021-10-22T02:58:37Z,4450000,22.0,13.0,1,right,K. Middleton driving Layup (7 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,,,,2.58,Made,7.0,,,,,,,,,,,,,,,
455,PT07M16.00S,2021-10-22T01:45:24.6Z,3,REGULAR,violation,defensive goaltending,[],1628389,,,1610612749,85,54,2021-10-22T01:45:46Z,4460000,,,0,,B. Adebayo defensive goaltending VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
456,PT07M16.00S,2021-10-22T01:45:29.5Z,3,REGULAR,foul,personal,['1freethrow'],202710,,,1610612749,85,54,2021-10-22T01:45:38Z,4470000,,,0,,J. Butler shooting personal FOUL (3 PF) (Middleton 1 FT),"[202710, 203114]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,2714.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,
458,PT07M16.00S,2021-10-22T01:46:09.8Z,3,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,85,55,2021-10-22T01:46:09Z,4490000,,,0,,K. Middleton Free Throw 1 of 1 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
459,PT07M02.00S,2021-10-22T01:46:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.258212877792378,41.17647058823529,1610612748,87,55,2021-10-22T01:46:26Z,4500000,44.0,6.0,1,left,J. Butler driving Layup (21 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,,,,4.45,Made,21.0,,,,,,,,,,,,,,,
460,PT06M46.00S,2021-10-22T01:46:38.2Z,3,REGULAR,2pt,Jump Shot,[],203114,92.85479632063075,81.12745098039215,1610612749,87,55,2021-10-22T01:46:45Z,4510000,156.0,15.0,1,right,MISS K. Middleton 15' Jump Shot,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,15.63,Missed,,,,,,,,,,,,,,,,
461,PT06M42.00S,2021-10-22T01:46:41.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,87,55,2021-10-22T01:46:41Z,4520000,,,0,,B. Adebayo REBOUND (Off:4 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,460.0,12.0,8.0,4.0,,,,,,
462,PT06M36.00S,2021-10-22T01:46:47.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,6.521024967148489,50.245098039215684,1610612748,89,55,2021-10-22T01:46:55Z,4530000,-1.0,9.0,1,left,B. Adebayo running Layup (18 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,,,,0.89,Made,18.0,,,,,,,,,,,,,,,
463,PT06M28.00S,2021-10-22T01:46:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.51182654402102,45.588235294117645,1610612749,89,57,2021-10-22T01:47:03Z,4540000,-22.0,8.0,1,right,G. Allen running finger roll Layup (6 PTS),[1628960],1610612749.0,MIL,running finger roll,,,Allen,G. Allen,,,,,,,,2.37,Made,6.0,,,,,,,,,,,,,,,
464,PT06M23.00S,2021-10-22T01:47:05.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629130,6.1268068331143235,46.81372549019608,1610612748,91,57,2021-10-22T01:48:01Z,4550000,16.0,5.0,1,left,D. Robinson running Layup (8 PTS) (K. Lowry 6 AST),"[1629130, 200768]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,,,,1.67,Made,8.0,,,,,,,,,,K. Lowry,200768.0,6.0,,,
465,PT06M23.00S,2021-10-22T01:47:17.9Z,3,REGULAR,violation,defensive goaltending,[],203507,,,1610612748,91,57,2021-10-22T01:47:28Z,4560000,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
466,PT06M23.00S,2021-10-22T01:47:22.8Z,3,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612748,91,57,2021-10-22T01:47:32Z,4570000,,,0,,P. Connaughton shooting personal FOUL (3 PF) (Robinson 1 FT),"[1626192, 1629130]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,2714.0,3.0,0.0,Robinson,1629130.0,,,,,,,,,,
468,PT06M23.00S,2021-10-22T01:47:37.1Z,3,REGULAR,violation,lane,[],203507,,,1610612748,91,57,2021-10-22T01:47:51Z,4590000,,,0,,G. Antetokounmpo lane VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M23.00S,2021-10-22T01:47:37.1Z,3,REGULAR,freethrow,1 of 1,[],1629130,,,1610612748,91,57,2021-10-22T01:47:53Z,4600000,,,0,,MISS D. Robinson Free Throw 1 of 1,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
471,PT06M20.00S,2021-10-22T01:47:40.1Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,91,57,2021-10-22T01:47:53Z,4610000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,470.0,3.0,3.0,0.0,,,,,,
472,PT06M15.00S,2021-10-22T01:48:04.7Z,3,REGULAR,foul,personal,[],1628389,,,1610612749,91,57,2021-10-22T01:48:25Z,4620000,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 203114]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,203591.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,
474,PT06M07.00S,2021-10-22T01:48:32.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,67.09921156373193,28.921568627450984,1610612749,91,57,2021-10-22T01:48:37Z,4640000,-105.0,257.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,27.76,Missed,,,,,,,,,,,,,,,,
475,PT06M03.00S,2021-10-22T01:48:36.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,91,57,2021-10-22T01:48:37Z,4650000,,,0,,B. Adebayo REBOUND (Off:4 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,474.0,13.0,9.0,4.0,,,,,,
476,PT05M56.00S,2021-10-22T01:48:43.1Z,3,REGULAR,turnover,lost ball,[],202710,,,1610612748,91,57,2021-10-22T01:48:47Z,4660000,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 203114]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,1.0,Middleton,203114.0,,,,,,,,,,,,,,,,,,
477,PT05M56.00S,2021-10-22T01:48:43.1Z,3,REGULAR,steal,,[],203114,,,1610612749,91,57,2021-10-22T01:48:44Z,4670000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT05M48.00S,2021-10-22T01:48:51.9Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,91,57,2021-10-22T01:48:55Z,4680000,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1629130]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,,
479,PT05M48.00S,2021-10-22T01:48:51.9Z,3,REGULAR,steal,,[],1629130,,,1610612748,91,57,2021-10-22T01:48:54Z,4690000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M30.00S,2021-10-22T01:49:08.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,16.770696452036795,53.67647058823529,1610612748,93,57,2021-10-22T01:49:16Z,4700000,-18.0,105.0,1,left,B. Adebayo 10' floating Jump Shot (20 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,,,,10.67,Made,20.0,,,,,,,,,,J. Butler,202710.0,3.0,,,
482,PT05M15.00S,2021-10-22T01:49:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.32917214191852,54.41176470588235,1610612749,93,59,2021-10-22T01:49:29Z,4720000,22.0,20.0,1,right,K. Middleton driving Layup (10 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,,,,2.95,Made,10.0,,,,,,,,,,,,,,,
483,PT05M07.00S,2021-10-22T01:49:32.5Z,3,REGULAR,3pt,Jump Shot,[],200768,28.07161629434954,18.627450980392158,1610612748,93,59,2021-10-22T01:59:48Z,4730000,157.0,211.0,1,left,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,26.33,Missed,,,,,,,,,,,,,,,,
484,PT05M05.00S,2021-10-22T01:49:34.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,93,59,2021-10-22T01:49:36Z,4740000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,483.0,10.0,9.0,1.0,,,,,,
487,PT05M01.00S,2021-10-22T01:49:42.4Z,3,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612749,93,59,2021-10-22T01:49:50Z,4750000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1628389, 203507]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,1627964.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
489,PT05M01.00S,2021-10-22T01:50:23.4Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,93,60,2021-10-22T01:51:09Z,4770000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
490,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],200768,,,1610612749,93,60,2021-10-22T01:50:45Z,4780000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612749,93,60,2021-10-22T01:50:45Z,4790000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],203114,,,1610612749,93,60,2021-10-22T01:50:45Z,4800000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,93,60,2021-10-22T01:50:45Z,4810000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,93,60,2021-10-22T01:50:45Z,4820000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,out,[],201588,,,1610612749,93,60,2021-10-22T01:50:45Z,4830000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],202693,,,1610612749,93,60,2021-10-22T01:50:45Z,4840000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],1629639,,,1610612749,93,60,2021-10-22T01:50:45Z,4850000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],1630686,,,1610612749,93,60,2021-10-22T01:50:45Z,4860000,,,0,,SUB in: G. Kalaitzakis,[1630686],1610612749.0,MIL,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,93,60,2021-10-22T01:50:45Z,4870000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],1629620,,,1610612749,93,60,2021-10-22T01:50:45Z,4880000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT05M01.00S,2021-10-22T01:50:24.0Z,3,REGULAR,substitution,in,[],203648,,,1610612749,93,60,2021-10-22T01:50:45Z,4890000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT05M01.00S,2021-10-22T01:50:23.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,93,60,2021-10-22T01:51:09Z,4900000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
503,PT04M58.00S,2021-10-22T01:50:26.4Z,3,REGULAR,rebound,defensive,[],202693,,,1610612748,93,60,2021-10-22T01:51:09Z,4910000,,,0,,M. Morris REBOUND (Off:1 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,502.0,2.0,1.0,1.0,,,,,,
504,PT04M48.00S,2021-10-22T01:51:19.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,93,60,2021-10-22T01:51:19Z,4920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M48.00S,2021-10-22T01:51:21.0Z,3,REGULAR,substitution,out,[],203507,,,1610612748,93,60,2021-10-22T01:51:24Z,4930000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M48.00S,2021-10-22T01:51:21.0Z,3,REGULAR,substitution,in,[],1630572,,,1610612748,93,60,2021-10-22T01:51:24Z,4940000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M40.00S,2021-10-22T01:51:40.2Z,3,REGULAR,2pt,Jump Shot,[],202710,9.017739816031538,30.637254901960787,1610612748,93,60,2021-10-22T01:51:46Z,4950000,97.0,32.0,1,left,MISS J. Butler 10' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,10.2,Missed,,,,,,,,,,,,,,,,
508,PT04M38.00S,2021-10-22T01:51:42.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,93,60,2021-10-22T01:51:46Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,507.0,,,,,,,,,
509,PT04M38.00S,2021-10-22T01:51:46.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,93,60,2021-10-22T01:51:46Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT04M32.00S,2021-10-22T01:52:02.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,11.777266754270697,50.49019607843137,1610612748,95,60,2021-10-22T01:52:19Z,4980000,-2.0,58.0,1,left,T. Herro driving floating Jump Shot (16 PTS) (J. Butler 4 AST),"[1629639, 202710]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,5.83,Made,16.0,,,,,,,,,,J. Butler,202710.0,4.0,,,
512,PT04M09.00S,2021-10-22T01:52:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630686,93.77463863337714,53.431372549019606,1610612749,95,62,2021-10-22T01:52:32Z,5000000,17.0,6.0,1,right,G. Kalaitzakis cutting Layup (2 PTS) (T. Antetokounmpo 1 AST),"[1630686, 203648]",1610612749.0,MIL,cutting,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,1.82,Made,2.0,,,,,,,,,,T. Antetokounmpo,203648.0,1.0,,,
514,PT03M49.00S,2021-10-22T01:52:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202693,19.66162943495401,49.26470588235294,1610612748,95,62,2021-10-22T01:52:50Z,5020000,4.0,132.0,1,left,MISS M. Morris 13' pullup Shot,[202693],1610612748.0,MIA,pullup,,,Morris,M. Morris,,,,,,,,13.24,Missed,,,,,,,,,,,,,,,,
515,PT03M47.00S,2021-10-22T01:52:47.6Z,3,REGULAR,rebound,defensive,[],1629620,,,1610612749,95,62,2021-10-22T01:52:50Z,5030000,,,0,,J. Robinson REBOUND (Off:0 Def:1),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,
516,PT03M40.00S,2021-10-22T01:52:54.8Z,3,REGULAR,3pt,Jump Shot,[],1630572,67.62483574244416,56.86274509803921,1610612749,95,65,2021-10-22T01:53:11Z,5040000,34.0,252.0,1,right,S. Mamukelashvili 25' 3PT  (7 PTS) (J. Robinson 1 AST),"[1630572, 1629620]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,25.41,Made,7.0,,,,,,,,,,J. Robinson,1629620.0,1.0,,,
518,PT03M38.00S,2021-10-22T01:53:01.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,65,2021-10-22T01:53:01Z,5060000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M38.00S,2021-10-22T01:55:08.1Z,3,REGULAR,substitution,out,[],200782,,,1610612748,95,65,2021-10-22T01:55:37Z,5070000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT03M38.00S,2021-10-22T01:55:08.1Z,3,REGULAR,substitution,in,[],203473,,,1610612748,95,65,2021-10-22T01:55:37Z,5080000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT03M24.00S,2021-10-22T01:56:06.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,33.196452036793694,48.28431372549019,1610612748,98,65,2021-10-22T01:56:11Z,5090000,9.0,260.0,1,left,T. Herro 25' 3PT  (19 PTS) (J. Butler 5 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.96,Made,19.0,,,,,,,,,,J. Butler,202710.0,5.0,,,
523,PT03M08.00S,2021-10-22T01:56:22.3Z,3,REGULAR,3pt,Jump Shot,[],1629670,68.9388961892247,30.14705882352941,1610612749,98,68,2021-10-22T01:56:30Z,5110000,-99.0,239.0,1,right,J. Nwora 25' 3PT step back bank (10 PTS),[1629670],1610612749.0,MIL,step back bank,,,Nwora,J. Nwora,,,,,,,,25.93,Made,10.0,,,,,,,,,,,,,,,
524,PT02M49.00S,2021-10-22T01:56:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.389618922470433,45.588235294117645,1610612748,100,68,2021-10-22T01:56:46Z,5120000,22.0,8.0,1,left,D. Dedmon Layup (9 PTS) (J. Butler 6 AST),"[203473, 202710]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,2.34,Made,9.0,,,,,,,,,,J. Butler,202710.0,6.0,,,
530,PT02M48.00S,2021-10-22T01:58:00.0Z,3,REGULAR,foul,technical,['1freethrow'],203473,,,1610612749,100,68,2021-10-22T01:58:46Z,5180000,,,0,,D. Dedmon technical FOUL (1 Tech),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,2714.0,2.0,1.0,,,,,,,,,,,,
531,PT02M48.00S,2021-10-22T01:58:49.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612749,100,68,2021-10-22T01:59:31Z,5190000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,Technical Foul Upheld
532,PT02M48.00S,2021-10-22T01:59:41.2Z,3,REGULAR,freethrow,1 of 1,[],1629670,,,1610612749,100,68,2021-10-22T01:59:41Z,5200000,,,0,,MISS J. Nwora technical Free Throw 1 of 1,[1629670],1610612749.0,MIL,technical,,,Nwora,J. Nwora,,,,,,,,,Missed,,,,,,,,,,,,,,,,
533,PT02M48.00S,2021-10-22T01:59:41.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,100,68,2021-10-22T01:59:41Z,5210000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,532.0,,,,,,,,,
534,PT02M48.00S,2021-10-22T01:59:42.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612749,100,68,2021-10-22T01:59:55Z,5220000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT02M48.00S,2021-10-22T01:59:42.1Z,3,REGULAR,substitution,in,[],1629622,,,1610612749,100,68,2021-10-22T01:59:55Z,5230000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT02M26.00S,2021-10-22T02:00:21.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,90.88370565045992,34.80392156862745,1610612749,100,68,2021-10-22T02:00:34Z,5240000,-76.0,33.0,1,right,MISS S. Mamukelashvili 8' turnaround Hook,[1630572],1610612749.0,MIL,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,8.29,Missed,,,,,,,,,,,,,,,,
537,PT02M22.00S,2021-10-22T02:00:25.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,100,68,2021-10-22T02:00:34Z,5250000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,536.0,4.0,3.0,1.0,,,,,,
538,PT02M21.00S,2021-10-22T02:00:29.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629620,,,1610612748,100,68,2021-10-22T02:00:43Z,5260000,,,0,,J. Robinson shooting personal FOUL (3 PF) (Herro 2 FT),"[1629620, 1629639]",1610612749.0,MIL,shooting,,,Robinson,J. Robinson,,,,,,,,,,,1627964.0,3.0,0.0,Herro,1629639.0,,,,,,,,,,
540,PT02M21.00S,2021-10-22T02:00:56.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629639,,,1610612748,101,68,2021-10-22T02:00:56Z,5280000,,,0,,T. Herro Free Throw 1 of 2 (20 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
541,PT02M21.00S,2021-10-22T02:00:56.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629639,,,1610612748,101,68,2021-10-22T02:01:16Z,5290000,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Missed,,,,,,,,,,,,,,,,
542,PT02M19.00S,2021-10-22T02:00:58.1Z,3,REGULAR,rebound,offensive,[],202693,,,1610612748,101,68,2021-10-22T02:01:16Z,5300000,,,0,,M. Morris REBOUND (Off:2 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,541.0,3.0,1.0,2.0,,,,,,
