actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
91,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,20,25,2023-03-18T00:27:17Z,910000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,20,25,2023-03-18T00:27:17Z,920000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1629675,,,1610612741,20,25,2023-03-18T00:27:17Z,930000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1627752,,,1610612741,20,25,2023-03-18T00:27:17Z,940000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1629162,,,1610612741,20,25,2023-03-18T00:27:17Z,950000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M55.00S,2023-03-18T00:25:44.2Z,1,REGULAR,substitution,in,[],1629638,,,1610612741,20,25,2023-03-18T00:27:17Z,960000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M43.00S,2023-03-18T00:27:51.5Z,1,REGULAR,foul,personal,[],1627752,,,1610612741,20,25,2023-03-18T00:28:07Z,970000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1630172]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,1.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
99,PT03M36.00S,2023-03-18T00:28:16.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,11.645860709592641,49.50980392156863,1610612741,20,25,2023-03-18T00:28:51Z,990000,False,2.0,57.0,1,left,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.71,Missed,,,,,,,,,,
100,PT03M33.00S,2023-03-18T00:28:19.2Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,20,25,2023-03-18T00:28:24Z,1000000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,99.0,3.0,2.0,1.0,,
101,PT03M33.00S,2023-03-18T00:28:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,20,25,2023-03-18T00:28:18Z,1010000,False,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Missed,,,,,,,,,,
102,PT03M32.00S,2023-03-18T00:28:19.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,20,25,2023-03-18T00:28:19Z,1020000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,101.0,1.0,1.0,0.0,,
103,PT03M26.00S,2023-03-18T00:28:25.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,66.70499342969777,43.38235294117647,1610612750,20,25,2023-03-18T00:28:34Z,1030000,False,-33.0,260.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,26.26,Missed,,,,,,,,,,
104,PT03M23.00S,2023-03-18T00:28:28.7Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,20,25,2023-03-18T00:28:34Z,1040000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,103.0,1.0,1.0,0.0,,
105,PT03M16.00S,2023-03-18T00:28:35.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.521024967148489,49.26470588235294,1610612741,22,25,2023-03-18T00:28:39Z,1050000,False,4.0,9.0,1,left,Z. LaVine driving Layup (2 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,0.95,Made,2.0,,,,,,,,,
106,PT02M51.00S,2023-03-18T00:29:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.64323258869908,53.431372549019606,1610612750,22,25,2023-03-18T00:29:05Z,1060000,False,17.0,7.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,1.87,Missed,,,,,,,,,,
107,PT02M49.00S,2023-03-18T00:29:02.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,22,25,2023-03-18T00:29:02Z,1070000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,106.0,4.0,3.0,1.0,,
108,PT02M41.00S,2023-03-18T00:29:13.8Z,1,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,22,25,2023-03-18T00:29:25Z,1080000,False,,,0,,P. Williams bad pass out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,bad pass,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,1204.0,,,,,1.0,,,,,,,,,,,,,,
109,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,out,[],202696,,,1610612750,22,25,2023-03-18T00:29:28Z,1090000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,out,[],201976,,,1610612750,22,25,2023-03-18T00:29:28Z,1100000,False,,,0,,SUB out: P. Beverley,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,22,25,2023-03-18T00:29:28Z,1110000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,in,[],1630245,,,1610612750,22,25,2023-03-18T00:29:28Z,1120000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,in,[],203083,,,1610612750,22,25,2023-03-18T00:29:28Z,1130000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M41.00S,2023-03-18T00:29:16.4Z,1,REGULAR,substitution,in,[],203085,,,1610612750,22,25,2023-03-18T00:29:28Z,1140000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M30.00S,2023-03-18T00:29:48.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,66.96780551905388,44.6078431372549,1610612750,22,25,2023-03-18T00:29:54Z,1150000,False,-27.0,258.0,1,right,MISS N. Reid 25' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,25.94,Missed,,,,,,,,,,
116,PT02M27.00S,2023-03-18T00:29:51.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,25,2023-03-18T00:29:54Z,1160000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,
117,PT02M18.00S,2023-03-18T00:30:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612741,22,25,2023-03-18T00:30:17Z,1170000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Williams 2 FT),"[1627752, 1630172]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,202058.0,2.0,0.0,Williams,1630172.0,,,,,,,,,,,,,,,
119,PT02M18.00S,2023-03-18T00:30:33.8Z,1,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,23,25,2023-03-18T00:30:33Z,1190000,False,,,0,,P. Williams Free Throw 1 of 2 (1 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,
120,PT02M18.00S,2023-03-18T00:30:47.8Z,1,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,24,25,2023-03-18T00:30:47Z,1200000,False,,,0,,P. Williams Free Throw 2 of 2 (2 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,Made,2.0,,,,,,,,,
121,PT02M02.00S,2023-03-18T00:31:03.2Z,1,REGULAR,3pt,Jump Shot,[],1627752,78.66294349540078,10.049019607843137,1610612750,24,25,2023-03-18T00:31:19Z,1210000,False,-200.0,148.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.87,Missed,,,,,,,,,,
122,PT01M59.00S,2023-03-18T00:31:05.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,24,25,2023-03-18T00:31:05Z,1220000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,
123,PT01M45.00S,2023-03-18T00:31:20.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,14.668199737187912,61.274509803921575,1610612741,24,25,2023-03-18T00:31:24Z,1230000,False,-56.0,85.0,1,left,MISS Z. LaVine 10' turnaround bank Shot,[203897],1610612741.0,CHI,turnaround bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,10.23,Missed,,,,,,,,,,
124,PT01M44.00S,2023-03-18T00:31:21.5Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,24,25,2023-03-18T00:31:24Z,1240000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,
125,PT01M35.00S,2023-03-18T00:31:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.59198423127464,54.90196078431373,1610612750,24,25,2023-03-18T00:31:37Z,1250000,False,25.0,17.0,1,right,MISS N. Reid alley-oop Layup,[1629675],1610612750.0,MIN,alley-oop,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,2.99,Missed,,,,,,,,,,
126,PT01M32.00S,2023-03-18T00:31:34.5Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,24,25,2023-03-18T00:31:34Z,1260000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,125.0,2.0,1.0,1.0,,
127,PT01M31.00S,2023-03-18T00:31:38.8Z,1,REGULAR,violation,kicked ball,[],1630172,,,1610612750,24,25,2023-03-18T00:31:43Z,1270000,False,,,0,,P. Williams kicked ball VIOLATION,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,1204.0,,,,,,,,,,,,,,,,,,,
128,PT01M31.00S,2023-03-18T00:31:42.6Z,1,REGULAR,substitution,out,[],203897,,,1610612750,24,25,2023-03-18T00:31:45Z,1280000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2023-03-18T00:31:42.6Z,1,REGULAR,substitution,in,[],201942,,,1610612750,24,25,2023-03-18T00:31:45Z,1290000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M23.00S,2023-03-18T00:32:02.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,69.07030223390277,69.85294117647058,1610612750,24,28,2023-03-18T00:32:10Z,1300000,False,99.0,238.0,1,right,N. Alexander-Walker 25' 3PT  (3 PTS) (J. McLaughlin 1 AST),"[1629638, 1629162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.81,Made,3.0,J. McLaughlin,1629162.0,1.0,,,,,,
132,PT00M59.70S,2023-03-18T00:32:29.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612741,24,28,2023-03-18T00:33:43Z,1320000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1627752, 201942]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,1627962.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
134,PT00M59.70S,2023-03-18T00:32:53.4Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,25,28,2023-03-18T00:32:53Z,1340000,False,,,0,,D. DeRozan Free Throw 1 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
137,PT00M59.70S,2023-03-18T00:32:53.4Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,26,28,2023-03-18T00:33:49Z,1345000,False,,,0,,D. DeRozan Free Throw 2 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
135,PT00M59.70S,2023-03-18T00:32:54.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,26,28,2023-03-18T00:33:22Z,1350000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M59.70S,2023-03-18T00:32:54.2Z,1,REGULAR,substitution,in,[],203937,,,1610612750,26,28,2023-03-18T00:33:22Z,1360000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M36.30S,2023-03-18T00:33:48.4Z,1,REGULAR,3pt,Jump Shot,[],1629162,66.17936925098554,41.66666666666667,1610612750,26,31,2023-03-18T00:34:10Z,1370000,False,-42.0,265.0,1,right,J. McLaughlin 26' 3PT pullup (3 PTS),[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,,,,,,26.87,Made,3.0,,,,,,,,,
139,PT00M31.80S,2023-03-18T00:34:01.9Z,1,REGULAR,2pt,Jump Shot,[],201942,27.283180026281208,52.450980392156865,1610612741,28,31,2023-03-18T00:34:39Z,1380000,False,-12.0,204.0,1,left,D. DeRozan 20' pullup Jump Shot (7 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,20.44,Made,7.0,,,,,,,,,
140,PT00M11.90S,2023-03-18T00:34:25.3Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612750,28,31,2023-03-18T00:34:53Z,1390000,False,,,0,,C. White shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629632, 1629638]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,1627962.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
142,PT00M11.90S,2023-03-18T00:34:54.4Z,1,REGULAR,freethrow,1 of 2,[],1629638,,,1610612750,28,32,2023-03-18T00:34:54Z,1410000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,
143,PT00M11.90S,2023-03-18T00:34:54.4Z,1,REGULAR,freethrow,2 of 2,[],1629638,,,1610612750,28,32,2023-03-18T00:35:09Z,1420000,False,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
144,PT00M10.60S,2023-03-18T00:34:55.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,28,32,2023-03-18T00:35:09Z,1430000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,
145,PT00M00.00S,2023-03-18T00:35:15.1Z,1,REGULAR,2pt,Jump Shot,[],201942,26.10052562417871,47.549019607843135,1610612741,28,32,2023-03-18T00:35:20Z,1440000,False,12.0,193.0,1,left,MISS D. DeRozan 19' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,19.32,Missed,,,,,,,,,,
146,PT00M00.00S,2023-03-18T00:35:16.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,32,2023-03-18T00:35:17Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,145.0,,,,,
147,PT00M00.00S,2023-03-18T00:35:17.6Z,1,REGULAR,period,end,[],0,,,1610612741,28,32,2023-03-18T00:35:17Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-03-18T00:37:54.4Z,2,REGULAR,period,start,[],0,,,1610612750,28,32,2023-03-18T00:37:54Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M39.00S,2023-03-18T00:38:14.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,94.56307490144546,3.6764705882352944,1610612750,28,32,2023-03-18T00:38:21Z,1480000,False,-232.0,-1.0,1,right,MISS N. Alexander-Walker 3PT - blocked,"[1629638, 203083]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,,,,23.16,Missed,,,,,,,,,Drummond,203083.0
150,PT11M39.00S,2023-03-18T00:38:14.1Z,2,REGULAR,block,,[],203083,,,1610612750,28,32,2023-03-18T00:38:19Z,1490000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
151,PT11M33.00S,2023-03-18T00:38:20.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,28,32,2023-03-18T00:38:21Z,1500000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,149.0,2.0,2.0,0.0,,
152,PT11M28.00S,2023-03-18T00:38:24.9Z,2,REGULAR,3pt,Jump Shot,[],201942,31.882391590013142,59.31372549019608,1610612741,28,32,2023-03-18T00:39:17Z,1510000,False,-47.0,247.0,1,left,MISS D. DeRozan 25' pullup 3PT,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,25.16,Missed,,,,,,,,,,
153,PT11M26.00S,2023-03-18T00:38:26.9Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,28,32,2023-03-18T00:38:30Z,1520000,False,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,
154,PT11M05.00S,2023-03-18T00:38:48.7Z,2,REGULAR,2pt,Jump Shot,[],203085,89.30683311432325,71.81372549019608,1610612750,28,32,2023-03-18T00:38:53Z,1530000,False,109.0,48.0,1,right,MISS A. Rivers 11' driving floating Shot,[203085],1610612750.0,MIN,driving floating,,,Rivers,A. Rivers,,,,,Mid-Range,8-16 Right,,,,,,,,,11.92,Missed,,,,,,,,,,
155,PT11M03.00S,2023-03-18T00:38:50.7Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,28,32,2023-03-18T00:38:53Z,1540000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,154.0,2.0,2.0,0.0,,
156,PT10M47.00S,2023-03-18T00:39:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.178055190538765,50.49019607843137,1610612741,28,32,2023-03-18T00:39:10Z,1550000,False,-2.0,15.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,1.52,Missed,,,,,,,,,,
157,PT10M45.00S,2023-03-18T00:39:08.2Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,28,32,2023-03-18T00:39:08Z,1560000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,156.0,2.0,1.0,1.0,,
158,PT10M45.00S,2023-03-18T00:39:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,5.590000152587891,50.0,1610612741,28,32,2023-03-18T00:39:08Z,1570000,False,0.0,0.0,1,left,MISS D. DeRozan tip Layup,[201942],1610612741.0,CHI,tip,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Missed,,,,,,,,,,
159,PT10M43.00S,2023-03-18T00:39:10.0Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,28,32,2023-03-18T00:39:10Z,1580000,False,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,158.0,2.0,1.0,1.0,,
160,PT10M37.00S,2023-03-18T00:39:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.72339027595268,49.50980392156863,1610612750,28,32,2023-03-18T00:39:20Z,1590000,False,-2.0,16.0,1,right,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,1.61,Missed,,,,,,,,,,
161,PT10M35.00S,2023-03-18T00:39:18.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,28,32,2023-03-18T00:39:20Z,1600000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,160.0,3.0,3.0,0.0,,
162,PT10M25.00S,2023-03-18T00:39:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630245,18.347568988173457,5.88235294117647,1610612741,28,32,2023-03-18T00:39:34Z,1610000,False,221.0,120.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.11,Missed,,,,,,,,,,
163,PT10M22.00S,2023-03-18T00:39:31.8Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,28,32,2023-03-18T00:39:56Z,1620000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,
164,PT10M22.00S,2023-03-18T00:39:36.5Z,2,REGULAR,foul,personal,[],201942,,,1610612750,28,32,2023-03-18T00:39:49Z,1630000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1629638]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,1204.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
166,PT10M22.00S,2023-03-18T00:39:42.0Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,28,32,2023-03-18T00:39:48Z,1650000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M22.00S,2023-03-18T00:39:42.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,28,32,2023-03-18T00:39:48Z,1660000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M22.00S,2023-03-18T00:39:42.0Z,2,REGULAR,substitution,in,[],203497,,,1610612750,28,32,2023-03-18T00:39:48Z,1670000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M22.00S,2023-03-18T00:39:42.0Z,2,REGULAR,substitution,in,[],201144,,,1610612750,28,32,2023-03-18T00:39:48Z,1680000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
