actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
348,PT11M10.00S,2023-03-16T01:21:10.6Z,3,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,58,51,2023-03-16T01:21:10Z,3440000,False,,,0,,K. Murray Free Throw 1 of 2 (5 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
349,PT11M10.00S,2023-03-16T01:21:24.1Z,3,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,58,52,2023-03-16T01:21:24Z,3450000,False,,,0,,K. Murray Free Throw 2 of 2 (6 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
350,PT10M49.00S,2023-03-16T01:21:44.9Z,3,REGULAR,2pt,Jump Shot,[],201942,91.93495400788436,10.53921568627451,1610612741,58,52,2023-03-16T01:21:49Z,3460000,False,-197.0,23.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,19.87,Missed,,,,,,,,,,,,,,,
351,PT10M47.00S,2023-03-16T01:21:46.9Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,58,52,2023-03-16T01:21:49Z,3470000,False,,,0,,K. Murray REBOUND (Off:0 Def:6),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,350.0,6.0,6.0,0.0,,,,,,,
352,PT10M42.00S,2023-03-16T01:21:52.5Z,3,REGULAR,3pt,Jump Shot,[],1631099,31.61957950065703,49.26470588235294,1610612758,58,52,2023-03-16T01:24:36Z,3480000,False,4.0,245.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,24.47,Missed,,,,,,,,,,,,,,,
353,PT10M37.00S,2023-03-16T01:21:57.5Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,58,52,2023-03-16T01:22:06Z,3490000,False,,,0,,P. Beverley REBOUND (Off:1 Def:9),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,352.0,10.0,9.0,1.0,,,,,,,
354,PT10M36.00S,2023-03-16T01:22:02.4Z,3,REGULAR,turnover,out-of-bounds,[],201976,,,1610612741,58,52,2023-03-16T01:22:10Z,3500000,False,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612741.0,CHI,bad pass,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,202901.0,,,,,,
355,PT10M24.00S,2023-03-16T01:22:18.0Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,58,52,2023-03-16T01:22:23Z,3510000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1630245]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,
356,PT10M24.00S,2023-03-16T01:22:18.0Z,3,REGULAR,steal,,[],1630245,,,1610612741,58,52,2023-03-16T01:22:19Z,3520000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT10M12.00S,2023-03-16T01:22:30.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202696,67.09921156373193,50.245098039215684,1610612741,58,52,2023-03-16T01:22:36Z,3530000,False,1.0,257.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,25.68,Missed,,,,,,,,,,,,,,,
358,PT10M08.00S,2023-03-16T01:22:34.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,52,2023-03-16T01:22:36Z,3540000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,357.0,10.0,8.0,2.0,,,,,,,
359,PT10M00.00S,2023-03-16T01:22:41.4Z,3,REGULAR,3pt,Jump Shot,[],1628989,27.283180026281208,19.607843137254903,1610612758,58,55,2023-03-16T01:23:26Z,3550000,False,152.0,204.0,1,left,K. Huerter 25' 3PT step back (6 PTS) (D. Sabonis 6 AST),"[1628989, 1627734]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,25.44,Made,6.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,
361,PT09M59.00S,2023-03-16T01:22:46.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,58,55,2023-03-16T01:22:46Z,3570000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M41.00S,2023-03-16T01:26:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630245,76.95466491458606,9.313725490196079,1610612741,58,55,2023-03-16T01:26:11Z,3600000,False,-203.0,164.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,26.13,Missed,,,,,,,,,,,,,,,
365,PT09M39.00S,2023-03-16T01:26:07.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,55,2023-03-16T01:26:11Z,3610000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,364.0,11.0,9.0,2.0,,,,,,,
366,PT09M28.00S,2023-03-16T01:26:18.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,7.046649145860711,54.90196078431373,1610612758,58,55,2023-03-16T01:26:52Z,3620000,False,-25.0,14.0,1,left,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.81,Missed,,,,,,,,,,,,,,,
367,PT09M26.00S,2023-03-16T01:26:20.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,58,55,2023-03-16T01:26:22Z,3630000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,366.0,3.0,3.0,0.0,,,,,,,
368,PT09M24.00S,2023-03-16T01:26:24.4Z,3,REGULAR,foul,personal,['2freethrow'],203084,,,1610612741,58,55,2023-03-16T01:26:33Z,3640000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (LaVine 2 FT),"[203084, 203897]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202901.0,,,1.0,0.0,LaVine,203897.0
370,PT09M24.00S,2023-03-16T01:26:48.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,59,55,2023-03-16T01:26:48Z,3660000,False,,,0,,Z. LaVine Free Throw 1 of 2 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
371,PT09M24.00S,2023-03-16T01:27:02.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,60,55,2023-03-16T01:27:02Z,3670000,False,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
372,PT09M03.00S,2023-03-16T01:27:26.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,31.488173455978973,32.59803921568628,1610612758,60,58,2023-03-16T01:27:35Z,3680000,False,87.0,243.0,1,left,K. Huerter 25' 3PT  (9 PTS) (D. Sabonis 7 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,25.86,Made,9.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,
374,PT08M35.00S,2023-03-16T01:27:55.4Z,3,REGULAR,2pt,Jump Shot,[],203897,82.47371879106439,28.186274509803923,1610612741,60,58,2023-03-16T01:28:38Z,3700000,False,-109.0,112.0,1,right,MISS Z. LaVine 15' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,15.65,Missed,,,,,,,,,,,,,,,
375,PT08M33.00S,2023-03-16T01:27:57.4Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,60,58,2023-03-16T01:28:38Z,3710000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,,,,,,,374.0,6.0,5.0,1.0,,,,,,,
376,PT08M32.00S,2023-03-16T01:27:59.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,72.61826544021025,81.37254901960785,1610612741,60,58,2023-03-16T01:28:13Z,3720000,False,157.0,205.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,25.81,Missed,,,,,,,,,,,,,,,
377,PT08M30.00S,2023-03-16T01:28:01.0Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,60,58,2023-03-16T01:28:13Z,3730000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,376.0,4.0,3.0,1.0,,,,,,,
378,PT08M21.00S,2023-03-16T01:28:11.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,60,58,2023-03-16T01:28:17Z,3740000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2534.0,,,,,,
379,PT08M04.00S,2023-03-16T01:28:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,5.732588699080158,47.30392156862745,1610612758,60,60,2023-03-16T01:28:44Z,3750000,False,13.0,1.0,1,left,D. Sabonis driving Layup (11 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.36,Made,11.0,,,,,,,,,,,,,,
381,PT07M47.00S,2023-03-16T01:28:57.0Z,3,REGULAR,3pt,Jump Shot,[],201976,96.66557161629436,2.696078431372549,1610612741,60,60,2023-03-16T01:30:12Z,3770000,False,-237.0,-21.0,1,right,MISS P. Beverley 3PT,[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,,,,23.74,Missed,,,,,,,,,,,,,,,
382,PT07M44.00S,2023-03-16T01:29:00.0Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,60,60,2023-03-16T01:29:02Z,3780000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,,381.0,1.0,1.0,0.0,,,,,,,
383,PT07M42.00S,2023-03-16T01:29:05.2Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612758,60,60,2023-03-16T01:29:13Z,3790000,False,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Fox 2 FT),"[1630245, 1628368]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,,,3.0,0.0,Fox,1628368.0
385,PT07M42.00S,2023-03-16T01:29:25.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,60,61,2023-03-16T01:29:25Z,3810000,False,,,0,,D. Fox Free Throw 1 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
386,PT07M42.00S,2023-03-16T01:29:44.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,60,62,2023-03-16T01:29:44Z,3820000,False,,,0,,D. Fox Free Throw 2 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
387,PT07M29.00S,2023-03-16T01:30:01.0Z,3,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,60,62,2023-03-16T01:30:08Z,3830000,False,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (2 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,2534.0,,,,,,
388,PT07M16.00S,2023-03-16T01:30:20.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,12.171484888304862,95.34313725490196,1610612758,60,62,2023-03-16T01:30:49Z,3840000,False,-227.0,62.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,23.5,Missed,,,,,,,,,,,,,,,
392,PT07M12.00S,2023-03-16T01:30:24.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,60,62,2023-03-16T01:30:49Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,388.0,,,,,,,,,,
389,PT07M12.00S,2023-03-16T01:30:47.7Z,3,REGULAR,jumpball,recovered,[],1631099,,,1610612758,60,62,2023-03-16T01:30:47Z,3860000,False,,,0,,Jump Ball D. Sabonis vs. N. Vucevic: Tip to K. Murray,"[1631099, 1627734, 202696]",1610612758.0,SAC,lodgedball,K. Murray,1631099.0,Murray,K. Murray,Sabonis,1627734.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
393,PT06M59.00S,2023-03-16T01:31:00.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628368,21.76412614980289,48.77450980392157,1610612758,60,62,2023-03-16T01:31:06Z,3890000,False,6.0,152.0,1,left,MISS D. Fox 15' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,15.22,Missed,,,,,,,,,,,,,,,
394,PT06M58.00S,2023-03-16T01:31:01.3Z,3,REGULAR,rebound,defensive,[],201976,,,1610612741,60,62,2023-03-16T01:31:18Z,3900000,False,,,0,,P. Beverley REBOUND (Off:1 Def:10),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Center,,,,,,,,,,393.0,11.0,10.0,1.0,,,,,,,
395,PT06M55.00S,2023-03-16T01:31:08.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,93.51182654402102,51.225490196078425,1610612741,62,62,2023-03-16T01:32:00Z,3910000,False,6.0,8.0,1,right,Z. LaVine running Layup (13 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.05,Made,13.0,,,,,,,,,,,,,,
396,PT06M55.00S,2023-03-16T01:31:11.9Z,3,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612741,62,62,2023-03-16T01:31:20Z,3920000,False,,,0,,D. Fox shooting personal FOUL (3 PF) (LaVine 1 FT),"[1628368, 203897]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,,,3.0,0.0,LaVine,203897.0
398,PT06M55.00S,2023-03-16T01:31:34.4Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203897,,,1610612741,63,62,2023-03-16T01:31:34Z,3940000,False,,,0,,Z. LaVine Free Throw 1 of 1 (14 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
399,PT06M42.00S,2023-03-16T01:31:54.0Z,3,REGULAR,foul,personal,[],201976,,,1610612758,63,62,2023-03-16T01:32:00Z,3950000,False,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 1628989]",1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,,,3.0,0.0,Huerter,1628989.0
401,PT06M27.00S,2023-03-16T01:32:27.2Z,3,REGULAR,2pt,Jump Shot,[],1628368,21.23850197109067,47.05882352941176,1610612758,63,64,2023-03-16T01:32:32Z,3970000,False,15.0,147.0,1,left,D. Fox 14' step back Jump Shot (17 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,14.78,Made,17.0,,,,,,,,,,,,,,
402,PT06M12.00S,2023-03-16T01:32:42.6Z,3,REGULAR,3pt,Jump Shot,[],203897,94.56307490144546,4.411764705882353,1610612741,63,64,2023-03-16T01:33:22Z,3980000,False,-228.0,-1.0,1,right,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,22.79,Missed,,,,,,,,,,,,,,,
403,PT06M10.00S,2023-03-16T01:32:44.6Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,63,64,2023-03-16T01:32:48Z,3990000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,402.0,2.0,2.0,0.0,,,,,,,
404,PT06M01.00S,2023-03-16T01:32:54.1Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,63,64,2023-03-16T01:33:03Z,4000000,False,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 1630245]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,4.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,
405,PT06M01.00S,2023-03-16T01:32:54.1Z,3,REGULAR,steal,,[],1630245,,,1610612741,63,64,2023-03-16T01:33:03Z,4010000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
406,PT05M58.00S,2023-03-16T01:32:58.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.64323258869908,50.245098039215684,1610612741,65,64,2023-03-16T01:35:13Z,4020000,False,1.0,7.0,1,right,Z. LaVine running DUNK (16 PTS) (A. Dosunmu 3 AST),"[203897, 1630245]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.74,Made,16.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,
408,PT05M58.00S,2023-03-16T01:33:13.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,65,64,2023-03-16T01:33:13Z,4040000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M58.00S,2023-03-16T01:35:45.4Z,3,REGULAR,substitution,out,[],201942,,,1610612758,65,64,2023-03-16T01:36:03Z,4050000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M58.00S,2023-03-16T01:35:45.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612758,65,64,2023-03-16T01:36:03Z,4060000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M58.00S,2023-03-16T01:35:45.4Z,3,REGULAR,substitution,in,[],1629632,,,1610612758,65,64,2023-03-16T01:36:03Z,4070000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M58.00S,2023-03-16T01:35:45.4Z,3,REGULAR,substitution,in,[],1630172,,,1610612758,65,64,2023-03-16T01:36:03Z,4080000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M38.00S,2023-03-16T01:36:39.0Z,3,REGULAR,3pt,Jump Shot,[],203084,28.728646517739815,72.30392156862744,1610612758,65,64,2023-03-16T01:36:46Z,4100000,False,-112.0,218.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,24.44,Missed,,,,,,,,,,,,,,,
415,PT05M34.00S,2023-03-16T01:36:43.0Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,65,64,2023-03-16T01:36:46Z,4110000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,414.0,2.0,1.0,1.0,,,,,,,
416,PT05M26.00S,2023-03-16T01:36:50.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.56964520367937,63.48039215686274,1610612741,65,64,2023-03-16T01:38:11Z,4120000,False,67.0,46.0,1,right,MISS N. Vucevic 8' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,8.13,Missed,,,,,,,,,,,,,,,
417,PT05M23.00S,2023-03-16T01:36:53.7Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,65,64,2023-03-16T01:37:02Z,4130000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,416.0,7.0,5.0,2.0,,,,,,,
418,PT05M23.00S,2023-03-16T01:36:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,65,64,2023-03-16T01:36:53Z,4140000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
419,PT05M23.00S,2023-03-16T01:36:54.0Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,65,64,2023-03-16T01:36:54Z,4150000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,418.0,3.0,3.0,0.0,,,,,,,
420,PT05M17.00S,2023-03-16T01:37:00.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,5.601182654402102,93.87254901960785,1610612758,65,64,2023-03-16T01:38:39Z,4160000,False,-219.0,0.0,1,left,MISS K. Huerter running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,21.94,Missed,,,,,,,,,,,,,,,
421,PT05M17.00S,2023-03-16T01:37:00.2Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,65,64,2023-03-16T01:37:08Z,4170000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,420.0,3.0,2.0,1.0,,,,,,,
422,PT05M12.00S,2023-03-16T01:37:06.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,93.64323258869908,47.30392156862745,1610612741,65,64,2023-03-16T01:37:21Z,4180000,False,-13.0,7.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,1.53,Missed,,,,,,,,,,,,,,,
423,PT05M10.00S,2023-03-16T01:37:08.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,65,64,2023-03-16T01:37:21Z,4190000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,422.0,12.0,10.0,2.0,,,,,,,
424,PT05M04.00S,2023-03-16T01:37:17.5Z,3,REGULAR,foul,personal,['2freethrow'],201976,,,1610612758,65,64,2023-03-16T01:37:25Z,4200000,False,,,0,,P. Beverley shooting personal FOUL (4 PF) (Barnes 2 FT),"[201976, 203084]",1610612741.0,CHI,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,,,4.0,0.0,Barnes,203084.0
426,PT05M04.00S,2023-03-16T01:37:41.9Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,65,65,2023-03-16T01:39:46Z,4220000,False,,,0,,H. Barnes Free Throw 1 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
427,PT05M04.00S,2023-03-16T01:37:43.1Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,65,65,2023-03-16T01:38:00Z,4230000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M04.00S,2023-03-16T01:37:43.1Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,65,65,2023-03-16T01:38:00Z,4240000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M04.00S,2023-03-16T01:37:43.1Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,65,65,2023-03-16T01:38:00Z,4250000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M04.00S,2023-03-16T01:37:43.1Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,65,65,2023-03-16T01:38:00Z,4260000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M04.00S,2023-03-16T01:37:41.9Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,65,66,2023-03-16T01:39:46Z,4270000,False,,,0,,H. Barnes Free Throw 2 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
